RA_CODE_2021,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
RA10,8521,102424,5091,26838,11448,3820,856,2380,1139,162517,11106,72935,956,19760,8603,2295,451,1412,708,118218,61661,80513,5055,20865,101660,26528,3384,8961,4319,312948,21578,64136,3005,47470,29458,7823,1538,4618,2299,181929,10260,28057,3096,5269,9785,5840,621,1429,686,65047,5468,2327,10288,9948,9714,5493,994,3735,608,48573,61,123,35,157,217,129,32,150,19,925,2513,4194,582,1930,3407,1202,299,661,404,15186,1703,2844,719,2670,3792,1609,453,1411,4044,19243,139486,407468,40117,142497,195452,61474,10739,29289,15816,1042338,12562,32368,7017,4471,8181,3421,1641,2512,961,73139,20779,63149,11381,4205,9616,5782,4996,5061,1915,126886,43424,68639,89657,7142,15936,8759,22453,16338,3642,275994,20904,16710,50876,2340,5234,2927,5422,8897,1515,114832,3776,4591,7438,1425,2370,1285,1665,3369,334,26246,13293,142298,7227,34067,13186,4965,2349,3717,1650,222768,15410,93777,2143,22012,9701,2959,1586,2307,966,150856,135710,159596,16639,30397,132814,49109,17480,19488,8476,569710,37824,104307,6830,66712,37894,11746,5407,8181,3840,282733,16494,47526,7910,7727,12852,8960,2583,3526,1177,108755
RA11,2648,25856,1903,9734,3485,1338,237,1092,281,46576,3576,20705,331,6688,2402,615,109,534,236,35184,9173,8121,1234,4926,23142,5906,516,2505,661,56182,3916,10720,806,17600,5768,1994,301,1805,515,43420,1332,3341,566,1147,1519,836,102,434,125,9404,1862,614,4485,4369,2787,1892,259,1726,234,18230,17,33,9,66,53,54,4,47,0,280,398,583,153,481,505,196,45,165,85,2620,564,671,273,1150,1059,716,110,699,859,6103,26277,75265,12215,47847,43485,14782,2230,10610,3237,235955,1905,3985,1133,806,980,342,192,499,130,9961,1355,2371,1243,492,771,495,304,566,101,7696,9779,7218,32575,2339,2612,2325,9166,6324,928,73262,6645,1877,18442,894,915,699,2433,3782,516,36205,4406,2735,3974,981,1396,975,1318,3075,276,19140,3675,33854,2477,12008,3741,1533,551,1502,384,59723,5185,27332,829,7524,2662,828,466,867,337,46031,18009,14359,3317,6797,26108,9082,2216,4384,1066,85343,6405,15729,1643,23756,6738,2533,923,2763,772,61262,2103,5291,1369,1679,1821,1212,308,928,175,14888
RA12,978,4625,379,2185,775,273,83,355,92,9746,1216,5018,67,1483,520,128,44,190,55,8719,2300,1469,265,961,4872,1128,147,737,136,12023,865,1754,194,3554,1009,383,94,523,99,8470,271,405,97,164,226,98,11,98,19,1392,485,89,914,843,533,377,65,425,43,3781,7,0,0,6,3,10,0,10,0,37,118,103,18,88,97,24,12,66,15,543,216,147,90,328,268,188,34,263,236,1775,7576,14569,2589,9958,9034,2930,660,3311,737,51353,471,588,210,137,154,62,47,148,23,1849,209,254,163,79,132,87,62,143,10,1149,3269,1119,7789,384,471,449,2793,1879,272,18425,1578,248,2768,141,147,145,664,776,101,6568,4302,978,888,213,518,345,621,1279,114,9259,1231,5579,462,2603,818,301,156,448,107,11705,1621,6188,152,1624,563,155,124,276,73,10769,4195,2272,613,1198,5292,1668,513,1138,203,17093,1390,2355,322,4544,1155,463,218,741,138,11327,390,596,189,227,269,135,66,168,24,2063
RA13,95,263,17,147,60,10,11,28,6,629,130,413,3,92,36,4,10,8,4,710,174,67,11,62,278,51,19,44,4,717,71,76,4,184,62,12,8,41,7,473,14,16,0,6,17,6,0,3,0,58,44,0,36,33,36,8,11,27,0,196,0,0,0,4,0,0,0,0,0,7,4,4,0,5,8,5,0,0,0,29,20,6,6,17,10,11,4,27,21,134,671,908,106,584,551,117,81,227,50,3300,32,44,10,12,3,6,4,3,0,112,5,4,3,0,8,3,7,6,0,43,284,59,486,17,21,13,190,123,16,1210,91,4,82,8,3,4,44,36,4,283,537,57,39,18,33,13,45,114,10,867,104,298,20,183,66,9,19,32,3,732,147,497,10,96,39,5,15,8,8,822,312,96,33,70,295,70,36,74,8,995,103,103,9,255,64,14,13,45,12,630,20,15,4,11,16,6,4,5,0,85
RA14,27,65,5,30,10,4,0,8,0,144,19,112,7,22,8,0,0,7,0,175,38,11,6,18,50,10,0,9,0,139,14,19,0,42,10,5,5,10,0,105,5,10,0,6,4,0,0,0,0,20,9,0,12,4,12,7,0,8,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,6,0,7,3,6,0,7,0,35,141,241,25,131,119,28,4,61,14,763,10,11,0,3,4,0,0,0,0,28,0,6,3,0,0,0,0,0,0,12,63,3,58,6,13,0,34,33,3,220,28,0,33,3,0,4,7,8,0,75,84,18,6,5,8,0,5,27,7,155,27,80,5,43,12,3,5,8,0,180,33,141,5,27,3,0,0,9,0,221,63,19,6,15,56,10,0,17,0,196,20,29,4,92,14,5,3,16,0,186,4,10,0,6,8,0,3,0,0,30
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RA19,8,79,0,26,9,10,3,3,3,139,7,38,0,15,6,0,0,6,0,67,28,33,7,20,55,19,7,25,3,192,16,37,3,47,16,10,3,26,4,162,6,31,3,10,7,10,3,6,0,77,6,3,9,11,9,10,0,12,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,6,0,0,4,0,4,0,3,3,28,82,241,31,138,118,57,27,109,19,829,10,30,4,3,6,0,4,3,0,63,11,17,6,0,0,0,5,3,0,55,18,39,68,15,8,5,31,33,6,228,9,8,48,3,0,0,10,22,0,107,5,3,12,3,6,0,6,11,3,55,8,116,3,38,12,10,3,6,3,198,9,45,0,13,7,0,6,13,0,90,56,58,13,23,72,32,15,38,5,315,28,67,4,76,20,15,17,38,5,267,6,49,8,13,9,10,10,18,0,121
