RA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1951,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2010,Korea_Rep_Sth_2011_2015,Korea_Republic_South_2016,Korea_Republic_South_2017,Korea_Republic_South_2018,Korea_Republic_South_2019,Korea_Republic_South_2020,Korea_Republic_South_2021,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_NS,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_NS,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_NS,Pakistan_Tot
RA10,935,1054,857,1127,468,201,491,26793,13,16,686,1025,1098,10281,13974,10639,4558,3158,1829,4086,927,103,830,53226,75,386,1630,1772,3075,2423,5038,4568,650,859,1053,1277,512,107,420,23854,1243,11961,13858,3502,1303,1057,1852,3154,579,570,524,642,221,48,2029,42534,25,98,150,488,1578,2685,3580,1900,475,476,576,714,366,210,326,13646,9,9,58,2033,7583,9752,17329,7273,1531,1340,1412,1567,624,160,1204,51879,227,1400,8032,14479,11731,8494,8163,3601,741,851,773,865,447,213,2205,62235,56,266,1546,3751,7965,3858,6752,4129,1573,1843,1728,1601,565,144,830,36621,0,0,4,13,87,1329,12645,8778,3846,7596,12500,10286,2504,138,1084,60801,546,3682,1166,671,691,651,1144,716,208,182,215,243,103,38,333,10584,415,892,4487,10800,16079,19087,20505,10947,1902,1904,1982,2025,1007,906,3063,96009,30,369,5191,5018,2199,1726,1123,435,111,104,71,90,29,17,498,17013,3,19,96,428,1700,3210,6700,8768,2239,2378,2492,2381,1197,399,506,32518
RA11,34,26,28,32,16,6,35,630,0,6,39,14,18,54,87,98,137,225,472,753,129,4,50,2073,22,122,388,396,420,267,488,335,23,33,28,39,17,0,97,2678,158,1021,857,199,118,71,144,200,31,44,53,65,25,5,194,3201,12,35,19,46,74,149,349,155,27,35,44,69,18,10,50,1092,0,0,3,41,100,119,264,196,32,52,49,59,17,3,38,969,18,41,185,210,122,102,87,50,17,10,3,6,3,0,81,946,12,61,238,297,249,102,242,195,121,124,114,156,60,12,97,2083,0,0,0,0,14,23,686,852,444,645,563,422,86,9,57,3787,250,2022,621,333,309,196,263,98,20,26,29,41,15,0,131,4345,155,358,1762,3856,4064,2683,2680,1245,187,150,180,197,120,89,952,18680,4,9,102,55,31,22,4,0,0,0,0,0,0,0,19,246,0,4,14,13,21,30,191,347,89,66,82,121,45,13,18,1071
RA12,0,0,3,4,0,0,16,61,0,0,7,0,6,6,11,6,3,4,0,4,0,0,3,41,0,20,63,52,41,32,72,58,0,0,5,21,14,0,15,393,159,578,377,52,19,18,17,32,10,6,6,20,5,4,108,1409,0,5,0,4,8,16,40,13,5,8,9,14,3,4,3,122,0,0,0,4,11,16,37,18,7,3,14,24,4,0,9,149,0,10,15,16,7,0,16,0,0,0,0,0,0,0,15,86,9,15,37,31,30,13,50,67,66,116,146,92,16,3,33,728,0,0,0,0,0,6,28,57,47,52,55,35,8,0,3,296,47,363,87,61,59,38,43,19,3,0,8,17,3,4,26,776,19,56,250,690,723,495,504,247,39,28,30,40,12,18,250,3396,0,0,19,6,3,0,0,0,0,0,0,0,0,0,3,37,0,3,3,3,0,12,40,80,13,28,30,26,11,4,19,272
RA13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,4,0,0,6,5,0,0,3,40,0,0,5,0,0,0,0,0,0,0,4,4,0,0,0,23,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,13,8,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,3,3,4,12,9,10,4,0,0,52,0,0,0,0,0,0,0,3,0,8,5,0,0,0,0,17,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,15,24,41,36,37,15,0,6,0,3,0,0,14,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,8,0,0,0,0,26
RA14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,5,4,0,0,0,0,22,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,8,11,0,10,11,0,0,0,0,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RA19,0,0,0,0,0,4,3,28,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,10,0,0,0,5,4,0,5,5,0,0,0,4,3,0,0,29,0,8,3,3,0,0,0,0,0,0,8,0,4,0,0,31,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,14,0,0,0,0,0,0,10,0,0,0,3,6,0,0,0,21,0,0,7,3,3,3,0,0,4,0,0,0,0,0,0,20,0,0,4,3,6,0,0,9,4,10,12,9,7,3,4,67,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,17,0,9,3,0,5,0,0,4,0,0,3,0,0,5,0,37,0,4,8,22,52,42,17,16,0,0,5,0,0,5,8,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,14
