region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
LGA10650,9,6,15,848,974,1822,0,0,0,14,17,31,0,0,0,1108,1142,2250,3,0,3,9,9,18,10,9,19,30,35,65,25,20,45,0,0,0,0,4,4,15,22,37,371,355,726,10,7,17,5,6,11,362,426,788,26,44,70,3,3,6,2839,3073,5912,0,3,3,6,5,11,0,0,0,3,0,3,10,13,23,13,13,26,779,616,1395,34,36,70,322,313,635,4002,4065,8067
LGA10750,2417,2731,5148,21456,23465,44921,85,87,172,2269,2396,4665,98,109,207,49181,52659,101840,463,471,934,3403,3424,6827,533,652,1185,1080,1167,2247,435,427,862,1697,1611,3308,939,1042,1981,3147,3478,6625,3201,3493,6694,291,347,638,837,977,1814,3849,4390,8239,3527,3753,7280,390,416,806,96881,104364,201245,8863,8535,17398,8832,8669,17501,68,77,145,9,13,22,4281,3695,7976,4290,3708,7998,17665,14635,32300,919,611,1530,9611,8223,17834,149546,151553,301099
LGA10800,6,8,14,827,881,1708,0,0,0,21,24,45,0,0,0,826,870,1696,3,6,9,4,9,13,14,19,33,3,3,6,58,62,120,0,0,0,9,19,28,14,11,25,240,243,483,22,22,44,3,3,6,232,252,484,93,109,202,3,3,6,2372,2536,4908,3,0,3,0,0,0,0,0,0,0,0,0,3,4,7,3,4,7,352,264,616,24,15,39,158,119,277,2918,2946,5864
LGA10850,8,19,27,939,1010,1949,0,0,0,50,69,119,0,0,0,1059,1101,2160,3,0,3,5,4,9,3,4,7,3,4,7,11,11,22,0,0,0,18,10,28,34,44,78,163,143,306,8,12,20,20,15,35,259,270,529,53,72,125,0,4,4,2628,2773,5401,6,0,6,3,3,6,0,6,6,0,0,0,7,11,18,7,11,18,557,449,1006,30,22,52,247,215,462,3486,3498,6984
LGA10900,468,705,1173,7408,8492,15900,0,0,0,1005,1180,2185,112,133,245,7649,8668,16317,60,69,129,293,287,580,158,192,350,90,104,194,217,202,419,13,7,20,66,90,156,378,399,777,1220,1429,2649,129,132,261,69,98,167,1255,1627,2882,1079,1287,2366,61,102,163,21262,24498,45760,83,79,162,91,91,182,76,84,160,20,10,30,259,374,633,279,384,663,10543,9778,20321,624,428,1052,3285,3183,6468,36711,39230,75941
LGA10950,11,5,16,444,418,862,0,0,0,12,19,31,0,0,0,527,530,1057,0,0,0,3,0,3,0,0,0,0,0,0,15,7,22,0,0,0,0,5,5,5,4,9,55,41,96,0,3,3,3,0,3,119,157,276,13,14,27,0,0,0,1196,1198,2394,0,0,0,14,7,21,0,0,0,0,3,3,0,0,0,0,3,3,119,99,218,8,8,16,129,103,232,1477,1423,2900
LGA11000,3,5,8,418,448,866,0,0,0,0,7,7,0,0,0,299,314,613,0,0,0,16,12,28,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,11,7,18,91,86,177,4,8,12,0,3,3,27,32,59,17,9,26,0,3,3,893,929,1822,3,3,6,0,0,0,0,0,0,0,0,0,3,10,13,3,10,13,218,179,397,7,5,12,91,60,151,1218,1191,2409
LGA11050,3,3,6,332,344,676,0,0,0,3,11,14,3,0,3,464,459,923,0,0,0,4,3,7,0,0,0,3,0,3,3,3,6,0,0,0,0,0,0,0,3,3,29,37,66,4,4,8,8,0,8,87,88,175,24,19,43,3,3,6,967,974,1941,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,143,138,281,9,6,15,78,74,152,1205,1195,2400
LGA11100,608,768,1376,1998,2249,4247,131,135,266,160,169,329,0,12,12,6178,6760,12938,14,12,26,1817,1933,3750,31,50,81,87,84,171,57,60,117,132,142,274,48,39,87,193,228,421,366,407,773,10,8,18,28,18,46,352,384,736,283,308,591,13,11,24,11898,13009,24907,414,374,788,1710,1467,3177,299,309,608,3,3,6,98,83,181,101,86,187,2806,2326,5132,124,81,205,1534,1441,2975,19494,19861,39355
LGA11150,3,6,9,301,304,605,0,0,0,23,19,42,0,0,0,585,606,1191,3,0,3,0,0,0,5,9,14,0,0,0,3,3,6,3,0,3,0,3,3,20,32,52,61,64,125,3,3,6,0,0,0,26,26,52,31,26,57,0,0,0,1064,1095,2159,0,3,3,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,139,108,247,6,3,9,241,195,436,1459,1410,2869
LGA11200,3,0,3,257,255,512,0,0,0,7,3,10,22,30,52,255,267,522,0,0,0,3,0,3,3,5,8,0,0,0,6,4,10,3,3,6,0,0,0,7,0,7,10,13,23,0,0,0,0,6,6,17,12,29,9,19,28,0,0,0,599,617,1216,0,0,0,0,3,3,0,0,0,4,0,4,0,0,0,4,0,4,187,180,367,4,7,11,87,75,162,884,882,1766
LGA11250,47,42,89,1189,1281,2470,0,3,3,112,112,224,0,0,0,2208,2451,4659,22,25,47,39,47,86,17,22,39,33,31,64,96,113,209,0,0,0,13,12,25,38,56,94,98,121,219,109,129,238,14,24,38,978,1336,2314,117,138,255,0,6,6,5083,5907,10990,19,12,31,12,14,26,0,3,3,3,3,6,16,26,42,19,29,48,2647,2298,4945,91,36,127,1099,1160,2259,9017,9501,18518
LGA11300,1025,1326,2351,993,1128,2121,4,8,12,188,201,389,6,9,15,4662,5123,9785,14,13,27,842,926,1768,47,58,105,9,15,24,45,46,91,99,82,181,38,41,79,107,131,238,407,580,987,18,48,66,18,21,39,353,425,778,192,271,463,18,15,33,8060,9141,17201,1450,887,2337,369,278,647,13,15,28,3,0,3,111,94,205,114,94,208,3452,3526,6978,106,65,171,1321,1181,2502,15910,16513,32423
LGA11350,467,597,1064,1959,2117,4076,0,0,0,68,80,148,0,0,0,2196,2453,4649,3,12,15,55,75,130,64,77,141,3,11,14,39,55,94,3,0,3,15,25,40,93,112,205,414,426,840,8,5,13,35,68,103,524,611,1135,229,298,527,17,18,35,5725,6443,12168,67,54,121,36,21,57,157,133,290,12,3,15,205,255,460,217,258,475,5511,5458,10969,515,463,978,1590,1497,3087,14285,14924,29209
LGA11400,26,33,59,1894,1962,3856,0,0,0,128,115,243,49,41,90,1905,1985,3890,0,3,3,0,5,5,0,5,5,6,4,10,17,25,42,0,0,0,13,10,23,38,44,82,225,232,457,18,18,36,11,11,22,601,624,1225,130,138,268,3,0,3,5038,5222,10260,0,0,0,6,3,9,0,0,0,0,3,3,13,17,30,13,20,33,914,762,1676,37,17,54,370,360,730,6404,6417,12821
LGA11450,215,292,507,7608,8445,16053,28,11,39,418,448,866,73,65,138,9780,10297,20077,23,30,53,527,481,1008,99,114,213,79,75,154,106,121,227,34,32,66,83,92,175,381,413,794,640,705,1345,52,60,112,49,52,101,903,1060,1963,503,558,1061,37,51,88,21423,23110,44533,147,142,289,306,295,601,20,27,47,0,0,0,98,93,191,98,93,191,3936,3385,7321,162,86,248,1574,1409,2983,27881,28839,56720
LGA11500,1557,1871,3428,14537,16093,30630,11,13,24,1266,1367,2633,134,128,262,21053,23118,44171,74,91,165,1446,1461,2907,341,464,805,730,807,1537,263,267,530,380,372,752,334,358,692,1134,1304,2438,1608,1729,3337,167,199,366,357,452,809,1713,1955,3668,1497,1618,3115,143,161,304,47188,51957,99145,2203,2225,4428,4263,4029,8292,32,37,69,6,7,13,557,593,1150,563,600,1163,9864,8405,18269,494,308,802,5175,5196,10371,71339,74628,145967
LGA11520,1023,1377,2400,3859,4626,8485,12,24,36,311,349,660,6,8,14,14089,15639,29728,11,25,36,1828,2025,3853,92,104,196,23,28,51,118,126,244,170,167,337,61,84,145,198,277,475,1062,1295,2357,33,27,60,39,40,79,817,1002,1819,378,471,849,17,38,55,23124,26355,49479,832,716,1548,557,509,1066,108,108,216,0,0,0,201,168,369,201,168,369,7398,6698,14096,267,148,415,3294,2880,6174,36804,38959,75763
LGA11550,3778,4600,8378,3361,3806,7167,8,10,18,617,715,1332,9,12,21,17052,18124,35176,40,57,97,9331,9394,18725,208,282,490,88,136,224,116,131,247,475,477,952,196,218,414,555,656,1211,1115,1214,2329,115,156,271,145,169,314,1112,1350,2462,801,904,1705,77,77,154,35421,37888,73309,1809,1486,3295,12197,10645,22842,49,55,104,10,11,21,512,413,925,522,424,946,8959,8289,17248,333,230,563,5642,5127,10769,68710,68744,137454
LGA11600,9,3,12,329,310,639,0,0,0,22,18,40,0,0,0,406,408,814,0,0,0,0,3,3,0,0,0,0,8,8,19,7,26,0,0,0,0,3,3,0,3,3,91,51,142,0,3,3,4,0,4,151,148,299,14,23,37,3,0,3,1039,985,2024,5,5,10,0,0,0,0,3,3,0,0,0,13,3,16,13,3,16,205,142,347,10,10,20,81,74,155,1362,1225,2587
LGA11700,0,6,6,196,178,374,0,0,0,6,8,14,0,0,0,366,388,754,0,0,0,0,4,4,0,0,0,0,0,0,12,7,19,0,0,0,4,0,4,9,6,15,44,28,72,6,9,15,0,0,0,67,59,126,5,16,21,0,3,3,715,706,1421,3,0,3,3,0,3,0,0,0,3,0,3,3,6,9,6,6,12,177,157,334,6,13,19,136,56,192,1046,944,1990
LGA11720,94,144,238,7521,8282,15803,0,0,0,309,294,603,4,6,10,5456,5685,11141,21,20,41,54,36,90,81,135,216,75,93,168,70,86,156,6,7,13,86,97,183,152,165,317,1012,1137,2149,151,177,328,104,117,221,1711,2041,3752,381,437,818,27,15,42,17221,18830,36051,33,25,58,41,33,74,7,13,20,5,0,5,49,101,150,54,101,155,5027,4356,9383,209,137,346,2570,1944,4514,25256,25583,50839
LGA11730,153,194,347,7231,7979,15210,0,0,0,387,381,768,0,0,0,5267,5716,10983,15,9,24,39,30,69,163,182,345,37,34,71,69,105,174,7,4,11,13,23,36,143,187,330,1593,1720,3313,119,159,278,52,92,144,1070,1268,2338,454,499,953,5,18,23,16664,18406,35070,19,16,35,23,20,43,8,16,24,7,6,13,70,120,190,77,126,203,5074,4378,9452,255,155,410,2242,1840,4082,24515,25151,49666
LGA11750,7,12,19,514,502,1016,0,0,0,51,44,95,0,0,0,894,865,1759,0,0,0,3,8,11,0,4,4,3,5,8,16,15,31,0,0,0,8,0,8,7,14,21,64,56,120,3,3,6,5,5,10,172,180,352,18,34,52,7,3,10,1765,1738,3503,6,8,14,3,3,6,0,0,0,0,0,0,3,6,9,3,6,9,384,267,651,12,8,20,282,208,490,2462,2250,4712
LGA11800,293,420,713,7793,8935,16728,0,0,0,538,590,1128,3,0,3,7201,7970,15171,43,52,95,80,101,181,168,241,409,60,65,125,175,190,365,8,6,14,51,83,134,586,717,1303,1391,1563,2954,111,133,244,100,123,223,1302,1701,3003,839,1015,1854,38,48,86,20487,23533,44020,77,75,152,107,91,198,20,15,35,16,17,33,605,637,1242,621,654,1275,8357,7425,15782,465,323,788,2777,2676,5453,33204,35212,68416
LGA11860,0,3,3,160,165,325,0,0,0,14,9,23,0,0,0,190,151,341,0,3,3,0,0,0,5,4,9,0,0,0,4,8,12,0,0,0,3,3,6,4,7,11,72,53,125,3,3,6,0,0,0,124,124,248,17,17,34,0,0,0,596,547,1143,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,170,132,302,0,3,3,46,39,85,815,724,1539
LGA12000,5,3,8,450,533,983,0,0,0,23,22,45,0,0,0,706,740,1446,0,0,0,0,3,3,0,0,0,3,8,11,9,20,29,0,0,0,0,0,0,12,14,26,94,79,173,4,4,8,3,3,6,217,224,441,35,40,75,0,0,0,1556,1690,3246,0,3,3,6,8,14,0,6,6,3,0,3,5,10,15,8,10,18,266,212,478,8,11,19,157,151,308,2006,2094,4100
LGA12050,32,47,79,1114,1319,2433,4,0,4,110,112,222,0,0,0,1463,1461,2924,4,10,14,34,42,76,26,52,78,4,7,11,73,85,158,3,3,6,0,3,3,54,42,96,107,116,223,8,21,29,3,0,3,143,157,300,105,115,220,5,5,10,3260,3550,6810,11,10,21,10,10,20,3,3,6,0,0,0,14,27,41,14,27,41,1036,848,1884,48,33,81,487,342,829,4901,4870,9771
LGA12150,0,7,7,739,841,1580,0,0,0,5,8,13,0,0,0,665,610,1275,0,0,0,3,5,8,12,6,18,0,0,0,8,5,13,0,0,0,3,3,6,3,3,6,128,101,229,3,4,7,0,3,3,80,79,159,10,16,26,0,0,0,1659,1684,3343,0,0,0,3,7,10,0,0,0,3,0,3,0,4,4,3,4,7,183,154,337,5,0,5,177,144,321,2030,2000,4030
LGA12200,9,14,23,1139,1280,2419,0,0,0,30,42,72,0,0,0,1167,1281,2448,0,0,0,7,8,15,8,14,22,5,8,13,16,13,29,0,0,0,3,4,7,12,16,28,120,118,238,14,23,37,6,4,10,225,259,484,52,53,105,0,3,3,2804,3126,5930,3,3,6,10,8,18,3,0,3,0,3,3,3,8,11,3,11,14,426,388,814,19,10,29,276,221,497,3553,3781,7334
LGA12300,19,33,52,1247,1322,2569,0,0,0,91,86,177,0,0,0,1575,1681,3256,4,6,10,8,10,18,12,18,30,4,4,8,82,61,143,0,0,0,3,0,3,19,27,46,466,453,919,9,10,19,3,10,13,310,366,676,45,64,109,0,4,4,3878,4122,8000,0,5,5,7,6,13,7,0,7,3,0,3,4,6,10,7,6,13,1068,903,1971,38,27,65,461,413,874,5485,5515,11000
LGA12350,20,20,40,1743,1870,3613,0,0,0,85,91,176,74,93,167,1839,1913,3752,3,0,3,30,22,52,49,68,117,18,13,31,29,28,57,0,0,0,4,7,11,50,45,95,329,340,669,20,33,53,4,8,12,286,289,575,88,111,199,0,4,4,4651,4935,9586,7,7,14,4,0,4,4,3,7,5,4,9,12,14,26,17,18,35,765,611,1376,41,18,59,545,481,1026,6054,6093,12147
LGA12500,6,13,19,701,841,1542,0,0,0,55,67,122,0,0,0,954,1023,1977,0,0,0,17,5,22,10,17,27,0,0,0,17,18,35,0,0,0,0,0,0,13,10,23,176,183,359,18,29,47,0,0,0,350,447,797,37,57,94,0,3,3,2348,2700,5048,7,0,7,8,3,11,0,3,3,0,3,3,5,5,10,5,8,13,715,597,1312,18,8,26,346,335,681,3453,3667,7120
LGA12600,66,94,160,5198,5831,11029,0,0,0,285,343,628,8,17,25,5993,6654,12647,27,32,59,76,90,166,37,46,83,12,21,33,92,130,222,5,3,8,27,20,47,209,247,456,833,937,1770,83,102,185,60,84,144,1181,1449,2630,378,409,787,3,0,3,14507,16415,30922,63,73,136,80,46,126,3,9,12,13,14,27,42,44,86,55,58,113,2411,2109,4520,137,71,208,1408,1200,2608,18730,20075,38805
LGA12700,17,17,34,1440,1472,2912,0,0,0,106,107,213,0,0,0,815,852,1667,7,8,15,6,6,12,3,0,3,0,3,3,6,16,22,0,0,0,13,11,24,23,22,45,276,270,546,9,10,19,13,8,21,268,280,548,64,79,143,4,0,4,3053,3144,6197,3,4,7,0,0,0,4,0,4,0,0,0,9,8,17,9,8,17,746,649,1395,22,15,37,336,292,628,4190,4129,8319
LGA12750,128,181,309,4709,5249,9958,0,0,0,173,199,372,3,3,6,3967,4267,8234,12,8,20,119,81,200,107,121,228,16,15,31,109,153,262,3,0,3,21,21,42,95,127,222,634,738,1372,73,71,144,41,54,95,683,861,1544,295,335,630,16,26,42,11076,12329,23405,19,15,34,18,19,37,7,13,20,9,10,19,62,93,155,71,103,174,4342,3752,8094,164,127,291,1753,1624,3377,17578,18163,35741
LGA12850,20524,22703,43227,4731,5260,9991,3019,3264,6283,1321,1414,2735,3,9,12,31269,32445,63714,30,46,76,5554,5605,11159,340,474,814,410,417,827,230,189,419,556,549,1105,285,305,590,712,787,1499,615,664,1279,80,110,190,284,350,634,837,910,1747,1433,1549,2982,117,113,230,51826,54460,106286,662,679,1341,5061,4861,9922,14,8,22,4,0,4,698,700,1398,702,700,1402,7935,6461,14396,407,304,711,5390,5068,10458,92521,95244,187765
LGA12900,8,13,21,1319,1352,2671,0,0,0,57,69,126,0,0,0,1699,1723,3422,3,3,6,11,17,28,10,16,26,0,0,0,36,37,73,0,0,0,3,0,3,7,14,21,202,206,408,24,26,50,3,3,6,268,294,562,45,70,115,0,0,0,3687,3830,7517,0,5,5,7,5,12,0,0,0,0,0,0,11,8,19,11,8,19,502,438,940,32,12,44,300,311,611,4547,4622,9169
LGA12950,6,5,11,627,664,1291,0,0,0,8,11,19,0,0,0,506,571,1077,3,4,7,3,3,6,18,25,43,3,3,6,33,29,62,0,0,0,20,21,41,53,73,126,254,252,506,3,6,9,7,8,15,104,144,248,31,34,65,6,3,9,1679,1851,3530,0,5,5,3,0,3,3,0,3,0,0,0,3,3,6,3,3,6,231,218,449,12,5,17,169,173,342,2106,2260,4366
LGA13010,22,29,51,1475,1599,3074,0,0,0,56,64,120,0,0,0,894,995,1889,0,0,0,0,9,9,13,18,31,3,3,6,18,19,37,0,0,0,3,3,6,31,37,68,217,204,421,32,32,64,10,14,24,293,324,617,70,83,153,3,3,6,3118,3407,6525,7,5,12,5,3,8,4,7,11,7,3,10,20,32,52,27,35,62,628,578,1206,34,17,51,441,290,731,4286,4371,8657
LGA13050,11,14,25,879,892,1771,0,0,0,92,88,180,0,3,3,359,396,755,0,3,3,4,0,4,12,18,30,0,3,3,8,9,17,0,0,0,3,0,3,9,5,14,191,187,378,3,9,12,3,9,12,166,190,356,67,80,147,3,3,6,1799,1895,3694,0,4,4,3,4,7,3,0,3,0,0,0,8,8,16,8,8,16,423,382,805,13,12,25,171,128,299,2431,2447,4878
LGA13100,672,1043,1715,20061,23272,43333,0,0,0,1507,1694,3201,84,91,175,19454,22078,41532,170,198,368,572,569,1141,291,375,666,185,215,400,361,411,772,40,29,69,444,535,979,768,906,1674,2386,2790,5176,211,287,498,412,487,899,3191,4017,7208,1925,2190,4115,123,138,261,52185,60282,112467,230,186,416,287,258,545,108,160,268,9,8,17,242,342,584,251,350,601,17238,14885,32123,772,511,1283,6584,6438,13022,78327,84113,162440
LGA13310,77,103,180,4040,4471,8511,0,0,0,184,204,388,70,67,137,4162,4405,8567,4,5,9,103,58,161,45,53,98,11,15,26,41,50,91,9,12,21,13,12,25,75,74,149,362,385,747,44,55,99,41,53,94,701,713,1414,191,188,379,19,8,27,10115,10828,20943,22,21,43,39,28,67,7,4,11,0,0,0,33,43,76,33,43,76,1956,1642,3598,119,69,188,1512,863,2375,13880,13601,27481
