region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
LGA10050,735,1219,2406,2414,2496,1853,389,45,0,11557,0,5,6,5,14,19,4,3,3,59,0,0,3,4,0,0,0,0,0,7,46,52,100,148,164,81,9,0,0,600,0,0,3,12,9,0,0,0,0,24,7,22,47,61,61,32,5,0,0,235,7,19,30,55,45,36,7,0,0,199,329,297,290,275,273,162,24,0,0,1650,287,215,175,161,153,94,12,0,0,1097,7,15,28,47,57,41,10,3,0,208,8,21,34,32,25,13,6,0,0,139,3,28,82,87,67,27,4,0,0,298,13,21,27,23,31,34,3,3,0,155,13,52,113,99,106,64,21,0,0,468,5,15,50,66,83,70,6,0,0,295,23,63,164,244,221,124,13,0,0,852,20,89,264,327,426,227,29,3,0,1385,40,209,507,515,704,449,39,3,0,2466,28,16,26,20,21,12,0,0,0,123,38,55,86,91,77,53,7,3,0,410
LGA10110,376,590,889,940,1222,933,231,48,0,5229,8,17,11,22,33,44,37,7,0,179,3,0,0,0,0,0,0,0,0,3,11,11,8,14,12,8,3,3,0,70,0,0,0,3,3,3,0,0,0,9,5,7,14,16,14,6,4,0,0,66,5,12,10,18,18,3,0,0,0,66,142,151,107,116,108,75,17,0,0,716,142,110,66,47,70,49,11,0,0,495,0,0,4,9,12,10,3,0,0,38,3,9,10,9,6,3,3,0,0,43,6,18,41,31,28,27,0,0,0,151,6,12,17,11,10,9,0,0,4,69,10,48,51,57,67,48,9,0,0,290,0,15,26,30,22,24,0,0,0,117,0,14,31,54,63,31,7,0,0,200,16,60,193,270,473,255,30,0,0,1297,39,102,167,216,301,192,22,3,0,1042,7,17,5,10,12,3,3,0,0,57,26,27,31,34,35,19,4,3,0,179
LGA10150,239,965,3109,2515,2144,1338,261,36,6,10613,0,3,3,0,0,0,0,0,0,6,0,3,3,4,0,0,0,0,0,10,13,19,105,80,101,52,4,0,0,374,0,0,11,14,8,3,3,0,0,39,4,10,28,39,29,21,3,0,0,134,0,26,103,96,67,33,3,0,0,328,93,197,291,166,166,98,16,0,0,1027,72,151,202,98,95,46,7,0,0,671,3,9,55,52,46,25,0,0,0,190,9,33,131,107,71,28,0,0,0,379,3,47,251,226,132,30,3,0,0,692,9,13,51,62,35,6,8,3,0,187,7,103,326,274,216,82,13,0,0,1021,7,33,132,81,73,33,12,0,0,371,0,26,160,199,161,94,4,0,0,644,19,70,285,319,365,224,29,0,3,1314,22,171,487,444,464,268,45,3,3,1907,5,19,71,42,35,21,3,0,0,196,11,40,84,68,58,52,7,0,0,320
LGA10200,433,1885,5525,3737,3248,1832,291,27,8,16986,0,0,0,5,6,3,0,0,0,14,0,3,4,3,0,3,0,0,0,13,6,53,199,243,324,171,11,0,0,1007,0,0,13,8,7,5,0,0,0,33,3,25,76,61,37,15,0,3,0,220,7,44,231,161,152,63,8,0,0,666,113,274,422,211,222,97,9,0,0,1348,122,215,268,163,191,88,5,0,0,1052,3,23,87,81,76,51,7,0,0,328,8,41,102,36,27,23,3,0,0,240,15,118,404,219,133,52,3,0,0,944,6,22,66,38,30,8,5,0,0,175,14,107,324,183,102,49,7,3,0,789,4,80,161,115,121,62,4,0,0,547,3,41,141,122,131,59,10,0,0,507,20,101,280,189,165,119,13,0,0,887,25,243,666,459,457,303,38,4,0,2195,10,30,37,32,12,7,0,0,0,128,3,37,110,92,92,41,3,0,0,378
LGA10250,506,566,1226,1782,2131,1714,382,66,11,8384,3,3,10,31,29,63,50,12,3,204,0,3,0,0,5,0,0,0,0,8,22,23,38,67,83,43,12,0,0,288,0,0,5,6,8,3,0,0,0,22,5,6,28,37,45,33,6,0,0,160,3,7,24,32,47,22,4,0,0,139,261,152,150,229,253,174,29,0,0,1248,176,103,137,157,166,108,21,0,0,868,7,3,4,32,36,24,3,0,0,109,3,10,20,22,21,13,0,0,0,89,4,12,39,50,59,37,3,3,0,207,14,7,33,30,39,34,5,0,0,162,4,22,76,119,119,78,12,3,0,433,0,14,34,69,65,35,4,0,0,221,0,10,45,130,115,55,10,0,0,365,6,23,126,297,425,271,27,3,0,1178,32,77,235,450,682,453,53,0,0,1982,14,8,25,28,27,16,3,0,0,121,22,26,47,82,66,38,3,0,0,284
LGA10300,33,39,92,120,132,121,41,7,0,585,0,5,16,12,23,18,12,0,3,89,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,5,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,4,3,16,18,7,0,0,0,55,0,11,9,4,9,8,0,0,0,41,0,0,0,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,10,0,3,3,4,3,3,0,0,0,16,0,0,5,4,8,4,0,0,0,21,0,5,6,14,10,8,0,0,0,43,5,5,6,21,41,13,0,0,0,91,0,0,0,0,0,3,0,0,0,3,0,0,6,0,4,0,0,0,0,10
LGA10350,1687,3897,8965,9086,8809,5444,1110,75,9,39082,0,3,5,6,8,3,0,0,0,25,0,3,5,0,3,3,0,0,0,14,42,109,413,619,768,398,49,9,4,2411,4,4,25,36,29,14,0,0,0,112,22,44,140,179,147,86,10,0,0,628,30,111,325,358,378,189,17,3,0,1411,545,730,812,754,807,430,58,3,0,4139,480,353,317,330,398,163,17,3,0,2061,21,96,269,325,356,162,19,3,0,1251,29,82,176,110,84,42,3,0,0,526,27,262,711,557,315,177,10,0,0,2059,23,71,120,112,74,42,9,0,0,451,70,269,584,409,322,153,25,0,0,1832,30,124,262,246,269,166,21,0,0,1118,16,87,393,423,411,213,22,3,0,1568,51,286,744,760,846,530,85,5,0,3307,135,531,1085,1234,1413,812,112,9,0,5331,63,87,71,61,71,46,14,0,0,413,70,177,335,299,234,128,27,0,0,1270
LGA10470,588,1056,1699,1918,2008,1490,384,62,6,9211,3,9,19,21,35,56,42,10,0,195,0,3,4,3,3,3,4,0,0,20,33,46,78,96,136,62,8,0,0,459,0,4,42,39,28,15,0,0,0,128,6,3,25,31,42,22,4,0,0,133,7,15,17,30,15,14,0,0,0,98,236,217,207,185,193,122,14,0,0,1174,204,172,98,107,119,61,13,3,0,777,3,10,19,32,45,24,3,3,0,139,7,33,41,31,14,5,4,0,0,135,4,11,32,44,41,20,3,3,0,158,9,11,16,36,25,15,3,3,0,118,16,47,76,74,60,50,8,0,0,331,11,27,39,57,54,39,3,0,0,230,10,36,113,173,151,104,10,0,0,597,17,87,214,379,444,272,30,3,0,1446,33,163,287,369,465,328,41,3,0,1689,12,15,13,10,11,11,0,0,0,72,17,26,60,67,60,33,6,3,0,272
LGA10550,434,422,838,1296,1812,1533,364,55,4,6758,3,7,15,33,54,65,31,11,3,222,0,0,0,0,0,0,0,0,0,0,27,25,49,84,118,39,7,0,0,349,0,3,0,9,3,0,0,0,0,15,0,4,15,22,39,34,0,0,0,114,0,4,15,24,38,31,3,0,0,115,162,64,101,185,242,150,39,0,0,943,158,69,108,150,212,149,23,0,0,869,3,9,14,18,50,30,6,5,0,135,4,0,9,13,12,5,3,0,0,46,3,16,26,47,38,17,3,0,0,150,3,6,14,29,32,21,8,0,0,113,10,20,44,67,104,61,8,0,0,314,8,5,17,38,60,32,10,0,0,170,4,3,33,73,88,65,4,0,0,270,3,10,82,146,260,179,10,0,0,690,22,58,127,298,513,331,35,0,0,1384,6,5,14,20,26,10,4,0,0,85,22,26,33,39,51,25,3,0,0,199
LGA10600,128,118,268,490,694,553,122,29,6,2408,4,4,6,12,29,30,25,3,0,113,0,0,0,0,3,0,0,0,0,3,3,5,7,12,16,18,3,0,0,64,0,0,0,3,4,0,0,0,0,7,0,0,9,12,7,7,0,0,0,35,3,0,9,10,12,3,0,0,0,37,49,31,43,71,78,41,7,3,0,323,49,30,32,49,59,40,6,0,0,265,0,0,0,9,10,5,5,0,0,29,0,0,3,6,5,4,0,0,0,18,3,6,3,6,12,7,0,0,0,37,0,0,3,3,9,11,3,3,0,32,0,0,14,30,45,25,0,0,0,114,0,0,3,24,28,14,3,0,0,72,0,7,14,27,45,19,0,0,0,112,7,3,24,98,151,96,3,0,0,382,4,10,44,130,232,138,13,0,0,571,3,3,5,5,6,7,4,0,0,33,3,3,0,20,24,14,3,0,0,67
