region_id,Neg_Nil_inc_fam_households,Neg_Nil_inc_Non_fam_househlds,Negative_Nil_income_Tot,HI_1_199_Family_households,HI_1_199_Non_family_hseholds,HI_1_199_Tot,HI_200_299_Family_households,HI_200_299_Non_fam_househlds,HI_200_299_Tot,HI_300_399_Family_households,HI_300_399_Non_fam_househlds,HI_300_399_Tot,HI_400_599_Family_households,HI_400_599_Non_fam_househlds,HI_400_599_Tot,HI_600_799_Family_households,HI_600_799_Non_fam_househlds,HI_600_799_Tot,HI_800_999_Family_households,HI_800_999_Non_fam_househlds,HI_800_999_Tot,HI_1000_1249_Fam_households,HI_1000_1249_Non_fam_hsehlds,HI_1000_1249_Tot,HI_1250_1499_Fam_households,HI_1250_1499_Non_fam_hsehlds,HI_1250_1499_Tot,HI_1500_1999_Fam_households,HI_1500_1999_Non_fam_hsehlds,HI_1500_1999_Tot,HI_2000_2499_Fam_households,HI_2000_2499_Non_fam_hsehlds,HI_2000_2499_Tot,HI_2500_2999_Fam_households,HI_2500_2999_Non_fam_hsehlds,HI_2500_2999_Tot,HI_3000_3499_Fam_households,HI_3000_3499_Non_fam_hsehlds,HI_3000_3499_Tot,HI_3500_3999_Fam_households,HI_3500_3999_Non_fam_hsehlds,HI_3500_3999_Tot,HI_4000_more_Fam_households,HI_4000_more_Non_fam_hsehlds,HI_4000_more_Tot,Part_inc_stated_Fam_household,Part_inc_std_Non_fam_hhds,Partial_income_stated_Tot,All_incomes_ns_Famly_househld,All_inc_ns_Non_famly_househld,All_incomes_not_stated_Tot,Tot_Family_households,Tot_Non_family_households,Tot_Tot
LGA10650,24,37,61,43,29,72,20,105,125,48,295,343,338,168,506,240,131,371,254,87,341,196,68,264,180,18,198,228,36,264,148,4,152,72,21,93,51,0,51,11,0,11,24,0,24,226,5,231,62,78,140,2165,1082,3247
LGA10750,589,399,988,836,530,1366,631,1764,2395,1233,3540,4773,5468,1778,7246,5228,1868,7096,5095,1486,6581,6244,1371,7615,6075,996,7071,11014,1239,12253,9741,220,9961,6669,564,7233,4484,69,4553,2098,21,2119,2664,42,2706,6787,307,7094,1617,992,2609,76473,17186,93659
LGA10800,28,24,52,31,18,49,13,76,89,27,166,193,186,105,291,159,73,232,188,49,237,139,32,171,131,33,164,174,35,209,112,4,116,89,18,107,36,4,40,18,0,18,30,0,30,170,3,173,38,53,91,1569,693,2262
LGA10850,12,11,23,17,12,29,11,69,80,34,187,221,175,96,271,154,72,226,153,54,207,156,50,206,153,32,185,261,36,297,159,3,162,118,24,142,108,0,108,44,0,44,57,0,57,192,8,200,31,60,91,1835,714,2549
LGA10900,83,154,237,160,215,375,81,636,717,234,1591,1825,1283,1313,2596,1447,874,2321,1536,668,2204,1608,633,2241,1530,436,1966,2692,607,3299,2356,63,2419,1909,335,2244,1479,17,1496,558,6,564,834,7,841,2028,130,2158,230,297,527,20048,7982,28030
LGA10950,11,10,21,17,6,23,4,36,40,14,85,99,73,50,123,67,33,100,52,20,72,50,28,78,60,12,72,98,12,110,52,3,55,43,14,57,19,0,19,6,0,6,15,0,15,95,3,98,37,25,62,713,337,1050
LGA11000,3,12,15,20,11,31,7,35,42,8,91,99,75,48,123,88,47,135,79,28,107,61,25,86,48,13,61,76,11,87,56,0,56,28,6,34,8,0,8,3,0,3,3,0,3,67,3,70,21,23,44,651,353,1004
LGA11050,8,11,19,17,10,27,3,26,29,13,101,114,77,64,141,75,36,111,51,20,71,50,18,68,66,17,83,75,9,84,43,0,43,30,9,39,24,0,24,3,0,3,10,0,10,71,0,71,15,15,30,631,336,967
LGA11100,96,126,222,120,136,256,63,472,535,122,893,1015,804,384,1188,727,394,1121,681,253,934,796,286,1082,760,220,980,1268,300,1568,1089,82,1171,838,172,1010,701,37,738,309,17,326,499,27,526,929,121,1050,175,221,396,9977,4141,14118
LGA11150,5,7,12,7,8,15,8,19,27,9,59,68,49,30,79,46,31,77,50,23,73,50,37,87,45,20,65,76,23,99,55,8,63,37,10,47,21,0,21,9,0,9,12,0,12,109,0,109,42,34,76,630,309,939
LGA11200,8,8,16,11,11,22,6,20,26,21,36,57,41,19,60,51,14,65,26,21,47,36,15,51,18,7,25,39,9,48,28,3,31,9,12,21,16,0,16,0,0,0,3,0,3,60,4,64,13,10,23,386,189,575
LGA11250,28,39,67,60,63,123,39,287,326,116,855,971,717,318,1035,578,239,817,458,155,613,379,153,532,333,97,430,502,135,637,375,16,391,219,77,296,201,3,204,58,0,58,66,0,66,491,27,518,160,192,352,4780,2656,7436
LGA11300,153,182,335,126,99,225,73,222,295,104,453,557,563,353,916,488,268,756,528,240,768,523,238,761,572,191,763,928,260,1188,751,89,840,657,173,830,495,37,532,253,25,278,533,21,554,761,120,881,144,105,249,7652,3076,10728
LGA11350,73,78,151,82,107,189,67,411,478,192,752,944,785,613,1398,813,450,1263,793,364,1157,681,255,936,637,161,798,803,188,991,535,60,595,320,125,445,259,11,270,74,3,77,144,8,152,905,202,1107,109,138,247,7272,3926,11198
LGA11400,42,32,74,45,45,90,33,133,166,68,310,378,342,161,503,286,120,406,312,83,395,315,96,411,303,37,340,426,40,466,362,7,369,206,27,233,177,0,177,71,0,71,71,0,71,385,21,406,83,66,149,3527,1178,4705
LGA11450,87,73,160,113,73,186,56,183,239,107,564,671,727,331,1058,797,267,1064,835,240,1075,947,268,1215,1021,212,1233,2282,276,2558,2279,50,2329,1649,157,1806,1195,18,1213,553,9,562,762,3,765,1336,49,1385,218,137,355,14964,2910,17874
LGA11500,244,229,473,364,291,655,371,901,1272,738,2060,2798,2974,1105,4079,2895,1112,4007,2655,929,3584,3327,921,4248,3123,635,3758,5298,680,5978,4564,106,4670,2711,288,2999,1708,22,1730,874,13,887,1109,6,1115,3650,155,3805,776,452,1228,37381,9905,47286
LGA11520,251,355,606,209,194,403,112,458,570,168,1069,1237,1012,683,1695,877,570,1447,967,511,1478,1091,598,1689,1099,506,1605,2139,871,3010,1997,196,2193,2451,1100,3551,2016,103,2119,1164,65,1229,2329,131,2460,1923,282,2205,271,248,519,20076,7940,28016
LGA11550,491,437,928,607,368,975,436,1272,1708,778,2275,3053,3634,1363,4997,3270,1194,4464,3004,849,3853,3162,792,3954,2767,579,3346,4148,723,4871,2937,147,3084,2051,337,2388,1470,36,1506,712,17,729,1038,9,1047,3275,246,3521,854,650,1504,34634,11294,45928
LGA11600,15,10,25,11,9,20,8,16,24,10,71,81,75,34,109,59,42,101,61,28,89,55,37,92,50,21,71,81,15,96,72,3,75,23,6,29,21,0,21,4,0,4,10,0,10,101,7,108,17,13,30,673,312,985
LGA11700,3,4,7,12,10,22,4,36,40,11,75,86,50,31,81,59,29,88,53,23,76,48,15,63,36,12,48,35,15,50,29,0,29,17,9,26,14,3,17,3,0,3,7,0,7,53,3,56,20,22,42,454,287,741
LGA11720,82,112,194,142,115,257,104,458,562,254,1308,1562,1484,601,2085,1314,494,1808,1060,358,1418,1116,311,1427,1064,179,1243,1689,250,1939,1238,20,1258,1053,207,1260,683,6,689,243,3,246,293,3,296,1286,62,1348,312,326,638,13417,4813,18230
LGA11730,94,113,207,222,185,407,134,681,815,286,1655,1941,2138,1039,3177,1772,657,2429,1602,376,1978,1314,291,1605,1090,147,1237,1391,170,1561,834,23,857,422,68,490,285,4,289,79,0,79,117,3,120,1320,84,1404,309,351,660,13409,5847,19256
LGA11750,18,8,26,11,17,28,12,41,53,18,114,132,108,54,162,74,52,126,75,28,103,70,56,126,72,34,106,120,54,174,102,3,105,141,56,197,81,4,85,42,0,42,44,0,44,143,4,147,29,36,65,1160,561,1721
LGA11800,119,137,256,212,185,397,137,860,997,309,1894,2203,2197,1397,3594,2072,886,2958,1916,635,2551,1878,443,2321,1567,272,1839,2276,314,2590,1594,70,1664,843,147,990,557,14,571,210,5,215,266,11,277,1759,139,1898,324,430,754,18236,7839,26075
LGA11860,17,5,22,11,3,14,8,10,18,5,16,21,44,18,62,39,16,55,48,10,58,38,10,48,36,8,44,57,8,65,29,3,32,14,3,17,6,0,6,4,0,4,10,0,10,49,0,49,10,13,23,425,123,548
LGA12000,15,6,21,16,8,24,8,41,49,16,137,153,167,57,224,110,42,152,109,23,132,98,19,117,100,4,104,126,20,146,75,0,75,47,7,54,29,0,29,11,0,11,19,3,22,116,8,124,19,34,53,1081,409,1490
LGA12050,11,27,38,35,57,92,16,119,135,48,300,348,262,192,454,225,155,380,273,105,378,222,79,301,213,41,254,330,54,384,237,3,240,162,50,212,118,7,125,35,0,35,62,0,62,277,11,288,45,57,102,2571,1257,3828
LGA12150,14,9,23,10,12,22,9,66,75,31,129,160,135,70,205,108,57,165,123,24,147,92,32,124,83,20,103,91,17,108,74,0,74,35,11,46,27,0,27,8,0,8,20,0,20,143,3,146,42,42,84,1045,492,1537
LGA12200,14,19,33,27,19,46,20,103,123,46,307,353,322,138,460,241,112,353,180,64,244,179,40,219,186,18,204,214,22,236,160,0,160,84,17,101,52,0,52,16,0,16,27,0,27,195,4,199,51,76,127,2014,939,2953
LGA12300,30,26,56,60,31,91,16,129,145,33,349,382,421,246,667,325,140,465,341,119,460,279,84,363,297,67,364,391,39,430,258,11,269,110,19,129,77,0,77,19,0,19,35,3,38,260,15,275,82,96,178,3034,1374,4408
LGA12350,26,35,61,54,48,102,24,185,209,61,468,529,469,235,704,334,194,528,370,101,471,328,67,395,285,42,327,329,38,367,214,6,220,112,18,130,89,0,89,14,0,14,40,0,40,308,15,323,108,124,232,3165,1576,4741
LGA12500,9,17,26,29,30,59,12,97,109,35,266,301,218,163,381,196,124,320,182,88,270,156,64,220,193,36,229,247,35,282,158,6,164,75,17,92,53,0,53,13,0,13,26,0,26,203,7,210,67,90,157,1872,1040,2912
LGA12600,56,66,122,96,99,195,67,351,418,156,833,989,860,559,1419,815,506,1321,875,357,1232,867,296,1163,807,256,1063,1393,245,1638,1087,52,1139,635,100,735,437,12,449,164,3,167,233,5,238,1196,90,1286,252,212,464,9996,4042,14038
LGA12700,17,14,31,28,23,51,23,58,81,45,219,264,253,124,377,226,105,331,189,56,245,187,56,243,193,31,224,298,25,323,208,3,211,155,31,186,105,0,105,46,0,46,51,0,51,246,7,253,53,41,94,2323,793,3116
LGA12750,67,91,158,143,137,280,73,478,551,173,1190,1363,1528,854,2382,1267,523,1790,1286,314,1600,1004,226,1230,808,137,945,997,136,1133,594,18,612,336,68,404,195,4,199,60,3,63,79,0,79,1002,42,1044,234,269,503,9846,4490,14336
LGA12850,618,379,997,868,354,1222,699,1358,2057,1073,2477,3550,4920,1114,6034,4723,1003,5726,3855,753,4608,4164,623,4787,3747,371,4118,5527,351,5878,4033,77,4110,2400,162,2562,1531,15,1546,869,8,877,1139,4,1143,4602,188,4790,1190,640,1830,45958,9877,55835
LGA12900,33,20,53,42,37,79,11,130,141,56,305,361,304,168,472,267,147,414,282,81,363,220,76,296,214,34,248,247,45,292,202,5,207,95,21,116,58,0,58,25,0,25,36,0,36,245,4,249,69,84,153,2406,1157,3563
LGA12950,12,8,20,25,9,34,11,65,76,37,135,172,154,69,223,148,56,204,124,36,160,95,21,116,91,9,100,115,17,132,66,0,66,32,17,49,30,0,30,11,0,11,7,0,7,164,7,171,44,33,77,1166,482,1648
LGA13010,22,35,57,49,54,103,32,129,161,56,334,390,357,193,550,286,123,409,287,68,355,220,48,268,191,26,217,232,40,272,143,3,146,55,17,72,34,3,37,15,0,15,24,0,24,235,14,249,67,73,140,2305,1160,3465
LGA13050,14,15,29,34,12,46,12,66,78,28,186,214,188,106,294,160,66,226,171,46,217,121,28,149,115,10,125,152,19,171,78,5,83,66,24,90,30,0,30,20,0,20,18,0,18,130,10,140,36,35,71,1373,628,2001
LGA13100,255,348,603,425,476,901,281,1483,1764,521,4273,4794,3651,3169,6820,3770,1925,5695,3630,1440,5070,3583,1240,4823,3450,840,4290,5719,1067,6786,4408,167,4575,3388,582,3970,2357,45,2402,969,18,987,1245,17,1262,4423,270,4693,810,1050,1860,42885,18410,61295
LGA13310,43,65,108,82,102,184,62,334,396,131,794,925,758,505,1263,658,356,1014,627,256,883,632,242,874,574,154,728,985,178,1163,764,13,777,421,83,504,317,4,321,104,0,104,133,5,138,710,27,737,157,178,335,7158,3296,10454
LGA13320,96,89,185,175,143,318,73,454,527,195,1298,1493,1615,945,2560,1436,560,1996,1239,313,1552,803,180,983,768,99,867,863,122,985,507,10,517,312,79,391,206,3,209,62,3,65,105,3,108,917,58,975,232,345,577,9604,4704,14308
LGA13340,27,22,49,31,52,83,24,87,111,63,254,317,300,157,457,244,116,360,260,74,334,260,56,316,236,39,275,344,31,375,228,11,239,149,15,164,77,3,80,22,0,22,43,0,43,249,9,258,63,66,129,2620,992,3612
LGA13380,87,110,197,223,157,380,119,643,762,259,1674,1933,2002,897,2899,1728,602,2330,1444,351,1795,1263,261,1524,1063,154,1217,1337,161,1498,833,22,855,389,71,460,268,3,271,90,0,90,104,0,104,1156,65,1221,303,322,625,12668,5493,18161
LGA13450,65,51,116,104,65,169,71,214,285,102,462,564,577,317,894,540,288,828,503,208,711,547,166,713,621,99,720,910,113,1023,623,25,648,344,51,395,222,4,226,98,0,98,116,0,116,574,29,603,172,171,343,6189,2263,8452
LGA13500,13,10,23,18,9,27,7,38,45,23,116,139,93,72,165,105,48,153,110,24,134,99,26,125,88,14,102,129,14,143,84,3,87,41,5,46,24,0,24,7,0,7,21,0,21,104,4,108,29,26,55,995,409,1404
LGA13550,27,21,48,46,35,81,31,126,157,51,354,405,378,202,580,318,140,458,274,108,382,243,67,310,292,54,346,397,67,464,245,14,259,191,56,247,146,3,149,33,0,33,60,3,63,300,22,322,104,78,182,3136,1350,4486
LGA13650,12,16,28,20,14,34,10,63,73,24,133,157,139,73,212,131,61,192,130,38,168,142,19,161,115,7,122,131,5,136,67,0,67,29,5,34,17,0,17,4,0,4,11,0,11,125,5,130,32,35,67,1139,474,1613
LGA13660,29,21,50,37,27,64,18,60,78,23,213,236,217,94,311,159,63,222,161,53,214,115,26,141,111,12,123,123,10,133,90,0,90,34,10,44,29,3,32,11,0,11,12,0,12,162,3,165,44,50,94,1375,645,2020
LGA13700,19,11,30,13,14,27,4,50,54,17,148,165,150,71,221,107,49,156,81,36,117,93,22,115,91,3,94,119,15,134,66,0,66,27,6,33,19,0,19,5,0,5,18,0,18,123,4,127,22,33,55,974,462,1436
LGA13800,105,120,225,171,110,281,87,336,423,197,886,1083,976,619,1595,1007,528,1535,1084,460,1544,1261,455,1716,1355,298,1653,2342,383,2725,2055,53,2108,1424,150,1574,970,12,982,454,3,457,687,9,696,1625,80,1705,287,256,543,16087,4758,20845
LGA13850,6,9,15,17,15,32,16,38,54,23,101,124,88,45,133,80,58,138,83,29,112,75,24,99,64,12,76,62,16,78,52,4,56,31,3,34,16,0,16,3,0,3,11,0,11,121,3,124,30,30,60,778,387,1165
LGA13950,236,199,435,346,238,584,229,779,1008,452,1602,2054,2089,921,3010,2040,743,2783,1987,634,2621,2176,688,2864,2033,502,2535,3472,586,4058,2729,89,2818,2003,248,2251,1291,34,1325,575,19,594,860,14,874,2213,114,2327,491,380,871,25222,7790,33012
LGA14000,389,307,696,384,302,686,183,612,795,301,1601,1902,1619,1469,3088,1964,1132,3096,2328,871,3199,2427,913,3340,2507,708,3215,4815,899,5714,4370,151,4521,5663,764,6427,4316,57,4373,2257,33,2290,4065,33,4098,4146,192,4338,462,431,893,42196,10475,52671
LGA14100,32,49,81,20,25,45,19,106,125,20,184,204,104,128,232,99,118,217,136,91,227,110,88,198,131,78,209,238,122,360,263,9,272,459,164,623,357,10,367,208,0,208,607,4,611,383,14,397,43,70,113,3229,1260,4489
LGA14150,256,267,523,249,197,446,177,550,727,277,1337,1614,1516,835,2351,1566,676,2242,1542,563,2105,1629,546,2175,1520,421,1941,2593,531,3124,2282,115,2397,1790,291,2081,1351,25,1376,673,8,681,1096,19,1115,1859,141,2000,322,328,650,20698,6850,27548
LGA14200,60,43,103,83,57,140,43,192,235,74,488,562,612,300,912,533,243,776,494,125,619,405,94,499,372,43,415,456,61,517,275,15,290,132,6,138,86,3,89,39,0,39,59,0,59,435,9,444,116,130,246,4274,1809,6083
LGA14250,12,7,19,3,3,6,4,13,17,11,40,51,52,18,70,34,26,60,36,17,53,37,11,48,29,4,33,56,8,64,19,0,19,14,0,14,7,0,7,3,0,3,0,0,0,51,3,54,17,10,27,385,160,545
LGA14300,16,16,32,16,22,38,12,56,68,32,148,180,155,76,231,150,52,202,110,40,150,118,36,154,126,20,146,161,22,183,123,0,123,56,9,65,61,0,61,11,0,11,12,0,12,150,4,154,36,40,76,1345,541,1886
LGA14350,50,58,108,114,116,230,69,407,476,177,989,1166,1188,565,1753,995,349,1344,870,218,1088,752,140,892,589,66,655,731,78,809,439,6,445,225,59,284,113,5,118,40,0,40,57,3,60,737,36,773,193,180,373,7339,3275,10614
LGA14400,25,30,55,56,41,97,21,145,166,52,382,434,414,324,738,478,196,674,526,138,664,390,118,508,418,67,485,711,117,828,577,11,588,508,82,590,376,3,379,163,0,163,230,0,230,622,27,649,81,83,164,5648,1764,7412
LGA14450,182,209,391,174,120,294,105,274,379,164,692,856,884,554,1438,925,461,1386,987,400,1387,1016,409,1425,998,304,1302,1823,429,2252,1576,85,1661,1428,306,1734,1075,34,1109,582,11,593,1111,17,1128,1470,132,1602,237,174,411,14737,4611,19348
LGA14500,320,228,548,232,149,381,91,269,360,155,684,839,716,809,1525,868,642,1510,1205,554,1759,1126,546,1672,1376,456,1832,2420,563,2983,2192,66,2258,4740,859,5599,3350,30,3380,2004,19,2023,4819,32,4851,3536,90,3626,323,308,631,29473,6304,35777
LGA14550,18,21,39,39,50,89,36,159,195,71,340,411,419,209,628,333,114,447,304,80,384,237,33,270,192,34,226,229,22,251,137,4,141,80,17,97,35,0,35,20,0,20,13,0,13,242,9,251,50,57,107,2455,1149,3604
LGA14600,40,31,71,35,31,66,21,69,90,54,181,235,189,107,296,189,70,259,179,52,231,147,50,197,134,26,160,215,28,243,114,3,117,56,16,72,45,0,45,14,0,14,33,0,33,186,10,196,82,65,147,1733,739,2472
LGA14650,287,306,593,486,419,905,288,1585,1873,636,4911,5547,4969,2933,7902,4726,1890,6616,4307,1373,5680,4124,1166,5290,3906,812,4718,6784,1010,7794,5446,153,5599,4096,563,4659,3043,38,3081,1277,18,1295,1634,22,1656,5099,282,5381,967,1004,1971,52075,18485,70560
LGA14700,73,76,149,54,74,128,14,171,185,51,354,405,205,342,547,250,258,508,309,270,579,358,328,686,372,288,660,741,464,1205,776,117,893,1214,541,1755,956,51,1007,583,28,611,1389,46,1435,826,119,945,86,98,184,8257,3625,11882
LGA14750,27,24,51,45,34,79,27,103,130,48,243,291,283,176,459,274,128,402,246,81,327,249,93,342,259,44,303,382,51,433,253,9,262,134,16,150,100,3,103,16,0,16,26,0,26,262,13,275,67,72,139,2698,1090,3788
LGA14800,75,151,226,95,141,236,48,449,497,89,840,929,402,567,969,421,563,984,425,504,929,519,578,1097,556,592,1148,1146,891,2037,1183,197,1380,1879,1443,3322,1641,137,1778,959,86,1045,2613,206,2819,1220,366,1586,120,214,334,13391,7925,21316
LGA14850,64,100,164,129,161,290,98,595,693,222,1213,1435,1233,904,2137,1221,638,1859,1164,424,1588,1198,340,1538,1064,224,1288,1490,220,1710,921,37,958,500,104,604,353,3,356,97,0,97,142,4,146,981,140,1121,170,189,359,11047,5296,16343
LGA14870,30,48,78,72,87,159,57,301,358,97,677,774,679,390,1069,509,271,780,472,146,618,400,161,561,345,101,446,609,122,731,406,14,420,401,86,487,292,3,295,128,0,128,109,5,114,485,16,501,131,137,268,5222,2565,7787
LGA14900,384,257,641,597,345,942,412,1159,1571,675,2053,2728,3360,1004,4364,3352,931,4283,3170,772,3942,3739,789,4528,3531,531,4062,5958,587,6545,5249,106,5355,3432,254,3686,2320,19,2339,1097,9,1106,1471,17,1488,4279,151,4430,993,590,1583,44019,9574,53593
LGA14920,20,16,36,28,35,63,27,109,136,39,244,283,290,144,434,243,108,351,224,51,275,192,36,228,174,27,201,221,35,256,126,5,131,89,29,118,48,0,48,18,0,18,30,0,30,219,14,233,50,59,109,2038,912,2950
LGA14950,7,13,20,13,8,21,6,36,42,20,74,94,90,58,148,89,37,126,99,23,122,72,16,88,90,7,97,88,9,97,58,0,58,27,11,38,17,0,17,7,0,7,11,0,11,98,0,98,11,32,43,803,324,1127
LGA15050,89,108,197,139,136,275,98,459,557,243,1391,1634,1501,745,2246,1443,594,2037,1356,428,1784,1390,472,1862,1359,299,1658,2528,399,2927,2087,50,2137,1791,262,2053,1175,17,1192,518,11,529,631,17,648,1676,75,1751,318,293,611,18342,5756,24098
LGA15150,67,115,182,54,96,150,38,183,221,57,447,504,269,454,723,341,392,733,386,378,764,431,373,804,483,312,795,923,505,1428,922,125,1047,1699,746,2445,1130,59,1189,713,53,766,1673,119,1792,1076,228,1304,118,168,286,10380,4753,15133
LGA15200,130,256,386,166,210,376,116,645,761,187,1215,1402,1078,882,1960,974,904,1878,866,957,1823,1102,1080,2182,1060,1031,2091,2082,1575,3657,2181,476,2657,1989,1204,3193,1783,208,1991,942,101,1043,1689,164,1853,1542,622,2164,222,338,560,18109,11868,29977
LGA15270,48,66,114,78,83,161,48,235,283,130,686,816,698,353,1051,558,249,807,538,154,692,431,132,563,437,87,524,673,116,789,487,11,498,428,105,533,300,5,305,97,0,97,124,6,130,644,38,682,157,161,318,5876,2487,8363
LGA15300,45,35,80,52,51,103,31,131,162,57,252,309,276,162,438,265,166,431,284,131,415,274,136,410,293,92,385,399,78,477,314,9,323,169,48,217,151,5,156,38,3,41,91,0,91,372,16,388,123,112,235,3234,1427,4661
LGA15350,72,87,159,44,69,113,18,124,142,25,290,315,131,338,469,152,326,478,225,293,518,208,356,564,290,313,603,508,465,973,486,45,531,1259,756,2015,792,27,819,456,16,472,1454,33,1487,813,85,898,60,126,186,6993,3749,10742
LGA15500,24,20,44,22,15,37,11,75,86,27,221,248,269,132,401,224,101,325,208,59,267,171,36,207,160,28,188,216,21,237,145,4,149,85,16,101,69,3,72,18,0,18,24,0,24,192,10,202,38,64,102,1903,805,2708
LGA15550,13,7,20,6,4,10,4,27,31,10,59,69,60,44,104,65,33,98,72,25,97,58,19,77,52,4,56,85,3,88,51,0,51,23,8,31,11,0,11,3,0,3,3,0,3,61,4,65,15,7,22,592,244,836
LGA15650,19,34,53,38,38,76,35,114,149,56,273,329,301,162,463,297,146,443,231,137,368,251,125,376,276,110,386,447,148,595,388,14,402,516,150,666,330,8,338,126,9,135,186,16,202,358,32,390,78,83,161,3933,1599,5532
LGA15700,33,46,79,87,69,156,49,326,375,126,821,947,883,466,1349,757,297,1054,639,172,811,494,107,601,382,52,434,462,68,530,246,3,249,110,28,138,79,3,82,14,0,14,53,0,53,467,31,498,119,127,246,5000,2616,7616
LGA15750,46,30,76,38,43,81,34,128,162,67,330,397,349,187,536,296,168,464,291,102,393,279,99,378,304,56,360,426,57,483,320,11,331,201,47,248,117,4,121,44,3,47,62,4,66,379,18,397,141,105,246,3394,1392,4786
LGA15800,13,16,29,35,17,52,18,81,99,36,198,234,192,120,312,164,84,248,159,72,231,116,45,161,134,16,150,169,21,190,137,3,140,47,14,61,33,0,33,11,0,11,17,0,17,169,7,176,38,64,102,1488,758,2246
LGA15850,24,23,47,31,22,53,22,76,98,48,201,249,184,121,305,165,92,257,165,51,216,147,41,188,155,26,181,207,27,234,135,0,135,70,12,82,47,0,47,19,0,19,21,0,21,212,7,219,55,43,98,1707,742,2449
