region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
LGA10650,16,9,21,33,23,19,3,4,0,128,8,6,9,15,15,15,12,4,6,90,210,189,470,676,803,769,248,35,12,3412
LGA10750,285,602,1215,1173,1015,620,114,7,0,5031,287,493,977,894,760,420,111,22,4,3968,6858,13315,33275,33112,28406,16406,2279,129,8,133788
LGA10800,10,13,16,11,19,11,6,6,0,92,3,0,8,14,16,12,6,6,3,68,139,172,442,527,674,486,180,69,7,2696
LGA10850,19,17,27,39,29,10,3,0,0,144,5,10,12,10,15,19,6,0,0,77,155,248,459,715,769,547,181,38,0,3112
LGA10900,76,134,190,271,302,208,44,6,0,1231,41,49,94,131,150,123,32,19,7,646,1981,2613,5231,8040,9264,7006,1320,132,22,35609
LGA10950,0,0,5,6,7,5,0,0,0,23,4,3,0,6,12,8,0,3,0,36,69,92,186,296,282,193,95,29,6,1248
LGA11000,3,0,3,12,3,7,0,0,0,28,3,3,6,8,3,3,3,0,0,29,49,62,161,211,281,234,73,16,4,1091
LGA11050,0,3,4,5,6,7,0,0,0,25,0,7,6,6,3,3,3,0,3,31,55,73,134,204,286,198,77,18,6,1051
LGA11100,25,66,147,155,157,104,26,0,0,680,25,58,133,136,83,53,19,6,0,513,690,1581,4661,4816,3829,2305,471,42,4,18399
LGA11150,7,0,8,12,7,3,0,0,0,37,0,0,7,11,6,9,3,3,3,42,45,91,252,270,285,183,58,15,3,1202
LGA11200,3,3,3,7,3,6,0,0,0,25,3,6,6,3,6,3,0,0,0,27,24,66,107,113,170,97,31,10,3,621
LGA11250,16,40,48,46,66,41,6,0,0,263,14,14,29,40,38,45,7,3,0,190,488,628,1216,1443,1880,1145,185,21,0,7006
LGA11300,14,48,160,124,120,76,18,3,0,563,6,68,147,90,78,53,11,6,4,463,487,1797,4404,3090,3072,1836,354,48,7,15095
LGA11350,14,30,82,120,119,66,9,0,0,440,21,29,56,84,87,77,17,8,3,382,594,756,1837,3040,3528,2436,361,62,6,12620
LGA11400,26,23,44,36,46,19,8,0,0,202,14,10,16,25,32,28,9,0,0,134,321,370,830,1299,1564,1137,405,94,8,6028
LGA11450,99,155,253,280,205,130,27,0,0,1149,53,80,136,147,117,80,15,0,0,628,1859,2767,6116,7586,6192,3603,574,53,8,28758
LGA11500,183,342,557,461,494,377,49,0,0,2463,150,223,419,363,385,198,56,12,4,1810,3800,7222,14396,13422,14966,9854,1302,83,7,65052
LGA11520,49,93,304,277,313,194,58,6,0,1294,40,88,243,198,143,97,28,12,4,853,1203,3120,10326,9696,8045,5005,1152,124,9,38680
LGA11550,88,238,591,606,519,273,62,7,3,2387,87,264,513,446,404,224,42,15,0,1995,1842,5343,14186,13524,11962,6483,1204,105,15,54664
LGA11600,3,6,3,3,3,6,3,0,0,27,0,3,0,10,16,4,4,0,0,37,54,95,206,291,346,219,71,20,0,1302
LGA11700,3,0,3,0,3,3,0,0,0,12,0,3,6,4,6,3,0,0,0,22,32,59,147,158,180,161,44,9,0,790
LGA11720,101,172,259,220,204,106,13,0,0,1075,43,63,100,116,97,78,24,12,0,533,1491,2154,4323,4748,4653,3015,449,51,3,20887
LGA11730,59,61,120,159,140,123,29,3,0,694,38,22,46,82,73,66,24,16,0,367,1290,1227,2391,3806,4837,3471,635,92,11,17760
LGA11750,6,8,19,16,12,6,5,0,0,72,4,6,8,4,10,13,0,0,0,45,143,226,458,458,534,314,74,14,0,2221
LGA11800,84,116,195,263,272,183,25,6,0,1144,63,35,93,134,106,95,25,15,3,569,2091,2157,4463,6165,7300,4998,708,103,8,27993
LGA11860,0,0,0,4,0,0,0,0,0,4,6,0,0,0,0,3,5,0,0,14,40,39,117,165,210,162,80,19,3,835
LGA12000,6,3,7,10,18,6,0,0,0,50,4,5,0,5,15,0,9,3,0,41,92,115,239,391,457,278,106,24,0,1702
LGA12050,11,15,23,33,46,31,7,3,0,169,7,3,19,19,8,21,10,0,0,87,307,294,611,959,1210,807,246,51,3,4488
LGA12150,7,3,8,13,11,10,0,0,0,52,5,5,14,11,8,6,7,3,0,59,78,124,263,319,405,274,107,35,6,1611
LGA12200,7,12,12,27,16,22,0,0,0,96,3,7,5,7,9,12,3,0,0,46,149,168,404,609,756,534,143,21,3,2787
LGA12300,15,17,19,38,30,17,10,0,0,146,10,17,14,15,26,20,13,4,0,119,321,304,680,1001,1159,920,209,34,4,4632
LGA12350,18,16,31,40,31,25,9,3,0,173,11,5,15,21,22,31,10,6,0,121,326,332,654,980,1103,1008,267,57,8,4735
LGA12500,5,20,18,23,23,31,3,0,0,123,4,6,10,19,16,13,9,0,0,77,229,209,448,662,740,584,127,24,0,3023
LGA12600,64,119,173,165,171,127,42,5,0,866,36,27,38,49,60,51,28,6,0,295,1444,1708,3513,3966,4248,2781,635,92,9,18396
LGA12700,8,18,25,47,36,30,7,0,3,174,5,7,11,13,27,18,6,5,0,92,237,262,501,806,1004,671,186,43,10,3720
LGA12750,35,47,79,126,121,95,17,3,0,523,31,15,32,53,59,45,19,7,3,264,883,714,1583,2575,3457,2750,486,72,9,12529
LGA12850,140,424,733,767,632,347,69,4,0,3116,137,384,728,706,628,346,59,16,8,3012,3076,8224,15764,15172,15967,9071,1213,112,8,68607
LGA12900,9,24,26,17,26,21,10,0,0,133,7,4,16,20,14,16,12,6,0,95,252,317,641,825,910,679,204,52,4,3884
LGA12950,10,5,8,8,16,20,6,0,0,73,0,6,12,3,6,6,0,0,0,33,97,118,272,344,458,373,135,31,0,1828
LGA13010,12,23,39,27,49,21,6,4,0,181,8,6,13,13,14,13,9,3,0,79,216,224,511,667,854,667,226,50,0,3415
LGA13050,9,6,5,17,13,7,7,0,0,64,0,0,3,3,9,7,8,3,0,33,114,101,248,396,504,423,145,31,0,1962
LGA13100,169,339,516,623,658,459,97,8,0,2869,118,138,296,344,360,242,79,28,13,1618,4518,6470,12153,16046,17738,11635,2231,226,34,71051
LGA13310,46,70,94,122,78,70,21,0,0,501,16,27,60,46,50,42,11,5,3,260,864,1042,2048,2653,2968,2031,426,78,6,12116
LGA13320,34,37,77,111,106,80,24,0,0,469,15,25,34,63,65,51,33,11,0,297,721,686,1401,2320,3032,2292,534,72,9,11067
LGA13340,9,10,27,28,42,22,3,0,0,141,15,6,12,15,19,21,16,6,3,113,270,264,609,907,1220,911,300,66,10,4557
LGA13380,43,50,93,168,158,114,18,0,0,644,27,19,45,64,77,75,19,10,0,336,1187,1096,2232,3393,4488,3243,651,94,14,16398
LGA13450,45,66,96,77,97,61,15,0,0,457,25,46,56,36,60,43,27,7,5,305,826,1028,2250,2423,2560,1630,405,81,14,11217
LGA13500,3,4,4,7,8,3,10,0,0,39,3,0,6,14,12,6,8,4,4,57,138,128,231,337,409,309,113,15,4,1684
LGA13550,26,23,45,43,40,41,6,4,0,228,15,15,13,25,29,20,15,3,0,135,385,445,905,1048,1257,912,214,54,6,5226
LGA13650,0,7,8,6,7,8,3,3,0,42,3,0,6,4,11,11,10,0,0,45,104,134,276,375,424,356,123,28,0,1820
LGA13660,10,9,8,7,6,8,3,0,0,51,0,4,0,6,14,9,6,0,0,39,92,121,292,452,505,380,159,29,0,2030
LGA13700,3,6,11,9,11,9,3,0,0,52,0,0,6,4,11,14,5,6,0,46,50,94,206,280,364,325,90,28,0,1437
LGA13800,119,199,306,343,310,179,42,11,0,1509,59,82,109,176,137,106,44,13,0,726,2158,3392,5666,7061,7404,4433,952,103,4,31173
LGA13850,6,4,3,13,11,3,0,0,0,40,3,6,7,3,11,3,3,0,0,36,96,86,163,259,402,213,72,10,3,1304
LGA13950,76,197,370,390,311,201,46,5,0,1596,81,172,345,296,204,130,41,10,0,1279,1753,4237,12068,10094,8238,5004,848,50,7,42299
LGA14000,136,322,412,585,683,396,112,10,3,2659,87,154,286,348,361,195,80,23,6,1540,3933,7201,13334,18257,20254,12356,2846,338,34,78553
LGA14100,8,11,25,36,42,40,7,0,0,169,8,15,20,24,22,22,15,3,0,129,222,459,842,1382,1426,1140,357,47,9,5884
LGA14150,72,135,266,290,297,170,42,6,0,1278,41,113,248,209,172,122,30,9,6,950,1320,3553,8949,8310,8409,4888,902,90,13,36434
LGA14200,17,30,40,49,38,45,16,3,0,238,13,8,21,23,33,14,19,6,0,137,403,457,1098,1389,1557,1046,317,61,6,6334
LGA14250,0,4,0,6,7,0,0,0,0,17,0,0,0,0,0,6,9,0,0,15,30,54,83,128,207,145,49,11,3,710
LGA14300,10,8,13,12,13,12,0,0,0,68,6,4,5,15,11,11,0,0,0,52,131,169,331,463,545,401,97,14,3,2154
LGA14350,19,35,48,75,71,50,11,0,0,309,15,11,32,47,54,37,13,6,3,218,635,591,1320,1934,2558,1906,354,52,8,9358
LGA14400,23,43,49,59,63,51,20,3,0,311,11,15,15,27,42,23,13,4,7,157,653,798,1240,1892,2549,1673,319,59,7,9190
LGA14450,35,102,181,185,244,132,27,6,0,912,34,89,187,144,129,68,30,7,3,691,979,2555,6412,6274,6316,3643,781,87,23,27070
LGA14500,72,158,157,266,346,234,72,13,4,1322,60,100,134,223,274,195,93,28,5,1112,2522,4483,6222,11020,14015,8711,2784,485,60,50302
LGA14550,8,14,15,16,31,19,0,3,0,106,6,0,7,15,17,13,3,4,5,70,198,175,414,654,976,776,174,47,11,3425
LGA14600,6,7,13,4,17,15,6,0,0,68,6,6,6,23,10,16,10,0,0,77,127,220,518,560,634,538,199,55,5,2856
LGA14650,321,462,687,784,725,504,109,11,0,3603,159,166,288,382,376,243,74,19,4,1711,6179,7952,14987,18962,20174,12991,2106,214,28,83593
LGA14700,16,46,111,102,104,64,17,0,0,460,17,32,78,77,69,40,15,10,8,346,506,1359,4083,4129,3573,2416,678,79,14,16837
LGA14750,15,21,30,34,30,22,9,3,0,164,12,6,11,15,19,21,7,6,6,103,378,367,747,1045,1194,708,177,34,6,4656
LGA14800,26,78,218,222,147,111,21,4,0,827,26,43,170,146,103,64,22,8,0,582,545,1844,8220,8907,5681,3903,831,69,3,30003
LGA14850,36,72,122,166,172,112,20,3,3,706,26,20,55,61,70,46,21,9,3,311,1216,1546,2887,3924,4778,3416,602,110,15,18494
LGA14870,32,33,48,63,61,41,8,3,0,289,16,12,21,32,43,31,12,0,0,167,523,696,1250,1739,2100,1429,289,32,3,8061
LGA14900,176,343,640,759,606,292,59,4,0,2879,160,341,607,555,506,292,53,14,0,2528,3797,7705,17528,18946,16857,8401,1246,83,5,74568
LGA14920,9,9,18,16,26,17,6,3,0,104,3,7,9,30,16,21,6,6,0,98,140,187,484,629,767,621,192,52,9,3081
LGA14950,4,7,8,15,12,4,3,0,0,53,0,0,4,6,5,5,6,0,0,26,61,61,156,294,350,280,110,17,6,1335
LGA15050,115,229,367,360,286,162,38,0,0,1557,41,58,124,139,124,83,19,10,3,601,2312,3177,6496,7382,7026,4102,609,75,11,31190
LGA15150,31,53,158,130,125,68,22,0,0,587,18,29,129,112,79,49,30,14,0,460,636,1457,5388,5528,4244,2507,785,101,15,20661
LGA15200,38,142,448,391,284,149,21,0,3,1476,43,117,269,209,146,77,31,5,0,897,864,3932,12998,11693,7725,3958,640,67,3,41880
LGA15270,28,44,80,64,81,49,13,0,0,359,16,19,27,32,39,43,25,6,0,207,593,716,1512,2143,2300,1518,489,85,8,9364
LGA15300,29,39,54,56,51,30,9,0,0,268,6,9,26,32,30,21,25,6,0,155,302,516,1092,1327,1317,897,309,53,0,5813
LGA15350,23,28,63,65,65,56,18,3,0,321,11,28,68,71,66,49,27,13,3,336,378,990,2818,3239,2983,2114,809,146,13,13490
LGA15500,6,18,16,17,20,15,3,0,0,95,8,0,9,16,13,15,6,6,0,73,193,225,457,679,740,543,178,42,3,3060
LGA15550,3,6,7,11,3,0,3,0,0,33,3,4,8,8,7,4,0,3,0,37,52,98,170,224,264,185,57,16,0,1066
LGA15650,32,71,80,61,56,28,6,0,0,334,22,12,35,40,22,28,11,7,4,181,546,759,1573,1628,1655,998,206,33,4,7402
LGA15700,16,21,32,49,50,42,16,0,0,226,7,10,17,25,37,22,8,7,0,133,374,344,719,1185,1785,1303,270,45,0,6025
LGA15750,25,27,43,47,46,34,16,6,0,244,16,12,17,40,35,23,16,6,3,168,348,430,1036,1236,1428,965,326,59,9,5837
LGA15800,10,5,16,16,17,12,5,0,0,81,7,7,11,9,22,11,4,4,0,75,141,144,382,499,646,470,123,29,9,2443
LGA15850,11,9,15,23,18,6,8,0,0,90,3,6,9,13,18,12,7,4,0,72,135,195,431,623,683,547,173,39,0,2826
LGA15900,175,359,622,534,491,292,77,11,3,2564,91,150,267,294,250,142,47,21,6,1268,4289,8649,16823,15255,14748,8841,1456,183,12,70256
LGA15950,24,71,292,231,149,108,40,3,3,921,17,51,237,179,115,104,55,13,4,775,470,2712,13798,9018,5600,4459,1530,181,25,37793
LGA16100,10,13,10,11,14,10,0,0,0,68,5,5,8,8,14,12,6,0,0,58,134,180,305,512,507,467,185,21,4,2315
LGA16150,56,129,170,148,138,109,21,0,0,771,29,38,65,64,52,50,19,8,0,325,1172,1732,3588,3795,3838,2549,512,61,0,17247
LGA16180,23,36,43,77,62,41,10,3,0,295,14,10,13,29,38,19,3,0,0,126,451,459,949,1872,2105,1408,331,46,3,7624
LGA16200,32,40,37,60,46,38,16,0,0,269,16,14,16,24,26,19,12,3,0,130,446,479,1068,1293,1454,940,274,68,8,6030
LGA16250,94,308,747,655,520,310,82,5,0,2721,109,268,723,409,387,227,52,21,9,2205,2636,7486,23152,16637,14088,8397,1584,144,26,74150
LGA16350,291,526,848,781,681,430,77,5,0,3639,182,302,512,521,471,288,63,9,6,2354,5621,9583,19846,19509,18838,12017,1692,102,19,87227
LGA16370,70,125,198,244,280,185,55,6,0,1163,55,63,90,167,192,128,58,13,3,769,1536,2156,4026,6614,7404,5281,1483,166,22,28688
LGA16380,66,109,210,271,280,182,46,6,3,1173,49,37,53,107,110,81,34,18,0,489,1880,1876,4031,6385,7461,4855,973,141,21,27623
LGA16400,118,128,188,261,275,166,30,6,0,1172,36,54,76,141,123,93,37,13,3,576,2012,2379,4397,6090,6663,4234,751,76,6,26608
LGA16470,69,121,152,166,142,88,10,3,0,751,32,54,86,95,85,60,17,7,0,436,1274,2100,4680,5263,4756,2569,410,32,0,21084
LGA16550,67,218,548,422,367,259,73,6,0,1960,57,167,405,284,279,170,78,22,12,1474,1871,6382,18318,15259,11978,7200,1754,229,29,63020
LGA16610,21,44,47,75,70,36,9,0,0,302,21,8,37,28,36,32,15,9,0,186,543,608,1245,1693,2096,1533,291,79,6,8094
LGA16650,76,150,416,415,375,234,58,8,0,1732,61,170,396,306,240,165,52,13,3,1406,1433,4094,12574,10895,9116,5587,1125,107,22,44953
LGA16700,70,179,400,442,446,275,76,3,0,1891,42,122,304,275,247,164,46,6,4,1210,1721,4598,12797,11974,10902,6700,1447,150,12,50301
LGA16900,96,191,267,302,241,126,17,0,0,1240,56,58,104,100,112,54,13,3,0,500,1903,2664,5411,6648,6779,3529,445,30,0,27409
LGA16950,78,154,214,264,292,208,33,3,0,1246,57,69,89,117,148,94,45,16,15,650,2275,2717,5141,7266,9023,6137,1143,125,19,33846
LGA17000,65,110,123,150,99,39,10,0,0,596,28,31,46,68,45,26,12,11,0,267,932,1162,2230,2696,2608,1417,291,57,3,11396
LGA17050,9,8,21,14,19,21,3,0,0,95,15,8,9,16,20,13,6,0,0,87,254,325,666,879,941,587,174,42,6,3874
LGA17100,20,51,122,101,96,53,16,8,0,467,22,81,153,78,111,47,23,6,0,521,516,1963,4984,3137,3383,1915,504,82,7,16491
LGA17150,269,555,839,887,942,571,145,20,0,4228,165,226,440,483,480,343,101,49,10,2297,6332,10873,21729,25290,25361,16971,3489,366,57,110468
LGA17200,44,294,1034,621,391,226,58,4,0,2672,55,319,889,396,263,148,77,14,7,2168,1545,10795,40676,21750,12519,7460,1795,225,33,96798
LGA17310,72,119,211,222,237,166,52,10,0,1089,39,38,86,106,87,106,26,22,8,518,1752,2139,4385,5355,5869,4203,1004,167,21,24895
LGA17350,5,12,12,19,17,15,7,0,0,87,6,3,7,8,7,12,4,0,0,47,155,175,319,507,650,437,113,20,0,2376
LGA17400,13,7,15,20,24,11,5,0,0,95,6,6,10,7,17,15,11,0,0,72,146,132,305,532,629,605,187,40,9,2585
LGA17420,193,347,537,781,786,527,174,3,0,3348,115,167,360,491,454,325,105,18,3,2038,4674,8204,14401,21075,21118,14324,3279,262,17,87354
LGA17450,3,0,8,9,9,3,0,0,0,32,3,0,3,6,0,5,7,3,0,27,69,73,183,292,384,313,108,21,3,1446
LGA17500,13,13,30,24,28,28,0,0,0,136,8,13,16,34,26,37,10,4,0,148,322,350,811,1069,1233,843,184,41,4,4857
LGA17550,64,114,208,267,266,207,29,3,0,1158,50,75,133,160,184,126,45,16,7,796,2176,2414,5156,7449,8733,5567,1008,144,17,32664
LGA17620,26,36,58,39,31,27,7,0,0,224,19,17,19,29,35,29,17,4,0,169,380,602,1227,1391,1491,1079,292,56,9,6527
LGA17640,14,7,20,26,25,23,9,3,0,127,8,7,7,11,13,14,14,12,0,86,182,184,388,717,886,724,286,97,9,3473
LGA17650,3,9,17,24,18,22,7,0,0,100,3,3,6,8,16,9,6,6,0,57,155,158,362,596,716,569,136,37,3,2732
LGA17700,0,3,0,0,0,0,0,4,0,7,0,3,6,0,0,3,3,0,0,15,17,33,60,83,132,113,49,7,0,494
LGA17750,97,181,243,222,219,167,35,7,0,1171,58,72,110,109,85,75,35,5,6,555,2308,3565,5911,5986,6143,4155,843,137,21,29069
LGA17800,5,4,3,6,9,9,3,0,0,39,5,0,7,3,11,16,5,6,3,56,112,94,222,330,490,366,110,31,6,1761
LGA17850,3,6,7,12,3,6,0,3,0,40,3,0,4,4,5,9,0,0,0,25,63,100,188,289,327,313,141,28,3,1452
LGA17900,0,5,17,17,13,6,3,0,0,61,6,4,7,19,16,13,6,3,0,74,82,175,425,485,518,449,153,27,3,2317
LGA17950,0,0,10,6,7,8,0,3,0,34,0,0,6,18,6,8,4,0,0,42,57,86,207,247,334,230,108,33,3,1305
LGA18000,153,339,654,671,627,379,103,11,0,2937,86,123,341,402,337,218,84,23,8,1622,3224,5701,15036,19249,16424,9774,2529,313,34,72284
LGA18020,10,6,10,26,19,25,10,3,0,109,7,6,9,14,17,24,13,5,0,95,180,217,480,712,893,781,270,76,6,3615
LGA18050,34,100,326,249,159,119,51,5,3,1046,27,77,327,223,123,91,39,12,8,927,578,2568,11845,8808,5493,3520,1025,163,34,34034
LGA18100,3,3,8,8,11,6,6,0,0,45,3,7,6,6,6,6,5,0,0,39,55,70,206,282,377,305,122,26,6,1449
LGA18150,0,12,17,23,23,16,7,0,0,98,7,0,11,13,21,17,10,8,0,87,185,201,440,605,749,580,217,52,3,3032
LGA18200,9,14,12,23,19,7,3,0,0,87,10,6,8,20,17,14,3,0,0,78,151,185,423,646,760,559,147,23,3,2897
LGA18250,31,102,191,218,204,136,40,6,0,928,25,88,179,182,183,116,33,20,3,829,921,2641,8388,8730,7100,4609,1091,158,20,33658
LGA18350,47,85,108,161,174,91,40,7,0,713,34,37,59,85,102,83,46,7,10,463,1166,1411,2450,4159,4992,3711,1180,165,27,19261
LGA18400,91,122,164,246,173,126,21,3,0,946,40,53,86,122,97,71,14,9,0,492,1414,1998,3659,5328,5158,3172,506,45,9,21289
LGA18450,211,430,722,742,676,388,102,10,0,3281,135,208,339,351,369,235,47,31,3,1718,5008,8759,17267,19254,19506,11172,1670,195,21,82852
LGA18500,22,52,177,124,129,102,31,10,4,651,15,60,151,145,115,108,74,24,10,702,485,2035,7459,5770,4793,3932,1648,344,77,26543
LGA18550,171,294,537,626,525,317,44,7,0,2521,122,147,271,294,287,205,62,18,8,1414,4348,5635,11269,14009,14453,8655,1441,129,17,59956
LGA18710,23,20,43,59,51,36,11,0,0,243,16,10,14,36,32,32,15,0,0,155,489,509,1137,2002,1905,1314,353,54,0,7763
LGA18750,24,21,34,43,31,28,8,0,0,189,8,12,12,25,18,22,9,6,4,116,351,386,807,1133,1198,853,229,45,7,5009
LGA19399,0,0,0,0,0,6,0,0,0,6,3,3,6,3,0,3,0,0,0,18,15,49,125,132,160,141,53,12,0,687
LGA19499,3,22,40,21,24,6,3,0,0,119,7,21,57,28,31,14,7,0,0,165,181,561,1185,709,586,372,52,0,3,3649
