region_id,P_15_yrs_over_M,P_15_yrs_over_F,P_15_yrs_over_P,lfs_Emplyed_wrked_full_time_M,lfs_Emplyed_wrked_full_time_F,lfs_Emplyed_wrked_full_time_P,lfs_Emplyed_wrked_part_time_M,lfs_Emplyed_wrked_part_time_F,lfs_Emplyed_wrked_part_time_P,lfs_Employed_away_from_work_M,lfs_Employed_away_from_work_F,lfs_Employed_away_from_work_P,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Unmplyed_lookng_for_wrk_P,lfs_Tot_LF_M,lfs_Tot_LF_F,lfs_Tot_LF_P,lfs_N_the_labour_force_M,lfs_N_the_labour_force_F,lfs_N_the_labour_force_P,Percent_Unem_loyment_M,Percent_Unem_loyment_F,Percent_Unem_loyment_P,Percnt_LabForc_prticipation_M,Percnt_LabForc_prticipation_F,Percnt_LabForc_prticipation_P,Percnt_Employment_to_populn_M,Percnt_Employment_to_populn_F,Percnt_Employment_to_populn_P,Non_sch_quals_PostGrad_Dgre_M,Non_sch_quals_PostGrad_Dgre_F,Non_sch_quals_PostGrad_Dgre_P,Non_sch_quals_Gr_Dip_Gr_Crt_M,Non_sch_quals_Gr_Dip_Gr_Crt_F,Non_sch_quals_Gr_Dip_Gr_Crt_P,Non_sch_quals_Bchelr_Degree_M,Non_sch_quals_Bchelr_Degree_F,Non_sch_quals_Bchelr_Degree_P,Non_sch_quls_Advncd_Dip_Dip_M,Non_sch_quls_Advncd_Dip_Dip_F,Non_sch_quls_Advncd_Dip_Dip_P,Non_school_quals_Cert_Level_M,Non_school_quals_Cert_Level_F,Non_school_quals_Cert_Level_P,Migtn_Lvd_same_add_1_yr_ago_M,Migtn_Lvd_same_add_1_yr_ago_F,Migtn_Lvd_same_add_1_yr_ago_P,Migtn_Lvd_Diff_add_1_yr_ago_M,Migtn_Lvd_Diff_add_1_yr_ago_F,Migtn_Lvd_Diff_add_1_yr_ago_P,Migtn_Lvd_sme_add_5_yrs_ago_M,Migtn_Lvd_sme_add_5_yrs_ago_F,Migtn_Lvd_sme_add_5_yrs_ago_P,Mign_Lvd_Diff_add_5_yrs_ago_M,Mign_Lvd_Diff_add_5_yrs_ago_F,Mign_Lvd_Diff_add_5_yrs_ago_P
LGA14350,11289,11374,22663,3158,1829,4987,1278,2388,3666,357,350,707,575,337,912,5368,4904,10272,5300,5890,11190,10.7,6.9,8.9,47.6,43.1,45.3,42.5,40.1,41.3,74,86,160,74,133,207,507,801,1308,437,811,1248,3233,1888,5121,11170,11402,22572,1633,1787,3420,7962,7960,15922,4019,4370,8389
LGA14400,7969,8507,16476,3494,1759,5253,1028,2278,3306,330,297,627,218,199,417,5070,4533,9603,2579,3713,6292,4.3,4.4,4.3,63.6,53.3,58.3,60.9,50.9,55.7,317,300,617,156,293,449,1103,1329,2432,741,1048,1789,2433,1264,3697,8091,8452,16543,1299,1378,2677,5747,5969,11716,3173,3459,6632
LGA14450,22152,23806,45958,10733,6834,17567,2860,5048,7908,764,831,1595,779,798,1577,15136,13511,28647,6030,9238,15268,5.1,5.9,5.5,68.3,56.8,62.3,64.8,53.4,58.9,1766,1510,3276,290,398,688,4225,4691,8916,1997,2756,4753,3905,2275,6180,22408,23733,46141,3439,3435,6874,14910,15776,30686,9408,9944,19352
LGA14500,40767,46014,86781,20000,10599,30599,5391,11824,17215,1097,1394,2491,1255,1069,2324,27743,24886,52629,11554,19455,31009,4.5,4.3,4.4,68.1,54.1,60.6,65.0,51.8,58.0,5911,3945,9856,916,1512,2428,12495,12764,25259,3522,5779,9301,3785,2857,6642,43308,47229,90537,6715,7477,14192,29518,32239,61757,17884,19885,37769
LGA14550,3749,3719,7468,1292,671,1963,428,831,1259,109,96,205,205,144,349,2034,1742,3776,1504,1809,3313,10.1,8.3,9.2,54.3,46.8,50.6,48.8,43.0,45.9,44,39,83,40,69,109,228,357,585,167,324,491,927,545,1472,3819,3774,7593,548,585,1133,2779,2707,5486,1321,1392,2713
LGA14600,2554,2542,5096,1242,614,1856,218,587,805,93,103,196,87,54,141,1640,1358,2998,758,1058,1816,5.3,4.0,4.7,64.2,53.4,58.8,60.8,51.3,56.1,12,16,28,9,40,49,97,237,334,95,184,279,532,327,859,2696,2685,5381,351,374,725,2014,1975,3989,803,872,1675
LGA14650,74299,79534,153833,33580,16793,50373,7816,20000,27816,2669,2734,5403,2554,2105,4659,46619,41632,88251,24575,34701,59276,5.5,5.1,5.3,62.7,52.3,57.4,59.3,49.7,54.3,1750,1470,3220,700,1203,1903,6213,8698,14911,5065,6994,12059,24406,12273,36679,77198,80994,158192,10857,11576,22433,54847,57314,112161,27935,30110,58045
LGA14700,12153,13384,25537,6812,4587,11399,1498,3149,4647,338,451,789,337,302,639,8985,8489,17474,2693,4360,7053,3.8,3.6,3.7,73.9,63.4,68.4,71.2,61.2,65.9,1651,1389,3040,313,494,807,3684,4076,7760,1031,1565,2596,1364,1000,2364,12112,13024,25136,2378,2516,4894,7550,8265,15815,6000,6311,12311
LGA14750,4099,4327,8426,2039,1013,3052,356,930,1286,156,161,317,106,101,207,2657,2205,4862,1185,1831,3016,4.0,4.6,4.3,64.8,50.9,57.7,62.2,48.6,55.2,35,33,68,23,49,72,222,350,572,144,219,363,1081,620,1701,4351,4404,8755,717,787,1504,3007,3007,6014,1752,1847,3599
LGA14800,20268,23143,43411,11621,9654,21275,2267,4918,7185,602,940,1542,700,558,1258,15190,16070,31260,3721,5741,9462,4.6,3.5,4.0,74.9,69.4,72.0,71.5,67.0,69.1,2302,2792,5094,545,1004,1549,5566,7037,12603,1735,2405,4140,2666,1623,4289,18272,20400,38672,4463,5222,9685,10373,11752,22125,10561,12085,22646
LGA14850,16556,17793,34349,6405,3978,10383,2491,4539,7030,512,568,1080,930,730,1660,10338,9815,20153,5444,7316,12760,9.0,7.4,8.2,62.4,55.2,58.7,56.8,51.1,53.8,386,348,734,202,435,637,1642,2397,4039,967,1575,2542,4576,2913,7489,16754,17588,34342,2952,3251,6203,11212,11716,22928,7312,7949,15261
LGA14870,8294,8092,16386,3397,1553,4950,700,1853,2553,299,259,558,363,260,623,4759,3925,8684,3063,3737,6800,7.6,6.6,7.2,57.4,48.5,53.0,53.0,45.3,49.2,79,73,152,44,115,159,372,551,923,363,504,867,2583,1239,3822,8273,8223,16496,1030,1060,2090,5919,5838,11757,2798,2904,5702
LGA14900,67716,70181,137897,32515,18289,50804,6296,12400,18696,2692,2375,5067,2992,2628,5620,44495,35692,80187,18664,30001,48665,6.7,7.4,7.0,65.7,50.9,58.1,61.3,47.1,54.1,1459,1388,2847,349,549,898,5934,7622,13556,4708,6000,10708,15223,8631,23854,72943,74312,147255,10013,10327,20340,50247,51080,101327,26527,27478,54005
LGA14920,3020,3002,6022,1326,606,1932,290,643,933,126,94,220,115,82,197,1857,1425,3282,1010,1441,2451,6.2,5.8,6.0,61.5,47.5,54.5,57.7,44.7,51.2,17,12,29,8,35,43,115,225,340,141,179,320,732,477,1209,3100,3009,6109,440,486,926,2239,2113,4352,1112,1194,2306
LGA14950,1203,1163,2366,600,237,837,101,301,402,44,47,91,35,26,61,780,611,1391,374,502,876,4.5,4.3,4.4,64.8,52.6,58.8,61.9,50.3,56.2,10,9,19,4,20,24,45,128,173,64,89,153,356,193,549,1337,1282,2619,123,128,251,1006,928,1934,368,383,751
LGA15050,25388,27266,52654,13426,6318,19744,2578,6988,9566,928,947,1875,816,826,1642,17748,15079,32827,6409,11038,17447,4.6,5.5,5.0,69.9,55.3,62.3,66.7,52.3,59.2,425,389,814,189,397,586,1745,2696,4441,1596,2274,3870,8356,4624,12980,26636,27965,54601,4549,4817,9366,17749,18576,36325,11154,12006,23160
LGA15150,15597,16634,32231,8395,5209,13604,2021,3967,5988,470,603,1073,405,372,777,11291,10151,21442,3191,5445,8636,3.6,3.7,3.6,72.4,61.0,66.5,69.8,58.8,64.1,1624,1326,2950,340,518,858,4459,4679,9138,1483,2182,3665,2067,1250,3317,14272,15163,29435,3584,3750,7334,8262,8958,17220,8365,8745,17110
LGA15200,32028,33235,65263,15931,12774,28705,4173,6721,10894,1003,1274,2277,1277,1049,2326,22384,21818,44202,6972,9181,16153,5.7,4.8,5.3,69.9,65.6,67.7,65.9,62.5,64.2,2558,2987,5545,657,1232,1889,6787,8401,15188,2693,3139,5832,4436,2763,7199,28315,29113,57428,6070,6682,12752,16957,17566,34523,15262,16134,31396
LGA15270,8895,8901,17796,3996,1769,5765,877,2143,3020,310,270,580,310,254,564,5493,4436,9929,2784,3984,6768,5.6,5.7,5.7,61.8,49.8,55.8,58.3,47.0,52.6,90,94,184,59,137,196,508,846,1354,398,698,1096,2745,1365,4110,8698,8657,17355,1732,1786,3518,5989,5847,11836,3756,3929,7685
LGA15300,5213,5070,10283,2651,1352,4003,382,1031,1413,212,184,396,232,140,372,3477,2707,6184,1221,1909,3130,6.7,5.2,6.0,66.7,53.4,60.1,62.2,50.6,56.5,30,54,84,23,57,80,276,491,767,222,373,595,1183,693,1876,5216,5011,10227,904,945,1849,3585,3405,6990,2021,2063,4084
LGA15350,10252,12181,22433,5391,3557,8948,1343,2489,3832,320,387,707,233,279,512,7287,6712,13999,2165,4616,6781,3.2,4.2,3.7,71.1,55.1,62.4,68.8,52.8,60.1,1385,1228,2613,221,423,644,3327,3599,6926,898,1530,2428,819,728,1547,9536,11032,20568,2215,2523,4738,5559,6683,12242,5497,6178,11675
LGA15500,2888,2883,5771,1265,623,1888,265,672,937,108,122,230,84,62,146,1722,1479,3201,1005,1280,2285,4.9,4.2,4.6,59.6,51.3,55.5,56.7,49.2,52.9,20,23,43,12,45,57,154,261,415,131,177,308,803,382,1185,2856,2805,5661,429,480,909,1910,1846,3756,1230,1293,2523
LGA15550,911,836,1747,493,220,713,71,182,253,48,48,96,28,19,47,640,469,1109,220,314,534,4.4,4.1,4.2,70.3,56.1,63.5,67.2,53.8,60.8,3,7,10,3,7,10,38,74,112,39,53,92,189,103,292,933,816,1749,183,169,352,706,603,1309,326,310,636
LGA15650,6324,5864,12188,3480,1473,4953,510,1433,1943,283,225,508,180,194,374,4453,3325,7778,1466,2175,3641,4.0,5.8,4.8,70.4,56.7,63.8,67.5,53.4,60.7,49,48,97,34,64,98,285,444,729,289,368,657,2014,978,2992,5896,5722,11618,1376,1365,2741,3814,3627,7441,2905,2939,5844
LGA15700,7410,7921,15331,1992,1137,3129,900,1591,2491,200,204,404,417,307,724,3509,3239,6748,3526,4297,7823,11.9,9.5,10.7,47.4,40.9,44.0,41.7,37.0,39.3,76,86,162,59,100,159,447,620,1067,329,625,954,2165,1361,3526,7460,7836,15296,1151,1274,2425,5217,5364,10581,2914,3234,6148
LGA15750,5008,5045,10053,2600,1272,3872,401,1147,1548,229,186,415,173,165,338,3403,2770,6173,1297,2009,3306,5.1,6.0,5.5,67.9,54.9,61.4,64.5,51.6,58.0,59,42,101,22,77,99,241,431,672,178,328,506,1212,750,1962,5153,5158,10311,875,842,1717,3580,3555,7135,1978,2025,4003
LGA15800,2309,2352,4661,1061,493,1554,168,524,692,104,91,195,61,73,134,1394,1181,2575,745,1015,1760,4.4,6.2,5.2,60.3,50.2,55.2,57.7,47.1,52.3,18,11,29,12,32,44,90,190,280,72,139,211,530,330,860,2382,2440,4822,319,315,634,1735,1706,3441,782,849,1631
LGA15850,2474,2537,5011,1243,615,1858,206,549,755,120,86,206,91,86,177,1660,1336,2996,678,1062,1740,5.5,6.4,5.9,67.2,52.6,59.8,63.5,49.3,56.3,24,15,39,11,30,41,95,246,341,101,180,281,590,368,958,2646,2669,5315,431,447,878,1892,1853,3745,931,1029,1960
LGA15900,60042,63184,123226,27429,15532,42961,7229,15722,22951,2086,2261,4347,2373,1910,4283,39117,35425,74542,17597,24830,42427,6.1,5.4,5.7,65.2,56.1,60.5,61.2,53.0,57.0,2411,2083,4494,709,1224,1933,7841,9987,17828,3995,5465,9460,15718,8407,24125,56856,59310,116166,11659,12084,23743,37027,39021,76048,27424,28522,55946
LGA15950,26183,29172,55355,15440,12747,28187,2821,5082,7903,714,988,1702,743,702,1445,19718,19519,39237,4035,7349,11384,3.8,3.6,3.7,75.3,66.9,70.9,72.5,64.5,68.3,3576,3428,7004,686,1125,1811,8688,9542,18230,2342,3444,5786,2266,1868,4134,20116,22551,42667,6424,7050,13474,9821,11565,21386,15454,16718,32172
LGA16100,2102,1922,4024,1060,443,1503,169,493,662,88,64,152,60,57,117,1377,1057,2434,637,776,1413,4.4,5.4,4.8,65.5,55.0,60.5,62.7,52.0,57.6,33,41,74,18,20,38,87,169,256,87,144,231,643,296,939,2107,1975,4082,304,301,605,1529,1454,2983,727,679,1406
LGA16150,14236,15396,29632,7272,4052,11324,1371,3519,4890,463,570,1033,419,380,799,9525,8521,18046,3822,6107,9929,4.4,4.5,4.4,66.9,55.4,60.9,64.0,52.9,58.2,356,275,631,150,244,394,1245,1878,3123,797,1383,2180,3913,2467,6380,14128,15029,29157,3052,3237,6289,9066,9646,18712,6771,7351,14122
LGA16180,5641,5618,11259,3062,1921,4983,695,1448,2143,222,275,497,120,88,208,4099,3732,7831,1194,1601,2795,2.9,2.4,2.7,72.7,66.4,69.6,70.5,64.9,67.7,398,304,702,158,252,410,708,987,1695,444,618,1062,1436,730,2166,5848,5817,11665,850,884,1734,3869,3800,7669,2426,2500,4926
LGA16200,5540,5777,11317,2578,1269,3847,482,1272,1754,212,217,429,169,142,311,3441,2900,6341,1697,2508,4205,4.9,4.9,4.9,62.1,50.2,56.0,59.1,47.7,53.3,51,54,105,38,40,78,251,492,743,191,388,579,1531,916,2447,5746,5907,11653,895,954,1849,3968,4045,8013,2192,2351,4543
LGA16250,67322,67981,135303,31103,18758,49861,8042,11925,19967,2213,2108,4321,2838,2702,5540,44196,35493,79689,18454,28300,46754,6.4,7.6,7.0,65.6,52.2,58.9,61.4,48.2,54.8,5600,4487,10087,790,1049,1839,11158,12428,23586,5604,6450,12054,11185,6339,17524,64679,65817,130496,12014,11745,23759,40096,41440,81536,31136,30926,62062
LGA16350,68295,71463,139758,37580,21376,58956,6439,16341,22780,2779,2710,5489,2596,2461,5057,49394,42888,92282,15550,25331,40881,5.3,5.7,5.5,72.3,60.0,66.0,68.5,56.6,62.4,1220,1192,2412,449,749,1198,4539,6653,11192,4108,5781,9889,19739,11076,30815,72809,75064,147873,9702,10339,20041,50900,52320,103220,25613,27189,52802
LGA16370,22061,23665,45726,11158,5809,16967,3127,6977,10104,776,839,1615,518,516,1034,15579,14141,29720,5475,8496,13971,3.3,3.6,3.5,70.6,59.8,65.0,68.3,57.6,62.7,1245,977,2222,311,655,966,3932,4395,8327,2345,3487,5832,5523,2775,8298,22791,24070,46861,3627,3840,7467,15388,16136,31524,9394,10032,19426
LGA16380,28348,31404,59752,9725,5780,15505,3483,6946,10429,796,896,1692,1160,887,2047,15164,14509,29673,11699,15446,27145,7.6,6.1,6.9,53.5,46.2,49.7,49.4,43.4,46.2,484,383,867,295,448,743,2110,2951,5061,1874,2932,4806,8898,5295,14193,27674,30018,57692,5356,5886,11242,17737,19155,36892,13411,14872,28283
LGA16400,25454,26721,52175,10798,5128,15926,2667,6261,8928,885,871,1756,910,857,1767,15260,13117,28377,8662,12175,20837,6.0,6.5,6.2,60.0,49.1,54.4,56.4,45.9,51.0,394,342,736,170,319,489,1548,2222,3770,1762,2287,4049,8528,4492,13020,25350,26199,51549,4454,4753,9207,16445,17174,33619,11474,11922,23396
LGA16470,15112,15185,30297,8903,5965,14868,1541,3321,4862,618,736,1354,344,279,623,11406,10301,21707,2781,4158,6939,3.0,2.7,2.9,75.5,67.8,71.6,73.2,66.0,69.6,868,578,1446,276,396,672,1594,2177,3771,1172,1484,2656,3644,2116,5760,14875,14944,29819,2884,3000,5884,9410,9447,18857,7162,7342,14504
LGA16550,53353,56134,109487,24104,17759,41863,6214,11392,17606,1631,1924,3555,1955,1679,3634,33904,32754,66658,15153,19382,34535,5.8,5.1,5.5,63.5,58.3,60.9,59.9,55.4,57.6,4843,4657,9500,744,1400,2144,11048,13325,24373,3745,5524,9269,7957,4309,12266,45660,48763,94423,10843,11678,22521,27257,29866,57123,25862,27339,53201
LGA16610,8551,8897,17448,3201,1588,4789,884,1840,2724,304,277,581,400,305,705,4789,4010,8799,3264,4434,7698,8.4,7.6,8.0,56.0,45.1,50.4,51.3,41.6,46.4,59,61,120,43,84,127,331,595,926,304,534,838,2370,1399,3769,8795,9002,17797,1423,1511,2934,6025,6041,12066,3470,3778,7248
LGA16650,39445,40967,80412,17831,11603,29434,5166,7514,12680,1455,1385,2840,1497,1326,2823,25949,21828,47777,10666,16629,27295,5.8,6.1,5.9,65.8,53.3,59.4,62.0,50.0,55.9,2219,1956,4175,362,519,881,5723,6482,12205,3471,4119,7590,7099,4080,11179,38445,39821,78266,5928,6019,11947,25196,26585,51781,16341,16573,32914
LGA16700,41141,44782,85923,20228,13366,33594,4932,9199,14131,1192,1388,2580,1536,1523,3059,27888,25476,53364,11250,17219,28469,5.5,6.0,5.7,67.8,56.9,62.1,64.1,53.5,58.5,4060,3614,7674,665,1059,1724,8983,10236,19219,3702,4725,8427,6593,3813,10406,39986,42508,82494,7280,7784,15064,25950,27871,53821,18403,19604,38007
LGA16900,24215,25829,50044,11470,5303,16773,2398,6337,8735,962,941,1903,1024,960,1984,15854,13541,29395,7369,11314,18683,6.5,7.1,6.7,65.5,52.4,58.7,61.2,48.7,54.8,293,259,552,136,262,398,1203,1927,3130,1488,2017,3505,8033,4621,12654,26131,27156,53287,3587,3918,7505,18466,19117,37583,9280,10075,19355
LGA16950,37358,39052,76410,12460,6371,18831,4075,8564,12639,1179,1201,2380,1602,1196,2798,19316,17332,36648,15653,19438,35091,8.3,6.9,7.6,51.7,44.4,48.0,47.4,41.3,44.3,596,565,1161,308,673,981,2332,3342,5674,2376,3264,5640,12124,6251,18375,36212,37824,74036,6034,6490,12524,24937,25757,50694,14984,16194,31178
LGA17000,9069,8599,17668,5516,2150,7666,754,2237,2991,410,330,740,171,223,394,6851,4940,11791,1757,3308,5065,2.5,4.5,3.3,75.6,57.5,66.7,73.7,54.9,64.5,105,91,196,52,95,147,553,793,1346,487,655,1142,3125,1595,4720,9250,8927,18177,1741,1583,3324,6109,5891,12000,4108,3939,8047
LGA17050,3210,2811,6021,1590,979,2569,392,680,1072,127,101,228,51,33,84,2160,1793,3953,608,711,1319,2.4,1.8,2.1,67.3,63.8,65.7,65.7,62.6,64.3,66,69,135,40,61,101,244,358,602,204,298,502,1043,445,1488,2817,2495,5312,602,585,1187,1869,1656,3525,1336,1223,2559
LGA17100,14654,14789,29443,6663,4000,10663,2103,2808,4911,437,480,917,560,570,1130,9763,7858,17621,3717,5819,9536,5.7,7.3,6.4,66.6,53.1,59.8,62.8,49.3,56.0,1555,1087,2642,195,245,440,3260,3322,6582,1142,1384,2526,1635,1034,2669,13445,13603,27048,2726,2554,5280,8151,8532,16683,7124,6788,13912
LGA17150,82384,88105,170489,45305,25064,70369,9426,24410,33836,2857,3401,6258,2136,1925,4061,59724,54800,114524,19308,30134,49442,3.6,3.5,3.5,72.5,62.2,67.2,69.9,60.0,64.8,3258,2682,5940,1061,1854,2915,10985,13777,24762,7958,10812,18770,25228,11987,37215,86651,90917,177568,11521,12115,23636,61232,64342,125574,30786,32889,63675
LGA17200,83357,74100,157457,40975,28990,69965,10019,12409,22428,2113,2287,4400,3197,2750,5947,56304,46436,102740,15286,18511,33797,5.7,5.9,5.8,67.5,62.7,65.2,63.7,59.0,61.5,8755,7912,16667,1627,1976,3603,21850,21189,43039,7061,6850,13911,7918,4559,12477,55036,49010,104046,21105,20362,41467,26053,23271,49324,47434,43646,91080
LGA17310,21395,23101,44496,10075,5714,15789,2175,5389,7564,744,797,1541,834,695,1529,13828,12595,26423,6347,9315,15662,6.0,5.5,5.8,64.6,54.5,59.4,60.7,51.5,55.9,273,271,544,159,353,512,1332,2249,3581,1085,1866,2951,6313,3889,10202,21547,22611,44158,4152,4462,8614,14141,14892,29033,9705,10436,20141
LGA17350,2252,2346,4598,1024,446,1470,191,567,758,73,72,145,71,44,115,1359,1129,2488,809,1119,1928,5.2,3.9,4.6,60.3,48.1,54.1,57.2,46.2,51.6,13,16,29,13,35,48,111,209,320,71,132,203,612,332,944,2436,2457,4893,321,319,640,1841,1844,3685,738,774,1512
LGA17400,2728,2785,5513,1013,494,1507,301,608,909,83,86,169,113,76,189,1510,1264,2774,1016,1359,2375,7.5,6.0,6.8,55.4,45.4,50.3,51.2,42.7,46.9,23,21,44,24,47,71,122,229,351,115,197,312,719,392,1111,2803,2846,5649,343,362,705,1937,1935,3872,1026,1093,2119
LGA17420,65185,68394,133579,36300,20484,56784,7776,18216,25992,2113,2463,4576,2021,1762,3783,48210,42925,91135,15066,23573,38639,4.2,4.1,4.2,74.0,62.8,68.2,70.9,60.2,65.4,4877,3535,8412,1044,1523,2567,12975,14319,27294,6310,8506,14816,13907,7456,21363,71603,73378,144981,9173,9522,18695,49593,50947,100540,26158,27212,53370
LGA17450,1476,1260,2736,657,261,918,130,304,434,52,39,91,46,50,96,885,654,1539,522,555,1077,5.2,7.6,6.2,60.0,51.9,56.3,56.9,47.9,52.8,9,12,21,16,22,38,64,107,171,72,87,159,359,204,563,1375,1294,2669,199,204,403,997,944,1941,486,483,969
LGA17500,4363,4363,8726,2195,937,3132,386,1051,1437,163,128,291,143,132,275,2887,2248,5135,1277,1914,3191,5.0,5.9,5.4,66.1,51.5,58.8,62.9,48.5,55.7,37,29,66,25,36,61,210,353,563,214,305,519,1264,695,1959,4539,4440,8979,676,682,1358,3303,3168,6471,1583,1658,3241
LGA17550,33343,36602,69945,11272,6226,17498,4376,8616,12992,1097,1077,2174,1649,1289,2938,18394,17208,35602,12957,17277,30234,9.0,7.5,8.3,55.2,47.0,50.9,50.2,43.5,46.7,477,502,979,291,545,836,2305,3589,5894,2004,3170,5174,9900,5287,15187,32716,35125,67841,5766,6495,12261,21332,22565,43897,14817,16738,31555
LGA17620,5382,5466,10848,2941,1366,4307,442,1353,1795,240,186,426,126,117,243,3749,3022,6771,1360,2174,3534,3.4,3.9,3.6,69.7,55.3,62.4,67.3,53.1,60.2,49,60,109,28,55,83,260,530,790,241,386,627,1627,923,2550,5436,5483,10919,1035,1025,2060,3704,3663,7367,2302,2401,4703
LGA17640,2953,2929,5882,1509,722,2231,317,722,1039,90,115,205,53,54,107,1969,1613,3582,851,1204,2055,2.7,3.3,3.0,66.7,55.0,60.9,64.9,53.2,59.1,61,48,109,25,59,84,194,296,490,173,267,440,818,443,1261,3102,3062,6164,336,373,709,2326,2255,4581,950,1003,1953
LGA17650,2343,2420,4763,1074,556,1630,272,664,936,87,82,169,72,73,145,1505,1375,2880,735,956,1691,4.8,5.3,5.0,64.2,56.8,60.5,61.2,53.8,57.4,82,77,159,26,56,82,178,284,462,153,239,392,639,394,1033,2497,2558,5055,334,359,693,1804,1785,3589,862,964,1826
LGA17700,488,427,915,237,99,336,37,92,129,18,11,29,5,9,14,297,211,508,154,193,347,1.7,4.3,2.8,61.0,49.2,55.5,60.0,47.1,53.9,3,5,8,3,0,3,11,33,44,10,24,34,101,56,157,520,470,990,44,33,77,407,357,764,122,105,227
LGA17750,22661,24224,46885,12229,6645,18874,2334,6091,8425,858,913,1771,754,761,1515,16175,14410,30585,5572,8930,14502,4.7,5.3,5.0,71.4,59.5,65.2,68.1,56.3,62.0,586,502,1088,238,406,644,1936,3120,5056,1286,1846,3132,6541,4067,10608,22393,23739,46132,5138,5326,10464,14101,14875,28976,11502,12249,23751
LGA17800,1670,1592,3262,798,323,1121,131,376,507,66,65,131,34,33,67,1029,797,1826,518,696,1214,3.3,4.1,3.7,61.6,50.1,56.0,59.5,48.0,53.9,13,5,18,10,25,35,52,157,209,69,126,195,366,202,568,1654,1581,3235,228,239,467,1267,1176,2443,509,550,1059
LGA17850,1230,1231,2461,643,295,938,125,302,427,41,43,84,36,25,61,845,665,1510,342,519,861,4.3,3.8,4.0,68.8,54.0,61.4,65.8,52.0,58.9,12,10,22,4,20,24,66,118,184,76,90,166,312,178,490,1268,1294,2562,183,169,352,958,948,1906,407,424,831
LGA17900,2799,2283,5082,968,578,1546,201,385,586,96,89,185,140,60,200,1405,1112,2517,1095,982,2077,10.0,5.4,7.9,50.2,48.7,49.5,45.2,46.1,45.6,18,20,38,5,24,29,99,226,325,100,142,242,558,295,853,2747,2354,5101,382,346,728,1991,1612,3603,895,845,1740
LGA17950,1131,1051,2182,635,269,904,59,242,301,47,52,99,38,40,78,779,603,1382,291,400,691,4.9,6.6,5.6,68.8,57.4,63.3,65.4,53.6,59.7,0,8,8,6,14,20,57,110,167,45,80,125,230,121,351,1098,1120,2218,203,182,385,815,800,1615,404,406,810
LGA18000,54444,57986,112430,29364,16907,46271,6831,15376,22207,1743,2061,3804,1406,1202,2608,39344,35546,74890,12777,20160,32937,3.6,3.4,3.5,72.3,61.3,66.6,69.7,59.2,64.3,2960,2582,5542,845,1407,2252,10034,11434,21468,5499,7810,13309,12785,6594,19379,55799,58164,113963,9677,10008,19685,36673,38699,75372,24279,25243,49522
LGA18020,3775,3878,7653,1493,746,2239,311,820,1131,129,119,248,167,109,276,2100,1794,3894,1408,1826,3234,8.0,6.1,7.1,55.6,46.3,50.9,51.2,43.5,47.3,32,42,74,14,47,61,150,323,473,154,280,434,895,562,1457,3918,3898,7816,539,575,1114,2894,2842,5736,1276,1338,2614
LGA18050,26195,27495,53690,13790,9745,23535,3068,5695,8763,797,939,1736,732,712,1444,18387,17091,35478,4524,7434,11958,4.0,4.2,4.1,70.2,62.2,66.1,67.4,59.6,63.4,2418,2222,4640,473,760,1233,7281,8081,15362,2151,3035,5186,3249,1888,5137,21561,22554,44115,5638,6000,11638,12443,13284,25727,12933,13575,26508
LGA18100,1507,1469,2976,610,286,896,152,315,467,40,46,86,42,31,73,844,678,1522,582,741,1323,5.0,4.6,4.8,56.0,46.1,51.1,53.2,44.0,48.7,8,10,18,9,24,33,62,129,191,58,111,169,372,201,573,1573,1516,3089,185,206,391,1188,1140,2328,455,492,947
LGA18150,3508,3241,6749,1210,686,1896,286,613,899,122,117,239,169,105,274,1787,1521,3308,1531,1530,3061,9.5,6.9,8.3,50.9,46.9,49.0,46.1,43.7,45.0,26,29,55,14,41,55,134,281,415,145,244,389,781,457,1238,3248,3255,6503,492,505,997,2284,2275,4559,1156,1232,2388
LGA18200,2731,2542,5273,1288,625,1913,256,556,812,94,78,172,102,84,186,1740,1343,3083,811,1047,1858,5.9,6.3,6.0,63.7,52.8,58.5,60.0,49.5,54.9,9,17,26,23,37,60,117,243,360,121,176,297,693,339,1032,2814,2590,5404,404,417,821,2012,1801,3813,994,1004,1998
LGA18250,25776,28719,54495,13747,8837,22584,3124,6214,9338,746,987,1733,819,817,1636,18436,16855,35291,5989,10558,16547,4.4,4.8,4.6,71.5,58.7,64.8,68.3,55.8,61.8,3359,2894,6253,603,925,1528,7786,8331,16117,2166,3222,5388,2585,1755,4340,25258,27361,52619,5189,5639,10828,15323,16889,32212,13032,14113,27145
LGA18350,16944,18842,35786,7483,3885,11368,2116,4614,6730,576,585,1161,427,418,845,10602,9502,20104,5485,8538,14023,4.0,4.4,4.2,62.6,50.4,56.2,60.1,48.2,53.8,660,551,1211,224,427,651,1952,2445,4397,1318,2123,3441,4887,2643,7530,17445,18944,36389,2701,3070,5771,11678,12635,24313,7294,8213,15507
LGA18400,16461,16814,33275,9311,4575,13886,1521,4576,6097,652,653,1305,461,477,938,11945,10281,22226,3784,5848,9632,3.9,4.6,4.2,72.6,61.1,66.8,69.8,58.3,64.0,289,339,628,132,254,386,951,1724,2675,917,1562,2479,5968,2725,8693,18203,18118,36321,2331,2508,4839,12901,12830,25731,6170,6445,12615
