region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
LGA15800,0,3,3,8,3,11,0,0,0,0,0,0,0,0,0,777,659,1436,86,61,147,48,7,55,6,0,6,17,3,20,23,6,29,79,85,164,1044,827,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,158,100,258,89,159,248,33,21,54,1332,1110,2442
LGA15850,0,0,0,9,0,9,0,0,0,0,0,0,0,4,4,908,764,1672,77,52,129,88,3,91,19,4,23,9,3,12,23,8,31,98,88,186,1231,926,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,4,6,10,7,6,13,0,0,0,0,3,3,0,0,0,0,3,3,187,146,333,121,152,273,31,15,46,1577,1248,2825
LGA15900,316,207,523,650,892,1542,46,32,78,0,0,0,74,85,159,25009,20927,45936,1828,2072,3900,497,10,507,547,76,623,1014,265,1279,195,73,268,1327,1388,2715,31503,26027,57530,41,34,75,9,0,9,0,0,0,43,35,78,25,25,50,33,15,48,151,109,260,10,22,32,0,0,0,24,81,105,50,58,108,14,24,38,98,185,283,267,157,424,516,451,967,33,34,67,17,25,42,19,12,31,69,71,140,806,1192,1998,3344,5323,8667,505,447,952,36743,33511,70254
LGA15950,2543,2379,4922,2767,3266,6033,455,329,784,5,8,13,149,105,254,6428,5530,11958,369,722,1091,56,5,61,226,58,284,389,90,479,167,81,248,2237,2266,4503,15791,14839,30630,418,463,881,114,96,210,4,0,4,39,30,69,34,44,78,39,32,71,648,665,1313,75,133,208,0,0,0,49,43,92,31,37,68,50,42,92,205,255,460,130,83,213,983,1003,1986,120,114,234,15,18,33,9,11,20,144,143,287,992,1048,2040,942,1663,2605,123,121,244,18975,18817,37792
LGA16100,4,0,4,9,3,12,0,0,0,0,0,0,0,0,0,837,609,1446,70,56,126,56,0,56,9,0,9,14,0,14,19,10,29,51,53,104,1069,731,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,5,5,10,0,0,0,0,0,0,3,0,3,3,0,3,114,101,215,108,140,248,19,22,41,1318,999,2317
LGA16150,0,7,7,111,50,161,0,3,3,0,0,0,30,30,60,6221,5429,11650,711,649,1360,225,10,235,65,9,74,88,12,100,53,34,87,415,294,709,7919,6527,14446,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,21,3,24,6,9,15,3,3,6,30,15,45,50,42,92,86,57,143,0,0,0,0,0,0,6,3,9,6,3,9,200,336,536,754,1106,1860,140,114,254,9105,8143,17248
LGA16180,3,3,6,11,9,20,3,0,3,0,0,0,3,0,3,2733,2268,5001,165,267,432,153,9,162,54,4,58,18,6,24,30,12,42,136,130,266,3309,2708,6017,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,6,4,4,8,0,3,3,4,13,17,36,45,81,46,58,104,3,0,3,0,0,0,3,3,6,6,3,9,252,301,553,309,509,818,61,63,124,3983,3642,7625
LGA16200,5,0,5,42,12,54,0,0,0,0,0,0,9,15,24,1954,1651,3605,220,183,403,110,3,113,24,3,27,31,0,31,41,14,55,198,177,375,2634,2058,4692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,8,3,11,29,10,39,37,13,50,0,0,0,3,0,3,3,0,3,6,0,6,269,228,497,269,414,683,57,46,103,3272,2759,6031
LGA16250,5528,4451,9979,1291,1679,2970,28,14,42,15,5,20,109,52,161,23658,15310,38968,1386,2170,3556,750,12,762,328,31,359,261,39,300,230,85,315,1396,1585,2981,34980,25433,60413,1220,1280,2500,4,8,12,25,13,38,503,355,858,162,269,431,87,35,122,2001,1960,3961,3,0,3,0,0,0,88,76,164,34,98,132,13,20,33,138,194,332,206,93,299,2345,2247,4592,261,274,535,15,11,26,15,6,21,291,291,582,809,1011,1820,2230,3333,5563,704,477,1181,41359,32792,74151
LGA16350,2314,2400,4714,252,444,696,8,0,8,8,8,16,54,44,98,31681,24754,56435,2285,2482,4767,1737,33,1770,378,38,416,233,31,264,208,103,311,688,706,1394,39846,31043,70889,536,541,1077,0,0,0,6,4,10,806,777,1583,195,297,492,76,20,96,1619,1639,3258,0,0,0,0,0,0,5,21,26,24,57,81,4,3,7,33,81,114,284,105,389,1936,1825,3761,243,226,469,5,7,12,13,3,16,261,236,497,858,1574,2432,3092,5102,8194,805,649,1454,46798,40429,87227
LGA16370,25,13,38,876,784,1660,16,5,21,8,3,11,29,15,44,9569,7898,17467,436,632,1068,354,3,357,185,15,200,132,25,157,124,53,177,447,454,901,12201,9900,22101,35,13,48,0,0,0,0,0,0,56,30,86,5,6,11,4,0,4,100,49,149,6,8,14,0,0,0,111,91,202,29,39,68,13,6,19,159,144,303,177,95,272,436,288,724,25,18,43,17,19,36,24,10,34,66,47,113,1122,1470,2592,1022,1704,2726,215,216,431,15062,13625,28687
LGA16380,17,6,23,46,71,117,0,5,5,0,3,3,20,28,48,9593,8804,18397,712,982,1694,401,7,408,222,24,246,110,29,139,93,44,137,512,488,1000,11726,10491,22217,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,6,6,8,10,18,0,0,0,8,16,24,125,70,195,133,90,223,0,0,0,0,3,3,10,4,14,10,7,17,720,843,1563,1181,1990,3171,231,200,431,14001,13621,27622
LGA16400,17,11,28,109,110,219,3,7,10,0,3,3,6,9,15,10329,7950,18279,710,731,1441,335,21,356,160,15,175,107,20,127,88,40,128,403,364,767,12267,9281,21548,7,0,7,0,0,0,0,0,0,9,10,19,5,0,5,3,0,3,24,10,34,5,0,5,0,0,0,5,10,15,4,19,23,3,0,3,17,29,46,122,90,212,163,129,292,8,3,11,5,11,16,4,0,4,17,14,31,430,701,1131,1259,1958,3217,215,173,388,14351,12256,26607
LGA16470,7,4,11,122,164,286,4,0,4,0,0,0,25,28,53,8224,6928,15152,622,872,1494,237,6,243,178,17,195,134,14,148,75,31,106,234,257,491,9862,8321,18183,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,0,5,0,0,0,0,0,0,11,17,28,15,22,37,3,6,9,29,45,74,88,53,141,122,98,220,0,0,0,3,3,6,9,8,17,12,11,23,159,291,450,771,1183,1954,136,121,257,11062,10025,21087
LGA16550,164,156,320,5703,7259,12962,4,5,9,0,5,5,157,99,256,15799,12096,27895,938,1678,2616,384,12,396,630,125,755,963,248,1211,189,132,321,1721,2154,3875,26652,23969,50621,1012,966,1978,0,0,0,3,3,6,57,48,105,12,41,53,12,3,15,1096,1061,2157,18,9,27,14,19,33,175,206,381,59,160,219,104,78,182,370,472,842,152,110,262,1618,1643,3261,106,97,203,43,28,71,16,3,19,165,128,293,1066,1428,2494,2074,3530,5604,372,375,747,31947,31073,63020
LGA16610,0,0,0,19,16,35,4,0,4,5,0,5,3,6,9,2901,2396,5297,247,236,483,165,6,171,48,9,57,82,18,100,27,9,36,197,161,358,3698,2857,6555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,29,14,43,32,17,49,0,0,0,0,0,0,3,3,6,3,3,6,250,254,504,326,515,841,79,61,140,4388,3707,8095
LGA16650,4178,4012,8190,368,634,1002,3,4,7,4,10,14,82,38,120,13870,8913,22783,688,1365,2053,435,11,446,188,17,205,126,19,145,151,70,221,578,730,1308,20671,15823,36494,814,932,1746,11,5,16,9,17,26,278,291,569,59,158,217,44,29,73,1215,1432,2647,0,0,0,0,0,0,18,27,45,12,39,51,3,3,6,33,69,102,105,44,149,1353,1545,2898,136,138,274,4,3,7,8,0,8,148,141,289,494,598,1092,1357,2065,3422,429,327,756,24452,20499,44951
LGA16700,2358,2172,4530,2260,2636,4896,83,57,140,8,7,15,53,29,82,14888,11350,26238,682,1435,2117,341,0,341,317,34,351,274,31,305,131,60,191,1037,874,1911,22432,18685,41117,523,508,1031,5,4,9,5,9,14,189,146,335,67,104,171,37,17,54,826,788,1614,7,7,14,3,0,3,101,111,212,30,91,121,23,21,44,164,230,394,140,94,234,1130,1112,2242,96,105,201,16,19,35,13,3,16,125,127,252,827,992,1819,1554,2772,4326,283,263,546,26351,23951,50302
LGA16900,149,100,249,118,117,235,3,0,3,0,0,0,5,14,19,10893,8587,19480,798,772,1570,337,7,344,145,16,161,86,10,96,66,28,94,183,251,434,12783,9902,22685,8,13,21,0,0,0,0,0,0,87,37,124,27,13,40,5,3,8,127,66,193,0,0,0,0,0,0,10,5,15,6,14,20,3,0,3,19,19,38,80,49,129,226,134,360,19,16,35,0,3,3,8,3,11,27,22,49,226,373,599,1333,1939,3272,231,214,445,14826,12584,27410
LGA16950,55,25,80,55,53,108,8,0,8,3,0,3,17,25,42,11982,10247,22229,923,1062,1985,593,15,608,193,21,214,201,33,234,140,57,197,678,573,1251,14848,12111,26959,3,7,10,0,0,0,0,0,0,23,13,36,9,0,9,0,5,5,35,25,60,4,0,4,0,0,0,7,0,7,5,0,5,0,0,0,16,0,16,127,68,195,178,93,271,11,5,16,3,0,3,7,5,12,21,10,31,758,1054,1812,1618,2601,4219,289,265,554,17712,16134,33846
LGA17000,5,4,9,24,7,31,0,3,3,0,0,0,6,4,10,4502,3178,7680,441,270,711,138,7,145,76,10,86,30,3,33,60,15,75,243,155,398,5525,3656,9181,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,3,3,6,0,3,3,3,0,3,6,6,12,69,11,80,78,23,101,3,0,3,0,0,0,5,0,5,8,0,8,209,279,488,735,669,1404,125,89,214,6680,4716,11396
LGA17050,5,6,11,13,8,21,0,0,0,0,0,0,0,0,0,1107,950,2057,135,104,239,31,3,34,6,0,6,5,5,10,45,26,71,225,198,423,1572,1300,2872,0,0,0,0,0,0,0,0,0,28,9,37,7,6,13,3,0,3,38,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,24,5,29,62,23,85,12,0,12,0,0,0,3,3,6,15,3,18,195,178,373,229,235,464,33,26,59,2106,1765,3871
LGA17100,1869,1619,3488,148,156,304,0,3,3,0,0,0,20,10,30,4897,2995,7892,273,437,710,116,0,116,49,8,57,42,9,51,52,26,78,240,241,481,7706,5504,13210,395,383,778,6,0,6,5,6,11,107,59,166,48,88,136,12,8,20,573,544,1117,0,0,0,0,0,0,5,6,11,6,15,21,3,3,6,14,24,38,37,18,55,624,586,1210,68,60,128,0,3,3,3,0,3,71,63,134,225,306,531,436,719,1155,143,108,251,9205,7286,16491
LGA17150,5213,5452,10665,200,272,472,14,7,21,7,10,17,66,38,104,37286,29875,67161,1946,2444,4390,1171,10,1181,438,35,473,384,64,448,298,115,413,991,1323,2314,48014,39645,87659,548,510,1058,12,7,19,7,8,15,1354,1192,2546,256,441,697,112,29,141,2289,2187,4476,3,0,3,0,3,3,3,20,23,7,37,44,4,5,9,17,65,82,314,120,434,2620,2372,4992,220,198,418,0,4,4,23,7,30,243,209,452,1745,2623,4368,4196,7353,11549,769,675,1444,57587,52877,110464
LGA17200,6685,5298,11983,6046,6762,12808,38,21,59,199,142,341,698,539,1237,13338,8690,22028,897,1535,2432,170,9,179,935,218,1153,2106,808,2914,497,236,733,13294,11199,24493,44903,35457,80360,1352,1235,2587,12,10,22,47,32,79,91,56,147,60,65,125,179,106,285,1741,1504,3245,18,23,41,23,31,54,62,54,116,44,59,103,147,158,305,294,325,619,266,138,404,2301,1967,4268,236,176,412,38,33,71,36,20,56,310,229,539,2116,1741,3857,3020,3890,6910,460,403,863,53110,43687,96797
LGA17310,6,0,6,54,48,102,4,3,7,0,0,0,32,25,57,8676,7955,16631,807,827,1634,513,14,527,167,20,187,93,18,111,106,40,146,537,365,902,10995,9315,20310,3,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,3,3,7,3,10,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,3,7,10,86,35,121,96,45,141,4,0,4,0,0,0,5,3,8,9,3,12,744,804,1548,950,1541,2491,205,189,394,12999,11897,24896
LGA17350,0,3,3,10,3,13,0,0,0,0,0,0,0,4,4,740,623,1363,84,44,128,35,3,38,16,0,16,11,3,14,32,8,40,85,93,178,1013,784,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,16,0,16,0,0,0,0,0,0,4,0,4,4,0,4,149,134,283,88,144,232,22,20,42,1292,1082,2374
LGA17400,3,0,3,10,11,21,3,0,3,0,0,0,3,0,3,740,657,1397,93,72,165,84,6,90,20,3,23,7,4,11,16,8,24,98,93,191,1077,854,1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14,9,5,14,0,0,0,0,3,3,0,0,0,0,3,3,181,152,333,102,154,256,27,21,48,1396,1189,2585
LGA17420,591,474,1065,3381,3065,6446,3,6,9,3,5,8,80,35,115,31125,24583,55708,1340,2264,3604,848,17,865,346,29,375,199,19,218,239,97,336,602,569,1171,38757,31163,69920,478,382,860,0,3,3,3,0,3,633,359,992,80,130,210,15,3,18,1209,877,2086,3,3,6,0,3,3,388,321,709,116,205,321,26,7,33,533,539,1072,243,122,365,1985,1538,3523,195,156,351,16,20,36,15,8,23,226,184,410,2003,2790,4793,2696,4977,7673,525,511,1036,46192,41163,87355
LGA17450,0,0,0,4,3,7,3,0,3,0,0,0,0,0,0,467,341,808,43,22,65,30,5,35,5,0,5,3,3,6,15,3,18,53,58,111,623,435,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,4,3,7,0,0,0,0,0,0,4,0,4,4,0,4,128,78,206,64,79,143,15,12,27,838,607,1445
LGA17500,3,0,3,4,4,8,3,0,3,3,0,3,3,4,7,1786,1334,3120,213,152,365,108,3,111,18,5,23,12,0,12,20,9,29,151,139,290,2324,1650,3974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,5,0,5,19,8,27,24,8,32,0,0,0,0,0,0,3,0,3,3,0,3,156,138,294,195,273,468,41,46,87,2743,2115,4858
LGA17550,26,13,39,159,160,319,11,3,14,6,4,10,12,12,24,11331,10277,21608,795,932,1727,534,19,553,180,16,196,213,70,283,158,69,227,509,545,1054,13934,12120,26054,3,4,7,0,0,0,0,0,0,38,17,55,4,0,4,6,0,6,51,21,72,0,0,0,0,0,0,3,7,10,9,19,28,7,5,12,19,31,50,136,62,198,206,114,320,10,11,21,5,4,9,10,3,13,25,18,43,799,1079,1878,1463,2305,3768,319,284,603,16746,15920,32666
LGA17620,0,0,0,9,10,19,0,0,0,0,0,0,3,6,9,2258,1768,4026,237,155,392,122,6,128,31,9,40,13,5,18,50,20,70,228,204,432,2951,2183,5134,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,6,10,0,0,0,0,0,0,4,6,10,35,12,47,39,22,61,0,0,0,0,0,0,0,0,0,0,0,0,261,289,550,298,356,654,74,53,127,3623,2903,6526
LGA17640,4,4,8,3,4,7,0,0,0,0,0,0,0,0,0,1046,859,1905,90,88,178,124,9,133,26,4,30,3,3,6,25,8,33,85,80,165,1406,1059,2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,16,9,25,16,13,29,0,0,0,0,0,0,0,0,0,0,0,0,332,240,572,120,212,332,39,36,75,1913,1560,3473
LGA17650,0,0,0,8,7,15,0,0,0,0,0,0,0,3,3,878,803,1681,59,80,139,65,4,69,27,0,27,11,0,11,10,11,21,77,60,137,1135,968,2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,6,0,6,14,3,17,20,3,23,0,0,0,0,0,0,0,0,0,0,0,0,154,147,301,104,160,264,19,24,43,1432,1302,2734
LGA17700,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,131,103,234,9,13,22,16,3,19,0,0,0,3,3,6,7,0,7,29,15,44,198,137,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,3,0,3,70,35,105,17,29,46,3,0,3,294,201,495
LGA17750,7,4,11,80,89,169,5,3,8,3,0,3,45,35,80,10617,9158,19775,960,975,1935,303,11,314,182,22,204,216,39,255,226,64,290,939,521,1460,13583,10921,24504,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,4,0,9,9,0,3,3,0,16,16,75,44,119,78,60,138,0,3,3,0,0,0,9,0,9,9,3,12,483,640,1123,1044,1831,2875,224,194,418,15421,13649,29070
LGA17800,0,0,0,13,3,16,0,0,0,0,0,0,0,0,0,580,419,999,36,36,72,13,0,13,11,3,14,4,0,4,11,7,18,67,52,119,735,520,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,10,5,15,13,5,18,0,0,0,0,0,0,0,0,0,0,0,0,158,102,260,62,119,181,33,15,48,1001,761,1762
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,325,718,37,25,62,36,3,39,7,4,11,3,0,3,14,3,17,70,46,116,560,406,966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,192,153,345,41,65,106,12,12,24,811,640,1451
LGA17900,0,0,0,7,4,11,3,0,3,0,0,0,3,0,3,620,547,1167,58,71,129,56,5,61,15,4,19,15,0,15,20,9,29,179,142,321,976,782,1758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,14,0,14,0,0,0,0,0,0,3,3,6,3,3,6,168,136,304,67,107,174,38,23,61,1266,1051,2317
LGA17950,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,425,317,742,36,26,62,42,3,45,5,0,5,0,5,5,6,6,12,49,44,93,566,401,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,120,86,206,36,57,93,14,19,33,741,563,1304
LGA18000,75,48,123,4113,4131,8244,154,84,238,8,3,11,134,74,208,22547,18506,41053,1304,1875,3179,696,7,703,716,102,818,589,99,688,228,99,327,1142,1145,2287,31706,26173,57879,420,330,750,15,8,23,0,0,0,119,70,189,8,35,43,9,6,15,571,449,1020,133,103,236,0,4,4,255,244,499,89,154,243,60,39,99,537,544,1081,394,160,554,1502,1153,2655,184,129,313,55,54,109,29,9,38,268,192,460,1662,2261,3923,2329,4141,6470,467,429,896,37934,34349,72283
LGA18020,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,900,925,1825,100,89,189,117,3,120,39,12,51,3,4,7,35,17,52,196,161,357,1398,1214,2612,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,17,7,24,17,13,30,0,0,0,0,0,0,0,0,0,0,0,0,328,219,547,139,202,341,48,37,85,1930,1685,3615
LGA18050,1290,1228,2518,1249,1710,2959,152,77,229,0,8,8,128,86,214,7620,5831,13451,497,753,1250,140,9,149,588,132,720,585,154,739,101,62,163,842,1059,1901,13192,11109,24301,1795,1885,3680,9,7,16,0,0,0,130,87,217,46,67,113,33,35,68,2013,2081,4094,14,8,22,0,0,0,25,36,61,26,34,60,33,23,56,98,101,199,168,107,275,2279,2289,4568,190,164,354,11,10,21,9,6,15,210,180,390,865,1063,1928,879,1526,2405,229,211,440,17654,16378,34032
LGA18100,0,0,0,6,5,11,0,3,3,0,0,0,3,0,3,369,357,726,37,25,62,43,0,43,5,0,5,4,0,4,19,3,22,61,46,107,547,439,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,12,9,3,12,0,0,0,0,0,0,0,0,0,0,0,0,173,132,305,53,65,118,19,8,27,801,647,1448
LGA18150,0,0,0,7,8,15,0,0,0,0,0,0,0,0,0,873,869,1742,108,96,204,84,6,90,17,3,20,3,3,6,20,9,29,116,86,202,1228,1080,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,21,17,4,21,0,0,0,0,0,0,7,0,7,7,0,7,213,124,337,111,172,283,42,39,81,1618,1419,3037
LGA18200,0,0,0,23,8,31,0,0,0,0,0,0,0,0,0,1012,819,1831,89,67,156,27,0,27,19,0,19,3,3,6,22,3,25,112,78,190,1307,978,2285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,6,4,10,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,186,118,304,108,142,250,30,13,43,1637,1258,2895
LGA18250,2809,2540,5349,1891,1659,3550,3,3,6,6,4,10,78,31,109,7793,5674,13467,380,868,1248,91,5,96,192,23,215,319,43,362,106,50,156,1206,1284,2490,14874,12184,27058,339,366,705,0,0,0,3,3,6,96,85,181,34,66,100,34,24,58,506,544,1050,0,0,0,0,0,0,77,57,134,31,47,78,34,23,57,142,127,269,89,63,152,737,734,1471,52,59,111,11,3,14,12,4,16,75,66,141,909,1115,2024,863,1765,2628,160,175,335,17618,16039,33657
LGA18350,115,69,184,66,52,118,3,3,6,0,0,0,14,11,25,6679,5616,12295,445,479,924,361,17,378,57,7,64,64,16,80,77,59,136,371,335,706,8252,6664,14916,10,20,30,0,0,0,0,0,0,66,29,95,11,14,25,6,6,12,93,69,162,3,0,3,0,0,0,0,3,3,4,9,13,0,0,0,7,12,19,55,22,77,155,103,258,18,12,30,0,3,3,0,0,0,18,15,33,720,867,1587,841,1266,2107,189,170,359,10175,9085,19260
LGA18400,175,163,338,40,34,74,0,0,0,3,0,3,7,10,17,8093,6489,14582,470,435,905,631,8,639,80,6,86,23,3,26,67,30,97,175,158,333,9764,7336,17100,10,16,26,0,0,0,0,0,0,174,139,313,29,30,59,3,0,3,216,185,401,0,0,0,0,0,0,3,0,3,9,13,22,0,0,0,12,13,25,96,29,125,324,227,551,28,13,41,3,0,3,6,0,6,37,13,50,404,688,1092,752,1361,2113,207,179,386,11488,9804,21292
LGA18450,1546,1018,2564,600,795,1395,10,3,13,7,3,10,79,57,136,29813,23661,53474,2103,2531,4634,727,15,742,436,49,485,521,122,643,242,91,333,1286,1326,2612,37370,29671,67041,122,134,256,0,0,0,11,4,15,480,321,801,79,94,173,57,15,72,749,568,1317,0,0,0,0,0,0,40,50,90,30,63,93,22,9,31,92,122,214,323,144,467,1164,834,1998,97,60,157,10,11,21,17,11,28,124,82,206,938,1453,2391,3977,5969,9946,680,590,1270,44253,38599,82852
LGA18500,1354,1228,2582,1041,1250,2291,369,225,594,4,6,10,177,139,316,5859,4580,10439,379,675,1054,55,0,55,260,48,308,262,68,330,108,64,172,1024,1274,2298,10892,9557,20449,374,439,813,32,29,61,0,0,0,66,48,114,26,22,48,28,14,42,526,552,1078,25,20,45,0,3,3,24,23,47,14,24,38,20,13,33,83,83,166,118,62,180,727,697,1424,94,70,164,12,8,20,16,6,22,122,84,206,964,1162,2126,722,1294,2016,146,177,323,13573,12971,26544
