region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
LGA12350,4333,10540,128,182,19,35,147,217,198,259,8,12,6,3,0,0,212,274,20,34,3,7,19,40,42,81,9,10,4743,11122,815,0,5558,11122
LGA12500,2567,6054,162,209,0,0,162,209,124,163,0,0,0,0,3,4,127,167,33,39,0,0,22,49,55,88,3,8,2914,6526,447,0,3361,6526
LGA12600,11924,32498,755,1283,41,92,796,1375,1161,1661,20,25,16,25,5,12,1202,1723,55,95,0,3,54,103,109,201,6,9,14037,35806,1273,0,15310,35806
LGA12700,3015,7624,48,66,3,0,51,66,24,34,0,0,0,0,4,7,28,41,12,14,5,9,4,14,21,37,0,0,3115,7768,580,0,3695,7768
LGA12750,12092,28541,691,1147,339,580,1030,1727,798,1249,52,85,3,4,44,58,897,1396,252,378,10,10,48,98,310,486,10,28,14339,32178,7013,0,21352,32178
LGA12850,41346,140536,3084,9092,4507,14568,7591,23660,2391,5390,2886,7090,1240,3035,169,428,6686,15943,72,94,3,3,90,255,165,352,51,157,55839,180648,2530,0,58369,180648
LGA12900,3228,7952,116,164,8,14,124,178,165,213,0,0,0,0,3,5,168,218,28,36,3,12,3,6,34,54,6,14,3560,8416,499,0,4059,8416
LGA12950,1511,3690,3,3,0,0,3,3,107,203,0,0,0,0,0,0,107,203,17,19,3,3,8,27,28,49,0,0,1649,3945,212,0,1861,3945
LGA13010,3256,7583,107,139,14,13,121,152,68,100,0,0,0,0,0,3,68,103,8,12,3,3,5,8,16,23,6,12,3467,7873,656,0,4123,7873
LGA13050,1843,4258,21,30,0,0,21,30,67,75,0,0,0,0,10,14,77,89,28,40,3,10,28,55,59,105,0,0,2000,4482,453,0,2453,4482
LGA13100,46530,124654,5285,9105,3436,7137,8721,16242,3315,5302,942,1568,906,1632,135,207,5298,8709,548,786,0,0,86,186,634,972,113,196,61296,150773,9804,0,71100,150773
LGA13310,9233,22853,519,912,61,130,580,1042,375,536,36,52,39,46,4,5,454,639,88,115,16,40,55,118,159,273,28,79,10454,24886,1822,0,12276,24886
LGA13320,10753,25222,1432,2435,392,781,1824,3216,692,1131,260,441,315,499,28,53,1295,2124,357,560,10,21,53,111,420,692,14,24,14306,31278,5674,0,19980,31278
LGA13340,3521,8935,41,56,0,0,41,56,19,32,0,0,0,0,3,6,22,38,9,9,0,11,12,19,21,39,5,9,3610,9077,641,0,4251,9077
LGA13380,15616,39000,922,1525,160,333,1082,1858,1145,1627,31,38,0,0,9,16,1185,1681,181,282,18,46,58,126,257,454,21,42,18161,43035,2789,0,20950,43035
LGA13450,7289,20106,462,923,59,143,521,1066,576,1187,5,4,0,0,4,9,585,1200,44,56,6,13,7,25,57,94,0,3,8452,22469,1008,0,9460,22469
LGA13500,1286,3264,13,27,7,17,20,44,51,71,0,0,0,0,3,0,54,71,11,17,0,0,32,72,43,89,0,0,1403,3468,291,0,1694,3468
LGA13550,4009,10457,114,166,10,19,124,185,285,405,0,4,7,11,10,12,302,432,29,39,0,3,20,45,49,87,3,10,4487,11171,488,0,4975,11171
LGA13650,1541,3923,24,40,0,0,24,40,25,31,0,0,0,0,4,7,29,38,13,17,0,0,8,16,21,33,0,0,1615,4034,255,0,1870,4034
LGA13660,1925,4512,4,10,0,3,4,13,43,59,0,0,0,0,4,0,47,59,23,29,3,4,15,38,41,71,0,3,2017,4658,611,0,2628,4658
LGA13700,1369,3171,23,39,0,0,23,39,19,36,0,0,0,0,4,0,23,36,11,15,0,0,9,33,20,48,0,3,1435,3297,258,0,1693,3297
LGA13800,17882,52529,1345,2542,597,1244,1942,3786,609,1013,74,126,37,65,43,77,763,1281,155,244,10,33,76,131,241,408,14,36,20842,58040,1620,0,22462,58040
LGA13850,1076,2542,5,12,0,0,5,12,75,113,0,0,0,0,0,0,75,113,4,7,3,4,3,6,10,17,0,0,1166,2684,296,0,1462,2684
LGA13950,20343,61932,2891,7041,1822,5624,4713,12665,2753,6397,4297,10454,723,1767,98,212,7871,18830,11,14,0,0,60,148,71,162,15,38,33013,93627,1851,0,34864,93627
LGA14000,39759,120812,1622,3068,2407,6344,4029,9412,1422,2343,3231,6790,3890,8681,138,260,8681,18074,92,151,3,3,69,153,164,307,39,91,52672,148696,3148,0,55820,148696
LGA14100,2924,8651,75,167,369,814,444,981,429,750,402,705,250,357,4,4,1085,1816,3,5,0,0,33,70,36,75,0,0,4489,11523,439,0,4928,11523
LGA14150,16251,48770,1779,3685,1602,4548,3381,8233,1475,3273,3686,8560,2568,6090,33,82,7762,18005,0,0,0,0,143,327,143,327,9,24,27546,75359,1543,0,29089,75359
LGA14200,5474,14041,63,117,9,11,72,128,457,661,0,0,0,0,4,10,461,671,47,67,9,13,14,42,70,122,3,3,6080,14965,841,0,6921,14965
LGA14250,521,1273,7,5,0,0,7,5,11,22,0,0,0,0,0,0,11,22,0,0,0,0,3,3,3,3,3,3,545,1306,223,0,768,1306
LGA14300,1809,4650,53,64,0,9,53,73,9,17,0,0,0,0,0,0,9,17,0,0,0,0,3,11,3,11,13,20,1887,4771,280,0,2167,4771
LGA14350,9466,23488,467,1025,55,133,522,1158,415,651,29,43,0,0,7,6,451,700,132,223,22,55,13,16,167,294,9,21,10615,25661,2031,0,12646,25661
LGA14400,6029,16189,253,468,411,811,664,1279,313,486,150,245,166,225,25,35,654,991,21,47,0,3,43,76,64,126,3,9,7414,18594,1723,0,9137,18594
LGA14450,10900,33317,690,1493,927,2512,1617,4005,1430,3080,2891,6760,2405,5962,11,28,6737,15830,4,10,0,0,75,155,79,165,16,32,19349,53349,1253,0,20602,53349
LGA14500,28355,87441,444,802,1078,2400,1522,3202,1599,2795,1457,2732,2738,6008,37,77,5831,11612,5,8,0,0,15,37,20,45,49,115,35777,102415,2718,0,38495,102415
LGA14550,3450,8310,20,31,14,18,34,49,63,103,0,0,0,0,0,8,63,111,31,52,13,20,12,23,56,95,0,0,3603,8565,634,0,4237,8565
LGA14600,2374,5858,34,42,0,0,34,42,46,68,0,0,0,0,0,0,46,68,16,30,0,5,3,9,19,44,3,5,2476,6017,601,0,3077,6017
LGA14650,60962,161804,3826,6383,1291,2754,5117,9137,3133,4810,220,352,288,513,102,165,3743,5840,583,893,8,12,111,219,702,1124,34,74,70558,177979,6399,0,76957,177979
LGA14700,5917,17855,204,402,504,1199,708,1601,1012,1858,2190,4186,1961,3813,20,37,5183,9894,0,0,0,0,34,68,34,68,40,96,11882,29514,941,0,12823,29514
LGA14750,3373,8960,137,223,24,35,161,258,210,354,0,0,3,4,0,0,213,358,21,26,3,3,13,35,37,64,5,14,3789,9654,489,0,4278,9654
LGA14800,7529,19503,3481,7872,4279,10136,7760,18008,1557,2641,1664,2651,2498,4221,32,52,5751,9565,3,0,3,4,254,524,260,528,20,41,21320,47645,2032,0,23352,47645
LGA14850,13875,35816,656,1078,251,477,907,1555,1045,1669,76,104,48,61,51,78,1220,1912,236,351,26,46,67,117,329,514,12,23,16343,39820,1507,0,17850,39820
LGA14870,7048,17108,397,662,25,47,422,709,188,263,36,55,0,0,5,10,229,328,32,49,7,7,41,81,80,137,6,16,7785,18298,1313,0,9098,18298
LGA14900,40344,136124,2337,6067,4017,11906,6354,17973,1460,2810,2712,5968,2547,6360,44,89,6763,15227,48,73,4,8,35,71,87,152,47,97,53595,169573,2363,0,55958,169573
LGA14920,2825,6706,41,63,3,0,44,63,53,74,0,0,0,0,0,0,53,74,9,11,3,6,10,25,22,42,7,20,2951,6905,627,0,3578,6905
LGA14950,1097,2693,0,0,0,0,0,0,11,13,0,0,0,0,0,0,11,13,3,3,0,0,8,17,11,20,7,8,1126,2734,176,0,1302,2734
LGA15050,21263,59328,1202,2110,283,531,1485,2641,1170,1877,0,0,0,0,17,26,1187,1903,83,120,0,3,75,138,158,261,4,12,24097,64145,1611,0,25708,64145
LGA15150,6115,18402,788,1938,1001,2413,1789,4351,1962,3981,2226,4199,2954,5328,17,42,7159,13550,3,4,0,0,48,106,51,110,20,27,15134,36440,2032,0,17166,36440
LGA15200,10045,27876,5134,11985,3117,7732,8251,19717,4722,8567,4671,8580,1699,3047,131,246,11223,20440,0,3,6,11,380,969,386,983,71,144,29976,69160,2388,0,32364,69160
LGA15270,7614,19077,305,530,0,0,305,530,288,396,7,9,0,0,3,6,298,411,93,133,14,22,35,57,142,212,3,9,8362,20239,1913,0,10275,20239
LGA15300,4074,10876,110,248,20,46,130,294,379,593,0,0,0,0,3,5,382,598,52,86,0,3,17,36,69,125,7,13,4662,11906,919,0,5581,11906
LGA15350,4176,12616,644,1552,703,1615,1347,3167,1232,2317,2118,3519,1807,2948,3,7,5160,8791,3,6,0,0,9,17,12,23,47,94,10742,24691,1243,0,11985,24691
LGA15500,2387,5719,16,27,6,16,22,43,229,337,0,0,0,0,0,3,229,340,45,81,3,5,10,18,58,104,13,22,2709,6228,567,0,3276,6228
LGA15550,775,1946,0,0,0,0,0,0,41,58,0,0,0,0,0,0,41,58,14,28,3,5,3,4,20,37,3,8,839,2049,197,0,1036,2049
LGA15650,4923,13245,175,292,41,73,216,365,313,505,0,0,0,0,3,3,316,508,43,71,0,3,13,21,56,95,20,27,5531,14240,693,0,6224,14240
LGA15700,6553,15772,283,454,66,111,349,565,448,659,35,54,46,81,4,10,533,804,121,158,10,13,50,109,181,280,0,0,7616,17421,1175,0,8791,17421
LGA15750,4274,11133,31,53,4,15,35,68,384,568,3,8,0,0,3,4,390,580,50,77,6,9,13,30,69,116,15,28,4783,11925,789,0,5572,11925
LGA15800,2098,5117,27,35,4,11,31,46,86,114,0,0,0,0,3,6,89,120,16,24,0,0,6,9,22,33,5,17,2245,5333,402,0,2647,5333
LGA15850,2293,5858,44,77,0,0,44,77,74,102,0,0,0,0,6,10,80,112,15,24,3,3,13,26,31,53,4,8,2452,6108,385,0,2837,6108
LGA15900,42986,110119,3661,6412,3396,7053,7057,13465,4742,7343,1910,3096,1386,2408,86,151,8124,12998,25,43,0,7,175,351,200,401,84,122,58451,137105,4890,0,63341,137105
LGA15950,3937,10433,1262,2812,2904,6471,4166,9283,3307,6010,6084,10715,10763,18514,21,34,20175,35273,17,31,0,0,83,137,100,168,50,99,28428,55256,3527,0,31955,55256
LGA16100,1791,4484,31,49,4,7,35,56,32,38,12,14,0,0,0,0,44,52,17,24,0,0,0,0,17,24,0,0,1887,4616,586,0,2473,4616
LGA16150,11982,31700,920,1551,57,92,977,1643,743,1023,28,35,20,30,12,25,803,1113,45,56,4,6,48,85,97,147,6,18,13865,34621,1300,0,15165,34621
LGA16180,4600,12533,57,112,14,26,71,138,9,16,0,0,0,0,8,15,17,31,139,260,10,31,8,15,157,306,3,5,4848,13013,771,0,5619,13013
LGA16200,4974,12587,180,297,3,6,183,303,174,228,8,13,0,0,7,6,189,247,34,68,3,0,16,37,53,105,3,16,5402,13258,731,0,6133,13258
LGA16250,29929,91584,3109,7247,4473,12862,7582,20109,5924,12031,7936,18495,5050,11528,71,143,18981,42197,3,6,4,16,104,268,111,290,100,220,56703,154400,3715,0,60418,154400
LGA16350,48409,146184,2729,5796,3701,9046,6430,14842,1768,3549,1772,3083,467,880,235,545,4242,8057,158,254,6,20,64,165,228,439,83,129,59392,169651,3240,0,62632,169651
LGA16370,14633,42373,638,1350,1529,3786,2167,5136,1289,2236,1205,2307,216,403,115,199,2825,5145,31,51,3,0,109,209,143,260,9,19,19777,52933,2829,0,22606,52933
LGA16380,21988,55733,2449,4174,899,1616,3348,5790,1584,2435,544,883,746,1301,37,65,2911,4684,600,933,6,10,190,319,796,1262,18,35,29061,67504,3571,0,32632,67504
LGA16400,19752,52012,1505,2783,1093,2422,2598,5205,780,1359,144,231,148,256,22,43,1094,1889,464,658,18,37,34,79,516,774,15,31,23975,59911,5282,0,29257,59911
LGA16470,9489,27490,1431,2668,726,1483,2157,4151,1195,1922,789,1270,367,624,32,55,2383,3871,29,36,3,3,39,84,71,123,11,25,14111,35660,1196,0,15307,35660
LGA16550,14550,43296,3709,9583,3699,10166,7408,19749,4808,9587,10747,21095,9720,19540,70,147,25345,50369,3,3,0,0,196,486,199,489,61,117,47563,114020,4125,0,51688,114020
LGA16610,7143,18436,364,662,101,205,465,867,643,1019,3,3,4,3,5,8,655,1033,158,256,3,6,33,84,194,346,3,6,8460,20688,1007,0,9467,20688
LGA16650,17006,51056,2989,6845,1395,4019,4384,10864,1967,4299,5812,12687,4829,10899,84,178,12692,28063,73,100,3,5,197,522,273,627,56,133,34411,90743,2450,0,36861,90743
LGA16700,19884,59124,2646,6192,3044,7337,5690,13529,2386,4267,5651,10891,3959,8173,24,56,12020,23387,8,12,0,0,50,118,58,130,25,50,37677,96220,2521,0,40198,96220
LGA16900,18460,53428,1527,2806,967,2012,2494,4818,1044,1770,88,139,0,0,13,29,1145,1938,287,432,3,0,44,128,334,560,4,0,22437,60744,1467,0,23904,60744
LGA16950,31845,77342,1517,2632,331,619,1848,3251,1436,2092,22,37,5,3,57,93,1520,2225,597,853,3,15,59,135,659,1003,62,106,35934,83927,13634,0,49568,83927
LGA17000,6886,19511,309,633,95,204,404,837,347,559,0,0,0,0,4,8,351,567,83,123,6,14,25,44,114,181,4,10,7759,21106,879,0,8638,21106
LGA17050,1780,4703,153,381,94,239,247,620,178,437,35,88,10,19,0,0,223,544,40,90,4,8,8,17,52,115,62,140,2364,6122,1347,0,3711,6122
LGA17100,5608,17830,241,538,673,1690,914,2228,1129,2759,1675,4191,2006,5182,3,9,4813,12141,0,0,0,0,38,85,38,85,5,21,11378,32305,538,0,11916,32305
LGA17150,50389,152442,3038,5711,5570,13026,8608,18737,3626,5890,7359,13689,4924,8940,118,237,16027,28756,158,252,3,4,146,303,307,559,18,39,75349,200533,4903,0,80252,200533
LGA17200,3058,7598,3643,7740,11846,27680,15489,35420,3361,5653,7552,12871,42819,77421,112,180,53844,96125,6,19,0,0,240,532,246,551,534,870,73171,140564,9190,0,82361,140564
LGA17310,18488,47468,725,1196,192,356,917,1552,1436,2175,38,54,14,27,25,37,1513,2293,116,197,18,32,59,125,193,354,31,55,21142,51722,2226,0,23368,51722
LGA17350,2140,5138,13,18,3,7,16,25,115,152,0,0,0,0,3,7,118,159,0,3,7,19,7,20,14,42,4,3,2292,5367,392,0,2684,5367
LGA17400,2486,5804,34,41,0,0,34,41,73,101,0,0,0,0,3,4,76,105,59,124,21,38,4,7,84,169,5,16,2685,6135,704,0,3389,6135
LGA17420,44811,143773,1250,2677,4426,11091,5676,13768,735,1349,789,1707,1072,2241,90,205,2686,5502,38,60,4,21,14,20,56,101,65,147,53294,163291,2668,0,55962,163291
LGA17450,1238,2930,0,0,0,0,0,0,29,41,0,0,0,0,0,0,29,41,11,8,3,4,7,13,21,25,0,3,1288,2999,386,0,1674,2999
LGA17500,3829,9563,49,69,26,36,75,105,191,260,3,4,45,76,0,0,239,340,19,26,4,0,16,27,39,53,18,24,4200,10085,966,0,5166,10085
LGA17550,21893,57381,4248,8297,2170,4313,6418,12610,2410,4253,1128,2008,495,905,111,209,4144,7375,1081,1646,12,24,64,127,1157,1797,46,90,33658,79253,4205,0,37863,79253
LGA17620,4827,12111,105,194,0,4,105,198,180,279,0,3,6,10,10,10,196,302,85,108,3,5,20,27,108,140,9,13,5245,12764,946,0,6191,12764
LGA17640,2706,6487,38,56,3,3,41,59,12,11,0,0,0,0,3,3,15,14,12,17,0,4,18,42,30,63,6,6,2798,6629,983,0,3781,6629
LGA17650,2095,5387,8,10,0,0,8,10,64,89,0,0,0,0,0,0,64,89,20,36,3,7,13,31,36,74,0,4,2203,5564,348,0,2551,5564
LGA17700,441,1039,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,4,4,4,7,0,0,445,1049,174,0,619,1049
LGA17750,18411,49413,761,1254,161,297,922,1551,2097,3308,79,115,33,41,20,31,2229,3495,57,74,7,29,69,139,133,242,19,38,21714,54739,2340,0,24054,54739
LGA17800,1382,3339,11,17,0,0,11,17,79,109,0,0,0,0,0,3,79,112,19,29,4,4,11,33,34,66,6,5,1512,3539,476,0,1988,3539
LGA17850,1150,2708,14,28,4,0,18,28,32,39,0,0,0,0,0,3,32,42,8,12,3,0,7,22,18,34,0,0,1218,2812,298,0,1516,2812
LGA17900,2110,5149,17,38,0,0,17,38,104,156,0,0,0,0,3,3,107,159,171,259,44,68,28,46,243,373,15,28,2492,5747,926,0,3418,5747
LGA17950,1006,2445,28,40,4,19,32,59,40,57,0,0,0,0,0,0,40,57,19,23,0,0,5,15,24,38,0,0,1102,2599,285,0,1387,2599
LGA18000,30677,94025,943,1800,2172,5123,3115,6923,3994,6974,8902,17170,3583,6837,188,400,16667,31381,46,78,0,0,91,207,137,285,40,110,50636,132724,3519,0,54155,132724
LGA18020,3448,8282,17,26,0,6,17,32,119,158,0,0,0,0,3,8,122,166,19,36,16,31,30,51,65,118,13,32,3665,8630,859,0,4524,8630
LGA18050,4943,14807,2273,5738,2402,6448,4675,12186,3259,6310,5770,10577,5988,10870,22,37,15039,27794,0,5,3,0,155,340,158,345,57,151,24872,55283,2762,0,27634,55283
LGA18100,1403,3249,29,49,4,5,33,54,56,68,0,0,0,0,5,4,61,72,6,7,0,3,0,4,6,14,0,5,1503,3394,286,0,1789,3394
LGA18150,2864,7076,57,108,3,8,60,116,101,128,0,0,0,0,7,0,108,128,11,15,6,5,14,42,31,62,0,0,3063,7382,594,0,3657,7382
LGA18200,2248,5755,26,42,3,8,29,50,86,131,0,0,5,9,0,0,91,140,66,114,0,5,24,30,90,149,4,12,2462,6106,362,0,2824,6106
LGA18250,12292,36737,927,2205,996,2493,1923,4698,1455,2847,2796,5802,6154,12902,19,40,10424,21591,3,5,0,0,53,125,56,130,5,18,24700,63174,2020,0,26720,63174
