region_id,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
LGA17800,0,8,6,9,8,58,77,87,44,297,0,0,0,6,0,3,3,6,3,21,17,11,20,28,50,69,77,55,15,342,120,146,298,413,636,643,459,309,99,3123
LGA17850,3,3,6,8,22,49,63,56,36,246,0,0,0,0,6,3,4,0,0,13,11,8,16,12,14,22,35,22,8,148,76,138,253,361,415,460,385,189,76,2353
LGA17900,17,12,15,24,80,138,140,70,18,514,0,0,0,3,7,6,16,15,0,47,33,36,63,84,116,138,114,81,27,692,204,323,680,794,936,958,694,296,75,4960
LGA17950,7,6,7,11,29,62,40,29,25,216,0,0,0,0,4,3,0,0,0,7,14,10,21,18,21,28,29,27,0,168,93,124,292,321,438,370,284,148,44,2114
LGA18000,17,16,88,138,267,540,651,745,479,2941,0,32,46,70,67,88,119,132,53,607,237,357,949,1048,989,828,831,975,1106,7320,3012,7270,18053,23365,19655,14558,10733,7123,3871,107640
LGA18020,6,3,19,32,92,154,194,149,96,745,0,0,0,4,6,13,6,0,5,34,57,41,50,86,108,124,155,121,54,796,251,368,766,1071,1295,1443,1148,694,268,7304
LGA18050,6,9,26,26,56,122,230,310,227,1012,3,8,14,14,12,19,28,50,24,172,200,590,2156,1281,793,656,622,477,347,7122,991,3909,15354,11518,7314,5667,3698,2505,1379,52335
LGA18100,4,0,3,20,22,70,76,64,27,286,0,0,0,0,0,0,6,3,0,9,7,6,15,10,35,46,59,39,11,228,59,123,288,400,521,577,484,281,99,2832
LGA18150,7,7,23,48,82,154,141,113,46,621,0,4,0,0,5,3,6,4,0,22,66,111,235,173,125,94,113,106,31,1054,307,431,887,1032,1132,1122,900,544,156,6511
LGA18200,14,14,27,17,74,115,153,104,31,549,0,0,0,0,3,9,4,7,0,23,42,23,43,42,72,72,77,74,35,480,229,294,638,836,1006,966,653,316,108,5046
LGA18250,9,10,27,47,80,217,275,318,202,1185,3,9,23,41,42,58,67,73,48,364,176,305,649,544,441,390,332,308,261,3406,1387,4241,10686,11229,9136,7137,4158,2823,1509,52306
LGA18350,25,22,41,86,160,316,370,323,163,1506,3,3,5,12,15,15,18,15,0,86,105,89,174,294,379,420,459,452,377,2749,1111,1898,3300,5393,6317,6381,5442,3002,1168,34012
LGA18400,17,21,34,77,193,408,363,299,138,1550,3,0,6,9,15,19,17,24,8,101,154,146,217,337,350,283,271,236,103,2097,1643,2605,4659,6554,6343,5183,2833,1362,464,31646
LGA18450,81,118,266,399,960,2122,2706,2666,1299,10617,8,22,57,87,132,209,322,399,108,1344,545,821,1274,1302,1532,1563,1716,2039,918,11710,6355,14399,24179,25615,26214,21927,15995,11186,4264,150134
LGA18500,10,4,11,19,14,44,94,109,107,412,0,3,4,6,8,10,14,14,5,64,225,346,1139,910,724,603,541,416,344,5248,981,3035,9468,7846,6639,6048,4375,2567,1543,42502
LGA18550,75,92,219,369,811,1515,1675,1621,913,7290,4,8,22,35,43,90,106,74,47,429,528,422,824,1142,1278,1380,1750,2000,1050,10374,5109,8209,15898,19268,19663,17765,14618,9684,3833,114047
LGA18710,9,6,10,30,49,124,135,96,32,491,0,3,0,4,3,4,6,3,0,23,47,44,85,129,139,104,100,141,99,888,432,657,1397,2384,2272,1988,1195,591,222,11138
LGA18750,7,20,14,43,70,176,187,190,134,841,0,0,6,8,9,3,6,9,0,41,42,45,80,116,101,135,132,140,62,853,359,573,1174,1541,1595,1592,1176,716,324,9050
LGA19399,0,0,6,5,11,24,28,12,9,95,0,3,0,0,0,0,0,0,0,3,0,3,3,3,18,13,15,10,0,65,16,56,142,151,196,195,126,68,13,963
LGA19499,35,31,55,74,96,110,97,46,17,561,3,5,11,21,23,18,6,7,0,94,121,222,567,598,596,392,240,86,66,2888,585,1312,2652,2103,1890,1674,969,242,120,11547
