region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
LGA16380,201,214,197,111,43,6,867,6,57,161,197,200,90,25,6,742,146,836,1231,1034,923,563,257,71,5061,126,516,979,1077,977,702,355,74,4806,97,124,175,269,288,211,90,27,1281,930,1671,2193,2620,2023,1476,856,219,11988,191,174,157,187,129,59,25,3,925,1218,1969,2525,3076,2440,1746,971,249,14194,28,61,113,204,238,193,123,34,994,609,334,492,735,870,1087,1275,771,6173,2136,3865,5702,6537,5845,4492,3049,1211,32837
LGA16400,175,184,179,91,23,3,736,3,48,117,148,115,53,4,0,488,197,705,869,696,721,431,122,29,3770,167,532,831,953,842,482,194,47,4048,77,102,173,169,216,182,69,14,1002,989,1903,2265,2323,1776,1307,541,127,11231,141,157,153,161,102,55,16,0,785,1207,2162,2591,2653,2094,1544,626,141,13018,29,60,88,158,196,143,68,18,760,644,402,609,747,792,946,804,446,5390,2253,3984,5280,5539,4939,3690,1841,684,28210
LGA16470,473,372,210,60,9,0,1445,10,151,205,172,106,27,0,0,671,212,1181,1016,707,421,175,42,17,3771,183,569,755,640,335,115,46,13,2656,44,70,131,119,88,28,10,4,494,586,1120,1113,1028,646,260,109,31,4893,90,100,82,54,25,13,6,3,373,720,1290,1326,1201,759,301,125,38,5760,28,44,66,97,63,34,16,7,355,431,435,393,451,357,299,223,120,2709,1591,3984,4234,3640,2251,1011,461,195,17367
LGA16550,2649,1749,1002,416,112,32,9499,38,612,598,435,313,90,45,14,2145,2814,8790,5951,3521,2030,777,336,154,24373,762,2234,2373,1705,1198,545,320,132,9269,111,235,308,354,259,149,69,28,1513,942,2307,1980,1853,1321,862,528,196,9989,137,178,157,142,82,45,17,6,764,1190,2720,2445,2349,1662,1056,614,230,12266,173,334,317,394,394,288,172,85,2157,2243,2563,1945,1584,1365,1224,1074,592,12590,7480,20532,16278,11737,7964,4396,2673,1239,72299
LGA16610,22,33,41,12,3,0,119,0,18,27,41,33,9,0,0,128,31,185,226,181,196,73,30,4,926,24,88,170,202,193,97,51,14,839,26,38,37,63,59,20,12,0,255,302,534,596,731,595,294,134,29,3215,78,67,49,48,40,11,6,0,299,406,639,682,842,694,325,152,29,3769,14,24,27,52,64,34,28,4,247,220,162,191,257,270,329,318,197,1944,695,1124,1345,1608,1491,879,582,248,7972
LGA16650,1071,561,322,94,41,4,4174,19,219,269,202,121,36,13,3,882,1076,4762,2872,1787,1065,403,187,53,12205,867,2150,1922,1270,783,362,173,63,7590,110,196,317,318,216,102,48,28,1335,771,1891,1988,1739,1185,782,490,156,9002,133,198,207,153,99,34,10,8,842,1014,2285,2512,2210,1500,918,548,192,11179,149,301,338,390,252,186,108,68,1792,1165,1446,1182,1032,1007,878,844,515,8069,4373,13161,10166,7452,5050,2877,1914,898,45891
LGA16700,2092,1393,793,301,86,17,7675,39,384,442,403,313,105,33,5,1724,1893,6181,4744,3194,1895,829,370,115,19221,989,1722,1938,1592,1156,585,326,119,8427,70,159,285,328,308,163,108,36,1457,706,1459,1663,1708,1208,765,548,183,8240,108,139,136,157,105,35,26,4,710,884,1757,2084,2193,1621,963,682,223,10407,113,240,310,398,361,241,177,114,1954,1130,944,714,755,707,634,789,698,6371,5221,14048,12324,9928,6846,3658,2463,1291,55779
LGA16900,146,158,102,25,10,0,552,8,86,81,97,93,21,6,5,397,201,817,876,610,434,137,44,11,3130,293,677,939,792,534,199,56,16,3506,93,153,242,272,189,87,27,9,1072,1142,2191,2336,2308,1554,818,397,79,10825,166,180,142,147,78,35,9,0,757,1401,2524,2720,2727,1821,940,433,88,12654,43,72,127,149,126,92,32,11,652,671,392,508,635,661,674,592,185,4318,2624,4672,5397,5168,3771,2088,1173,316,25209
LGA16950,224,281,316,178,58,7,1161,20,117,153,255,306,97,27,6,981,186,853,1201,1211,1216,683,249,75,5674,197,572,1095,1317,1237,812,338,72,5640,113,134,203,332,348,239,87,28,1484,1243,2382,2667,3184,2713,2082,1113,292,15676,258,204,244,237,158,83,23,7,1214,1614,2720,3114,3753,3219,2404,1223,327,18374,60,78,115,279,295,253,135,39,1254,1149,783,946,1239,1209,1512,1556,719,9113,3231,5215,6848,8335,7798,5939,3586,1245,42197
LGA17000,58,54,30,12,3,0,196,4,28,41,37,30,7,0,0,147,103,403,317,246,174,72,22,10,1347,74,195,296,280,194,77,17,7,1140,29,51,61,92,54,17,11,0,315,508,981,978,848,481,191,75,8,4070,88,64,73,65,28,11,5,0,334,625,1096,1112,1005,563,219,91,8,4719,19,19,40,54,38,16,6,7,199,260,185,229,237,225,167,120,34,1457,1088,1962,2093,1913,1254,570,259,66,9205
LGA17050,27,33,37,16,5,0,135,0,12,21,30,27,10,0,0,100,21,127,158,142,96,40,16,3,603,23,67,127,118,99,51,16,3,504,7,13,25,26,19,7,7,3,107,126,231,305,304,188,107,38,4,1303,16,19,12,18,7,0,3,3,78,149,263,342,348,214,114,48,10,1488,12,7,17,17,21,10,6,0,90,185,132,176,174,136,76,44,12,935,393,622,868,862,630,317,135,28,3855
LGA17100,545,415,271,114,49,5,2642,18,134,99,80,65,29,15,0,440,675,2339,1279,1139,680,293,141,37,6583,325,687,494,492,302,138,61,27,2526,30,58,64,82,59,38,13,7,351,226,475,393,395,265,179,118,38,2089,41,43,44,62,25,8,6,3,232,297,576,501,539,349,225,137,48,2672,61,118,119,149,99,64,39,23,672,586,743,374,419,333,267,242,130,3094,2039,5763,3411,3233,2099,1130,684,270,18629
LGA17150,1628,1424,1080,427,116,20,5941,48,486,686,777,674,177,57,11,2916,2062,6430,6204,4776,3451,1185,525,129,24762,1408,3487,4594,4097,2964,1426,601,193,18770,266,462,756,987,983,539,237,73,4303,3024,5704,6331,6110,4499,2950,1662,473,30753,335,375,433,435,356,150,57,17,2158,3625,6541,7520,7532,5838,3639,1956,563,37214,217,441,612,910,989,673,496,161,4499,1547,1431,1433,1534,1516,1372,1680,1050,11563,9005,19964,22677,21050,16512,8899,5431,2127,105665
LGA17200,4172,2279,1593,627,143,28,16668,88,1253,977,658,467,125,32,3,3603,4926,21250,8648,4067,2606,1053,404,85,43039,1882,4925,3150,1793,1250,628,235,47,13910,126,386,375,307,239,103,35,10,1581,1380,3230,2049,1447,962,525,234,54,9881,199,325,211,133,105,30,12,0,1015,1705,3941,2635,1887,1306,658,281,64,12477,278,741,510,424,322,235,117,38,2665,4561,7572,3751,2687,2138,1473,992,529,23703,13946,47002,23843,13795,9682,4799,2204,794,116065
LGA17310,134,133,106,42,17,5,544,11,89,114,130,130,30,6,0,510,195,808,846,674,645,269,109,35,3581,133,423,662,703,547,322,127,35,2952,78,108,129,180,177,103,31,9,815,973,1671,1739,1737,1369,731,289,61,8570,201,183,169,119,98,34,8,5,817,1252,1962,2037,2036,1644,868,328,75,10202,46,54,78,158,171,113,44,11,675,667,444,571,632,673,738,688,322,4735,2307,3884,4442,4466,3916,2382,1319,483,23199
LGA17350,11,6,6,3,0,0,29,0,4,9,11,16,4,3,0,47,14,71,89,45,58,24,15,3,319,3,24,49,62,36,20,7,3,204,3,11,17,18,14,6,3,4,76,83,127,150,176,140,72,30,8,786,20,6,14,23,12,6,0,0,81,106,144,181,217,166,84,33,12,943,0,3,6,16,19,11,4,3,62,43,26,37,74,47,74,80,27,408,166,275,382,431,348,220,142,48,2012
LGA17400,7,9,14,13,0,0,43,0,6,16,16,19,11,3,0,71,13,52,77,64,84,48,7,6,351,7,24,63,67,86,51,13,3,314,7,13,27,15,16,13,3,3,97,72,128,170,227,203,101,32,6,939,16,10,16,13,9,11,3,0,78,95,151,213,255,228,125,38,9,1114,3,6,9,17,22,18,7,6,88,61,50,61,108,128,107,88,39,642,179,289,446,536,581,373,156,63,2623
LGA17420,2486,2340,1364,473,109,8,8411,44,392,660,678,593,161,31,8,2567,2159,5929,7201,5820,4173,1543,367,102,27294,987,2182,3680,3491,2644,1344,391,97,14816,157,260,532,643,706,402,123,23,2846,1659,2548,3791,3577,2776,1890,681,154,17076,223,210,322,293,250,114,26,4,1442,2039,3018,4645,4513,3732,2406,830,181,21364,170,301,557,739,741,545,230,67,3350,1188,733,988,1003,1060,889,618,343,6822,6701,14072,20217,18584,14307,7361,2576,806,84624
LGA17450,5,4,8,3,0,0,20,0,6,8,5,16,3,0,0,38,6,25,40,36,39,19,7,0,172,3,10,32,39,45,18,7,6,160,5,3,11,7,10,0,0,0,36,37,91,98,117,71,58,9,0,481,14,9,5,3,12,0,0,0,43,56,103,114,127,93,58,9,0,560,0,4,3,13,9,4,3,0,36,60,62,64,57,34,46,30,18,371,125,210,266,281,244,151,56,24,1357
LGA17500,16,10,23,5,5,0,67,0,3,17,15,16,10,0,0,61,24,123,156,100,82,53,21,4,563,11,61,102,128,115,73,23,8,521,9,22,29,28,19,10,3,3,123,181,310,356,408,239,125,69,11,1699,30,33,19,29,11,10,6,0,138,220,365,404,465,269,145,78,14,1960,0,16,11,26,14,13,12,0,92,90,95,102,114,157,162,124,55,899,348,668,808,858,676,461,263,81,4163
LGA17550,206,256,238,93,44,6,978,13,85,180,227,237,62,28,6,838,234,1160,1483,1187,1022,538,200,70,5894,242,654,1093,1204,1000,596,309,75,5173,85,164,199,271,266,152,83,20,1240,914,1962,2496,2862,2170,1441,914,269,13028,209,190,135,169,142,51,19,3,918,1208,2316,2830,3302,2578,1644,1016,292,15186,48,97,130,250,236,167,124,35,1087,786,555,725,966,1109,1244,1529,834,7748,2541,4992,6647,7392,6420,4344,3250,1318,36904
LGA17620,24,31,29,10,7,0,109,0,13,25,22,18,4,3,0,85,51,209,187,131,117,59,24,12,790,27,111,151,145,104,64,20,4,626,22,44,37,34,33,9,6,0,185,278,493,447,453,297,130,66,14,2178,45,41,38,32,21,8,3,0,188,345,578,522,519,351,147,75,14,2551,8,15,25,32,41,24,7,3,155,141,116,137,130,191,203,176,76,1170,572,1050,1071,1010,851,511,312,109,5486
LGA17640,17,19,40,19,4,0,111,3,10,21,14,29,5,3,0,85,8,71,106,110,100,73,19,4,491,13,36,103,102,101,65,16,4,440,6,13,24,28,31,16,6,0,124,95,154,214,239,199,107,35,9,1052,3,9,23,23,10,10,6,0,84,104,176,261,290,240,133,47,9,1260,6,4,16,19,19,15,6,4,89,63,37,52,81,81,108,101,23,546,200,343,576,635,610,418,196,44,3022
LGA17650,30,37,50,24,4,0,161,0,8,16,25,28,6,0,0,83,14,90,88,95,111,52,9,4,463,13,41,103,94,87,35,17,3,393,9,18,16,33,24,4,0,0,104,77,130,178,210,170,71,24,9,869,13,8,15,11,9,3,0,0,59,99,156,209,254,203,78,24,9,1032,0,0,10,10,20,9,7,0,56,56,32,55,59,82,71,39,18,412,182,343,511,574,581,275,100,34,2600
LGA17700,4,3,0,0,0,0,7,0,0,0,4,0,0,0,0,4,5,15,11,9,5,0,0,0,45,9,5,8,0,7,0,0,3,32,0,0,7,0,0,0,0,0,7,15,25,17,32,25,14,8,0,136,0,3,3,5,3,0,0,0,14,15,28,27,37,28,14,8,0,157,3,3,0,7,4,0,0,0,17,11,4,11,21,24,35,23,12,141,43,55,61,81,68,49,31,15,403
LGA17750,291,276,203,89,28,3,1089,5,110,161,180,134,37,18,0,645,425,1557,1240,830,633,248,97,26,5056,189,535,683,728,572,253,119,52,3131,109,137,132,177,168,80,36,10,849,1412,2005,1769,1720,1200,501,243,75,8925,244,211,152,128,68,23,7,3,836,1765,2353,2053,2025,1436,604,286,88,10610,32,66,96,136,161,77,47,24,639,673,370,424,540,559,502,533,261,3862,3103,5176,4948,4715,3698,1810,1128,454,25032
LGA17800,3,0,4,6,0,3,19,0,7,8,11,9,0,0,0,35,7,50,44,52,26,23,6,0,208,10,20,38,56,40,19,8,3,194,0,8,8,7,9,5,3,0,40,39,71,101,126,101,33,14,7,492,13,6,0,11,3,0,0,0,33,52,85,109,144,113,38,17,7,565,3,0,6,5,6,3,0,3,26,48,21,33,57,86,85,70,21,421,120,186,241,325,284,174,101,37,1468
LGA17850,6,6,6,3,0,0,24,0,0,3,6,5,3,4,0,21,8,33,47,34,42,18,3,0,185,6,24,35,33,39,22,6,0,165,4,8,7,9,14,7,0,0,49,46,64,67,78,91,38,13,3,400,10,7,10,13,3,0,0,0,43,60,79,84,100,108,45,13,3,492,3,0,6,7,11,11,3,3,44,33,14,17,36,32,48,34,9,223,110,153,198,222,243,150,63,15,1154
LGA17900,9,8,8,0,0,0,39,0,3,7,6,8,4,0,0,28,24,97,81,53,48,19,3,0,325,7,47,70,41,46,23,5,3,242,8,7,14,16,10,12,0,0,67,43,120,118,152,156,95,37,8,729,14,13,7,9,15,0,0,0,58,65,140,139,177,181,107,37,8,854,3,3,8,6,13,11,3,0,47,103,68,110,131,162,119,92,23,808,205,369,424,422,466,283,140,34,2343
LGA17950,3,3,0,0,0,0,12,0,5,3,6,3,3,0,0,20,17,53,37,30,16,10,3,0,166,6,16,32,36,22,8,3,0,123,0,5,10,9,4,4,3,0,35,34,43,41,80,45,27,8,3,281,11,6,6,8,5,0,0,0,36,45,54,57,97,54,31,11,3,352,0,0,3,8,4,8,3,0,26,27,24,23,24,31,33,33,3,198,98,155,158,204,130,93,53,6,897
LGA18000,1874,1358,715,352,94,25,5541,21,381,725,519,403,131,57,14,2251,1140,5479,6538,4137,2311,1190,522,149,21466,766,2369,3545,2761,1893,1202,572,201,13309,142,262,477,571,496,356,148,73,2525,1291,3118,3451,3080,2076,1495,823,301,15635,156,216,287,237,166,100,43,15,1220,1589,3596,4215,3888,2738,1951,1014,389,19380,67,246,331,419,335,280,186,72,1936,987,1127,1280,1263,1123,1134,1241,1230,9385,4626,14265,18508,14345,9518,6240,3686,2080,73268
LGA18020,13,15,17,13,5,0,73,0,9,9,20,17,3,3,0,61,23,99,102,92,92,45,15,5,473,9,40,89,122,96,50,24,5,435,9,18,20,20,39,14,0,0,120,87,167,237,250,235,143,60,16,1195,33,18,28,29,24,7,0,3,142,129,203,285,299,298,164,60,19,1457,6,0,16,16,26,14,8,0,86,138,61,95,137,145,168,134,64,942,305,422,609,701,691,457,249,93,3527
LGA18050,1425,839,548,211,68,17,4639,13,318,371,259,179,67,19,7,1233,837,6203,4082,2059,1321,532,248,79,15361,330,1492,1327,852,607,353,163,62,5186,53,153,150,108,118,67,37,14,700,359,1122,823,624,529,363,219,99,4138,40,92,57,52,28,17,8,6,300,452,1367,1030,784,675,447,264,119,5138,56,209,184,208,146,128,98,56,1085,898,2176,1316,850,722,658,527,381,7528,2631,13251,9735,5851,4198,2396,1387,721,40170
LGA18100,6,3,3,6,0,0,21,0,8,4,6,6,3,3,3,33,0,51,47,39,27,16,6,3,189,8,18,33,44,46,10,7,3,169,3,0,13,13,14,12,0,0,55,38,74,79,103,87,59,28,3,471,6,11,9,12,8,0,0,0,46,47,85,101,128,109,71,28,3,572,7,0,6,5,11,6,3,0,38,25,18,22,53,59,72,49,18,316,87,183,219,278,261,184,96,30,1338
LGA18150,9,18,16,7,0,0,56,0,5,15,13,18,6,0,0,57,15,92,95,73,77,45,11,9,417,10,37,80,100,85,48,28,0,388,5,9,22,17,22,14,7,8,104,97,149,214,228,175,125,46,7,1041,24,22,11,15,13,6,0,0,91,126,180,247,260,210,145,53,15,1236,8,7,18,17,22,16,3,0,91,220,247,200,149,122,136,123,27,1224,379,574,664,630,550,403,218,51,3469
LGA18200,7,7,6,7,3,0,30,0,6,19,12,17,5,0,0,59,10,97,91,64,64,28,7,0,361,12,40,67,74,53,36,11,3,296,8,7,16,19,17,8,0,0,75,96,164,208,193,136,77,22,4,900,19,9,16,6,5,0,3,0,58,123,180,240,218,158,85,25,4,1033,3,3,10,9,18,10,6,3,62,99,64,46,79,81,85,68,30,552,247,390,480,463,397,256,120,40,2393
LGA18250,1861,1287,843,329,118,31,6252,17,336,435,332,266,101,35,5,1527,1064,4565,4410,2974,1788,778,394,143,16116,366,961,1197,1108,893,467,288,107,5387,29,88,124,171,156,88,65,50,771,307,614,664,610,501,279,188,88,3251,50,45,65,64,53,24,13,4,318,386,747,853,845,710,391,266,142,4340,45,162,191,224,211,178,117,60,1188,631,673,590,505,451,375,376,274,3875,2613,9123,9537,7275,5162,2619,1594,762,38685
LGA18350,215,286,304,222,92,8,1212,5,53,115,162,198,84,31,3,651,104,472,914,902,960,683,297,66,4398,98,259,627,772,763,593,269,59,3440,54,65,130,163,201,159,72,3,847,600,926,1232,1393,967,734,327,64,6243,79,71,82,89,61,44,10,3,439,733,1062,1444,1645,1229,937,409,70,7529,22,49,74,127,131,148,67,17,635,372,195,354,468,558,579,551,390,3467,1340,2169,3743,4362,4143,3246,1716,613,21332
LGA18400,142,160,144,39,11,4,628,6,44,96,112,95,25,7,0,385,181,602,721,533,431,154,44,8,2674,177,412,633,599,429,163,56,10,2479,65,71,155,168,142,50,12,3,666,868,1418,1835,1608,1097,511,185,33,7555,115,94,87,84,68,19,6,0,473,1048,1583,2077,1860,1307,580,203,36,8694,30,57,87,114,91,52,17,7,455,478,290,453,468,400,338,268,128,2823,1938,3098,4209,3846,2897,1351,606,193,18138
LGA18450,1465,1372,1068,395,86,24,6092,72,490,522,601,533,130,28,6,2382,1814,5089,4242,3155,2161,957,351,105,17874,1087,2218,3033,2682,1972,903,410,119,12424,240,373,566,660,561,322,133,45,2900,2875,5449,5576,5756,3934,2345,1338,391,27664,480,497,391,352,234,113,43,8,2118,3595,6319,6533,6768,4729,2780,1514,444,32682,160,222,311,459,439,301,153,53,2098,2083,1532,1628,1901,1978,1962,2278,976,14338,8968,17395,17734,16938,12880,7428,4820,1727,87890
LGA18500,1192,1038,805,467,154,49,4811,13,267,256,235,210,92,31,9,1113,904,4330,2928,2216,1744,959,464,167,13712,167,803,796,743,637,436,234,89,3905,14,72,76,93,100,85,34,21,495,189,455,410,320,323,235,128,80,2140,20,43,37,31,39,14,5,3,192,223,570,523,444,462,334,167,104,2827,47,139,126,148,197,182,119,71,1029,680,1157,932,750,680,591,468,390,5648,2077,8329,6753,5574,4735,3061,1637,879,33045
LGA18550,266,312,276,136,43,3,1228,4,130,185,263,260,92,36,4,974,449,1785,1786,1361,1153,592,234,67,7427,458,1342,1950,1654,1299,784,354,78,7919,240,350,438,508,470,283,121,33,2443,2323,4651,4974,4875,3563,2407,1304,354,24451,477,422,381,315,224,70,31,6,1926,3040,5423,5793,5698,4257,2760,1456,393,28820,103,183,254,359,322,246,123,55,1645,1657,992,1432,1624,1700,2132,2202,1083,12822,5718,10040,11666,11271,9267,6742,4448,1683,60835
LGA18710,142,138,136,63,14,0,537,3,24,83,86,94,34,4,0,328,36,254,463,367,324,138,33,8,1623,34,150,251,213,183,113,31,6,981,8,19,52,44,44,25,10,4,206,180,313,499,439,266,157,56,12,1922,23,33,35,22,20,7,0,0,140,211,365,586,505,330,189,66,16,2268,8,15,28,40,38,14,15,3,161,146,101,152,163,130,134,157,102,1085,441,950,1705,1512,1235,685,320,135,6983
LGA18750,23,11,19,12,0,0,78,0,10,22,17,29,7,0,0,85,26,152,184,132,97,44,23,10,668,21,66,139,99,126,56,20,10,537,16,22,29,39,30,6,0,0,142,179,294,370,371,273,176,50,11,1724,27,30,28,19,15,10,4,0,133,222,346,427,429,318,192,54,11,1999,7,7,30,30,28,20,5,3,130,150,99,127,123,175,168,162,72,1076,426,693,952,841,792,499,264,106,4573
LGA19399,0,5,0,3,0,0,8,0,0,8,0,0,0,0,0,8,4,13,20,14,12,6,0,4,73,5,12,10,16,14,11,0,0,68,4,6,3,6,0,0,4,0,23,15,36,40,38,39,19,7,0,194,3,3,7,3,6,0,0,0,22,22,45,50,47,45,19,11,0,239,0,0,3,5,4,6,0,0,18,4,4,5,15,14,15,16,0,73,35,74,96,102,89,60,27,4,487
LGA19499,78,32,40,15,3,0,345,3,37,16,30,21,6,0,0,113,182,540,226,132,139,51,12,0,1282,69,154,131,113,120,50,9,0,646,26,42,32,38,33,19,0,3,193,169,342,270,271,210,161,19,6,1448,64,35,24,18,14,7,0,0,162,259,419,326,327,257,187,19,9,1803,14,45,27,27,32,13,4,6,168,366,583,612,608,409,240,90,58,2966,909,1939,1416,1269,1018,562,137,73,7323
