region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
LGA10650,0,13,9,5,12,4,8,0,3,54,0,11,23,24,48,91,129,127,56,509,10,19,17,5,10,22,22,7,5,117,658,314,339,410,507,569,511,274,95,3677,0,27,264,460,588,778,644,318,72,3151,0,52,122,113,100,83,25,12,0,507,0,11,43,95,75,17,12,11,8,272,1298,0,0,0,0,0,0,0,0,1298,0,301,0,0,0,0,0,0,0,301,0,189,55,25,22,8,3,0,0,302,0,27,5,0,9,22,20,9,0,92,0,9,10,0,6,3,0,0,0,28,0,20,22,12,20,13,19,0,3,109,0,37,71,68,128,211,234,193,82,1024,26,48,29,13,22,41,31,13,5,228,1324,721,621,786,970,1176,988,556,170,7312
LGA10750,0,362,441,203,299,301,147,53,11,1817,0,208,583,682,983,1814,1709,1445,481,7905,309,497,379,179,168,201,121,78,37,1969,33403,20016,23210,22229,18927,14614,7789,4184,1232,145604,0,1574,22731,29188,25313,19413,9681,3503,510,111913,0,1684,4705,3311,2164,983,264,52,12,13175,0,899,2706,4265,3783,2049,997,679,282,15660,68594,0,0,0,0,0,0,0,0,68594,0,17581,0,0,0,0,0,0,0,17581,0,13335,7971,2260,1091,393,52,3,0,25105,0,2120,1683,727,914,1268,1040,911,362,9025,0,1047,953,439,364,214,63,34,8,3122,0,919,1249,629,713,652,353,122,23,4660,0,459,1685,2027,2525,3174,2587,2019,622,15098,717,954,848,502,390,334,206,107,45,4103,69311,40572,44531,43348,37257,28480,15243,7430,1864,288036
LGA10800,0,14,4,5,9,8,6,0,0,46,0,18,14,10,24,56,61,87,42,312,14,15,10,5,12,18,12,6,0,92,648,265,277,344,368,350,258,195,69,2774,0,10,277,406,535,481,346,212,36,2303,0,72,122,80,58,35,10,3,0,380,0,12,25,64,40,11,12,14,9,187,1237,0,0,0,0,0,0,0,0,1237,0,205,0,0,0,0,0,0,0,205,0,123,30,26,22,17,0,0,0,218,0,16,5,7,3,12,6,5,3,57,0,3,3,3,3,3,0,3,0,18,0,38,8,11,17,11,13,6,0,104,0,32,59,54,91,123,105,118,60,642,23,28,19,13,21,23,20,14,0,161,1260,539,548,664,790,716,512,375,108,5512
LGA10850,0,10,5,3,7,3,3,3,0,34,0,11,13,23,47,67,75,75,17,328,17,21,11,3,8,7,5,4,8,84,733,362,320,466,465,389,297,185,44,3261,0,23,296,572,572,536,393,192,21,2605,0,72,110,87,77,46,11,6,0,409,0,22,39,73,77,22,17,21,13,284,1451,0,0,0,0,0,0,0,0,1451,0,272,0,0,0,0,0,0,0,272,0,214,52,41,37,14,5,0,0,363,0,21,0,9,14,23,12,14,5,98,0,23,13,10,3,3,3,0,0,55,0,23,17,7,11,10,6,7,0,81,0,22,39,62,114,154,143,122,20,676,41,43,26,12,14,18,8,7,8,177,1492,735,592,873,919,826,598,369,67,6471
LGA10900,0,116,132,71,119,163,86,37,15,739,0,53,174,273,526,1051,1046,822,387,4332,92,168,98,59,104,136,73,30,15,775,6931,3914,3379,5169,5788,5520,3306,1767,696,36470,0,194,2822,5937,6784,6693,3793,1564,279,28066,0,402,1235,1401,1141,771,214,50,9,5223,0,118,323,844,956,481,183,157,115,3177,13954,0,0,0,0,0,0,0,0,13954,0,3798,0,0,0,0,0,0,0,3798,0,2477,1032,359,210,130,15,0,0,4223,0,194,106,69,93,145,138,120,81,946,0,182,91,66,51,47,17,20,35,509,0,240,310,220,251,324,186,75,19,1625,0,109,414,690,1119,1749,1513,1092,499,7185,171,317,211,177,209,248,127,50,20,1530,14125,8031,6544,9763,10814,10588,6186,3128,1057,70236
LGA10950,0,11,0,4,3,0,0,0,3,21,0,14,18,11,13,19,43,32,7,157,3,9,0,3,3,8,5,3,0,34,300,136,137,190,152,125,151,74,16,1281,0,14,114,225,189,167,169,75,4,957,0,29,51,49,41,8,7,0,0,185,0,17,18,37,29,9,12,4,6,132,619,0,0,0,0,0,0,0,0,619,0,65,0,0,0,0,0,0,0,65,0,67,26,15,11,4,3,0,0,126,0,19,5,5,3,3,10,6,0,51,0,11,6,0,0,0,0,0,0,17,0,15,6,8,6,3,0,0,3,41,0,22,31,24,51,43,77,52,13,313,15,22,5,10,6,16,10,6,0,90,634,281,262,373,336,253,288,143,26,2596
LGA11000,0,4,5,0,3,6,3,3,0,24,0,3,7,5,21,47,22,31,20,156,3,0,4,4,3,11,6,8,0,39,228,88,106,119,175,185,99,78,35,1113,0,7,82,145,215,219,148,63,24,903,0,28,49,45,34,16,3,0,0,175,0,3,15,17,27,9,10,3,9,93,426,0,0,0,0,0,0,0,0,426,0,73,0,0,0,0,0,0,0,73,0,50,17,8,8,6,0,0,0,89,0,10,0,0,3,0,4,5,3,25,0,6,0,6,0,0,0,0,0,12,0,4,9,3,6,14,3,8,0,47,0,14,20,25,54,97,47,47,28,332,9,4,11,7,8,16,11,8,0,74,435,199,203,256,355,377,226,134,64,2249
LGA11050,0,3,0,3,5,0,3,0,0,14,0,7,4,11,15,29,34,39,17,156,0,7,0,0,8,11,4,6,0,36,221,106,93,136,165,168,127,86,24,1126,0,3,71,155,205,236,167,71,7,915,0,33,34,26,24,11,7,0,0,135,0,0,10,32,16,10,7,10,7,92,453,0,0,0,0,0,0,0,0,453,0,89,0,0,0,0,0,0,0,89,0,47,23,14,12,4,0,0,0,100,0,9,0,0,6,6,6,0,0,30,0,3,4,0,0,3,0,0,0,10,0,7,3,6,8,3,8,0,0,35,0,15,16,22,57,61,72,55,20,318,4,11,5,4,12,15,8,9,0,68,460,217,166,259,340,349,275,145,34,2245
LGA11100,0,172,185,69,64,69,32,15,9,615,0,54,184,142,191,331,390,386,189,1867,45,56,47,42,14,31,20,17,9,281,3225,2268,3034,2968,2341,2010,1514,971,346,18677,0,150,2508,3567,2922,2271,1648,849,130,14045,0,210,759,576,337,171,59,14,0,2126,0,44,191,448,466,333,155,130,62,1829,6650,0,0,0,0,0,0,0,0,6650,0,1822,0,0,0,0,0,0,0,1822,0,1137,1011,392,210,80,12,0,0,2842,0,306,297,123,109,154,183,144,58,1374,0,184,161,55,41,24,9,4,6,484,0,452,484,187,141,149,82,28,15,1538,0,124,404,381,488,606,667,550,244,3464,93,95,118,107,46,58,39,21,9,586,6743,4524,5933,5836,4760,3846,2854,1740,524,36760
LGA11150,0,9,0,5,4,7,3,0,0,28,0,5,17,16,17,23,24,26,4,132,9,10,5,7,8,8,3,0,3,53,251,144,174,174,162,124,75,48,13,1165,0,14,112,158,169,125,73,42,3,696,0,35,93,63,50,23,0,0,0,264,0,16,21,36,23,12,6,7,3,124,544,0,0,0,0,0,0,0,0,544,0,44,0,0,0,0,0,0,0,44,0,69,20,10,13,0,0,0,0,112,0,41,7,11,10,12,10,4,3,98,0,10,7,3,0,8,3,0,0,31,0,9,3,10,4,12,3,7,0,48,0,14,33,40,44,59,54,37,4,285,20,18,13,11,16,12,6,3,3,102,564,270,309,342,329,263,155,100,16,2348
LGA11200,0,6,0,3,5,4,0,0,0,18,0,7,6,7,9,16,10,9,3,67,8,6,6,7,7,4,0,3,0,41,205,133,96,109,113,78,34,32,9,809,0,3,35,47,83,63,34,15,7,287,0,35,56,64,56,17,7,0,0,235,0,20,26,30,21,12,3,5,3,120,397,0,0,0,0,0,0,0,0,397,0,49,0,0,0,0,0,0,0,49,0,54,18,7,11,3,0,0,0,93,0,29,8,14,13,14,14,8,0,100,0,13,0,10,6,3,0,0,0,32,0,9,0,8,10,9,0,3,0,39,0,11,19,14,39,40,18,18,6,165,13,20,11,10,15,7,4,6,0,86,410,243,173,204,254,168,80,55,16,1603
LGA11250,0,36,23,14,28,23,16,6,3,149,0,45,69,77,181,246,241,343,130,1332,44,61,34,33,35,38,28,21,4,298,1522,970,886,1024,1290,1164,859,682,186,8583,0,44,489,912,1320,1431,982,564,86,5828,0,280,393,301,261,123,42,22,0,1422,0,82,233,286,220,81,51,71,21,1045,3059,0,0,0,0,0,0,0,0,3059,0,547,0,0,0,0,0,0,0,547,0,596,174,107,92,29,4,0,0,1002,0,96,29,22,42,49,33,27,12,310,0,51,26,14,16,0,3,0,0,110,0,62,53,24,56,57,26,11,3,292,0,108,196,206,429,510,414,476,172,2511,87,105,92,63,66,74,50,32,8,577,3146,1971,1685,1935,2502,2354,1605,1203,302,16703
LGA11300,0,382,375,65,61,46,30,35,17,1011,0,57,119,111,129,207,229,292,140,1284,18,60,60,21,20,11,13,10,8,221,2226,2492,2682,2070,2066,1606,1036,827,309,15314,0,198,2108,2520,2609,2016,1275,760,162,11648,0,153,429,210,180,117,29,8,0,1126,0,17,97,279,383,210,92,111,62,1251,4545,0,0,0,0,0,0,0,0,4545,0,1865,0,0,0,0,0,0,0,1865,0,830,864,291,175,64,10,0,0,2234,0,352,297,90,80,115,101,117,63,1215,0,362,461,51,43,29,9,13,3,971,0,880,1010,168,117,86,73,46,21,2401,0,116,304,239,279,353,340,392,186,2209,42,100,105,54,38,23,21,16,8,407,4587,4873,5675,3902,3904,3013,1950,1463,505,29872
LGA11350,0,152,201,122,152,132,35,21,3,818,0,28,87,166,311,479,262,227,131,1691,49,76,59,55,54,67,43,7,8,418,2470,1225,1352,2270,2528,2024,937,592,238,13636,0,38,616,1652,2077,1983,1036,541,115,8058,0,107,539,906,703,487,115,10,4,2871,0,26,186,492,601,206,73,62,36,1682,4995,0,0,0,0,0,0,0,0,4995,0,1082,0,0,0,0,0,0,0,1082,0,665,265,109,97,45,3,0,0,1184,0,80,55,31,43,84,45,61,37,436,0,100,110,88,84,48,16,6,3,455,0,325,452,306,328,292,73,38,6,1820,0,62,200,356,644,883,444,323,179,3091,94,126,119,119,117,129,68,15,12,799,5089,2611,2542,4059,4694,4157,1873,1056,392,26473
LGA11400,0,10,8,6,10,10,8,6,0,58,0,15,27,36,44,91,134,124,65,536,24,34,15,12,19,19,11,15,8,157,1321,624,567,793,918,818,549,338,110,6038,0,29,513,1000,1316,1218,788,366,49,5279,0,97,218,202,141,100,38,3,0,799,0,26,62,104,109,42,27,36,11,417,2676,0,0,0,0,0,0,0,0,2676,0,521,0,0,0,0,0,0,0,521,0,386,117,56,45,20,0,0,0,624,0,37,8,8,17,16,30,25,10,151,0,28,16,6,9,4,0,6,0,69,0,25,28,14,24,14,18,13,0,136,0,37,66,99,149,217,249,203,87,1107,46,71,33,26,33,37,28,21,11,306,2722,1257,1061,1515,1843,1668,1178,673,168,12085
LGA11450,0,57,82,25,33,55,29,10,3,294,0,36,99,92,154,286,316,303,155,1441,60,126,80,29,25,37,24,17,6,404,6552,3657,3797,4557,3668,2674,1497,787,303,27492,0,225,3869,6431,5216,3911,2032,784,148,22616,0,380,1150,801,545,259,60,8,3,3206,0,88,296,731,605,260,91,66,45,2182,13236,0,0,0,0,0,0,0,0,13236,0,3186,0,0,0,0,0,0,0,3186,0,2737,969,254,131,57,7,0,0,4155,0,212,126,66,112,149,115,127,60,967,0,147,106,53,35,28,13,3,0,385,0,139,204,77,71,106,55,22,6,680,0,86,290,316,368,476,455,408,192,2591,141,216,163,74,62,63,45,22,9,795,13377,7416,7173,8803,7145,5309,2873,1440,463,53999
LGA11500,0,198,165,93,140,173,86,24,3,882,0,127,382,393,666,1228,995,727,239,4757,222,339,221,95,102,128,62,41,20,1230,15000,10527,10222,9631,10221,8593,4010,1976,572,70752,0,711,8156,10882,12796,11170,5000,1617,256,50588,0,1127,2698,1773,1358,746,176,50,9,7937,0,525,1718,2281,2197,1200,422,266,110,8719,30171,0,0,0,0,0,0,0,0,30171,0,8316,0,0,0,0,0,0,0,8316,0,7748,4105,1026,424,167,23,0,0,13493,0,991,600,297,437,671,459,387,173,4015,0,497,349,221,173,99,43,20,4,1406,0,392,496,309,346,368,188,57,10,2166,0,301,1008,1171,1485,2097,1499,987,310,8858,463,657,513,280,213,233,107,52,25,2543,30634,21265,19643,18240,19429,16751,7917,3436,897,138212
