region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
LGA10650,4002,4064,8066,213,229,442,489,464,953,310,218,528,141,134,275,304,353,657,408,440,848,494,557,1051,668,613,1281,546,577,1123,333,319,652,96,160,256,3680,3723,7403,323,340,663,76,79,155,3,5,8,3,0,3,82,84,166,3486,3554,7040,288,290,578,3730,3803,7533,92,87,179,3677,3742,7419,44,53,97,428,418,846,194,166,360,30,36,66,39,123,162,798,1035,1833,445,472,917,909,868,1777,420,338,758,385,299,684,14,9,23,3622,3652,7274,279,257,536
LGA10750,149547,151552,301099,13123,12293,25416,23915,22129,46044,11142,10660,21802,10479,10091,20570,22568,23996,46564,22246,22886,45132,19239,19565,38804,14543,15131,29674,7896,8166,16062,3549,4711,8260,847,1925,2772,145437,148190,293627,4110,3362,7472,3904,3911,7815,129,116,245,72,67,139,4105,4094,8199,86703,87063,173766,55651,57567,113218,88260,88808,177068,54222,56962,111184,124736,126942,251678,2741,2500,5241,21151,19617,40768,7825,7787,15612,3303,3452,6755,4343,6475,10818,54499,57591,112090,6927,6644,13571,27030,27049,54079,7749,8349,16098,6111,7326,13437,963,1593,2556,142745,145862,288607,5992,5297,11289
LGA10800,2919,2946,5865,234,226,460,392,434,826,169,182,351,132,108,240,295,284,579,344,355,699,442,382,824,392,369,761,274,287,561,195,217,412,49,102,151,2717,2743,5460,203,202,405,120,109,229,0,6,6,0,3,3,120,118,238,2693,2711,5404,118,123,241,2792,2846,5638,35,36,71,2759,2798,5557,63,58,121,361,405,766,114,131,245,20,32,52,46,92,138,526,725,1251,151,155,306,899,828,1727,321,267,588,218,168,386,9,3,12,2725,2756,5481,242,167,409
LGA10850,3488,3497,6985,280,229,509,519,537,1056,213,223,436,186,164,350,285,339,624,440,481,921,503,493,996,492,417,909,333,338,671,206,209,415,32,67,99,3282,3315,6597,206,182,388,103,97,200,3,3,6,0,0,0,106,100,206,3072,3099,6171,209,211,420,3254,3292,6546,59,61,120,3189,3229,6418,58,55,113,472,476,948,134,152,286,31,39,70,50,143,193,762,975,1737,167,182,349,984,927,1911,304,266,570,231,158,389,4,8,12,3183,3240,6423,273,170,443
LGA10900,36711,39231,75942,2337,2362,4699,5241,4860,10101,2569,2416,4985,1926,1831,3757,3414,3575,6989,4966,5435,10401,5495,6153,11648,5535,5920,11455,3194,3607,6801,1552,2001,3553,482,1071,1553,34811,37547,72358,1899,1685,3584,643,634,1277,13,11,24,4,13,17,660,658,1318,28576,30658,59234,6009,6559,12568,33181,35421,68602,1732,2131,3863,32864,35304,68168,631,613,1244,4740,4462,9202,1941,1851,3792,689,755,1444,1209,2095,3304,14541,16351,30892,1933,1993,3926,7769,8293,16062,1864,2077,3941,848,932,1780,78,88,166,33646,36330,69976,2519,2475,4994
LGA10950,1478,1422,2900,116,113,229,241,211,452,96,73,169,78,81,159,137,146,283,203,211,414,203,171,374,157,141,298,155,163,318,74,80,154,17,32,49,1352,1329,2681,125,93,218,195,215,410,4,3,7,0,3,3,199,221,420,1306,1259,2565,57,51,108,1345,1309,2654,34,25,59,1324,1286,2610,27,25,52,207,182,389,62,40,102,5,23,28,20,35,55,249,354,603,82,81,163,401,358,759,128,112,240,120,70,190,8,7,15,1316,1278,2594,264,145,409
LGA11000,1218,1191,2409,63,70,133,155,159,314,78,53,131,43,35,78,100,117,217,148,133,281,192,180,372,204,194,398,139,112,251,65,80,145,31,58,89,1138,1122,2260,80,68,148,25,15,40,0,0,0,0,7,7,25,22,47,1075,1046,2121,93,99,192,1152,1140,2292,23,25,48,1144,1114,2258,20,21,41,138,136,274,46,39,85,4,9,13,21,52,73,268,333,601,76,81,157,312,286,598,131,103,234,128,96,224,9,0,9,1136,1106,2242,65,59,124
LGA11050,1205,1194,2399,77,69,146,165,154,319,74,72,146,57,49,106,84,94,178,135,138,273,185,169,354,188,180,368,160,138,298,66,99,165,14,33,47,1118,1124,2242,86,71,157,20,25,45,0,0,0,0,0,0,20,25,45,1100,1075,2175,65,74,139,1150,1145,2295,17,18,35,1134,1125,2259,16,13,29,156,142,298,57,53,110,3,15,18,19,28,47,291,336,627,59,59,118,322,310,632,108,111,219,110,81,191,6,3,9,1117,1108,2225,49,48,97
LGA11100,19494,19862,39356,1356,1292,2648,2366,2126,4492,1118,1133,2251,1314,1246,2560,3108,3209,6317,3093,3137,6230,2609,2459,5068,2001,2136,4137,1462,1611,3073,852,1055,1907,214,458,672,18854,19359,38213,638,504,1142,283,309,592,7,10,17,3,3,6,293,322,615,10097,10136,20233,8116,8487,16603,10007,9767,19774,8350,9007,17357,15423,15889,31312,272,228,500,2079,1874,3953,838,866,1704,550,551,1101,763,894,1657,8616,8869,17485,814,722,1536,2830,2767,5597,747,876,1623,935,1261,2196,211,317,528,18064,18721,36785,1609,1293,2902
LGA11150,1458,1410,2868,139,130,269,248,208,456,89,74,163,81,89,170,155,207,362,206,210,416,197,191,388,166,139,305,102,93,195,71,55,126,5,14,19,1312,1255,2567,146,156,302,403,443,846,0,8,8,6,7,13,409,458,867,1184,1158,2342,45,57,102,1218,1197,2415,16,30,46,1185,1173,2358,21,28,49,173,145,318,35,30,65,8,8,16,14,58,72,262,363,625,65,65,130,275,267,542,128,111,239,125,69,194,17,8,25,1207,1180,2387,406,359,765
LGA11200,884,882,1766,101,78,179,129,141,270,60,67,127,60,73,133,85,109,194,104,117,221,158,123,281,100,85,185,50,40,90,27,37,64,10,12,22,801,822,1623,80,61,141,502,532,1034,3,3,6,0,3,3,505,538,1043,798,801,1599,19,29,48,811,816,1627,17,17,34,803,807,1610,22,17,39,111,124,235,27,38,65,0,11,11,4,22,26,132,168,300,29,48,77,200,192,392,113,92,205,113,92,205,11,8,19,795,808,1603,117,83,200
LGA11250,9017,9500,18517,518,552,1070,1205,1066,2271,593,551,1144,512,522,1034,925,959,1884,1022,1100,2122,1344,1389,2733,1330,1268,2598,833,957,1790,581,800,1381,155,336,491,8339,8905,17244,679,594,1273,638,717,1355,10,8,18,13,8,21,661,733,1394,7970,8383,16353,411,416,827,8216,8701,16917,209,206,415,8170,8665,16835,108,134,242,1004,889,1893,356,356,712,69,111,180,200,373,573,1484,1734,3218,531,508,1039,2572,2625,5197,936,1099,2035,823,778,1601,35,26,61,8123,8554,16677,1011,1066,2077
LGA11300,15910,16513,32423,878,775,1653,1598,1529,3127,915,1046,1961,1644,1625,3269,3251,2885,6136,1982,2183,4165,2025,2182,4207,1544,1678,3222,1024,1116,2140,761,973,1734,288,521,809,15484,16090,31574,427,423,850,53,62,115,5,0,5,0,0,0,58,62,120,6603,6924,13527,8290,8775,17065,5760,5845,11605,9226,9958,19184,11075,12107,23182,211,170,381,1425,1396,2821,752,887,1639,943,955,1898,952,1114,2066,8804,8953,17757,536,509,1045,1444,1659,3103,433,529,962,682,950,1632,213,325,538,14586,15318,29904,1319,1192,2511
LGA11350,14285,14924,29209,815,827,1642,1960,1788,3748,910,784,1694,660,564,1224,1363,1469,2832,1974,2424,4398,2421,2731,5152,2392,2237,4629,1081,1039,2120,506,692,1198,203,369,572,13288,14021,27309,998,902,1900,207,229,436,24,18,42,15,23,38,246,270,516,10667,11311,21978,2594,2724,5318,12578,13207,25785,857,989,1846,12317,13087,25404,229,242,471,1748,1610,3358,619,597,1216,145,159,304,454,962,1416,5460,6244,11704,957,916,1873,2856,3010,5866,728,732,1460,478,479,957,28,44,72,12855,13671,26526,1777,1686,3463
LGA11400,6405,6416,12821,449,405,854,981,969,1950,434,403,837,252,263,515,515,591,1106,762,828,1590,980,962,1942,909,857,1766,679,600,1279,365,370,735,80,167,247,6012,6066,12078,394,349,743,184,193,377,4,4,8,8,7,15,196,204,400,5777,5759,11536,397,397,794,6148,6111,12259,103,123,226,6016,6012,12028,110,120,230,908,867,1775,307,311,618,42,68,110,83,210,293,1474,1934,3408,317,373,690,1882,1613,3495,572,467,1039,409,294,703,15,14,29,6044,6006,12050,210,262,472
LGA11450,27880,28840,56720,2361,2215,4576,4669,4519,9188,2185,2054,4239,1763,1747,3510,3559,3916,7475,4443,4708,9151,3652,3818,7470,2786,2818,5604,1499,1587,3086,728,926,1654,234,533,767,26943,28038,54981,936,802,1738,556,533,1089,7,9,16,7,5,12,570,547,1117,22264,23244,45508,4473,4534,9007,24022,24951,48973,2832,2963,5795,25287,26351,51638,622,605,1227,4262,4178,8440,1571,1573,3144,449,532,981,528,953,1481,8234,9487,17721,1530,1458,2988,7118,6929,14047,1693,1817,3510,935,985,1920,102,142,244,26556,27555,54111,972,1103,2075
LGA11500,71339,74628,145967,5544,5349,10893,10800,10320,21120,5947,5629,11576,5436,5558,10994,9967,10705,20672,9074,10019,19093,9743,10685,20428,8597,8982,17579,4154,4231,8385,1637,2224,3861,441,926,1367,69015,72711,141726,2325,1917,4242,2079,2437,4516,67,77,144,37,32,69,2183,2546,4729,47423,48861,96284,19830,21303,41133,50011,51852,101863,17724,19054,36778,61242,63639,124881,1208,1133,2341,9358,8943,18301,3932,3935,7867,1467,1668,3135,1738,2768,4506,22432,24372,46804,3851,3876,7727,16240,16553,32793,4695,5236,9931,2724,3175,5899,410,621,1031,67666,70850,138516,3596,3690,7286
LGA11520,36804,38959,75763,2666,2531,5197,3845,3706,7551,1842,1819,3661,2648,2515,5163,6532,6753,13285,5895,6331,12226,4874,5242,10116,3830,4244,8074,2538,2774,5312,1620,2051,3671,513,993,1506,35508,37824,73332,1296,1135,2431,120,147,267,8,8,16,0,3,3,128,158,286,21335,22604,43939,12873,14041,26914,21614,22570,44184,12768,14345,27113,29298,31549,60847,577,528,1105,3446,3384,6830,1476,1548,3024,1296,1291,2587,1428,1905,3333,19222,20159,39381,1349,1218,2567,4345,5237,9582,1058,1331,2389,1356,1781,3137,285,407,692,33831,36445,70276,2708,2460,5168
LGA11550,68710,68744,137454,5340,5098,10438,8859,8158,17017,4250,3839,8089,4695,4499,9194,11081,10857,21938,9993,10297,20290,9059,9148,18207,6780,6989,13769,4680,4928,9608,3134,3544,6678,838,1388,2226,67158,67338,134496,1552,1404,2956,339,382,721,24,25,49,4,20,24,367,427,794,30743,30681,61424,32825,33305,66130,20582,20223,40805,43479,44313,87792,52938,53717,106655,957,893,1850,7480,6965,14445,3186,3010,6196,1950,1795,3745,2975,3169,6144,29613,29133,58746,2544,2411,4955,8505,8557,17062,2364,2656,5020,4303,5084,9387,1442,2136,3578,64537,64966,129503,3906,3615,7521
LGA11600,1365,1222,2587,93,81,174,186,192,378,67,64,131,70,62,132,150,136,286,185,164,349,227,199,426,188,125,313,124,106,230,67,64,131,9,28,37,1257,1131,2388,108,90,198,75,99,174,0,0,0,0,3,3,75,102,177,1202,1058,2260,99,99,198,1265,1140,2405,55,43,98,1241,1109,2350,22,15,37,174,176,350,44,39,83,10,16,26,10,35,45,268,361,629,72,66,138,395,278,673,123,100,223,139,82,221,8,8,16,1246,1116,2362,125,81,206
LGA11700,1046,945,1991,54,74,128,137,146,283,57,66,123,60,58,118,130,117,247,141,118,259,150,131,281,167,120,287,115,74,189,31,33,64,4,9,13,965,870,1835,82,73,155,364,394,758,0,0,0,0,0,0,364,394,758,918,844,1762,59,58,117,922,872,1794,31,28,59,912,855,1767,15,18,33,111,140,251,34,32,66,0,4,4,13,23,36,179,191,370,63,69,132,233,203,436,118,96,214,152,103,255,4,4,8,952,893,1845,340,162,502
LGA11720,25257,25583,50840,1938,1862,3800,3607,3453,7060,1730,1687,3417,1544,1559,3103,3217,3051,6268,3367,3335,6702,3331,3434,6765,3276,3291,6567,1985,1984,3969,988,1337,2325,274,590,864,23998,24574,48572,1257,1011,2268,1171,1139,2310,34,38,72,35,39,74,1240,1216,2456,22185,22472,44657,1660,1680,3340,23264,24013,47277,420,463,883,22758,23542,46300,456,416,872,3194,3049,6243,1072,1058,2130,268,337,605,414,751,1165,4313,5376,9689,1439,1374,2813,7617,7220,14837,2530,2841,5371,1501,1594,3095,123,100,223,23191,24007,47198,1997,1502,3499
LGA11730,24515,25150,49665,1469,1350,2819,3264,3144,6408,1649,1552,3201,1097,1019,2116,1871,2057,3928,2695,2955,5650,3538,3692,7230,3921,3829,7750,2924,2894,5818,1656,1839,3495,431,819,1250,22790,23673,46463,1726,1476,3202,1345,1377,2722,40,39,79,20,24,44,1405,1440,2845,21524,22052,43576,1769,1876,3645,22906,23756,46662,438,487,925,22483,23394,45877,382,332,714,2873,2796,5669,1082,1075,2157,192,250,442,410,932,1342,5197,5899,11096,1364,1459,2823,7044,7565,14609,2525,2440,4965,1711,1536,3247,70,63,133,22491,23372,45863,2236,2037,4273
LGA11750,2461,2249,4710,201,194,395,345,315,660,162,136,298,158,140,298,343,324,667,334,278,612,375,320,695,281,234,515,165,163,328,80,101,181,18,43,61,2243,2064,4307,218,186,404,315,274,589,3,6,9,3,5,8,321,285,606,2070,1907,3977,159,162,321,2195,2025,4220,71,78,149,2121,1966,4087,36,36,72,294,268,562,100,79,179,8,24,32,43,74,117,428,568,996,166,137,303,718,575,1293,206,174,380,163,121,284,4,6,10,2166,2020,4186,519,289,808
LGA11800,33201,35212,68413,2076,2075,4151,4612,4349,8961,2430,2291,4721,1717,1768,3485,3165,3424,6589,3950,4454,8404,4674,5312,9986,4880,4893,9773,3196,3383,6579,1893,2166,4059,609,1097,1706,31054,33306,64360,2147,1907,4054,1262,1414,2676,40,35,75,34,31,65,1336,1480,2816,27287,28897,56184,4193,4638,8831,29983,31783,61766,1805,2090,3895,29813,31800,61613,488,533,1021,4129,3915,8044,1626,1654,3280,476,610,1086,832,1666,2498,9271,10399,19670,2073,2123,4196,8466,9169,17635,2650,2856,5506,1725,1644,3369,122,125,247,30715,32713,63428,3102,2984,6086
LGA11860,816,724,1540,64,61,125,120,124,244,46,50,96,36,17,53,75,77,152,105,103,208,135,118,253,124,94,218,78,56,134,27,21,48,6,3,9,772,687,1459,46,36,82,13,15,28,3,0,3,0,0,0,16,15,31,752,672,1424,27,29,56,781,704,1485,10,8,18,774,683,1457,18,13,31,112,121,233,33,44,77,6,9,15,6,17,23,203,252,455,78,62,140,199,111,310,69,53,122,42,29,71,0,0,0,773,686,1459,32,17,49
LGA12000,2006,2093,4099,125,129,254,330,335,665,123,137,260,79,95,174,143,171,314,242,250,492,299,296,595,267,247,514,229,227,456,139,136,275,30,70,100,1876,1989,3865,129,105,234,47,56,103,0,3,3,0,0,0,47,59,106,1810,1886,3696,77,97,174,1893,1982,3875,21,27,48,1865,1934,3799,27,32,59,295,301,596,85,96,181,13,25,38,29,65,94,358,520,878,89,109,198,630,551,1181,188,201,389,140,98,238,6,0,6,1847,1921,3768,93,112,205
