region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
LGA10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,52,80,31,20,3,3,3,0,0,0,4,0,12,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,8,8,8,0,3,3,3,0,7,0,3,0,3,50,3,39,123,119,57,53,56,19,21,7,13,11,16,9,31,577
LGA10750,3,0,10,8,51,119,71,73,25,15,18,13,7,12,17,442,0,0,3,29,144,391,358,359,47,107,120,58,68,36,31,1751,4,25,51,196,92,33,134,29,0,0,0,3,0,0,27,594,0,0,3,45,107,679,1099,647,166,144,206,118,123,59,54,3450,0,0,0,0,13,83,113,91,24,37,24,30,15,13,33,476,0,0,0,188,339,234,278,120,14,22,16,33,18,21,53,1336,36,198,785,2524,1215,926,512,339,101,113,73,89,89,36,373,7409,0,0,5,25,62,75,117,128,36,22,32,48,64,44,39,697,0,0,0,0,182,377,206,41,3,13,11,12,17,6,52,920,9,236,393,1089,2082,4069,6606,4409,935,809,922,827,742,388,979,24495,85,1261,3722,8075,8782,20766,27989,17204,4216,4307,4579,3688,2766,1523,4257,113220
LGA10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,14,32,21,3,9,3,3,0,0,0,0,0,3,97,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,4,3,0,5,0,0,3,0,3,0,0,31,9,9,32,42,32,36,24,18,6,0,6,7,9,3,9,242
LGA10850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,43,51,27,16,9,4,0,0,0,0,3,0,8,174,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,9,0,0,3,0,0,0,0,0,4,34,3,29,68,86,67,53,29,25,15,6,10,0,6,0,23,420
LGA10900,0,5,0,9,16,6,8,4,0,0,0,0,0,3,6,57,0,3,6,29,74,61,34,25,0,7,11,3,3,0,8,264,0,7,12,22,5,0,8,0,0,0,0,0,0,0,0,54,0,0,0,20,9,13,12,4,0,0,0,0,0,0,3,61,0,0,0,0,0,16,19,27,3,3,3,4,3,6,3,87,0,0,0,3,3,3,5,0,0,0,0,0,0,0,0,14,49,202,625,1657,1137,696,460,215,47,46,56,45,17,16,206,5474,3,3,11,55,90,72,65,42,19,15,15,9,8,0,21,428,0,0,0,0,15,15,3,0,5,0,9,6,6,3,4,66,8,124,188,334,325,273,148,108,14,25,19,17,12,16,61,1672,90,557,1503,2843,2362,1946,1309,690,147,152,164,166,116,80,444,12569
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,4,6,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,3,0,17,3,6,12,12,10,17,3,3,6,8,5,6,3,6,10,110
LGA11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,13,34,7,7,0,3,0,0,0,0,0,0,3,79,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,0,5,0,0,0,0,0,0,0,21,3,16,39,52,32,23,5,8,0,3,0,3,0,0,6,190
LGA11050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,11,8,4,6,4,0,0,0,0,0,0,0,63,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,3,0,4,0,0,3,0,26,0,6,33,23,20,14,16,8,6,0,4,5,0,6,0,141
LGA11100,0,0,3,5,16,16,21,20,3,4,4,3,5,4,4,108,0,0,0,3,29,23,54,47,13,3,9,3,4,7,3,198,0,0,4,33,6,5,19,0,0,0,0,0,0,0,3,70,0,0,0,3,0,29,53,5,10,13,3,7,0,3,0,126,0,0,0,3,4,34,41,46,12,15,13,11,5,0,6,190,0,0,4,89,127,85,59,26,7,9,0,6,3,3,18,436,5,21,90,237,202,148,162,98,17,14,17,23,8,3,66,1111,0,0,0,5,10,9,24,13,3,3,3,4,10,6,3,93,0,0,0,0,50,75,27,11,4,7,4,9,5,3,4,199,0,27,92,295,832,779,1075,541,166,213,204,180,192,76,188,4860,18,159,754,1867,2179,2741,3266,1891,512,551,605,583,521,255,699,16601
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,3,0,5,0,0,0,0,3,23,0,0,0,9,0,3,3,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,13,0,3,6,13,6,16,20,6,0,5,9,6,8,0,3,101
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,9,3,6,6,3,0,0,3,5,3,0,3,50
LGA11250,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,12,0,0,0,0,0,5,0,4,0,3,3,0,0,0,0,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,4,0,0,4,7,3,3,0,0,0,21,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,13,46,57,37,21,11,8,3,3,6,0,0,3,18,230,0,0,0,4,3,3,0,3,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,4,13,7,4,3,4,12,4,3,3,0,0,3,11,71,17,43,145,113,81,96,56,51,23,28,28,24,25,17,79,826
LGA11300,0,0,0,5,5,20,15,11,7,3,4,4,10,11,4,99,0,0,0,11,12,5,21,10,0,3,0,0,6,0,0,68,0,3,11,21,9,0,5,0,0,0,0,0,0,0,3,52,0,0,6,8,11,94,59,22,10,11,5,9,17,0,10,262,0,0,0,0,9,21,11,25,14,6,14,4,9,3,7,123,0,0,0,9,34,16,11,4,0,0,0,0,0,4,9,87,7,17,55,120,74,58,50,28,9,3,18,7,20,14,27,507,0,0,0,5,12,12,14,10,3,0,5,4,8,0,6,79,0,0,3,10,251,159,68,11,11,8,15,11,7,0,29,583,6,40,73,175,256,312,308,185,114,284,361,253,84,55,99,2605,29,191,922,1476,1548,2392,2516,2101,744,977,1195,998,738,422,817,17066
LGA11350,0,0,3,3,5,3,0,0,0,0,0,0,0,0,3,17,0,0,9,24,37,35,27,13,6,0,6,0,3,0,3,163,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,3,3,3,0,0,0,3,0,0,0,3,18,0,0,0,0,7,9,8,6,4,0,6,0,0,0,3,43,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,8,4,54,162,380,276,217,240,210,29,42,28,33,23,24,97,1819,0,0,3,29,47,62,65,54,9,5,16,15,6,4,16,331,0,0,0,0,3,4,0,0,3,0,3,0,3,3,3,22,5,22,39,102,128,142,137,101,49,50,33,38,33,10,42,931,24,111,403,748,769,835,781,577,147,157,145,144,141,66,269,5317
LGA11400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,3,0,6,4,4,3,0,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,40,129,42,32,14,3,3,0,4,0,0,0,25,314,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,14,11,7,7,3,3,5,7,0,3,0,3,78,7,37,99,215,96,86,79,35,12,25,15,7,22,0,62,797
LGA11450,0,0,0,5,7,4,6,0,0,0,0,0,0,0,0,22,0,0,3,9,34,52,36,44,3,22,18,11,11,0,0,243,0,4,8,30,19,5,9,0,0,0,0,0,0,0,3,78,0,0,4,4,9,12,18,4,3,0,0,0,0,0,3,57,0,0,0,0,3,16,19,16,8,7,0,7,9,0,4,89,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,13,25,58,285,813,559,462,188,155,44,64,51,24,35,10,116,2889,0,0,3,8,6,10,31,16,3,7,10,3,9,7,3,116,0,0,0,0,9,19,12,5,0,0,0,7,0,0,0,52,10,31,73,174,367,356,261,126,19,24,41,32,23,14,42,1593,47,235,856,1628,1503,1681,1268,588,136,173,208,167,127,54,337,9008
LGA11500,0,0,7,6,23,27,6,8,4,0,0,4,6,0,0,91,0,0,3,19,151,343,215,109,25,16,8,25,11,9,13,947,5,4,15,81,42,18,38,8,0,0,0,0,0,0,3,214,0,0,3,5,31,150,116,47,9,19,26,39,22,4,12,483,0,0,0,0,24,140,113,52,14,12,19,12,13,3,21,423,0,0,0,18,19,7,9,3,0,0,0,0,0,0,3,59,24,125,640,2040,1268,831,306,112,28,32,21,28,28,8,274,5765,0,5,3,12,35,36,56,37,6,16,8,16,10,8,14,262,0,0,0,3,96,266,127,22,13,9,11,16,12,0,27,602,4,82,194,607,1622,2618,2893,1469,290,325,323,266,200,152,415,11460,44,427,1744,4201,4986,8995,9221,4349,1090,1122,1154,968,706,468,1658,41133
