region_id,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sinhalese_BP_B_OS,Sinhalese_FO_B_OS,Sinhalese_MO_B_OS,Sinhalese_BP_B_Aus,Sinhalese_BP_NS,Sinhalese_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_Fther_only_brn_os,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_ns_Both_prnts_brn_os,Ancestry_ns_Fthr_only_brn_os,Ancestry_ns_Mthr_only_brn_os,Ancestry_ns_Bth_prnts_brn_Aus,Ancestry_ns_Country_birth_ns,Ancestry_ns_Tot_Resp,Tot_respnses_BP_B_OS,Tot_respnses_FO_B_OS,Tot_respnses_MO_B_OS,Tot_resp_BP_B_Aus,Tot_responses_Count_birth_ns,Tot_responses_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS
101011001,53,508,357,8555,229,9702,0,7,3,45,5,60,86,3,5,41,0,135,16,7,0,6,0,29,76,20,18,63,4,181,653,485,320,6996,214,8668,59,3,19,0,3,84,16,8,0,38,0,62,93,46,30,494,9,672,49,16,3,52,4,124,17,11,3,12,0,43,52,6,3,3,0,64,149,128,53,2412,55,2797,76,31,14,159,10,290,8,0,5,0,0,13,6,11,0,9,0,26,0,4,0,0,0,4,19,10,5,15,0,49,30,13,5,8,0,56,35,30,30,16,3,114,43,15,4,25,0,87,15,3,0,8,0,26,195,142,89,1611,34,2071,3,3,0,0,0,6,3,0,0,0,0,3,5,4,8,3,0,20,19,3,3,15,0,40,9,0,0,0,0,9,15,3,0,0,0,18,16,26,8,70,4,124,406,65,46,125,20,662,48,16,7,486,1306,1863,2270,1627,1038,21267,1900,28102,1910,987
101011002,28,285,233,4227,102,4875,0,0,0,17,0,17,23,3,0,24,0,50,22,0,0,4,4,30,80,17,25,33,0,155,565,277,228,3765,102,4937,17,4,5,0,0,26,17,7,0,36,0,60,98,13,23,241,7,382,38,11,10,23,0,82,14,3,0,5,0,22,9,0,3,0,0,12,126,71,38,1568,24,1827,79,21,13,76,4,193,3,0,0,0,0,3,8,8,0,3,0,19,7,0,0,0,0,7,44,18,5,39,0,106,9,0,3,0,4,16,25,17,11,5,0,58,21,7,0,15,3,46,7,3,0,10,0,20,139,80,52,979,25,1275,7,0,0,0,0,7,0,0,0,0,0,0,8,3,0,0,0,11,9,3,0,4,0,16,8,0,0,3,0,11,0,0,0,0,0,0,20,5,4,39,0,68,192,53,32,66,9,352,31,11,11,240,493,786,1654,920,696,11422,777,15469,1354,564
101011003,25,152,150,2466,57,2850,0,0,3,12,0,15,7,3,8,12,3,33,9,3,0,10,0,22,46,22,13,19,3,103,257,149,132,2040,54,2632,12,3,0,0,0,15,4,7,6,15,0,32,59,25,26,147,4,261,3,3,0,4,0,10,6,5,3,4,0,18,16,0,0,8,0,24,58,53,22,701,8,842,4,15,3,33,3,58,0,0,0,0,0,0,6,0,5,0,7,18,0,0,0,0,0,0,10,6,0,15,0,31,8,0,3,3,0,14,13,3,3,3,0,22,17,7,4,8,0,36,6,0,0,12,0,18,77,39,43,450,9,618,3,0,0,0,0,3,6,0,0,0,0,6,11,0,0,0,0,11,0,0,0,3,3,6,0,0,0,0,0,0,16,3,0,0,0,19,15,4,4,17,3,43,92,34,25,51,4,206,7,8,8,100,380,503,793,544,461,6133,538,8469,632,314
101011004,38,416,287,3732,92,4565,0,0,0,8,0,8,36,3,4,18,0,61,58,7,6,30,0,101,96,37,34,67,3,237,665,335,251,2922,72,4245,21,0,6,3,0,30,15,4,3,27,0,49,85,35,31,266,3,420,26,13,0,20,4,63,19,7,6,3,0,35,11,3,0,0,0,14,108,83,58,1158,20,1427,61,32,13,113,13,232,4,3,0,3,0,10,4,0,3,9,0,16,4,0,0,3,0,7,22,3,0,18,0,43,3,4,5,3,0,15,41,14,13,3,0,71,34,13,6,11,0,64,5,0,0,7,0,12,169,89,91,905,19,1273,7,0,0,6,0,13,0,0,0,0,0,0,16,3,4,0,0,23,4,4,4,4,0,16,3,0,0,0,0,3,10,0,4,0,0,14,23,8,5,38,3,77,221,52,51,101,13,438,21,5,14,149,439,628,1830,1173,899,9627,681,14210,1507,695
101011005,24,226,152,4145,116,4663,0,0,0,32,4,36,32,0,0,14,6,52,6,3,0,4,0,13,56,12,5,27,3,103,213,203,142,3682,121,4361,23,3,0,0,0,26,3,3,3,18,3,30,29,30,20,312,8,399,5,3,0,13,3,24,6,3,0,3,3,15,18,3,0,0,0,21,39,55,31,1358,30,1513,24,23,0,61,0,108,5,0,0,0,0,5,53,14,5,17,4,93,13,0,0,0,0,13,12,7,0,6,0,25,16,3,8,0,0,27,18,19,9,15,9,70,9,0,0,4,0,13,3,0,0,0,0,3,64,60,30,656,20,830,27,0,0,0,0,27,0,0,0,0,0,0,5,3,7,3,0,18,3,3,0,9,0,15,0,0,0,0,0,0,3,0,0,0,0,3,6,4,5,19,0,34,105,39,25,76,5,250,16,5,14,214,485,734,836,724,456,10688,820,13524,708,449
101011006,18,130,104,3075,73,3400,0,3,0,21,0,24,17,0,0,6,0,23,3,0,0,0,0,3,31,10,4,16,0,61,245,139,127,2454,93,3058,26,0,0,0,0,26,7,0,0,15,0,22,32,8,11,177,4,232,6,0,0,15,3,24,7,0,0,0,0,7,0,0,0,0,0,0,41,28,21,1076,24,1190,13,5,3,22,0,43,0,0,0,0,0,0,15,0,0,8,3,26,0,0,0,0,0,0,12,3,0,11,0,26,7,3,3,3,3,19,11,3,5,3,0,22,11,3,0,3,0,17,7,0,0,0,0,7,58,47,41,609,13,768,12,0,0,0,0,12,0,0,0,0,0,0,10,0,0,0,0,10,3,4,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,17,0,29,71,12,19,51,3,156,10,4,4,177,283,478,681,402,346,7762,502,9693,558,249
101021007,12,136,85,1133,45,1411,0,0,0,4,0,4,9,0,0,11,0,20,0,0,0,0,0,0,39,4,6,14,0,63,198,115,88,957,46,1404,17,0,0,0,0,17,11,11,0,6,0,28,40,8,7,78,0,133,5,4,0,5,0,14,10,0,0,0,0,10,4,3,3,3,0,13,39,25,16,446,12,538,13,10,3,28,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,6,0,22,3,4,3,0,0,10,9,9,0,3,0,21,8,3,0,9,0,20,0,4,0,5,0,9,52,40,29,273,7,401,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,14,0,35,72,27,20,24,0,143,10,4,4,34,205,257,580,421,270,3053,315,4639,477,243
101021008,47,264,195,2902,76,3484,0,0,0,41,0,41,58,3,3,29,0,93,89,21,5,15,0,130,42,16,10,24,3,95,349,235,142,1972,69,2767,42,0,14,0,3,59,5,3,3,17,0,28,90,28,21,211,7,357,44,5,6,15,0,70,19,5,0,8,3,35,56,4,0,4,0,64,63,55,40,729,13,900,238,50,14,150,11,463,0,0,0,0,0,0,5,3,5,7,0,20,313,26,6,40,4,389,35,3,8,26,8,80,44,9,6,0,0,59,26,18,12,3,0,59,48,10,3,12,0,73,14,8,4,0,3,29,107,42,30,428,7,614,82,10,9,5,0,106,0,0,0,0,0,0,10,0,4,3,0,17,16,6,3,7,0,32,5,0,0,0,0,5,13,0,0,0,0,13,8,4,5,21,0,38,394,48,50,61,9,562,36,3,3,130,354,526,2298,879,601,6860,570,11208,2008,549
101021009,59,316,230,2683,75,3363,0,0,0,35,0,35,157,7,8,19,3,194,85,10,3,9,5,112,71,24,16,53,3,167,510,274,190,2173,102,3249,142,8,18,0,3,171,10,7,3,19,0,39,107,38,17,246,9,417,133,13,5,28,12,191,31,10,0,8,3,52,169,3,0,3,0,175,90,71,55,919,18,1153,233,51,20,139,17,460,20,6,0,3,0,29,5,3,0,6,0,14,265,19,5,26,4,319,43,9,6,15,0,73,57,8,7,5,0,77,41,17,4,4,0,66,89,10,9,20,0,128,27,3,0,7,0,37,139,73,59,539,8,818,89,7,4,3,6,109,8,0,0,0,0,8,9,3,3,3,0,18,21,3,0,8,0,32,3,0,0,0,0,3,27,4,0,0,3,34,25,10,4,30,0,69,648,56,54,68,15,841,89,9,0,159,660,917,3402,1072,720,7230,946,13370,3009,640
101021010,28,170,96,1305,24,1623,3,0,0,28,0,31,44,3,6,13,3,69,41,11,0,8,0,60,25,5,9,9,0,48,267,146,91,989,15,1508,63,0,8,0,5,76,13,0,0,12,0,25,61,19,8,127,4,219,14,4,0,17,0,35,13,0,3,9,0,25,157,0,0,0,5,162,57,36,25,425,3,546,60,17,4,51,4,136,8,0,0,0,0,8,3,0,0,4,0,7,72,16,3,9,0,100,7,3,0,11,0,21,22,3,4,5,3,37,17,7,3,0,0,27,32,3,3,11,0,49,11,0,3,0,0,14,69,38,32,264,0,403,13,0,0,0,3,16,8,0,3,0,0,11,10,0,3,0,0,13,11,3,0,3,0,17,4,0,0,0,0,4,17,0,0,0,0,17,8,3,0,11,0,22,342,33,21,31,6,433,46,3,3,48,262,362,1546,523,328,3390,337,6124,1344,316
