region_id,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
111011207,456,51,27,6,0,0,0,540
111011208,2422,190,122,20,3,3,17,2777
111011209,2520,205,126,25,3,8,15,2902
111011210,722,80,59,16,4,3,12,896
111011211,400,29,16,0,0,0,5,450
111011212,1007,96,51,12,0,3,17,1186
111011213,1535,121,56,15,0,0,3,1730
111011214,1263,127,76,19,0,4,9,1498
111021215,715,79,62,14,4,0,5,879
111021216,695,76,48,11,0,0,11,841
111021217,1316,120,95,9,0,4,11,1555
111021218,1197,118,90,15,5,0,11,1436
111021219,1138,134,71,21,4,5,11,1384
111021220,816,103,44,5,0,0,9,977
111021221,690,68,60,10,3,3,6,840
111031222,1667,119,65,10,3,0,6,1870
111031223,713,82,73,10,0,3,5,886
111031224,986,80,49,3,0,0,3,1121
111031225,1749,126,61,11,0,3,3,1953
111031226,1487,135,97,15,0,0,9,1743
111031227,1068,130,67,10,0,0,13,1288
111031228,1402,96,49,5,0,0,4,1556
111031229,598,48,14,0,3,0,0,663
111031230,0,0,0,0,0,0,0,0
111031231,642,71,46,7,0,0,3,769
111031232,462,53,22,3,0,3,4,547
111031233,1821,153,103,19,0,8,12,2116
111031234,891,90,50,9,3,0,3,1046
111031235,488,59,22,0,0,0,10,579
112011236,1010,121,66,15,0,0,9,1221
112011237,1575,134,83,14,0,0,12,1818
112011238,565,44,29,5,0,0,4,647
112011239,657,70,30,3,3,3,6,772
112011240,593,53,22,3,0,0,4,675
112011241,387,35,18,0,0,0,5,445
112011242,822,69,33,5,0,0,5,934
112011243,643,46,42,7,0,3,3,744
112021244,948,84,81,12,0,3,10,1138
112021245,623,63,48,10,0,4,17,765
112021246,1058,103,92,18,0,3,9,1283
112021247,617,63,44,5,3,0,10,742
112021248,1114,131,83,12,0,3,7,1350
112021249,1513,116,81,5,0,5,8,1728
112031250,938,91,45,10,0,0,6,1090
112031251,671,79,40,6,0,3,7,806
112031252,864,79,49,21,4,0,5,1022
112031253,1184,100,71,8,0,0,10,1373
112031254,1248,143,75,21,0,4,8,1499
112031255,2034,227,142,25,5,3,11,2447
113011256,1840,116,76,20,3,0,18,2073
113011257,1446,87,78,17,0,0,13,1641
113011258,930,52,52,7,0,3,10,1054
113011259,539,35,38,9,0,0,7,628
113021260,268,33,13,3,0,0,3,320
113021261,584,58,38,3,3,0,7,693
113021262,460,40,32,4,0,0,4,540
113031263,606,57,29,6,3,0,9,710
113031264,355,36,16,3,0,0,3,413
113031265,479,37,44,4,0,0,9,573
113031266,571,34,32,5,0,0,9,651
113031267,1585,127,98,11,0,3,10,1834
113031268,313,19,17,0,0,0,4,353
113031269,2155,175,115,18,4,0,18,2485
113031270,783,76,49,12,0,0,8,928
113031271,1453,110,93,7,0,0,16,1679
114011272,677,70,20,8,0,4,7,786
114011273,292,24,19,4,0,0,0,339
114011274,327,34,21,7,0,4,4,397
114011275,0,0,0,0,0,0,0,0
114011276,259,25,12,3,3,3,5,310
114011277,1406,125,99,20,0,6,12,1668
114011278,1408,131,107,17,3,4,17,1687
114011279,939,97,68,11,3,3,25,1146
114011280,220,23,18,0,0,3,4,268
114011281,352,27,21,5,0,3,3,411
114011282,1030,107,85,10,4,0,11,1247
114011283,406,21,13,9,0,0,4,453
114021284,1078,71,44,10,0,3,9,1215
114021285,657,61,41,5,0,3,4,771
114021286,727,48,38,3,0,3,3,822
114021287,804,73,61,6,0,3,0,947
114021288,341,23,17,0,0,0,3,384
114021289,547,55,27,3,0,3,0,635
115011290,3056,137,58,25,0,3,3,3282
115011291,2986,126,69,43,0,0,3,3227
115011292,3954,200,89,21,0,0,8,4272
115011293,3830,157,62,41,0,0,7,4097
115011294,838,61,24,11,0,0,0,934
115011295,3972,188,132,36,0,5,8,4341
115011296,2095,77,38,22,3,0,4,2239
115021297,2759,188,101,26,0,4,9,3087
115021298,660,36,25,8,0,0,3,732
115031299,211,21,17,6,3,0,0,258
115031300,2762,180,135,34,3,3,11,3128
115041301,1199,82,31,12,0,0,9,1333
115041302,2910,144,110,30,0,3,12,3209
116011303,1817,103,46,23,3,3,8,2003
116011304,1971,122,83,34,3,4,3,2220
116011305,3339,192,120,64,5,0,8,3728
116011306,2524,132,102,49,6,4,21,2838
116011307,2960,168,106,41,3,6,13,3297
116011308,2973,159,104,61,3,3,6,3309
116021309,2493,125,81,44,0,4,4,2751
116021310,3521,178,125,43,0,3,8,3878
116021311,3882,209,151,47,0,0,9,4298
116021312,1210,105,74,10,0,4,11,1414
116031313,1561,155,130,65,3,7,15,1936
116031314,1179,60,56,11,0,3,8,1317
116031315,2902,150,126,47,3,3,11,3242
116031316,1251,125,106,47,6,3,24,1562
116031317,2435,140,100,39,4,6,26,2750
116031318,0,0,0,0,0,0,0,0
116031319,2595,157,91,48,3,3,8,2905
117011320,0,0,0,0,0,0,0,0
117011321,1091,67,41,16,0,0,3,1218
117011322,2249,114,51,29,4,0,3,2450
117011323,1211,69,27,17,3,0,3,1330
117011324,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0
117021326,2287,126,47,30,3,0,9,2502
117021327,1553,87,29,10,0,0,9,1688
117021328,614,41,21,8,0,0,3,687
117031329,256,12,9,4,0,0,0,281
117031330,858,80,18,3,0,0,3,962
117031331,824,75,22,3,3,0,3,930
117031332,1148,75,22,3,0,3,3,1254
117031333,415,30,7,0,0,0,5,457
117031334,824,67,17,3,0,0,0,911
117031335,566,45,11,3,0,3,3,631
117031336,443,34,5,6,0,0,3,491
117031337,652,46,6,8,0,0,4,716
117031338,1240,88,18,6,0,0,3,1355
118011339,1519,90,24,13,0,0,3,1649
118011340,1572,95,26,3,0,0,3,1699
118011341,1320,81,16,4,0,0,0,1421
118011342,0,0,0,0,0,0,0,0
118011343,1900,122,50,6,0,0,3,2081
118011344,1263,55,29,10,0,0,3,1360
118011345,986,64,21,4,0,0,4,1079
118011346,1484,74,18,4,0,0,3,1583
118011347,623,36,11,0,0,0,0,670
118021348,2272,107,36,8,0,0,7,2430
118021349,2162,100,39,12,0,0,6,2319
118021350,2383,143,84,30,0,3,10,2653
118021351,3027,167,67,30,0,0,10,3301
118021352,2507,150,46,9,0,0,0,2712
119011353,3545,215,94,76,0,5,13,3948
119011354,2429,91,61,33,3,3,7,2627
119011355,0,0,0,0,0,0,0,0
119011356,1311,53,41,16,0,0,8,1429
119011357,3151,121,82,45,3,0,11,3413
119011358,1890,126,66,22,0,0,6,2110
119011359,3194,176,100,24,3,0,7,3504
119011360,1808,104,52,17,0,5,7,1993
119011361,2301,95,62,41,3,6,9,2517
119021362,2266,125,50,32,0,0,3,2476
119021363,3164,211,69,46,3,3,9,3505
119021364,3119,133,67,20,0,0,3,3342
119021365,3181,125,74,49,0,4,9,3442
119021366,2426,103,58,47,0,3,7,2644
119021367,1728,65,46,29,3,3,0,1874
119031368,2362,123,42,46,0,5,12,2590
119031369,2707,148,60,33,0,0,10,2958
119031370,1567,67,41,25,0,0,0,1700
119031371,1727,65,27,13,0,0,3,1835
119031372,2313,120,68,13,0,3,4,2521
119031373,946,71,27,15,3,3,9,1074
119031374,2900,159,70,45,0,3,0,3177
119041375,1624,75,33,17,0,0,3,1752
119041376,3153,165,70,34,3,3,7,3435
119041377,1678,49,28,19,0,0,0,1774
119041378,1116,50,22,19,0,3,3,1213
119041379,1861,86,32,16,0,3,5,2003
119041380,1313,86,32,15,4,0,3,1453
119041381,1909,91,32,20,0,0,11,2063
119041382,1600,119,39,15,0,0,7,1780
120011383,2577,127,50,28,0,3,5,2790
120011384,2032,90,31,20,0,4,0,2177
120011385,1952,98,44,10,0,0,3,2107
120011386,2172,136,39,11,3,3,3,2367
120021387,1429,88,25,3,0,3,0,1548
120021388,2443,145,48,9,0,0,10,2655
120021389,1338,101,27,3,0,3,5,1477
120031390,2098,107,39,30,0,3,10,2287
120031391,2277,118,53,28,3,3,7,2489
120031392,1214,59,19,5,3,0,4,1304
120031393,2051,94,41,22,0,0,3,2211
120031394,1527,77,32,12,4,0,5,1657
120031395,1527,56,22,9,0,0,3,1617
120031396,1411,57,19,29,0,5,4,1525
120031397,3066,110,38,26,0,0,8,3248
121011398,2770,111,21,32,0,0,3,2937
121011399,2145,97,33,19,0,0,5,2299
121011400,3119,161,60,17,3,0,3,3363
121011401,896,38,11,3,0,0,3,951
121011402,3495,174,54,11,0,0,8,3742
121021403,2649,145,67,22,0,0,14,2897
121021404,1665,93,54,4,0,0,3,1819
121021405,3589,180,68,22,0,3,6,3868
121021406,2552,140,44,16,3,0,10,2765
121031407,2667,107,39,25,0,3,3,2844
121031408,3165,113,53,15,3,0,3,3352
121031409,2491,97,29,21,0,0,0,2638
121031410,2763,132,55,19,0,3,3,2975
121031411,2518,109,42,10,0,0,6,2685
121031412,2458,93,46,7,0,0,3,2607
121041413,1588,122,19,4,0,0,4,1737
121041414,1191,89,13,7,0,0,3,1303
121041415,3038,142,47,8,0,0,5,3240
121041416,969,68,16,3,0,0,3,1059
121041417,594,34,3,3,0,0,3,637
122011418,2749,142,55,9,0,3,3,2961
122011419,1695,108,37,9,0,0,0,1849
122021420,1462,125,50,7,0,3,0,1647
122021421,1322,76,44,11,3,0,0,1456
122021422,1622,115,51,12,0,0,3,1803
122021423,2727,192,105,22,0,3,4,3053
122031424,1740,105,51,19,0,3,3,1921
122031425,977,66,35,8,3,0,0,1089
122031426,2323,183,59,16,3,0,7,2591
122031427,1805,74,39,6,0,3,3,1930
122031428,3598,181,77,27,0,3,3,3889
122031429,2155,133,53,13,3,0,0,2357
122031430,2130,131,51,12,0,0,6,2330
122031431,2475,166,73,18,0,0,4,2736
122031432,520,20,21,3,0,0,0,564
123011433,1411,116,80,12,3,0,7,1629
123011434,2180,172,130,18,3,3,14,2520
123011435,3313,284,199,28,3,8,11,3846
123021436,1851,181,141,42,0,4,24,2243
123021437,1601,132,94,32,0,4,10,1873
123021438,2441,187,144,58,3,3,19,2855
123021439,0,0,0,0,0,0,0,0
123021440,2012,142,81,32,3,4,10,2284
123021441,1681,154,111,29,3,6,13,1997
123021442,2377,160,89,35,3,0,11,2675
123021443,2181,153,103,45,5,7,18,2512
123021444,2332,177,140,32,3,6,22,2712
123031445,653,49,32,11,0,0,0,745
123031446,939,63,70,10,0,3,4,1089
123031447,1747,136,115,24,0,0,16,2038
123031448,1085,76,57,7,3,3,10,1241
124011449,367,35,25,5,0,0,5,437
124011450,2438,175,82,17,0,0,9,2721
124011451,3,0,0,0,0,0,0,3
124011452,875,96,60,4,0,0,8,1043
124011453,1223,113,66,3,3,0,8,1416
124011454,2584,244,138,18,0,0,20,3004
124011455,510,43,20,3,0,3,4,583
124021456,0,0,0,0,0,0,0,0
124031457,1781,165,114,21,0,3,8,2092
124031458,2124,196,116,42,4,0,19,2501
124031459,1625,132,88,23,3,4,10,1885
124031460,3050,246,166,31,3,5,8,3509
124031461,1803,163,114,24,0,3,7,2114
124031462,1683,161,104,19,0,5,14,1986
124031463,819,52,50,12,3,3,3,942
124031464,849,105,49,10,3,0,5,1021
124031465,698,45,37,5,4,0,0,789
124041466,1191,140,72,12,0,3,14,1432
124041467,1630,177,132,17,3,0,13,1972
124041468,819,52,42,13,0,3,9,938
124051469,997,67,58,8,3,0,3,1136
124051470,2725,192,134,31,7,5,18,3112
124051471,2323,225,162,45,0,11,24,2790
125011472,4043,179,74,69,0,5,18,4388
125011473,1153,62,21,7,0,0,6,1249
125011474,3707,190,74,94,0,3,12,4080
125011475,0,0,0,0,0,0,0,0
125021476,3600,171,57,52,0,3,9,3892
125021477,2411,124,61,21,0,8,0,2625
125021478,1956,85,45,28,0,0,3,2117
125031479,1975,94,63,36,0,0,3,2171
125031480,1583,84,36,38,4,3,11,1759
125031481,2186,84,57,39,3,0,8,2377
125031482,3171,185,78,35,0,0,11,3480
125031483,2195,89,66,36,3,3,9,2401
125031484,2104,141,82,38,3,0,10,2378
125031485,3015,134,82,30,3,3,8,3275
125031486,0,0,0,0,0,0,0,0
125031487,3,0,0,0,0,0,0,3
125041488,3411,122,53,29,0,3,8,3626
125041489,1843,102,45,19,0,4,4,2017
125041490,1121,51,26,9,0,0,0,1207
125041491,2023,112,28,16,0,0,3,2182
125041492,2207,88,28,24,0,3,3,2353
125041493,2633,127,68,33,0,4,12,2877
125041494,1450,65,42,11,3,3,5,1579
126011495,3432,134,46,35,0,3,5,3655
126011496,2850,139,50,24,0,4,0,3067
126021497,3128,125,46,36,3,3,5,3346
126021498,1619,91,32,6,0,0,7,1755
126021499,1169,62,21,9,0,0,3,1264
126021500,1599,76,24,24,0,0,3,1726
126021501,1615,65,29,14,0,3,0,1726
126021502,3354,144,53,30,0,3,6,3590
126021503,1889,97,35,25,0,3,3,2052
127011504,1521,124,78,38,3,5,21,1790
127011505,1204,70,50,20,0,3,7,1354
127011506,777,40,24,12,3,3,3,862
127011507,4371,207,126,77,8,3,14,4806
127011508,2958,137,94,35,3,6,10,3243
127021509,2051,103,41,51,3,0,9,2258
127021510,2802,105,60,41,3,0,6,3017
127021511,2408,188,89,77,3,9,6,2780
127021512,1754,97,75,40,3,3,9,1981
127021513,2151,169,85,71,0,3,17,2496
127021514,1440,54,24,11,0,3,8,1540
127021515,2038,103,48,31,0,7,11,2238
127021516,2117,120,72,56,0,4,7,2376
127021517,1128,50,18,20,0,0,3,1219
127021518,608,24,11,7,0,0,0,650
127021519,2086,104,49,38,0,3,6,2286
127021520,1479,65,35,17,0,3,4,1603
127021521,0,0,0,0,0,0,0,0
127031522,1972,106,62,23,3,0,3,2169
127031523,2023,150,71,35,0,3,3,2285
127031524,2861,149,129,23,0,0,8,3170
127031525,3135,172,72,50,3,0,12,3444
127031526,3547,155,142,66,0,5,23,3938
128011527,3176,205,94,15,0,0,6,3496
128011528,2937,208,90,11,0,4,6,3256
128011529,2262,146,74,10,0,0,4,2496
128011530,1959,106,74,10,3,3,8,2163
128011531,1795,108,54,10,0,3,0,1970
128021532,4045,230,134,29,0,0,6,4444
128021533,881,63,31,5,0,0,3,983
128021534,1733,84,36,13,3,0,3,1872
128021535,3170,200,111,34,0,4,6,3525
128021536,2978,155,64,19,0,4,4,3224
128021537,0,0,0,0,0,0,0,0
128021538,1937,166,66,4,0,4,4,2181
197979799,0,0,0,0,0,0,0,0
199999499,0,0,0,0,0,0,0,0
