region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
101011001,338,456,916,1038,1141,798,189,39,5,4920,0,4,5,3,5,0,0,0,0,17,0,0,0,4,0,3,0,0,0,7,18,19,23,28,20,8,3,0,0,119,0,0,3,4,4,4,0,0,0,15,3,10,9,11,12,9,0,0,0,54,4,6,12,20,16,8,3,0,0,69,128,83,140,155,149,58,14,0,0,727,112,73,74,83,100,49,3,0,0,494,0,4,19,24,22,17,0,0,0,86,9,10,8,3,10,3,0,0,0,43,0,14,22,34,26,5,4,0,0,105,4,8,21,9,18,9,0,0,0,69,10,20,33,32,44,34,9,3,0,185,0,3,20,42,34,24,3,0,0,126,6,21,106,152,104,59,4,0,0,452,5,18,79,99,126,98,13,3,0,441,22,101,187,247,345,236,27,3,0,1168,8,6,6,6,6,7,0,0,0,39,17,26,36,45,21,18,3,0,0,166
101011002,175,166,318,587,762,652,242,84,6,2992,5,7,15,41,52,78,65,27,4,294,0,0,3,0,3,0,0,0,0,6,3,7,11,19,18,17,8,0,0,83,3,0,4,4,0,0,0,0,0,11,0,0,5,18,14,13,3,0,0,53,0,3,3,10,14,3,0,0,0,33,41,20,34,64,85,44,10,0,0,298,46,19,28,34,34,27,6,0,0,194,0,3,7,13,18,10,3,0,0,54,0,0,0,4,5,8,0,0,0,17,3,5,9,12,15,7,0,0,0,51,3,3,3,9,4,3,0,0,0,25,0,9,18,27,31,33,6,0,0,124,3,0,4,23,25,8,0,0,0,63,3,7,28,62,71,26,5,0,0,202,6,8,36,73,81,69,5,0,0,278,11,27,56,118,165,106,17,0,0,500,3,3,6,3,6,3,0,0,0,24,5,3,14,22,14,20,3,0,0,81
101011003,113,147,272,373,363,246,68,13,3,1598,0,3,3,4,0,9,3,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,8,7,9,0,0,0,0,24,0,0,3,4,5,0,0,0,0,12,0,0,9,11,7,0,3,0,0,30,0,0,4,8,10,0,0,0,0,22,34,18,29,37,29,26,3,0,0,176,43,26,26,19,34,19,3,0,0,170,0,0,3,8,7,4,3,0,0,25,0,0,0,7,0,0,0,0,0,7,0,7,8,8,3,3,0,0,0,29,6,3,5,9,3,3,0,0,0,29,0,7,18,33,26,9,3,0,0,96,3,3,3,3,4,5,3,0,0,24,5,10,58,82,51,26,3,0,0,235,0,10,38,46,36,31,3,0,0,164,19,25,34,71,64,62,3,0,0,278,0,3,0,4,4,3,0,0,0,14,0,6,10,5,11,12,0,0,0,44
101011004,164,142,333,735,792,560,212,34,4,2976,7,6,12,36,40,67,47,8,0,223,0,0,0,0,0,0,0,0,0,0,0,5,9,15,8,7,7,0,0,51,0,0,0,0,4,4,0,0,0,8,0,5,19,19,17,14,3,0,0,77,0,0,7,10,3,9,3,0,0,32,26,20,27,40,35,25,9,0,0,182,56,22,23,33,42,18,4,0,0,198,0,0,0,17,8,8,0,0,0,33,3,5,3,8,14,6,3,0,0,42,0,4,14,11,12,3,0,0,0,44,0,0,9,8,8,5,0,3,0,33,5,8,41,77,62,25,3,0,0,221,3,5,7,25,18,11,0,0,0,69,5,27,99,203,167,75,5,3,0,584,4,15,36,79,99,73,9,0,0,315,14,20,39,87,114,83,11,0,0,368,5,5,9,16,0,6,0,0,0,41,6,0,9,15,13,10,5,0,0,58
101011005,147,205,383,498,476,367,114,23,4,2217,4,6,10,10,18,21,7,5,0,81,0,3,0,0,0,0,0,0,0,3,11,8,16,20,15,13,0,0,0,83,0,0,0,0,3,0,0,0,0,3,0,0,4,10,10,7,0,0,0,31,3,3,9,8,15,3,0,0,0,41,74,45,72,80,72,45,9,3,0,400,28,19,33,42,39,12,3,0,0,176,0,0,5,10,13,6,0,0,0,34,3,3,5,0,3,3,0,0,0,17,0,5,15,21,8,14,0,0,0,63,3,0,3,5,4,8,0,0,0,23,4,6,18,25,19,5,3,0,0,80,0,3,7,7,19,5,4,0,0,45,3,3,17,19,20,10,0,0,0,72,3,11,34,59,59,47,12,0,0,225,6,26,66,88,137,87,10,0,0,420,0,0,3,4,0,3,0,0,0,10,11,7,20,14,10,12,4,0,0,78
101011006,80,115,223,347,435,368,143,35,3,1749,8,7,21,51,62,92,33,10,3,287,0,0,0,3,0,0,0,0,0,3,5,3,5,5,12,7,0,0,0,37,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,5,0,0,0,14,0,0,6,12,4,0,0,0,0,22,25,12,20,31,32,23,0,0,0,143,16,9,16,17,20,9,0,0,0,87,0,3,3,3,10,7,3,0,0,29,0,0,0,0,0,3,0,0,0,3,0,5,11,10,10,7,0,0,0,43,0,0,4,0,4,3,0,0,0,11,0,4,12,12,12,8,0,0,0,48,4,0,3,9,8,10,0,0,0,34,0,0,11,17,18,10,0,0,0,56,3,8,19,54,53,30,8,0,0,175,5,11,21,60,94,54,12,0,0,257,0,4,0,0,4,0,0,0,0,8,0,3,8,15,8,9,3,0,0,46
101021007,50,34,103,170,227,163,69,11,0,827,0,0,0,11,15,22,12,8,0,68,0,0,0,3,3,0,0,0,0,6,4,0,3,11,6,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,11,0,0,0,3,0,5,0,0,0,8,3,8,11,19,20,19,3,0,0,83,12,4,8,11,15,7,0,0,0,57,3,0,0,7,3,5,3,0,0,21,0,0,0,3,3,3,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,4,0,0,0,7,0,0,6,14,13,6,5,0,0,44,3,0,3,3,5,0,3,0,0,17,0,0,18,29,18,18,3,0,0,86,0,3,7,34,32,19,7,0,0,102,3,5,16,20,35,26,6,0,0,111,0,0,5,0,6,8,0,0,0,19,0,3,3,11,10,3,3,0,0,33
101021008,145,232,486,544,524,342,71,0,0,2344,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,8,13,13,11,3,0,0,54,3,0,5,3,12,3,0,0,0,26,0,3,15,8,13,11,0,0,0,50,0,3,5,6,10,3,3,0,0,30,64,36,41,45,41,24,0,0,0,251,44,20,29,25,24,18,0,0,0,160,0,4,12,11,16,8,0,0,0,51,0,3,12,6,5,3,0,0,0,29,0,12,8,7,7,4,0,0,0,38,4,4,4,10,5,8,0,0,0,35,3,10,36,25,30,5,4,0,0,113,3,4,12,20,37,19,0,0,0,95,6,37,152,178,154,50,8,0,0,585,3,11,33,37,50,21,6,3,0,164,12,24,85,89,74,61,5,0,0,350,4,0,8,9,8,5,0,0,0,34,10,10,24,13,12,10,0,0,0,79
101021009,127,310,808,689,558,377,69,3,0,2941,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,14,12,11,9,3,0,0,61,0,0,3,3,12,3,3,0,0,24,0,3,6,14,5,8,0,0,0,36,0,8,11,10,11,8,0,0,0,48,40,51,85,54,38,23,3,0,0,294,29,27,32,27,28,16,0,0,0,159,0,4,16,14,7,6,0,0,0,47,0,0,15,8,5,8,0,0,0,36,0,6,17,14,6,3,0,0,0,46,4,14,15,6,9,4,0,0,0,52,4,23,49,26,23,20,5,0,0,150,0,5,20,25,21,14,0,0,0,85,7,57,221,175,135,64,3,0,0,662,0,16,30,51,33,27,7,0,0,164,17,46,121,75,95,70,4,0,0,428,8,3,9,11,5,3,0,0,0,39,12,19,17,20,15,13,3,0,0,99
101021010,61,164,393,327,305,177,43,6,0,1476,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,6,8,8,7,3,0,0,36,0,3,4,3,3,0,0,0,0,13,0,3,7,4,10,3,3,0,0,30,0,4,3,3,5,0,0,0,0,15,22,33,34,17,20,8,3,3,0,140,17,13,26,17,13,7,0,0,0,93,0,5,7,3,3,3,3,0,0,24,0,3,3,4,8,3,0,0,0,21,0,3,9,4,4,4,0,0,0,24,0,5,6,3,3,3,0,0,0,20,6,6,14,17,8,10,3,0,0,64,0,0,14,13,7,10,3,0,0,47,3,34,125,83,86,21,5,0,0,357,0,13,12,14,23,14,0,0,0,76,4,18,51,45,41,39,8,0,0,206,0,0,10,8,0,0,0,0,0,18,3,13,5,5,6,6,0,0,0,38
