region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
101011001,83,4,0,0,0,87,64,3,3,0,0,70,67,0,0,0,3,70,142,4,0,0,0,146,188,9,6,0,0,203,509,23,7,4,0,543,556,11,0,3,0,570,457,9,0,0,0,466,188,0,0,3,0,191,86,3,4,0,0,93,47,0,0,4,0,51,122,6,3,0,0,131,2509,72,23,14,3,2621
101011002,78,0,0,6,3,87,31,0,0,0,0,31,24,0,0,0,0,24,89,0,0,0,0,89,95,0,0,0,0,95,237,0,0,0,0,237,192,0,0,0,0,192,247,0,0,0,3,250,139,0,0,0,3,142,110,0,0,0,0,110,53,0,0,0,3,56,85,0,0,0,3,88,1380,0,0,6,15,1401
101011003,31,0,0,0,0,31,21,3,0,0,0,24,15,0,0,0,0,15,28,5,0,0,0,33,37,0,0,0,0,37,126,0,0,3,0,129,148,11,0,0,0,159,195,3,0,4,0,202,96,0,0,0,0,96,72,0,0,0,0,72,31,0,3,0,0,34,39,0,0,0,0,39,839,22,3,7,0,871
101011004,65,0,0,0,0,65,35,0,0,0,0,35,31,0,0,0,0,31,44,0,0,0,0,44,52,0,0,0,0,52,189,0,3,0,0,192,201,0,4,0,0,205,265,0,0,10,0,275,228,0,0,3,0,231,251,0,0,0,0,251,155,0,0,0,0,155,70,0,0,0,0,70,1586,0,7,13,0,1606
101011005,36,0,4,0,0,40,43,3,3,0,0,49,32,3,0,0,0,35,68,3,0,0,0,71,100,0,0,0,0,100,301,3,6,0,0,310,217,0,0,0,0,217,138,3,0,0,0,141,50,0,0,0,0,50,38,0,0,0,0,38,16,0,0,0,0,16,45,0,0,0,0,45,1084,15,13,0,0,1112
101011006,93,0,0,0,0,93,55,0,0,0,0,55,47,0,0,0,0,47,72,3,0,0,0,75,98,0,0,0,0,98,141,4,0,0,0,145,76,0,0,3,0,79,71,0,0,0,0,71,17,0,0,0,0,17,22,0,0,0,0,22,13,0,0,0,0,13,58,0,0,3,0,61,763,7,0,6,0,776
101021007,22,0,0,0,0,22,13,0,0,0,0,13,15,0,0,0,0,15,21,0,0,0,0,21,38,0,0,0,0,38,56,0,0,3,0,59,65,0,0,3,0,68,66,0,0,3,0,69,28,3,0,0,0,31,17,0,0,0,0,17,20,0,0,0,0,20,28,0,0,0,0,28,389,3,0,9,0,401
101021008,36,8,0,0,0,44,16,0,0,0,0,16,14,3,0,0,0,17,28,7,0,0,0,35,44,3,0,0,0,47,135,21,5,0,0,161,152,20,6,0,0,178,271,45,0,0,0,316,152,14,0,0,0,166,100,0,0,0,0,100,42,3,0,0,0,45,54,7,0,0,0,61,1044,131,11,0,0,1186
101021009,26,10,10,0,0,46,14,4,5,0,0,23,16,6,7,0,0,29,30,9,18,0,0,57,45,8,22,0,0,75,102,33,70,0,0,205,112,46,85,0,0,243,170,70,76,0,3,319,147,31,11,0,3,192,88,12,7,0,0,107,28,0,5,0,0,33,42,6,10,0,0,58,820,235,326,0,6,1387
101021010,11,0,5,0,0,16,9,6,3,0,0,18,3,3,4,0,0,10,9,5,5,0,0,19,15,4,4,0,0,23,32,20,43,0,0,95,38,31,39,0,0,108,61,49,26,0,0,136,65,22,4,0,0,91,48,8,4,0,0,60,40,3,6,0,0,49,11,3,4,0,0,18,342,154,147,0,0,643
101021011,66,0,0,0,0,66,34,0,0,5,0,39,28,3,0,0,0,31,56,0,0,3,0,59,82,0,0,0,0,82,229,3,0,3,0,235,262,0,5,0,0,267,428,0,0,5,0,433,337,4,0,3,0,344,411,0,0,0,0,411,275,0,0,0,0,275,79,0,0,0,0,79,2287,10,5,19,0,2321
101021012,47,5,0,0,0,52,23,3,0,0,0,26,18,0,0,0,0,18,45,7,0,0,0,52,49,4,3,0,0,56,154,20,3,0,0,177,201,29,3,0,0,233,319,67,3,0,0,389,281,42,9,0,0,332,378,31,0,0,0,409,216,12,0,0,0,228,86,7,0,0,0,93,1817,227,21,0,0,2065
101031013,23,0,0,0,0,23,12,0,0,0,0,12,20,0,0,0,0,20,30,0,0,0,0,30,36,0,0,0,0,36,50,0,0,0,0,50,29,0,0,0,0,29,23,0,0,0,0,23,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,16,250,0,0,0,0,250
101031014,33,0,0,0,0,33,29,0,0,0,0,29,26,4,0,0,0,30,72,0,0,0,0,72,86,0,0,0,0,86,192,0,0,0,0,192,146,0,0,0,0,146,116,3,0,0,0,119,28,0,3,0,3,34,19,0,0,0,0,19,7,0,0,4,0,11,47,0,0,0,0,47,801,7,3,4,3,818
101031015,29,0,0,0,0,29,18,0,0,0,0,18,21,0,0,0,0,21,35,0,0,0,0,35,26,3,0,0,0,29,55,0,0,3,0,58,50,7,0,0,0,57,67,7,0,0,0,74,18,0,0,0,0,18,29,0,0,0,0,29,16,0,0,0,0,16,26,3,0,0,0,29,390,20,0,3,0,413
101031016,19,3,3,0,3,28,13,0,3,0,0,16,20,3,3,0,0,26,25,9,3,0,0,37,36,3,6,0,0,45,81,14,12,0,0,107,87,6,13,0,0,106,110,5,3,0,0,118,71,3,3,0,0,77,36,3,3,0,0,42,22,0,3,0,0,25,38,3,8,0,0,49,558,52,63,0,3,676
101041017,32,3,3,0,0,38,17,0,0,0,0,17,16,0,0,0,0,16,41,3,3,0,0,47,38,3,0,0,0,41,112,0,4,0,0,116,103,0,3,0,0,106,134,5,3,3,0,145,56,3,0,0,0,59,39,3,0,0,0,42,18,0,0,0,0,18,34,3,0,0,0,37,640,23,16,3,0,682
101041018,54,0,0,0,0,54,28,0,0,0,0,28,24,0,0,0,0,24,38,6,3,0,0,47,43,0,3,0,0,46,110,4,3,3,0,120,91,8,0,0,0,99,121,4,3,0,0,128,71,4,3,0,0,78,41,0,3,0,0,44,20,0,0,0,0,20,32,0,5,0,0,37,673,26,23,3,0,725
101041019,48,0,0,4,0,52,31,0,0,0,0,31,35,0,0,0,0,35,53,0,6,0,0,59,89,3,4,0,0,96,209,0,4,4,0,217,177,0,7,0,0,184,130,0,3,0,0,133,52,0,3,0,0,55,26,4,0,0,0,30,21,0,0,0,0,21,38,0,5,0,0,43,909,7,32,8,0,956
101041020,84,0,0,0,0,84,69,0,0,0,0,69,50,0,0,0,0,50,94,3,0,0,0,97,112,0,0,4,0,116,245,4,0,4,0,253,163,0,0,0,0,163,120,3,0,0,0,123,52,0,0,0,0,52,30,0,0,3,0,33,31,0,0,0,0,31,71,0,0,3,0,74,1121,10,0,14,0,1145
101041021,9,3,0,0,0,12,17,0,0,0,0,17,6,3,0,0,0,9,15,0,0,0,0,15,25,3,0,0,0,28,35,3,0,0,0,38,39,3,3,0,0,45,50,0,0,0,0,50,23,4,0,0,0,27,15,0,0,0,0,15,9,0,0,0,0,9,8,0,0,0,0,8,251,19,3,0,0,273
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
101041023,13,0,3,0,0,16,6,0,0,0,0,6,8,0,0,0,0,8,21,0,0,3,0,24,15,0,0,0,0,15,63,3,0,0,0,66,55,0,0,0,0,55,55,0,0,0,0,55,10,0,0,0,0,10,10,0,0,0,0,10,5,0,3,0,0,8,20,0,3,0,0,23,281,3,9,3,0,296
101041024,21,0,0,0,0,21,16,0,0,6,0,22,14,0,0,0,0,14,26,0,0,0,0,26,35,0,0,3,0,38,64,0,0,0,0,64,63,0,0,0,0,63,50,0,0,0,0,50,18,0,0,0,0,18,10,0,0,0,0,10,17,0,0,0,0,17,35,0,0,0,0,35,369,0,0,9,0,378
101041025,50,8,5,0,0,63,27,3,3,0,0,33,24,0,8,0,0,32,49,4,3,0,0,56,60,8,10,3,0,81,148,5,18,0,0,171,120,9,14,0,0,143,177,5,6,0,0,188,68,8,0,0,0,76,52,8,3,0,0,63,24,3,3,0,0,30,48,10,7,0,0,65,847,71,80,3,0,1001
101041026,61,0,0,0,0,61,35,0,3,0,0,38,32,0,0,0,0,32,48,0,3,0,0,51,68,3,0,0,0,71,144,3,0,3,0,150,121,0,3,0,0,124,140,3,3,0,0,146,41,3,0,0,0,44,35,0,0,0,0,35,14,0,0,0,0,14,43,0,0,0,0,43,782,12,12,3,0,809
101041027,58,3,3,0,0,64,31,3,3,0,0,37,19,3,0,0,0,22,47,0,3,0,0,50,58,3,3,0,0,64,125,5,9,0,0,139,120,6,0,3,0,129,111,3,3,3,0,120,31,0,0,0,0,31,40,0,0,0,0,40,25,0,3,3,0,31,27,0,3,0,0,30,692,26,30,9,0,757
102011028,40,0,3,0,0,43,10,0,0,0,0,10,15,0,0,0,0,15,32,0,0,0,0,32,44,0,0,0,0,44,96,4,0,0,0,100,122,0,4,0,0,126,200,5,3,0,0,208,146,4,0,0,0,150,159,4,0,0,0,163,72,0,0,0,0,72,41,0,0,0,0,41,977,17,10,0,0,1004
102011029,66,0,0,0,0,66,26,0,0,0,0,26,29,0,0,0,0,29,51,0,0,0,0,51,50,0,3,0,0,53,148,0,0,0,0,148,161,0,3,0,0,164,283,0,5,0,0,288,213,0,0,0,0,213,162,0,3,0,0,165,94,0,0,0,0,94,66,0,3,0,0,69,1349,0,17,0,0,1366
102011030,30,0,0,0,0,30,13,0,0,0,0,13,11,0,0,0,0,11,11,4,0,0,0,15,22,0,0,0,0,22,52,3,0,0,0,55,65,0,0,0,0,65,69,3,0,8,0,80,39,0,0,0,0,39,58,3,0,0,0,61,66,6,0,0,0,72,50,0,0,0,0,50,486,19,0,8,0,513
102011031,78,0,3,0,0,81,36,0,0,0,0,36,33,0,0,0,0,33,57,4,0,0,0,61,50,0,0,0,0,50,183,15,3,0,0,201,188,11,3,3,0,205,332,10,3,0,0,345,218,5,0,3,0,226,208,8,0,0,0,216,158,0,0,0,0,158,82,0,0,0,0,82,1623,53,12,6,0,1694
102011032,53,13,26,0,0,92,19,7,12,0,3,41,33,3,11,0,0,47,63,12,8,0,0,83,54,23,19,0,3,99,170,43,64,0,3,280,244,73,92,0,3,412,421,79,71,0,3,574,153,23,12,0,3,191,104,10,13,3,0,130,59,3,8,0,0,70,75,9,12,0,0,96,1448,298,348,3,18,2115
102011033,32,3,0,0,0,35,12,0,0,0,0,12,13,3,0,0,0,16,21,0,0,0,0,21,41,3,0,0,0,44,129,3,0,0,0,132,167,21,0,0,0,188,318,12,0,0,0,330,181,0,0,0,0,181,84,0,0,0,0,84,20,0,0,0,0,20,49,0,0,0,0,49,1067,45,0,0,0,1112
102011034,33,3,0,0,0,36,8,4,3,0,0,15,14,3,0,0,0,17,43,0,0,0,0,43,41,3,0,0,0,44,102,9,3,0,0,114,106,6,3,0,0,115,228,7,0,0,0,235,151,3,0,0,0,154,61,0,0,0,3,64,34,3,0,0,0,37,48,3,0,0,0,51,869,44,9,0,3,925
102011035,29,4,0,0,0,33,30,4,0,0,0,34,20,3,0,0,0,23,29,3,0,0,0,32,48,4,0,0,0,52,138,16,0,0,0,154,178,21,0,0,0,199,287,9,0,0,0,296,105,0,0,0,0,105,66,0,0,0,0,66,32,0,0,0,0,32,43,9,0,0,0,52,1005,73,0,0,0,1078
102011036,27,7,0,0,0,34,27,0,0,0,0,27,22,0,0,0,0,22,43,6,0,0,0,49,77,4,0,0,0,81,155,19,0,0,0,174,194,17,0,0,0,211,313,16,0,0,0,329,171,4,0,0,0,175,108,0,0,0,0,108,28,0,0,0,0,28,54,0,0,0,0,54,1219,73,0,0,0,1292
102011037,30,0,4,0,0,34,18,0,0,0,0,18,14,0,0,0,0,14,32,3,0,0,0,35,31,3,0,0,0,34,92,3,0,0,0,95,108,9,0,0,0,117,223,3,0,0,0,226,140,0,0,0,0,140,72,3,0,0,0,75,24,0,0,0,0,24,48,0,0,0,0,48,832,24,4,0,0,860
102011038,34,0,0,0,0,34,23,3,0,0,0,26,21,0,0,0,0,21,32,0,0,0,0,32,54,0,3,0,0,57,90,0,5,0,0,95,100,5,0,0,0,105,264,3,3,0,0,270,141,3,0,0,0,144,105,0,0,0,0,105,43,0,0,0,0,43,46,0,0,0,0,46,953,14,11,0,0,978
102011039,48,20,4,0,0,72,27,0,0,0,0,27,20,5,0,3,0,28,24,8,0,3,0,35,42,13,0,3,0,58,124,27,5,0,0,156,110,23,5,0,0,138,241,50,12,0,0,303,190,39,0,0,0,229,212,48,5,0,0,265,124,16,12,0,0,152,74,14,0,0,0,88,1236,263,43,9,0,1551
102011040,89,21,7,0,0,117,36,9,0,0,0,45,49,5,4,0,0,58,63,9,5,0,0,77,103,15,0,0,0,118,277,32,7,0,0,316,305,40,13,0,0,358,562,48,10,0,0,620,274,15,8,0,0,297,139,4,4,0,0,147,70,4,0,0,0,74,125,11,6,0,0,142,2092,213,64,0,0,2369
102011041,42,0,3,0,0,45,12,0,3,0,0,15,25,3,0,0,0,28,26,3,0,0,0,29,38,0,0,0,3,41,141,6,3,0,0,150,151,4,0,0,3,158,311,5,0,0,0,316,174,0,3,0,0,177,166,5,0,0,0,171,126,3,0,0,3,132,75,0,0,0,0,75,1287,29,12,0,9,1337
102011042,53,9,5,0,0,67,31,3,4,0,0,38,25,4,3,0,0,32,49,10,5,0,0,64,46,13,9,0,0,68,142,21,24,0,0,187,197,36,24,3,0,260,340,32,27,0,0,399,152,13,6,0,0,171,92,4,4,0,0,100,49,3,0,0,0,52,60,6,8,0,0,74,1236,154,119,3,0,1512
102011043,51,9,0,0,0,60,30,4,0,0,0,34,25,0,0,0,0,25,47,0,0,0,0,47,77,0,3,0,0,80,191,0,5,0,0,196,285,24,7,0,0,316,493,11,3,0,0,507,160,4,0,0,0,164,57,0,0,0,0,57,23,3,0,0,0,26,49,4,0,0,0,53,1488,59,18,0,0,1565
