region_id,OPDs_Separate_house_Dwellings,OPDs_Separate_house_Persons,OPDs_SD_r_t_h_th_1_sty_Dwgs,OPDs_SD_r_t_h_th_1_sty_Psns,OPDs_SD_r_t_h_th_2_m_sty_Dwgs,OPDs_SD_r_t_h_th_2_m_sty_Psns,OPDs_SD_r_t_h_th_Tot_Dwgs,OPDs_SD_r_t_h_th_Tot_Psns,OPDs_F_u_ap_I_1or2_sty_blk_Ds,OPDs_F_u_ap_I_1or2_sty_blk_Ps,OPDs_F_u_ap_I_3_sty_blk_Dwgs,OPDs_F_u_ap_I_3_sty_blk_Psns,OPDs_F_u_ap_I_4_m_sty_blk_Ds,OPDs_F_u_ap_I_4_m_sty_blk_Ps,OPDs_Flt_un_apt_Att_house_Ds,OPDs_Flt_un_apt_Att_house_Ps,OPDs_Flt_unit_apart_Tot_Dwgs,OPDs_Flt_unit_apart_Tot_Psns,OPDs_Oth_dw_Cvn_cab_hboat_Ds,OPDs_Oth_dw_Cvn_cab_hboat_Ps,OPDs_Ot_dwg_Im_hm_tnt_SO_Ds,OPDs_Ot_dwg_Im_hm_tnt_SO_Ps,OPDs_Ot_dwg_Hs_f_att_sh_of_Ds,OPDs_Ot_dwg_Hs_f_att_sh_of_Ps,OPDs_Other_dwelling_Tot_Dwgs,OPDs_Other_dwelling_Tot_Psns,OPDs_Dwlling_structur_NS_Dwgs,OPDs_Dwlling_structur_NS_Psns,OPDs_Tot_OPDs_Dwellings,OPDs_Tot_OPDs_Persons,Unoccupied_PDs_Dwgs,Unoccupied_PDs_Psns,Total_PDs_Dwellings,Total_PDs_Persons
101011001,7116,17576,490,867,63,128,553,995,376,530,34,51,38,45,3,0,451,626,74,99,0,8,52,114,126,221,4,11,8250,19429,897,0,9147,19429
101011002,4238,10386,64,102,4,3,68,105,11,16,0,0,0,0,3,5,14,21,27,38,7,19,8,25,42,82,29,78,4391,10672,1628,0,6019,10672
101011003,2054,5338,149,227,5,20,154,247,49,75,0,0,0,0,0,3,49,78,13,27,8,21,9,23,30,71,0,3,2287,5737,217,0,2504,5737
101011004,3497,9469,9,13,0,3,9,16,3,7,0,0,0,0,7,10,10,17,21,43,6,21,15,31,42,95,4,3,3562,9600,636,0,4198,9600
101011005,3414,8765,175,244,3,11,178,255,211,298,0,0,4,3,0,3,215,304,10,18,0,0,6,7,16,25,4,11,3827,9360,493,0,4320,9360
101011006,2801,6583,56,86,5,6,61,92,22,40,0,0,0,0,5,0,27,40,23,24,3,15,13,37,39,76,0,3,2928,6794,762,0,3690,6794
101021007,1239,2849,21,41,8,9,29,50,5,11,0,0,0,0,0,0,5,11,18,45,8,14,8,9,34,68,0,0,1307,2978,568,0,1875,2978
101021008,2558,7278,290,559,101,203,391,762,117,166,0,0,0,0,5,16,122,182,14,20,0,0,3,4,17,24,0,0,3088,8246,190,0,3278,8246
101021009,2133,5417,456,837,275,571,731,1408,641,1041,622,993,166,287,19,26,1448,2347,11,17,0,3,24,46,35,66,15,25,4362,9263,478,0,4840,9263
101021010,815,2236,222,412,236,463,458,875,343,538,161,259,201,338,3,3,708,1138,0,0,3,0,6,19,9,19,0,3,1990,4271,227,0,2217,4271
101021011,4301,12489,37,74,7,14,44,88,0,4,0,0,0,0,11,24,11,28,116,210,15,42,8,10,139,262,3,4,4498,12871,488,0,4986,12871
101021012,3429,10785,461,860,118,249,579,1109,97,180,4,9,0,0,3,4,104,193,0,0,0,0,7,11,7,11,0,0,4119,12098,258,0,4377,12098
101031013,971,2183,12,14,0,0,12,14,15,21,0,0,0,0,0,0,15,21,3,3,3,0,4,23,10,26,0,0,1008,2244,351,0,1359,2244
101031014,2365,5545,170,238,9,30,179,268,110,149,5,8,0,3,5,3,120,163,3,4,0,0,13,22,16,26,4,12,2684,6014,454,0,3138,6014
101031015,1141,2752,42,112,10,19,52,131,0,0,0,0,0,0,0,0,0,0,12,13,7,22,4,9,23,44,4,3,1220,2930,661,0,1881,2930
101031016,1517,4101,112,268,85,218,197,486,179,435,34,88,9,19,0,0,222,542,30,82,3,6,8,15,41,103,64,139,2041,5371,1083,0,3124,5371
101041017,2340,5758,167,273,79,128,246,401,310,467,8,22,0,0,11,8,329,497,47,73,3,0,7,17,57,90,0,0,2972,6746,1127,0,4099,6746
101041018,2571,6193,157,304,131,212,288,516,252,456,7,5,0,0,7,12,266,473,39,65,0,0,9,11,48,76,0,0,3173,7258,2014,0,5187,7258
101041019,2675,6648,87,135,26,46,113,181,282,468,0,0,0,0,4,6,286,474,33,49,3,8,5,8,41,65,16,20,3131,7388,499,0,3630,7388
101041020,3195,7873,8,28,16,23,24,51,10,8,0,0,0,0,4,6,14,14,29,60,18,38,19,44,66,142,4,5,3303,8085,771,0,4074,8085
101041021,890,2122,153,233,21,46,174,279,8,11,0,0,0,0,7,6,15,17,52,83,3,4,3,6,58,93,3,3,1140,2514,936,0,2076,2514
101041022,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,49,34,0,54,49
101041023,1055,2526,66,101,9,18,75,119,117,193,0,0,0,0,0,0,117,193,35,65,3,0,9,19,47,84,0,0,1294,2922,245,0,1539,2922
101041024,1167,2826,8,12,0,0,8,12,0,0,0,0,0,0,3,4,3,4,27,31,3,8,12,30,42,69,3,8,1223,2919,687,0,1910,2919
101041025,2870,6908,271,426,274,485,545,911,534,887,8,13,0,7,12,19,554,926,39,64,0,0,7,13,46,77,0,3,4015,8825,1215,0,5230,8825
101041026,2853,6598,99,165,75,132,174,297,79,103,0,0,0,0,9,10,88,113,24,37,3,5,0,7,27,49,3,6,3145,7063,1198,0,4343,7063
101041027,3012,6688,137,224,110,202,247,426,220,328,37,62,0,3,13,21,270,414,112,153,3,6,17,41,132,200,4,11,3665,7739,1697,0,5362,7739
102011028,2098,5948,36,67,77,184,113,251,32,64,9,24,11,28,12,20,64,136,90,127,0,0,14,19,104,146,3,4,2382,6485,1117,0,3499,6485
102011029,3632,9223,21,46,17,40,38,86,133,234,0,0,0,0,4,5,137,239,52,69,0,0,4,8,56,77,0,0,3863,9625,1273,0,5136,9625
102011030,1370,3667,76,214,0,3,76,217,3,3,0,0,0,0,3,3,6,6,24,41,0,3,16,56,40,100,6,10,1498,4000,591,0,2089,4000
102011031,4271,11137,568,903,105,188,673,1091,69,92,26,29,0,0,5,12,100,133,6,13,0,0,0,0,6,13,0,0,5050,12374,397,0,5447,12374
102011032,3478,9330,571,893,1130,2186,1701,3079,771,1158,690,1155,861,1551,14,14,2336,3878,0,0,0,0,16,26,16,26,81,127,7612,16440,667,0,8279,16440
102011033,1894,5824,116,256,25,73,141,329,0,0,0,0,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,2038,6158,76,0,2114,6158
102011034,1861,5341,761,1116,57,106,818,1222,55,94,0,0,0,0,10,14,65,108,0,0,0,0,0,0,0,0,4,3,2748,6674,439,0,3187,6674
102011035,1968,5695,215,420,53,100,268,520,8,9,0,0,0,0,5,3,13,12,0,0,0,0,4,11,4,11,0,5,2253,6243,114,0,2367,6243
102011036,2247,6837,162,342,118,329,280,671,78,91,29,42,0,0,3,12,110,145,0,0,0,0,0,0,0,0,0,0,2637,7653,123,0,2760,7653
102011037,2058,5300,87,133,54,106,141,239,77,90,17,19,0,0,12,12,106,121,0,0,0,0,3,11,3,11,0,3,2308,5674,207,0,2515,5674
102011038,2191,5816,156,248,57,84,213,332,78,120,0,0,0,0,0,5,78,125,0,4,0,0,0,0,0,4,0,0,2482,6277,299,0,2781,6277
102011039,3143,8471,276,565,640,1575,916,2140,180,375,101,189,6,13,11,20,298,597,266,368,0,0,3,4,269,372,9,14,4635,11594,1129,0,5764,11594
102011040,6772,16759,1238,2120,313,700,1551,2820,728,1208,19,37,15,25,38,46,800,1316,60,93,0,0,16,29,76,122,3,3,9202,21020,2042,0,11244,21020
102011041,2788,7973,72,137,104,229,176,366,82,148,27,42,4,11,8,11,121,212,4,6,0,0,3,8,7,14,7,19,3099,8584,472,0,3571,8584
102011042,3653,9036,733,1332,195,425,928,1757,885,1399,20,25,0,0,16,24,921,1448,23,35,0,0,6,11,29,46,0,4,5531,12291,592,0,6123,12291
102011043,3298,8896,200,312,479,814,679,1126,143,221,0,0,4,6,3,3,150,230,21,42,0,0,0,0,21,42,3,7,4151,10301,310,0,4461,10301
102021044,6810,17977,378,733,252,556,630,1289,561,713,0,0,0,0,17,28,578,741,9,21,0,0,9,13,18,34,0,0,8036,20041,791,0,8827,20041
102021045,3553,10216,43,84,11,34,54,118,3,0,0,0,0,0,3,3,6,3,0,0,0,0,0,4,0,4,0,0,3613,10341,260,0,3873,10341
102021046,3435,8190,66,118,21,43,87,161,97,142,0,0,0,0,7,7,104,149,44,53,0,3,12,31,56,87,3,13,3685,8600,493,0,4178,8600
102021047,4766,13626,266,467,61,146,327,613,203,259,0,0,0,0,11,18,214,277,3,4,0,0,6,16,9,20,0,0,5316,14536,411,0,5727,14536
102021048,6716,17360,703,1175,99,202,802,1377,332,468,0,0,0,0,7,9,339,477,120,185,0,0,7,14,127,199,3,4,7987,19417,791,0,8778,19417
102021049,918,2707,10,19,0,0,10,19,0,3,0,0,0,0,3,0,3,3,9,12,0,3,0,0,9,15,3,3,943,2747,119,0,1062,2747
102021050,4019,9453,12,28,18,34,30,62,17,23,0,0,0,0,0,3,17,26,56,71,0,0,3,17,59,88,0,0,4125,9629,453,0,4578,9629
102021051,1284,3834,195,413,133,277,328,690,0,0,0,0,0,3,5,8,5,11,4,10,0,3,0,0,4,13,0,0,1621,4548,95,0,1716,4548
102021052,2011,5047,21,47,4,4,25,51,15,18,0,0,0,0,0,3,15,21,0,0,0,0,0,3,0,3,0,0,2051,5122,527,0,2578,5122
102021053,2958,7438,789,1319,461,938,1250,2257,687,1177,335,619,545,1014,30,42,1597,2852,86,142,0,0,34,80,120,222,9,16,5934,12785,2565,0,8499,12785
102021054,2940,6887,458,695,171,285,629,980,91,126,20,37,0,0,10,9,121,172,84,145,0,0,21,48,105,193,0,4,3795,8236,694,0,4489,8236
102021055,1063,3068,336,898,248,646,584,1544,0,0,0,0,0,0,0,0,0,0,33,50,3,0,0,6,36,56,0,0,1683,4668,96,0,1779,4668
102021056,3641,11267,44,70,25,66,69,136,6,9,0,0,0,0,3,9,9,18,104,131,3,9,0,0,107,140,0,3,3826,11564,200,0,4026,11564
102021057,2465,6552,165,317,142,321,307,638,201,293,59,93,14,28,4,3,278,417,53,68,0,3,0,0,53,71,3,8,3106,7686,211,0,3317,7686
103011058,6588,17145,748,1315,155,307,903,1622,791,1178,36,47,7,7,9,32,843,1264,0,0,0,0,10,17,10,17,12,21,8356,20069,809,0,9165,20069
103011059,3008,8470,60,106,39,92,99,198,23,27,0,0,0,0,24,55,47,82,20,31,3,0,5,9,28,40,3,12,3185,8802,237,0,3422,8802
103011060,2263,5894,3,7,4,16,7,23,7,12,0,0,0,0,3,7,10,19,13,22,4,6,4,7,21,35,11,26,2312,5997,513,0,2825,5997
103011061,1590,3936,30,50,3,7,33,57,31,39,12,14,0,0,0,0,43,53,15,21,0,0,0,0,15,21,0,0,1681,4067,539,0,2220,4067
103021062,2541,6249,34,41,0,0,34,41,47,66,0,0,0,0,0,0,47,66,17,27,3,10,3,9,23,46,3,4,2648,6406,658,0,3306,6406
103021063,3099,7568,126,176,18,35,144,211,198,260,8,13,5,3,0,0,211,276,18,27,0,0,12,38,30,65,0,0,3484,8120,404,0,3888,8120
103021064,2048,4867,25,29,0,7,25,36,16,27,0,0,0,0,0,0,16,27,9,10,3,9,4,5,16,24,11,14,2116,4968,541,0,2657,4968
