region_id,Sme_Usl_ad_1_yr_ago_as_2011_M,Sme_Usl_ad_1_yr_ago_as_2011_F,Sme_Usl_ad_1_yr_ago_as_2011_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
101011001,8178,8633,16811,751,813,1564,531,522,1053,20,16,36,39,51,90,5,4,9,4,0,4,4,8,12,3,5,8,90,99,189,0,0,0,696,705,1401,33,51,84,17,28,45,1497,1597,3094,936,357,1293,10611,10587,21198
101011002,5033,4809,9842,174,188,362,318,332,650,0,3,3,14,23,37,3,0,3,4,6,10,0,5,5,3,3,6,23,26,49,0,0,0,365,398,763,28,27,55,12,3,15,579,616,1195,274,233,507,5886,5658,11544
101011003,2424,2611,5035,188,180,368,104,123,227,3,3,6,13,11,24,0,4,4,8,7,15,6,3,9,0,0,0,98,114,212,0,0,0,232,265,497,16,10,26,4,9,13,440,464,904,165,124,289,3029,3199,6228
101011004,4330,4249,8579,120,132,252,167,172,339,8,8,16,27,14,41,3,8,11,5,5,10,0,5,5,5,10,15,249,243,492,0,0,0,464,465,929,21,17,38,5,10,15,610,624,1234,233,235,468,5173,5108,10281
101011005,3894,4175,8069,402,465,867,229,265,494,4,7,11,26,24,50,0,0,0,3,3,6,4,3,7,3,3,6,21,16,37,0,0,0,290,321,611,8,13,21,9,5,14,709,804,1513,265,263,528,4868,5242,10110
101011006,3103,3095,6198,124,120,244,220,205,425,7,4,11,13,13,26,3,3,6,0,0,0,7,0,7,0,0,0,26,32,58,0,0,0,276,257,533,8,8,16,3,3,6,411,388,799,164,147,311,3678,3630,7308
101021007,1370,1338,2708,65,66,131,83,76,159,3,3,6,6,11,17,0,0,0,3,0,3,0,0,0,0,4,4,33,36,69,0,0,0,128,130,258,3,4,7,0,3,3,196,203,399,106,108,214,1672,1649,3321
101021008,3465,3592,7057,112,114,226,252,269,521,9,4,13,16,19,35,4,4,8,4,3,7,0,0,0,3,3,6,70,86,156,0,0,0,358,388,746,37,26,63,11,5,16,518,533,1051,197,184,381,4180,4309,8489
101021009,3858,3779,7637,129,159,288,397,393,790,36,27,63,32,34,66,9,6,15,6,9,15,4,4,8,5,9,14,194,193,387,0,0,0,683,675,1358,68,90,158,7,4,11,887,928,1815,388,241,629,5133,4948,10081
101021010,1718,1657,3375,50,44,94,242,206,448,11,7,18,26,11,37,3,3,6,9,4,13,5,3,8,0,0,0,89,94,183,0,0,0,385,328,713,42,39,81,5,5,10,482,416,898,164,125,289,2364,2198,4562
101021011,5819,5705,11524,142,148,290,289,314,603,17,18,35,32,25,57,3,8,11,4,7,11,3,4,7,9,8,17,285,306,591,4,5,9,646,695,1341,29,31,60,10,9,19,827,883,1710,391,331,722,7037,6919,13956
