region_id,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_Country_birth_ns,Tot_P_Tot_Resp
101011001,620,16190,1778,21485
101011002,432,8556,721,11627
101011003,269,4612,510,6337
101011004,547,7015,639,10403
101011005,293,8080,743,10273
101011006,212,5923,447,7389
101021007,161,2188,290,3359
101021008,356,5145,542,8600
101021009,431,5258,898,10236
101021010,198,2464,318,4640
101021011,814,8719,917,14107
101021012,728,7469,502,12572
101031013,88,1854,121,2416
101031014,286,4245,552,6682
101031015,131,2165,170,3179
101031016,376,3804,1010,6666
101041017,310,4884,606,7512
101041018,355,5189,718,8220
101041019,349,5936,478,8053
101041020,411,5922,560,8768
101041021,146,1829,191,2824
101041022,3,41,0,58
101041023,114,2323,147,3204
101041024,133,2216,218,3211
101041025,431,6437,595,9784
101041026,327,5233,379,7614
101041027,371,5612,610,8625
102011028,397,4227,428,7014
102011029,554,6622,632,10338
102011030,218,2645,375,4414
102011031,706,7851,1054,13592
102011032,905,10005,1674,18075
102011033,369,3846,299,6452
102011034,367,4449,428,7102
102011035,375,3959,298,6492
102011036,444,5016,384,8045
102011037,370,3369,595,6311
102011038,363,4431,310,6638
102011039,688,7164,909,12565
102011040,1120,14100,1855,22533
102011041,488,5810,497,9094
102011042,643,8221,1062,13252
102011043,593,6728,683,11191
102021044,992,14664,1164,21372
102021045,563,7226,694,10783
102021046,402,6266,511,8958
102021047,805,10287,881,15344
102021048,875,13776,1457,20678
102021049,156,1967,237,3004
102021050,443,6922,593,10061
102021051,306,3067,221,4787
102021052,258,3755,231,5401
102021053,645,9025,1347,13981
102021054,394,5977,674,9007
102021055,285,2881,400,5026
102021056,569,7694,853,12500
102021057,390,5026,635,8153
103011058,852,16464,2093,22985
103011059,298,7223,636,9495
103011060,280,4827,559,6617
103011061,162,3178,362,4465
103021062,176,5777,449,6888
103021063,264,6896,798,8927
103021064,154,4195,326,5353
103021065,225,8194,616,9808
103021066,122,2911,226,3644
103021067,284,8665,935,10945
103021068,97,2704,257,3396
103021069,134,4925,260,5850
103031070,468,8601,1189,12248
103031071,224,5796,538,7893
103031072,385,7815,835,10489
103031073,121,2496,182,3345
103031074,347,7381,764,9953
103031075,0,0,0,0
103041076,218,5471,476,7012
103041077,606,14351,1576,19625
103041078,528,12487,1096,16833
103041079,397,8706,500,10993
104011080,547,14581,1430,18369
104011081,585,11378,857,15042
104011082,619,11678,884,15843
104021083,304,3659,236,5702
104021084,665,11079,1115,16351
104021085,394,6122,952,9808
104021086,173,2487,168,3586
104021087,131,2354,215,3291
104021088,415,4998,452,7693
104021089,837,13311,1097,18945
104021090,196,3304,220,4541
104021091,544,7427,728,11452
105011092,67,3312,612,4279
105011093,135,3635,425,4716
105011094,65,3670,318,4261
105011095,110,4327,360,5208
105011096,161,4883,748,6823
105021097,372,14664,1633,18522
105021098,57,2192,190,2688
105031099,232,6435,618,8171
105031100,235,8749,699,10853
105031101,422,12597,923,15726
105031102,173,6036,479,7424
105031103,174,4152,404,5169
105031104,98,3728,289,4462
105031105,143,5554,441,6674
105031106,223,6534,1078,8622
106011107,368,6943,499,9261
106011108,625,15001,2144,20268
106011109,278,5170,416,7035
106011110,255,6699,469,8318
106011111,562,12753,870,16202
106011112,655,12149,887,16134
106011113,179,3658,304,4764
106021114,167,3556,318,4779
106021115,922,19338,1433,25798
106021116,283,5090,278,6618
106021117,662,14138,1044,18292
106021118,340,6726,383,8730
106031119,252,3613,357,5427
106031120,304,4395,281,6315
106031121,849,12274,1782,19647
106031122,519,10134,960,13730
106031123,213,4116,229,5306
106031124,174,2994,290,4501
106031125,637,8923,679,12567
106041126,360,8804,1174,11788
106041127,108,3045,310,3993
106041128,174,4643,365,5883
106041129,249,6159,555,7878
107011130,1176,10496,2041,26650
107011131,1294,12269,1361,22498
107011132,432,4152,240,7420
107011133,0,13,0,21
107011134,875,7865,759,15322
107021135,0,5,7,15
107031136,814,8328,549,13622
107031137,416,4099,355,6995
107031138,353,4443,291,7163
107031139,316,3725,260,5739
107031140,363,4762,309,7018
107031141,687,7242,578,13438
107031142,526,4940,419,9493
107031143,1175,10297,1357,20063
107041144,1059,9823,1053,19999
107041145,909,8175,738,15088
107041146,1117,9714,1048,19883
107041147,587,5372,485,8459
107041148,718,6238,551,10576
107041149,1290,11422,2146,27885
107041150,1156,11289,914,18627
108011151,163,3564,320,4739
108011152,551,9534,1150,13703
108011153,251,3810,351,5616
108011154,207,4209,381,5798
108021155,353,10924,1474,14287
108021156,322,6581,630,8949
108021157,181,3512,304,4645
108021158,277,4730,447,6664
108021159,297,5342,373,7338
108021160,189,3645,368,4953
108031161,17,248,11,364
108041162,634,11321,958,15738
108041163,1244,18284,1427,26709
108041164,617,10183,1175,15004
108041165,200,3645,335,5034
108041166,362,7745,602,10215
108051167,153,3826,233,4862
108051168,394,6817,524,9560
108051169,585,15375,1485,20106
108051170,481,8309,838,11513
108051171,157,4176,327,5311
109011172,488,9444,666,12797
109011173,333,6726,684,9311
109011174,373,7075,930,10521
109011175,352,8661,620,10878
109011176,401,10161,906,13921
109021177,77,2392,205,2999
109021178,156,4488,417,5761
109021179,98,2723,360,3664
109031180,174,4391,308,5617
109031181,190,5134,354,6505
109031182,185,5542,553,7127
109031183,212,5491,415,6809
109031184,155,4010,306,5115
109031185,265,7203,581,9293
110011186,847,15677,1726,22463
110011187,127,3436,295,4297
110011188,213,4640,340,6001
110011189,92,2669,135,3188
110021190,245,6805,665,8657
110021191,273,9214,718,11390
110021192,174,4190,270,5284
110021193,171,4774,252,5614
110021194,217,5163,514,6821
110031195,184,6367,1112,8396
110031196,151,4738,274,5544
110031197,142,5644,608,6928
110031198,128,3965,328,4819
110041199,213,7114,667,8726
110041200,110,3783,301,4527
110041201,187,6116,450,7480
110041202,460,16193,1360,19895
110041203,377,10364,1219,13510
110041204,96,4346,421,5314
110041205,496,14089,909,17339
111011206,720,12573,1007,17138
111011207,208,4298,354,5623
111011208,1001,16767,1173,23561
111011209,999,16462,1164,22967
111011210,338,6348,650,8658
111011211,171,2479,155,3455
111011212,517,7566,753,10730
111011213,541,8502,450,11977
111011214,551,8882,568,12759
111021215,318,6329,594,8700
111021216,386,5270,506,7933
111021217,391,8707,486,11423
111021218,710,8987,851,13837
111021219,583,9371,748,13259
111021220,396,6285,357,8717
111021221,210,4828,332,6121
111031222,664,10424,620,15043
111031223,306,6304,570,8354
111031224,539,7433,893,11737
111031225,718,11285,932,16408
111031226,427,8160,450,11215
111031227,659,9381,1109,14632
111031228,671,9383,548,13399
111031229,520,6193,833,10134
111031230,0,9,3,15
111031231,392,5851,897,10080
111031232,238,4263,657,6129
111031233,708,13145,1126,19043
111031234,434,7725,1130,11861
111031235,388,4906,689,7671
112011236,680,11369,1174,16166
112011237,713,11175,713,15694
112011238,335,3099,280,5311
112011239,454,4618,466,7737
112011240,507,4597,843,8652
112011241,187,3824,283,4985
112011242,437,4986,345,7345
112011243,429,3922,612,7338
112021244,301,9503,891,11833
112021245,198,5302,499,6894
112021246,471,9613,585,12713
112021247,293,5457,454,7518
112021248,638,11438,935,15567
112021249,725,10136,852,14763
112031250,518,7130,779,10925
112031251,399,5695,533,8234
112031252,429,6303,692,9549
112031253,620,8162,661,12139
112031254,834,10850,1442,18191
112031255,1213,16570,1623,26053
113011256,502,9539,1640,17900
113011257,387,8950,734,12695
113011258,277,7311,751,9894
113011259,104,4894,524,6126
113021260,106,2480,308,3395
113021261,189,4859,406,6302
113021262,141,3621,235,4653
113031263,156,6021,518,7448
113031264,79,3048,195,3574
113031265,150,4103,1088,5823
113031266,138,5250,340,6320
113031267,482,12315,804,15909
113031268,118,2638,184,3486
113031269,626,16341,1068,20867
113031270,349,8824,802,11775
113031271,422,11482,691,13993
114011272,379,5312,459,8281
114011273,163,2161,297,3532
114011274,233,3268,316,4790
114011275,0,17,18,39
114011276,162,2208,373,3821
114011277,800,10318,786,15235
114011278,760,11641,2292,18105
114011279,548,8133,927,12609
114011280,194,2828,233,4127
114011281,132,2140,228,3298
114011282,648,9481,967,14147
114011283,236,3174,234,4646
114021284,653,7161,756,12154
