region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
101011001,0,63,30,16,26,25,12,11,0,183,0,43,91,95,169,264,289,326,143,1420,29,50,41,20,31,24,21,13,4,233,1856,1231,1174,1348,1358,1212,911,659,232,9981,0,68,825,1364,1550,1433,1045,525,118,6928,0,295,485,330,253,150,47,7,0,1567,0,76,225,348,234,93,64,62,31,1133,3860,0,0,0,0,0,0,0,0,3860,0,803,0,0,0,0,0,0,0,803,0,731,236,102,87,40,5,0,0,1201,0,102,37,31,40,51,53,35,8,357,0,57,25,16,7,13,3,3,0,124,0,126,96,42,51,52,28,21,0,416,0,99,214,241,411,500,457,439,184,2545,78,104,82,49,47,47,35,22,9,473,3938,2461,2225,2523,2680,2379,1737,1114,350,19407
101011002,0,14,6,3,11,12,13,4,0,63,0,13,16,18,65,102,136,108,38,496,14,35,10,22,22,18,24,5,3,153,988,497,402,714,857,849,628,287,70,5292,0,29,333,844,1148,1217,871,344,38,4824,0,63,137,198,180,124,36,13,3,754,0,19,50,108,86,27,37,26,21,374,2023,0,0,0,0,0,0,0,0,2023,0,443,0,0,0,0,0,0,0,443,0,320,108,66,47,15,0,0,0,556,0,45,20,8,15,29,24,19,8,168,0,16,9,9,6,4,6,3,0,53,0,21,12,13,24,38,24,4,0,136,0,36,54,69,165,251,264,194,59,1092,43,63,38,38,35,43,35,11,6,312,2066,1055,761,1353,1706,1748,1297,614,135,10735
101011003,0,22,11,0,0,11,3,3,0,50,0,6,19,27,42,59,73,87,33,346,11,15,8,6,6,11,6,7,0,70,635,341,331,452,373,360,251,187,52,2982,0,29,287,545,493,465,298,176,33,2326,0,87,150,121,69,34,11,0,0,472,0,0,32,73,71,30,11,16,7,240,1229,0,0,0,0,0,0,0,0,1229,0,246,0,0,0,0,0,0,0,246,0,230,60,25,20,9,0,0,0,344,0,13,3,4,7,12,10,5,7,61,0,15,3,3,0,0,3,0,0,24,0,43,20,12,17,15,7,6,0,120,0,15,38,58,84,99,110,121,47,572,22,30,14,15,15,15,10,12,0,133,1251,708,607,856,776,679,460,336,94,5767
101011004,0,11,6,5,10,12,8,3,0,55,0,8,9,23,45,61,65,36,19,266,12,20,15,16,25,7,6,4,0,105,1048,471,446,837,786,682,371,120,40,4801,0,14,391,1102,1128,1025,581,166,15,4422,0,48,173,231,181,110,27,4,0,774,0,8,33,67,66,37,15,14,9,249,2112,0,0,0,0,0,0,0,0,2112,0,483,0,0,0,0,0,0,0,483,0,274,101,50,26,12,0,0,0,463,0,26,7,12,8,19,16,13,9,110,0,25,26,10,9,9,4,0,0,83,0,20,11,13,21,21,17,3,0,106,0,24,30,83,132,132,132,51,23,607,28,41,25,35,45,25,22,8,0,229,2140,963,797,1603,1616,1390,814,259,56,9638
101011005,0,30,10,8,9,3,8,4,0,72,0,27,27,27,54,114,127,164,86,626,25,21,12,6,8,20,25,8,0,125,1069,555,525,586,605,614,459,332,131,4876,0,27,406,693,734,757,561,251,52,3481,0,135,220,135,108,72,30,6,0,706,0,47,86,138,100,42,21,32,17,483,2122,0,0,0,0,0,0,0,0,2122,0,383,0,0,0,0,0,0,0,383,0,281,88,42,42,29,0,0,0,482,0,48,18,11,8,21,15,27,14,162,0,21,9,6,7,7,4,4,0,58,0,58,38,22,14,11,14,10,0,167,0,55,85,95,140,203,203,220,111,1112,41,54,32,19,20,33,40,14,3,256,2163,1109,982,1161,1173,1175,888,564,197,9412
101011006,0,13,4,3,15,11,7,0,0,53,0,10,15,16,46,89,99,104,48,427,10,18,0,8,17,18,13,5,0,89,686,319,279,446,504,545,365,212,71,3427,0,13,232,513,634,756,503,195,27,2873,0,75,116,112,81,41,15,6,0,446,0,20,44,82,57,34,22,19,11,289,1373,0,0,0,0,0,0,0,0,1373,0,265,0,0,0,0,0,0,0,265,0,155,63,37,32,11,0,0,0,298,0,18,10,4,16,15,16,13,4,96,0,13,10,0,3,0,7,0,0,33,0,24,16,10,30,21,21,0,0,122,0,36,35,55,133,192,199,162,67,879,16,38,9,20,30,31,21,11,0,176,1389,657,535,833,1016,1101,804,406,109,6850
101021007,0,0,3,3,0,8,5,4,0,23,0,0,6,9,29,54,49,27,17,191,7,9,9,6,3,13,9,3,3,62,284,94,120,233,227,259,186,65,29,1497,0,7,92,234,289,293,241,70,7,1233,0,6,50,80,62,41,18,0,0,257,0,0,15,47,28,15,7,7,3,122,562,0,0,0,0,0,0,0,0,562,0,105,0,0,0,0,0,0,0,105,0,76,25,12,5,8,0,0,0,126,0,6,3,0,3,6,0,8,3,29,0,4,3,3,0,4,0,0,0,14,0,3,6,3,8,14,9,8,0,51,0,4,24,30,66,104,97,46,22,393,12,18,22,18,18,24,9,3,3,127,574,229,240,427,479,509,381,142,38,3019
101021008,0,15,13,6,10,12,3,0,0,59,0,11,34,58,61,76,85,61,29,415,15,27,19,8,9,9,6,3,0,96,860,533,619,626,631,472,276,121,43,4181,0,16,448,700,751,576,321,114,11,2937,0,92,217,164,109,65,11,0,0,658,0,28,99,124,126,66,25,15,8,491,1736,0,0,0,0,0,0,0,0,1736,0,400,0,0,0,0,0,0,0,400,0,403,181,53,42,4,0,0,0,683,0,47,33,15,19,31,21,6,8,180,0,23,18,12,4,3,0,0,0,60,0,34,33,16,21,20,9,0,0,133,0,26,86,125,127,145,117,86,32,744,24,47,44,13,20,14,10,6,0,178,1760,1116,1159,1222,1219,924,514,227,59,8200
101021009,0,37,42,20,20,16,5,3,0,143,0,55,133,91,100,137,103,134,75,828,7,18,26,14,10,13,12,6,3,109,726,590,846,659,546,488,332,274,113,4574,0,44,606,642,476,501,336,226,19,2850,0,189,381,196,143,57,11,0,0,977,0,24,75,114,140,57,29,26,19,484,1459,0,0,0,0,0,0,0,0,1459,0,276,0,0,0,0,0,0,0,276,0,283,117,64,36,23,7,0,0,530,0,77,40,27,16,18,13,23,15,229,0,30,23,9,7,7,3,0,0,79,0,99,136,55,56,38,12,6,3,405,0,112,298,277,292,290,177,179,105,1730,20,41,52,35,30,27,18,10,6,239,1479,1175,1728,1419,1196,1018,606,470,167,9258
101021010,0,20,20,0,4,4,3,3,3,57,0,23,72,51,65,63,42,33,16,365,6,11,8,0,6,3,6,3,0,43,314,301,405,296,301,223,125,76,37,2078,0,30,301,317,308,238,150,56,10,1410,0,113,162,84,61,32,4,6,0,462,0,10,37,51,47,18,6,4,5,178,680,0,0,0,0,0,0,0,0,680,0,157,0,0,0,0,0,0,0,157,0,139,45,15,9,4,0,0,0,212,0,35,31,8,12,15,8,8,3,120,0,8,13,4,4,5,0,0,5,39,0,42,55,8,13,7,6,6,3,140,0,42,152,146,159,126,75,44,22,766,14,17,24,13,9,7,9,6,0,99,694,593,820,646,622,452,258,130,48,4263
