region_id,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
101011001,848,3182,2724,831,362,7947,304,8251
101011002,127,1152,1778,764,448,4269,124,4393
101011003,143,751,843,328,162,2227,62,2289
101011004,46,694,1548,741,483,3512,51,3563
101011005,345,1444,1290,413,201,3693,136,3829
101011006,171,945,1074,395,237,2822,107,2929
101021007,37,432,531,172,98,1270,35,1305
101021008,210,1022,1046,481,215,2974,116,3090
101021009,437,1999,1252,344,161,4193,167,4360
101021010,181,835,638,164,112,1930,59,1989
101021011,50,748,1946,1009,662,4415,83,4498
101021012,87,1008,2012,622,347,4076,42,4118
101031013,75,330,374,141,53,973,34,1007
101031014,270,1087,906,226,108,2597,88,2685
101031015,30,345,504,193,121,1193,28,1221
101031016,69,581,844,277,149,1920,118,2038
101041017,260,1317,919,253,94,2843,127,2970
101041018,155,1466,1104,255,96,3076,97,3173
101041019,224,1237,1109,317,134,3021,110,3131
101041020,61,1008,1416,499,220,3204,97,3301
101041021,60,516,409,87,28,1100,39,1139
101041022,0,10,11,0,0,21,0,21
101041023,119,547,439,102,34,1241,52,1293
101041024,35,410,491,174,71,1181,40,1221
101041025,209,1716,1527,326,115,3893,127,4020
101041026,180,1339,1099,300,129,3047,98,3145
101041027,248,1631,1221,310,97,3507,157,3664
102011028,74,760,1070,294,128,2326,54,2380
102011029,172,1362,1568,438,204,3744,117,3861
102011030,61,378,581,243,192,1455,43,1498
102011031,486,1972,1643,506,293,4900,148,5048
102011032,1206,3420,2081,439,193,7339,273,7612
102011033,55,624,910,272,134,1995,41,2036
102011034,316,1069,839,291,125,2640,108,2748
102011035,107,844,867,270,109,2197,56,2253
102011036,154,834,1039,376,172,2575,61,2636
102011037,190,919,885,182,61,2237,69,2306
102011038,121,904,990,272,123,2410,72,2482
102011039,235,1609,1915,504,246,4509,127,4636
102011040,1275,4163,2566,570,222,8796,408,9204
102011041,112,857,1411,430,204,3014,86,3100
102011042,946,2489,1404,319,129,5287,247,5534
102011043,453,1770,1295,353,138,4009,141,4150
102021044,742,3052,2811,787,332,7724,316,8040
102021045,155,1457,1309,420,160,3501,111,3612
102021046,293,1601,1188,308,138,3528,155,3683
102021047,258,1793,2145,643,336,5175,142,5317
102021048,781,3328,2505,725,281,7620,364,7984
102021049,7,164,406,196,143,916,25,941
102021050,231,1936,1234,376,181,3958,167,4125
102021051,47,494,651,243,147,1582,38,1620
102021052,65,792,816,225,85,1983,68,2051
102021053,843,2695,1563,392,131,5624,311,5935
102021054,496,1630,1052,283,131,3592,207,3799
102021055,70,651,645,184,82,1632,46,1678
102021056,131,1182,1727,461,223,3724,100,3824
102021057,424,1284,871,267,120,2966,141,3107
103011058,814,3284,2740,863,383,8084,273,8357
103011059,175,885,1354,427,219,3060,123,3183
103011060,55,522,995,420,259,2251,59,2310
103011061,90,541,635,242,106,1614,69,1683
103021062,200,827,911,395,194,2527,120,2647
103021063,352,1355,1135,339,136,3317,167,3484
103021064,118,598,806,334,192,2048,70,2118
103021065,265,1305,1415,434,222,3641,165,3806
103021066,95,498,509,203,136,1441,56,1497
103021067,386,1513,1385,390,188,3862,166,4028
103021068,97,393,442,174,137,1243,24,1267
103021069,140,718,817,326,175,2176,81,2257
103031070,693,1850,1440,427,223,4633,226,4859
103031071,142,808,1154,438,270,2812,107,2919
103031072,344,1382,1431,387,154,3698,167,3865
103031073,89,551,437,173,83,1333,55,1388
103031074,108,1133,1411,570,325,3547,108,3655
103031075,0,0,0,0,0,0,0,0
103041076,127,785,955,382,221,2470,85,2555
103041077,850,3087,2347,642,277,7203,359,7562
103041078,330,1817,2407,723,325,5602,168,5770
103041079,114,914,1677,684,413,3802,95,3897
104011080,763,3045,2188,586,239,6821,263,7084
104011081,199,1805,2243,774,364,5385,177,5562
104011082,471,2924,2124,515,173,6207,227,6434
104021083,99,945,798,198,75,2115,59,2174
104021084,713,2739,2045,515,200,6212,251,6463
104021085,496,1704,1132,282,111,3725,163,3888
104021086,23,341,554,202,108,1228,34,1262
104021087,70,532,461,161,56,1280,39,1319
104021088,58,872,1178,346,160,2614,73,2687
104021089,528,2917,2545,727,266,6983,238,7221
104021090,144,741,689,198,79,1851,60,1911
104021091,265,1775,1565,413,179,4197,134,4331
105011092,250,499,374,115,83,1321,76,1397
105011093,135,642,610,189,86,1662,65,1727
105011094,187,512,531,200,121,1551,66,1617
105011095,187,654,642,252,133,1868,113,1981
105011096,360,976,709,230,152,2427,188,2615
105021097,820,3149,2249,629,221,7068,367,7435
105021098,123,322,277,127,89,938,55,993
105031099,235,1151,1064,360,198,3008,138,3146
105031100,304,1271,1370,460,207,3612,126,3738
105031101,581,2381,2118,546,206,5832,200,6032
105031102,203,977,979,277,106,2542,116,2658
105031103,21,345,755,344,243,1708,40,1748
105031104,120,549,582,225,144,1620,70,1690
105031105,197,810,853,317,190,2367,114,2481
105031106,366,1111,1017,336,155,2985,118,3103
106011107,92,783,1412,500,293,3080,70,3150
106011108,588,2758,2464,747,369,6926,287,7213
106011109,50,651,1020,420,259,2400,68,2468
106011110,143,908,1208,496,270,3025,89,3114
106011111,444,2061,2164,701,410,5780,237,6017
106011112,316,1654,2340,781,342,5433,159,5592
106011113,24,301,698,331,218,1572,38,1610
106021114,201,619,603,191,87,1701,78,1779
106021115,727,3341,3688,1086,504,9346,270,9616
