region_id,Median_age_persons,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_rent_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size
103011061,41,1517,512,170,1211,1.1,970,2.4
103021062,41,823,445,110,977,1.1,832,2.4
103021063,44,1148,416,160,1004,1.1,770,2.3
103021064,46,1083,405,140,992,1.1,805,2.4
103021065,42,1127,458,150,1016,1.1,822,2.4
103021066,47,867,383,110,869,1.1,715,2.3
103021067,38,1387,491,165,1194,1.1,940,2.5
103021068,44,910,383,100,934,1.1,739,2.4
103021069,41,1080,459,130,1069,1.1,879,2.4
103031070,42,1346,432,175,1123,1.1,829,2.3
103031071,43,1528,478,160,1296,1.1,994,2.5
103031072,38,1733,515,240,1379,1.1,1059,2.5
103031073,47,1083,371,150,925,1.1,681,2.2
103031074,44,1304,405,150,1063,1.1,870,2.5
103031075,0,0,0,0,0,0,0,0
103041076,40,1430,531,165,1378,1.1,1090,2.5
103041077,38,1477,527,210,1286,1.1,971,2.3
103041078,33,1800,662,270,1687,1.1,1439,2.7
103041079,41,1517,579,150,1451,1.1,1219,2.7
104011080,41,1300,427,205,981,1.1,790,2.4
104011081,45,1300,383,180,927,1.1,798,2.5
104011082,51,1441,390,235,873,1.1,730,2.2
104021083,42,1300,439,260,968,1.1,848,2.5
104021084,41,1610,463,250,1078,1.1,861,2.3
104021085,43,1600,466,250,1084,1.1,838,2.2
104021086,42,1517,479,250,1181,1.1,1026,2.7
104021087,47,1018,378,150,857,1.1,680,2.2
104021088,41,1733,561,320,1354,1.1,1226,2.7
104021089,42,1600,467,250,1096,1.1,902,2.5
104021090,49,1359,411,230,928,1.1,768,2.3
104021091,44,1500,435,250,961,1.1,835,2.5
105011092,34,888,517,90,1089,1.2,964,2.6
105011093,35,1300,582,143,1581,1.1,1259,2.4
105011094,40,780,451,120,1022,1.1,822,2.5
105011095,40,1000,478,130,1130,1.1,870,2.4
105011096,41,810,384,100,937,1.1,715,2.3
105021097,43,958,414,150,994,1.1,786,2.2
105021098,39,300,430,50,934,1.1,831,2.4
105031099,45,867,381,120,877,1.1,690,2.4
105031100,34,1517,583,200,1378,1.1,1160,2.7
105031101,37,1517,577,200,1347,1.1,1037,2.4
105031102,34,1322,566,180,1233,1.1,1052,2.6
105031103,42,1538,577,175,1385,1.1,1199,2.7
105031104,44,953,420,120,943,1.1,773,2.4
105031105,39,1083,493,145,1082,1.1,858,2.5
105031106,41,1157,405,130,941,1.1,766,2.4
106011107,35,1798,605,300,1697,1.1,1549,2.8
106011108,37,1517,443,225,1176,1.1,934,2.5
106011109,41,1634,496,210,1326,1.1,1145,2.7
106011110,44,1637,484,183,1280,1.1,1003,2.5
106011111,37,1471,451,220,1181,1.1,970,2.6
106011112,33,1993,655,270,1975,1.1,1710,2.7
106011113,40,2000,601,200,1792,1.1,1608,2.8
106021114,39,1543,493,245,1337,1.1,1038,2.4
106021115,37,1733,558,250,1510,1.1,1209,2.6
106021116,39,1970,669,310,1995,1.0,1743,2.8
106021117,34,1744,539,270,1509,1.1,1281,2.7
106021118,34,1800,655,260,1741,1.1,1629,3.0
106031119,41,1900,465,295,1195,1.1,988,2.6
106031120,45,1500,436,250,1002,1.1,864,2.4
106031121,49,1733,485,275,1133,1.0,895,2.3
106031122,36,1517,490,220,1199,1.1,988,2.6
106031123,40,1842,637,245,1819,1.1,1763,3.2
106031124,59,1600,421,250,865,1.0,757,2.1
106031125,37,1733,559,247,1443,1.1,1276,2.8
106041126,33,1733,622,240,1735,1.1,1407,2.5
106041127,37,1733,608,180,1620,1.1,1380,2.6
106041128,37,1759,584,200,1562,1.1,1139,2.5
106041129,40,1500,530,140,1294,1.1,1027,2.4
107011130,42,1647,374,180,978,1.1,787,2.5
107011131,40,1733,463,240,1224,1.1,1004,2.6
107011132,34,2000,586,330,1706,1.1,1637,3.1
107011133,51,0,337,0,0,0,0,0
107011134,38,1842,520,208,1622,1.1,1352,2.8
107021135,16,0,500,221,900,2.0,1375,1.0
107031136,34,1974,559,310,1611,1.1,1493,3.0
107031137,37,1733,467,255,1209,1.1,1030,2.7
107031138,48,2100,545,300,1358,1.1,1040,2.3
107031139,41,1950,604,320,1683,1.1,1473,2.7
107031140,45,1950,557,280,1583,1.1,1274,2.6
107031141,36,2167,578,335,1703,1.1,1516,2.9
107031142,39,1800,482,260,1367,1.1,1129,2.7
107031143,41,1700,390,215,1023,1.1,837,2.5
107041144,39,2000,465,250,1431,1.1,1032,2.5
107041145,39,1950,465,220,1277,1.1,935,2.4
107041146,37,2011,514,265,1626,1.1,1258,2.7
107041147,36,2448,696,350,2057,1.1,1836,3.0
107041148,40,2167,694,350,2015,1.1,1694,2.7
107041149,33,1798,491,270,1383,1.1,991,2.2
107041150,39,2167,555,250,1656,1.1,1285,2.6
108011151,45,1300,398,178,1017,1.1,852,2.5
108011152,52,1517,407,230,901,1.1,732,2.2
108011153,48,1300,387,210,877,1.1,766,2.4
108011154,59,1352,377,200,787,1.1,624,1.9
108021155,40,1300,387,180,904,1.1,749,2.5
108021156,47,1192,384,180,912,1.1,768,2.4
108021157,48,1170,380,200,868,1.1,709,2.3
108021158,52,1344,372,185,818,1.1,635,2.1
108021159,47,1144,381,180,890,1.1,755,2.5
108021160,53,1408,386,225,874,1.1,711,2.2
108031161,47,1040,632,125,1347,1.2,938,2.3
108041162,51,1517,399,250,911,1.1,762,2.3
108041163,45,1733,502,270,1151,1.1,924,2.3
108041164,49,1733,416,230,948,1.1,746,2.2
108041165,47,1500,429,190,1033,1.1,905,2.5
108041166,42,1571,438,240,1021,1.1,863,2.6
108051167,50,1517,423,160,973,1.1,808,2.3
108051168,47,1517,457,250,1042,1.1,889,2.4
108051169,44,1300,390,190,907,1.1,732,2.3
108051170,50,1300,376,195,885,1.1,761,2.4
108051171,45,1300,398,200,965,1.1,765,2.4
109011172,34,1600,641,235,1611,1.0,1322,2.6
109011173,37,1300,511,196,1247,1.1,960,2.4
109011174,41,1517,591,190,1493,1.1,1018,2.2
109011175,42,1300,501,150,1259,1.1,1005,2.6
109011176,39,1300,492,180,1111,1.1,841,2.2
109021177,43,1083,446,125,983,1.1,815,2.4
109021178,41,1200,465,150,1109,1.1,892,2.5
109021179,42,867,478,130,1058,1.1,851,2.4
109031180,46,1300,480,175,1122,1.0,868,2.2
109031181,47,1213,445,178,1020,1.1,859,2.4
109031182,44,1083,479,150,1165,1.0,856,2.2
109031183,46,912,426,100,987,1.1,823,2.4
109031184,47,1517,479,230,1096,1.0,878,2.3
109031185,48,1170,430,140,970,1.1,780,2.3
110011186,34,1473,488,210,1293,1.1,985,2.4
110011187,42,1170,482,130,1100,1.1,898,2.5
110011188,42,1300,494,150,1192,1.1,975,2.6
110011189,45,910,453,100,1067,1.1,822,2.4
110021190,46,1083,395,155,917,1.1,734,2.3
110021191,40,1263,467,180,995,1.1,812,2.4
110021192,42,900,367,105,848,1.1,732,2.6
110021193,46,1000,379,108,889,1.1,715,2.3
110021194,47,1083,377,150,865,1.1,694,2.3
110031195,35,1324,567,160,1281,1.1,1052,2.5
110031196,35,986,556,56,1247,1.1,1047,2.7
110031197,38,1365,548,150,1279,1.1,1028,2.5
110031198,40,1180,512,110,1225,1.1,942,2.5
110041199,39,1300,487,200,1214,1.1,921,2.4
110041200,41,1083,454,115,1130,1.1,953,2.7
110041201,44,1100,433,150,988,1.1,796,2.4
110041202,38,1437,542,220,1241,1.1,994,2.4
110041203,40,1500,567,230,1310,1.1,1019,2.3
110041204,28,1374,454,195,954,1.1,830,2.7
110041205,43,1398,466,150,1110,1.1,915,2.5
111011206,42,1950,519,250,1451,1.1,1109,2.5
111011207,44,1733,455,240,1119,1.1,811,2.3
111011208,39,1800,561,275,1483,1.1,1204,2.5
111011209,38,1733,571,271,1549,1.1,1286,2.6
111011210,38,1733,412,160,1090,1.1,838,2.5
111011211,45,2080,529,300,1588,1.1,1039,2.5
111011212,46,1800,454,255,1200,1.1,926,2.4
111011213,44,2000,661,350,1962,1.0,1701,2.7
111011214,42,1733,549,295,1468,1.1,1139,2.5
111021215,41,1600,444,220,1145,1.1,925,2.5
111021216,42,1666,510,275,1220,1.1,1015,2.5
111021217,35,1820,569,275,1535,1.1,1326,2.8
111021218,45,1733,453,240,1176,1.1,912,2.5
111021219,45,1733,479,240,1233,1.1,993,2.5
111021220,45,1800,539,270,1390,1.1,1151,2.5
111021221,36,1603,549,280,1379,1.1,1269,2.9
111031222,39,1950,606,290,1617,1.1,1283,2.5
111031223,39,1408,436,220,1110,1.1,930,2.5
111031224,39,1950,579,250,1672,1.1,1065,2.2
111031225,38,1820,611,270,1685,1.1,1230,2.4
111031226,34,1863,624,300,1715,1.1,1596,3.0
111031227,37,1733,519,260,1336,1.1,1019,2.3
111031228,38,2083,749,300,2136,1.1,1536,2.4
111031229,33,2000,790,310,2119,1.1,1452,2.0
111031230,50,1517,614,250,774,1.0,749,1.7
111031231,29,1517,364,280,1088,1.1,844,2.4
111031232,48,1900,482,250,1241,1.1,915,2.3
111031233,39,1712,501,261,1354,1.1,1064,2.5
111031234,37,1733,497,260,1297,1.1,1004,2.3
111031235,34,1750,618,280,1388,1.1,1131,2.2
112011236,49,1600,459,275,996,1.1,792,2.1
112011237,45,1690,500,265,1198,1.1,1002,2.5
112011238,42,1700,514,350,1216,1.1,1019,2.6
112011239,42,1647,470,330,994,1.1,839,2.3
112011240,41,1800,503,400,1146,1.1,937,2.3
112011241,47,1395,397,220,912,1.1,750,2.2
112011242,40,1950,589,380,1414,1.1,1240,2.6
112011243,44,1517,427,285,959,1.1,805,2.5
112021244,40,1300,417,200,968,1.1,784,2.4
112021245,43,1181,384,150,929,1.1,807,2.6
112021246,39,1517,501,240,1156,1.1,961,2.5
112021247,45,1161,381,180,895,1.1,721,2.4
112021248,37,1430,429,220,1022,1.1,792,2.3
112021249,43,1500,493,213,1194,1.1,988,2.6
112031250,44,2001,492,310,1169,1.1,887,2.3
112031251,43,1647,415,250,958,1.1,779,2.4
112031252,45,1500,437,225,1051,1.1,884,2.5
112031253,40,1950,471,320,1139,1.1,945,2.5
112031254,48,1733,439,285,992,1.1,791,2.2
112031255,47,1800,424,310,1032,1.1,836,2.3
113011256,35,1582,527,190,1255,1.1,1028,2.6
113011257,38,1205,522,130,1238,1.1,1020,2.7
113011258,37,1300,486,165,1214,1.1,981,2.5
113011259,42,1079,451,140,1007,1.1,800,2.4
113021260,44,1083,468,150,1089,1.1,877,2.3
113021261,39,1417,463,180,1207,1.1,925,2.4
113021262,44,1200,501,110,1218,1.1,959,2.4
113031263,46,1083,426,150,1033,1.1,773,2.3
113031264,42,1189,469,150,1131,1.1,905,2.5
113031265,39,1192,472,155,1116,1.1,888,2.5
113031266,45,1083,409,130,957,1.1,761,2.3
113031267,37,1625,625,245,1520,1.1,1251,2.6
113031268,27,1649,428,270,1544,1.1,1295,2.7
113031269,33,1603,593,234,1445,1.1,1195,2.6
113031270,33,1400,549,210,1208,1.1,927,2.2
113031271,39,1300,544,150,1260,1.1,1030,2.6
114011272,52,1800,490,250,1187,1.1,910,2.3
114011273,47,1650,421,270,963,1.1,827,2.4
114011274,51,1489,404,210,931,1.1,773,2.2
114011275,50,1709,466,0,900,1.3,900,1.7
114011276,51,1517,508,230,1139,1.1,914,2.1
114011277,42,1500,484,220,1212,1.1,963,2.5
114011278,37,1538,442,194,1055,1.1,851,2.5
114011279,46,1387,380,225,873,1.1,739,2.4
114011280,58,1300,362,200,787,1.1,605,2.0
114011281,45,1625,476,220,1286,1.1,1167,2.7
114011282,49,1408,395,240,887,1.1,746,2.3
114011283,51,1300,411,200,929,1.1,801,2.3
114021284,50,2000,573,310,1439,1.0,1148,2.4
114021285,36,1777,560,270,1363,1.1,1254,2.9
114021286,43,1800,497,250,1290,1.1,989,2.4
114021287,42,1733,541,250,1263,1.1,1012,2.4
114021288,45,1939,586,230,1434,1.1,1235,2.5
114021289,49,1733,540,235,1277,1.1,1042,2.4
115011290,37,2400,718,415,1974,1.1,1792,2.8
115011291,38,2500,716,500,2349,1.0,2281,3.3
115011292,38,2500,741,450,2193,1.1,1982,2.9
115011293,42,2600,645,520,2453,1.0,2208,3.1
115011294,42,2700,729,500,2438,1.0,2258,3.1
115011295,34,2600,774,530,2368,1.0,2352,3.4
115011296,41,2746,756,520,2648,1.0,2586,3.2
115021297,41,2600,652,350,2035,1.1,1857,3.1
115021298,42,2444,651,300,1971,1.1,1641,2.9
115031299,44,2000,531,150,1312,1.1,1098,2.5
115031300,38,2167,653,290,1776,1.1,1644,3.0
115041301,37,2286,648,320,1760,1.1,1589,3.0
115041302,34,2800,801,520,2348,1.1,2302,3.4
116011303,32,1831,540,320,1265,1.3,1183,2.7
116011304,34,2000,522,300,1347,1.1,1232,2.9
116011305,34,1970,526,320,1361,1.2,1246,3.0
116011306,33,2100,521,240,1467,1.1,1373,3.2
116011307,37,2037,596,270,1633,1.1,1422,2.8
116011308,35,2037,591,310,1536,1.1,1379,2.9
116021309,32,2550,732,490,2159,1.1,2190,3.6
116021310,31,2886,891,495,2302,1.1,2262,3.3
116021311,31,2200,738,375,1940,1.1,1870,3.2
116021312,37,2058,551,285,1393,1.1,1158,2.8
116031313,29,1517,381,180,942,1.2,906,3.1
116031314,30,2000,630,350,1544,1.1,1518,3.3
116031315,30,2048,619,350,1584,1.2,1583,3.5
116031316,30,1733,388,200,923,1.2,858,3.0
116031317,30,1606,396,270,1048,1.3,974,3.1
116031318,34,0,387,0,0,1.0,1750,2.0
116031319,34,2080,552,325,1544,1.1,1490,3.3
117011320,64,0,724,320,0,1.0,1375,3.0
117011321,37,2513,698,350,1906,1.2,1628,2.8
117011322,36,2400,560,350,1392,1.3,1210,2.6
117011323,38,2300,514,310,1377,1.2,1077,2.6
117011324,46,0,700,0,0,0,0,0
117011325,49,0,0,0,0,0,0,0
117021326,37,2330,617,340,1611,1.2,1405,2.5
117021327,35,2600,876,370,2265,1.2,1729,2.2
117021328,36,2600,757,450,1873,1.2,1684,2.4
117031329,34,2636,1109,460,2700,1.2,1840,1.7
117031330,33,2600,1182,495,2593,1.2,2183,2.0
117031331,34,2750,859,400,2371,1.2,1523,2.0
117031332,31,2600,876,450,2396,1.2,1793,2.1
117031333,36,2200,1105,400,2494,1.2,1523,1.6
117031334,30,2600,856,520,2244,1.3,1751,2.1
117031335,33,2500,784,400,2047,1.2,1418,2.0
117031336,33,2500,986,450,2448,1.2,1760,1.8
117031337,29,2600,578,600,1626,1.4,1422,2.1
117031338,32,2500,725,462,1900,1.3,1368,2.1
118011339,35,3000,1008,500,2515,1.2,1991,2.3
118011340,33,3000,1041,500,2488,1.2,1939,2.2
118011341,36,3000,903,500,2451,1.2,1767,2.2
118011342,0,0,0,0,0,0,0,0
118011343,38,3077,1171,550,2847,1.1,2421,2.2
118011344,37,3017,895,480,2519,1.1,1912,2.5
118011345,35,3033,1203,500,2869,1.1,2115,2.0
118011346,39,3289,980,550,2779,1.1,2524,2.7
118011347,40,3033,1144,550,2779,1.1,2173,2.1
118021348,35,2817,1023,462,2557,1.2,1973,2.3
118021349,28,2500,488,435,1794,1.2,1348,2.5
118021350,41,2600,569,227,1743,1.1,1305,2.7
118021351,36,2600,669,430,1877,1.2,1428,2.5
118021352,35,2600,909,453,2327,1.2,1786,2.3
119011353,31,1733,377,330,991,1.4,951,3.0
119011354,37,2100,405,200,1206,1.2,1024,3.0
119011355,41,0,0,0,0,0,0,0
119011356,34,2167,407,360,1199,1.2,1115,3.2
119011357,32,2100,361,277,1077,1.3,958,3.3
119011358,40,2167,558,340,1539,1.1,1289,2.7
119011359,38,2241,606,340,1742,1.1,1481,2.8
119011360,38,2167,516,320,1459,1.1,1254,2.8
119011361,35,1993,389,300,1125,1.3,996,3.1
119021362,36,2058,434,300,1153,1.2,1040,2.8
119021363,35,1863,404,320,1030,1.4,980,2.8
119021364,40,2500,539,400,1520,1.1,1364,2.8
119021365,30,1517,362,295,897,1.5,858,3.0
119021366,32,1950,358,290,994,1.4,930,3.3
119021367,37,2167,490,320,1345,1.2,1185,2.9
119031368,33,2000,422,393,1193,1.3,1140,2.9
119031369,37,2058,646,340,1656,1.2,1377,2.6
119031370,39,2000,487,310,1381,1.2,1148,2.7
119031371,40,2400,688,380,2079,1.1,1758,2.8
119031372,42,2383,569,330,1702,1.1,1385,2.8
119031373,40,2000,384,153,1099,1.2,805,2.5
119031374,37,2167,572,400,1620,1.2,1437,2.9
119041375,33,2383,555,400,1518,1.3,1395,2.8
119041376,36,2167,533,360,1410,1.3,1314,2.9
119041377,39,2500,522,370,1480,1.2,1312,2.9
119041378,34,2097,582,370,1461,1.3,1309,2.6
119041379,37,2167,584,370,1457,1.2,1314,2.7
119041380,40,2200,592,370,1472,1.2,1178,2.3
119041381,32,2167,532,400,1350,1.3,1324,2.8
119041382,43,2383,627,370,1644,1.1,1235,2.4
120011383,40,2600,736,500,2169,1.1,1898,2.7
120011384,31,2500,705,490,1893,1.3,1683,2.6
120011385,39,2817,938,470,2540,1.1,2039,2.4
120011386,39,2817,819,460,2143,1.2,1761,2.4
120021387,39,3121,1242,500,2907,1.1,2544,2.2
120021388,36,2880,991,450,2582,1.2,1996,2.3
120021389,37,3033,1116,490,2798,1.2,2372,2.3
120031390,35,2100,575,365,1464,1.3,1317,2.4
120031391,35,2167,488,410,1471,1.3,1308,2.8
120031392,39,2167,617,350,1741,1.2,1511,2.7
120031393,38,2167,551,340,1539,1.2,1317,2.7
120031394,37,2329,773,360,1907,1.2,1565,2.3
120031395,39,2300,747,360,2104,1.2,1639,2.5
120031396,30,2000,585,390,1426,1.4,1390,2.7
120031397,33,2427,553,420,1672,1.3,1465,2.9
121011398,34,2600,731,480,1972,1.3,1677,2.5
121011399,36,2555,869,421,2314,1.2,1898,2.5
121011400,39,3000,978,441,2743,1.1,2378,2.6
121011401,34,2800,1195,520,2693,1.2,2381,2.2
121011402,40,3250,928,530,2707,1.1,2501,2.8
121021403,38,2383,694,450,2120,1.1,1911,3.0
121021404,39,2300,719,395,2071,1.1,1854,3.0
121021405,36,2167,680,390,1774,1.2,1466,2.5
121021406,39,2600,708,400,2318,1.1,2009,2.9
121031407,41,3033,781,600,2632,1.1,2384,2.9
121031408,40,3100,882,500,2757,1.1,2558,3.0
121031409,40,3116,852,600,2748,1.1,2613,3.1
121031410,43,3000,784,690,2643,1.1,2513,2.9
121031411,43,3000,763,526,2575,1.0,2124,2.8
121031412,41,3100,832,550,2714,1.1,2565,3.0
121041413,38,3000,1204,490,2780,1.1,2249,2.1
121041414,35,2600,1180,471,2731,1.2,2168,2.0
121041415,40,3033,1117,475,2838,1.1,2463,2.3
121041416,36,2600,1221,450,2735,1.2,1999,1.9
121041417,36,2700,1271,513,2832,1.2,2508,1.9
122011418,39,3250,885,515,2646,1.1,2365,2.8
122011419,36,3000,1069,530,2651,1.2,2123,2.2
122021420,45,3000,771,530,2163,1.1,1798,2.7
122021421,45,2817,740,450,2216,1.1,1844,2.7
122021422,41,3000,785,450,2218,1.1,1883,2.7
122021423,40,2900,735,500,2042,1.1,1776,2.8
122031424,40,2817,602,333,1828,1.1,1573,2.9
122031425,40,2600,662,495,1909,1.1,1621,2.8
122031426,35,2383,770,415,1855,1.3,1486,2.3
122031427,41,2708,695,550,2271,1.1,1918,2.9
122031428,41,2900,712,650,2275,1.1,2037,3.0
122031429,35,2718,887,450,2302,1.2,1862,2.5
122031430,39,2622,722,420,2192,1.1,1746,2.7
122031431,39,2600,780,450,2028,1.1,1634,2.5
122031432,41,2950,723,500,2186,1.1,1953,3.1
123011433,39,2167,642,325,1867,1.1,1572,2.7
123011434,34,2340,707,370,1950,1.1,1837,3.1
123011435,30,2167,768,380,1915,1.1,1838,3.2
123021436,32,1775,498,240,1245,1.1,1136,2.9
123021437,34,1871,543,280,1395,1.1,1175,2.7
123021438,30,1863,586,231,1504,1.1,1420,3.2
123021439,0,0,0,0,0,0,0,0
123021440,36,1800,562,290,1477,1.1,1293,2.8
123021441,36,1842,602,270,1446,1.1,1265,2.7
123021442,34,1733,487,240,1248,1.1,1120,2.9
123021443,33,1800,547,270,1383,1.1,1288,3.1
123021444,33,1800,560,270,1470,1.1,1384,3.1
123031445,37,2000,557,270,1475,1.1,1269,2.9
123031446,38,2167,650,250,1821,1.1,1674,3.1
123031447,37,2000,577,270,1548,1.1,1334,2.8
123031448,36,2167,633,280,1695,1.1,1576,3.1
124011449,47,1517,517,240,1169,1.1,909,2.1
124011450,39,2000,695,315,1971,1.1,1685,2.8
124011451,51,1733,700,0,1166,1.3,1375,3.5
124011452,45,1603,493,250,1213,1.1,878,2.1
124011453,40,1733,581,270,1534,1.1,1256,2.6
124011454,40,1989,647,300,1814,1.1,1530,2.7
124011455,48,1950,534,300,1307,1.1,998,2.3
124021456,39,0,316,0,0,0,0,1.0
124031457,34,1880,639,310,1581,1.1,1464,2.9
124031458,31,2000,638,270,1636,1.1,1527,3.1
124031459,37,2167,676,320,1827,1.1,1591,2.8
124031460,31,2200,780,360,2005,1.1,1920,3.2
124031461,35,1950,630,300,1527,1.1,1325,2.7
124031462,32,1788,571,270,1382,1.1,1171,2.6
124031463,38,2200,629,290,1769,1.1,1594,3.1
124031464,37,1705,545,250,1272,1.1,949,2.2
124031465,35,2058,653,300,1693,1.1,1513,3.1
124041466,36,1950,591,290,1406,1.1,1152,2.5
124041467,32,1950,606,277,1461,1.1,1279,2.8
124041468,34,2173,576,300,1570,1.2,1568,3.4
124051469,31,2000,678,350,1901,1.1,1860,3.4
124051470,32,2000,665,330,1709,1.1,1669,3.2
124051471,34,1777,499,277,1202,1.1,1059,2.7
125011472,29,1800,352,320,957,1.4,968,3.3
125011473,33,2496,931,480,2139,1.2,1977,2.5
125011474,33,2000,421,350,1171,1.3,1125,3.1
125011475,49,0,1625,360,0,1.0,2833,3.5
125021476,41,2200,597,410,1759,1.1,1623,3.0
125021477,37,2383,530,300,1537,1.1,1312,2.8
125021478,38,2300,564,285,1644,1.1,1330,2.7
125031479,36,1950,387,280,1110,1.2,955,3.0
125031480,34,1790,350,225,943,1.3,824,3.1
125031481,31,1950,396,320,1124,1.3,1062,3.1
125031482,36,2383,598,380,1612,1.1,1502,3.0
125031483,30,1950,351,246,998,1.3,873,3.2
125031484,33,1950,466,320,1192,1.2,1030,2.8
125031485,32,2000,456,330,1182,1.3,1079,2.9
125031486,43,0,383,0,0,0,1125,3.0
125031487,53,0,1041,100,1125,1.0,1125,2.5
125041488,34,2000,535,330,1440,1.3,1266,2.8
125041489,32,1981,615,340,1478,1.2,1302,2.4
125041490,40,2500,678,455,2001,1.1,1891,3.0
125041491,32,2167,709,370,1719,1.2,1519,2.5
125041492,30,1777,590,330,1253,1.4,1242,2.5
125041493,38,2128,575,330,1606,1.1,1361,2.8
125041494,39,2400,696,410,1925,1.1,1744,2.9
126011495,38,2400,657,420,2021,1.1,1736,2.8
126011496,41,2600,748,440,2510,1.1,2165,2.9
126021497,38,2300,572,380,1789,1.2,1497,2.9
126021498,39,2600,805,350,2277,1.1,1670,2.4
126021499,42,3142,802,385,2765,1.1,2340,2.7
126021500,32,2167,559,385,1750,1.2,1358,2.3
126021501,41,2600,604,420,2035,1.1,1664,2.8
126021502,38,2400,647,360,1811,1.1,1451,2.6
126021503,34,2167,691,350,1729,1.2,1425,2.4
127011504,32,1700,339,160,854,1.2,729,3.0
127011505,36,2358,495,320,1359,1.1,1310,3.3
127011506,39,2167,521,310,1484,1.1,1332,3.1
127011507,32,2015,519,370,1487,1.1,1537,3.7
127011508,30,2400,649,400,1716,1.1,1743,3.6
127021509,34,1950,375,238,1210,1.2,1245,3.5
127021510,37,2080,477,360,1476,1.1,1486,3.4
127021511,36,1322,331,250,826,1.4,802,3.0
127021512,35,1800,364,253,977,1.2,947,3.2
127021513,35,1610,340,260,929,1.3,917,3.2
127021514,35,2026,460,350,1410,1.1,1458,3.5
127021515,34,1630,338,290,889,1.4,813,3.0
127021516,35,1950,357,335,1029,1.2,1006,3.3
127021517,37,2000,391,320,1270,1.1,1318,3.4
127021518,40,2600,537,300,1560,1.1,1496,3.4
127021519,37,2000,396,300,1187,1.2,1083,3.0
127021520,38,2000,387,350,1179,1.2,1210,3.4
127021521,41,0,340,0,1750,1.0,0,2.0
127031522,34,2167,528,340,1458,1.1,1366,3.1
