region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
101011001,5408,5730,11138,1677,1840,3517,1319,1403,2722,52,45,97,88,101,189,25,17,42,24,21,45,9,12,21,14,12,26,198,232,430,0,0,0,1729,1843,3572,145,139,284,48,55,103,3599,3877,7476,1020,476,1496,10027,10083,20110
101011002,3708,3488,7196,442,469,911,926,955,1881,19,26,45,43,53,96,8,4,12,10,9,19,0,4,4,6,0,6,75,72,147,0,0,0,1087,1123,2210,51,57,108,11,10,21,1591,1659,3250,292,261,553,5591,5408,10999
101011003,1564,1635,3199,375,424,799,290,316,606,18,32,50,43,54,97,10,6,16,7,9,16,9,3,12,9,7,16,249,284,533,4,0,4,639,711,1350,44,54,98,19,19,38,1077,1208,2285,191,170,361,2832,3013,5845
101011004,2940,2849,5789,231,254,485,486,517,1003,48,44,92,69,65,134,15,18,33,16,27,43,5,5,10,26,22,48,713,717,1430,0,0,0,1378,1415,2793,91,69,160,16,10,26,1716,1748,3464,236,239,475,4892,4836,9728
101011005,2662,2868,5530,786,835,1621,599,703,1302,30,31,61,40,41,81,12,13,25,14,10,24,10,4,14,4,4,8,44,57,101,0,0,0,753,863,1616,30,40,70,22,21,43,1591,1759,3350,303,301,604,4556,4928,9484
101011006,2318,2239,4557,301,309,610,499,527,1026,20,21,41,31,24,55,7,5,12,9,12,21,6,5,11,6,0,6,69,86,155,0,0,0,647,680,1327,26,38,64,13,11,24,987,1038,2025,183,163,346,3488,3440,6928
101021007,937,901,1838,150,162,312,239,215,454,9,13,22,19,20,39,0,3,3,4,6,10,3,0,3,3,3,6,100,101,201,0,0,0,377,361,738,13,21,34,7,6,13,547,550,1097,107,108,215,1591,1559,3150
101021008,2492,2506,4998,226,252,478,589,668,1257,19,29,48,47,65,112,18,6,24,3,5,8,5,3,8,12,16,28,183,179,362,3,3,6,879,974,1853,92,110,202,20,18,38,1217,1354,2571,221,215,436,3930,4075,8005
101021009,2251,2229,4480,289,290,579,926,925,1851,93,53,146,99,95,194,34,17,51,17,11,28,14,5,19,11,11,22,411,394,805,0,3,3,1605,1514,3119,276,314,590,22,24,46,2192,2142,4334,436,316,752,4879,4687,9566
101021010,937,934,1871,74,64,138,508,472,980,34,26,60,50,52,102,16,6,22,14,12,26,5,6,11,7,5,12,205,194,399,0,0,0,839,773,1612,195,196,391,23,10,33,1131,1043,2174,176,129,305,2244,2106,4350
