region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
101011001,0,2551,2551,2632,179,2811,1197,18,1215,1020,4,1024,450,0,450,199,0,199,5498,2752,8250
101011002,0,1092,1092,1722,66,1788,570,0,570,531,0,531,286,0,286,125,0,125,3234,1158,4392
101011003,0,569,569,781,47,828,311,7,318,328,5,333,176,0,176,65,0,65,1661,628,2289
101011004,0,605,605,1315,49,1364,526,3,529,621,4,625,300,0,300,141,0,141,2903,661,3564
101011005,0,1113,1113,1208,81,1289,537,3,540,494,3,497,242,0,242,147,0,147,2628,1200,3828
101011006,0,877,877,1071,59,1130,293,4,297,333,0,333,191,0,191,101,0,101,1989,940,2929
101021007,0,393,393,493,23,516,165,3,168,141,0,141,61,0,61,26,0,26,886,419,1305
101021008,0,746,746,865,46,911,547,12,559,544,0,544,234,0,234,94,0,94,2284,804,3088
101021009,0,1728,1728,1230,159,1389,567,23,590,398,7,405,175,3,178,70,0,70,2440,1920,4360
101021010,0,766,766,577,57,634,257,9,266,207,4,211,70,0,70,41,0,41,1152,836,1988
101021011,0,649,649,1506,62,1568,733,8,741,929,0,929,421,3,424,185,0,185,3774,722,4496
101021012,0,606,606,1133,76,1209,734,12,746,995,3,998,422,0,422,138,0,138,3422,697,4119
101031013,0,333,333,363,24,387,104,0,104,112,0,112,50,0,50,23,0,23,652,357,1009
101031014,0,894,894,926,61,987,318,6,324,279,3,282,144,0,144,54,0,54,1721,964,2685
101031015,0,315,315,478,21,499,140,4,144,167,0,167,63,0,63,33,0,33,881,340,1221
101031016,0,545,545,630,60,690,288,24,312,339,10,349,102,7,109,37,0,37,1396,646,2042
101041017,0,898,898,1165,67,1232,323,10,333,265,3,268,147,0,147,92,0,92,1992,978,2970
101041018,0,844,844,1321,69,1390,420,8,428,303,0,303,136,0,136,74,0,74,2254,921,3175
101041019,0,884,884,1086,88,1174,427,13,440,398,0,398,157,0,157,78,0,78,2146,985,3131
101041020,0,738,738,1334,73,1407,443,4,447,400,0,400,222,0,222,86,0,86,2485,815,3300
101041021,0,377,377,425,16,441,138,3,141,102,0,102,59,0,59,21,0,21,745,396,1141
101041022,0,4,4,7,4,11,3,0,3,0,0,0,0,0,0,3,0,3,13,8,21
101041023,0,372,372,492,39,531,181,4,185,117,0,117,67,0,67,20,0,20,877,415,1292
101041024,0,306,306,480,22,502,186,0,186,129,0,129,64,0,64,35,0,35,894,328,1222
101041025,0,1155,1155,1711,80,1791,447,14,461,383,0,383,159,0,159,67,0,67,2767,1249,4016
101041026,0,867,867,1302,66,1368,395,4,399,306,3,309,124,3,127,74,0,74,2201,943,3144
101041027,0,1190,1190,1541,77,1618,383,4,387,287,0,287,123,0,123,60,0,60,2394,1271,3665
102011028,0,469,469,710,43,753,360,3,363,498,3,501,213,0,213,81,0,81,1862,518,2380
102011029,0,930,930,1374,55,1429,539,6,545,610,0,610,249,0,249,100,0,100,2872,991,3863
102011030,0,344,344,479,30,509,206,4,210,237,0,237,135,0,135,64,0,64,1121,378,1499
102011031,0,1432,1432,1613,63,1676,669,5,674,799,0,799,328,0,328,139,0,139,3548,1500,5048
102011032,0,2779,2779,2298,298,2596,969,37,1006,797,9,806,287,0,287,137,3,140,4488,3126,7614
102011033,0,296,296,513,35,548,372,4,376,507,0,507,215,0,215,92,0,92,1699,335,2034
102011034,0,832,832,835,42,877,356,7,363,414,0,414,186,0,186,78,0,78,1869,881,2750
102011035,0,422,422,671,39,710,390,12,402,445,0,445,181,3,184,85,4,89,1772,480,2252
102011036,0,441,441,714,49,763,459,7,466,594,3,597,259,0,259,112,0,112,2138,500,2638
102011037,0,612,612,763,46,809,320,3,323,351,3,354,150,0,150,60,0,60,1644,664,2308
102011038,0,565,565,854,42,896,378,3,381,412,0,412,163,0,163,66,0,66,1873,610,2483
102011039,0,1085,1085,1543,126,1669,676,44,720,736,10,746,318,3,321,94,0,94,3367,1268,4635
102011040,0,2959,2959,3022,256,3278,1238,22,1260,1076,0,1076,432,3,435,197,0,197,5965,3240,9205
102011041,0,509,509,1036,72,1108,460,21,481,627,3,630,272,0,272,102,0,102,2497,605,3102
102011042,0,1924,1924,1738,155,1893,734,14,748,605,0,605,238,0,238,123,0,123,3438,2093,5531
102011043,0,1137,1137,1263,110,1373,675,4,679,596,3,599,253,0,253,111,0,111,2898,1254,4152
102021044,0,2099,2099,2581,184,2765,1190,9,1199,1214,8,1222,513,3,516,237,0,237,5735,2303,8038
102021045,0,661,661,997,103,1100,676,8,684,613,0,613,362,0,362,192,0,192,2840,772,3612
102021046,0,1102,1102,1256,95,1351,515,6,521,434,3,437,175,0,175,99,0,99,2479,1206,3685
102021047,0,1069,1069,1620,108,1728,879,11,890,978,7,985,444,0,444,201,0,201,4122,1195,5317
102021048,0,2378,2378,2490,212,2702,1165,16,1181,961,3,964,478,0,478,281,0,281,5375,2609,7984
102021049,0,150,150,298,15,313,153,0,153,174,0,174,99,0,99,53,0,53,777,165,942
102021050,0,1148,1148,1614,66,1680,489,5,494,481,3,484,211,0,211,108,0,108,2903,1222,4125
102021051,0,295,295,487,39,526,265,8,273,292,3,295,159,3,162,71,0,71,1274,348,1622
102021052,0,490,490,717,45,762,300,3,303,315,0,315,129,0,129,51,0,51,1512,538,2050
102021053,0,2144,2144,1935,218,2153,733,14,747,529,4,533,244,0,244,110,4,114,3551,2384,5935
102021054,0,1337,1337,1244,108,1352,492,6,498,401,0,401,139,0,139,69,0,69,2345,1451,3796
102021055,0,308,308,519,37,556,293,4,297,305,3,308,143,0,143,68,0,68,1328,352,1680
102021056,0,554,554,1084,52,1136,631,9,640,864,4,868,405,4,409,216,0,216,3200,623,3823
102021057,0,899,899,915,81,996,486,7,493,409,5,414,190,0,190,114,0,114,2114,992,3106
103011058,0,2480,2480,2532,308,2840,1156,89,1245,1064,37,1101,460,9,469,220,3,223,5432,2926,8358
103011059,0,593,593,1085,42,1127,482,7,489,541,5,546,286,0,286,143,0,143,2537,647,3184
103011060,0,514,514,811,46,857,317,5,322,346,3,349,180,0,180,89,0,89,1743,568,2311
103011061,0,474,474,585,24,609,227,0,227,208,0,208,118,0,118,45,0,45,1183,498,1681
103021062,0,741,741,915,47,962,354,3,357,312,0,312,187,0,187,87,0,87,1855,791,2646
103021063,0,1127,1127,1160,78,1238,415,7,422,381,4,385,207,3,210,103,0,103,2266,1219,3485
103021064,0,601,601,798,41,839,260,3,263,223,0,223,133,0,133,60,0,60,1474,645,2119
103021065,0,1155,1155,1339,77,1416,447,6,453,408,0,408,265,0,265,108,0,108,2567,1238,3805
103021066,0,439,439,587,27,614,175,3,178,142,0,142,93,0,93,35,0,35,1032,469,1501
103021067,0,1171,1171,1293,61,1354,567,19,586,446,3,449,298,0,298,170,0,170,2774,1254,4028
103021068,0,358,358,463,19,482,140,3,143,137,0,137,90,0,90,57,0,57,887,380,1267
103021069,0,644,644,816,44,860,260,3,263,236,0,236,151,0,151,104,0,104,1567,691,2258
103031070,0,1651,1651,1573,104,1677,608,5,613,572,0,572,251,0,251,92,3,95,3096,1763,4859
103031071,0,741,741,1037,58,1095,389,0,389,423,0,423,190,0,190,83,0,83,2122,799,2921
103031072,0,1072,1072,1238,104,1342,565,12,577,495,3,498,260,0,260,114,0,114,2672,1191,3863
103031073,0,462,462,486,28,514,177,0,177,128,0,128,76,0,76,29,0,29,896,490,1386
103031074,0,883,883,1410,78,1488,457,5,462,452,3,455,251,0,251,114,0,114,2684,969,3653
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,0,683,683,868,39,907,336,3,339,335,0,335,196,0,196,97,0,97,1832,725,2557
103041077,0,2549,2549,2280,205,2485,999,30,1029,831,8,839,437,4,441,218,0,218,4765,2796,7561
103041078,0,1236,1236,1756,134,1890,872,38,910,1021,20,1041,477,4,481,211,0,211,4337,1432,5769
103041079,0,790,790,1416,42,1458,539,9,548,553,0,553,369,3,372,178,0,178,3055,844,3899
104011080,0,2138,2138,2341,180,2521,954,20,974,834,10,844,391,0,391,218,0,218,4738,2348,7086
104011081,0,1306,1306,2057,128,2185,785,12,797,702,4,706,350,0,350,216,0,216,4110,1450,5560
104011082,0,1825,1825,2679,146,2825,747,14,761,615,4,619,268,0,268,139,0,139,4448,1989,6437
104021083,0,547,547,718,62,780,339,8,347,317,3,320,127,0,127,52,0,52,1553,620,2173
104021084,0,1926,1926,2139,218,2357,864,30,894,797,6,803,336,4,340,144,0,144,4280,2184,6464
104021085,0,1353,1353,1259,181,1440,450,36,486,346,7,353,161,4,165,89,0,89,2305,1581,3886
104021086,0,217,217,444,33,477,190,4,194,228,0,228,92,0,92,52,0,52,1006,254,1260
104021087,0,424,424,478,37,515,141,0,141,146,0,146,59,0,59,34,0,34,858,461,1319
104021088,0,455,455,1006,52,1058,433,9,442,435,3,438,212,0,212,82,0,82,2168,519,2687
104021089,0,1845,1845,2481,166,2647,1055,22,1077,998,8,1006,439,4,443,204,0,204,5177,2045,7222
