region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
101041018,0,7,29,35,25,19,4,3,0,122,4,5,11,8,7,6,6,4,0,51,206,172,365,571,712,549,122,13,4,2714
101041019,12,15,21,23,23,20,0,0,0,114,0,0,5,9,19,11,5,0,0,49,261,236,515,682,959,654,119,17,0,3443
101041020,13,4,10,27,52,25,3,0,0,134,0,9,6,14,20,23,8,3,0,83,209,165,344,734,1223,893,172,36,3,3779
101041021,4,0,7,8,6,8,0,0,0,33,6,0,3,6,6,3,3,0,0,27,80,55,117,224,320,210,21,3,0,1030
101041022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,9,12,0,0,0,36
101041023,6,8,6,11,11,8,0,0,0,50,7,0,4,7,10,13,0,3,0,44,90,89,189,243,332,262,47,6,0,1258
101041024,6,0,4,15,10,9,3,0,0,47,6,4,3,6,17,3,3,0,3,45,77,49,140,264,403,338,60,9,3,1343
101041025,7,24,16,24,26,26,4,0,0,127,3,5,11,19,25,12,4,0,0,79,283,229,439,824,1080,825,177,10,0,3867
101041026,6,10,16,17,24,22,0,0,0,95,9,5,4,8,15,15,3,0,0,59,207,141,321,571,823,612,85,12,0,2772
101041027,11,12,11,29,26,26,3,0,0,118,7,6,7,10,3,7,3,6,0,49,165,161,303,538,798,710,146,27,0,2848
102011028,10,13,19,29,28,14,3,0,0,116,6,6,6,27,15,9,0,0,0,69,206,291,451,855,961,568,84,9,3,3428
102011029,12,19,25,32,58,34,7,0,0,187,9,3,10,25,30,22,8,0,3,110,267,365,542,995,1239,854,201,21,6,4490
102011030,0,12,17,16,20,12,6,0,0,83,0,4,4,16,10,10,6,3,3,56,90,159,269,529,542,403,143,21,6,2162
102011031,14,24,24,42,52,49,11,0,0,216,13,11,19,20,24,10,6,0,4,107,446,519,658,1204,1503,1028,183,21,4,5566
102011032,12,47,63,62,69,59,9,0,0,321,10,20,45,46,50,23,9,0,3,206,383,978,1957,1616,1816,1183,235,30,9,8207
102011033,13,34,33,36,38,9,3,0,0,166,9,7,9,17,13,7,0,0,0,62,265,270,599,832,810,318,51,3,0,3148
102011034,10,12,27,29,32,16,5,0,0,131,5,11,16,15,19,13,0,3,0,82,217,303,449,627,815,430,63,6,3,2913
102011035,6,16,23,25,37,29,6,0,0,142,7,9,11,18,16,6,7,0,0,74,248,288,553,726,809,505,72,0,0,3201
102011036,14,19,29,44,38,28,6,0,0,178,3,6,20,16,19,12,3,0,0,79,288,380,646,930,1005,597,78,3,0,3927
102011037,6,12,13,22,17,15,0,0,0,85,3,6,6,10,16,6,7,4,0,58,153,224,379,646,673,454,116,10,0,2655
102011038,3,10,18,31,34,26,0,0,0,122,3,7,11,12,16,13,6,0,0,68,213,244,501,676,785,491,74,3,0,2987
102011039,15,30,42,46,43,36,10,0,0,222,15,10,20,18,27,21,5,0,0,116,388,611,1110,1270,1438,1062,211,13,3,6106
102011040,25,33,61,76,72,59,14,0,0,340,11,13,64,49,51,28,10,9,3,238,477,661,1538,2022,2035,1456,310,23,6,8528
102011041,6,15,43,37,39,23,0,0,0,163,12,6,16,16,17,13,6,0,0,86,331,391,762,1053,1104,734,121,12,0,4508
102011042,12,21,39,45,39,30,9,0,0,195,9,11,20,21,25,30,9,3,3,131,258,413,858,1135,1237,847,186,21,6,4961
102011043,10,31,42,45,38,27,5,4,0,202,4,7,17,23,19,12,10,0,0,92,311,404,930,999,1036,770,134,14,0,4598
102021044,20,44,76,87,74,53,6,0,0,360,18,21,43,51,39,29,7,4,0,212,647,862,1745,1917,2153,1383,180,15,3,8905
102021045,15,17,48,52,26,16,0,0,0,174,12,10,27,26,24,15,6,0,0,120,299,380,1014,1133,881,460,59,3,0,4229
102021046,14,18,27,20,24,15,6,0,0,124,7,12,13,12,20,21,4,0,0,89,242,305,661,711,834,513,85,6,0,3357
102021047,29,38,63,88,75,35,3,0,0,331,14,20,21,15,24,19,8,0,0,121,570,687,1268,1574,1797,1020,143,14,0,7073
102021048,16,50,67,84,65,40,0,0,0,322,22,24,38,34,27,22,6,3,3,179,614,800,1408,1746,1849,1152,146,22,3,7740
102021049,7,10,0,19,21,11,0,0,0,68,0,4,4,7,13,7,3,3,0,41,114,96,147,346,421,274,62,9,0,1469
102021050,17,27,32,31,33,24,0,0,0,164,15,12,24,28,24,8,7,0,0,118,274,362,628,815,990,491,105,6,3,3674
102021051,6,11,19,30,25,10,3,0,0,104,4,5,10,10,12,7,3,3,0,54,182,238,378,536,637,369,64,3,0,2407
102021052,11,7,22,27,17,15,0,0,0,99,4,5,12,5,18,6,0,0,0,50,132,148,331,539,539,307,53,0,0,2049
102021053,10,24,52,44,38,30,7,3,0,208,5,8,20,23,24,25,0,0,0,105,266,539,1036,1108,1155,817,168,18,0,5107
102021054,6,11,29,27,22,11,0,0,0,106,10,8,17,22,18,15,3,0,3,96,217,311,587,657,738,506,82,7,6,3111
102021055,10,7,11,22,33,10,0,0,0,93,0,3,11,7,8,11,5,0,0,45,163,209,456,569,499,270,59,0,0,2225
102021056,12,18,56,76,40,32,7,0,0,241,8,11,16,23,24,10,3,0,0,95,373,370,1037,1619,1127,568,106,12,0,5212
102021057,8,16,27,27,25,15,3,0,0,121,0,9,10,18,17,9,5,0,4,72,235,305,515,682,763,460,101,6,4,3071
103011058,26,56,95,68,71,44,11,3,0,374,21,25,33,34,43,25,12,3,5,201,771,1464,1961,2061,2248,1498,278,46,5,10332
103011059,14,26,51,42,28,19,4,3,0,187,3,7,8,17,14,12,6,3,0,70,284,380,868,1052,943,642,122,15,0,4306
103011060,6,9,15,27,28,17,6,0,0,108,8,6,11,24,17,13,8,0,0,87,192,172,314,706,855,681,219,40,9,3188
103011061,10,7,8,9,12,9,0,0,0,55,0,4,7,7,14,13,8,0,0,53,117,165,280,423,432,410,159,21,3,2010
103021062,6,8,20,3,20,14,6,0,0,77,6,7,7,25,9,17,10,0,0,81,131,224,548,592,683,579,217,59,5,3038
103021063,17,13,28,31,23,26,7,0,0,145,10,3,12,15,17,23,5,6,0,91,245,257,497,702,756,662,152,25,0,3296
103021064,6,10,7,10,12,4,4,0,0,53,6,4,3,13,6,7,0,3,0,42,125,138,273,449,574,503,188,45,9,2304
103021065,11,24,27,19,25,24,10,0,0,140,6,6,19,22,18,17,11,7,0,106,264,332,662,881,994,720,223,56,3,4135
103021066,3,3,8,7,11,6,6,0,0,44,3,7,6,6,6,6,4,0,0,38,55,69,208,273,373,304,122,26,6,1436
103021067,27,33,30,47,38,26,14,0,0,215,15,14,13,24,9,14,8,3,0,100,371,408,884,1012,1047,617,162,25,0,4526
103021068,6,6,3,13,11,5,6,0,0,50,0,0,7,5,10,5,0,0,0,27,80,73,165,265,376,307,95,43,6,1410
103021069,10,12,17,11,18,11,6,6,0,91,3,0,8,14,16,12,6,6,3,68,138,169,442,525,672,487,180,65,7,2685
103031070,18,23,32,34,32,20,6,3,0,168,12,7,11,24,21,20,4,0,0,99,305,466,800,977,1157,776,128,9,0,4618
103031071,15,10,23,24,29,18,4,0,0,123,5,8,9,13,22,7,5,0,0,69,217,227,447,763,944,651,161,22,3,3435
103031072,14,25,59,40,55,30,3,0,0,226,7,13,14,6,20,15,3,3,0,81,351,432,897,1081,1051,614,162,25,0,4613
103031073,3,4,3,8,6,5,3,0,0,32,0,0,6,9,10,9,6,3,0,43,37,77,163,260,310,221,106,19,3,1196
103031074,13,12,21,20,28,25,7,0,0,126,11,6,11,16,16,22,11,6,0,99,238,239,510,910,1076,798,273,62,4,4110
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,19,17,27,38,29,10,3,0,0,143,4,11,12,10,16,19,7,0,0,79,155,247,462,715,769,548,182,38,0,3116
103041077,29,57,71,77,61,55,16,0,0,366,11,20,34,45,32,33,9,4,0,188,591,837,1726,1692,1851,1334,289,34,0,8354
103041078,28,63,91,64,65,53,8,0,0,372,19,14,33,21,16,17,6,3,0,129,544,824,1768,1935,1745,1061,175,16,0,8068
103041079,15,28,42,38,47,17,7,0,0,194,12,9,12,19,26,25,10,0,0,113,300,342,755,1194,1415,1036,351,93,3,5489
104011080,19,35,54,57,53,37,9,3,0,267,17,10,25,27,21,19,14,6,0,139,535,615,1128,1397,1697,1136,195,26,0,6729
104011081,23,14,36,41,41,44,15,0,0,214,9,4,15,31,36,27,6,6,0,134,387,300,598,1195,1682,1213,234,39,6,5654
104011082,15,12,26,62,50,40,10,0,0,215,9,4,9,20,12,19,5,4,0,82,359,310,652,1184,1410,1076,191,25,0,5207
104021083,3,4,11,20,19,8,6,0,0,71,5,4,7,13,23,13,3,0,0,68,113,95,222,528,710,472,69,12,0,2221
104021084,18,33,57,69,72,39,3,3,0,294,14,11,18,32,22,16,6,3,0,122,470,554,1152,1473,1543,1064,172,29,0,6457
104021085,13,23,34,30,39,21,6,3,0,169,6,10,9,17,14,14,0,4,0,74,239,449,776,789,839,664,106,27,0,3889
104021086,8,7,9,12,16,8,0,0,0,60,7,0,6,5,0,10,9,0,0,37,116,87,190,385,513,315,64,8,0,1678
104021087,3,3,6,6,8,3,0,0,0,29,0,5,4,10,6,3,3,0,0,31,36,67,122,223,372,272,116,13,3,1224
104021088,7,13,17,33,43,26,4,0,0,143,9,3,7,19,13,11,0,0,0,62,308,204,452,823,982,714,102,6,0,3591
104021089,25,32,48,86,68,60,6,0,0,325,18,3,26,31,33,30,6,6,3,156,654,562,1173,1723,2162,1386,158,14,3,7835
104021090,9,4,5,15,20,14,0,0,0,67,0,6,0,7,12,4,3,3,0,35,124,84,186,338,518,377,52,6,4,1689
104021091,9,12,27,34,35,26,6,0,0,149,12,4,25,26,21,17,7,3,0,115,300,300,695,932,1204,822,95,17,0,4365
105011092,8,0,11,16,13,4,0,0,0,52,3,6,12,13,16,8,3,0,4,65,66,143,340,351,434,255,81,20,4,1694
105011093,7,7,19,16,12,6,4,0,0,71,4,5,8,5,10,13,0,0,0,45,144,226,458,459,534,312,81,14,0,2228
105011094,7,3,8,12,12,9,0,0,0,51,7,5,14,13,9,8,7,3,0,66,87,134,290,339,442,284,120,41,7,1744
105011095,0,5,12,6,17,14,3,3,0,60,5,7,12,17,16,13,5,3,0,78,111,166,343,506,549,379,171,54,5,2284
105011096,0,8,21,17,12,13,4,0,0,75,6,3,8,19,17,14,6,3,0,76,88,192,445,517,546,479,163,28,5,2463
105021097,15,40,48,48,66,41,6,0,0,264,16,15,29,40,37,44,6,3,0,190,489,628,1217,1443,1879,1145,184,21,0,7006
105021098,3,0,4,0,3,3,0,0,0,13,0,3,10,4,7,7,0,0,0,31,42,90,218,248,283,251,79,17,0,1228
105031099,7,3,7,22,18,20,12,3,0,92,6,6,8,14,11,17,11,3,0,76,148,190,430,600,763,673,222,59,6,3091
105031100,19,33,40,49,56,44,9,0,0,250,6,13,11,12,11,8,8,0,0,69,464,506,992,1046,1288,772,128,12,0,5208
105031101,24,51,76,66,60,44,20,3,0,344,14,7,19,26,19,13,11,6,0,115,584,738,1595,1637,1623,1042,227,45,0,7491
105031102,12,27,40,28,31,23,9,0,0,170,7,7,10,7,10,17,4,0,0,62,232,329,638,740,690,486,129,12,0,3256
105031103,8,10,17,24,19,25,3,0,0,106,9,0,0,3,18,13,7,0,0,50,171,151,314,569,687,534,175,30,3,2634
105031104,10,5,7,8,16,21,7,0,0,74,0,6,11,4,7,6,0,0,0,34,100,119,278,361,470,383,147,31,0,1889
105031105,11,10,15,23,17,6,8,0,0,90,3,5,12,14,17,13,7,3,0,74,136,196,445,630,691,560,177,39,0,2874
105031106,0,13,12,25,24,14,7,0,0,95,6,0,13,15,22,17,9,6,0,88,189,198,431,612,765,560,209,48,3,3015
106011107,23,37,63,48,41,17,0,0,0,229,10,13,20,20,23,12,7,0,0,105,301,384,919,1076,959,671,137,16,0,4463
106011108,43,67,93,83,72,33,8,0,0,399,12,25,36,38,32,24,3,6,0,176,612,894,1715,1701,1683,1029,126,21,0,7781
106011109,12,20,22,27,30,25,3,0,0,139,10,0,13,10,21,26,6,3,0,89,215,214,437,725,787,586,107,14,0,3085
106011110,7,18,24,47,37,29,7,0,4,173,6,7,10,14,26,18,6,5,0,92,238,262,500,805,1005,671,185,44,13,3723
106011111,29,55,89,69,71,35,6,0,0,354,14,23,39,55,31,17,8,4,0,191,460,720,1357,1514,1483,898,110,10,0,6552
106011112,46,91,108,115,73,24,11,0,0,468,18,26,37,51,27,22,6,3,0,190,670,917,1786,1898,1717,902,130,23,0,8043
106011113,9,17,12,26,17,6,0,0,0,87,8,7,5,14,12,6,0,3,0,55,176,184,336,555,639,366,131,29,0,2416
106021114,6,20,16,31,18,7,0,0,0,98,5,8,12,16,23,3,0,3,0,70,136,223,405,487,477,285,44,9,0,2066
106021115,32,82,128,116,108,68,15,3,0,552,16,19,42,46,38,31,6,4,0,202,858,1210,2485,2717,2607,1623,229,30,3,11762
106021116,8,16,26,33,19,23,7,0,0,132,3,3,15,18,15,7,4,0,0,65,239,273,506,843,819,498,100,9,3,3290
106021117,46,71,133,110,89,39,13,0,0,501,12,15,36,42,31,19,7,3,0,165,598,896,2003,1951,1714,973,146,27,0,8308
106021118,16,31,45,66,42,26,0,0,0,226,3,6,12,12,16,13,5,0,0,67,368,463,869,1117,1105,547,64,3,3,4539
106031119,6,10,10,29,23,11,0,0,0,89,8,7,6,9,15,14,3,3,0,65,198,188,290,584,640,321,64,9,0,2294
106031120,6,11,14,15,20,22,3,0,0,91,3,7,10,24,7,9,3,3,0,66,139,199,383,507,607,399,63,9,0,2306
106031121,28,18,44,64,65,47,11,0,0,277,9,9,13,36,37,24,23,3,3,157,532,536,1070,1639,1859,1340,317,27,3,7323
106031122,19,36,55,45,60,37,5,3,0,260,12,16,21,28,18,12,3,0,0,110,441,631,1131,1129,1285,799,88,6,3,5513
106031123,19,18,16,39,31,23,3,0,0,149,3,6,4,14,9,6,6,0,0,48,259,227,283,661,776,453,71,15,0,2745
106031124,6,0,3,19,14,15,7,0,0,64,0,3,4,14,3,7,3,0,0,34,56,63,162,252,331,344,104,9,0,1321
106031125,32,36,44,61,73,30,8,3,0,287,6,15,17,25,26,21,7,3,0,120,420,548,1110,1463,1333,797,133,18,0,5822
106041126,24,49,67,48,45,22,6,0,0,261,18,13,34,24,13,17,9,3,0,131,412,590,1213,1149,1187,703,117,18,0,5389
106041127,8,21,8,11,16,8,0,0,0,72,6,3,3,12,6,12,3,3,4,52,136,173,361,473,468,292,88,18,4,2013
106041128,13,23,24,17,15,14,3,0,0,109,4,6,5,10,18,11,3,0,0,57,191,289,538,621,624,404,84,3,4,2758
106041129,15,13,33,16,16,17,3,0,0,113,16,10,14,21,19,21,11,0,0,112,188,315,690,762,870,680,209,52,8,3774
107011130,25,57,85,109,92,42,5,0,0,415,18,19,53,58,62,39,9,7,0,265,538,990,1965,2040,2254,1172,153,21,0,9133
107011131,34,51,96,90,85,57,10,0,0,423,17,23,34,42,29,27,4,7,0,183,598,886,1868,2128,2140,1320,188,22,4,9154
107011132,20,19,51,28,26,15,3,0,0,162,0,12,15,17,16,10,0,0,0,70,268,332,746,1004,855,410,40,6,0,3661
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,4,0,0,0,8
107011134,23,43,54,69,84,41,6,0,0,320,15,22,31,25,35,21,0,0,0,149,524,699,1202,1653,1873,958,110,3,0,7022
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
107031136,34,44,63,82,63,23,3,0,0,312,13,9,16,20,25,11,0,0,0,94,495,614,1376,1661,1595,693,83,9,0,6526
107031137,6,25,38,35,33,17,4,0,0,158,0,6,10,9,10,6,3,0,0,44,222,310,594,614,728,437,51,0,0,2956
107031138,9,13,14,19,22,17,6,3,0,103,6,7,9,11,19,12,3,0,6,73,193,241,440,638,858,594,115,21,6,3106
107031139,7,17,14,26,18,13,5,0,0,100,6,3,0,6,12,9,0,0,0,36,207,268,415,611,770,469,58,9,0,2807
107031140,6,11,15,18,26,20,5,0,0,101,6,6,6,6,12,5,6,3,3,53,257,287,384,631,907,602,139,33,3,3243
107031141,21,33,51,62,52,29,3,0,0,251,15,11,26,18,29,14,0,0,0,113,453,507,1171,1811,1560,712,98,4,0,6316
107031142,8,32,47,48,41,19,3,0,0,198,7,11,16,15,20,9,6,0,0,84,285,461,809,968,1112,628,70,3,0,4336
107031143,26,57,73,69,53,38,6,0,0,322,19,25,35,32,33,11,8,3,0,166,453,775,1462,1596,1781,1053,146,10,0,7276
107041144,21,38,76,82,62,32,14,3,0,328,12,23,25,37,52,19,3,3,0,174,564,863,1675,1971,2013,1121,193,32,0,8432
107041145,13,27,51,55,51,35,6,0,0,238,14,13,26,24,28,19,6,0,0,130,375,583,1396,1505,1509,875,106,12,0,6361
107041146,15,47,53,75,79,38,9,3,0,319,16,20,38,38,25,21,10,0,0,168,544,945,1616,2131,1942,1301,225,25,4,8733
107041147,16,19,40,42,37,23,9,0,0,186,15,17,17,15,13,15,3,0,0,95,296,374,755,1109,1175,570,78,12,0,4369
107041148,13,25,29,39,29,19,9,0,0,163,6,10,14,20,25,10,4,0,0,89,274,399,793,1230,1515,895,131,12,0,5249
107041149,14,64,133,83,66,48,23,0,0,431,10,45,58,35,47,30,7,3,3,238,488,2011,3618,2320,2090,1411,291,35,12,12276
107041150,23,38,60,72,62,38,13,0,0,306,10,21,25,32,39,23,3,0,0,153,537,678,1636,2165,2146,1136,147,15,3,8463
108011151,6,10,9,16,14,12,0,0,0,67,9,8,4,7,12,11,11,0,0,62,127,127,223,426,513,364,101,15,3,1899
108011152,7,12,30,36,41,30,14,0,0,170,6,9,14,19,21,20,12,3,0,104,314,282,591,891,1171,880,178,15,5,4327
108011153,5,6,19,19,26,11,3,0,0,89,3,6,3,14,14,10,3,3,0,56,103,92,208,439,573,401,85,13,3,1917
108011154,7,8,13,26,15,13,0,0,0,82,0,0,9,6,7,7,0,6,0,35,117,113,214,301,452,300,64,18,0,1579
108021155,12,24,39,38,38,26,6,0,0,183,7,7,15,25,20,12,3,3,0,92,331,338,728,947,1099,806,161,16,0,4426
108021156,0,8,11,22,23,17,0,0,0,81,3,0,12,13,28,17,12,4,3,92,186,156,389,653,1031,765,133,32,6,3351
108021157,6,5,9,10,18,6,7,0,0,61,5,0,4,0,7,10,4,0,0,30,114,99,187,295,437,318,63,12,0,1525
108021158,5,4,15,19,14,12,0,0,0,69,3,3,6,11,12,10,3,3,0,51,108,95,275,345,503,395,68,18,0,1807
108021159,9,11,10,18,20,19,5,0,0,92,4,4,8,10,20,10,0,0,0,56,153,150,256,545,844,592,137,15,0,2692
108021160,4,0,3,13,9,10,4,0,0,43,3,3,6,11,7,3,0,0,0,33,117,98,205,337,436,338,65,4,0,1600
108031161,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,11,43,40,55,36,26,0,0,214
108041162,18,18,34,52,54,36,3,0,0,215,10,9,14,23,24,18,5,4,0,107,341,273,625,1268,1530,960,161,29,0,5187
108041163,18,36,81,107,103,67,13,0,0,425,15,10,13,36,39,25,10,5,0,153,769,771,1648,2625,3017,1773,323,42,9,10977
108041164,10,23,47,44,44,40,13,0,3,224,9,8,11,10,27,17,6,0,0,88,351,427,948,1091,1216,875,218,21,9,5156
108041165,0,11,14,23,26,17,3,0,0,94,8,8,6,17,8,16,7,6,0,76,128,110,224,442,639,529,127,24,3,2226
108041166,19,16,39,45,51,22,12,0,0,204,6,4,4,22,11,14,3,4,0,68,290,291,583,961,1068,716,143,19,0,4071
108051167,9,6,5,17,12,8,7,0,0,64,0,0,3,3,9,7,8,3,0,33,116,101,249,394,504,421,143,31,0,1959
108051168,8,7,14,40,32,23,5,0,0,129,3,9,9,12,19,11,6,3,0,72,259,207,455,830,1011,753,125,15,0,3655
108051169,12,25,56,78,70,47,9,0,0,297,9,4,22,28,22,27,9,3,0,124,552,533,1094,1433,1699,1185,214,30,0,6740
108051170,16,6,13,26,38,33,3,0,0,135,12,0,5,18,23,27,9,7,0,101,238,210,400,754,1211,981,256,45,10,4105
108051171,8,15,10,25,18,10,0,0,0,86,5,0,7,6,14,10,0,0,0,42,135,149,280,369,565,330,48,6,3,1885
109011172,24,25,60,60,40,24,10,3,0,246,12,9,31,30,26,12,4,0,0,124,437,683,1438,1499,1399,833,154,16,0,6459
109011173,17,25,41,52,33,25,0,3,0,196,10,6,19,28,18,8,3,0,0,92,320,436,795,976,944,547,93,6,0,4117
109011174,6,22,23,23,29,26,9,3,0,141,7,12,20,13,19,14,9,3,0,97,332,577,913,923,1145,890,159,30,0,4969
109011175,11,13,35,30,49,25,4,0,0,167,15,8,12,16,25,21,17,6,3,123,327,287,658,1067,1416,979,326,66,10,5136
109011176,17,39,72,55,54,46,12,0,0,295,13,23,27,30,27,11,6,3,3,143,470,701,1280,1160,1370,1056,152,18,6,6213
109021177,6,4,3,13,11,3,0,0,0,40,3,6,6,3,11,3,4,0,0,36,99,88,166,268,408,221,73,11,3,1337
109021178,11,12,12,22,21,7,3,0,0,88,6,3,6,20,11,14,3,0,0,63,134,146,345,557,614,480,124,17,0,2417
109021179,3,3,6,3,3,4,6,0,0,28,8,4,16,11,13,11,4,0,0,67,79,127,277,360,455,320,108,13,4,1743
109031180,10,14,7,26,14,5,7,0,0,83,3,5,5,6,13,13,7,0,0,52,187,194,323,504,584,449,93,15,0,2349
109031181,9,7,11,12,12,13,6,3,0,73,7,11,13,5,15,13,8,3,0,75,148,132,424,572,705,582,157,31,4,2755
109031182,6,19,18,24,23,30,3,0,0,123,4,6,10,20,16,14,8,0,0,78,229,209,448,662,740,584,126,24,0,3022
109031183,6,7,0,14,18,13,7,0,0,65,6,0,7,12,19,23,12,3,3,85,184,169,381,616,889,645,234,72,9,3199
109031184,6,15,11,12,13,12,3,0,0,72,8,0,6,7,7,12,7,6,0,53,141,179,367,502,507,392,101,18,0,2207
109031185,19,11,22,39,28,19,3,3,0,144,7,7,8,15,20,19,20,6,6,108,236,230,533,778,958,889,279,43,12,3958
110011186,38,49,67,60,70,49,8,6,0,347,29,15,16,31,27,23,7,3,0,151,779,1172,1614,1760,2256,1562,293,42,4,9482
110011187,0,8,15,8,6,8,0,0,0,45,7,3,5,3,8,13,6,0,0,45,99,141,279,421,512,411,158,28,4,2053
110011188,3,9,19,27,21,22,6,0,0,107,3,3,10,7,18,9,7,3,0,60,159,160,355,596,755,600,154,50,3,2832
110011189,3,6,7,11,3,7,0,3,0,40,3,0,4,4,4,10,5,0,0,30,68,100,192,300,342,335,158,32,3,1530
110021190,12,22,39,28,50,21,6,3,0,181,8,6,13,14,15,12,8,3,0,79,216,224,511,667,855,668,225,49,0,3415
110021191,12,23,33,39,30,37,13,3,0,190,8,6,10,17,21,12,9,6,0,89,321,365,835,1006,1028,660,186,22,0,4423
110021192,4,3,4,14,10,7,0,0,0,42,0,0,10,0,16,6,8,4,0,44,92,101,265,408,514,395,133,38,6,1952
110021193,12,6,13,15,5,7,3,0,0,61,4,0,5,8,15,9,11,0,0,52,106,130,306,493,596,431,179,32,7,2280
110021194,14,8,15,19,24,11,4,0,0,95,6,6,10,7,16,15,11,0,0,71,146,131,305,532,629,605,185,41,11,2585
110031195,12,29,40,49,38,22,8,3,0,201,6,7,12,12,16,11,17,3,0,84,176,350,684,784,739,495,175,30,0,3433
110031196,9,10,12,10,15,12,3,0,0,71,3,0,11,22,15,9,11,6,0,77,138,177,461,608,636,443,157,31,3,2654
110031197,13,16,31,29,29,23,13,4,0,158,10,7,8,31,16,9,4,0,0,85,213,270,620,652,746,494,121,17,0,3133
110031198,11,10,10,16,15,4,3,3,0,72,0,3,6,10,15,14,12,5,3,68,103,139,359,470,583,400,173,36,9,2272
110041199,20,20,38,39,27,29,7,4,0,184,12,17,11,21,14,18,8,0,0,101,286,361,685,735,828,591,113,16,0,3615
110041200,7,8,7,6,13,10,3,0,0,54,3,0,3,5,16,10,6,3,0,46,134,108,280,425,527,392,132,39,6,2043
