region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
102011037,661,1307,9,51,74,344,14,57,408,1620,505,2072,28,117,60,194,147,467,235,778,740,2850,0,12,13,49,8,26,81,221,102,308,16,46,30,59,103,208,149,313,251,621,23,50,1675,4828
102011038,793,1569,16,89,75,328,30,122,425,1648,546,2187,50,200,66,213,154,473,270,886,816,3073,6,25,24,91,5,16,107,300,142,432,24,68,32,72,80,173,136,313,278,745,23,50,1910,5437
102011039,1406,2757,28,129,156,705,35,150,721,2847,940,3831,104,419,146,483,285,874,535,1776,1475,5607,4,20,50,146,12,46,196,515,262,727,23,76,68,142,159,340,250,558,512,1285,52,108,3445,9757
102011040,2484,4959,28,156,170,784,66,305,1168,4594,1432,5839,90,366,147,491,435,1363,672,2220,2104,8059,21,83,83,298,67,226,576,1537,747,2144,41,120,118,258,488,1033,647,1411,1394,3555,115,237,6097,16810
102011041,937,1856,27,143,140,637,21,111,666,2650,854,3541,74,312,120,406,184,583,378,1301,1232,4842,6,27,23,76,14,50,121,322,164,475,20,56,48,97,129,275,197,428,361,903,25,51,2555,7652
102011042,1398,2772,34,166,94,435,47,212,651,2511,826,3324,46,192,104,338,295,942,445,1472,1271,4796,8,35,48,178,35,124,258,667,349,1004,25,80,57,119,337,708,419,907,768,1911,65,135,3502,9614
102011043,1039,2061,21,123,116,545,34,167,635,2469,806,3304,66,270,98,315,239,762,403,1347,1209,4651,17,72,60,222,31,96,245,711,353,1101,26,93,66,141,230,490,322,724,675,1825,38,81,2961,8618
102021044,2146,4286,50,273,226,1036,89,417,1171,4631,1536,6357,135,547,169,577,498,1599,802,2723,2338,9080,11,54,104,363,60,224,499,1361,674,2002,61,189,113,258,450,952,624,1399,1298,3401,78,152,5860,16919
102021045,864,1737,25,134,146,713,76,352,733,2958,980,4157,45,191,57,195,250,789,352,1175,1332,5332,19,75,62,240,40,156,325,972,446,1443,25,66,49,113,162,360,236,539,682,1982,30,69,2908,9120
102021046,1090,2167,19,90,82,389,34,175,438,1704,573,2358,41,173,61,201,205,640,307,1014,880,3372,5,27,31,110,25,87,237,635,298,859,13,38,40,83,175,387,228,508,526,1367,39,78,2535,6984
102021047,1428,2866,33,170,222,1034,77,360,983,3944,1315,5508,130,533,146,498,383,1206,659,2237,1974,7745,10,49,55,189,39,122,307,872,411,1232,40,134,78,177,265,547,383,858,794,2090,53,99,4249,12800
102021048,2031,4072,63,364,200,958,99,445,1018,4051,1380,5818,92,379,159,535,420,1335,671,2249,2051,8067,18,80,99,374,72,251,533,1474,722,2179,56,195,99,221,457,987,612,1403,1334,3582,86,169,5502,15890
102021049,328,656,12,47,57,249,11,65,196,799,276,1160,20,99,39,128,77,235,136,462,412,1622,0,18,5,11,4,12,23,65,32,106,3,11,4,10,31,61,38,82,70,188,3,6,813,2472
102021050,1421,2831,24,154,102,471,40,190,478,1872,644,2687,44,198,57,188,187,590,288,976,932,3663,8,34,46,150,23,89,250,707,327,980,14,42,40,84,185,392,239,518,566,1498,36,66,2955,8058
102021051,425,840,15,84,70,337,28,113,308,1249,421,1783,36,159,74,265,123,387,233,811,654,2594,5,14,10,31,13,44,102,274,130,363,9,25,21,57,62,121,92,203,222,566,15,30,1316,4030
102021052,663,1332,9,56,61,262,30,137,341,1314,441,1769,25,102,32,113,107,329,164,544,605,2313,9,30,20,78,18,57,117,349,164,514,8,21,19,47,65,125,92,193,256,707,21,45,1545,4397
102021053,1491,2962,16,95,101,463,40,184,570,2214,727,2956,40,160,60,204,235,709,335,1073,1062,4029,15,55,52,185,41,143,490,1275,598,1658,28,92,79,168,321,676,428,936,1026,2594,60,119,3639,9704
102021054,1028,2039,16,93,66,311,24,113,365,1361,471,1878,45,180,59,210,200,620,304,1010,775,2888,3,22,41,157,17,50,248,676,309,905,21,71,37,80,167,349,225,500,534,1405,39,72,2376,6404
102021055,450,897,17,85,67,320,9,41,374,1475,467,1921,29,120,45,142,97,323,171,585,638,2506,3,15,19,58,11,37,119,350,152,460,9,31,34,73,70,147,113,251,265,711,13,27,1366,4141
102021056,1084,2160,33,180,174,814,69,319,1031,4200,1307,5513,67,286,113,379,232,734,412,1399,1719,6912,7,43,45,165,38,148,244,708,334,1064,20,69,18,39,121,260,159,368,493,1432,22,40,3318,10544
102021057,709,1418,19,102,85,385,49,239,390,1548,543,2274,38,164,74,238,170,537,282,939,825,3213,11,47,37,128,37,141,232,663,317,979,19,67,45,101,211,455,275,623,592,1602,44,89,2170,6322
103011058,2129,4214,39,244,217,998,57,285,1266,5053,1579,6580,81,322,194,624,348,1088,623,2034,2202,8614,18,75,86,307,38,140,517,1419,659,1941,26,70,106,218,281,595,413,883,1072,2824,104,203,5507,15855
103011059,968,1919,23,122,120,573,46,202,688,2825,877,3722,54,224,72,232,186,592,312,1048,1189,4770,5,22,40,129,21,95,194,563,260,809,4,16,30,58,91,197,125,271,385,1080,33,71,2575,7840
103011060,769,1494,17,106,103,484,27,119,427,1734,574,2443,46,176,74,232,115,355,235,763,809,3206,5,20,8,35,3,9,79,198,95,262,7,28,21,42,62,130,90,200,185,462,13,23,1776,5185
103011061,529,1041,6,32,33,159,26,94,281,1151,346,1436,22,91,41,120,89,270,152,481,498,1917,4,26,13,53,7,19,70,209,94,307,3,14,4,9,62,134,69,157,163,464,5,14,1195,3436
103021062,803,1595,20,99,54,240,24,103,467,1864,565,2306,20,86,50,137,116,363,186,586,751,2892,3,11,22,78,22,85,135,389,182,563,7,22,23,43,80,173,110,238,292,801,41,87,1887,5375
103021063,1032,2051,23,136,111,507,36,148,442,1819,612,2610,28,104,73,232,151,457,252,793,864,3403,3,13,33,121,18,70,169,507,223,711,7,18,31,66,110,256,148,340,371,1051,28,53,2295,6558
103021064,725,1431,22,117,61,301,20,82,272,1114,375,1614,17,78,45,134,104,317,166,529,541,2143,0,5,14,55,7,27,88,240,109,327,6,13,10,29,77,152,93,194,202,521,22,45,1490,4140
103021065,1177,2334,21,98,114,514,36,179,535,2199,706,2990,25,97,76,215,150,463,251,775,957,3765,8,29,39,151,13,61,206,580,266,821,5,14,27,47,132,283,164,344,430,1165,36,82,2600,7346
103021066,518,1010,4,30,41,191,9,32,203,821,257,1074,14,47,34,103,61,170,109,320,366,1394,3,12,11,34,0,5,65,172,79,223,4,9,12,28,48,103,64,140,143,363,12,30,1039,2797
103021067,1083,2124,26,139,118,582,38,175,668,2774,850,3670,44,181,84,259,180,537,308,977,1158,4647,3,24,39,144,24,82,268,757,334,1007,15,31,37,85,147,309,199,425,533,1432,30,66,2804,8269
103021068,412,801,11,83,53,250,8,42,162,666,234,1041,13,50,32,86,57,183,102,319,336,1360,3,23,12,39,5,19,73,197,93,278,4,10,19,40,43,96,66,146,159,424,7,14,914,2599
103021069,725,1422,13,60,84,392,23,107,364,1573,484,2132,18,71,56,173,90,275,164,519,648,2651,0,6,12,48,6,19,89,234,107,307,3,15,20,40,56,115,79,170,186,477,14,27,1573,4577
103031070,1270,2510,20,145,120,559,55,225,605,2375,800,3304,55,231,76,241,238,748,369,1220,1169,4524,8,35,36,125,26,102,298,799,368,1061,13,36,53,103,222,470,288,609,656,1670,53,109,3148,8813
103031071,944,1860,22,108,88,403,36,178,451,1839,597,2528,38,142,51,174,182,571,271,887,868,3415,0,16,24,100,12,43,132,380,168,539,10,23,26,63,101,217,137,303,305,842,41,85,2158,6202
103031072,1079,2125,23,114,124,571,43,213,655,2581,845,3479,38,146,75,235,184,567,297,948,1142,4427,0,11,30,103,21,83,247,663,298,860,12,37,35,74,111,229,158,340,456,1200,32,65,2709,7817
103031073,433,844,3,13,46,208,11,46,174,686,234,953,12,38,24,79,47,158,83,275,317,1228,4,13,7,37,8,17,67,184,86,251,3,4,7,18,52,100,62,122,148,373,10,20,908,2465
103031074,1272,2505,23,109,118,542,39,201,574,2313,754,3165,44,169,79,239,204,620,327,1028,1081,4193,3,14,28,97,9,37,145,376,185,524,4,15,33,63,124,253,161,331,346,855,36,79,2735,7632
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,745,1459,20,105,88,431,22,119,457,1873,587,2528,37,164,49,153,133,408,219,725,806,3253,4,16,17,69,9,49,115,318,145,452,5,14,27,56,102,211,134,281,279,733,24,57,1854,5502
103041077,1854,3660,44,259,164,762,74,361,1029,4026,1311,5408,82,340,120,364,320,1005,522,1709,1833,7117,14,66,80,298,62,238,505,1418,661,2020,29,86,80,154,306,661,415,901,1076,2921,93,190,4856,13888
103041078,1532,3012,36,205,239,1109,64,293,1312,5227,1651,6834,72,312,130,408,297,912,499,1632,2150,8466,12,58,42,175,26,93,313,892,393,1218,22,72,63,139,195,413,280,624,673,1842,45,97,4400,13417
103041079,1338,2639,42,225,154,729,54,249,767,3198,1017,4401,71,274,98,302,243,737,412,1313,1429,5714,3,22,28,104,13,31,132,376,176,533,7,20,27,60,102,210,136,290,312,823,29,63,3108,9239
104011080,1970,3883,34,183,170,792,77,344,900,3638,1181,4957,62,257,124,377,303,935,489,1569,1670,6526,15,79,88,300,46,167,559,1528,708,2074,32,97,86,191,287,594,405,882,1113,2956,83,180,4836,13545
104011081,1950,3846,35,214,188,894,75,329,777,3138,1075,4575,63,270,133,415,326,1000,522,1685,1597,6260,8,53,51,186,25,109,290,826,374,1174,9,30,54,110,188,403,251,543,625,1717,46,105,4218,11928
104011082,2411,4755,20,109,158,731,44,216,698,2776,920,3832,47,197,125,374,250,768,422,1339,1342,5171,12,43,60,221,15,59,315,868,402,1191,21,63,80,168,196,396,297,627,699,1818,54,110,4506,11854
104021083,597,1161,5,29,70,319,11,36,362,1412,448,1796,13,55,63,189,84,256,160,500,608,2296,0,3,47,166,15,51,174,453,236,673,7,21,49,96,71,154,127,271,363,944,12,30,1580,4431
104021084,1794,3556,23,118,156,721,50,246,876,3424,1105,4509,57,228,115,367,274,847,446,1442,1551,5951,10,66,82,288,44,163,451,1184,587,1701,29,93,79,163,275,576,383,832,970,2533,56,110,4371,12150
104021085,1062,2110,11,52,71,352,19,75,439,1734,540,2213,22,86,61,197,132,413,215,696,755,2909,7,22,34,134,22,85,240,618,303,859,10,32,58,119,127,260,195,411,498,1270,30,60,2345,6349
104021086,407,802,12,62,56,254,16,51,237,938,321,1305,23,102,54,165,75,236,152,503,473,1808,0,0,9,20,3,17,70,200,82,237,8,18,9,23,38,80,55,121,137,358,10,21,1027,2989
104021087,411,798,13,64,38,160,4,30,169,656,224,910,6,26,29,88,40,122,75,236,299,1146,0,5,14,31,3,12,67,190,84,238,3,7,21,39,44,93,68,139,152,377,10,20,872,2341
104021088,949,1862,18,104,113,493,16,85,517,2028,664,2710,46,169,100,311,150,459,296,939,960,3649,6,13,29,102,9,41,125,328,169,484,8,26,50,107,80,174,138,307,307,791,10,23,2226,6325
104021089,2171,4291,44,242,248,1134,65,302,1050,4137,1407,5815,88,351,200,635,346,1040,634,2026,2041,7841,9,32,76,273,35,126,483,1331,603,1762,34,113,103,234,292,603,429,950,1032,2712,48,97,5292,14941
104021090,679,1341,10,68,41,207,16,75,202,798,269,1148,23,91,31,107,78,226,132,424,401,1572,4,24,12,52,3,7,106,282,125,365,5,10,26,56,76,154,107,220,232,585,6,11,1318,3509
104021091,1508,2993,26,151,112,508,47,200,626,2481,811,3340,48,180,81,258,218,653,347,1091,1158,4431,14,49,54,187,16,70,277,747,361,1053,18,61,46,101,151,312,215,474,576,1527,39,84,3281,9035
105011092,335,659,8,50,32,127,14,77,242,988,296,1242,7,52,16,38,59,163,82,253,378,1495,4,22,17,61,6,25,123,393,150,501,0,0,8,27,61,144,69,171,219,672,30,66,962,2892
105011093,488,956,5,40,45,193,23,94,324,1293,397,1620,15,66,28,75,61,187,104,328,501,1948,0,8,9,29,6,10,88,236,103,283,0,5,15,31,58,117,73,153,176,436,20,44,1185,3384
105011094,469,931,8,38,50,214,23,85,194,798,275,1135,14,53,23,64,79,246,116,363,391,1498,4,27,13,36,21,85,116,376,154,524,5,17,9,19,68,152,82,188,236,712,30,55,1126,3196
105011095,532,1056,3,22,46,181,23,102,340,1373,412,1678,19,67,32,106,87,256,138,429,550,2107,4,18,15,59,13,40,119,368,151,485,3,9,5,12,84,164,92,185,243,670,16,35,1341,3868
105011096,628,1248,10,35,32,164,39,188,334,1325,415,1712,10,41,29,82,111,339,150,462,565,2174,6,39,14,76,19,80,203,595,242,790,0,10,12,27,114,245,126,282,368,1072,45,96,1606,4590
105021097,2102,4145,23,128,151,682,93,413,834,3266,1101,4489,60,242,106,322,372,1108,538,1672,1639,6161,9,60,69,248,53,182,519,1417,650,1907,21,65,69,143,306,652,396,860,1046,2767,67,145,4854,13218
105021098,269,527,9,56,18,94,10,51,153,584,190,785,3,13,11,23,38,114,52,150,242,935,3,13,6,28,6,25,62,201,77,267,3,0,9,22,46,107,58,129,135,396,18,38,664,1896
105031099,989,1947,12,52,93,420,24,114,441,1835,570,2421,33,129,61,170,112,339,206,638,776,3059,3,18,30,132,16,41,165,484,214,675,9,20,29,55,88,186,126,261,340,936,40,75,2145,6017
105031100,944,1864,20,129,125,550,59,283,637,2561,841,3523,58,228,102,300,210,659,370,1187,1211,4710,12,62,53,224,32,120,307,879,404,1285,17,50,38,78,164,345,219,473,623,1758,41,84,2819,8416
105031101,1519,2989,36,183,155,707,56,230,1005,4038,1252,5158,49,208,107,328,255,779,411,1315,1663,6473,19,94,70,244,36,132,357,952,482,1422,28,91,73,152,180,378,281,621,763,2043,77,153,4022,11658
105031102,744,1473,12,73,86,382,34,156,487,1963,619,2574,20,82,49,155,113,353,182,590,801,3164,5,19,27,96,27,102,246,742,305,959,8,33,27,66,108,222,143,321,448,1280,26,56,2019,5973
105031103,649,1266,18,77,84,403,26,114,319,1275,447,1869,28,114,49,151,137,397,214,662,661,2531,3,10,12,40,7,26,61,171,83,247,10,20,7,20,42,94,59,134,142,381,16,39,1468,4217
105031104,550,1068,4,28,58,251,15,59,232,941,309,1279,18,67,32,94,84,247,134,408,443,1687,4,27,9,36,8,26,110,322,131,411,3,20,13,30,55,106,71,156,202,567,17,42,1212,3364
105031105,715,1398,18,83,69,301,20,99,384,1608,491,2091,18,79,46,142,122,357,186,578,677,2669,0,3,23,89,20,72,195,617,238,781,4,24,23,45,86,168,113,237,351,1018,26,60,1769,5145
105031106,875,1747,18,78,89,424,31,140,434,1796,572,2438,28,106,42,126,145,448,215,680,787,3118,8,38,20,84,28,102,238,695,294,919,13,42,19,42,124,261,156,345,450,1264,45,93,2157,6222
106011107,984,1947,28,145,109,521,51,241,718,2862,906,3769,50,202,65,217,210,662,325,1081,1231,4850,8,25,21,80,14,48,164,479,207,632,13,49,24,56,108,230,145,335,352,967,22,42,2589,7806
106011108,1861,3702,38,206,191,880,92,417,1099,4358,1420,5861,104,413,107,357,463,1469,674,2239,2094,8100,25,119,84,279,48,189,560,1548,717,2135,42,130,66,154,360,765,468,1049,1185,3184,73,144,5213,15130
106011109,811,1604,26,130,81,370,42,205,435,1749,584,2454,39,168,74,244,162,507,275,919,859,3373,3,10,22,70,16,47,134,380,175,507,4,20,35,73,103,218,142,311,317,818,14,34,2001,5829
106011110,1043,2064,19,122,94,435,33,143,494,1966,640,2666,60,239,91,295,193,601,344,1135,984,3801,3,9,29,95,10,40,134,355,176,499,11,32,38,76,99,206,148,314,324,813,17,36,2368,6714
106011111,1607,3210,44,255,165,784,96,442,949,3781,1254,5262,68,283,99,320,428,1345,595,1948,1849,7210,19,73,54,216,44,152,473,1327,590,1768,23,73,60,137,325,706,408,916,998,2684,60,130,4514,13234
106011112,1468,2907,43,249,207,965,70,326,1184,4672,1504,6212,103,438,107,357,352,1119,562,1914,2066,8126,5,21,45,168,37,139,293,806,380,1134,28,92,42,94,210,456,280,642,660,1776,40,79,4234,12888
106011113,550,1080,10,62,59,276,27,120,347,1384,443,1842,36,138,47,136,148,473,231,747,674,2589,3,12,8,33,5,10,51,147,67,202,5,6,11,22,35,78,51,106,118,308,13,29,1355,4006
106021114,443,880,4,19,56,261,11,63,270,1052,341,1395,25,101,43,138,109,342,177,581,518,1976,3,4,13,69,13,33,95,274,124,380,13,31,14,38,97,216,124,285,248,665,14,29,1223,3550
106021115,2637,5228,64,371,276,1298,97,447,1744,6888,2181,9004,137,560,270,911,572,1806,979,3277,3160,12281,14,73,95,341,51,187,542,1453,702,2054,48,141,100,218,410,878,558,1237,1260,3291,96,202,7153,21002
106021116,726,1445,14,71,110,498,22,98,503,2060,649,2727,44,164,86,294,163,508,293,966,942,3693,4,14,19,57,8,16,88,252,119,339,20,54,20,45,60,130,100,229,219,568,13,21,1900,5727
