SED_CODE_2021,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10011,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,5,0,3,0,7,4,7,0,26,0,3,0,0,0,5,0,14,0,27,0,56,0,8,0,9,0,15,6,23,7,40,0,116,6,29,0,16,3,33,12,52,19,74,3,239,3,36,9,53,14,70,16,58,28,73,0,358,15,34,6,79,32,86,20,54,14,50,0,385,25,66,11,96,33,98,21,43,12,39,0,445,140,103,22,322,75,288,44,71,18,85,0,1171,172,79,22,419,115,129,38,41,17,45,0,1087,269,61,19,398,73,136,33,26,12,37,0,1068,260,42,10,274,75,49,20,15,6,15,0,765,871,69,18,581,158,228,29,27
SED10012,0,0,0,4,0,3,0,3,3,136,0,151,0,0,0,0,0,0,0,0,0,21,0,26,0,0,0,0,0,0,0,7,0,48,0,58,0,0,0,0,0,0,0,6,10,32,0,52,0,3,0,0,0,4,0,20,9,114,0,147,0,0,0,0,0,10,0,29,18,146,0,203,0,0,6,0,0,37,3,48,31,289,3,431,0,17,11,4,0,85,5,91,46,293,7,554,4,26,14,16,8,144,10,101,63,384,4,771,16,36,22,38,12,166,19,125,65,363,6,861,21,32,36,49,23,173,14,89,63,302,3,792,53,43,21,76,26,138,22,70,49,265,6,778,164,47,60,141,69,283,47,107,86,397,11,1409,163,30,35,118,58,197,48,71,51,275,0,1048,149,26,27,109,63,146,36,52,45,204,0,863,129,24,20,73,31,64,21,23,19,77,0,484,337,47,39,177,91,180,22,56
SED10013,0,0,0,0,0,7,0,4,4,55,0,70,0,0,0,0,0,0,0,0,0,8,0,11,0,0,5,0,0,0,0,0,0,12,0,22,0,0,0,0,0,0,0,5,4,17,0,28,0,3,0,0,0,5,0,8,5,36,0,58,0,0,0,0,0,5,0,13,11,38,0,75,7,5,0,0,0,19,0,44,9,80,0,169,0,10,9,4,4,59,8,54,25,99,0,261,8,31,10,28,6,155,13,82,39,146,4,522,18,58,24,99,26,227,23,111,60,170,0,815,40,76,29,155,61,282,57,89,54,121,0,962,66,78,34,258,73,297,62,94,49,133,5,1148,486,227,86,713,274,612,152,168,93,167,4,2972,624,188,99,927,293,307,129,105,48,118,8,2844,747,126,55,799,288,281,73,77,31,76,0,2553,728,85,42,528,200,130,45,38,22,43,0,1865,1991,149,79,1100,391,506,81,80
SED10014,0,0,0,0,0,0,0,0,7,40,0,56,0,0,0,0,0,0,0,4,0,10,0,18,0,0,0,0,0,0,0,5,0,27,0,32,0,0,0,0,0,0,0,7,0,14,0,19,0,0,0,0,0,0,0,3,4,53,0,63,0,0,0,0,0,8,0,12,7,54,0,83,0,3,0,3,0,19,0,38,12,109,0,193,0,7,5,3,0,64,4,55,24,121,3,288,0,13,8,18,3,135,16,93,36,193,0,513,8,31,24,65,24,196,28,92,50,186,3,703,23,32,27,66,32,216,31,71,56,109,3,661,42,38,34,120,52,181,47,72,62,99,4,741,260,79,53,328,125,368,72,111,69,188,0,1669,332,55,48,323,125,152,66,56,37,90,0,1288,260,27,26,220,113,164,29,40,26,44,3,954,228,21,11,141,70,79,25,16,8,31,0,617,504,33,26,261,107,162,19,36
SED10015,0,0,0,0,0,3,0,0,0,100,0,111,0,4,0,0,0,0,0,0,8,15,0,21,0,0,0,0,0,0,0,3,0,26,0,28,0,0,0,0,0,0,0,3,3,31,0,37,0,0,0,0,0,0,0,13,10,68,3,97,0,0,0,0,0,10,0,30,19,65,0,124,0,0,5,0,0,22,3,44,18,149,0,243,0,11,9,10,5,52,8,63,40,152,3,342,4,15,17,13,0,106,15,91,62,237,4,570,11,49,31,49,21,128,46,106,67,283,4,794,21,32,38,68,11,130,27,76,59,183,0,652,38,40,31,97,39,118,39,70,56,187,0,705,155,87,69,235,117,268,81,101,83,273,3,1478,199,65,70,264,139,183,77,58,65,156,4,1276,191,45,45,249,90,121,45,62,31,138,3,1030,242,31,23,161,90,84,39,35,25,70,0,809,868,94,53,523,217,294,68,76
SED10016,5,0,5,0,0,4,0,0,3,46,0,64,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,4,0,5,5,13,0,26,0,0,0,0,0,0,0,6,3,8,0,15,0,0,0,0,0,0,0,7,7,30,0,47,0,0,0,4,0,6,4,17,4,30,0,66,0,3,3,0,3,11,3,29,12,33,0,104,0,8,4,8,3,23,0,24,16,45,0,134,7,28,6,28,3,84,10,53,29,89,0,330,18,45,12,52,7,92,18,63,28,109,3,458,19,40,12,70,23,133,17,67,22,79,3,478,39,42,25,102,36,165,24,49,17,69,5,570,197,119,30,368,85,517,58,122,37,147,5,1688,385,113,23,516,146,246,60,78,33,116,0,1728,566,102,29,612,156,318,43,65,24,94,0,2019,655,64,20,456,140,154,36,40,13,38,3,1628,3514,179,60,1742,494,983,73,115
SED10017,3,0,4,0,0,0,0,0,0,23,0,33,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,5,0,17,0,22,0,0,0,0,0,4,0,4,0,29,0,40,0,6,0,5,0,8,0,32,4,68,0,128,0,13,0,11,0,31,4,41,6,59,0,169,6,20,0,27,3,85,4,48,18,122,0,338,22,42,7,101,22,172,16,67,16,107,3,565,25,52,4,180,31,160,9,50,12,82,3,616,64,38,20,226,46,136,14,48,6,64,0,653,320,101,18,575,110,317,34,75,29,106,0,1692,368,72,15,618,120,134,38,24,18,36,0,1450,372,46,17,499,82,127,24,22,3,23,0,1213,281,22,8,284,57,53,15,7,5,13,0,741,639,31,24,431,73,121,28,22
SED10018,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,0,3,0,0,0,3,0,4,0,13,0,24,0,3,0,6,0,3,0,12,6,37,0,59,0,6,0,0,0,15,3,12,4,30,3,79,4,12,0,9,0,46,6,42,5,70,0,194,9,40,7,61,3,64,0,38,16,62,3,310,12,31,0,85,12,82,12,29,6,51,0,329,25,42,0,145,14,79,6,29,0,48,0,391,154,96,14,433,59,188,25,72,12,79,3,1128,232,63,9,553,90,110,43,39,7,46,0,1189,304,73,8,645,84,115,20,26,8,32,0,1321,303,30,13,399,73,37,20,10,5,13,0,919,996,73,31,923,129,194,36,40
SED10019,0,0,0,3,0,3,0,3,0,7,6,22,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,3,0,9,0,18,0,0,0,0,0,0,0,3,0,10,0,12,0,4,0,0,0,0,0,3,0,13,0,25,5,0,0,7,0,0,0,13,7,13,0,38,3,3,0,13,0,13,6,35,3,67,0,140,14,16,0,15,0,37,0,43,14,70,6,215,10,27,3,50,3,86,6,66,18,135,9,420,23,65,6,128,15,110,9,56,14,98,0,536,40,41,4,189,18,114,12,52,16,67,0,554,79,42,6,203,15,91,9,24,7,64,4,553,246,74,19,421,55,145,29,38,16,61,0,1113,260,44,8,298,34,75,12,29,6,28,4,802,226,18,3,202,27,43,7,5,5,17,0,558,151,7,10,96,11,19,9,0,0,9,0,309,253,22,10,146,19,51,8,9
SED10020,0,0,4,0,0,0,0,4,0,15,0,26,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,12,0,18,0,0,0,0,0,0,0,6,0,0,0,11,0,0,0,0,0,0,0,14,0,37,0,47,5,5,0,0,0,3,0,9,0,16,0,37,3,12,0,3,0,10,0,29,3,62,0,134,3,15,0,16,0,39,5,40,5,65,4,192,14,42,5,39,3,78,6,56,9,89,0,335,35,52,7,143,12,118,12,74,20,93,3,570,42,52,0,160,13,101,5,45,7,66,0,498,68,62,3,219,31,75,9,35,6,48,0,552,294,106,13,479,50,141,28,60,16,79,6,1265,270,78,11,448,51,88,10,31,6,36,3,1036,261,35,9,289,39,50,10,21,3,21,0,743,231,20,6,168,26,24,6,11,0,11,0,500,502,49,9,282,38,94,16,17
SED10021,0,0,0,3,0,3,0,0,0,16,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,6,0,7,0,5,0,23,3,0,3,0,0,3,0,10,0,14,0,40,0,4,0,4,0,5,3,12,0,22,0,47,3,4,4,6,0,10,0,19,7,33,0,91,3,19,3,10,3,20,5,28,5,35,3,140,5,11,3,11,9,44,0,17,7,25,0,138,14,21,3,35,5,50,8,22,3,25,0,193,54,43,9,106,18,139,14,35,14,56,5,488,88,46,10,180,43,63,18,35,9,49,0,534,122,37,6,195,62,117,16,38,6,36,4,638,146,37,5,161,49,55,10,13,3,23,0,513,2013,152,42,1495,405,871,56,100
SED10022,4,0,0,7,0,0,0,0,0,15,0,28,5,0,0,0,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,4,0,6,6,5,0,5,3,3,0,8,0,24,0,39,6,0,0,10,0,0,0,9,0,20,0,52,7,5,0,14,0,14,0,20,3,59,0,141,9,15,0,23,3,45,0,25,9,50,0,174,18,21,3,65,3,86,4,37,4,83,3,330,46,23,3,142,17,117,13,40,11,83,4,502,51,21,4,194,11,108,5,27,6,52,4,486,88,24,7,188,33,96,12,15,10,37,4,517,293,38,18,452,60,126,28,31,5,41,5,1095,254,45,7,355,57,57,6,10,7,15,0,815,242,14,9,228,41,32,8,9,3,3,0,591,177,10,6,120,13,21,4,0,0,9,0,346,337,23,7,201,38,61,3,10
SED10023,0,0,0,4,0,0,0,0,0,19,0,26,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,6,0,6,0,20,0,0,3,0,0,4,3,10,3,20,0,49,0,0,0,0,0,6,0,20,3,28,0,67,0,11,4,3,4,30,9,20,11,28,0,118,4,23,3,27,8,30,6,29,14,51,0,191,6,21,8,42,19,54,12,38,12,45,0,259,25,21,4,65,19,65,14,25,16,40,0,290,78,91,21,223,71,182,38,66,27,84,3,874,137,88,20,361,88,101,46,63,18,52,0,987,204,101,13,443,95,139,42,49,22,56,0,1168,253,54,11,362,83,70,33,59,10,36,0,975,1747,220,40,1610,373,572,81,104
SED10024,3,0,0,0,0,5,0,4,4,41,0,53,0,0,0,0,0,4,0,4,0,6,0,12,0,0,0,0,0,0,0,0,3,18,0,20,0,0,0,0,0,0,0,7,0,12,0,16,0,0,0,0,0,0,0,6,5,20,0,35,0,0,3,5,6,4,0,14,6,18,0,47,7,9,3,3,0,7,3,20,8,38,0,94,4,9,0,9,0,12,4,17,8,37,0,103,12,7,5,17,4,39,3,27,11,63,0,185,5,37,3,27,10,47,5,46,10,58,0,250,16,35,0,39,4,66,3,24,9,47,0,235,17,41,4,54,12,75,9,27,13,42,0,294,67,83,12,167,35,259,29,67,15,86,5,829,112,76,12,243,47,121,21,59,17,88,0,787,208,82,5,286,59,163,23,50,8,88,0,975,253,61,12,250,62,91,13,41,12,46,0,828,2880,241,35,2115,369,1268,59,167
SED10025,0,0,4,0,0,4,0,0,0,32,0,44,0,0,0,0,0,0,0,3,0,5,0,14,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,5,14,0,15,0,3,3,0,0,6,0,7,0,17,0,37,0,0,0,0,0,3,0,16,6,23,0,51,0,5,3,4,0,3,4,18,3,36,0,73,0,4,5,0,0,18,0,17,9,39,0,102,3,20,0,14,0,41,0,38,19,77,4,215,13,22,8,29,11,41,17,43,12,74,0,267,8,20,11,36,11,73,15,36,22,51,0,289,17,34,10,56,19,95,12,32,10,52,8,351,80,62,30,168,52,240,33,81,26,119,4,884,128,73,25,250,86,100,35,58,18,80,0,845,207,75,18,285,67,152,30,40,11,71,3,963,231,51,20,226,58,78,24,34,11,30,3,757,1903,208,46,1250,356,712,40,116
SED10026,10,0,0,0,0,0,0,8,0,14,0,35,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,7,0,0,0,12,6,0,0,3,0,0,0,9,0,10,0,24,0,0,0,3,0,3,0,10,0,20,0,41,3,4,0,8,3,11,0,26,0,46,0,111,8,11,0,13,0,34,0,18,4,43,0,143,17,18,3,39,10,84,5,41,7,67,5,287,31,37,0,109,22,121,10,32,8,71,3,454,48,27,8,170,22,116,11,37,9,31,0,464,102,30,3,222,20,113,7,20,8,23,3,555,333,62,18,522,80,222,23,34,23,53,3,1355,359,36,16,467,91,73,18,17,6,16,5,1102,371,22,12,335,62,71,8,10,3,16,4,915,283,13,5,205,38,23,8,6,5,3,0,593,672,29,20,420,70,97,12,4
SED10027,0,0,0,0,0,0,0,0,10,70,0,85,0,0,0,0,0,0,0,3,0,17,0,23,0,0,0,0,0,0,0,3,0,24,0,30,0,0,0,0,0,3,0,3,0,17,0,33,0,0,0,0,0,6,0,10,15,37,0,69,0,0,0,0,0,4,0,6,9,69,0,100,0,6,4,0,0,12,4,25,16,116,3,185,0,8,4,3,0,42,3,41,28,137,0,264,0,18,15,15,8,70,13,53,61,210,3,467,13,39,33,44,15,122,29,71,65,206,0,630,8,30,20,63,24,126,27,80,41,164,0,583,40,45,26,74,34,142,15,56,47,144,0,621,166,88,61,244,113,329,68,116,71,236,0,1496,231,52,55,309,138,197,77,88,50,160,0,1356,296,52,44,283,130,165,53,52,33,122,5,1232,310,32,28,229,73,93,28,27,17,48,0,895,1022,81,51,592,244,339,63,67
SED10028,0,0,0,0,0,4,0,0,0,43,0,48,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,6,0,16,0,27,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,8,3,32,0,48,0,6,0,0,0,3,0,13,4,51,0,88,0,5,3,7,0,10,4,39,10,62,0,132,0,13,8,5,3,36,9,40,25,70,0,215,8,28,14,25,5,64,5,56,26,91,0,331,11,54,23,37,6,97,18,68,28,101,3,451,18,24,18,55,18,142,21,68,17,81,0,461,37,40,13,71,17,161,17,47,21,83,8,517,140,92,37,247,71,499,45,110,35,123,4,1399,257,60,18,352,73,173,25,70,21,114,4,1164,385,51,19,364,80,297,37,54,19,98,0,1405,418,38,12,305,78,121,18,24,10,51,0,1085,2733,175,52,1454,269,866,43,109
SED10029,0,0,0,0,0,0,0,3,4,241,0,247,0,0,0,0,0,3,0,0,0,22,0,28,0,0,0,0,0,0,0,5,8,63,0,81,0,0,0,0,0,0,0,7,4,66,0,85,0,0,0,0,0,4,0,13,13,172,5,208,0,3,0,0,0,6,0,32,21,205,4,278,0,6,3,3,0,34,0,82,48,487,3,673,3,16,9,6,3,83,5,105,58,464,8,755,6,22,9,20,6,150,9,116,74,579,4,991,12,28,25,54,23,185,21,110,87,550,10,1102,25,32,21,41,21,175,18,89,58,391,7,880,41,25,26,69,25,134,31,63,59,358,6,831,134,42,35,143,77,260,44,124,74,525,0,1460,159,24,41,130,64,172,27,76,49,287,6,1029,152,25,16,113,48,103,22,51,29,172,3,741,126,10,15,54,32,66,15,27,26,101,0,480,310,26,23,131,78,146,16,44
SED10030,0,0,0,0,0,0,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,9,0,18,0,32,0,0,0,0,0,3,0,18,5,16,0,41,0,3,0,8,0,6,4,27,3,48,0,104,0,16,4,5,3,25,3,27,8,66,0,153,5,22,0,8,3,73,5,59,22,83,0,278,14,47,5,45,28,115,24,72,26,87,0,457,18,44,16,93,37,107,35,58,21,67,0,483,34,53,7,113,32,101,26,49,10,42,0,475,142,93,25,381,90,269,61,71,34,82,0,1247,172,65,25,380,109,128,31,49,9,50,0,1031,205,70,16,332,64,146,30,25,14,28,0,942,224,27,7,159,56,35,20,9,0,15,0,562,608,50,13,443,110,191,25,22
SED10031,9,0,0,0,0,0,0,0,3,12,0,27,0,0,0,0,0,0,0,0,0,5,0,10,3,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,3,0,6,4,10,0,30,0,0,0,0,0,7,0,9,0,16,0,41,4,0,0,4,0,15,0,25,8,30,0,90,8,17,0,17,0,16,0,33,3,38,0,138,9,15,0,28,6,55,0,36,13,65,3,233,22,42,9,133,20,95,13,45,15,53,0,435,28,33,9,140,27,126,17,38,8,38,0,465,84,44,6,184,38,97,16,23,6,36,0,535,246,66,20,463,52,191,30,40,17,65,0,1200,274,55,14,482,68,87,21,25,12,43,4,1086,332,33,15,351,58,94,22,23,10,29,0,958,320,19,7,247,34,40,16,6,9,18,0,714,938,66,14,541,88,174,17,15
SED10032,0,0,3,0,0,6,0,5,0,148,0,166,0,0,0,0,0,0,0,5,4,17,0,27,0,0,0,0,0,0,0,3,11,64,0,82,0,0,0,0,0,0,0,6,3,41,0,53,0,5,0,0,0,5,0,7,8,115,0,148,0,0,0,0,0,13,0,25,17,143,7,216,0,0,7,0,0,30,0,62,52,258,3,413,5,7,7,0,0,76,10,94,48,278,5,531,0,21,20,23,10,200,8,116,65,409,8,871,13,49,23,52,15,245,24,140,84,333,3,977,18,22,21,74,22,244,36,91,83,267,6,890,39,32,18,98,37,252,30,87,54,190,3,845,224,82,57,294,96,608,59,130,92,352,12,2009,296,53,38,276,87,210,45,65,60,200,3,1339,346,37,31,212,95,197,36,57,26,126,6,1168,276,19,11,113,57,81,13,36,18,80,4,712,793,68,31,252,128,297,48,68
SED10033,4,0,0,4,0,0,0,0,0,13,0,29,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,4,0,16,0,0,0,0,0,0,0,8,0,18,0,24,0,0,0,0,0,0,0,5,0,15,0,20,0,0,0,5,0,0,0,6,3,23,0,41,0,5,0,4,4,8,3,18,6,40,0,93,0,7,4,3,5,26,6,20,5,46,0,132,6,12,10,19,7,55,3,34,14,62,0,227,20,38,20,66,21,81,21,73,27,83,4,450,13,27,11,72,33,133,31,48,30,56,0,453,29,48,21,134,45,132,30,43,30,57,5,561,168,105,39,402,122,259,72,97,39,90,0,1390,240,106,30,445,164,142,58,51,20,81,0,1339,311,70,32,385,107,125,39,46,17,43,0,1172,262,69,24,300,75,62,28,33,13,25,0,893,1035,132,33,740,182,302,50,56
SED10034,0,0,3,4,0,0,0,0,0,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,4,0,4,0,10,0,22,0,0,0,0,0,4,0,6,0,9,0,19,0,5,0,0,0,0,0,12,4,24,0,48,0,4,6,0,0,17,0,20,5,34,0,81,0,14,4,9,4,24,6,22,8,45,0,144,11,29,5,33,15,64,11,40,20,64,0,283,7,30,7,53,15,71,9,41,18,54,0,308,26,29,12,103,28,76,26,39,19,53,0,419,115,85,28,386,101,281,91,75,20,102,6,1282,213,118,35,564,173,160,57,58,22,57,0,1461,301,104,23,588,141,144,46,45,27,48,0,1473,370,78,18,434,114,85,42,32,13,30,0,1210,1535,119,30,1190,277,371,77,69
SED10035,0,0,0,0,0,0,0,0,0,39,0,43,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,5,0,0,0,13,0,20,0,0,0,0,0,0,0,0,0,8,0,19,0,3,0,0,0,0,0,10,0,22,0,40,0,0,0,0,0,7,0,18,5,33,0,61,0,7,3,0,0,8,0,30,8,57,0,121,4,12,0,4,0,31,6,39,11,62,3,179,9,22,4,7,6,61,13,75,23,89,0,301,12,37,14,57,7,103,14,60,22,103,0,428,10,26,10,45,11,82,20,48,21,80,0,354,24,39,8,63,10,111,15,53,12,68,0,407,119,77,28,206,73,277,34,85,37,113,4,1068,174,69,12,266,74,110,30,49,31,59,6,873,271,44,17,250,96,150,32,40,16,45,0,959,238,40,12,224,98,70,23,22,5,28,0,756,1452,108,47,878,358,440,56,59
SED10036,0,0,0,5,0,3,0,0,8,90,0,100,0,0,0,0,0,0,0,0,0,13,3,12,0,0,0,0,0,0,0,3,0,31,0,34,0,0,0,0,0,0,0,3,4,28,0,37,0,0,0,0,0,3,0,11,4,63,0,87,0,3,0,0,0,11,0,24,7,83,0,128,0,3,0,3,3,26,0,38,21,179,0,277,7,10,0,12,0,54,4,49,24,190,5,358,5,10,9,23,6,106,8,96,51,253,4,565,11,40,20,46,19,165,30,107,72,247,7,762,19,35,24,56,28,186,28,93,45,190,0,687,28,46,33,98,30,170,28,87,50,169,5,756,209,93,60,319,134,396,86,131,78,267,7,1781,330,78,56,405,145,239,62,87,52,170,6,1631,373,57,45,386,147,212,55,52,35,114,0,1486,363,30,34,230,99,100,29,29,32,48,5,1002,1203,68,41,579,230,349,54,66
