SA2_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
101021007,0,0,0,0,0,5,0,9,0,0,3,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,7,15,57,35,34,13,24,0,0,0,0,0,0,0,8,211,0,0,4,0,8,5,3,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,18,27,11,8,9,7,0,0,0,3,0,0,5,105,21,43,101,97,89,50,59,26,8,3,9,11,4,0,21,536
101021008,0,0,0,0,12,6,17,27,4,6,5,3,3,0,3,88,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,19,4,19,51,26,16,4,30,10,0,0,0,3,0,0,0,167,0,0,0,7,7,0,3,6,0,0,0,0,0,0,0,33,0,0,0,6,5,5,6,3,0,0,0,0,0,0,0,22,6,22,44,32,25,35,53,24,0,3,0,0,0,0,11,269,22,105,222,193,192,123,248,165,40,45,30,33,10,8,46,1477
101021009,0,0,0,5,18,16,60,76,7,13,8,20,3,4,4,227,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,6,3,9,8,3,0,0,0,0,0,0,0,32,0,0,0,0,5,9,0,0,7,0,0,0,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,9,8,3,0,0,0,3,0,3,32,3,29,73,34,29,25,30,16,0,6,0,0,0,0,10,253,0,0,0,3,3,8,7,6,0,0,0,0,4,0,0,32,0,0,0,0,3,0,9,0,0,0,0,0,0,0,4,19,19,32,50,32,46,48,72,62,21,18,14,12,13,0,8,443,63,179,289,191,199,204,510,539,189,237,200,138,56,15,53,3040
101021010,0,0,0,4,7,3,24,15,7,10,4,7,3,0,0,86,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,9,0,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,8,0,0,0,0,0,6,5,0,6,0,0,0,0,0,0,20,9,17,39,23,16,9,27,13,4,0,3,0,0,0,0,165,0,0,4,5,3,3,15,6,5,0,0,0,0,0,0,40,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,15,20,17,19,13,24,27,4,8,6,6,5,4,0,173,27,55,103,87,91,102,258,213,59,74,80,67,22,8,20,1259
101021012,0,0,0,0,25,6,15,16,6,3,13,10,8,0,0,96,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,15,0,0,0,3,7,22,28,8,5,5,10,3,0,0,0,87,0,0,0,0,15,6,0,11,0,6,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,5,4,6,0,0,0,0,0,3,30,4,34,87,56,55,45,66,33,0,3,0,8,0,6,6,415,0,0,0,3,9,17,25,10,5,3,3,0,6,0,4,86,0,0,0,4,5,0,0,0,0,0,0,4,0,0,0,14,3,21,56,48,60,67,68,25,4,3,3,7,0,0,7,379,22,96,256,240,343,294,433,225,43,55,50,52,30,14,39,2188
101021610,0,0,0,0,3,6,28,30,10,4,0,3,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,21,0,0,0,0,3,4,16,21,4,3,0,4,0,0,0,74,0,0,0,0,0,7,6,8,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,0,3,17,20,23,15,45,31,0,0,0,0,0,0,0,173,0,0,0,0,3,3,5,8,5,0,0,0,5,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,4,5,14,24,42,34,6,6,3,8,0,0,3,144,0,9,31,53,89,117,400,301,58,29,24,43,13,8,28,1206
101021611,0,0,0,0,8,0,3,3,4,0,0,10,0,0,0,33,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,15,0,4,0,6,3,0,3,0,0,0,0,0,0,0,0,16,0,0,9,6,15,19,11,6,0,0,0,6,0,0,0,67,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,16,9,57,189,133,100,73,111,55,0,0,9,7,0,0,11,753,0,0,8,12,12,20,19,23,9,0,3,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,35,88,95,51,35,33,10,3,4,4,3,4,0,5,381,46,159,425,355,316,223,293,144,21,6,15,31,11,3,49,2101
101031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,20,12,0,0,3,0,0,0,0,0,0,0,0,51,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,3,5,0,3,0,0,0,0,0,0,0,0,0,0,30,11,22,36,29,21,9,18,12,7,3,3,10,0,0,10,198
101031014,0,0,0,0,3,0,0,10,0,0,5,8,3,5,10,44,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,3,9,0,0,0,0,0,3,5,0,29,0,0,0,0,0,0,5,0,3,0,0,5,0,0,0,25,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,12,7,0,0,0,3,0,0,0,27,14,21,64,31,17,8,13,3,0,0,0,0,0,0,10,182,0,0,0,3,3,3,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,9,21,30,20,16,10,27,6,0,9,6,9,6,9,15,184,36,120,171,105,92,73,120,79,24,45,29,63,45,38,67,1105
101031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,23,63,17,17,8,13,5,0,0,0,0,0,0,3,154,0,0,5,0,9,3,3,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,12,14,4,0,0,0,0,0,7,0,0,0,70,6,65,104,51,64,26,39,19,0,0,3,13,0,0,5,403
