SA2_CODE_2021,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1or2_st_bl_NofB_0_ib,Flt_at_In_1or2_s_b_NofB_1,Flt_at_In_1or2_s_b_NofB_2,Flt_at_In_1or2_s_b_NofB_3,Flt_at_In_1or2_s_b_NofB_4,Flt_at_In_1or2_s_b_NofB_5,Flt_at_In_1or2_s_b_NoB_6_m,Flt_at_In_1or2_s_b_NoB_NS,Flt_at_In_1or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4to8_s_b_NofB_0_ib,Flt_apt_4to8_s_b_NofB_1,Flt_apt_4to8_s_b_NofB_2,Flt_apt_4to8_s_b_NofB_3,Flt_apt_4to8_s_b_NofB_4,Flt_apt_4to8_s_b_NofB_5,Flt_apt_4to8_s_b_NofB_6_m,Flt_apt_4to8_s_b_NofB_NS,Flt_apt_4to8_s_b_Total,Flt_apt_9_or_m_s_b_NofB_0_ib,Flt_apt_9_or_m_s_b_NofB_1,Flt_apt_9_or_m_s_b_NofB_2,Flt_apt_9_or_m_s_b_NofB_3,Flt_apt_9_or_m_s_b_NofB_4,Flt_apt_9_or_m_s_b_NofB_5,Flt_apt_9_or_m_s_b_NofB_6_m,Flt_apt_9_or_m_s_b_NofB_NS,Flt_apt_9_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
108011154,6,35,258,832,390,65,12,34,1618,0,34,249,279,14,0,0,15,581,0,16,38,51,7,0,0,0,120,0,59,288,331,20,0,0,10,699,0,87,148,27,5,0,0,13,277,0,6,111,20,0,0,0,0,137,0,9,145,17,0,0,0,5,184,0,0,4,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,98,409,75,6,0,0,20,613,9,22,16,7,0,0,0,0,48,0,5,5,0,0,0,0,4,9,14,212,969,1240,415,67,15,65,2988
108021155,12,70,675,2466,1204,233,64,114,4842,0,0,36,17,3,0,0,0,60,0,4,41,0,0,0,0,0,48,0,4,80,18,3,0,0,0,106,9,89,168,19,0,0,0,11,296,0,3,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,94,175,19,0,0,0,12,314,11,22,10,10,3,0,0,16,66,0,3,5,0,0,0,0,6,16,33,196,942,2507,1209,239,64,149,5347
108021156,36,158,639,1519,768,150,50,74,3397,0,8,23,10,3,0,0,0,50,0,6,13,9,0,0,0,0,21,0,7,38,17,3,0,0,0,65,0,15,36,10,0,0,0,0,65,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,15,43,7,3,0,0,0,76,3,25,6,10,3,0,0,0,54,0,3,11,5,0,0,0,0,16,41,211,736,1554,777,151,51,84,3615
108021157,8,37,223,924,508,93,18,35,1846,3,11,14,26,0,0,0,10,66,0,0,9,10,0,0,0,0,18,3,11,17,31,0,0,0,10,78,0,4,16,12,0,0,0,0,36,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,11,4,0,0,5,52,4,11,46,10,3,0,0,3,73,0,0,0,3,0,0,0,0,3,17,68,314,976,516,93,18,47,2054
108021158,11,85,514,1021,495,100,25,63,2314,6,32,132,53,8,0,0,10,246,0,35,51,41,3,4,0,4,139,6,69,186,98,4,4,3,16,384,6,33,105,40,3,0,0,5,192,0,12,59,27,0,0,0,3,96,0,0,8,15,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8,10,44,182,80,6,0,0,10,326,0,25,35,9,0,0,0,4,75,0,16,25,0,0,0,0,0,34,31,242,934,1206,510,105,28,85,3142
108021159,26,103,513,1291,794,136,38,60,2958,0,6,15,17,8,6,0,0,47,0,0,5,11,0,0,0,0,16,0,3,14,26,8,6,0,0,60,0,3,4,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,4,4,4,0,0,0,14,10,0,5,0,0,0,0,0,17,0,5,3,0,0,0,0,6,13,35,122,539,1329,809,134,38,67,3069
108021160,3,24,262,1031,569,80,14,24,2006,0,14,20,58,3,0,0,5,92,0,0,8,10,0,0,0,3,23,0,14,31,62,4,0,0,3,116,0,10,173,46,6,0,0,9,240,0,0,16,17,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,10,188,63,6,0,0,13,272,3,7,5,0,4,0,0,0,19,0,0,0,0,0,0,0,0,5,3,51,489,1158,579,79,14,38,2421
108031161,0,12,24,57,33,4,0,4,126,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,22,0,8,0,5,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,11,0,5,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,64,38,6,0,3,161
108041162,13,103,1026,2796,2051,359,72,166,6591,0,22,285,148,11,0,0,113,585,0,7,58,28,10,0,0,0,105,0,30,341,179,22,3,0,121,689,0,55,163,39,5,0,0,10,261,0,5,4,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,11,0,54,167,45,5,0,0,10,287,6,55,62,8,6,0,0,77,213,0,3,5,9,4,0,0,3,31,24,247,1600,3040,2089,361,71,376,7808
108041164,10,55,643,2448,1992,291,65,80,5587,5,106,647,519,55,0,5,29,1369,0,28,93,202,41,3,0,9,375,5,137,742,722,101,5,5,39,1751,4,235,334,136,4,0,0,22,731,0,9,132,27,0,0,0,8,173,14,66,182,85,0,0,0,3,349,0,3,18,0,0,0,0,0,19,0,0,0,0,6,0,0,0,11,15,308,659,259,12,0,0,30,1291,3,16,25,4,3,0,0,3,49,0,3,6,7,0,0,0,8,26,30,523,2079,3435,2113,294,71,160,8705
108041165,12,62,231,750,538,129,51,37,1808,0,0,0,0,0,0,0,0,3,0,0,8,0,5,0,0,0,9,0,0,4,5,5,0,0,0,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,22,12,3,0,0,4,0,42,0,3,6,5,0,0,0,0,9,12,85,256,759,541,132,54,37,1884
108041166,12,53,398,1811,1478,316,96,63,4214,0,11,170,99,13,3,0,4,299,0,10,15,3,4,0,0,0,35,0,23,184,104,19,3,0,4,335,0,7,22,7,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,12,0,9,22,4,4,0,0,0,47,0,4,9,8,0,0,0,0,19,0,0,0,0,0,0,0,0,9,12,91,605,1930,1501,315,92,71,4620
108041619,6,41,215,1161,948,290,36,31,2716,3,43,188,130,7,0,0,17,386,3,7,112,194,15,3,0,3,340,5,44,299,328,29,3,0,14,732,0,51,231,69,9,0,0,6,371,0,19,301,59,6,0,0,5,389,0,73,355,160,7,0,0,17,610,0,0,54,52,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,151,939,344,19,3,0,30,1486,5,16,13,3,0,0,0,3,41,0,0,10,3,0,0,0,4,14,14,255,1473,1837,992,294,45,78,4990
108041620,0,37,298,2462,2096,459,66,63,5483,0,12,517,314,15,0,0,24,882,0,4,67,156,12,3,0,3,249,0,20,577,472,30,6,0,23,1129,0,49,101,32,0,0,0,9,199,0,0,15,0,0,0,0,0,12,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,54,129,38,4,0,0,8,235,3,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,6,8,103,1016,2974,2123,471,63,97,6855
108051167,16,52,275,993,580,87,25,39,2059,5,20,35,3,0,0,0,5,75,0,3,0,0,5,7,0,0,9,5,26,35,3,0,4,0,5,82,0,4,23,4,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,4,0,0,0,0,36,0,4,7,4,0,0,0,5,19,0,3,0,0,0,0,0,0,9,20,91,342,1011,585,92,24,38,2204
108051168,15,46,483,1769,1641,290,56,71,4362,0,19,187,116,9,0,0,14,339,0,4,26,51,3,0,0,0,94,0,23,212,165,16,0,0,8,433,0,14,37,28,4,0,0,0,89,0,0,3,12,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20,41,43,0,0,0,0,108,4,11,12,6,0,0,0,43,78,0,4,6,4,0,0,0,20,32,18,107,764,1984,1660,291,56,137,5019
108051169,6,66,677,3533,1886,329,84,153,6738,9,128,500,106,9,0,0,22,768,0,0,29,14,4,0,0,0,52,9,126,531,120,10,0,0,22,820,10,155,387,34,5,0,0,30,621,7,14,18,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,16,171,409,37,0,0,0,30,667,0,18,10,5,0,0,0,24,59,0,3,0,5,0,0,0,3,14,27,384,1625,3704,1903,328,89,230,8294
108051170,49,160,642,2187,1419,260,73,91,4879,0,0,29,22,0,0,0,0,48,0,0,10,52,12,0,0,0,73,0,0,38,71,12,0,0,3,125,0,17,26,16,6,0,0,0,65,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,16,8,0,0,0,78,11,39,59,7,0,0,0,8,130,3,0,3,6,4,0,0,0,13,63,225,776,2288,1438,256,76,99,5225
108051171,0,32,218,1068,490,81,28,41,1957,0,14,63,0,4,0,0,4,79,0,0,13,0,0,0,0,0,12,0,14,73,3,4,0,0,4,93,3,16,30,5,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,30,5,0,0,0,0,61,4,9,0,0,0,0,0,0,15,0,0,3,0,0,0,0,0,3,9,70,327,1074,489,82,28,48,2128
109011172,0,26,363,2292,2744,308,47,42,5815,0,78,408,107,3,0,0,7,612,0,5,29,18,4,0,0,0,51,0,81,439,121,8,0,0,9,658,0,61,7,0,0,0,0,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7,0,0,0,0,4,87,0,0,3,11,4,0,0,0,20,0,0,0,5,5,0,0,0,10,8,169,812,2420,2759,311,46,64,6588
109011173,8,27,394,1890,997,120,27,44,3503,3,61,380,109,6,0,0,9,565,0,22,12,0,0,0,0,0,33,3,82,392,104,6,0,0,9,598,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,4,0,5,5,0,0,0,8,18,0,0,0,6,4,0,0,0,9,13,113,797,2000,1004,121,26,63,4132
109011174,3,23,384,1442,937,193,22,29,3038,4,205,645,153,11,0,0,28,1052,0,83,97,52,5,0,0,3,252,3,291,745,202,21,3,0,32,1297,0,19,46,14,0,0,0,0,79,4,7,24,0,0,0,0,0,37,0,0,22,4,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,32,92,21,0,0,0,0,145,0,0,7,0,0,0,0,0,17,0,0,0,4,0,0,0,0,9,14,348,1225,1667,964,199,24,67,4508
109011175,11,65,443,1746,1466,357,85,79,4251,0,27,37,8,0,0,0,4,76,0,0,0,0,0,0,0,0,3,0,30,37,8,0,0,0,5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,13,0,4,3,7,0,0,0,0,16,11,106,482,1767,1474,357,90,84,4353
109011176,6,54,741,2623,1316,154,45,92,5030,3,72,942,157,6,0,0,42,1223,0,13,38,34,0,0,0,0,90,3,85,981,191,7,3,0,45,1317,0,0,38,3,0,0,0,0,48,0,0,36,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,76,3,4,0,0,0,89,6,7,8,3,0,0,0,0,24,0,0,0,6,4,0,0,11,18,17,151,1799,2827,1329,160,49,148,6473
109021177,4,26,138,480,288,62,14,29,1036,0,14,51,3,4,0,0,4,80,0,0,0,0,0,0,0,0,0,0,14,51,3,4,0,0,4,80,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,30,199,490,293,62,18,34,1136
109021178,6,30,264,956,644,99,27,54,2072,0,23,51,13,4,0,0,4,98,0,0,4,0,0,0,0,0,0,0,24,56,13,4,0,0,4,100,0,4,16,8,0,0,0,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,0,0,0,11,33,4,13,6,5,0,0,0,18,45,0,4,0,4,0,0,0,3,11,8,63,343,979,642,99,27,87,2257
109021179,5,27,145,489,317,58,10,31,1082,0,9,19,7,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,9,19,7,3,0,0,0,42,0,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16,0,0,5,0,0,0,0,4,15,0,3,5,11,8,5,0,0,31,9,42,183,513,323,64,14,35,1180
109031180,0,13,218,1090,579,68,6,27,2006,0,29,251,58,3,0,0,12,358,0,0,0,0,0,0,0,0,0,0,29,251,58,3,0,0,12,358,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,6,13,4,0,0,0,0,29,0,0,0,5,0,0,0,0,8,4,48,488,1158,583,73,8,40,2405
109031181,9,44,322,1234,765,128,24,49,2579,0,18,119,39,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,18,119,39,4,0,0,0,180,0,0,11,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,20,0,9,4,0,0,0,0,0,18,0,0,0,5,0,0,0,0,5,13,64,468,1274,768,128,24,53,2799
109031182,3,32,294,1318,698,109,10,44,2524,0,39,210,13,3,0,0,12,272,0,0,4,3,0,0,0,0,13,0,39,211,14,3,0,0,12,279,0,6,6,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,16,0,0,5,3,0,0,0,0,13,0,0,3,3,5,0,0,3,18,3,76,523,1344,709,110,17,67,2854
109031183,11,47,259,1111,726,155,52,48,2407,0,19,53,17,0,0,0,7,94,0,0,0,3,0,0,0,0,0,0,19,53,19,5,0,0,7,97,0,3,14,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,3,21,0,3,8,4,0,0,0,0,24,0,0,12,0,3,0,0,4,22,8,75,343,1140,734,159,52,63,2570
109031184,3,19,223,980,884,101,13,39,2269,0,15,232,35,5,0,0,11,285,0,0,6,8,0,0,0,0,17,0,15,235,40,3,0,0,11,304,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,10,20,10,0,0,0,0,41,0,0,0,4,3,0,0,0,12,3,45,489,1031,897,104,13,51,2623
109031185,10,57,396,1739,984,145,37,92,3453,0,32,167,38,0,0,0,6,251,0,0,0,0,0,0,0,0,0,0,32,170,38,0,0,0,6,252,3,5,19,10,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,19,10,3,0,0,0,41,6,7,8,5,5,0,0,0,29,0,6,9,8,3,0,0,6,33,20,108,594,1801,991,144,37,107,3805
110011186,8,98,719,3296,2277,555,140,80,7185,4,139,568,170,14,5,0,25,919,0,31,81,43,10,0,0,3,163,4,167,642,214,21,3,0,31,1082,8,126,206,42,5,0,3,6,398,0,7,35,7,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,8,141,244,53,5,5,3,7,455,3,5,16,3,4,0,0,3,36,0,6,6,0,3,0,0,10,27,26,423,1627,3572,2318,569,143,120,8785
110011187,7,41,193,649,493,118,29,29,1564,0,4,7,9,0,0,0,0,23,0,0,0,0,0,0,0,0,3,0,4,9,11,0,0,0,0,24,0,0,10,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,16,0,0,0,0,0,0,0,20,21,0,0,0,3,3,0,0,0,3,13,47,211,664,495,118,29,46,1627
110011188,5,54,225,999,641,154,52,20,2160,0,10,39,5,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,10,39,5,0,0,0,0,54,0,5,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,19,5,0,9,5,3,0,0,0,25,0,0,0,0,0,0,0,0,5,11,78,281,1016,650,151,53,21,2265
110011189,7,28,170,536,321,73,22,24,1166,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,5,0,0,0,0,0,3,0,19,18,5,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,5,0,0,0,0,39,0,4,5,0,0,0,0,0,10,0,0,0,0,0,0,0,4,4,7,51,196,536,319,70,23,25,1226
110021190,21,98,504,1639,847,120,45,75,3347,0,44,77,21,0,0,0,10,155,0,0,3,0,0,0,0,0,9,0,44,81,21,4,0,0,10,158,0,38,39,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0,0,0,0,0,76,8,15,8,3,3,3,0,3,34,0,0,4,7,0,0,0,0,11,27,194,630,1674,851,126,43,84,3628
110021191,5,41,429,1968,1246,229,44,74,4041,3,88,182,71,8,0,0,41,392,0,30,39,4,4,0,0,0,74,3,112,219,79,12,0,0,40,465,0,28,19,4,0,0,0,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,9,0,23,17,4,0,3,0,4,57,5,7,4,4,0,0,0,9,39,5,5,4,0,0,0,3,0,27,22,194,675,2061,1260,234,56,131,4631
110021192,9,64,283,788,448,122,26,43,1784,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,6,4,0,0,0,0,17,0,0,3,5,0,0,0,0,4,16,69,291,798,445,123,24,45,1817
110021193,5,60,321,984,527,133,33,42,2104,0,8,18,5,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,8,18,5,0,0,0,4,33,0,8,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,12,3,7,0,0,0,0,0,0,18,0,0,0,5,0,0,0,0,11,16,85,333,995,526,137,33,52,2176
110021194,46,148,502,1181,607,124,33,88,2724,0,5,8,8,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,8,8,0,0,0,0,24,0,20,32,8,6,0,0,4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,8,6,0,0,4,66,6,16,6,3,6,0,0,0,37,0,6,3,4,5,0,0,0,17,55,193,545,1208,610,127,34,97,2875
110031195,9,23,212,1064,681,112,23,79,2200,12,30,184,43,15,3,0,14,305,0,11,30,13,0,0,0,3,64,12,39,212,62,21,6,0,15,367,0,24,30,12,0,0,0,9,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,24,31,12,0,0,0,9,67,3,13,0,5,3,0,0,0,24,0,6,0,0,0,0,0,0,10,19,98,457,1143,707,120,25,98,2673
110031196,4,42,162,507,441,118,47,40,1361,0,12,3,22,24,11,6,7,76,0,0,0,0,0,0,0,0,0,0,12,9,22,24,11,6,7,74,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,4,9,0,4,0,0,0,6,24,0,3,3,12,7,8,5,0,38,7,64,175,543,476,131,59,47,1502
110031197,9,25,200,1121,740,116,29,27,2264,3,58,185,27,0,0,5,13,285,0,0,22,4,0,0,0,0,25,3,58,208,25,0,0,5,18,308,0,4,13,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,3,0,0,0,0,22,0,7,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,10,94,418,1145,743,121,35,53,2617
110031198,7,42,172,597,447,129,27,21,1433,0,3,41,5,6,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3,41,5,5,0,0,0,55,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,5,0,0,3,0,0,0,14,0,5,3,5,0,0,0,0,11,10,65,227,602,451,129,27,23,1527
110041199,6,17,290,1464,1118,181,40,50,3158,0,24,195,73,8,0,0,10,309,0,7,29,0,0,0,0,0,42,3,36,223,74,5,0,0,10,352,3,21,39,8,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,21,47,8,0,0,0,3,82,6,5,3,4,0,0,0,0,15,0,3,0,0,0,0,0,0,5,14,78,560,1548,1130,181,38,63,3616
110041200,6,35,177,614,444,124,48,42,1485,0,0,4,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,8,5,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,6,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,7,3,44,185,617,451,124,48,40,1521
