SA2_CODE_2021,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
101041017,25,47,22,38,12,165,28,20,79,71,148,17,355,0,0,10,0,4,0,22,5,0,7,15,72,0,100,0,0,3,5,39,19,71,88,68,308,313,1059,104,1939
101041018,28,87,33,36,6,228,43,31,147,77,174,25,497,4,0,9,0,7,0,25,5,5,9,22,64,0,108,0,0,12,4,39,15,74,152,98,442,384,1065,111,2253
101041019,35,132,22,49,0,296,74,40,227,89,191,23,641,6,0,9,3,6,0,23,9,0,7,15,87,4,125,3,0,15,9,31,10,62,193,115,672,343,1148,80,2550
101041020,54,109,27,55,3,302,53,44,120,104,154,24,497,3,5,9,9,10,0,37,8,0,6,9,80,0,109,6,0,17,26,40,14,109,195,136,589,447,1347,117,2835
101041021,15,86,17,25,0,169,32,21,100,38,67,0,260,0,0,6,3,7,0,17,0,0,3,6,34,0,47,3,0,11,10,17,10,47,93,57,331,174,442,35,1139
101041022,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,10
101041023,13,23,15,13,4,71,5,4,35,22,61,3,131,0,0,3,0,3,0,11,0,0,3,8,37,0,47,0,0,0,5,20,4,28,25,17,126,115,413,39,739
101041024,15,32,15,15,4,90,15,8,46,37,55,0,164,0,0,3,0,8,0,17,0,0,0,7,40,0,52,0,3,3,0,27,15,47,58,37,188,150,516,48,995
101041025,51,142,50,51,6,361,58,42,238,122,188,14,656,5,0,19,13,25,0,61,3,8,8,24,88,4,134,3,0,20,11,45,8,88,207,163,815,507,1525,103,3320
101041026,25,96,23,50,6,235,48,14,156,97,132,12,460,3,0,13,6,21,0,51,0,0,8,12,52,0,79,3,0,10,9,52,10,89,157,85,482,364,1087,86,2261
101041027,29,116,42,37,7,269,44,27,118,77,134,13,410,6,0,23,7,19,4,55,5,0,4,14,76,0,97,3,0,26,8,43,18,93,160,97,527,388,1100,104,2376
101051539,76,294,101,140,3,706,131,86,445,314,503,34,1512,8,0,12,5,32,0,52,8,0,27,45,235,10,323,8,0,13,23,128,35,210,422,281,1359,1217,3488,232,6996
101051540,34,157,60,77,15,386,35,22,166,125,220,13,580,3,0,8,11,26,0,42,0,0,17,32,129,9,179,4,3,19,22,62,23,132,222,129,818,751,2161,174,4259
101061541,18,122,29,41,3,255,28,16,110,62,132,14,356,0,0,11,3,15,0,28,5,3,9,14,69,3,95,4,0,11,4,26,12,55,166,94,559,365,966,72,2218
101061542,49,211,63,83,8,526,67,44,161,68,102,9,456,14,10,19,10,26,0,74,16,4,21,18,93,0,157,13,5,38,16,63,17,143,641,296,1455,824,1575,122,4909
101061543,23,153,44,69,3,333,37,14,144,103,195,27,514,0,0,0,0,11,0,13,4,0,3,21,103,6,138,3,5,5,9,50,23,86,145,62,550,414,1484,108,2757
101061544,9,114,17,49,0,217,21,11,66,70,99,13,285,0,0,3,4,9,0,12,0,0,6,13,53,3,75,5,0,21,6,41,14,78,97,49,491,331,986,110,2063
102011028,40,212,43,47,0,410,79,41,263,90,83,8,570,5,4,20,7,16,3,46,0,3,10,20,46,0,87,10,0,28,20,28,10,94,282,127,998,499,837,55,2802
102011029,40,191,48,58,8,439,74,48,219,116,156,19,637,8,0,26,8,16,0,53,4,3,13,12,77,4,120,11,3,40,20,57,13,135,335,162,1045,631,1321,110,3598
102011030,12,45,25,13,5,119,27,14,69,38,55,12,211,5,0,5,9,13,0,27,3,3,3,3,48,0,63,6,0,18,13,36,17,94,116,40,370,248,667,92,1534
102011031,40,233,64,69,7,509,110,68,371,171,210,31,962,4,0,27,8,18,0,59,10,0,27,29,114,7,190,10,0,33,24,48,9,123,395,163,1349,743,1416,128,4199
102011032,77,309,75,94,4,698,296,95,786,301,406,55,1931,6,6,33,21,20,0,90,19,4,39,59,145,3,276,36,3,64,41,89,29,264,943,277,2417,1329,2374,223,7565
102011033,10,83,37,37,0,199,39,30,146,89,137,12,458,0,0,7,11,6,6,35,6,0,3,20,84,3,111,3,0,22,19,32,12,93,149,66,572,460,984,57,2293
102011034,12,109,34,45,7,242,48,28,162,89,144,8,478,0,0,3,9,9,0,18,4,0,16,16,57,0,91,0,3,18,10,39,12,75,146,68,564,373,907,66,2125
102011035,17,105,32,37,6,239,60,34,235,95,156,21,597,0,0,14,8,12,5,34,0,0,16,17,72,6,115,10,0,20,3,37,9,78,198,95,747,412,988,80,2518
102011036,27,133,40,63,4,333,59,32,198,99,179,10,574,0,0,11,11,12,0,42,8,6,17,24,80,0,125,3,0,18,16,29,9,75,230,100,750,498,1172,66,2824
102011037,26,87,35,39,3,249,54,40,157,88,107,10,451,7,0,10,4,7,0,39,5,0,14,13,35,0,75,11,9,13,9,20,4,61,242,120,645,412,701,60,2181
102011038,21,131,33,40,8,283,40,26,161,95,125,17,461,0,0,14,7,12,0,33,7,0,11,14,73,9,105,5,0,25,11,39,9,85,160,79,626,403,1034,74,2366
102011039,50,382,79,60,9,686,207,64,517,188,173,27,1165,4,0,23,17,27,0,71,12,3,26,33,100,5,180,15,4,55,33,54,18,171,596,209,1912,982,1505,147,5352
102011040,51,277,86,116,17,669,101,56,368,249,458,50,1285,4,3,19,21,36,4,94,11,0,34,43,149,0,241,13,0,58,32,113,45,256,494,223,1676,1163,2899,271,6723
102011041,39,265,42,49,7,495,126,47,342,115,143,17,795,11,4,10,8,17,0,49,7,0,27,29,70,0,134,4,0,39,18,42,16,124,389,146,1232,666,1251,103,3786
102011042,34,126,44,53,0,337,62,30,213,156,289,19,762,0,4,13,17,15,0,52,9,3,16,34,96,0,163,5,4,33,23,59,20,149,331,136,965,673,1602,130,3842
102011043,38,132,49,43,10,318,63,43,271,133,228,22,771,6,0,12,11,22,0,47,4,0,20,19,105,3,149,3,0,21,17,46,22,106,243,124,842,557,1404,115,3295
102021044,61,433,102,137,18,847,81,61,423,277,501,44,1395,0,4,20,13,33,5,73,8,8,28,38,201,7,285,0,0,32,38,117,26,219,293,197,1589,1111,3209,218,6616
102021045,18,72,42,64,5,213,13,12,120,140,329,26,647,0,0,4,0,19,0,25,0,0,5,21,124,3,155,0,0,3,14,70,25,124,63,55,361,455,1755,118,2801
102021046,12,122,36,69,4,282,26,26,129,112,262,21,574,0,0,10,10,18,0,37,0,3,10,17,78,5,106,7,0,5,11,46,7,73,95,66,455,428,1418,84,2533
102021047,51,258,63,101,8,569,73,54,282,219,342,38,1003,0,4,12,10,27,0,49,3,3,22,41,190,4,253,6,0,32,20,77,17,158,273,159,1124,921,2501,153,5123
102021048,43,185,80,112,8,492,56,51,275,234,626,43,1280,0,0,9,12,36,3,65,7,0,25,29,158,8,225,7,0,21,25,115,24,194,225,127,864,886,3088,208,5403
102021049,15,75,19,19,0,157,19,12,67,43,44,0,176,6,0,0,6,11,0,24,0,0,5,7,47,0,67,0,0,10,0,26,0,43,88,41,313,218,517,30,1204
102021050,11,114,32,65,7,243,11,21,118,106,244,24,532,0,0,6,3,20,3,36,3,0,12,19,109,0,149,4,0,4,11,44,10,79,70,48,424,390,1498,94,2534
102021051,26,93,27,25,0,206,46,17,143,57,115,10,388,4,0,5,6,12,0,32,0,3,17,12,60,5,94,3,0,23,16,32,4,75,143,80,512,304,747,52,1838
102021052,8,60,16,42,0,140,11,13,78,68,179,11,360,0,0,3,0,7,0,12,0,0,6,7,74,4,94,0,0,7,8,42,9,63,48,37,261,275,1113,63,1794
102021053,43,253,51,76,7,490,68,40,252,189,311,32,891,3,0,10,8,14,0,37,0,0,17,29,116,0,163,14,0,23,30,72,35,182,239,138,985,791,1910,177,4239
102021054,29,138,36,50,3,287,21,24,142,114,212,19,544,0,0,5,0,10,0,13,3,0,8,15,71,3,96,0,3,8,11,38,13,73,105,84,511,412,1295,86,2494
102021055,14,84,34,33,0,187,18,14,123,64,108,12,342,3,0,5,4,3,0,19,0,0,14,12,51,0,80,0,0,13,10,37,3,68,99,44,454,350,726,48,1719
102021056,47,213,85,93,6,527,111,77,475,309,501,46,1521,0,0,4,7,25,0,39,3,0,22,39,205,10,275,7,0,28,46,99,26,208,345,172,1257,1230,2893,182,6092
102021057,3,66,30,45,0,169,27,23,132,101,204,8,504,0,0,7,5,17,0,32,9,0,10,19,74,3,110,3,0,8,16,40,16,86,109,55,453,395,1110,84,2207
103011059,41,229,64,114,6,535,41,32,236,136,271,22,743,3,0,9,6,22,0,40,8,0,20,20,135,0,191,0,0,16,14,52,27,103,219,131,884,551,1937,111,3837
103011060,29,125,46,47,9,294,33,36,122,54,95,8,348,3,0,9,4,14,3,36,0,4,3,16,64,0,89,3,0,14,6,42,8,78,143,110,576,361,1138,88,2415
103011061,7,42,11,28,0,101,14,9,46,24,52,10,148,0,0,3,8,14,0,28,0,4,0,4,30,0,38,0,0,3,5,36,16,64,69,24,231,155,693,89,1262
103011612,45,209,46,61,7,472,77,33,259,115,184,15,675,11,0,15,9,18,3,45,6,0,23,15,80,0,123,10,0,17,10,41,10,87,327,128,949,435,1168,81,3096
103011613,72,346,79,129,4,748,118,66,290,182,299,23,975,0,3,23,4,12,0,49,0,0,21,26,137,3,192,5,0,18,13,74,20,134,356,192,1260,714,2201,125,4862
103021062,26,129,31,56,10,267,15,13,60,44,65,13,201,0,0,0,0,3,0,3,0,0,3,10,46,0,57,6,6,6,5,33,16,60,73,51,330,228,740,85,1510
103021063,26,122,33,56,5,276,11,26,102,101,202,30,466,0,0,5,0,6,4,17,0,0,8,12,80,6,109,0,0,5,3,46,17,73,74,69,395,317,1210,155,2212
103021064,19,94,19,28,9,169,11,7,68,65,75,0,237,0,0,0,0,0,0,0,5,3,5,13,47,0,65,0,0,4,8,25,8,43,54,39,353,270,728,72,1521
103021065,20,183,55,80,9,392,30,29,109,90,177,16,439,0,0,6,0,7,0,18,4,0,6,14,122,0,146,0,0,16,6,49,23,96,121,76,591,400,1456,130,2782
103021066,14,50,15,13,3,101,9,11,24,41,50,9,129,0,0,0,0,8,0,7,0,0,0,3,25,0,31,0,0,0,3,14,4,27,34,36,207,165,447,44,917
103021067,27,181,40,76,5,365,32,28,116,79,195,15,460,0,0,0,7,8,0,20,0,0,16,12,119,3,149,0,0,9,9,53,17,83,132,94,615,428,1623,116,3001
103021068,5,49,9,19,3,94,13,4,48,26,47,3,143,0,0,0,0,0,0,3,0,0,0,8,32,0,37,0,0,0,7,17,6,31,43,18,208,109,435,50,860
103021069,18,97,25,25,8,176,11,5,44,31,62,11,160,0,0,0,0,0,0,3,0,0,4,9,54,0,70,0,0,3,0,20,14,41,39,41,303,208,820,92,1502
103031070,27,105,37,69,5,282,24,37,148,88,192,23,499,0,0,8,4,25,4,39,0,0,16,11,100,4,135,0,0,8,14,52,17,94,130,106,533,445,1675,118,3001
103031071,23,84,28,68,4,240,32,21,82,59,139,8,334,4,0,13,3,8,4,27,3,0,7,12,68,0,93,0,0,9,9,47,15,86,136,68,415,372,1361,111,2456
103031072,46,214,41,75,11,443,58,35,185,102,179,20,579,0,0,12,7,19,0,43,4,0,15,23,146,3,195,3,0,15,8,53,18,97,216,120,877,579,2127,147,4064
103031073,4,47,17,20,0,104,3,5,21,32,40,14,106,0,0,5,0,0,0,8,3,0,0,0,14,0,17,0,0,6,0,16,9,33,35,15,128,133,405,35,763
103031074,25,146,48,73,6,336,17,20,112,82,159,16,399,0,0,8,0,14,0,27,0,3,6,9,112,6,142,3,0,12,12,55,18,111,110,72,599,472,1854,139,3249
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,32,103,27,57,0,261,27,20,118,70,141,12,399,4,0,10,0,16,0,22,3,0,3,4,69,0,87,0,0,8,9,41,14,74,121,86,510,335,1209,90,2353
103041077,55,307,89,120,10,691,217,70,483,229,413,36,1442,5,0,15,6,12,0,42,7,0,32,34,148,7,230,9,0,21,19,84,36,164,543,198,1596,865,2303,176,5683
103041078,88,454,113,154,25,965,257,120,737,331,528,42,2016,0,3,16,13,16,0,45,14,4,45,53,257,4,380,5,0,32,9,83,34,173,690,330,2233,1225,3377,204,8058
103041079,33,199,72,80,5,466,81,42,241,130,163,23,677,0,0,13,3,13,0,30,10,0,20,18,128,4,168,5,0,12,8,60,20,111,314,151,1055,650,1853,159,4183
104011080,49,219,89,130,12,545,75,53,261,205,488,30,1108,4,0,11,3,40,4,59,17,0,13,27,165,6,230,3,3,15,14,90,25,148,189,141,845,691,2585,173,4617
104011081,52,167,53,104,5,419,33,41,181,149,364,31,802,0,0,4,7,15,3,34,0,0,6,20,144,10,186,0,0,8,17,90,23,143,145,140,702,608,2301,193,4097
104011082,53,219,71,99,0,494,72,38,245,162,287,39,832,0,0,11,6,21,0,44,11,0,13,20,113,6,165,10,9,26,13,70,27,144,229,138,975,636,2021,186,4189
104021083,50,123,39,29,0,301,48,31,184,89,98,16,466,5,0,21,3,8,3,40,8,0,9,12,35,0,58,10,0,11,20,25,13,71,188,114,631,323,618,76,1947
104021084,49,249,81,109,11,557,105,55,403,241,389,47,1247,3,0,5,11,27,4,57,3,3,19,44,171,3,244,4,3,26,16,81,28,162,286,169,1202,904,2254,194,5011
104021085,30,153,36,59,8,326,92,37,301,129,265,27,859,0,0,10,6,30,0,45,5,0,13,19,86,8,129,6,0,19,15,51,17,102,218,113,810,465,1329,117,3050
104021086,17,50,21,30,0,136,14,10,78,55,101,13,267,4,0,5,3,8,0,18,0,4,8,6,51,0,60,0,0,9,6,39,12,67,71,44,287,193,681,55,1334
104021087,11,32,17,14,3,90,8,8,46,24,29,0,117,0,0,5,0,12,0,20,0,0,0,4,19,0,28,3,0,4,0,15,6,37,51,40,184,122,364,46,806
104021088,47,257,53,53,6,476,114,57,350,125,191,18,854,3,0,15,14,16,0,53,5,3,16,36,94,3,155,4,0,18,11,43,22,108,309,160,1166,625,1342,101,3706
104021089,89,348,108,144,5,804,137,88,504,249,465,52,1498,0,0,21,11,46,4,87,7,7,20,42,174,9,257,3,0,27,22,99,38,195,371,258,1524,947,2707,213,6026
104021090,20,104,28,41,0,218,26,11,93,57,86,8,288,0,0,0,5,6,0,13,0,0,14,3,51,0,64,0,3,9,0,28,6,50,67,55,328,208,649,52,1364
104021091,42,264,67,90,7,521,66,36,253,183,237,27,810,0,0,13,13,12,0,32,7,0,17,27,123,3,179,6,3,14,22,67,27,138,239,144,1086,743,1735,197,4145
105011092,11,79,10,30,7,159,12,0,45,29,35,7,130,0,0,6,0,4,0,13,0,0,0,3,9,0,19,4,0,6,4,8,4,25,53,26,219,146,312,45,791
105011093,3,55,16,12,0,110,3,0,37,21,27,0,91,0,0,0,0,0,0,0,0,0,8,4,37,3,50,0,0,0,0,24,5,28,37,21,216,139,629,56,1093
105011094,7,60,24,44,3,163,7,5,41,25,45,10,135,0,0,0,0,0,0,0,0,0,0,0,29,0,29,0,0,3,5,15,10,33,40,18,219,145,409,56,895
105011095,19,81,22,28,6,178,12,10,35,34,45,5,138,0,0,0,0,3,0,0,0,0,7,0,25,0,29,0,0,5,7,17,8,33,56,46,270,181,565,71,1190
105011096,17,88,16,50,4,198,8,3,61,39,45,7,154,0,0,0,4,4,0,8,0,3,3,0,20,0,27,0,0,0,0,7,14,29,30,33,275,217,449,57,1053
105021097,49,222,63,118,13,526,91,80,337,223,449,34,1213,0,0,3,10,28,0,47,0,0,8,26,160,10,205,0,0,17,9,68,32,123,219,188,815,653,2392,184,4445
105021098,8,19,6,10,6,70,6,7,13,10,12,0,42,0,0,3,0,10,0,17,0,0,0,0,0,3,7,0,0,0,0,8,0,11,28,20,87,71,204,17,432
105031099,27,124,38,62,4,285,19,9,84,66,87,8,269,0,0,9,5,12,0,16,3,0,3,4,44,4,58,0,0,3,0,25,19,48,79,54,393,286,883,104,1796
105031100,32,175,41,70,10,377,82,39,286,151,248,27,836,0,0,6,5,26,0,36,5,0,8,20,119,9,166,3,0,8,12,61,15,103,264,108,811,482,1586,129,3380
105031101,75,369,103,178,15,836,274,95,652,293,423,48,1783,8,0,31,17,58,3,112,10,4,25,30,195,7,271,25,3,28,14,90,38,204,718,271,1927,960,2725,219,6821
105031102,30,170,43,77,6,377,79,32,229,123,209,27,698,0,4,5,7,19,0,40,5,0,13,15,77,0,110,0,3,14,7,52,22,99,245,109,740,438,1332,124,2987
105031103,4,114,31,55,3,231,22,24,104,71,107,10,339,0,0,3,5,24,3,45,0,0,7,5,76,3,93,3,0,10,12,46,11,87,69,49,461,300,1118,112,2110
105031104,10,80,15,28,6,154,11,3,50,30,66,7,175,0,0,0,0,4,0,3,0,0,0,6,43,0,51,0,0,7,4,23,12,42,34,24,266,151,584,53,1110
105031105,14,99,27,59,5,215,5,12,82,55,77,14,244,0,0,0,0,11,0,17,0,0,7,4,71,0,83,0,0,11,8,32,8,62,52,41,392,236,833,73,1623
105031106,21,107,32,78,3,266,16,14,75,69,118,12,311,0,0,5,6,9,0,17,3,0,3,9,58,3,70,5,3,3,9,48,10,72,70,64,381,299,993,95,1915
106011107,25,158,49,78,0,366,35,34,174,113,229,14,600,0,0,13,10,17,0,41,4,0,10,20,200,4,240,0,0,24,18,83,22,151,191,117,859,724,2501,143,4531
106011108,37,166,51,137,7,436,33,24,185,196,534,27,994,0,0,9,13,41,3,68,0,3,13,45,223,4,287,3,0,13,21,100,25,167,140,104,715,799,3399,190,5346
106011109,11,107,33,71,4,266,34,30,132,73,171,16,461,0,0,8,5,17,0,29,0,4,8,15,113,0,134,4,0,12,9,58,16,104,155,73,539,413,1542,109,2832
106011110,24,125,45,72,11,322,31,19,131,101,155,18,445,3,0,3,0,12,3,21,6,0,17,15,117,6,155,0,0,13,18,67,11,111,153,75,587,480,1615,114,3029
106011111,45,154,58,116,0,422,30,37,250,223,589,35,1166,0,0,5,8,20,0,36,0,0,8,40,246,4,303,4,0,14,22,147,33,218,117,128,781,788,3630,175,5612
106011112,36,163,55,109,8,410,33,32,159,123,275,21,635,0,0,5,3,22,0,31,3,6,21,25,197,5,260,5,0,13,14,113,27,174,215,117,895,718,3201,178,5323
106011113,13,44,15,42,0,120,4,3,41,34,59,5,147,0,0,3,0,7,0,11,0,0,5,5,73,0,86,0,0,8,4,27,13,53,47,31,269,247,1025,58,1685
106021114,23,107,31,36,5,241,57,36,166,113,219,17,614,7,0,4,5,12,0,32,5,0,7,25,94,0,128,5,6,9,19,44,13,89,192,103,558,501,1410,75,2842
106021116,59,225,50,77,6,494,63,26,217,102,118,13,539,0,0,3,10,7,0,18,3,6,17,14,99,3,142,0,0,12,16,51,12,91,247,144,907,548,1351,72,3271
106021614,49,261,88,104,5,600,102,53,357,223,400,44,1179,4,0,8,3,23,0,41,10,6,17,37,171,8,244,8,0,21,28,94,28,168,357,168,1280,980,2722,185,5678
106021615,34,183,63,148,8,487,57,50,251,227,422,28,1038,0,0,11,3,19,0,32,4,3,18,48,243,4,320,10,0,18,21,97,25,175,215,153,922,912,3150,151,5506
106021616,15,60,20,58,0,163,17,19,110,82,233,12,462,0,0,4,4,9,0,17,0,0,6,22,106,4,144,3,0,5,9,40,24,81,64,50,344,328,1400,80,2267
106021617,27,178,51,64,8,402,58,36,195,127,207,18,637,0,0,8,9,11,3,25,0,0,10,22,98,4,135,4,3,13,12,56,6,87,215,102,742,549,1441,91,3141
106021618,41,247,72,100,5,547,89,54,408,196,393,33,1162,0,0,12,3,20,0,36,5,4,16,46,180,3,254,9,0,31,19,105,19,189,328,167,1314,967,2837,137,5753
106031119,24,82,32,41,0,205,23,14,89,57,104,8,298,0,0,6,0,12,0,24,0,3,9,20,54,8,95,3,0,3,6,36,7,57,106,48,358,311,948,59,1829
106031120,5,39,16,32,0,105,12,12,60,74,171,11,344,0,0,5,0,12,0,21,0,0,3,12,51,4,80,0,0,4,6,41,13,60,61,40,198,251,966,58,1575
106031121,56,242,85,107,13,592,73,42,255,205,323,41,948,6,5,19,16,33,3,83,3,10,24,47,167,7,250,7,3,34,32,95,23,195,384,193,1265,1100,2535,209,5688
106031122,24,109,51,89,3,317,28,30,131,148,335,21,692,0,0,4,10,19,0,31,7,0,13,26,154,0,202,0,0,9,10,74,26,128,121,71,478,595,2136,142,3545
106031123,19,103,25,48,4,231,36,25,125,72,99,8,360,0,0,7,3,11,0,19,4,0,10,16,107,0,140,0,0,5,9,44,5,66,109,67,453,320,1056,65,2069
106031124,3,34,15,23,3,85,19,10,71,50,73,12,237,0,0,3,5,5,0,16,0,0,0,6,27,0,41,4,0,6,10,20,4,54,71,29,233,192,513,53,1096
106031125,31,167,52,99,5,405,42,33,196,170,339,24,797,0,0,7,0,23,3,42,0,0,19,24,184,8,228,0,0,18,21,94,24,159,193,125,782,821,2568,144,4633
106041126,27,128,32,65,6,282,18,17,101,83,176,17,414,0,0,3,0,11,0,24,0,0,8,17,136,5,164,3,0,9,9,63,24,110,107,80,471,442,2072,128,3296
106041127,0,46,19,28,0,108,3,3,13,20,51,3,99,0,0,3,0,3,0,12,0,0,0,0,38,3,46,0,0,0,0,21,9,34,35,19,193,210,759,83,1301
106041128,18,115,19,51,8,224,22,4,63,46,74,10,223,0,3,0,6,33,0,51,0,4,3,9,68,0,91,0,0,6,0,23,9,42,79,48,400,277,987,85,1872
106041129,20,106,21,52,4,222,17,4,70,61,97,3,250,0,0,6,8,19,0,44,0,0,6,9,80,6,92,0,0,9,9,31,22,73,75,47,467,342,1338,114,2378
107011131,65,254,86,155,7,692,96,73,368,370,647,45,1603,3,0,12,6,26,8,61,3,3,33,38,247,3,322,3,0,19,27,143,37,230,344,204,1216,1183,3758,197,6904
107011132,46,197,73,94,3,501,83,42,322,190,323,31,995,4,0,12,8,21,0,38,7,3,16,23,139,5,195,9,0,18,18,78,17,140,310,124,994,781,2094,119,4428
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
107011134,75,317,78,94,9,728,149,54,353,186,255,20,1023,3,3,16,6,22,0,49,14,0,43,31,126,0,213,7,5,22,25,76,15,154,542,205,1477,849,1915,124,5113
107011545,34,93,32,65,0,295,46,16,168,134,286,27,677,3,5,6,5,19,3,32,7,0,18,22,122,4,171,9,3,19,13,89,31,160,219,83,643,530,1687,144,3296
107011546,21,76,30,47,9,223,51,17,139,95,180,20,506,3,0,5,0,8,0,21,0,0,9,20,76,0,113,5,0,15,12,59,13,102,179,57,488,367,1035,84,2210
107011547,16,48,17,28,7,134,23,8,48,30,76,7,193,0,0,0,4,3,0,9,0,0,5,4,32,0,43,0,0,0,4,22,5,34,65,36,197,167,529,44,1040
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
107031136,66,278,106,125,7,695,81,68,390,309,522,29,1394,3,0,11,13,30,0,56,10,0,25,47,250,9,338,6,0,31,18,108,21,190,324,183,1347,1211,3544,165,6776
107031137,18,45,35,66,3,181,19,22,83,104,227,14,457,0,0,0,6,3,0,14,5,0,3,5,69,0,90,0,0,3,6,43,14,72,58,54,253,326,1163,77,1928
107031138,45,178,42,43,3,426,81,49,225,90,83,8,529,0,3,9,7,11,0,32,3,4,12,20,55,0,88,8,4,19,10,27,4,79,329,160,917,495,887,64,2852
107031139,46,150,45,45,4,351,56,30,148,70,73,8,394,0,0,10,4,11,0,14,0,0,7,12,39,0,65,0,0,14,5,22,4,55,210,117,629,370,768,53,2150
107031140,57,181,42,48,9,423,79,25,201,86,101,10,508,0,3,26,9,22,0,62,4,4,15,20,43,3,87,9,0,24,8,33,6,78,338,138,929,447,981,73,2908
