SA2_CODE_2021,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Samoa_0_4,P_Samoa_5_14,P_Samoa_15_24,P_Samoa_25_44,P_Samoa_45_54,P_Samoa_55_64,P_Samoa_65_74,P_Samoa_75_84,P_Samoa_85ov,P_Samoa_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
101021007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,5,9,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,6,3,12,14,15,14,11,5,86,13,39,22,84,62,78,48,36,7,387,207,487,295,818,641,785,643,380,88,4343
101021008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,8,12,35,14,12,6,0,0,88,0,0,0,0,0,4,0,0,0,9,0,0,5,6,3,3,0,0,0,21,0,0,0,0,0,6,3,6,0,20,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,3,3,3,0,33,0,0,0,6,5,7,4,0,0,22,0,0,0,0,3,0,3,0,0,12,0,0,0,0,0,0,4,0,0,0,0,9,9,56,37,29,35,23,6,203,27,69,51,163,47,59,57,25,4,511,526,1088,1009,2403,1148,1094,752,385,99,8517
101021009,0,10,0,77,0,0,6,0,0,97,0,0,0,5,8,3,0,0,0,14,0,19,24,95,42,21,17,4,0,227,0,0,0,0,0,0,4,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,11,9,5,7,32,0,3,0,0,0,0,0,0,0,8,0,5,0,8,4,4,3,0,0,32,0,3,0,10,0,6,3,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,12,9,0,7,0,0,32,0,0,3,5,0,0,0,0,0,3,0,3,0,12,4,4,0,4,0,32,0,0,0,9,6,3,0,0,0,19,0,0,0,0,5,0,0,0,0,9,0,4,4,10,4,5,0,0,0,20,6,9,7,122,27,37,55,41,21,322,31,40,41,189,60,71,75,49,42,597,669,1067,1127,4011,1393,1259,926,552,347,11342
101021010,0,3,0,10,3,0,0,0,0,24,0,0,0,3,0,0,0,0,0,7,0,9,9,33,17,10,4,0,0,86,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,4,10,4,0,21,0,0,0,0,6,0,0,0,0,5,0,0,5,6,5,0,0,0,0,24,0,0,0,8,4,0,0,0,0,8,0,0,0,8,0,0,0,0,0,8,0,0,0,12,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,3,0,0,0,40,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,3,0,3,0,5,0,0,0,0,0,12,0,6,7,48,27,12,10,15,7,127,11,11,20,94,24,46,19,8,5,235,319,469,530,1837,660,619,390,201,58,5085
101021012,0,0,0,13,3,0,0,0,0,19,0,0,0,0,11,8,0,0,0,16,0,11,12,42,13,16,3,0,0,96,0,0,0,3,5,4,7,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,5,10,27,7,5,0,48,4,0,0,6,3,0,0,0,0,15,0,6,10,29,22,13,0,3,0,87,0,4,0,13,9,7,9,0,0,38,0,0,0,3,0,0,0,0,0,3,6,5,5,6,6,0,0,0,0,30,0,0,0,4,3,7,0,0,0,18,7,5,24,29,9,11,7,0,0,86,4,0,0,4,3,0,0,0,0,14,0,0,0,4,0,6,0,0,0,15,0,0,0,5,3,3,3,0,0,18,0,6,9,67,55,70,39,20,9,278,29,67,33,119,49,48,32,14,4,399,835,1878,1670,3291,2169,1670,821,328,79,12744
101021610,0,0,3,22,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,17,33,17,8,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,3,9,4,0,0,0,13,0,3,5,6,4,4,0,0,0,21,0,10,8,27,15,11,4,0,0,74,0,0,0,7,5,0,0,4,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,4,0,14,7,0,0,0,0,28,0,0,4,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,5,0,6,11,47,13,15,5,0,0,99,17,29,22,95,24,12,14,0,0,208,838,1040,496,2642,700,291,169,49,6,6224
101021611,0,0,0,3,0,4,4,0,0,6,0,0,0,3,12,11,0,0,0,34,0,5,0,17,0,0,4,0,0,33,0,0,0,3,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,20,15,11,0,60,0,0,0,3,0,6,0,0,0,16,0,0,0,21,13,14,11,4,0,67,0,0,0,4,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,11,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,24,9,23,19,18,16,11,0,114,0,0,0,7,4,0,0,0,0,11,0,0,0,0,3,3,3,0,0,15,0,0,0,4,6,3,3,0,0,17,0,0,8,51,49,44,61,39,10,260,43,105,99,218,146,176,124,29,4,935,915,2293,1853,3708,2694,2560,1751,659,109,16539
101031013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,14,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,0,30,7,26,27,39,36,46,32,31,9,260,103,301,217,484,287,396,386,200,76,2454
101031014,3,4,0,19,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,5,5,8,13,9,0,8,0,0,44,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,7,3,21,0,0,0,0,3,3,0,0,0,11,0,3,0,4,3,5,5,0,0,29,0,0,0,13,5,3,0,0,0,25,0,0,0,4,0,0,0,0,0,4,0,3,0,19,5,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,0,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,0,0,0,10,0,0,0,4,0,0,0,0,0,11,9,9,0,34,17,17,20,33,18,158,9,46,32,95,46,47,49,39,20,386,388,719,656,1677,829,943,765,545,244,6761
101031015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,0,4,0,0,6,0,4,0,6,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,6,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,9,4,6,16,24,4,63,4,33,22,64,48,58,49,36,7,323,138,407,316,601,560,629,477,283,66,3472
