SA2_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
105031099,2924,2869,5791,176,196,367,190,186,375,0,7,8,23,23,48,0,6,6,3,12,13,0,0,0,3,0,11,0,0,3,0,0,0,221,234,462,3,8,15,7,3,11,409,454,862,579,608,1186,3918,3925,7841
105031100,3925,4174,8100,91,103,200,523,542,1059,12,7,24,17,13,35,0,4,4,3,7,8,0,0,3,5,0,7,6,8,9,0,0,0,561,578,1142,28,17,50,30,24,53,719,726,1445,482,468,957,5126,5375,10493
105031101,6857,7801,14664,455,531,980,877,949,1831,33,30,59,34,37,68,0,0,3,3,7,13,4,5,11,6,6,7,8,5,14,0,0,0,966,1038,2003,34,43,80,33,37,69,1481,1645,3132,763,761,1521,9101,10211,19311
105031102,3669,3843,7512,185,214,396,514,562,1079,20,5,26,23,21,45,3,6,7,3,4,9,0,0,0,7,4,12,3,0,0,0,0,0,574,612,1185,44,26,69,22,16,35,821,866,1681,489,459,945,4978,5164,10143
105031103,2474,2330,4803,32,23,53,202,198,400,0,0,0,10,5,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,211,419,3,4,7,9,10,19,258,245,498,314,277,591,3042,2853,5896
105031104,1681,1695,3383,79,108,189,77,98,175,5,0,5,4,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,106,190,3,3,6,7,5,8,173,217,391,290,274,563,2150,2195,4338
105031105,2436,2335,4766,137,144,282,174,177,352,5,4,11,10,7,25,4,0,10,0,0,7,0,0,5,0,4,4,0,3,3,0,0,0,197,203,401,5,7,10,8,5,6,341,362,699,454,459,912,3228,3147,6377
105031106,2944,2988,5933,228,242,469,222,212,429,9,10,19,26,31,52,5,0,3,0,4,3,3,0,3,0,0,3,3,0,3,0,0,0,262,259,518,15,11,30,15,4,22,516,515,1031,1207,512,1714,4668,4013,8677
106011107,5008,4955,9964,246,281,527,683,733,1417,5,7,12,19,26,44,3,0,3,5,5,9,0,0,0,0,0,3,0,0,3,0,0,0,722,771,1493,15,20,36,14,17,35,997,1090,2095,270,251,521,6276,6298,12574
106011108,8386,8992,17381,592,663,1255,790,832,1620,11,18,32,21,19,48,5,0,3,6,4,10,3,0,4,3,0,6,0,0,6,0,0,0,845,884,1726,28,16,45,38,35,74,1498,1603,3098,2083,669,2754,11973,11263,23240
106011109,3854,3803,7663,63,72,130,329,366,701,5,4,5,7,11,13,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,386,730,6,13,17,7,9,26,424,476,898,291,222,507,4571,4494,9067
106011110,4015,3982,7996,144,163,306,305,330,632,3,9,10,18,13,25,0,0,0,0,4,6,0,0,4,0,0,0,3,0,9,0,0,0,331,352,682,9,11,18,13,7,21,491,533,1027,213,230,441,4717,4743,9458
106011111,8081,8269,16354,338,412,749,964,1057,2025,3,8,12,22,40,58,5,4,5,3,7,5,3,0,3,4,0,0,0,0,0,0,0,0,999,1117,2113,17,22,40,37,18,58,1390,1566,2954,533,492,1020,10009,10321,20325
106011112,6498,6470,12968,583,637,1215,611,511,1120,63,8,82,155,40,200,29,0,27,26,3,32,13,7,17,15,13,26,22,3,30,0,0,0,940,598,1538,48,32,72,26,6,35,1599,1266,2865,582,370,955,8677,8104,16782
106011113,2199,2098,4301,32,36,68,206,191,393,4,6,11,5,7,12,0,0,0,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,219,207,423,9,4,11,3,4,4,256,251,504,252,218,468,2707,2570,5276
106021114,3275,3332,6606,83,95,175,597,713,1312,6,3,13,5,12,20,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,616,736,1351,13,13,20,18,12,26,724,851,1575,151,140,291,4159,4322,8479
106021116,3565,3740,7302,95,98,196,338,424,766,6,9,14,14,9,18,0,0,0,4,0,3,0,4,4,4,0,4,4,5,3,0,0,0,362,458,820,3,12,18,11,6,21,476,583,1052,126,149,271,4163,4464,8628
106021614,7141,7514,14650,156,178,340,820,892,1711,25,13,37,27,34,63,5,9,16,5,5,9,0,6,3,8,12,22,7,8,12,0,0,0,902,968,1868,30,22,50,30,24,53,1122,1191,2313,413,417,835,8670,9123,17797
106021615,6797,7223,14026,298,283,581,887,963,1853,13,13,25,20,26,41,7,5,5,9,3,14,3,7,9,0,3,3,0,0,0,0,0,0,948,1013,1957,25,32,61,31,42,70,1304,1369,2668,377,398,777,8484,8986,17472
106021616,2948,3027,5976,70,97,168,543,601,1137,3,4,10,15,10,26,0,0,0,5,5,8,0,0,0,0,3,3,6,8,9,0,0,0,567,629,1198,7,10,13,17,14,25,661,745,1403,247,225,475,3860,3997,7860
106021617,3882,4318,8202,69,82,150,532,588,1115,5,10,13,5,13,20,0,0,0,3,4,8,0,0,0,9,0,9,0,0,0,0,0,0,552,614,1163,6,8,12,4,4,9,629,707,1335,219,203,421,4733,5223,9957
106021618,5952,6126,12082,287,285,579,1083,1153,2235,19,23,42,44,45,92,13,16,28,11,12,26,0,0,3,18,15,35,12,9,21,0,0,0,1203,1280,2476,27,32,58,15,22,34,1531,1615,3148,206,178,381,7686,7917,15608
106031119,2535,2561,5102,61,59,116,300,366,666,11,10,24,15,15,26,0,0,0,0,0,0,0,6,9,3,3,8,0,4,3,0,0,0,339,407,748,14,16,28,5,11,13,413,490,904,199,189,391,3153,3241,6393
106031120,2746,2737,5484,158,171,328,268,258,519,6,0,10,6,14,20,5,4,6,3,0,3,0,0,0,3,3,11,4,0,6,0,0,0,293,285,572,18,10,27,8,10,16,476,476,950,198,188,385,3416,3405,6816
106031121,8377,9153,17529,600,643,1240,715,751,1459,24,32,60,43,43,86,10,3,9,4,4,7,3,0,4,5,12,15,17,9,32,0,0,0,814,861,1678,81,75,151,12,19,33,1510,1602,3104,566,646,1210,10444,11401,21845
106031122,5613,5869,11481,295,290,586,604,554,1158,7,12,21,23,24,47,10,7,15,9,0,10,0,0,3,6,8,18,3,4,5,0,0,0,665,609,1276,21,13,31,24,20,44,1002,930,1932,534,481,1011,7149,7274,14426
106031123,2497,2481,4979,17,18,32,172,184,358,6,3,14,10,9,16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,195,198,391,0,3,9,5,7,7,216,224,441,120,102,222,2832,2806,5642
106031124,2282,2319,4593,89,93,180,229,210,437,3,0,6,13,8,19,0,0,0,0,0,0,3,0,3,0,0,0,0,5,6,0,0,0,246,228,475,8,7,16,0,6,5,340,330,674,252,267,517,2871,2916,5783
106031125,6079,5974,12052,267,303,577,613,599,1209,21,18,44,43,54,103,9,8,19,11,12,18,7,6,10,20,24,39,11,10,20,0,0,0,733,722,1454,23,31,54,19,17,36,1042,1078,2117,357,320,672,7481,7373,14851
106041126,4555,4528,9083,473,457,927,407,429,843,5,12,17,40,39,81,4,0,7,0,4,5,0,0,0,3,5,6,0,0,0,0,0,0,469,491,961,25,17,42,24,17,47,990,981,1971,667,389,1054,6213,5897,12115
106041127,1689,1597,3283,73,80,157,121,134,258,0,4,4,10,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,145,276,3,7,14,9,6,13,219,238,459,159,141,301,2068,1974,4038
106041128,2309,2350,4661,173,213,384,230,245,472,3,6,11,18,13,27,0,0,0,5,4,6,0,0,0,0,5,5,0,0,0,0,0,0,253,274,524,31,21,50,3,8,9,464,506,970,178,169,351,2950,3030,5974
106041129,3324,3212,6539,148,165,314,243,284,523,5,6,9,14,25,37,9,4,8,3,3,3,0,0,0,4,4,5,0,0,0,0,0,0,273,321,587,13,13,24,10,11,16,442,506,947,331,300,631,4100,4016,8117
107011131,9956,10408,20362,305,325,633,785,891,1679,9,10,17,17,10,30,0,0,0,5,3,6,0,0,3,0,5,5,9,6,12,0,0,0,824,928,1757,27,22,48,35,24,56,1200,1299,2497,508,543,1044,11658,12242,23903
107011132,4846,4967,9815,146,156,300,707,756,1457,14,18,28,5,3,6,4,3,5,5,5,5,0,0,0,0,0,0,6,3,10,0,0,0,734,786,1520,14,11,24,12,5,15,901,964,1865,161,150,309,5903,6080,11988
107011133,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
107011134,6351,6702,13050,130,130,263,500,534,1034,20,16,36,8,9,17,3,3,5,5,4,8,0,0,6,0,0,0,0,4,3,0,0,0,536,566,1106,20,11,34,7,10,19,695,722,1419,280,351,632,7328,7776,15101
107011545,5841,5981,11826,118,128,247,498,520,1014,11,9,20,10,6,11,0,0,4,0,0,0,0,0,3,0,0,0,4,8,12,0,0,0,525,546,1071,28,31,57,25,19,42,695,714,1410,412,367,779,6947,7065,14009
107011546,3933,3951,7886,95,110,209,340,368,711,5,4,9,12,8,22,0,3,4,0,4,3,3,0,4,0,0,0,4,6,3,0,0,0,365,389,756,16,28,40,17,16,29,486,547,1035,355,351,704,4774,4847,9621
107011547,1787,1753,3539,23,22,49,160,139,293,0,3,4,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,165,147,312,8,6,15,5,7,11,207,185,391,124,148,270,2112,2085,4197
107021135,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9
107031136,7456,7679,15130,361,370,727,981,1089,2071,7,6,12,16,19,38,0,0,0,4,4,10,3,0,5,0,0,3,7,10,19,0,0,0,1021,1134,2153,14,20,40,13,12,29,1416,1536,2952,298,314,615,9168,9529,18700
107031137,2761,2944,5705,41,55,97,291,310,598,0,7,8,9,7,17,5,0,5,0,0,0,3,0,0,3,3,3,0,5,8,0,0,0,313,333,642,3,6,8,11,15,27,370,413,783,181,169,352,3307,3528,6836
107031138,3354,3603,6962,175,161,333,354,422,777,12,14,24,14,15,25,0,0,0,0,0,0,0,3,4,0,0,0,8,11,18,0,0,0,388,461,850,27,22,50,13,9,23,601,649,1249,229,265,495,4181,4521,8708
107031139,2604,2598,5198,53,65,122,180,212,398,0,0,0,3,7,4,0,0,0,0,3,6,0,0,0,0,0,0,0,4,7,0,0,0,194,229,423,6,11,14,3,4,6,262,302,559,117,115,237,2981,3021,6001
107031140,3221,3435,6647,119,151,274,335,343,677,8,10,21,0,3,9,0,0,0,3,5,6,0,0,0,0,0,0,3,4,10,0,0,0,358,371,728,12,12,25,6,6,8,500,538,1038,201,192,391,3910,4161,8069
107031141,7765,8020,15783,366,370,737,801,851,1650,12,16,34,16,17,30,0,0,0,4,0,7,0,0,3,4,4,7,21,13,35,0,0,0,854,914,1767,36,33,69,9,26,31,1264,1343,2611,442,317,759,9475,9679,19155
107031142,4156,4465,8615,87,93,178,495,561,1054,6,10,13,5,15,23,0,0,0,4,3,9,0,0,0,0,0,0,3,3,7,0,0,0,512,581,1099,13,19,35,21,9,30,638,703,1339,253,275,531,5044,5441,10478
107031143,8106,8502,16612,267,295,564,617,699,1312,14,11,29,23,28,52,0,3,4,0,3,3,5,0,9,0,3,4,0,4,10,0,0,0,666,750,1418,33,31,66,33,29,69,1001,1111,2109,704,761,1463,9810,10374,20185
107041144,8504,8756,17267,283,284,562,1024,1082,2105,23,16,45,17,23,40,0,5,5,0,0,4,11,0,11,0,0,4,28,24,61,0,0,0,1107,1159,2266,52,34,85,18,12,31,1452,1494,2949,513,564,1076,10477,10816,21288
107041145,6362,6787,13153,162,206,365,656,758,1416,8,12,21,9,11,24,3,3,8,0,3,3,0,3,3,0,0,0,9,6,11,0,0,0,686,798,1485,34,34,72,17,10,30,898,1052,1947,354,391,746,7615,8230,15845
107041146,9036,9216,18250,296,251,543,1197,1220,2411,26,29,54,18,26,45,3,8,5,9,11,23,5,8,12,4,0,9,37,39,77,0,0,0,1298,1336,2632,50,45,95,30,12,46,1673,1635,3314,439,516,958,11150,11371,22517
107041147,3939,3891,7830,161,167,328,261,235,501,0,0,4,4,5,11,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,273,243,515,15,21,36,10,4,13,467,438,899,129,153,288,4538,4480,9019
107041148,5038,5054,10088,198,194,391,394,434,828,12,13,28,12,9,24,0,0,0,0,0,0,0,0,0,0,0,0,6,9,12,0,0,0,429,468,901,42,52,96,11,5,14,679,723,1406,178,174,352,5892,5948,11842
107041150,8448,9182,17630,275,287,564,669,729,1395,10,7,16,16,6,27,0,4,4,3,0,3,4,0,5,0,5,4,0,4,6,0,0,0,707,754,1460,34,27,62,18,17,40,1039,1085,2125,377,395,769,9867,10658,20521
107041548,5266,5312,10575,456,444,899,1407,1594,3005,42,45,83,37,34,70,5,12,14,3,3,8,8,6,8,0,4,10,19,30,44,0,0,0,1517,1726,3244,89,102,188,33,23,57,2090,2297,4391,439,482,926,7805,8089,15887
107041549,6245,6065,12315,282,260,542,1141,1162,2300,29,27,57,22,20,42,0,8,5,10,8,10,11,12,21,0,0,7,6,21,25,0,0,0,1219,1250,2470,53,58,107,32,32,67,1586,1601,3187,468,418,885,8305,8083,16384
108011151,2088,2039,4128,66,66,131,187,174,360,0,3,6,3,9,12,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,193,186,381,8,7,14,3,4,9,271,266,538,253,269,525,2616,2576,5193
108011152,5390,6039,11433,388,452,844,572,600,1166,17,17,35,31,33,58,0,0,3,0,6,7,5,0,5,0,0,6,0,8,14,0,0,0,626,659,1287,14,19,36,13,15,30,1046,1148,2192,462,538,1003,6899,7727,14625
108011153,2720,2655,5377,109,116,221,297,284,584,0,7,7,12,10,22,6,3,3,0,0,3,0,0,0,0,6,6,0,0,0,0,0,0,317,306,623,9,7,13,7,5,13,435,429,868,375,312,689,3535,3397,6931
108011154,2371,2622,4996,101,107,206,283,328,603,6,11,18,14,7,20,0,0,3,4,0,9,0,0,5,0,0,0,0,4,5,0,0,0,310,348,664,9,10,18,18,35,50,442,503,938,181,224,406,2992,3350,6339
108021155,5533,6081,11614,386,436,823,394,378,772,16,13,28,41,49,91,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,446,447,895,19,15,38,27,15,45,884,915,1793,1383,720,2104,7800,7710,15517
108021156,3879,3676,7553,110,129,238,283,300,584,7,4,14,40,36,79,0,0,0,6,0,3,0,0,0,0,0,0,3,0,3,0,0,0,335,347,683,3,3,14,7,0,13,461,483,942,447,441,884,4787,4596,9385
108021157,2006,2117,4122,93,103,198,166,178,348,13,6,20,19,17,30,3,0,8,8,4,11,0,0,3,4,3,4,5,4,6,0,0,0,210,211,424,0,11,12,4,4,7,314,329,642,181,192,375,2495,2645,5142
108021158,2651,2876,5523,118,125,248,204,217,420,11,15,26,16,29,48,0,0,0,5,4,7,0,0,4,5,0,6,0,3,4,0,0,0,243,282,524,7,7,16,14,12,26,387,422,816,361,361,725,3403,3657,7057
108021159,3246,3277,6527,74,102,173,232,282,517,16,8,24,25,22,48,0,0,0,0,5,9,0,0,0,0,0,3,5,3,7,0,0,0,279,326,604,6,7,13,13,9,24,369,440,816,339,349,685,3955,4071,8028
108021160,2220,2292,4507,116,141,257,171,174,345,8,10,12,18,23,42,3,3,6,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,209,210,420,13,9,23,16,11,27,354,373,721,165,189,347,2734,2851,5583
108031161,173,181,355,10,6,16,15,17,26,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,0,0,0,0,0,3,0,0,0,21,19,35,0,0,0,0,0,0,28,28,58,16,15,34,216,225,442
108041162,7372,7818,15190,401,421,819,559,641,1207,24,21,43,41,49,87,0,5,5,8,3,15,0,3,3,5,6,8,7,10,16,0,0,0,643,738,1374,31,35,67,26,15,44,1103,1204,2306,448,426,874,8925,9448,18370
108041164,7323,8410,15737,467,481,948,1089,1336,2421,32,34,69,56,61,113,13,6,18,9,7,16,9,10,18,6,7,11,20,14,32,0,0,0,1230,1477,2699,33,46,77,44,55,101,1772,2053,3824,630,750,1379,9726,11217,20939
108041165,2247,2119,4367,46,46,98,172,168,338,6,6,14,10,5,19,0,0,0,0,0,0,0,0,0,0,0,0,5,11,14,0,0,0,194,189,381,5,3,10,6,0,6,249,241,494,215,186,407,2718,2547,5268
108041166,4898,5315,10215,275,271,549,508,588,1094,9,6,18,29,26,56,6,0,6,4,5,4,0,0,0,0,0,0,4,5,7,0,0,0,552,639,1192,10,9,21,11,25,40,853,941,1790,321,327,648,6070,6590,12655
108041619,4477,4784,9260,155,162,319,591,648,1246,28,34,65,33,38,65,4,4,4,17,8,22,0,0,7,0,0,5,7,4,14,0,0,0,680,753,1428,27,31,54,14,14,25,870,954,1826,296,264,560,5642,6001,11646
108041620,6728,7499,14223,223,247,467,745,820,1570,29,30,59,36,35,70,0,0,3,3,8,11,9,7,13,3,3,6,5,4,11,0,0,0,837,905,1739,40,29,67,30,19,48,1122,1206,2336,274,321,589,8118,9026,17146
108051167,2101,2108,4205,137,153,285,168,197,366,0,0,6,5,9,13,0,0,0,0,0,4,3,0,3,0,0,3,0,0,0,0,0,0,183,208,390,4,3,8,6,0,9,321,364,685,199,188,384,2614,2660,5276
108051168,4765,4989,9749,267,320,580,519,519,1040,17,23,39,23,32,56,0,5,6,3,8,15,3,3,6,6,0,3,4,4,8,0,0,0,577,588,1169,11,11,22,11,7,20,863,931,1795,413,427,835,6037,6341,12384
108051169,7663,8446,16110,601,697,1297,590,656,1248,20,24,42,40,35,71,4,3,4,4,6,13,4,3,6,5,0,10,4,6,10,0,0,0,668,738,1406,33,26,57,32,37,67,1333,1491,2824,953,1017,1978,9952,10958,20909
108051170,5329,5196,10526,142,144,283,517,533,1057,4,5,15,24,19,49,5,0,3,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,557,569,1126,3,9,17,14,11,30,727,735,1459,486,475,958,6544,6407,12948
108051171,2091,2205,4296,82,102,181,216,225,445,0,3,3,8,11,22,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,230,247,477,0,5,5,0,3,4,320,349,669,181,191,370,2591,2745,5335
109011172,6725,7072,13799,413,420,831,634,766,1398,276,328,605,49,52,102,8,5,9,7,10,12,8,3,7,5,4,6,4,16,20,0,0,0,989,1179,2168,39,40,77,23,12,34,1460,1645,3106,355,301,663,8544,9022,17569
109011173,3828,4213,8039,123,138,258,394,432,828,137,157,289,24,15,41,0,0,0,0,4,5,0,0,5,3,3,5,8,4,14,0,0,0,573,623,1192,9,21,28,13,11,23,711,789,1506,443,402,847,4985,5408,10391
109011174,3899,4273,8171,152,154,305,325,342,662,237,256,494,21,22,41,0,0,0,0,5,6,3,0,3,0,0,0,0,4,3,0,0,0,586,629,1215,32,32,63,13,12,27,783,827,1609,332,316,650,5012,5417,10430
109011175,5052,4883,9931,219,241,459,317,331,646,91,84,175,20,15,37,5,0,8,3,0,0,4,0,3,0,5,3,4,4,7,0,0,0,439,450,892,13,13,24,5,5,14,680,709,1387,539,511,1050,6270,6101,12373
109011176,5807,6336,12142,284,312,592,531,547,1076,211,226,435,25,23,46,5,5,12,3,13,19,8,9,13,3,0,6,6,3,10,0,0,0,797,822,1615,22,30,52,23,16,43,1123,1180,2306,486,544,1030,7415,8061,15479
109021177,1087,1085,2174,81,86,162,53,60,112,10,17,27,0,3,3,0,0,0,0,3,7,0,0,0,0,0,3,0,0,4,0,0,0,67,85,151,10,3,12,0,0,0,156,169,326,198,177,366,1439,1429,2871
109021178,2517,2393,4911,113,122,233,55,52,107,153,149,304,6,3,14,6,3,15,5,5,9,0,0,0,0,3,6,0,0,0,0,0,0,226,215,443,17,17,32,6,5,14,362,359,723,412,393,808,3294,3146,6441
109021179,1420,1284,2704,50,40,94,37,36,82,63,58,122,6,6,14,0,4,3,5,4,6,0,0,0,0,0,0,0,0,3,0,0,0,119,112,232,18,3,24,3,0,4,191,155,346,309,246,552,1920,1683,3608
109031180,2183,2318,4502,137,149,281,65,60,123,96,117,218,12,6,17,0,4,3,7,3,12,0,0,0,0,0,0,0,0,3,0,0,0,183,194,379,4,9,17,7,8,15,331,358,687,172,183,358,2683,2866,5552
109031181,2844,2765,5605,143,128,275,123,119,238,172,179,356,20,15,34,0,4,7,0,0,4,0,0,0,6,5,9,3,3,5,0,0,0,323,322,646,5,5,7,5,9,13,481,463,942,347,309,654,3666,3536,7201
109031182,2587,2800,5393,234,256,496,74,78,154,57,63,118,10,10,19,3,7,7,4,0,3,0,0,0,0,0,0,3,9,7,0,0,0,151,164,316,15,16,32,9,7,18,415,445,860,361,359,711,3359,3610,6962
109031183,2819,2650,5467,111,94,205,76,85,158,98,96,198,9,8,12,0,0,0,3,5,5,0,0,0,0,0,4,3,0,3,0,0,0,195,195,390,10,4,14,0,8,12,318,300,622,359,320,678,3496,3274,6764
109031184,2540,2735,5280,134,153,290,41,38,76,326,334,662,12,12,20,0,5,4,5,3,10,0,0,0,0,0,4,0,0,0,0,0,0,382,393,782,3,5,10,6,6,10,530,559,1085,239,244,489,3313,3541,6853
109031185,3732,3745,7473,232,271,502,100,108,208,188,204,391,18,13,35,0,0,3,4,4,3,0,3,5,0,0,0,0,0,0,0,0,0,310,340,649,11,12,25,9,11,17,569,629,1197,513,507,1026,4816,4888,9698
110011186,7967,8780,16744,1197,1264,2461,681,853,1536,36,47,82,122,132,246,13,10,27,20,11,27,8,5,12,10,11,21,11,14,24,0,0,0,896,1086,1980,63,65,126,20,33,50,2174,2443,4615,1088,1262,2353,11223,12480,23706
110011187,1747,1641,3392,98,73,176,114,122,236,5,4,11,23,37,62,3,3,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,152,164,321,20,0,24,3,5,12,275,242,520,289,296,584,2315,2183,4495
110011188,2294,2425,4715,113,138,249,198,223,422,7,4,13,9,18,30,5,0,3,0,4,8,0,0,0,0,4,4,0,0,0,0,0,0,219,251,473,8,11,22,9,3,9,345,405,751,179,192,365,2814,3017,5833
110011189,1253,1217,2474,58,78,137,61,51,116,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,71,55,132,4,0,3,6,0,6,136,142,278,173,178,357,1571,1547,3114
110021190,3291,3397,6684,247,318,560,168,199,364,5,0,9,65,62,123,0,0,0,4,4,3,5,0,8,0,0,4,0,3,4,0,0,0,247,267,517,3,10,15,7,4,11,507,601,1105,576,482,1064,4377,4481,8859
110021191,4266,4640,8901,522,552,1079,271,298,569,14,7,16,64,70,129,4,4,10,0,0,3,0,0,0,0,4,4,5,0,5,0,0,0,356,384,746,40,30,69,12,13,22,934,981,1917,535,573,1110,5735,6190,11922
110021192,2059,1954,4012,48,54,107,143,150,298,6,5,4,40,35,78,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,191,197,387,10,10,25,3,3,6,256,266,524,334,284,616,2648,2506,5158
110021193,2262,2247,4507,93,89,190,140,170,302,3,4,7,20,20,39,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,162,195,359,4,0,8,0,9,11,271,296,567,314,290,608,2848,2831,5677
110021194,2553,2661,5210,137,148,284,135,131,270,12,3,12,98,127,225,4,9,10,3,0,7,0,0,5,0,0,0,0,0,0,0,0,0,259,274,531,8,15,20,8,12,18,414,442,857,342,352,693,3303,3454,6758
110031195,2562,2641,5202,243,242,482,182,184,363,6,11,20,43,46,89,3,7,9,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,232,253,485,9,6,16,8,5,9,486,509,996,751,794,1544,3798,3944,7745
110031196,1754,1685,3436,72,73,147,116,95,212,15,5,16,53,55,108,5,0,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,188,166,348,0,4,4,3,8,13,264,244,509,701,643,1344,2721,2567,5287
110031197,2644,2692,5337,197,223,424,166,185,350,10,7,16,21,31,63,3,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,200,233,437,7,8,15,11,6,22,418,471,888,310,288,597,3370,3454,6829
110031198,1801,1667,3469,74,63,130,109,112,225,3,3,11,16,15,27,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,129,135,263,0,7,6,3,0,5,208,199,405,347,340,685,2362,2202,4566
110041199,3577,3683,7263,357,398,750,255,268,518,7,6,12,45,42,81,0,0,0,4,3,5,0,0,0,0,0,0,0,3,3,0,0,0,306,319,624,21,17,35,18,37,53,696,768,1459,446,424,873,4714,4879,9591
110041200,1708,1639,3343,47,59,107,161,167,326,0,0,0,10,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,182,360,0,3,3,9,3,11,235,244,477,254,219,471,2197,2107,4298
110041201,2850,2810,5653,184,203,384,235,231,466,8,3,15,12,16,25,0,0,0,0,0,4,0,0,0,6,0,6,0,0,0,0,0,0,258,251,510,0,6,9,13,3,15,452,467,919,462,457,913,3762,3726,7492
110041202,8021,8238,16261,607,621,1231,939,933,1873,19,10,35,58,62,119,0,0,4,5,3,6,0,0,0,6,7,9,6,3,5,0,0,0,1028,1019,2052,53,37,87,20,26,45,1710,1700,3410,750,711,1463,10481,10645,21133
110041203,5772,6514,12294,386,427,813,803,951,1749,23,22,49,45,51,104,5,5,9,0,4,7,4,4,7,0,0,4,5,3,10,0,0,0,895,1049,1938,45,48,88,23,28,57,1349,1547,2899,530,588,1123,7653,8655,16313
