SA2_CODE_2021,F_GrDi_GrCer_GrDi_Mng,F_GrDi_GrCer_GrDi_Pro,F_GrDi_GrCer_GrDi_TTW,F_GrDi_GrCer_GrDi_CPS,F_GrDi_GrCer_GrDi_CA,F_GrDi_GrCer_GrDi_Sal,F_GrDi_GrCer_GrDi_MOD,F_GrDi_GrCer_GrDi_Lab,F_GrDi_GrCer_GrDi_IDNS,F_GrDi_GrCer_GrDi_Tot,F_GrDi_GrCer_GradCer_Mng,F_GrDi_GrCer_GradCer_Pro,F_GrDi_GrCer_GradCer_TTW,F_GrDi_GrCer_GradCer_CPS,F_GrDi_GrCer_GradCer_CA,F_GrDi_GrCer_GradCer_Sal,F_GrDi_GrCer_GradCer_MOD,F_GrDi_GrCer_GradCer_Lab,F_GrDi_GrCer_GradCer_IDNS,F_GrDi_GrCer_GradCer_Tot,F_BaDe_BaDe_Mng,F_BaDe_BaDe_Pro,F_BaDe_BaDe_TTW,F_BaDe_BaDe_CPS,F_BaDe_BaDe_CA,F_BaDe_BaDe_Sal,F_BaDe_BaDe_MOD,F_BaDe_BaDe_Lab,F_BaDe_BaDe_IDNS,F_BaDe_BaDe_Tot,F_AdvDi_Di_AdvDi_Di_NFD_Mng,F_AdvDi_Di_AdvDi_Di_NFD_Pro,F_AdvDi_Di_AdvDi_Di_NFD_TTW,F_AdvDi_Di_AdvDi_Di_NFD_CPS,F_AdvDi_Di_AdvDi_Di_NFD_CA,F_AdvDi_Di_AdvDi_Di_NFD_Sal,F_AdvDi_Di_AdvDi_Di_NFD_MOD,F_AdvDi_Di_AdvDi_Di_NFD_Lab,F_AdvDi_Di_AdvDi_Di_NFD_IDNS,F_AdvDi_Di_AdvDi_Di_NFD_Tot,F_AdvDi_Di_AdvDi_AsDe_Mng,F_AdvDi_Di_AdvDi_AsDe_Pro,F_AdvDi_Di_AdvDi_AsDe_TTW,F_AdvDi_Di_AdvDi_AsDe_CPS,F_AdvDi_Di_AdvDi_AsDe_CA,F_AdvDi_Di_AdvDi_AsDe_Sal,F_AdvDi_Di_AdvDi_AsDe_MOD,F_AdvDi_Di_AdvDi_AsDe_Lab,F_AdvDi_Di_AdvDi_AsDe_IDNS,F_AdvDi_Di_AdvDi_AsDe_Tot,F_AdvDi_Di_Dip_Mng,F_AdvDi_Di_Dip_Pro,F_AdvDi_Di_Dip_TTW,F_AdvDi_Di_Dip_CPS,F_AdvDi_Di_Dip_CA,F_AdvDi_Di_Dip_Sal,F_AdvDi_Di_Dip_MOD,F_AdvDi_Di_Dip_Lab,F_AdvDi_Di_Dip_IDNS,F_AdvDi_Di_Dip_Tot,F_Cert_CertIII_IV_Mng,F_Cert_CertIII_IV_Pro,F_Cert_CertIII_IV_TTW,F_Cert_CertIII_IV_CPS,F_Cert_CertIII_IV_CA,F_Cert_CertIII_IV_Sal,F_Cert_CertIII_IV_MOD,F_Cert_CertIII_IV_Lab,F_Cert_CertIII_IV_IDNS,F_Cert_CertIII_IV_Tot,F_Cert_CertI_II_Mng,F_Cert_CertI_II_Pro,F_Cert_CertI_II_TTW,F_Cert_CertI_II_CPS,F_Cert_CertI_II_CA,F_Cert_CertI_II_Sal,F_Cert_CertI_II_MOD,F_Cert_CertI_II_Lab,F_Cert_CertI_II_IDNS,F_Cert_CertI_II_Tot,F_Cert_Cert_nfd_Mng,F_Cert_Cert_nfd_Pro,F_Cert_Cert_nfd_TTW,F_Cert_Cert_nfd_CPS,F_Cert_Cert_nfd_CA,F_Cert_Cert_nfd_Sal,F_Cert_Cert_nfd_MOD,F_Cert_Cert_nfd_Lab,F_Cert_Cert_nfd_IDNS,F_Cert_Cert_nfd_Tot,F_LE_ID_Mng,F_LE_ID_Pro,F_LE_ID_TTW,F_LE_ID_CPS,F_LE_ID_CA,F_LE_ID_Sal,F_LE_ID_MOD,F_LE_ID_Lab,F_LE_ID_IDNS,F_LE_ID_Tot,F_LE_NS_Mng,F_LE_NS_Pro,F_LE_NS_TTW,F_LE_NS_CPS,F_LE_NS_CA,F_LE_NS_Sal,F_LE_NS_MOD,F_LE_NS_Lab,F_LE_NS_IDNS,F_LE_NS_Tot,F_Tot_Mng,F_Tot_Pro,F_Tot_TTW,F_Tot_CPS,F_Tot_CA,F_Tot_Sal,F_Tot_MOD,F_Tot_Lab,F_Tot_IDNS,F_Tot_Tot,P_PoDe_PoDe_NFD_Mng,P_PoDe_PoDe_NFD_Pro,P_PoDe_PoDe_NFD_TTW,P_PoDe_PoDe_NFD_CPS,P_PoDe_PoDe_NFD_CA,P_PoDe_PoDe_NFD_Sal,P_PoDe_PoDe_NFD_MOD,P_PoDe_PoDe_NFD_Lab,P_PoDe_PoDe_NFD_IDNS,P_PoDe_PoDe_NFD_Tot,P_PoDe_DoctDe_Mng,P_PoDe_DoctDe_Pro,P_PoDe_DoctDe_TTW,P_PoDe_DoctDe_CPS,P_PoDe_DoctDe_CA,P_PoDe_DoctDe_Sal,P_PoDe_DoctDe_MOD,P_PoDe_DoctDe_Lab,P_PoDe_DoctDe_IDNS,P_PoDe_DoctDe_Tot,P_PoDe_MasDe_Mng,P_PoDe_MasDe_Pro,P_PoDe_MasDe_TTW,P_PoDe_MasDe_CPS,P_PoDe_MasDe_CA,P_PoDe_MasDe_Sal,P_PoDe_MasDe_MOD,P_PoDe_MasDe_Lab,P_PoDe_MasDe_IDNS,P_PoDe_MasDe_Tot,P_GrDiGrCer_GrDiGrCerNFD_Mng,P_GrDiGrCer_GrDiGrCerNFD_Pro,P_GrDiGrCer_GrDiGrCerNFD_TTW,P_GrDiGrCer_GrDiGrCerNFD_CPS,P_GrDiGrCer_GrDiGrCerNFD_CA,P_GrDiGrCer_GrDiGrCerNFD_Sal,P_GrDiGrCer_GrDiGrCerNFD_MOD,P_GrDiGrCer_GrDiGrCerNFD_Lab,P_GrDiGrCer_GrDiGrCerNFD_IDNS,P_GrDiGrCer_GrDiGrCerNFD_Tot,P_GrDi_GrCer_GrDi_Mng,P_GrDi_GrCer_GrDi_Pro,P_GrDi_GrCer_GrDi_TTW,P_GrDi_GrCer_GrDi_CPS,P_GrDi_GrCer_GrDi_CA,P_GrDi_GrCer_GrDi_Sal,P_GrDi_GrCer_GrDi_MOD,P_GrDi_GrCer_GrDi_Lab,P_GrDi_GrCer_GrDi_IDNS,P_GrDi_GrCer_GrDi_Tot,P_GrDi_GrCer_GradCer_Mng,P_GrDi_GrCer_GradCer_Pro,P_GrDi_GrCer_GradCer_TTW,P_GrDi_GrCer_GradCer_CPS,P_GrDi_GrCer_GradCer_CA,P_GrDi_GrCer_GradCer_Sal,P_GrDi_GrCer_GradCer_MOD,P_GrDi_GrCer_GradCer_Lab,P_GrDi_GrCer_GradCer_IDNS,P_GrDi_GrCer_GradCer_Tot,P_BaDe_BaDe_Mng,P_BaDe_BaDe_Pro,P_BaDe_BaDe_TTW,P_BaDe_BaDe_CPS,P_BaDe_BaDe_CA,P_BaDe_BaDe_Sal,P_BaDe_BaDe_MOD,P_BaDe_BaDe_Lab,P_BaDe_BaDe_IDNS,P_BaDe_BaDe_Tot,P_AdvDi_Di_AdvDi_Di_NFD_Mng,P_AdvDi_Di_AdvDi_Di_NFD_Pro,P_AdvDi_Di_AdvDi_Di_NFD_TTW,P_AdvDi_Di_AdvDi_Di_NFD_CPS,P_AdvDi_Di_AdvDi_Di_NFD_CA,P_AdvDi_Di_AdvDi_Di_NFD_Sal,P_AdvDi_Di_AdvDi_Di_NFD_MOD,P_AdvDi_Di_AdvDi_Di_NFD_Lab,P_AdvDi_Di_AdvDi_Di_NFD_IDNS,P_AdvDi_Di_AdvDi_Di_NFD_Tot
105011095,3,9,0,8,3,0,0,0,0,29,3,0,0,0,0,0,0,0,0,5,39,98,5,17,20,5,3,6,0,192,0,0,0,0,0,0,0,0,0,4,8,9,0,10,4,0,0,0,0,42,14,7,6,26,19,0,0,3,0,71,13,10,9,38,27,7,14,19,3,153,0,0,0,3,4,0,0,3,0,17,8,0,0,8,3,0,4,3,0,22,0,0,0,0,0,0,0,0,0,6,3,4,0,3,7,4,0,6,4,30,100,172,22,123,87,23,19,42,8,593,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,13,25,0,0,0,0,0,0,0,47,0,3,0,0,0,0,0,0,0,3,10,14,4,8,3,0,0,0,0,32,6,3,0,0,0,0,0,0,0,15,62,135,3,21,23,9,7,9,4,270,0,0,0,0,0,0,0,0,0,3
105011096,3,9,0,4,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,4,37,105,0,15,22,4,6,5,0,190,0,0,0,0,0,0,0,0,0,0,5,7,0,12,6,0,0,0,0,47,16,10,0,15,16,4,0,6,3,71,8,7,12,49,40,3,4,15,0,146,7,0,4,4,0,0,0,0,0,19,4,0,0,13,4,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,0,0,5,28,96,159,24,128,88,22,14,28,13,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,17,0,3,0,0,0,0,0,26,0,3,0,0,0,0,0,0,0,3,3,7,0,6,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,9,59,137,0,33,22,0,6,4,0,275,0,0,0,0,0,0,0,0,0,0
105021097,5,58,0,16,0,0,0,3,0,91,3,30,0,4,0,0,0,0,0,38,48,410,6,56,26,9,0,7,0,561,0,0,0,3,0,0,0,0,0,4,18,36,5,22,22,0,0,0,0,101,43,47,5,114,66,7,4,6,3,300,59,45,76,278,190,69,11,32,13,781,3,0,4,19,24,9,0,12,0,77,5,11,4,30,21,13,6,3,3,92,0,10,0,6,4,0,0,4,0,19,7,8,3,17,18,11,0,14,10,85,213,762,104,582,379,117,13,81,42,2297,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,22,34,131,3,12,7,0,0,0,0,192,4,0,0,0,0,0,0,0,0,5,17,74,0,22,7,0,5,5,0,124,16,33,0,4,0,0,0,0,0,58,82,549,21,75,37,12,12,16,8,815,0,0,0,3,0,0,0,0,0,4
105021098,0,8,0,4,0,0,0,0,0,9,0,4,0,0,0,0,0,0,0,8,18,25,0,8,0,0,0,8,0,64,0,0,0,0,0,0,0,0,0,0,8,5,0,0,4,0,0,3,0,23,5,6,0,7,0,0,0,4,0,19,15,3,6,15,14,4,0,8,0,58,5,3,0,0,0,0,0,3,0,4,5,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,64,4,37,26,3,0,29,0,214,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,7,8,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,3,3,8,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,28,33,0,15,0,0,0,11,0,87,0,0,0,0,0,0,0,0,0,0
105031099,6,16,0,7,0,0,0,0,0,37,3,6,0,0,0,0,0,0,0,9,45,159,6,19,16,5,0,7,0,259,0,0,0,0,0,0,0,0,0,0,19,25,4,12,7,3,0,4,0,72,17,19,4,38,27,0,0,6,0,114,42,14,24,80,62,26,3,30,0,275,6,0,5,12,11,8,0,9,0,44,10,0,0,8,6,3,0,0,0,40,4,0,0,0,0,0,0,0,0,8,11,7,0,10,4,0,0,13,6,52,179,287,40,180,140,56,8,63,13,955,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,9,51,4,0,5,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,12,20,0,10,5,0,0,0,0,48,3,5,0,0,0,0,0,0,0,10,97,211,7,22,18,8,3,13,7,393,0,0,0,0,0,0,0,0,0,0
105031100,3,28,0,9,6,0,0,0,0,51,4,16,0,0,0,0,0,0,0,23,42,353,8,47,27,16,3,12,5,509,0,0,0,0,0,0,0,0,0,0,11,21,0,27,21,3,0,0,0,92,20,35,7,79,57,16,0,0,5,218,43,30,51,136,156,52,8,36,3,511,5,4,0,12,20,8,0,8,0,62,5,0,5,12,23,6,3,3,0,57,0,0,0,5,5,0,0,0,0,10,4,6,0,16,7,3,0,9,7,51,147,564,78,361,346,118,17,79,20,1733,0,0,0,5,0,0,0,0,0,6,0,16,0,0,0,0,0,3,0,16,23,98,14,34,22,29,6,14,3,242,0,0,0,0,0,0,0,0,0,0,6,41,0,13,8,0,0,0,0,76,8,20,0,4,0,0,0,0,0,35,87,502,34,76,41,32,5,30,8,811,0,0,0,0,0,0,0,0,0,0
105031101,10,85,6,26,9,3,0,0,0,134,5,35,0,5,4,0,0,0,0,46,101,764,24,140,100,25,5,32,10,1196,0,0,0,4,0,0,0,0,0,8,27,53,5,45,35,12,0,6,3,178,37,73,9,148,89,26,0,16,3,394,80,69,91,279,263,67,9,41,14,903,7,7,0,21,36,13,0,8,0,97,3,8,13,33,47,12,3,3,4,125,0,5,0,7,10,3,0,3,0,28,9,23,0,13,18,7,0,11,14,90,319,1319,155,779,633,204,24,131,49,3615,0,10,0,0,0,0,0,0,0,12,3,40,0,4,0,3,0,0,0,48,82,285,30,102,45,44,15,36,13,658,0,16,0,0,0,0,0,0,0,22,18,110,6,29,12,3,0,6,0,182,13,42,0,5,3,0,0,6,0,64,207,1078,82,241,159,55,21,76,20,1927,0,0,0,4,0,0,0,0,0,7
105031102,8,25,0,10,0,0,0,0,0,52,4,13,0,0,0,0,0,0,0,20,59,303,13,28,38,18,0,11,5,490,0,0,0,0,0,0,0,0,0,0,8,21,3,21,8,6,0,0,0,66,28,28,0,68,38,3,0,0,5,188,45,37,38,152,124,35,6,26,0,454,3,5,0,13,11,12,0,5,0,47,0,4,0,11,20,3,0,4,0,47,0,3,0,0,0,0,0,3,0,7,0,8,0,6,12,0,5,7,7,49,183,515,63,327,273,88,12,63,20,1547,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,29,32,96,4,25,22,19,3,14,0,218,0,3,0,0,0,3,0,0,0,10,12,38,0,19,4,0,0,0,5,75,9,14,3,0,0,0,0,0,0,26,115,417,32,55,60,29,0,24,6,740,0,0,0,0,0,0,0,0,0,0
105031103,5,15,0,0,0,0,0,0,0,26,4,6,0,0,0,0,0,0,0,12,53,184,5,23,45,12,0,4,3,328,0,0,0,0,0,0,0,0,0,0,11,21,4,12,21,3,0,6,0,77,25,29,4,22,26,3,0,0,5,123,39,21,34,67,85,19,4,11,4,291,7,0,3,4,21,6,0,0,0,46,10,4,0,8,19,7,0,8,0,56,3,0,0,0,11,0,0,0,0,13,4,6,5,6,4,8,0,6,3,41,170,327,63,147,246,53,13,34,17,1064,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,15,39,3,0,0,0,0,0,0,62,0,3,0,0,0,0,0,0,0,4,5,20,0,0,0,0,0,0,0,33,5,3,0,0,0,0,0,0,0,12,92,258,10,23,54,10,0,13,4,461,0,0,0,0,0,0,0,0,0,0
105031104,0,13,0,0,0,0,0,0,0,11,0,3,0,0,3,0,0,0,0,7,40,120,0,10,13,5,0,4,3,203,0,0,0,0,0,0,0,0,0,0,7,13,0,0,7,0,0,0,0,41,10,7,0,24,11,3,0,0,0,62,30,19,16,62,33,13,0,14,3,195,4,0,0,4,0,0,0,0,0,15,7,0,0,7,5,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,4,0,7,9,0,0,0,0,25,117,197,22,119,84,33,0,22,4,602,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,7,17,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,5,14,0,4,0,0,0,0,0,16,0,3,0,0,3,0,0,0,0,7,70,137,3,21,14,7,0,7,6,266,0,0,0,0,0,0,0,0,0,0
105031105,0,15,0,5,4,0,0,0,0,25,0,5,0,0,0,0,0,0,0,7,49,160,0,17,28,10,5,6,0,270,0,0,0,0,0,0,0,0,0,0,15,13,3,9,14,9,0,0,4,58,22,15,0,34,21,5,0,4,0,98,25,17,15,83,56,15,9,21,0,242,10,0,0,4,13,4,0,0,0,29,7,0,0,6,10,0,4,0,0,35,4,0,0,0,5,0,0,0,0,6,3,0,0,8,4,0,0,4,5,26,138,248,29,165,154,46,12,38,14,836,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,10,32,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,4,17,0,5,4,0,0,0,0,30,0,4,0,0,0,0,0,0,0,9,110,191,8,21,36,14,9,14,4,392,0,0,0,0,0,0,0,0,0,3
105031106,3,9,5,7,3,0,0,5,0,29,0,5,0,6,0,0,0,0,0,18,35,145,3,17,21,3,0,19,3,243,0,5,0,0,0,0,0,0,0,0,13,18,0,7,16,6,0,3,0,69,9,11,3,38,31,3,0,5,0,111,31,29,19,130,75,27,0,28,0,331,3,0,5,13,6,7,0,3,0,35,10,3,0,7,15,3,0,0,0,43,0,3,0,5,0,0,0,0,0,7,5,0,5,7,7,8,0,8,0,40,110,267,43,234,174,58,7,75,7,969,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,9,28,0,7,4,4,0,4,0,60,0,5,0,0,0,0,0,0,0,3,3,21,5,5,3,0,0,5,0,42,0,5,0,4,0,0,0,0,0,17,77,184,11,30,23,8,4,39,3,381,0,5,0,0,0,0,0,0,0,0
106011107,13,22,4,21,4,0,0,0,0,61,3,10,0,0,0,0,0,0,0,21,83,310,14,35,74,22,6,7,0,552,0,0,0,0,0,0,0,0,0,0,30,34,9,20,26,11,0,7,0,137,44,39,20,89,64,21,14,7,0,299,73,42,102,179,183,56,48,47,13,755,10,4,8,8,13,14,5,18,4,82,9,4,0,24,23,7,7,9,0,89,5,4,0,0,8,0,0,0,0,17,10,4,0,3,15,6,0,6,8,53,298,566,158,384,406,145,83,99,34,2184,0,3,0,0,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0,11,54,100,4,4,6,7,3,3,3,177,0,0,0,0,0,0,0,0,0,0,20,33,4,21,6,0,0,4,0,83,14,12,0,0,0,0,0,0,0,29,162,436,35,50,85,30,25,18,7,859,0,0,0,0,0,0,0,0,0,3
106011108,3,26,4,27,11,0,0,0,0,71,0,5,0,0,0,0,0,0,0,10,67,275,14,45,39,18,0,12,9,472,0,0,0,0,0,0,0,0,0,7,20,24,14,40,35,9,4,7,0,152,46,48,13,136,70,22,12,13,5,361,79,98,126,409,232,124,49,96,11,1219,8,12,4,20,29,23,4,16,0,127,4,3,3,35,31,10,5,11,0,107,0,4,0,3,3,0,0,5,0,22,8,11,5,22,14,13,0,3,8,79,242,572,180,749,464,228,66,167,26,2693,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,16,81,11,9,4,4,0,6,0,129,0,0,0,0,0,0,0,0,0,3,10,38,4,27,11,4,0,0,0,82,6,5,0,0,0,0,0,0,0,16,111,385,38,66,50,31,9,21,10,715,0,0,0,0,0,0,0,0,0,7
106011109,5,19,0,10,0,0,0,0,0,38,0,7,0,0,0,0,0,0,0,10,58,192,4,32,42,5,0,0,0,336,0,0,0,4,0,0,0,0,0,4,12,23,0,17,21,0,0,0,0,79,25,22,9,47,52,5,0,8,0,167,25,26,61,129,120,37,15,34,6,453,11,4,0,6,12,6,0,4,0,47,7,4,9,14,25,5,4,7,6,78,4,3,0,0,0,0,0,5,0,9,4,3,7,11,14,5,0,5,0,53,162,373,87,284,291,74,22,62,20,1378,0,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,27,31,65,6,10,7,5,0,0,3,128,0,0,0,0,0,0,0,0,0,5,7,23,3,16,0,0,0,0,0,51,0,11,5,0,0,0,0,0,0,16,116,300,17,39,44,15,0,7,7,539,0,0,3,4,0,0,0,0,0,8
106011110,0,22,4,6,4,0,0,0,0,40,3,7,0,0,0,0,0,0,0,14,65,214,4,22,46,5,0,4,0,372,0,0,0,0,0,0,0,0,0,0,25,30,7,26,27,5,0,3,5,122,24,27,12,48,44,16,6,4,0,181,34,20,54,144,122,49,17,35,8,481,7,3,0,4,15,3,0,9,0,47,0,5,5,10,28,10,0,0,0,68,0,0,0,0,0,0,0,0,0,10,10,8,0,13,12,0,0,8,5,52,193,396,85,290,309,92,25,72,23,1476,0,4,0,0,0,0,0,0,0,4,8,12,0,4,0,0,0,0,0,21,33,76,0,3,12,0,0,5,3,129,0,0,0,0,0,0,0,0,0,0,8,30,4,6,7,0,0,0,0,53,3,14,0,0,0,0,0,0,0,21,117,330,25,28,55,11,9,13,0,587,0,0,0,0,0,0,0,0,0,3
106011111,7,32,0,26,5,0,0,0,0,71,4,10,0,0,4,0,0,0,0,20,39,361,12,43,62,18,6,12,0,555,0,0,0,0,0,0,0,0,0,6,9,23,12,31,23,7,0,5,0,111,35,52,20,146,94,28,7,21,3,398,78,81,129,404,329,116,43,86,6,1274,15,6,12,22,34,28,10,21,0,141,3,13,6,34,30,19,6,11,0,128,0,5,0,5,3,0,0,0,0,18,0,7,5,21,18,4,3,0,10,72,205,634,200,736,608,228,74,163,29,2877,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,17,16,61,4,5,10,0,3,0,0,101,0,4,0,0,0,0,0,0,0,4,5,37,4,27,9,0,0,4,0,92,5,24,0,0,4,0,0,0,0,34,64,469,30,65,78,31,24,19,7,781,0,0,0,0,3,0,0,0,0,10
106011112,4,38,0,14,4,0,0,0,0,65,5,15,0,0,3,0,0,0,0,21,52,317,14,54,49,16,0,8,4,511,0,0,0,0,0,0,0,0,0,3,11,21,0,25,30,7,4,0,0,103,31,30,7,93,78,26,15,9,9,301,72,66,108,263,252,85,95,54,10,998,0,4,0,16,30,11,10,8,0,77,5,0,4,25,41,5,5,4,0,95,0,0,0,5,8,5,0,7,0,18,3,10,5,11,14,4,3,3,11,68,209,572,147,508,506,155,143,104,27,2369,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,16,52,105,6,4,12,5,4,6,0,195,4,0,0,0,0,0,0,0,0,6,7,41,5,14,8,0,0,0,0,74,5,19,6,0,0,0,0,0,0,40,134,497,45,87,68,18,18,22,5,895,0,0,0,3,0,0,0,0,0,6
106011113,0,10,0,6,0,4,0,0,0,18,0,0,0,0,0,0,0,0,0,4,33,82,6,16,19,3,5,4,0,166,0,0,0,0,0,0,0,0,0,0,8,7,0,7,14,5,0,3,0,54,5,19,4,21,17,5,4,3,0,80,26,21,34,71,72,30,33,25,5,312,0,0,0,4,14,3,0,0,0,24,8,0,0,7,12,5,0,6,0,45,0,0,0,0,0,0,0,0,0,4,0,6,5,5,7,4,0,3,0,30,93,158,51,135,152,54,47,47,12,758,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,9,18,20,3,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,11,5,6,0,4,0,0,0,26,0,0,0,0,0,0,0,0,0,5,70,142,7,13,22,5,0,6,0,269,0,0,0,0,0,0,0,0,0,0
106021114,3,22,0,10,8,0,0,0,0,46,0,18,0,0,3,0,0,0,0,18,31,232,9,31,28,9,4,0,0,342,0,0,0,0,0,0,0,0,0,0,5,22,0,14,15,0,0,0,0,63,30,31,14,74,48,15,0,10,5,223,47,36,49,155,144,43,21,28,6,519,0,4,0,0,10,0,0,3,0,26,8,0,4,15,9,4,0,3,4,47,3,0,0,0,4,3,0,0,0,7,4,6,5,3,5,3,0,3,4,31,147,441,86,317,276,82,26,48,15,1438,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,27,31,98,6,12,5,8,3,0,4,162,0,4,0,0,0,0,0,0,0,9,7,36,0,13,8,0,0,0,0,63,4,20,0,3,3,0,0,0,0,25,67,341,29,49,38,13,13,8,0,558,0,0,0,0,0,0,0,0,0,0
106021116,9,45,5,10,7,0,0,0,0,73,3,12,0,0,0,0,0,0,0,14,77,369,8,41,59,19,4,5,5,592,0,0,0,4,0,0,0,0,0,3,18,26,5,8,25,8,0,3,0,98,25,36,7,58,45,7,0,0,3,181,24,33,64,96,120,42,3,23,0,402,4,0,0,11,19,11,4,10,0,52,9,0,0,8,19,3,0,0,0,50,3,4,0,6,0,0,0,0,0,9,0,9,0,7,4,3,0,6,0,32,203,632,92,252,306,92,11,42,18,1645,0,4,0,0,0,0,0,0,0,4,11,29,0,0,3,0,0,0,0,38,61,120,3,5,13,0,0,0,0,204,0,4,0,0,0,0,0,0,0,13,19,58,9,17,9,0,0,0,0,108,7,16,0,0,0,0,0,0,0,22,164,540,21,53,69,24,15,9,11,907,0,0,0,4,0,0,0,0,0,5
106021614,14,42,0,17,3,0,0,0,0,75,0,22,0,0,3,0,0,0,0,27,79,495,20,60,77,19,6,19,7,775,4,0,0,0,0,0,0,0,0,5,22,53,9,36,33,3,0,3,3,166,34,59,24,107,99,26,0,17,5,370,75,60,75,280,249,89,19,59,8,911,4,0,0,19,20,14,8,15,0,75,5,3,9,29,42,10,3,5,0,100,0,4,0,4,6,9,0,0,0,25,8,10,0,22,26,6,0,11,9,83,277,893,134,575,569,181,38,122,33,2819,0,6,0,0,0,0,0,0,0,10,3,45,0,0,4,0,0,0,0,51,65,184,5,16,12,7,5,5,0,298,0,6,0,0,3,0,0,0,0,10,16,60,0,19,3,0,0,0,0,105,6,32,3,0,3,0,0,0,0,47,160,768,54,95,95,33,19,30,8,1280,4,0,0,0,0,0,0,0,0,3
106021615,10,29,0,30,6,0,0,0,0,77,0,21,0,0,0,0,0,0,0,24,73,356,11,61,68,14,6,6,4,601,0,3,0,4,0,0,0,0,0,9,23,52,6,34,30,3,0,0,3,154,32,45,16,152,98,32,3,16,10,412,78,64,115,362,275,98,36,57,11,1088,6,0,7,23,21,17,0,10,0,89,10,4,6,28,35,5,0,7,0,105,0,0,0,0,6,0,0,0,0,15,0,11,0,12,15,4,0,7,4,61,259,683,164,714,568,181,53,110,37,2760,0,3,0,0,0,0,0,0,0,3,4,16,0,0,0,0,0,0,0,22,36,112,8,11,12,5,0,3,0,192,0,7,0,0,0,0,0,0,0,8,21,40,4,29,10,0,0,0,0,104,4,22,0,0,0,0,0,5,0,37,124,540,36,78,81,25,16,23,6,922,0,3,0,3,0,0,0,0,0,8
106021616,3,17,0,7,0,0,0,0,0,31,0,9,0,0,0,0,0,0,0,8,24,128,9,19,24,11,6,10,0,231,0,0,0,0,0,0,0,0,0,0,0,16,0,11,15,0,0,0,6,51,25,24,12,55,29,9,5,7,8,170,38,28,52,163,103,52,24,31,8,498,0,0,0,12,10,15,0,4,0,46,0,3,0,21,8,8,0,6,0,42,0,0,0,0,0,0,0,0,0,5,0,5,0,6,9,0,0,4,7,37,104,254,77,297,210,107,34,55,22,1160,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,7,31,0,6,6,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,3,24,0,9,0,0,0,0,0,33,0,10,0,0,0,0,0,0,0,10,40,192,21,34,30,16,3,8,0,344,0,0,0,0,0,0,0,0,0,0
106021617,3,27,0,14,3,0,0,0,0,46,0,11,0,3,5,0,0,0,0,24,61,286,7,40,54,21,0,5,0,471,0,0,0,0,0,0,0,0,0,0,4,31,0,23,23,3,0,4,0,94,15,36,18,77,55,16,7,9,0,231,36,24,60,146,138,47,7,32,5,485,3,0,0,8,9,9,7,4,0,39,0,4,4,13,16,7,0,7,0,58,5,0,0,3,5,0,0,0,0,13,0,8,0,3,10,0,5,3,0,30,144,526,99,327,332,106,22,65,6,1626,3,10,0,0,0,0,0,0,0,12,0,18,0,0,4,0,0,0,0,30,33,114,7,10,11,0,0,0,0,179,0,7,0,0,0,0,0,0,0,7,3,36,4,12,7,0,0,0,0,62,9,13,0,3,8,0,0,0,0,27,105,434,33,54,69,34,5,14,3,742,0,0,0,0,0,0,0,0,0,0
