SA2_CODE_2021,Sme_Usl_ad_5_yr_ago_as_2021_M,Sme_Usl_ad_5_yr_ago_as_2021_F,Sme_Usl_ad_5_yr_ago_as_2021_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
110031196,1317,1233,2549,168,158,330,230,246,480,7,13,20,119,124,239,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,360,391,752,28,24,53,10,4,20,574,578,1152,689,633,1322,2578,2443,5022
110031197,1864,1935,3800,472,479,945,386,428,817,14,20,33,49,68,122,9,6,19,5,9,13,0,0,0,7,0,7,5,0,5,0,0,0,471,533,1000,53,45,102,18,18,42,1013,1077,2088,318,295,609,3192,3308,6494
110031198,1349,1210,2562,200,220,417,254,246,502,8,8,16,41,42,83,3,3,5,4,4,3,0,0,0,3,0,6,0,0,0,0,0,0,316,305,620,19,12,31,13,12,19,541,547,1089,354,328,684,2251,2083,4334
110041199,2253,2303,4555,756,845,1600,670,730,1398,22,20,39,115,110,222,5,13,18,21,24,44,0,5,9,4,4,11,0,7,3,0,0,0,844,899,1747,77,67,143,61,73,137,1741,1885,3621,434,413,847,4424,4599,9025
110041200,1222,1149,2368,145,141,287,360,391,743,8,3,12,40,43,83,3,4,8,4,3,5,0,0,0,4,5,8,0,0,0,0,0,0,419,452,867,21,15,40,11,10,17,591,620,1212,266,222,484,2082,1991,4070
110041201,2060,2017,4079,425,441,863,525,522,1053,18,17,34,37,51,87,3,5,3,0,3,10,5,0,0,7,18,25,5,0,10,0,0,0,603,620,1221,22,30,57,16,12,24,1068,1101,2173,455,464,922,3588,3585,7168
110041202,5017,5253,10278,1296,1384,2680,2245,2256,4501,42,30,73,133,146,285,17,17,37,14,21,31,0,3,9,11,11,22,5,7,12,0,0,0,2473,2496,4967,312,264,578,78,70,145,4156,4215,8365,749,732,1482,9920,10200,20123
110041203,3314,3691,7002,811,933,1750,1883,2251,4138,44,44,96,117,150,266,19,16,30,22,16,41,5,9,14,10,9,17,7,12,17,0,0,0,2119,2505,4621,332,394,726,66,58,127,3324,3896,7224,567,629,1202,7206,8224,15429
110041204,1273,1354,2632,202,231,434,611,647,1259,18,11,29,33,49,85,3,4,11,0,5,10,0,4,10,0,0,0,3,0,3,0,0,0,678,722,1402,110,74,190,30,35,56,1028,1065,2088,368,420,791,2669,2835,5504
110041205,5346,5321,10662,842,927,1764,1725,1831,3556,40,40,81,143,146,297,9,11,15,22,14,36,3,10,18,14,9,24,5,6,4,0,0,0,1964,2069,4031,51,76,129,46,37,81,2900,3111,6005,716,644,1357,8956,9073,18028
111011206,5298,5392,10694,687,682,1365,1715,1928,3641,37,33,73,51,52,96,0,6,11,22,15,30,3,7,6,0,7,9,10,19,26,0,0,0,1836,2057,3894,103,131,238,42,24,66,2665,2892,5560,367,375,744,8334,8658,16994
111011207,1635,1673,3307,140,134,274,646,699,1350,4,0,11,18,17,30,0,3,6,3,4,7,7,0,5,3,5,7,4,3,9,0,0,0,684,738,1420,22,27,54,19,16,38,870,921,1788,153,151,306,2658,2742,5400
111011208,7251,7480,14726,767,826,1591,2639,2711,5344,52,63,117,62,79,139,16,11,23,22,29,44,10,14,23,12,18,28,15,17,36,0,0,0,2825,2934,5752,226,286,515,89,71,160,3907,4121,8025,466,458,920,11620,12053,23672
111011209,7000,7094,14092,567,628,1198,2822,2984,5800,60,67,130,85,76,163,9,7,17,29,25,47,6,5,13,22,14,37,28,24,52,0,0,0,3057,3200,6258,168,210,380,113,122,235,3907,4167,8072,438,437,872,11340,11692,23038
111011210,2476,2676,5152,156,226,383,1021,1361,2384,18,13,34,26,31,62,8,4,12,9,5,9,7,3,5,4,5,6,9,10,10,0,0,0,1091,1433,2527,37,35,66,41,38,77,1320,1730,3048,351,409,760,4150,4814,8961
111011211,1126,1172,2298,76,70,148,349,435,780,0,3,6,19,18,33,3,6,6,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,381,465,839,17,29,45,16,14,31,487,576,1064,100,154,252,1712,1900,3617
111011212,3527,3651,7183,534,535,1070,1359,1473,2834,17,15,36,39,46,84,0,0,0,11,18,37,3,9,13,13,8,16,0,8,13,0,0,0,1447,1593,3036,70,79,148,30,25,58,2081,2228,4318,241,278,517,5853,6160,12010
111011213,3900,4077,7974,335,323,659,1249,1330,2581,28,36,62,35,43,76,3,4,10,17,21,30,0,0,0,7,3,14,12,17,32,0,0,0,1357,1449,2803,86,101,182,27,25,48,1802,1895,3693,145,157,293,5838,6122,11964
111011214,3696,4113,7811,423,451,870,1928,2232,4161,41,43,85,39,48,92,14,12,24,15,8,16,6,5,5,5,0,14,4,21,24,0,0,0,2053,2367,4422,102,125,226,29,20,54,2605,2968,5569,291,298,589,6587,7387,13975
111021215,2486,2599,5083,207,211,410,1410,1530,2935,19,22,39,37,37,74,3,3,10,4,4,14,8,10,16,9,10,15,9,4,15,0,0,0,1492,1609,3104,58,64,121,68,73,137,1823,1950,3777,316,345,657,4628,4890,9513
111021216,2425,2512,4944,383,417,799,1249,1352,2597,18,17,34,47,48,97,3,6,6,20,11,30,0,0,0,3,0,6,13,4,16,0,0,0,1347,1450,2796,43,58,109,54,38,91,1827,1962,3792,199,185,383,4452,4658,9112
111021217,4080,4295,8380,494,591,1081,2117,2261,4378,20,30,48,55,61,117,20,19,37,16,25,40,9,3,10,3,3,10,5,10,15,0,0,0,2243,2411,4660,124,131,251,58,75,125,2923,3201,6122,313,362,673,7316,7861,15174
111021218,4291,4456,8742,668,777,1449,2548,2710,5258,33,49,79,70,87,154,13,11,21,17,25,41,9,8,15,4,6,12,13,19,31,0,0,0,2704,2913,5618,116,120,235,73,91,164,3563,3907,7470,420,515,939,8275,8877,17156
111021219,3846,4033,7879,499,593,1095,1444,1567,3017,36,33,67,42,55,96,11,13,24,21,15,31,4,8,6,5,7,15,12,11,19,0,0,0,1577,1701,3277,80,107,188,58,71,129,2220,2465,4686,353,366,721,6412,6874,13286
111021220,2834,2805,5644,329,349,679,956,969,1927,11,10,24,30,39,69,4,3,11,9,5,18,5,3,10,8,0,7,11,14,26,0,0,0,1025,1055,2081,45,58,104,26,29,56,1433,1486,2917,254,207,461,4521,4495,9017
111021221,2116,2131,4248,172,188,366,866,914,1779,5,9,11,22,26,48,5,10,14,4,4,7,0,0,0,7,4,5,0,3,3,0,0,0,915,966,1876,14,21,41,31,20,48,1130,1198,2332,125,118,238,3370,3448,6821
111031222,4509,4638,9152,363,354,720,2040,2161,4200,44,45,89,97,89,188,23,33,51,14,26,37,6,15,13,16,18,36,46,47,95,0,0,0,2290,2425,4716,205,202,412,44,55,99,2907,3034,5942,270,264,534,7691,7942,15630
111031223,2509,2613,5127,227,226,448,854,916,1771,7,4,16,25,18,44,3,4,3,4,5,6,0,3,4,11,9,17,6,5,6,0,0,0,905,963,1871,67,86,153,15,28,48,1209,1307,2520,229,195,424,3954,4118,8067
111031224,2948,3061,6008,282,282,565,1805,1999,3804,44,51,93,60,65,128,7,12,24,20,19,33,6,13,18,4,12,19,21,28,51,0,0,0,1972,2190,4168,213,225,437,80,73,154,2550,2770,5319,481,419,893,5978,6248,12227
111031225,4735,5030,9763,418,432,852,2040,2186,4228,33,49,86,63,60,127,13,11,24,24,15,43,4,8,13,23,18,37,26,29,51,0,0,0,2233,2374,4607,230,224,454,70,51,116,2947,3084,6026,352,331,682,8034,8442,16477
111031226,4160,4172,8333,565,616,1180,2085,2182,4267,38,36,76,59,58,113,17,23,39,21,19,39,4,5,9,8,10,26,21,24,47,0,4,0,2259,2361,4616,273,285,556,57,62,119,3156,3318,6477,229,209,437,7550,7702,15251
111031227,3695,3734,7430,418,460,870,2121,2303,4431,59,60,114,55,67,125,10,9,15,13,8,19,7,6,14,13,13,28,20,27,38,0,0,0,2298,2493,4790,220,232,451,94,74,164,3026,3255,6276,431,447,881,7149,7440,14586
111031228,3831,3910,7740,524,527,1052,1761,1866,3623,57,56,113,68,76,142,25,15,31,12,15,21,8,13,17,14,8,25,33,28,62,3,0,5,1973,2076,4054,181,260,438,70,49,119,2753,2908,5663,242,226,462,6827,7042,13870
111031229,2202,2299,4505,414,398,822,2311,2505,4818,94,95,189,100,95,192,19,14,31,33,31,62,8,15,17,12,17,33,61,34,102,0,0,4,2643,2805,5445,396,436,837,75,47,116,3527,3694,7222,372,303,676,6103,6300,12402
111031230,9,9,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,8,7,11,17,28
111031231,2051,1964,4013,274,247,521,2110,2215,4316,39,44,81,57,58,117,18,9,25,18,14,29,8,10,14,9,15,25,15,15,27,4,4,6,2271,2378,4653,749,555,1308,86,59,150,3379,3243,6626,639,691,1328,6069,5901,11966
111031232,2067,2130,4196,332,308,640,1127,1251,2379,37,31,64,69,66,136,22,27,48,28,25,54,10,12,18,24,16,47,33,19,53,5,4,3,1358,1445,2802,70,91,155,37,31,67,1795,1872,3667,264,256,524,4129,4252,8385
111031233,5333,5826,11157,432,450,880,2543,2847,5387,38,44,86,62,88,148,14,13,31,19,21,42,4,3,12,7,14,23,21,20,38,0,0,0,2707,3061,5769,329,333,665,105,103,203,3571,3951,7518,513,619,1132,9419,10398,19812
111031234,2844,2929,5770,173,198,374,1996,2042,4040,36,51,89,47,55,104,5,15,24,9,14,23,8,6,21,13,8,19,19,26,50,0,0,0,2143,2217,4360,263,282,545,71,72,137,2644,2775,5422,422,586,1002,5913,6284,12191
111031235,1805,1806,3614,232,242,469,1600,1745,3347,41,64,102,65,77,137,13,14,25,21,23,48,10,10,14,18,16,40,19,19,39,0,0,0,1783,1963,3752,198,200,398,49,32,83,2264,2441,4703,202,168,364,4270,4415,8681
112011236,4294,4762,9061,994,1165,2162,1716,1983,3690,95,124,218,276,323,593,13,11,20,20,30,54,10,17,20,22,18,42,21,19,40,0,0,0,2170,2514,4684,180,206,385,84,64,145,3423,3956,7378,637,786,1421,8357,9498,17854
112011237,4886,4961,9852,769,875,1640,1701,1895,3595,103,102,205,246,304,550,14,19,27,27,25,53,8,7,18,17,24,41,17,16,29,0,0,0,2135,2386,4518,187,175,363,61,67,122,3151,3495,6647,469,479,947,8505,8931,17439
112011238,1576,1569,3145,173,194,369,671,783,1457,96,134,228,96,96,189,10,10,19,19,17,36,0,4,8,3,3,3,10,9,11,0,0,0,899,1056,1957,147,168,310,29,24,52,1249,1438,2683,370,384,751,3191,3390,6580
112011239,2034,2267,4304,367,442,813,688,856,1549,144,165,306,126,193,319,14,28,46,17,18,31,7,9,11,12,9,18,7,7,15,0,0,0,1009,1284,2293,173,230,404,64,71,137,1619,2028,3644,354,399,757,4009,4702,8708
112011240,2158,2192,4351,575,574,1146,739,872,1611,218,263,473,145,162,308,15,24,38,35,30,60,5,5,12,6,6,14,20,7,29,0,0,0,1179,1370,2550,551,687,1236,76,87,159,2376,2709,5089,492,505,999,5023,5414,10437
112011241,1502,1439,2945,271,313,582,450,468,921,10,15,27,104,115,219,5,9,9,5,4,8,0,4,6,9,10,15,3,5,9,0,0,0,594,627,1226,26,30,59,12,15,32,905,988,1895,291,263,554,2701,2691,5394
112011242,2148,2237,4384,494,510,1001,883,1003,1884,87,104,194,141,147,285,6,8,18,22,22,45,0,3,5,16,14,30,3,7,10,0,0,0,1167,1305,2473,131,172,305,40,42,86,1835,2027,3860,232,221,452,4215,4481,8699
112011243,2068,2088,4155,379,419,799,674,756,1425,112,138,256,107,119,222,5,12,17,22,14,32,0,5,5,7,18,22,4,8,11,0,0,0,938,1056,1995,133,183,319,43,35,79,1491,1693,3191,562,577,1138,4126,4352,8483
112021244,3134,3317,6450,846,945,1786,820,844,1658,23,25,46,147,148,290,11,13,19,8,13,15,0,0,5,0,6,7,0,0,0,0,0,0,1000,1037,2040,39,44,85,49,50,97,1936,2075,4011,564,576,1145,5638,5971,11606
112021245,2126,2079,4205,158,161,317,609,645,1253,25,27,53,122,120,236,12,0,16,3,5,9,0,0,3,8,10,21,3,5,9,0,0,0,784,814,1599,27,40,60,12,15,27,984,1031,2013,449,405,859,3560,3516,7072
112021246,3196,3658,6856,572,669,1245,1414,1574,2988,50,46,97,169,200,371,11,9,24,14,10,24,7,5,12,6,18,26,10,13,24,0,0,0,1683,1886,3568,114,124,241,49,72,124,2426,2754,5175,345,421,763,5965,6829,12798
112021247,2121,2046,4161,355,434,793,396,452,849,30,29,58,177,203,376,3,3,11,9,16,29,4,8,7,5,3,8,8,4,11,0,0,0,632,726,1359,36,34,63,28,16,42,1050,1206,2260,416,433,851,3580,3685,7266
112021248,3642,3795,7436,773,857,1625,1509,1545,3050,76,88,162,196,208,403,16,19,33,12,26,41,14,9,28,21,21,41,5,6,12,0,0,0,1850,1913,3766,156,149,303,78,73,152,2865,2987,5851,629,618,1253,7140,7400,14540
112021249,4716,4446,9162,394,402,798,1293,1347,2643,96,98,195,234,249,485,9,12,19,27,37,71,6,7,20,17,12,29,13,11,29,0,0,0,1701,1784,3486,83,103,179,47,34,80,2227,2319,4543,757,700,1448,7690,7461,15150
112031250,3396,3543,6942,765,828,1591,1120,1272,2396,174,166,336,636,717,1357,19,20,39,21,22,46,4,9,15,7,10,14,12,18,32,0,0,4,2000,2228,4234,191,234,428,63,70,129,3013,3364,6379,389,415,798,6798,7323,14114
112031251,2272,2483,4746,486,528,1013,773,901,1673,58,65,122,192,247,439,8,10,13,15,22,34,6,8,14,5,7,16,0,0,3,0,3,3,1057,1266,2324,54,70,118,52,39,98,1652,1902,3556,341,403,747,4265,4785,9053
112031252,2904,2714,5620,240,267,505,786,739,1524,48,73,127,304,314,614,10,11,25,15,22,38,3,0,7,7,9,19,3,0,8,0,0,0,1183,1173,2355,70,78,150,32,31,53,1521,1552,3068,626,571,1192,5051,4837,9887
112031253,3622,3731,7349,607,675,1280,922,1051,1975,139,154,288,399,459,859,7,8,19,18,30,51,3,9,8,18,22,42,10,13,20,0,0,0,1520,1736,3259,128,151,280,58,59,113,2314,2621,4936,482,513,994,6419,6863,13282
112031254,4751,5163,9915,723,802,1520,1362,1530,2897,112,148,258,1062,1094,2155,18,22,46,16,25,43,3,12,14,9,22,34,11,13,23,0,0,0,2599,2867,5463,266,356,617,99,82,184,3679,4106,7790,925,985,1908,9358,10250,19606
112031550,4019,4691,8713,543,608,1152,1415,1555,2969,90,100,188,506,544,1055,14,15,24,23,33,54,9,9,12,14,17,31,11,16,31,0,0,0,2087,2290,4376,116,140,259,71,69,137,2815,3110,5922,419,512,933,7257,8308,15567
112031551,966,944,1913,48,39,89,362,399,762,15,16,31,80,83,163,0,0,0,6,0,3,0,0,0,3,3,3,3,0,5,0,0,0,470,505,980,16,21,36,8,4,13,545,573,1122,72,53,129,1590,1573,3161
112031552,1858,2199,4058,191,241,430,858,1015,1873,32,42,76,332,359,689,11,8,12,4,5,13,5,9,16,8,9,21,3,11,15,0,0,3,1251,1458,2709,90,108,200,35,35,70,1571,1837,3414,283,333,614,3716,4373,8084
113011256,5040,5227,10267,1506,1579,3084,905,970,1869,163,136,293,81,98,177,25,19,49,17,29,45,8,10,19,3,10,18,22,38,59,0,0,0,1225,1308,2531,911,818,1726,66,37,98,3703,3739,7439,756,729,1486,9495,9695,19185
113011257,3754,3439,7190,574,539,1109,727,692,1417,71,70,138,51,51,99,7,4,15,3,5,9,9,4,9,3,0,11,9,7,16,0,0,0,876,840,1719,195,154,348,18,23,40,1664,1555,3215,851,731,1576,6264,5722,11988
113011258,2601,2582,5180,821,938,1763,601,667,1264,51,60,107,60,70,135,9,5,9,10,8,23,4,0,7,4,6,5,20,19,34,0,0,0,757,827,1586,173,181,349,31,32,67,1784,1983,3766,389,373,759,4765,4942,9712
113011259,1616,1638,3254,361,391,750,286,330,622,44,44,91,25,24,48,3,8,11,3,0,3,4,7,7,0,4,5,4,7,14,0,0,0,378,423,803,42,52,97,16,10,34,807,871,1679,327,313,640,2746,2823,5569
113021260,933,870,1801,175,210,385,216,215,434,43,40,90,32,42,76,3,4,3,5,3,3,3,3,3,0,0,0,10,15,26,0,0,0,327,318,640,10,13,17,14,14,26,515,552,1073,303,146,454,1754,1567,3323
113021261,1740,1779,3512,434,545,979,411,433,846,40,38,77,40,32,71,5,4,9,8,7,13,0,0,0,13,5,18,12,20,32,0,0,0,522,550,1069,70,65,132,30,28,55,1060,1173,2236,246,251,497,3041,3201,6242
113021262,1511,1407,2917,155,164,320,306,276,584,30,17,52,25,30,54,3,3,6,12,8,16,0,0,3,0,4,7,14,15,30,0,0,0,394,361,751,34,41,74,14,10,26,597,576,1170,241,212,453,2346,2201,4543
113031263,2115,2240,4360,509,535,1043,462,488,952,13,16,32,38,36,77,8,8,19,8,7,12,4,0,8,6,3,8,46,60,107,0,0,0,589,616,1200,40,43,83,21,21,36,1155,1212,2365,307,288,594,3579,3740,7319
113031264,1108,1006,2115,164,195,360,191,215,409,8,11,16,13,10,23,5,4,4,0,3,7,0,0,0,0,0,0,12,11,26,0,0,0,232,258,496,61,43,103,5,7,9,467,502,968,220,195,412,1790,1705,3500
113031265,1521,1516,3035,310,344,650,376,361,737,34,27,58,34,37,69,4,0,5,0,6,9,0,0,0,9,9,11,12,17,30,0,0,0,468,451,918,132,55,187,22,7,28,926,863,1792,1019,183,1198,3467,2560,6026
113031266,2001,2033,4032,398,421,820,327,366,691,20,14,37,43,35,79,4,3,7,9,12,19,0,6,3,4,0,5,20,22,42,0,0,0,425,456,880,31,21,51,21,25,45,874,921,1790,193,234,423,3065,3184,6249
113031267,4384,4641,9021,732,812,1542,1614,1783,3395,103,110,219,85,96,190,32,34,67,16,16,28,3,7,11,5,9,19,69,62,129,0,0,0,1934,2115,4053,204,229,434,65,68,134,2945,3220,6167,359,363,724,7688,8221,15908
113031268,984,1045,2036,129,122,249,838,1053,1888,57,136,193,53,62,113,13,23,38,9,17,23,3,7,16,13,9,21,22,35,56,0,0,0,1013,1342,2357,101,90,190,21,16,37,1260,1575,2827,155,178,335,2400,2796,5200
113031269,5145,5512,10657,1095,1287,2380,2154,2402,4557,148,162,310,150,141,295,34,46,82,22,37,61,8,7,20,29,23,47,68,71,142,0,0,0,2614,2888,5503,491,486,980,81,68,150,4283,4736,9019,572,626,1203,9999,10879,20878
113031270,2436,2580,5021,378,473,852,1356,1606,2959,139,134,273,148,122,273,47,37,88,25,28,51,8,6,9,25,16,40,42,35,78,0,0,0,1782,1985,3768,296,290,586,59,48,111,2523,2797,5321,467,448,913,5425,5825,11256
113031271,4340,4347,8681,718,745,1464,1837,1833,3666,133,135,270,258,191,449,61,54,114,42,32,78,11,11,21,31,27,61,49,42,91,0,0,0,2421,2324,4743,99,89,194,52,47,96,3288,3210,6498,748,623,1374,8374,8179,16555
114011272,2576,2745,5319,370,397,762,1007,1122,2132,20,24,48,29,28,59,3,0,0,7,4,14,6,0,4,5,4,14,15,16,37,0,0,0,1087,1210,2300,65,73,136,30,12,46,1555,1691,3248,270,268,543,4405,4706,9112
114011273,1072,1029,2100,129,113,247,395,436,826,10,14,22,15,9,26,3,6,12,11,3,14,0,4,4,0,0,0,11,9,19,0,0,0,438,486,925,10,19,29,10,7,18,594,629,1222,92,93,185,1755,1748,3505
114011274,1489,1436,2922,197,206,408,557,534,1092,15,10,29,26,22,43,0,0,3,9,0,12,5,4,3,4,0,0,9,9,23,0,0,0,621,594,1212,15,28,44,17,4,16,848,833,1680,141,129,270,2474,2398,4874
114011275,23,11,36,0,0,0,10,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,24,0,0,0,0,0,0,10,8,24,0,4,5,35,24,60
114011276,1100,1237,2338,171,185,357,588,688,1275,13,26,36,26,38,62,4,7,5,12,7,24,0,7,11,5,15,21,42,46,86,6,4,10,697,830,1525,75,53,128,20,17,43,967,1082,2047,127,117,247,2193,2436,4632
114011277,4323,4421,8748,676,741,1421,1581,1710,3294,56,58,114,67,74,143,9,13,29,27,23,48,4,8,17,7,9,9,34,35,67,5,0,5,1792,1929,3718,131,148,281,66,55,122,2663,2872,5542,442,478,925,7439,7775,15205
114011278,4865,5130,9997,1188,1374,2569,2192,2354,4547,91,85,173,132,117,250,27,30,54,52,34,85,8,14,18,18,15,37,65,58,125,5,4,8,2593,2710,5296,219,231,447,98,93,195,4100,4407,8512,1674,900,2577,10638,10445,21087
114011279,3853,3979,7835,819,940,1757,1545,1682,3229,43,35,75,67,65,132,7,10,13,22,26,48,5,3,13,14,16,29,47,50,100,3,10,8,1754,1890,3644,67,77,142,58,38,94,2694,2953,5643,526,525,1049,7068,7457,14525
114011280,1343,1267,2610,201,224,426,456,470,921,4,10,13,15,16,30,3,0,5,9,7,16,0,0,7,0,0,4,12,12,24,0,0,0,498,518,1011,11,21,34,4,8,13,717,770,1485,201,234,431,2263,2266,4531
114011281,1173,1096,2268,39,49,93,417,389,804,6,9,18,11,4,16,0,0,0,0,0,4,0,6,3,0,0,0,5,10,10,5,3,4,449,418,869,7,10,21,13,6,16,516,487,1003,166,127,292,1855,1705,3558
114011282,4189,4516,8705,1133,1244,2380,1511,1659,3170,60,66,123,71,80,149,11,19,28,21,19,39,3,4,10,8,12,21,97,104,199,0,0,0,1774,1967,3743,114,114,233,38,41,80,3062,3362,6427,549,532,1077,7801,8412,16216
114011283,1678,1527,3210,148,148,297,692,708,1400,19,20,33,22,23,44,3,0,7,11,9,23,0,0,0,3,0,4,34,29,64,0,0,0,782,797,1579,16,29,50,10,11,25,964,988,1951,230,196,421,2871,2711,5583
114021284,3203,3773,6979,590,659,1251,1687,1866,3553,20,18,37,38,40,74,11,13,20,6,14,25,9,4,11,0,0,4,13,19,38,0,6,3,1779,1983,3765,190,210,401,19,12,25,2581,2859,5442,334,438,776,6122,7075,13194
114021285,1892,1838,3733,175,189,361,711,769,1475,5,8,15,16,8,26,0,0,0,4,0,8,0,0,0,3,5,9,0,0,0,0,0,0,736,791,1529,15,20,33,21,22,49,953,1019,1973,129,100,230,2982,2961,5937
114021286,2254,2547,4800,442,470,914,1619,1791,3416,15,16,31,33,54,92,4,3,3,15,15,28,4,9,15,3,3,6,17,32,46,0,0,0,1714,1921,3633,154,178,330,38,37,80,2349,2609,4955,220,264,488,4828,5418,10241
114021287,2507,2663,5167,528,546,1075,1235,1413,2649,14,11,28,37,45,79,11,4,14,8,6,19,5,0,3,4,5,10,23,34,54,0,0,0,1338,1522,2856,135,132,269,26,26,52,2031,2225,4253,315,363,682,4854,5247,10102
114021288,1144,1091,2230,68,76,147,462,486,945,9,7,15,16,8,22,0,0,0,4,10,11,0,0,0,0,0,0,4,3,5,0,0,0,496,514,1010,30,22,48,0,0,0,591,616,1211,124,120,249,1859,1830,3685
114021289,1901,2026,3927,209,222,430,915,956,1875,12,23,32,13,19,31,0,0,0,4,9,17,7,6,16,0,6,0,6,14,20,0,0,0,962,1027,1985,57,70,125,16,18,35,1247,1337,2581,228,216,443,3377,3582,6952
115011290,6818,7130,13951,522,512,1033,2741,2783,5525,42,46,82,51,53,108,26,24,53,30,30,57,5,9,13,8,3,16,18,10,31,0,0,0,2921,2958,5878,717,801,1520,76,59,139,4234,4334,8562,312,336,654,11370,11795,23167
115011291,6557,6651,13206,309,358,666,2341,2358,4697,55,64,123,47,53,97,26,25,50,20,18,31,0,0,4,4,0,0,18,19,34,0,0,0,2512,2534,5046,550,638,1191,46,34,74,3417,3558,6979,245,258,507,10221,10472,20692
115011294,2043,2171,4215,54,63,120,691,731,1425,9,5,20,3,3,8,0,0,0,0,5,4,0,0,0,0,0,5,7,0,3,0,0,0,714,743,1457,65,58,122,18,29,47,845,895,1742,83,125,209,2969,3196,6160
115011296,4287,4414,8702,195,167,361,1126,1131,2257,19,18,36,20,19,36,5,8,11,15,16,32,0,0,0,0,0,0,0,0,0,0,0,0,1181,1192,2371,222,236,461,16,11,31,1615,1607,3222,105,116,220,6003,6135,12145
115011553,1974,2140,4120,94,103,198,982,1054,2034,25,20,44,29,33,60,8,4,17,18,20,36,0,3,12,0,0,0,3,6,7,0,0,0,1069,1140,2213,262,296,561,6,7,20,1440,1546,2985,91,97,184,3505,3783,7288
115011554,1554,1801,3361,63,85,145,522,622,1150,4,0,6,3,4,10,0,0,4,0,3,5,0,0,0,4,0,7,0,3,0,0,0,0,536,640,1180,108,111,217,24,46,69,727,885,1604,205,369,567,2485,3052,5530
115011555,3683,3779,7456,150,155,302,1376,1403,2780,31,24,57,28,20,51,7,4,11,8,19,29,0,0,0,3,3,5,9,7,17,0,0,0,1468,1486,2955,312,327,640,23,17,34,1948,1982,3928,148,154,305,5779,5908,11688
115011556,2726,2949,5669,108,109,222,1294,1309,2600,24,26,55,33,23,54,14,13,31,10,15,26,0,5,3,0,8,9,18,12,26,0,0,0,1394,1406,2797,441,490,929,23,24,48,1969,2024,3996,124,125,253,4811,5100,9908
115011557,1677,1769,3448,37,44,85,511,542,1055,9,6,13,0,5,6,0,0,0,0,0,0,0,0,0,0,0,4,6,6,8,0,0,0,533,557,1087,116,133,253,7,7,17,695,743,1437,35,27,63,2409,2535,4945
115011558,5952,6144,12089,359,344,704,1741,1743,3481,39,44,86,21,23,47,8,11,21,20,19,38,0,0,0,0,0,0,13,12,21,0,0,0,1851,1840,3699,670,663,1338,14,13,30,2892,2865,5760,215,315,536,9061,9326,18386
