SA2_CODE_2021,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_SAR_Ch_0_4,P_Hong_Kong_SAR_Ch_5_14,P_Hong_Kong_SAR_Ch_15_24,P_Hong_Kong_SAR_Ch_25_44,P_Hong_Kong_SAR_Ch_45_54,P_Hong_Kong_SAR_Ch_55_64,P_Hong_Kong_SAR_Ch_65_74,P_Hong_Kong_SAR_Ch_75_84,P_Hong_Kong_SAR_Ch_85ov,P_Hong_Kong_SAR_Ch_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_North_Macedonia_0_4,P_North_Macedonia_5_14,P_North_Macedonia_15_24,P_North_Macedonia_25_44,P_North_Macedonia_45_54,P_North_Macedonia_55_64,P_North_Macedonia_65_74,P_North_Macedonia_75_84,P_North_Macedonia_85ov,P_North_Macedonia_Tot
108011152,0,0,0,4,8,5,22,16,11,65,0,0,0,0,0,0,0,7,0,6,0,0,0,3,5,0,0,0,0,9,0,6,0,38,4,0,0,9,3,50,0,0,0,6,3,0,0,0,0,16,0,0,0,0,4,0,0,0,0,9,0,0,0,9,0,0,0,0,0,3,0,0,0,8,0,6,9,8,0,29,0,0,0,4,0,0,17,8,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,5,7,0,0,13,0,0,0,0,0,4,10,8,3,22,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0,0,0,51,0,0,0,0,0,7,13,23,10,51,0,3,0,17,32,43,49,23,10,190,0,0,0,0,0,0,0,0,0,6
108011153,0,0,0,4,6,9,13,16,0,43,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,4,3,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,11,0,0,0,0,0,3,3,4,0,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,3,29,0,4,0,16,25,23,20,15,0,100,0,0,0,0,0,0,0,0,0,0
108011154,0,0,0,0,0,0,12,5,5,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,11,4,0,0,3,0,18,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,5,11,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,26,0,0,0,0,0,0,9,0,3,14,0,0,6,5,6,12,12,12,3,59,0,0,0,0,0,0,0,0,0,0
108021155,0,0,0,3,5,11,18,14,8,55,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,34,5,5,5,0,0,56,0,0,0,0,4,6,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,11,0,0,0,0,4,3,0,0,0,9,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,5,0,11,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,11,10,5,19,0,6,0,19,25,36,15,6,5,113,0,0,0,0,0,0,0,0,0,0
108021156,0,0,0,8,0,8,10,9,5,30,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,0,0,0,6,3,4,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,4,0,24,0,0,0,19,16,45,22,3,0,105,0,0,0,0,0,0,0,0,0,0
108021157,0,0,0,0,0,0,4,4,0,19,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,24,6,0,0,0,0,31,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,6,3,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,3,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,4,7,8,0,15,0,0,0,8,9,16,15,4,0,52,0,0,0,0,0,0,0,0,0,0
108021158,0,0,0,0,0,0,16,11,0,33,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,5,0,0,21,0,0,4,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,0,13,0,0,0,0,0,3,9,0,6,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,13,7,0,31,0,0,0,8,15,20,24,16,0,100,0,0,0,0,0,0,0,0,0,0
108021159,0,0,0,0,3,8,19,12,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,5,0,3,0,5,0,6,0,0,0,18,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,8,20,0,0,0,0,0,27,0,0,0,0,0,0,9,5,0,23,0,0,0,14,16,36,31,7,0,101,0,0,0,0,0,0,0,0,0,0
108021160,0,0,0,3,4,8,11,13,3,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,4,5,4,0,21,0,0,0,4,6,10,15,9,5,58,0,0,0,0,0,0,0,0,0,0
108031161,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,5,0,23,0,0,0,0,0,0,0,0,0,0
108041162,0,0,0,4,5,14,24,29,7,90,0,0,0,0,0,3,0,4,5,8,0,0,0,0,0,0,5,0,0,3,0,0,0,11,8,3,4,5,0,33,0,0,0,6,0,3,0,0,0,12,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,7,6,33,0,0,0,0,4,4,8,3,0,22,0,0,0,0,4,0,0,0,0,8,0,0,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,16,0,0,0,0,0,6,13,9,0,23,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,30,31,0,82,0,6,5,22,33,42,49,34,13,200,0,0,0,0,0,0,0,0,0,0
108041164,0,0,0,6,6,8,28,29,9,91,0,0,0,0,0,3,3,0,0,4,0,0,0,7,0,0,3,0,0,10,0,17,13,144,25,6,8,10,3,216,0,0,0,9,0,3,0,3,0,24,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,20,3,0,13,6,0,53,0,0,0,4,4,0,13,7,8,34,0,0,0,3,3,0,0,0,0,14,0,0,0,12,0,3,0,0,0,17,0,0,0,0,3,3,0,0,0,4,0,0,0,12,3,0,3,0,0,22,0,0,0,0,6,0,14,9,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,4,8,70,0,0,0,0,0,83,0,0,0,3,5,0,15,23,10,66,0,9,11,58,45,66,68,55,17,332,0,0,0,0,0,0,0,0,0,0
108041165,0,0,0,5,0,8,13,0,0,18,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,0,0,0,15,0,0,0,0,0,3,5,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,0,14,0,0,0,11,18,18,14,3,0,68,0,0,0,0,0,0,0,0,0,0
108041166,0,0,0,0,5,0,17,7,6,35,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,5,3,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,0,29,0,0,6,27,19,37,31,15,0,137,0,0,0,0,0,0,0,0,0,0
108041619,0,0,0,6,5,9,6,11,4,50,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,14,0,0,5,33,8,3,4,3,0,53,0,0,0,3,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,4,8,5,9,8,8,0,43,0,0,0,3,0,0,5,0,0,19,0,5,0,5,5,0,3,0,0,16,0,0,0,15,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,7,0,0,0,26,0,0,0,0,0,0,8,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,33,0,0,0,5,3,3,11,11,5,36,0,9,11,36,32,36,42,17,7,193,0,0,0,0,0,0,0,0,0,0
108041620,0,0,0,8,5,11,19,37,6,81,0,0,0,0,0,0,0,0,4,11,0,0,0,10,0,3,3,0,0,22,0,9,5,16,9,0,3,8,0,44,0,0,0,0,0,0,3,3,0,10,0,0,0,0,3,0,0,0,0,8,0,0,0,5,0,0,0,0,0,7,0,0,0,4,10,5,3,13,0,40,0,0,0,0,4,8,11,9,3,26,0,0,0,3,3,0,0,0,0,15,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,9,0,6,0,18,0,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,7,0,0,0,7,3,8,22,23,12,76,0,5,8,39,52,54,52,37,19,261,0,0,0,0,0,4,0,0,0,6
108051167,0,0,0,0,0,6,5,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,12,0,0,0,4,0,8,11,4,6,42,0,0,0,0,0,0,0,0,0,0
108051168,0,4,0,8,0,10,15,13,6,65,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,7,0,4,0,18,0,0,3,0,0,26,0,0,0,0,3,0,5,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,0,22,0,0,0,0,0,5,10,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,12,0,0,0,0,0,0,8,0,3,15,0,0,0,0,0,3,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,11,27,12,3,57,0,0,0,28,21,26,36,20,9,145,0,0,0,0,0,0,0,0,0,0
108051169,0,0,0,0,6,14,18,7,7,51,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,8,3,16,6,94,15,4,5,0,0,148,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,15,3,27,0,0,0,0,0,0,7,3,4,19,0,0,0,0,0,0,0,0,0,7,0,0,0,3,4,0,0,0,0,9,0,0,0,0,3,3,4,0,0,13,0,0,0,10,5,3,4,0,0,18,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,11,0,0,4,30,0,0,0,0,0,37,0,0,0,3,0,6,26,27,10,71,0,6,0,17,25,36,44,21,5,151,0,0,0,0,0,0,0,0,0,0
108051170,0,0,0,3,14,15,25,14,0,66,0,0,0,0,0,0,3,0,0,5,0,0,4,3,0,0,6,0,0,11,0,0,0,3,0,0,8,0,0,11,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,17,0,0,0,0,0,3,8,4,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,8,0,0,12,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,7,22,12,5,41,0,0,0,17,22,47,47,14,6,160,0,0,0,0,0,0,0,0,0,0
108051171,0,0,0,0,0,0,9,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,10,7,5,8,3,0,44,0,0,0,0,0,0,0,0,0,0
109011172,0,0,0,9,8,15,21,15,5,66,0,0,0,0,0,0,0,7,0,11,0,0,0,3,0,0,0,0,0,7,3,5,22,199,22,10,13,3,4,280,0,0,0,4,0,0,0,0,0,7,0,0,0,4,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,5,0,17,0,0,0,0,0,5,10,3,0,21,0,3,0,3,6,0,0,0,0,9,0,0,3,14,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,4,0,0,0,8,6,3,0,0,0,18,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,13,25,0,0,0,0,0,45,0,0,0,4,0,5,17,24,3,63,6,13,11,60,29,35,33,4,0,189,0,0,0,0,0,0,0,0,0,0
109011173,0,0,0,0,0,8,15,11,5,40,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,7,5,4,16,139,10,8,0,0,0,175,0,0,0,3,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,33,0,0,0,0,0,66,0,0,0,0,5,4,10,12,0,34,0,3,6,15,21,20,13,7,0,90,0,0,0,0,0,0,0,0,0,0
109011174,3,0,0,8,4,10,23,12,4,64,0,0,0,0,3,0,0,9,8,19,0,0,0,3,4,0,0,0,0,6,4,3,22,147,9,7,8,3,0,201,0,0,0,6,4,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,17,0,4,0,10,3,0,4,4,0,25,0,0,0,5,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,6,0,0,4,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,30,0,0,0,3,0,0,15,10,6,34,6,7,6,36,21,28,23,12,0,124,0,0,0,0,0,0,0,0,0,0
109011175,0,0,0,5,9,9,21,6,4,53,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,6,0,17,4,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,9,4,0,0,0,0,15,0,0,0,0,0,0,7,0,0,7,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,15,7,0,41,0,12,5,26,11,25,18,7,0,108,0,0,0,0,0,0,0,0,0,0
109011176,0,0,0,7,0,9,32,31,9,89,0,0,0,0,0,0,4,10,0,16,0,0,0,0,0,0,5,0,0,3,12,17,32,310,17,4,6,0,0,405,0,0,0,3,4,0,0,0,0,5,0,0,0,0,4,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,18,0,0,0,0,0,4,9,4,5,29,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,3,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,82,83,8,0,0,0,0,206,0,0,0,0,0,4,24,21,7,59,0,9,8,46,31,33,33,14,4,166,0,0,0,0,0,0,0,0,0,0
109021177,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,26,4,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,5,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,0,0,10,3,6,5,0,0,32,0,0,0,0,0,0,0,0,0,0
109021178,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,4,16,8,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,4,0,11,0,0,0,13,8,10,12,7,0,57,0,0,0,0,0,0,0,0,0,0
