SA2_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
102011040,..,3350,3350,3409,306,3714,1353,35,1391,1177,6,1183,440,0,443,189,0,189,6567,3700,10267
102011041,..,680,680,1159,61,1221,540,15,558,716,10,721,322,4,321,147,0,151,2883,773,3653
102011042,..,2140,2140,1936,186,2115,802,17,817,671,10,671,232,0,232,113,0,114,3743,2348,6092
102011043,..,1212,1212,1327,98,1427,667,19,685,626,4,626,233,0,233,129,0,129,2985,1333,4320
102021044,..,2091,2091,2620,168,2791,1322,25,1342,1311,10,1321,553,0,554,240,0,243,6055,2288,8341
102021045,..,765,765,1141,128,1268,717,14,725,632,4,628,335,0,335,182,0,182,2999,906,3913
102021046,..,1267,1267,1289,103,1393,472,9,484,480,4,482,205,0,205,109,0,109,2549,1386,3935
102021047,..,1195,1195,1826,104,1932,924,20,944,1011,0,1011,424,3,423,204,0,204,4382,1322,5708
102021048,..,2572,2572,2662,247,2916,1252,42,1292,1009,16,1028,464,3,469,288,0,287,5673,2887,8559
102021049,..,121,121,346,15,363,174,0,176,170,0,178,101,0,101,101,0,101,895,138,1036
102021050,..,1480,1480,1734,114,1847,536,4,541,486,3,486,199,0,199,99,0,99,3051,1602,4652
102021051,..,316,316,568,40,607,273,5,271,301,0,304,130,0,130,77,0,78,1349,364,1711
102021052,..,571,571,909,50,960,368,3,369,337,0,337,165,0,165,65,0,65,1851,624,2472
102021053,..,2644,2644,2246,228,2468,822,32,848,619,7,629,258,0,261,122,0,121,4062,2912,6974
102021054,..,1483,1483,1310,124,1435,531,11,541,437,4,436,170,0,170,77,0,77,2523,1623,4151
102021055,..,395,395,558,38,593,328,3,331,336,4,334,148,0,143,62,0,62,1418,439,1858
102021056,..,963,963,1705,95,1803,1150,24,1178,1363,10,1370,652,9,667,339,3,339,5215,1108,6322
102021057,..,1020,1020,1056,128,1181,502,11,513,443,9,452,196,0,202,113,0,112,2311,1174,3484
103011059,..,827,827,1343,79,1424,685,9,693,731,5,732,340,6,342,175,0,175,3273,924,4201
103011060,..,508,508,875,47,920,335,4,335,318,0,318,177,0,178,109,0,109,1814,555,2372
103011061,..,549,549,686,37,721,199,5,204,183,0,183,84,0,84,48,0,48,1203,589,1795
103011612,..,1893,1893,1285,172,1452,460,50,509,307,14,323,131,11,133,54,0,54,2240,2135,4376
103011613,..,1215,1215,1726,112,1834,787,32,816,833,3,838,366,4,364,159,0,165,3867,1369,5239
103021062,..,720,720,745,34,780,301,3,305,241,0,238,168,0,168,78,0,78,1530,757,2291
103021063,..,1301,1301,1255,74,1323,455,4,464,370,0,371,194,0,194,98,0,96,2373,1385,3760
103021064,..,616,616,847,70,917,276,7,275,202,3,205,117,0,117,55,0,55,1500,691,2187
103021065,..,1185,1185,1340,79,1426,426,7,437,413,0,413,231,0,231,122,0,122,2539,1266,3805
103021066,..,514,514,560,22,587,162,0,165,137,0,137,63,0,63,35,0,35,963,541,1497
103021067,..,1279,1279,1313,82,1393,542,19,559,488,4,494,285,3,285,134,0,134,2762,1384,4148
103021068,..,371,371,399,28,425,148,0,148,123,0,123,84,0,84,45,0,45,798,398,1194
103021069,..,675,675,740,29,770,277,8,282,221,0,221,127,0,127,65,0,65,1428,712,2142
103031070,..,1963,1963,1631,126,1761,552,15,570,535,6,539,210,0,210,114,0,113,3038,2112,5149
103031071,..,869,869,1145,53,1192,443,0,449,368,0,368,191,0,191,99,0,99,2243,927,3169
103031072,..,1306,1306,1487,125,1616,706,27,730,628,7,636,308,0,310,131,0,131,3267,1465,4727
103031073,..,563,563,528,30,561,144,0,143,108,0,108,55,0,55,23,0,23,863,601,1459
103031074,..,1035,1035,1414,80,1496,476,10,486,519,0,519,307,0,307,141,0,141,2855,1123,3975
103031075,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,..,708,708,968,42,1009,408,4,411,343,0,343,199,0,201,97,0,97,2014,755,2772
103041077,..,2756,2756,2276,187,2462,922,52,971,799,19,814,390,3,393,173,3,173,4556,3021,7577
103041078,..,1804,1804,2475,171,2644,1218,36,1257,1324,19,1346,674,7,681,301,3,302,5994,2050,8037
103041079,..,889,889,1523,38,1560,594,8,604,565,0,565,374,0,374,166,0,170,3222,936,4158
104011080,..,2508,2508,2441,225,2661,1011,16,1029,811,7,821,391,0,393,206,0,207,4861,2755,7616
104011081,..,1356,1356,2301,186,2492,813,11,827,627,4,627,332,0,333,225,0,227,4296,1558,5860
104011082,..,2124,2124,3050,204,3253,769,23,795,689,0,689,267,0,267,154,0,154,4924,2354,7273
104021083,..,595,595,733,81,811,338,13,351,308,3,312,125,0,125,64,0,64,1577,690,2264
104021084,..,2280,2280,2285,221,2504,925,39,966,801,19,815,351,9,357,227,4,227,4582,2574,7154
104021085,..,1488,1488,1357,137,1495,532,31,562,421,3,426,200,0,201,126,0,126,2639,1658,4301
104021086,..,227,227,495,33,531,190,3,198,204,0,209,99,0,99,70,0,70,1069,262,1333
104021087,..,489,489,510,46,552,132,0,133,133,0,133,51,0,51,22,0,22,845,529,1373
104021088,..,645,645,1415,67,1480,554,15,571,582,4,586,273,0,273,112,0,112,2935,732,3666
104021089,..,2111,2111,2568,195,2765,1147,26,1176,977,12,986,431,0,432,245,0,245,5372,2343,7713
104021090,..,578,578,749,68,818,237,6,243,183,4,184,101,0,107,36,0,38,1316,654,1966
104021091,..,1352,1352,1854,163,2011,713,31,740,701,13,717,321,8,326,203,13,214,3794,1573,5365
105011092,..,383,383,325,19,346,159,5,160,122,3,121,69,0,72,62,0,62,739,411,1149
105011093,..,481,481,450,28,481,177,3,177,170,0,173,79,0,79,48,0,48,923,513,1438
105011094,..,427,427,426,40,471,184,6,188,127,0,127,86,0,86,60,0,60,891,468,1359
105011095,..,563,563,569,37,608,212,0,213,187,0,187,109,0,109,61,0,61,1141,602,1745
105011096,..,658,658,544,56,605,196,9,205,142,0,142,88,0,88,76,0,76,1041,727,1765
105021097,..,2713,2713,2368,145,2507,921,16,941,731,0,730,279,0,279,134,0,134,4429,2875,7308
105021098,..,285,285,231,13,242,89,0,87,72,0,73,44,4,51,44,0,44,476,299,776
105031099,..,939,939,1016,72,1086,337,0,337,276,5,278,148,0,148,91,0,91,1870,1006,2878
105031100,..,921,921,1148,91,1237,542,21,567,522,9,525,248,0,248,157,0,159,2627,1038,3661
105031101,..,2226,2226,2121,210,2330,1107,54,1167,929,14,951,472,8,478,201,0,198,4832,2513,7345
105031102,..,900,900,1096,84,1180,546,20,567,511,6,518,260,5,263,133,4,141,2549,1023,3572
105031103,..,324,324,668,34,700,287,5,289,316,0,314,163,0,163,112,0,112,1541,362,1900
105031104,..,483,483,594,27,617,205,5,212,161,0,163,111,0,111,43,0,43,1110,518,1629
105031105,..,656,656,722,42,765,295,9,299,284,0,282,161,0,161,83,0,83,1540,707,2248
105031106,..,931,931,959,75,1039,375,9,378,287,0,294,177,3,186,112,3,114,1915,1020,2938
106011107,..,798,798,1463,71,1533,746,9,751,780,5,784,382,4,383,175,0,175,3540,881,4427
106011108,..,2357,2357,2548,193,2739,1274,26,1300,1085,0,1082,515,0,515,265,6,272,5686,2576,8269
106011109,..,594,594,1039,56,1101,490,8,496,500,0,500,254,0,259,164,0,164,2445,662,3111
106011110,..,865,865,1308,50,1356,500,0,500,498,0,496,241,0,241,120,0,120,2662,919,3578
106011111,..,1831,1831,2317,173,2490,1264,25,1293,1119,5,1125,503,0,508,284,0,284,5494,2028,7521
106011112,..,1524,1524,1838,126,1966,899,16,912,931,3,936,457,0,456,220,0,220,4345,1675,6020
106011113,..,303,303,589,30,614,290,4,290,284,0,284,144,0,144,91,0,91,1398,332,1733
106021114,..,768,768,926,67,994,493,10,505,534,3,536,224,0,223,105,0,105,2285,844,3130
106021116,..,485,485,933,34,967,498,5,501,608,5,612,276,0,276,105,0,103,2415,528,2944
106021614,..,1834,1834,2083,153,2242,1071,30,1100,998,4,1001,444,6,446,212,0,212,4808,2026,6833
106021615,..,1212,1212,1865,120,1988,1085,8,1098,1069,3,1077,537,6,543,220,0,219,4782,1361,6140
106021616,..,797,797,936,76,1009,525,10,534,397,3,400,179,0,182,94,0,94,2133,884,3012
106021617,..,1200,1200,1392,69,1457,585,8,595,527,3,530,205,0,205,99,0,99,2811,1280,4089
106021618,..,685,685,1689,107,1795,1014,29,1042,1162,7,1175,440,3,442,195,3,197,4502,829,5331
106031119,..,641,641,1028,51,1081,298,4,300,293,0,295,133,0,133,64,0,64,1816,704,2519
106031120,..,759,759,1076,86,1162,355,4,356,287,0,287,120,4,121,92,0,92,1922,850,2766
106031121,..,2746,2746,3760,171,3932,1010,29,1042,905,8,912,374,0,378,169,0,167,6216,2962,9176
106031122,..,1623,1623,1679,148,1833,814,18,836,716,8,719,327,0,330,196,0,196,3735,1805,5539
106031123,..,206,206,610,24,632,313,0,308,353,0,353,188,0,188,102,0,102,1575,234,1801
106031124,..,747,747,1403,53,1457,200,9,201,121,0,122,51,0,51,24,0,24,1799,801,2604
106031125,..,973,973,1753,75,1829,838,6,845,826,3,833,444,0,440,237,0,237,4092,1058,5155
106041126,..,1345,1345,1324,117,1438,652,11,663,636,0,638,291,0,297,156,0,160,3066,1480,4545
106041127,..,364,364,501,27,534,219,3,216,186,0,186,102,0,99,60,0,60,1061,398,1459
106041128,..,678,678,762,51,817,322,14,336,301,3,306,161,0,161,50,0,53,1594,756,2352
106041129,..,903,903,1160,70,1229,363,7,373,368,0,368,197,0,201,81,0,81,2164,979,3147
107011131,..,2239,2239,3032,172,3209,1447,18,1460,1373,7,1380,571,0,570,272,0,272,6694,2436,9127
107011132,..,471,471,1162,40,1207,733,11,743,888,7,895,407,0,407,177,0,177,3362,529,3895
107011133,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,..,1093,1093,1655,82,1735,924,21,944,1031,7,1039,375,3,376,176,0,176,4168,1199,5367
107011545,..,1333,1333,1516,148,1661,794,13,802,731,15,743,348,0,347,242,0,242,3619,1510,5133
107011546,..,1275,1275,1099,86,1184,523,11,542,451,0,454,193,3,201,131,0,131,2404,1384,3791
107011547,..,695,695,538,37,577,237,4,240,193,0,195,82,0,82,31,0,31,1083,738,1822
107021135,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,..,932,932,2046,60,2106,1188,19,1207,1338,15,1346,551,4,555,253,0,260,5374,1032,6404
107031137,..,644,644,879,63,944,401,3,406,329,9,340,143,0,143,100,0,100,1855,710,2567
107031138,..,975,975,1437,63,1496,433,11,440,427,0,427,156,0,156,66,0,66,2510,1048,3559
107031139,..,359,359,782,19,801,302,7,307,381,3,386,196,0,194,51,0,51,1715,385,2100
107031140,..,613,613,1131,55,1181,365,10,377,424,0,429,233,0,233,78,0,78,2237,678,2915
107031141,..,1081,1081,2138,81,2217,1088,27,1113,1450,7,1455,527,0,527,228,0,228,5420,1187,6609
107031142,..,958,958,1369,87,1454,618,13,636,542,7,549,260,0,260,115,0,115,2907,1061,3967
107031143,..,2332,2332,2634,175,2811,1208,18,1226,945,7,951,428,0,429,239,0,239,5459,2534,7993
107041144,..,2249,2249,2456,213,2667,1202,112,1318,1200,66,1262,446,24,466,202,7,208,5503,2669,8174
107041145,..,2031,2031,2009,184,2191,922,31,961,885,11,896,321,4,326,127,0,127,4268,2264,6536
107041146,..,1739,1739,2156,175,2333,1152,106,1257,1430,84,1513,601,27,629,217,25,249,5555,2156,7713
107041147,..,436,436,876,34,916,555,5,564,713,4,722,269,0,267,93,0,97,2512,482,2994
107041148,..,801,801,1380,60,1440,659,31,691,830,12,841,339,0,342,98,4,100,3310,905,4220
107041150,..,1888,1888,2219,96,2318,1133,31,1162,1460,15,1474,568,0,569,161,0,162,5545,2025,7572
107041548,..,3069,3069,2688,561,3249,651,243,897,360,35,398,112,14,127,52,6,55,3870,3922,7790
107041549,..,1945,1945,1826,354,2179,884,200,1087,742,91,835,311,31,341,131,19,151,3900,2642,6539
108011151,..,525,525,732,37,773,264,9,272,206,0,206,121,0,121,54,0,54,1377,577,1954
108011152,..,2246,2246,2542,169,2712,633,25,653,565,0,562,203,3,211,92,0,95,4031,2448,6478
108011153,..,701,701,1140,73,1211,306,0,307,280,3,284,127,0,127,77,0,77,1929,777,2710
108011154,..,1212,1212,1166,73,1240,251,3,258,169,4,173,75,0,75,39,0,39,1697,1290,2988
108021155,..,1546,1546,1748,125,1874,749,23,771,588,4,590,321,0,326,240,0,237,3644,1704,5347
108021156,..,1014,1014,1290,126,1413,500,14,510,379,4,382,165,0,165,128,0,128,2453,1157,3615
108021157,..,610,610,742,54,797,271,9,276,210,0,214,104,0,104,56,0,56,1387,671,2054
108021158,..,1307,1307,1025,93,1121,329,3,337,197,0,197,114,0,114,61,0,61,1736,1402,3142
108021159,..,824,824,1141,93,1236,352,0,353,356,0,360,185,0,187,112,0,107,2139,926,3069
108021160,..,729,729,1073,67,1137,252,3,257,183,4,180,76,0,76,43,0,43,1624,795,2421
108031161,..,52,52,60,6,63,20,0,25,19,0,19,3,0,3,3,0,3,109,55,161
108041162,..,2235,2235,3378,165,3541,831,10,841,736,0,736,313,0,312,144,0,144,5399,2414,7808
108041164,..,2873,2873,3085,233,3318,1056,45,1106,844,23,860,351,6,356,185,7,191,5516,3185,8705
108041165,..,414,414,738,49,785,257,3,264,226,0,226,105,0,105,97,0,97,1418,463,1884
108041166,..,1028,1028,1651,103,1748,685,11,696,654,0,652,321,0,321,180,0,180,3477,1146,4620
108041619,..,1690,1690,1691,144,1838,563,33,595,531,7,542,222,3,226,97,0,96,3105,1884,4990
108041620,..,1802,1802,2594,138,2734,868,30,895,896,12,904,374,3,382,136,0,140,4874,1981,6855
108051167,..,673,673,899,48,949,245,0,244,192,0,192,102,0,102,39,0,40,1475,727,2204
108051168,..,1308,1308,2125,122,2248,557,13,574,539,4,541,220,3,223,117,7,125,3565,1454,5019
108051169,..,2773,2773,2732,215,2951,1044,22,1066,832,9,841,416,7,420,240,0,242,5264,3032,8294
108051170,..,1359,1359,2275,120,2400,634,6,638,443,0,446,233,0,233,157,0,157,3739,1488,5225
108051171,..,655,655,726,47,769,283,4,287,227,0,227,121,0,124,63,0,63,1419,718,2128
109011172,..,1594,1594,2091,163,2259,972,57,1030,1060,22,1081,463,6,472,158,0,158,4746,1840,6588
109011173,..,1303,1303,1313,129,1443,572,24,602,486,6,486,190,4,190,107,0,107,2666,1464,4132
109011174,..,1737,1737,1463,144,1598,500,16,517,415,8,419,178,0,178,55,0,55,2604,1905,4508
109011175,..,1039,1039,1584,64,1651,550,3,552,581,3,582,349,0,349,182,0,188,3244,1113,4353
109011176,..,2327,2327,1954,200,2149,791,33,821,680,13,688,307,4,313,174,4,173,3904,2569,6473
109021177,..,382,382,406,15,422,136,3,144,102,0,101,57,0,57,25,0,25,735,404,1136
109021178,..,564,564,812,24,843,305,3,312,308,0,314,165,0,163,67,0,67,1659,598,2257
109021179,..,313,313,420,23,446,147,0,151,128,4,131,80,0,80,57,0,57,836,349,1180
109031180,..,864,864,886,51,937,256,0,256,214,0,214,89,0,89,42,0,42,1491,917,2405
109031181,..,787,787,1108,59,1167,305,9,313,307,6,315,146,0,149,68,0,68,1939,860,2799
109031182,..,997,997,1013,61,1070,298,3,304,295,0,296,124,0,121,53,0,55,1780,1069,2854
109031183,..,753,753,981,41,1028,264,0,269,281,0,281,160,0,160,77,0,79,1767,807,2570
109031184,..,661,661,1043,46,1092,318,8,325,330,0,329,169,0,169,55,0,55,1916,709,2623
109031185,..,1204,1204,1480,79,1556,417,5,422,347,0,347,190,0,190,80,0,80,2517,1290,3805
110011186,..,2883,2883,2782,270,3055,1076,70,1148,981,40,1020,422,0,423,257,5,259,5517,3269,8785
110011187,..,471,471,568,39,607,183,14,195,190,9,198,103,0,102,54,0,54,1098,523,1627
110011188,..,583,583,884,44,922,276,0,277,289,0,289,133,0,137,63,0,63,1638,624,2265
110011189,..,372,372,501,16,519,142,0,144,104,0,104,67,0,67,23,0,23,841,389,1226
110021190,..,1292,1292,1328,83,1409,370,12,381,315,0,317,162,0,163,61,0,60,2243,1389,3628
110021191,..,1421,1421,1561,104,1664,651,19,667,504,7,513,235,3,243,129,0,129,3078,1550,4631
110021192,..,484,484,680,49,726,229,6,231,186,0,186,104,0,104,80,0,80,1279,539,1817
110021193,..,629,629,841,45,885,239,3,243,221,0,221,127,0,127,69,0,69,1499,676,2176
110021194,..,1024,1024,1116,74,1189,282,8,291,216,0,216,108,0,108,55,0,55,1772,1104,2875
110031195,..,823,823,835,82,920,367,10,377,312,3,311,166,0,166,84,0,85,1758,915,2673
110031196,..,392,392,467,25,494,187,3,196,211,6,214,139,3,138,76,0,76,1077,430,1502
110031197,..,779,779,874,57,931,343,12,358,292,3,298,179,0,179,65,0,65,1762,852,2617
110031198,..,394,394,516,40,556,215,0,219,167,0,167,124,0,124,71,0,71,1087,440,1527
110041199,..,1094,1094,1113,95,1211,466,18,482,474,4,480,252,0,252,99,0,105,2405,1213,3616
110041200,..,341,341,559,33,595,208,5,210,211,0,211,102,0,107,52,0,52,1137,385,1521
110041201,..,876,876,1003,72,1071,335,6,340,320,0,316,171,0,168,74,0,74,1892,953,2848
110041202,..,2433,2433,2648,214,2865,1177,45,1221,1007,14,1018,445,15,456,226,4,229,5504,2721,8226
110041203,..,2098,2098,1949,158,2103,844,34,879,759,14,772,332,3,342,188,3,192,4083,2304,6385
110041204,..,449,449,546,55,601,313,8,322,295,4,297,169,5,169,91,0,100,1414,519,1940
110041205,..,1726,1726,2471,144,2615,969,9,979,1001,3,1002,467,0,467,214,0,214,5123,1881,7008
111011206,..,1805,1805,2372,130,2508,1012,20,1026,1056,3,1057,383,0,382,163,0,167,4978,1962,6939
111011207,..,754,754,813,43,855,337,7,335,289,0,289,113,0,112,30,0,30,1573,803,2377
111011208,..,2448,2448,2996,249,3246,1466,59,1526,1628,13,1639,559,9,568,210,0,212,6857,2782,9642
111011209,..,2156,2156,2896,197,3093,1538,44,1583,1530,22,1551,567,7,575,235,0,238,6763,2437,9196
111011210,..,1128,1128,1112,97,1205,589,11,592,438,6,447,172,4,176,105,0,105,2416,1248,3662
111011211,..,462,462,394,13,413,168,6,169,222,0,227,118,0,118,24,0,24,925,486,1416
111011212,..,1300,1300,1820,87,1904,689,4,694,671,4,671,302,0,302,96,0,96,3578,1394,4968
111011213,..,792,792,1576,42,1623,642,0,637,932,6,940,364,0,364,108,0,108,3627,843,4466
111011214,..,1597,1597,2020,104,2124,821,24,841,850,0,852,321,0,321,117,0,116,4121,1725,5847
111021215,..,935,935,1216,79,1293,583,8,596,536,0,536,220,0,225,101,0,101,2659,1018,3684
111021216,..,812,812,1348,88,1431,606,8,613,481,0,485,214,0,215,109,0,112,2760,907,3667
111021217,..,1036,1036,1625,92,1716,977,20,999,1171,5,1177,467,4,471,192,0,192,4430,1160,5589
111021218,..,1808,1808,2201,175,2376,942,25,968,847,8,856,414,6,416,269,0,269,4673,2018,6696
111021219,..,1563,1563,2025,83,2105,732,11,745,671,8,677,267,0,273,146,0,146,3841,1667,5510
111021220,..,787,787,1504,47,1553,531,8,536,490,0,490,191,0,191,85,0,85,2797,840,3638
111021221,..,462,462,841,62,903,483,5,491,461,0,463,170,4,168,92,0,92,2044,533,2579
111031222,..,1476,1476,1874,166,2040,944,88,1031,1101,30,1132,422,3,425,117,0,122,4460,1761,6221
111031223,..,942,942,1065,94,1153,528,13,540,396,8,401,184,3,191,103,0,109,2283,1059,3336
111031224,..,1846,1846,1504,215,1718,647,133,785,591,52,641,196,12,213,58,5,64,2988,2268,5263
111031225,..,1944,1944,1972,193,2160,971,67,1040,1133,17,1150,376,8,383,114,0,114,4563,2225,6787
111031226,..,728,728,1515,108,1628,1021,51,1070,1232,18,1249,496,8,508,208,0,208,4469,920,5391
111031227,..,2081,2081,1871,314,2194,911,111,1025,686,34,719,242,7,250,88,5,95,3802,2555,6360
111031228,..,1512,1512,1694,209,1906,701,117,815,844,49,898,368,8,380,85,0,85,3695,1895,5584
111031229,..,2502,2502,1965,407,2368,536,163,699,375,29,406,120,12,129,26,3,30,3018,3117,6129
111031230,..,4,4,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,7,7,14
111031231,..,1294,1294,1196,224,1416,538,166,704,378,83,456,175,38,214,133,35,166,2419,1830,4256
111031232,..,1047,1047,1293,68,1364,430,12,436,434,6,436,186,0,190,67,0,67,2412,1134,3545
111031233,..,2360,2360,2508,260,2767,1322,101,1420,989,21,1006,412,13,426,185,5,190,5417,2756,8169
111031234,..,1508,1508,1507,257,1760,675,121,803,563,47,609,197,16,215,81,8,91,3028,1961,4987
111031235,..,1236,1236,1270,247,1513,505,125,625,398,38,433,93,4,95,29,6,35,2288,1652,3944
112011236,..,2895,2895,2862,273,3139,900,42,950,739,6,745,250,4,248,95,0,95,4850,3231,8077
112011237,..,1568,1568,2414,161,2581,1025,25,1054,942,12,948,450,5,455,213,0,217,5046,1776,6824
112011238,..,441,441,697,68,764,415,32,445,352,13,362,155,3,157,85,3,86,1701,564,2266
112011239,..,986,986,1048,210,1262,514,60,571,438,15,452,165,5,173,71,0,79,2238,1282,3519
112011240,..,1150,1150,1098,228,1328,509,141,645,471,81,551,170,36,200,58,8,74,2306,1645,3952
112011241,..,702,702,850,70,920,243,0,248,225,3,234,106,0,106,52,0,52,1475,784,2263
112011242,..,682,682,1168,89,1256,506,24,528,557,9,569,215,3,214,80,0,83,2529,810,3340
112011243,..,843,843,880,148,1028,463,56,520,377,17,399,167,5,175,104,0,110,2004,1071,3076
112021244,..,1473,1473,1570,112,1679,612,15,626,499,3,506,262,0,262,163,0,163,3107,1598,4702
112021245,..,635,635,962,68,1029,341,7,346,263,0,264,159,0,159,128,0,128,1851,710,2564
112021246,..,1660,1660,1703,157,1860,738,31,767,625,0,626,266,4,269,175,0,178,3506,1848,5355
112021247,..,977,977,1102,94,1197,336,15,347,274,0,270,153,0,153,91,0,91,1948,1079,3028
112021248,..,2288,2288,1726,299,2026,793,54,847,619,19,637,276,5,279,145,5,146,3551,2670,6220
112021249,..,1290,1290,2037,182,2222,837,32,863,754,13,767,349,6,351,188,4,193,4165,1528,5687
112031250,..,1542,1542,1899,152,2048,677,28,707,820,3,826,355,0,357,145,0,145,3892,1726,5616
112031251,..,1135,1135,1148,96,1245,506,15,521,447,0,451,211,0,211,108,0,108,2418,1244,3667
