SA2_CODE_2021,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
115011621,5,12,0,1311,47,4,10,21,10,13,0,5,6,16,68,197,5,0,0,0,3,0,0,0,0,0,10,17,1021,146,37,777,177,499,67,138,49,207,77,3193
115011622,3,10,0,888,20,0,6,9,3,8,0,0,6,0,36,95,4,0,0,0,0,0,0,0,0,0,6,24,698,72,23,395,114,315,41,62,27,103,49,1903
115021297,16,55,3,1394,41,11,6,34,3,18,7,11,7,15,57,209,3,0,3,7,3,0,0,0,3,5,20,50,819,237,65,815,192,455,76,190,73,313,83,3322
115021298,0,5,0,303,7,3,0,11,0,8,0,0,0,0,13,51,0,0,0,0,0,0,0,0,0,0,6,7,178,54,12,196,34,99,16,48,7,58,21,726
115031299,0,0,0,45,4,0,0,3,0,0,0,7,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,62,27,11,76,21,37,18,31,16,24,12,318
115031300,3,14,0,858,38,12,3,29,9,6,6,3,7,8,91,221,9,0,6,4,0,4,0,0,4,0,5,38,717,210,84,903,248,412,121,150,76,191,106,3210
115041301,3,8,0,502,16,3,3,27,3,9,11,0,0,6,45,118,0,0,0,0,0,5,0,0,4,0,5,19,400,115,43,478,134,169,55,78,33,122,54,1687
115041623,0,8,0,549,16,4,0,9,0,3,0,0,0,0,41,81,3,0,3,0,0,0,0,0,3,3,8,15,618,99,33,419,161,261,54,72,29,68,52,1872
115041624,5,18,0,1279,22,4,9,8,3,10,3,0,0,7,66,130,0,0,4,5,0,0,0,0,0,0,12,26,1049,111,63,712,212,515,55,107,56,157,81,3112
115041625,3,18,0,1384,21,10,7,18,4,20,5,10,3,9,69,163,0,0,0,0,0,3,0,0,0,0,9,19,1071,127,41,749,227,515,60,111,60,175,80,3215
116011303,4,8,0,244,5,0,5,5,0,13,0,10,0,10,51,100,0,0,0,3,0,0,0,0,0,0,9,13,371,83,47,336,134,478,51,143,83,323,62,2124
116011304,7,16,0,356,11,4,3,3,5,12,3,4,11,24,69,147,3,0,0,0,0,5,0,0,0,0,14,24,555,113,48,443,198,468,82,191,116,397,85,2704
116011306,0,20,0,631,29,0,8,13,6,19,4,7,11,24,78,185,0,0,3,0,0,0,0,0,0,4,21,32,912,139,65,519,197,596,98,216,110,444,116,3418
116011307,8,26,0,806,20,3,0,30,3,18,6,5,8,19,65,184,0,0,6,0,0,0,0,0,0,3,9,24,808,125,92,680,282,562,131,185,108,399,88,3453
116011560,5,5,0,237,8,0,0,7,0,17,0,7,0,10,62,108,0,0,0,0,0,0,0,0,0,0,9,20,360,74,42,274,88,318,55,117,65,278,76,1760
116011561,6,9,0,255,6,5,4,8,8,13,4,4,10,13,64,121,0,0,0,0,0,0,0,0,0,0,14,21,451,72,51,328,125,448,68,188,102,324,76,2230
116011626,8,13,0,379,16,0,6,7,0,10,0,10,3,27,37,116,0,0,0,0,0,0,0,0,0,3,4,9,486,88,37,360,151,387,66,130,74,274,47,2091
116011627,0,8,0,319,9,3,8,4,12,9,0,9,0,12,38,89,0,0,0,0,0,0,0,0,0,3,13,14,465,65,34,276,105,329,43,99,45,194,57,1700
116021309,5,17,4,1073,23,0,7,23,11,18,3,4,6,11,52,166,0,0,0,0,0,0,0,0,0,0,4,12,980,107,49,590,194,468,72,130,71,211,71,2935
116021562,0,8,0,183,4,0,0,0,0,3,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,4,4,221,15,10,152,45,101,15,29,9,48,10,660
116021563,10,26,0,948,24,3,4,15,8,17,0,4,3,18,78,182,3,0,6,4,4,4,0,0,0,6,16,35,1144,162,67,850,311,751,107,207,68,318,104,4092
116021628,3,22,0,1515,34,0,0,10,6,12,0,0,5,4,75,163,4,0,6,3,0,0,0,0,0,0,15,34,1449,127,66,886,268,603,83,129,61,161,96,3927
116021629,3,4,4,600,9,0,0,0,3,0,0,0,0,8,70,108,3,0,0,0,0,0,0,0,0,0,19,29,1029,106,63,552,235,441,79,121,64,128,105,2913
116021630,3,11,0,367,14,0,0,8,3,10,0,3,0,8,41,87,0,0,0,0,0,0,0,0,0,0,8,11,519,86,83,399,180,351,75,100,57,169,52,2081
116021631,3,8,0,612,12,0,4,9,0,7,0,0,0,5,39,81,3,0,3,4,0,0,0,0,0,0,9,17,725,67,41,351,135,276,36,57,39,90,61,1868
116021632,9,13,0,1170,13,4,4,7,3,13,0,0,0,7,84,133,7,0,4,5,0,4,0,0,4,5,24,45,1529,161,86,807,305,767,99,163,92,223,124,4356
116021633,5,8,0,774,11,4,5,13,7,6,0,0,0,11,44,90,0,0,0,0,0,0,0,0,0,0,13,19,703,85,48,427,130,358,49,75,36,113,63,2089
116031313,7,3,0,88,10,0,7,4,0,14,0,11,7,28,63,154,0,0,0,0,0,0,0,0,0,4,19,24,196,44,36,215,79,358,44,172,98,464,89,1797
116031314,7,5,0,143,3,0,0,10,0,5,0,4,5,11,39,82,0,0,4,0,0,0,0,0,3,0,6,12,271,45,28,245,78,229,39,97,61,153,49,1288
116031315,7,18,6,458,21,7,3,16,12,28,3,12,7,20,98,224,0,0,5,0,0,0,0,0,0,3,19,30,794,110,73,503,224,590,88,229,135,416,134,3289
116031316,4,10,0,221,10,8,4,8,6,16,7,4,8,30,77,172,4,0,0,0,0,5,0,0,4,6,22,35,478,72,58,344,159,430,72,152,104,409,104,2385
116031317,7,23,0,207,8,0,0,5,3,17,8,8,8,35,84,168,0,0,0,0,0,0,0,0,4,9,12,31,366,77,41,293,110,680,74,250,148,697,107,2850
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,17,25,3,491,29,3,3,14,6,17,9,12,5,24,97,210,5,0,3,0,0,0,0,0,0,0,9,21,727,106,70,497,191,653,92,200,107,485,122,3243
117011320,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,9,9,4,0,0,0,0,0,41
117011321,3,3,0,624,16,3,0,8,0,10,0,0,0,4,37,87,3,0,0,3,4,0,0,0,0,0,3,18,511,89,23,467,132,240,41,69,37,107,45,1761
117011323,4,9,0,460,3,0,0,10,0,6,0,3,5,7,41,90,3,0,0,0,0,0,0,0,0,0,10,14,382,85,24,363,126,283,61,110,44,190,45,1711
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011634,0,9,0,244,5,0,4,8,0,6,0,5,5,5,22,59,0,0,0,0,0,0,0,0,0,0,6,11,205,52,10,215,66,180,37,77,36,176,39,1098
117011635,0,14,3,502,13,3,3,6,0,8,0,6,6,7,34,78,0,0,0,0,0,0,0,0,0,0,9,14,444,116,52,348,142,321,61,150,51,232,47,1960
117021327,0,7,0,1004,16,0,0,8,0,0,0,0,0,10,21,66,0,0,0,3,0,0,0,0,0,4,3,9,617,84,18,475,122,225,32,72,19,126,28,1822
117021328,4,5,0,337,4,0,0,3,0,5,0,0,0,0,15,32,0,0,0,0,0,0,0,0,0,0,0,0,244,37,13,214,71,103,14,43,12,69,20,846
117021636,0,8,0,528,6,0,6,0,0,0,0,0,5,7,20,54,0,0,0,0,0,0,0,0,0,4,0,5,334,69,15,285,84,174,26,48,24,129,23,1207
117021637,4,14,0,460,5,0,0,10,0,6,3,5,0,15,21,71,0,0,4,4,0,0,0,0,0,3,8,11,281,63,18,270,97,211,22,86,29,206,31,1309
117031329,0,3,0,229,0,0,0,0,4,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,3,3,105,16,5,80,45,47,9,14,9,16,6,354
117031330,4,0,0,816,9,0,0,4,7,0,0,0,0,0,23,45,0,0,0,0,0,0,0,0,0,0,0,3,482,55,24,377,133,175,32,49,10,47,30,1424
117031331,6,13,0,723,14,0,0,6,0,0,0,0,0,8,33,68,0,0,0,0,0,0,0,0,0,0,5,3,408,51,20,297,88,184,29,56,27,106,43,1302
117031333,0,9,0,278,3,0,0,3,3,6,0,0,0,0,14,28,0,0,0,0,0,0,0,0,0,0,0,6,114,16,5,102,46,94,8,30,0,44,15,485
117031336,5,3,0,327,5,0,0,4,0,3,0,0,0,0,20,33,0,0,0,0,0,0,0,0,0,0,0,3,170,43,10,109,56,78,11,39,7,38,22,583
117031638,0,0,0,241,0,0,3,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,155,23,8,114,21,57,3,14,7,23,7,439
117031639,0,0,0,67,0,0,0,3,0,0,0,0,0,0,12,14,0,0,0,0,0,0,0,0,0,0,0,0,48,14,3,32,16,39,5,15,0,22,5,194
117031640,4,9,0,534,16,0,0,0,0,3,0,0,0,3,21,51,0,0,0,0,0,0,0,0,0,0,0,5,317,43,12,277,79,114,19,47,11,61,21,995
117031641,0,8,0,416,3,0,0,4,0,0,0,3,0,0,17,30,0,0,0,0,0,0,0,0,0,0,8,10,233,37,15,161,55,167,22,57,14,89,26,894
117031642,0,6,0,366,0,0,0,4,0,0,0,0,0,6,10,26,0,0,0,0,0,0,0,3,0,0,0,6,172,44,14,192,53,108,8,30,15,57,16,713
117031643,3,12,0,413,5,0,0,5,3,0,0,0,0,4,24,49,0,0,0,0,0,0,0,0,0,0,5,9,288,67,20,238,95,173,32,50,21,100,31,1116
117031644,0,6,0,189,0,0,0,0,3,5,0,0,0,3,11,27,0,0,0,0,0,0,0,0,0,0,0,0,96,22,0,55,25,79,4,23,5,29,12,356
117031645,0,10,0,152,6,3,0,0,3,3,0,4,0,8,25,48,0,0,0,0,0,0,0,0,0,0,3,3,90,59,26,91,36,127,26,73,26,124,25,702
117031646,0,0,0,81,0,0,0,0,0,0,0,0,0,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,64,24,5,53,15,54,10,32,7,39,8,313
117031647,3,9,0,257,6,0,0,0,0,0,0,4,0,0,15,24,4,0,0,0,0,0,0,0,0,0,3,9,148,42,13,126,69,137,25,67,19,94,14,756
117031648,0,10,3,237,0,0,0,3,0,0,0,3,0,0,15,25,0,0,0,0,0,0,0,0,0,0,6,6,132,34,14,137,65,122,24,41,23,71,29,694
118011339,8,19,4,1168,23,7,5,28,7,14,0,9,3,13,39,141,6,0,0,0,0,0,0,0,0,0,11,17,522,84,17,490,126,346,37,99,19,105,50,1898
118011340,12,11,3,1179,20,8,3,11,9,13,4,6,0,5,59,128,0,0,0,0,0,0,0,0,0,0,14,20,493,93,38,582,134,322,38,94,31,83,74,1972
118011341,9,12,0,1095,20,6,0,10,3,11,0,7,3,6,29,99,0,0,0,0,0,0,0,0,0,0,9,15,536,75,19,454,132,293,19,71,20,97,38,1742
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,3,15,0,873,13,11,3,15,3,9,0,3,0,8,20,91,3,0,0,0,0,0,0,0,0,3,0,13,367,99,23,451,74,229,25,85,26,84,25,1494
118011345,10,17,0,902,14,0,0,13,3,3,0,0,0,0,41,82,0,0,0,0,0,0,0,0,0,0,5,6,418,53,14,331,95,203,22,56,12,41,40,1282
118011346,8,44,0,991,8,0,4,37,0,27,4,9,6,11,53,157,0,0,0,0,4,3,0,4,3,3,3,15,336,97,10,386,58,349,28,95,23,107,60,1558
118011347,0,8,0,496,4,7,0,3,9,3,0,4,0,4,25,66,0,0,0,6,0,0,0,0,0,0,0,3,213,40,6,171,37,142,13,43,0,30,28,724
118011649,4,29,0,1018,18,4,3,19,7,21,0,3,9,10,57,149,6,0,5,0,0,0,0,0,0,6,6,12,377,90,26,347,74,365,17,110,30,99,60,1594
118011650,5,14,5,475,9,4,0,3,0,10,0,7,0,3,20,60,5,0,0,0,0,0,0,0,0,0,0,9,174,38,22,156,57,159,12,38,9,45,31,741
118021564,0,14,0,453,0,4,0,4,4,0,0,0,0,5,28,53,0,0,0,3,0,0,0,0,0,0,0,8,250,50,13,250,66,181,13,54,24,79,33,1002
118021565,4,23,0,604,10,6,0,9,4,4,0,3,0,7,35,88,0,0,0,0,0,0,0,0,0,0,9,11,366,81,13,346,97,201,41,92,31,153,48,1462
118021566,4,20,0,656,11,0,0,6,0,5,0,6,3,10,21,67,0,0,0,7,0,0,0,0,0,0,4,12,328,72,15,328,73,188,21,50,15,107,33,1232
118021567,0,10,0,528,13,0,3,12,0,7,0,5,0,11,33,72,3,0,0,0,0,0,0,0,0,0,6,12,306,52,20,321,89,144,38,60,28,98,35,1187
118021568,5,8,0,490,6,4,0,8,4,3,0,5,0,8,22,59,0,0,0,0,0,0,0,0,0,0,0,6,353,65,24,268,79,176,23,62,20,118,28,1214
118021569,0,10,0,921,15,6,0,16,0,10,0,4,4,7,41,97,0,0,3,0,0,3,0,0,0,0,0,11,490,77,18,467,139,281,27,65,19,93,49,1722
118021570,0,8,0,663,10,0,0,6,5,12,0,0,3,3,30,72,0,0,0,0,0,0,0,0,0,0,7,7,374,51,7,311,86,185,27,59,19,70,35,1236
118021651,4,10,0,1227,20,7,0,24,8,8,4,3,0,4,38,115,0,0,0,3,0,0,0,0,0,0,0,11,582,87,27,540,143,335,47,75,19,92,45,1983
118021652,3,10,0,552,22,4,5,18,0,9,0,3,4,9,27,95,3,0,0,0,0,0,0,0,0,0,0,11,336,62,10,303,66,177,21,56,17,112,35,1211
118021653,8,15,0,726,16,0,0,13,9,4,0,4,9,11,44,105,0,0,6,3,0,0,3,0,0,0,8,16,481,123,23,479,105,260,50,99,41,168,53,1887
118021654,0,13,0,455,6,3,0,9,3,5,0,0,0,4,21,48,0,0,0,0,0,0,0,0,0,0,4,4,196,40,10,204,42,109,13,27,7,53,25,732
119011354,13,28,0,405,14,3,3,7,3,7,3,8,7,33,77,182,0,0,5,0,0,0,0,0,3,8,30,52,359,116,93,342,135,413,108,251,202,851,123,2987
119011355,0,0,0,60,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,38,13,12,38,23,37,6,13,7,32,11,214
119011356,8,32,0,236,8,0,6,0,0,10,0,0,4,18,38,88,0,0,3,0,0,0,0,0,0,6,10,19,191,62,73,162,81,280,44,127,114,504,45,1689
119011358,11,29,0,563,10,3,9,14,7,13,0,5,3,19,47,125,0,0,0,0,0,0,0,0,0,5,9,20,463,90,76,393,185,354,83,151,89,372,56,2318
119011360,7,17,0,528,14,0,3,13,6,13,0,11,11,26,58,148,3,0,0,0,0,0,0,3,0,3,10,21,439,101,68,422,161,361,75,155,131,403,80,2397
119011361,9,27,0,337,7,0,8,5,0,21,8,9,10,33,65,169,0,0,0,0,0,0,0,0,3,9,37,58,298,104,72,269,128,450,100,293,216,824,119,2870
119011571,3,18,0,163,6,6,4,5,5,8,0,7,7,17,52,111,0,0,0,0,0,0,0,0,0,3,16,22,195,66,60,190,83,426,52,235,146,618,84,2157
119011572,9,20,0,144,7,0,4,4,8,11,0,4,8,28,58,147,0,0,0,0,0,0,0,0,0,6,26,35,183,64,65,145,69,409,54,233,148,670,93,2150
119011655,11,18,0,255,4,8,5,10,5,8,0,7,8,24,49,131,0,0,0,0,0,0,0,0,0,6,17,34,196,72,48,204,65,296,77,176,167,547,71,1933
119011656,5,17,0,229,7,4,0,3,4,6,0,9,10,24,55,126,0,0,0,0,0,0,0,0,3,5,13,25,141,63,43,174,62,281,51,188,145,654,76,1874
119011657,5,16,0,422,5,3,6,5,4,11,0,0,0,20,41,90,0,0,0,0,0,0,0,0,0,0,15,19,353,68,55,308,143,226,68,84,59,228,49,1645
119011658,17,13,4,713,16,3,4,7,8,3,6,3,0,15,48,110,3,0,0,0,0,0,0,0,0,0,7,14,554,83,75,498,180,335,104,123,84,261,54,2348
119021362,18,33,0,412,12,0,4,7,6,9,0,7,14,32,54,151,0,0,0,0,5,0,0,0,0,6,15,22,302,114,81,322,174,323,85,198,170,605,78,2448
119021366,14,40,0,250,3,3,3,3,0,14,0,13,16,43,71,167,0,0,3,0,0,0,0,0,5,10,33,57,207,96,69,210,106,417,79,275,214,994,107,2780
119021367,9,9,0,345,3,0,5,3,3,11,0,8,6,22,41,117,0,0,0,0,0,0,0,0,0,9,3,14,302,72,84,291,130,318,74,173,112,424,60,2033
119021573,5,12,0,108,3,0,3,0,0,8,0,3,0,24,61,102,0,0,0,0,0,0,0,0,0,5,11,20,93,64,35,135,54,467,45,331,180,768,83,2251
119021574,4,5,0,66,0,4,0,4,5,6,0,3,8,13,29,62,0,0,0,0,0,0,0,0,0,4,17,21,67,44,25,94,50,267,23,187,96,446,59,1359
119021659,0,12,0,94,0,0,6,7,0,0,0,0,5,12,32,60,0,0,0,0,0,0,0,0,0,0,14,19,106,42,68,133,57,172,53,110,81,338,49,1219
119021660,0,4,0,56,0,0,6,5,4,0,5,3,5,5,24,46,0,0,0,0,0,0,0,0,0,0,0,3,88,35,39,79,37,118,28,68,72,215,32,810
119021661,11,17,0,253,5,0,4,8,3,3,0,4,6,8,27,72,0,0,3,0,0,0,0,0,0,0,3,11,229,61,76,194,114,193,83,87,75,297,36,1441
119021662,20,44,0,885,9,4,9,16,5,11,5,6,10,19,37,129,0,0,3,0,3,0,0,0,0,9,13,28,529,112,71,499,202,324,112,152,103,406,55,2566
119021663,5,7,0,205,4,0,0,0,0,3,0,0,0,7,13,37,0,0,3,0,0,0,0,0,0,4,3,9,172,44,26,143,54,116,34,54,41,133,20,851
119031370,11,24,0,429,7,0,0,5,0,4,3,4,7,19,38,93,0,0,0,0,0,0,0,0,0,0,5,14,337,84,47,272,123,284,52,132,108,323,52,1813
119031371,7,28,0,769,15,5,0,6,7,15,0,4,10,16,39,123,0,0,3,0,0,0,0,0,0,0,9,8,432,107,32,452,114,301,62,100,63,203,49,1912
119031372,13,15,0,920,18,4,3,14,5,12,0,8,3,14,52,153,5,0,3,0,0,6,0,0,0,6,6,19,618,149,68,659,235,374,115,155,99,325,65,2868
119031373,3,12,0,157,0,3,0,0,0,0,4,0,4,14,35,67,0,0,0,0,0,0,0,0,0,0,11,14,174,57,39,166,70,207,36,80,62,300,54,1240
119031374,19,38,0,979,13,7,7,21,10,16,4,12,12,25,84,206,0,0,0,0,4,0,0,0,0,0,12,28,603,174,93,597,201,511,130,237,135,489,104,3273
119031664,6,7,0,132,0,0,0,0,0,3,0,0,0,9,34,52,0,0,0,0,0,0,0,0,0,0,8,11,178,58,34,134,50,206,35,106,66,220,47,1144
119031665,4,19,0,322,11,0,4,6,3,10,4,0,7,12,52,105,0,0,0,0,0,0,3,0,0,0,3,14,272,95,61,212,93,237,59,127,75,328,61,1628
119031666,7,16,0,778,11,0,3,13,3,9,3,0,0,8,40,95,0,0,0,3,0,0,0,0,0,0,3,14,491,111,39,501,167,287,68,101,55,185,47,2046
119031667,0,4,0,188,12,0,5,10,0,11,0,0,0,10,28,72,0,0,0,3,0,0,0,0,0,6,4,13,220,61,37,195,77,186,37,70,47,144,36,1108
119041377,7,25,0,628,10,0,3,4,4,4,0,0,3,18,25,70,3,0,0,0,4,0,0,0,0,3,8,18,384,90,42,371,112,248,77,116,58,274,33,1809
119041378,4,4,0,271,7,3,6,6,0,5,0,4,4,5,45,83,0,0,0,0,0,0,0,0,0,0,7,12,337,78,44,278,104,261,41,107,54,170,55,1535
119041379,3,32,0,530,4,0,4,9,5,8,0,4,0,16,42,96,4,0,0,0,0,0,0,0,0,0,12,21,420,113,66,369,131,360,72,141,78,308,58,2120
119041380,9,18,0,449,12,0,4,3,0,9,0,5,0,15,25,69,0,0,0,0,3,3,0,0,0,0,13,19,310,88,24,295,96,242,58,121,54,228,42,1560
119041381,3,15,0,379,10,0,3,7,3,7,7,7,5,10,43,97,0,0,0,0,0,0,0,0,0,4,8,22,413,118,34,399,122,355,72,189,87,315,59,2158
119041382,8,21,3,630,7,6,0,11,3,11,0,7,4,12,46,108,0,0,0,0,0,0,0,0,0,0,5,10,395,127,42,438,157,287,65,140,65,243,58,2008
119041668,0,17,0,409,8,4,0,12,3,5,0,6,3,18,48,108,0,0,0,0,0,3,0,0,0,7,12,21,322,98,33,300,117,242,61,155,79,397,64,1870
119041669,5,8,0,313,6,0,5,4,3,14,3,0,5,13,22,79,0,0,0,0,0,0,0,0,0,0,17,22,268,56,35,276,74,222,32,109,69,266,42,1445
119041670,10,14,0,395,0,5,3,4,4,6,0,5,0,19,43,97,0,0,0,0,0,0,0,0,0,0,15,28,373,116,38,361,118,304,54,191,69,304,62,2007
119041671,0,0,0,118,0,0,0,0,0,5,0,0,0,4,8,22,0,0,0,0,0,0,0,0,0,0,0,0,107,30,14,96,55,119,24,67,28,109,14,656
120011383,15,28,0,1375,18,3,6,12,9,10,5,9,4,13,62,146,5,4,3,3,0,0,4,0,0,4,8,24,752,226,66,688,191,431,71,168,57,279,81,3004
120011385,3,22,0,1351,17,3,4,13,3,9,0,9,5,7,35,98,0,0,5,0,0,0,0,0,0,0,4,12,657,114,44,629,146,333,45,102,32,154,38,2285
120011386,7,22,0,1264,17,3,3,15,4,3,4,0,0,3,53,107,7,0,10,0,3,0,0,0,3,0,5,26,702,140,48,648,202,424,60,128,46,196,74,2674
120011672,4,16,6,695,9,0,0,9,0,7,0,4,0,23,41,96,0,0,0,0,0,0,0,0,0,0,6,6,490,91,19,372,110,280,43,113,38,174,51,1779
120011673,0,8,0,268,0,0,0,0,0,0,0,0,0,3,40,57,0,0,0,0,0,0,0,0,0,0,6,0,235,53,33,143,67,230,18,72,29,135,47,1067
120021387,8,11,0,1303,19,5,0,9,5,5,0,3,0,6,38,94,5,0,5,0,0,0,0,0,0,0,7,12,620,63,17,463,126,326,16,71,17,69,44,1825
120021389,5,8,0,1118,21,0,4,8,0,12,5,0,0,3,34,82,4,0,0,0,0,0,0,0,0,0,0,8,603,63,16,452,123,231,33,55,11,77,32,1704
120021674,5,6,0,695,7,0,0,0,0,3,0,0,0,0,26,44,0,0,0,0,0,0,0,0,0,0,6,8,377,41,7,280,91,145,4,43,11,35,28,1061
120021675,3,5,0,1265,21,3,0,11,3,3,0,9,0,0,34,86,0,0,4,0,0,0,0,0,0,0,0,5,754,81,16,591,192,286,48,80,23,77,33,2178
120031392,5,6,0,504,14,0,0,3,0,8,0,3,6,14,32,75,0,0,0,0,0,3,0,0,0,3,3,8,323,65,42,299,96,201,52,98,55,212,42,1475
120031393,3,24,0,736,5,0,4,14,4,5,3,7,3,18,61,130,0,0,0,0,0,0,0,0,0,6,17,30,500,142,60,429,128,333,68,165,91,323,82,2328
120031394,0,11,0,815,15,3,0,3,5,3,0,0,0,4,26,66,0,0,3,0,0,0,0,0,0,0,3,11,507,93,20,462,122,254,41,67,29,156,32,1788
120031395,5,14,0,940,14,3,0,16,3,4,0,0,0,7,28,75,0,0,0,0,0,0,0,0,0,4,4,8,502,90,25,435,99,217,35,71,24,137,36,1660
120031396,0,0,3,381,4,0,0,5,10,3,0,0,4,12,63,101,0,0,0,0,0,0,0,0,0,0,12,19,485,105,46,355,119,553,47,175,86,272,89,2320
120031576,0,4,0,157,0,0,0,0,0,6,0,0,5,3,11,25,0,0,0,0,0,0,0,0,3,0,3,8,136,30,12,100,30,86,14,40,20,71,16,546
120031676,3,11,0,274,6,0,0,4,0,5,0,0,4,8,27,58,0,0,0,0,0,0,0,0,0,0,0,5,228,71,22,223,60,172,30,65,33,122,32,1059
120031677,0,15,0,378,8,0,0,6,0,3,0,0,0,5,22,57,0,0,0,0,0,0,0,0,0,0,3,5,265,79,29,227,80,187,24,85,27,153,26,1171
120031678,0,16,0,259,8,0,4,5,0,0,0,6,0,7,29,59,0,0,3,0,0,0,0,0,0,0,3,6,217,88,34,179,69,222,32,97,56,216,40,1246
120031679,4,19,0,522,14,5,3,4,4,9,0,3,8,17,29,88,0,0,0,0,0,0,0,0,0,0,3,6,349,75,22,296,79,189,29,87,39,212,37,1416
120031680,3,24,0,483,12,4,0,8,0,6,0,4,0,7,35,83,0,0,0,0,0,0,0,0,0,0,3,10,303,94,25,221,57,241,21,110,53,206,38,1359
120031681,6,28,0,631,15,5,0,8,0,13,6,3,0,11,33,97,0,0,0,0,0,0,0,0,0,0,7,18,357,101,28,251,64,212,31,89,36,166,42,1381
121011399,7,21,0,1411,18,4,5,15,0,17,0,3,0,3,65,123,0,0,0,0,0,0,0,0,0,0,6,12,865,144,47,637,171,486,53,141,46,160,71,2818
121011401,3,8,3,732,13,0,0,8,0,3,0,0,0,4,29,56,0,0,0,0,0,0,0,0,0,0,4,11,388,47,13,301,112,225,14,52,19,73,44,1282
121011682,3,11,0,600,7,0,0,3,0,6,0,4,0,0,39,69,6,0,0,0,0,0,0,0,0,0,4,11,403,65,10,281,64,270,22,60,17,88,45,1324
121011683,9,45,0,1469,32,7,0,26,3,24,0,8,3,7,51,163,3,3,0,0,0,3,0,0,0,0,8,13,564,102,9,571,82,430,27,117,24,155,57,2137
121011684,9,35,0,935,9,6,0,7,4,10,0,3,5,13,76,136,0,0,0,0,0,0,0,0,0,3,15,24,578,142,41,422,126,525,33,143,48,276,97,2417
121011685,6,26,0,1279,28,5,0,22,3,14,0,6,0,7,42,130,5,0,0,3,0,4,0,0,0,0,7,15,558,81,12,482,90,335,16,73,26,78,53,1807
121011686,7,11,0,1249,21,3,5,4,7,5,0,3,6,3,37,85,3,0,0,0,0,0,0,0,0,0,0,7,707,79,25,544,142,349,36,89,31,101,35,2136
121011687,4,18,3,1176,5,3,0,16,4,18,5,0,0,9,43,104,3,0,0,0,0,0,0,0,0,0,4,10,577,84,18,519,105,319,30,77,22,121,51,1926
121021403,6,8,0,1280,30,4,6,29,6,18,3,5,0,12,60,169,0,0,0,0,0,3,0,0,0,3,9,18,1051,182,40,979,214,524,53,177,47,214,75,3555
121021404,3,7,0,737,25,7,0,15,3,6,0,8,0,5,30,94,0,0,0,0,0,0,0,0,0,0,4,12,508,122,21,643,122,209,31,72,23,99,37,1878
121021406,3,19,0,1507,26,3,0,24,4,15,0,6,0,10,55,136,0,0,0,5,0,0,0,0,0,0,4,12,968,126,31,897,172,449,49,124,39,179,59,3089
121021577,5,0,0,266,4,0,3,11,0,3,4,0,0,6,30,57,0,0,0,0,0,0,0,0,0,0,3,4,323,86,21,311,75,298,32,95,30,113,36,1416
121021578,4,7,0,585,11,10,4,9,5,11,3,4,0,12,29,86,0,0,0,0,0,0,0,0,0,0,4,8,459,89,23,419,91,247,20,84,19,106,34,1588
