region_id,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Emp_wkd_Tot_15_19,M_Emp_wkd_Tot_20_24,M_Emp_wkd_Tot_25_34,M_Emp_wkd_Tot_35_44,M_Emp_wkd_Tot_45_54,M_Emp_wkd_Tot_55_64,M_Emp_wkd_Tot_65_74,M_Emp_wkd_Tot_75_84,M_Emp_wkd_Tot_85ov,M_Emp_wkd_Tot_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Unem_look_Tot_15_19,M_Unem_look_Tot_20_24,M_Unem_look_Tot_25_34,M_Unem_look_Tot_35_44,M_Unem_look_Tot_45_54,M_Unem_look_Tot_55_64,M_Unem_look_Tot_65_74,M_Unem_look_Tot_75_84,M_Unem_look_Tot_85ov,M_Unem_look_Tot_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Emp_wkd_Tot_15_19,F_Emp_wkd_Tot_20_24,F_Emp_wkd_Tot_25_34,F_Emp_wkd_Tot_35_44,F_Emp_wkd_Tot_45_54,F_Emp_wkd_Tot_55_64,F_Emp_wkd_Tot_65_74,F_Emp_wkd_Tot_75_84,F_Emp_wkd_Tot_85ov,F_Emp_wkd_Tot_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Unem_look_Tot_15_19,F_Unem_look_Tot_20_24,F_Unem_look_Tot_25_34,F_Unem_look_Tot_35_44,F_Unem_look_Tot_45_54,F_Unem_look_Tot_55_64,F_Unem_look_Tot_65_74,F_Unem_look_Tot_75_84,F_Unem_look_Tot_85ov,F_Unem_look_Tot_Tot
SOSR101,11413,52566,200994,202873,173379,100840,16481,1071,115,759732,21953,31639,35019,25541,24751,24937,12956,2206,264,179266,1685,2562,5743,5573,5110,4539,1369,244,49,26874,1610,3436,6241,5384,4767,2698,713,193,51,25093,36661,90203,247997,239371,208007,133014,31519,3714,479,990965,3084,6349,9942,8044,7214,5026,349,21,8,40037,5521,4854,2817,1668,1574,2057,532,74,11,19108,8605,11203,12759,9712,8788,7083,881,95,19,59145,45266,101406,260756,249083,216795,140097,32400,3809,498,1050110,73176,29175,26888,22898,28250,51739,82938,59618,19900,394582,6155,9904,22297,16484,14022,10941,8054,6219,2894,96970,124597,140485,309941,288465,259067,202777,123392,69646,23292,1541662,6345,44436,142335,106929,106665,55803,5957,294,38,468802,29431,38105,57581,82214,70095,45583,11139,1137,111,335396,1977,3151,12735,9117,5408,4520,994,155,26,38083,1439,2515,3573,3137,3296,1891,477,161,62,16551,39192,88207,216224,201397,185464,107797,18567,1747,237,858832,2015,4204,6972,5022,4645,1874,61,7,3,24803,5638,4905,5196,5796,4242,2145,251,40,16,28229,7653,9109,12168,10818,8887,4019,312,47,19,53032
SOSR102,3398,10167,26347,30419,30000,17699,2168,121,13,120332,5632,4549,4199,4119,4453,5110,2283,338,23,30706,432,558,953,1068,1241,1183,232,43,6,5716,358,465,759,815,734,445,105,26,18,3725,9820,15739,32258,36421,36428,24437,4788,528,60,160479,1148,1426,1642,1375,1261,885,43,8,0,7788,1218,541,327,266,291,345,99,7,4,3098,2366,1967,1969,1641,1552,1230,142,15,4,10886,12186,17706,34227,38062,37980,25667,4930,543,64,171365,10394,3109,3336,4094,5983,13639,23244,17015,5802,86616,1007,1098,2016,2080,2189,1874,1694,1694,878,14530,23587,21913,39579,44236,46152,41180,29868,19252,6744,272511,1942,7179,14542,14197,17938,8931,717,40,0,65486,8203,6726,10967,17006,15846,10218,1776,173,8,70923,505,642,2197,1624,1362,1041,180,30,3,7584,349,372,413,488,559,267,92,32,14,2586,10999,14919,28119,33315,35705,20457,2765,275,25,146579,710,812,863,754,749,324,9,4,0,4225,1253,653,823,982,710,406,39,3,7,4876,1963,1465,1686,1736,1459,730,48,7,7,9101
SOSR103,1151,3393,9542,10979,10797,5958,633,32,8,42493,1700,1833,1715,1398,1542,1411,568,83,3,10253,152,228,379,432,488,423,71,10,0,2183,116,187,262,293,299,175,30,9,0,1371,3119,5641,11898,13102,13126,7967,1302,134,11,56300,411,636,683,535,498,267,7,3,0,3040,485,331,198,93,99,101,25,3,0,1335,896,967,881,628,597,368,32,6,0,4375,4015,6608,12779,13730,13723,8335,1334,140,11,60675,4263,2002,1747,1661,2237,4851,7890,5516,1621,31788,339,445,747,683,708,596,530,527,179,4754,8617,9055,15273,16074,16668,13782,9754,6183,1811,97217,549,2362,4971,4599,5688,2626,171,15,3,20984,2567,2552,3982,6228,5430,2959,442,35,3,24198,181,247,829,545,444,324,57,16,3,2646,129,162,145,156,192,92,22,5,3,906,3426,5323,9927,11528,11754,6001,692,71,12,48734,241,347,375,283,265,81,3,0,0,1595,585,322,346,383,222,132,6,0,3,1999,826,669,721,666,487,213,9,0,3,3594
SOSR111,721,2116,5121,5268,5019,3032,343,19,0,21639,920,591,623,564,550,737,323,53,0,4361,67,88,158,189,168,201,42,7,0,920,50,100,149,133,124,72,12,7,0,647,1758,2895,6051,6154,5861,4042,720,86,0,27567,187,188,271,195,162,112,3,0,0,1118,180,52,50,50,44,45,3,3,0,427,367,240,321,245,206,157,6,3,0,1545,2125,3135,6372,6399,6067,4199,726,89,0,29112,1681,388,517,650,798,1861,3029,1964,585,11473,194,174,336,357,344,276,232,197,81,2191,4000,3697,7225,7406,7209,6336,3987,2250,666,42776,379,1280,2434,2416,2909,1317,98,6,0,10839,1477,1140,2024,2846,2454,1600,245,14,0,11800,93,128,387,252,181,171,38,4,4,1258,57,63,63,84,61,58,4,6,5,401,2006,2611,4908,5598,5605,3146,385,30,9,24298,127,137,143,118,105,39,0,0,0,669,213,101,156,155,94,63,3,4,0,789,340,238,299,273,199,102,3,4,0,1458
SOSR112,2289,6334,14226,15476,15473,10045,1366,109,11,65329,3035,1939,2249,2362,2733,3051,1388,250,22,17029,246,263,513,529,603,615,168,37,8,2982,200,245,410,420,371,224,82,18,4,1974,5770,8781,17398,18787,19180,13935,3004,414,45,87314,636,860,1082,802,696,481,23,0,0,4580,580,304,207,191,189,223,52,4,4,1754,1216,1164,1289,993,885,704,75,4,4,6334,6986,9945,18687,19780,20065,14639,3079,418,49,93648,6237,2045,2626,2953,3664,7347,12091,8683,2768,48414,693,759,1175,1179,1333,1140,945,847,371,8442,13916,12749,22488,23912,25062,23126,16115,9948,3188,150504,1175,4122,7722,8349,10548,5675,472,24,3,38090,4620,3500,6366,8682,8369,5748,1136,123,7,38551,311,372,1116,755,771,605,134,26,4,4094,192,179,217,265,256,182,53,30,13,1387,6298,8173,15421,18051,19944,12210,1795,203,27,82122,417,503,566,508,425,214,8,0,0,2641,678,408,532,530,376,237,24,10,0,2795,1095,911,1098,1038,801,451,32,10,0,5436
SOSR113,1547,4049,8966,10144,11137,7291,949,79,12,44174,2144,1347,1550,1587,1930,2230,1116,189,15,12108,181,184,329,383,501,525,110,25,4,2242,164,194,303,355,292,216,73,20,8,1625,4036,5774,11148,12469,13860,10262,2248,313,39,60149,497,681,763,666,551,396,20,0,0,3574,408,191,175,133,149,181,40,4,0,1281,905,872,938,799,700,577,60,4,0,4855,4941,6646,12086,13268,14560,10839,2308,317,39,65004,4491,1443,1857,2190,3122,6644,11671,8473,2649,42540,501,531,879,945,1013,956,913,874,443,7055,9933,8620,14822,16403,18695,18439,14892,9664,3131,114599,799,2509,4179,4972,6836,3601,364,21,3,23284,3141,2178,4092,5990,6329,4299,903,67,3,27002,244,262,651,470,555,479,94,14,3,2772,160,140,160,223,229,160,53,12,12,1149,4344,5089,9082,11655,13949,8539,1414,114,21,54207,296,351,370,385,352,164,4,0,0,1922,467,285,391,420,302,192,20,5,0,2082,763,636,761,805,654,356,24,5,0,4004
SOSR114,1271,3078,6867,8288,8402,5264,868,78,3,34119,1440,695,1066,1151,1472,1716,817,165,12,8534,102,102,260,295,337,370,123,26,7,1622,132,119,218,260,224,158,61,11,7,1190,2945,3994,8411,9994,10435,7508,1869,280,29,45465,349,432,513,467,426,313,16,0,0,2516,257,107,87,82,108,131,35,9,0,816,606,539,600,549,534,444,51,9,0,3332,3551,4533,9011,10543,10969,7952,1920,289,29,48797,3210,635,1017,1340,2171,4859,8938,6249,1881,30300,349,347,683,680,694,694,694,641,328,5110,7110,5515,10711,12563,13834,13505,11552,7179,2238,84207,569,1745,3318,4098,5107,2670,255,19,6,17787,2129,1348,3142,4782,4606,3118,683,65,6,19879,152,142,479,374,367,370,71,20,3,1978,121,68,103,143,165,99,40,29,5,773,2971,3303,7042,9397,10245,6257,1049,133,20,40417,218,245,300,305,288,124,7,0,0,1487,303,135,236,269,226,158,26,0,3,1356,521,380,536,574,514,282,33,0,3,2843
SOSR115,2201,4459,10198,12952,13777,9261,1364,134,12,54358,2120,1249,1615,2104,2723,3298,1349,223,20,14701,200,186,404,506,669,660,172,42,11,2850,190,259,409,501,405,295,92,40,3,2194,4711,6153,12626,16063,17574,13514,2977,439,46,74103,537,606,769,748,724,547,31,6,0,3968,399,178,160,160,178,266,60,9,0,1410,936,784,929,908,902,813,91,15,0,5378,5647,6937,13555,16971,18476,14327,3068,454,46,79481,5567,1230,1726,2343,3744,8773,14536,9799,2946,50664,574,558,848,1074,1184,1136,1088,944,438,7844,11788,8725,16129,20388,23404,24236,18692,11197,3430,137989,862,2552,4692,6315,8614,4412,419,33,0,27899,3242,2208,4915,7931,8292,5612,1070,111,13,33394,234,204,773,611,674,631,133,27,6,3293,175,123,173,281,294,192,56,26,10,1330,4513,5087,10553,15138,17874,10847,1678,197,29,65916,266,334,407,468,462,186,3,5,0,2131,433,218,402,478,399,219,31,0,0,2180,699,552,809,946,861,405,34,5,0,4311
SOSR121,617,1183,2594,3892,4529,2861,381,39,0,16096,647,336,395,584,767,983,381,61,3,4157,74,47,94,147,176,197,55,9,3,802,45,68,81,115,123,87,25,10,5,559,1383,1634,3164,4738,5595,4128,842,119,11,21614,157,144,195,199,180,135,11,4,3,1028,111,52,32,38,64,82,16,0,0,395,268,196,227,237,244,217,27,4,3,1423,1651,1830,3391,4975,5839,4345,869,123,14,23037,1673,253,391,566,1008,2400,3839,2228,545,12903,151,123,181,272,301,305,274,217,65,1889,3475,2206,3963,5813,7148,7050,4982,2568,624,37829,244,683,1201,1908,2591,1314,124,15,0,8080,1020,554,1308,2269,2556,1597,281,40,3,9628,79,56,210,204,221,185,35,8,0,998,52,38,41,76,84,44,17,3,0,355,1395,1331,2760,4457,5452,3140,457,66,3,19061,89,87,94,121,109,51,0,0,0,551,146,38,90,136,101,74,10,4,0,599,235,125,184,257,210,125,10,4,0,1150
SOSR122,298,564,1411,2056,2482,1589,264,24,3,8691,300,189,215,365,508,566,234,44,0,2421,31,28,62,66,98,122,48,7,0,462,27,30,54,79,76,55,15,4,0,340,656,811,1742,2566,3164,2332,561,79,3,11914,86,108,126,146,165,106,9,0,0,746,55,13,16,20,42,59,13,3,0,221,141,121,142,166,207,165,22,3,0,967,797,932,1884,2732,3371,2497,583,82,3,12881,903,151,270,451,697,1615,2458,1275,307,8127,72,69,113,188,220,215,176,166,42,1261,1772,1152,2267,3371,4288,4327,3217,1523,352,22269,127,310,684,1029,1404,764,86,6,3,4413,494,279,620,1230,1356,912,218,16,0,5125,33,29,113,114,124,113,18,3,3,550,16,12,26,52,44,33,10,3,0,196,670,630,1443,2425,2928,1822,332,28,6,10284,48,46,48,86,83,27,4,0,0,342,58,26,40,76,70,48,7,0,0,325,106,72,88,162,153,75,11,0,0,667
