region_id,M_Neg_Nil_income_15_19_yrs,M_Neg_Nil_income_20_24_yrs,M_Neg_Nil_income_25_34_yrs,M_Neg_Nil_income_35_44_yrs,M_Neg_Nil_income_45_54_yrs,M_Neg_Nil_income_55_64_yrs,M_Neg_Nil_income_65_74_yrs,M_Neg_Nil_income_75_84_yrs,M_Negtve_Nil_incme_85_yrs_ovr,M_Neg_Nil_income_Tot,M_1_199_15_19_yrs,M_1_199_20_24_yrs,M_1_199_25_34_yrs,M_1_199_35_44_yrs,M_1_199_45_54_yrs,M_1_199_55_64_yrs,M_1_199_65_74_yrs,M_1_199_75_84_yrs,M_1_199_85ov,M_1_199_Tot,M_200_299_15_19_yrs,M_200_299_20_24_yrs,M_200_299_25_34_yrs,M_200_299_35_44_yrs,M_200_299_45_54_yrs,M_200_299_55_64_yrs,M_200_299_65_74_yrs,M_200_299_75_84_yrs,M_200_299_85ov,M_200_299_Tot,M_300_399_15_19_yrs,M_300_399_20_24_yrs,M_300_399_25_34_yrs,M_300_399_35_44_yrs,M_300_399_45_54_yrs,M_300_399_55_64_yrs,M_300_399_65_74_yrs,M_300_399_75_84_yrs,M_300_399_85ov,M_300_399_Tot,M_400_599_15_19_yrs,M_400_599_20_24_yrs,M_400_599_25_34_yrs,M_400_599_35_44_yrs,M_400_599_45_54_yrs,M_400_599_55_64_yrs,M_400_599_65_74_yrs,M_400_599_75_84_yrs,M_400_599_85ov,M_400_599_Tot,M_600_799_15_19_yrs,M_600_799_20_24_yrs,M_600_799_25_34_yrs,M_600_799_35_44_yrs,M_600_799_45_54_yrs,M_600_799_55_64_yrs,M_600_799_65_74_yrs,M_600_799_75_84_yrs,M_600_799_85ov,M_600_799_Tot,M_800_999_15_19_yrs,M_800_999_20_24_yrs,M_800_999_25_34_yrs,M_800_999_35_44_yrs,M_800_999_45_54_yrs,M_800_999_55_64_yrs,M_800_999_65_74_yrs,M_800_999_75_84_yrs,M_800_999_85ov,M_800_999_Tot,M_1000_1249_15_19_yrs,M_1000_1249_20_24_yrs,M_1000_1249_25_34_yrs,M_1000_1249_35_44_yrs,M_1000_1249_45_54_yrs,M_1000_1249_55_64_yrs,M_1000_1249_65_74_yrs,M_1000_1249_75_84_yrs,M_1000_1249_85ov,M_1000_1249_Tot,M_1250_1499_15_19_yrs,M_1250_1499_20_24_yrs,M_1250_1499_25_34_yrs,M_1250_1499_35_44_yrs,M_1250_1499_45_54_yrs,M_1250_1499_55_64_yrs,M_1250_1499_65_74_yrs,M_1250_1499_75_84_yrs,M_1250_1499_85ov,M_1250_1499_Tot,M_1500_1999_15_19_yrs,M_1500_1999_20_24_yrs,M_1500_1999_25_34_yrs,M_1500_1999_35_44_yrs,M_1500_1999_45_54_yrs,M_1500_1999_55_64_yrs,M_1500_1999_65_74_yrs,M_1500_1999_75_84_yrs,M_1500_1999_85ov,M_1500_1999_Tot,M_2000_more_15_19_yrs,M_2000_more_20_24_yrs,M_2000_more_25_34_yrs,M_2000_more_35_44_yrs,M_2000_more_45_54_yrs,M_2000_more_55_64_yrs,M_2000_more_65_74_yrs,M_2000_more_75_84_yrs,M_2000_more_85ov,M_2000_more_Tot,M_PI_NS_15_19_yrs,M_PI_NS_ns_20_24_yrs,M_PI_NS_ns_25_34_yrs,M_PI_NS_ns_35_44_yrs,M_PI_NS_ns_45_54_yrs,M_PI_NS_ns_55_64_yrs,M_PI_NS_ns_65_74_yrs,M_PI_NS_ns_75_84_yrs,M_PI_NS_ns_85_yrs_ovr,M_PI_NS_ns_Tot,M_Tot_15_19_yrs,M_Tot_20_24_yrs,M_Tot_25_34_yrs,M_Tot_35_44_yrs,M_Tot_45_54_yrs,M_Tot_55_64_yrs,M_Tot_65_74_yrs,M_Tot_75_84_yrs,M_Tot_85ov,M_Tot_Tot,F_Neg_Nil_income_15_19_yrs,F_Neg_Nil_income_20_24_yrs,F_Neg_Nil_income_25_34_yrs,F_Neg_Nil_income_35_44_yrs,F_Neg_Nil_income_45_54_yrs,F_Neg_Nil_income_55_64_yrs,F_Neg_Nil_income_65_74_yrs,F_Neg_Nil_income_75_84_yrs,F_Neg_Nil_incme_85_yrs_ovr,F_Neg_Nil_income_Tot,F_1_199_15_19_yrs,F_1_199_20_24_yrs,F_1_199_25_34_yrs,F_1_199_35_44_yrs,F_1_199_45_54_yrs,F_1_199_55_64_yrs,F_1_199_65_74_yrs,F_1_199_75_84_yrs,F_1_199_85ov,F_1_199_Tot,F_200_299_15_19_yrs,F_200_299_20_24_yrs,F_200_299_25_34_yrs,F_200_299_35_44_yrs,F_200_299_45_54_yrs,F_200_299_55_64_yrs,F_200_299_65_74_yrs,F_200_299_75_84_yrs,F_200_299_85ov,F_200_299_Tot,F_300_399_15_19_yrs,F_300_399_20_24_yrs,F_300_399_25_34_yrs,F_300_399_35_44_yrs,F_300_399_45_54_yrs,F_300_399_55_64_yrs,F_300_399_65_74_yrs,F_300_399_75_84_yrs,F_300_399_85ov,F_300_399_Tot,F_400_599_15_19_yrs,F_400_599_20_24_yrs,F_400_599_25_34_yrs,F_400_599_35_44_yrs,F_400_599_45_54_yrs,F_400_599_55_64_yrs,F_400_599_65_74_yrs,F_400_599_75_84_yrs,F_400_599_85ov,F_400_599_Tot,F_600_799_15_19_yrs,F_600_799_20_24_yrs,F_600_799_25_34_yrs,F_600_799_35_44_yrs,F_600_799_45_54_yrs,F_600_799_55_64_yrs,F_600_799_65_74_yrs,F_600_799_75_84_yrs,F_600_799_85ov,F_600_799_Tot,F_800_999_15_19_yrs,F_800_999_20_24_yrs,F_800_999_25_34_yrs,F_800_999_35_44_yrs,F_800_999_45_54_yrs,F_800_999_55_64_yrs,F_800_999_65_74_yrs,F_800_999_75_84_yrs,F_800_999_85ov,F_800_999_Tot
SOSR101,56800,20485,15023,8839,8402,10035,5571,2577,701,128433,31536,14679,6628,5137,5280,6889,6788,3647,931,81515,7337,12803,12016,10425,12412,16231,25481,19332,4461,120498,5666,11246,11918,9266,11151,12934,17783,13672,5054,98690,5537,17969,21675,16157,17664,17297,16704,10112,3417,126532,2608,19327,35075,25164,24292,20426,10816,4410,1487,143605,854,13568,37482,27163,25299,19703,7651,2400,906,135026,340,9950,40574,31210,26643,20306,7026,1795,722,138566,102,4128,32278,26730,21424,14376,4222,1110,428,104798,87,2123,36887,40263,32242,19781,4275,1156,436,137250,137,868,32382,66386,55583,30341,7173,1833,651,195354,13592,13338,28003,21726,18676,14457,9900,7602,4099,131393,124596,140484,309941,288466,259068,202776,123390,69646,23293,1541660,50764,20900,32085,28881,22921,22866,7878,3652,1558,191505,36698,17570,18712,22849,15527,14064,8710,4539,1630,140299,8099,15054,18411,20750,21102,27727,30006,19150,5679,165978,4336,12638,17352,19227,19429,21164,28571,26629,14660,164006,4238,18290,32030,33467,31747,25244,19671,13015,7124,184826,1944,19386,35569,31899,32057,21825,9431,4394,2177,158682,512,12781,33428,25055,24927,16294,5154,2134,1129,121414
SOSR102,8289,1449,1081,965,928,1419,597,297,160,15185,7124,2008,878,813,956,1443,1265,587,164,15238,1762,2523,2127,2047,2464,3993,7314,5688,1243,29161,1538,1942,1684,1851,2697,3755,5903,4718,1649,25737,1500,3312,2844,2652,3193,4283,5351,3389,1190,27714,659,3706,5145,4384,4645,4488,2603,1124,490,27244,188,2355,5466,4927,4985,4405,1621,504,218,24669,74,1708,5833,5725,5632,4211,1238,348,154,24923,31,746,4399,4759,4483,2834,578,176,83,18089,14,489,4590,6886,6554,3890,536,138,58,23155,32,212,2989,6365,6613,3848,700,181,67,21007,2376,1462,2542,2864,3002,2611,2161,2102,1268,20388,23587,21912,39578,44238,46152,41180,29867,19252,6744,272510,6377,1291,2271,2564,2889,3875,879,507,362,21015,8715,2374,2931,3774,2840,3043,1669,860,322,26528,1985,2991,3069,3654,3694,6834,8820,5592,1564,38203,1353,2660,3457,4241,4707,6192,9378,8581,4247,44816,1321,4217,6459,7883,7827,6651,5926,4434,2162,46880,424,3796,6218,6722,7216,4776,1996,1055,446,32649,88,1694,4453,4452,4919,3120,842,434,204,20206
SOSR103,3299,1162,703,358,356,505,209,87,41,6720,2422,1050,409,320,373,527,491,226,56,5874,643,1237,949,832,1035,1650,2863,2159,476,11844,563,786,700,724,945,1223,1942,1508,497,8888,528,1173,1186,1028,1136,1291,1648,986,259,9235,205,1204,1810,1472,1368,1243,694,256,100,8352,79,753,1845,1647,1631,1245,436,104,43,7783,24,567,1996,1927,1868,1316,331,69,20,8118,7,252,1747,1620,1735,1033,163,35,6,6598,7,176,1844,2826,2785,1497,160,37,12,9344,6,96,1120,2393,2462,1428,196,42,15,7758,834,598,963,928,973,823,624,675,288,6706,8617,9054,15272,16075,16667,13781,9757,6184,1813,97220,2866,975,1110,1099,1354,1596,339,123,38,9500,3007,1106,1236,1601,1183,1076,537,281,79,10106,701,1231,1166,1457,1631,2729,3353,2028,549,14845,439,1019,1313,1685,1803,1956,3028,2800,1248,15291,387,1527,2487,2843,2584,1866,1709,1119,464,14986,98,1209,2200,2259,2311,1334,533,246,94,10284,17,564,1595,1530,1511,875,237,81,45,6455
SOSR111,1299,150,158,110,118,183,71,45,15,2149,1177,247,135,119,145,186,184,66,20,2279,284,312,363,336,304,583,1045,707,141,4075,304,269,277,294,389,554,724,540,159,3510,315,560,409,400,446,626,717,371,122,3966,151,753,1012,757,674,700,341,115,28,4531,36,474,1054,895,862,738,185,57,17,4318,14,331,1087,971,953,730,164,29,13,4292,3,147,728,824,733,433,78,19,3,2968,0,142,847,1164,1058,651,73,17,7,3959,6,72,718,1034,1059,577,101,21,6,3594,412,238,438,501,469,376,304,260,137,3135,4001,3695,7226,7405,7210,6337,3987,2247,668,42776,1163,218,457,392,480,672,130,58,20,3590,1474,376,604,636,493,459,242,89,40,4413,365,531,635,668,582,1099,1263,663,166,5972,287,483,678,775,700,947,1240,1082,533,6725,294,807,1234,1376,1240,1026,750,515,295,7537,91,709,1161,1224,1130,742,225,129,55,5466,13,294,812,760,803,453,104,61,22,3322
SOSR112,4496,636,462,487,536,792,315,141,40,7905,4064,917,588,562,600,830,720,318,89,8688,1096,1548,1444,1322,1551,2263,3854,2951,615,16644,1033,964,1049,1153,1671,2258,3205,2499,823,14655,1045,2076,1874,1892,2142,2701,2795,1683,530,16738,415,2397,3474,3017,3101,2954,1525,590,220,17693,112,1345,3339,2838,2883,2515,927,288,129,14376,47,879,3018,3007,2945,2212,638,162,62,12970,18,393,2001,2295,2196,1438,309,78,35,8763,15,278,1971,3083,3075,1955,282,71,40,10770,17,137,1177,2202,2393,1570,303,86,43,7928,1559,1180,2091,2054,1968,1635,1242,1080,562,13371,13917,12750,22488,23912,25061,23123,16115,9947,3188,150501,3638,595,1119,1072,1340,1827,450,213,87,10341,5041,1246,1795,1706,1418,1628,935,474,195,14438,1269,1901,2088,2096,2229,3817,4678,2827,732,21637,968,1693,2284,2575,2840,3409,5257,4728,2483,26237,919,2833,4279,4415,4365,3783,3276,2318,1201,27389,234,2249,3882,4048,4243,2766,1168,592,257,19439,52,902,2407,2492,2837,1797,517,261,138,11403
SOSR113,3074,449,332,367,422,593,280,139,56,5712,3030,659,398,378,481,734,627,314,82,6703,797,1041,1132,1047,1323,2096,3716,2787,576,14515,680,736,760,1016,1490,1942,2972,2428,724,12748,722,1281,1334,1327,1743,2218,2661,1626,541,13453,296,1496,2240,1962,2119,2121,1289,565,205,12293,111,772,1760,1767,1925,1834,786,273,137,9365,34,605,1711,1862,1899,1635,561,171,82,8560,16,301,1147,1366,1440,1050,291,102,42,5755,6,275,1325,1945,2157,1469,233,77,37,7524,17,173,1229,1870,2223,1422,308,107,52,7401,1152,831,1455,1495,1474,1325,1171,1075,594,10572,9935,8619,14823,16402,18696,18439,14895,9664,3128,114601,2804,495,850,957,1180,1627,378,215,145,8651,3593,846,1303,1278,1177,1486,906,431,160,11180,952,1271,1510,1691,1878,3515,4358,2632,740,18547,618,1083,1645,1949,2300,3031,4558,4098,1997,21279,619,1923,2862,3279,3416,2985,2912,2143,1113,21252,178,1356,2397,2769,2935,1997,972,585,309,13498,36,543,1240,1505,1827,1243,445,233,111,7183
SOSR114,2242,245,211,260,302,475,213,112,23,4083,2015,366,256,280,377,528,532,252,64,4670,503,525,649,730,993,1560,3130,2117,421,10628,542,410,529,674,1036,1524,2403,1835,567,9520,529,893,978,1004,1321,1733,1979,1131,378,9946,261,1140,1750,1728,1865,1799,981,447,162,10133,68,660,1503,1560,1754,1465,596,172,76,7854,28,389,1341,1554,1544,1229,353,118,50,6606,15,185,1021,1152,1080,724,170,54,23,4424,8,140,904,1518,1467,846,170,51,20,5124,11,86,621,1107,1093,671,168,63,19,3839,888,477,947,998,1002,950,856,828,432,7378,7110,5516,10710,12565,13834,13504,11551,7180,2235,84205,1933,253,554,628,807,1165,296,150,64,5850,2475,474,981,1087,884,1157,726,304,107,8195,568,718,1181,1278,1399,2633,3683,1974,441,13875,421,717,1198,1423,1625,2175,3530,3080,1571,15740,436,1264,2229,2616,2622,2269,2062,1515,779,15792,130,1011,1820,2157,2278,1434,643,388,166,10027,27,340,974,1224,1292,865,287,146,75,5230
SOSR115,4073,408,373,474,562,885,403,195,44,7417,3087,587,405,519,651,999,870,392,94,7604,783,895,1024,1193,1595,2924,5118,3607,691,17830,821,688,749,1123,1861,2699,3935,2841,935,15652,941,1351,1427,1734,2255,3137,3226,1747,614,16432,425,1688,2460,2469,3047,3048,1555,624,238,15554,172,1003,2320,2484,2795,2529,910,252,97,12562,51,629,2147,2482,2599,2158,606,139,55,10866,17,264,1432,1862,1838,1283,270,70,34,7070,14,223,1440,2453,2549,1698,224,56,32,8689,16,129,946,1886,1906,1199,250,73,27,6432,1388,862,1405,1709,1746,1675,1327,1203,568,11883,11788,8727,16128,20388,23404,24234,18694,11199,3429,137991,3389,494,862,1052,1446,2141,483,220,112,10199,3831,865,1574,1822,1573,1969,1072,478,174,13358,867,1119,1804,2138,2442,4545,5799,3151,872,22737,594,1082,1918,2374,2823,3633,5327,4529,2269,24549,617,1850,3266,4286,4477,3791,3270,2313,1229,25099,187,1389,2623,3319,3817,2507,1079,562,266,15749,52,512,1475,1902,2335,1457,437,213,123,8506
SOSR121,1231,120,113,123,188,283,116,38,20,2232,1002,171,115,145,215,294,241,86,16,2285,215,213,243,314,454,814,1378,801,162,4594,243,188,209,293,477,718,986,614,148,3876,238,371,371,462,671,844,838,427,109,4331,111,432,634,691,861,877,424,166,37,4233,33,243,531,743,889,803,249,70,15,3576,14,174,513,755,858,639,165,46,8,3172,4,66,362,594,618,421,79,19,6,2169,3,45,398,742,800,490,75,20,9,2582,4,22,226,576,680,424,79,14,5,2030,379,160,249,375,436,442,353,267,88,2749,3477,2205,3964,5813,7147,7049,4983,2568,623,37829,1015,106,200,382,442,644,132,54,21,2996,1182,218,435,538,469,600,277,113,29,3861,245,246,439,583,720,1217,1476,709,163,5798,173,265,440,690,732,1006,1206,780,349,5641,172,460,886,1133,1283,1013,836,454,185,6422,60,367,635,913,1133,710,283,106,47,4254,10,140,384,590,697,419,104,58,15,2417
SOSR122,594,41,73,109,125,185,73,24,9,1233,494,104,82,84,143,205,170,58,10,1350,119,139,187,271,337,626,870,475,96,3120,141,79,106,225,368,505,715,422,78,2639,131,209,196,291,421,516,458,220,74,2516,44,232,338,423,547,511,262,70,11,2438,14,106,330,400,503,415,162,31,7,1968,9,73,294,377,468,341,110,17,11,1700,4,33,167,264,314,212,52,13,3,1062,0,22,209,375,386,274,47,12,3,1328,3,12,114,287,347,234,61,17,4,1079,217,102,171,266,330,302,238,162,47,1835,1770,1152,2267,3372,4289,4326,3218,1521,353,22268,614,61,117,165,283,393,89,38,5,1765,607,129,226,342,286,348,172,59,23,2192,139,151,239,351,467,829,884,342,83,3485,103,133,254,381,482,613,750,527,214,3457,77,252,455,696,709,564,462,234,99,3548,17,164,345,519,591,398,171,57,22,2284,7,52,210,301,345,244,65,17,4,1245
