region_id,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_Tot_M_EO,C10_12F_O_E_Tot_M_O_EVWW,C10_12F_O_E_Tot_M_O_ENWNA,C10_12F_O_E_Tot_M_O_PENS,C10_12F_O_E_Tot_M_O_E_T,C10_12F_O_E_Tot_M_LPENS,C10_12F_O_E_Tot_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_TM_EO,C13_14F_O_E_TM_O_EVWW,C13_14F_O_E_TM_O_ENWNA,C13_14F_O_E_TM_O_PENS,C13_14F_O_E_TM_O_E_T,C13_14F_O_E_TM_LPENS,C13_14F_O_E_TM_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
SOSR101,113457,7401,99,149,7649,79,121185,11000,69167,3583,80,72830,197,84027,171,7385,4280,15,11680,32,11883,153,154,18,322,494,3,650,11324,76706,7881,417,85004,232,96560,97,349,33,5,387,258,742,124878,84456,8013,571,93040,569,218487,99769,5249,58,128,5435,54,105258,7429,58541,3185,72,61798,168,69395,128,6161,5019,13,11193,33,11354,141,82,12,303,397,0,538,7698,64784,8216,388,73388,201,81287,72,280,44,7,331,260,663,107539,70313,8318,523,79154,515,187208,54702,2330,36,70,2436,20,57158,3611,32848,2148,32,35028,85,38724,77,3863,3902,7,7772,27,7876,60,39,8,155,202,6,268,3748,36750,6058,194,43002,118,46868,44,144,25,3,172,159,375,58494,39224,6119,267,45610,297,104401,34546,1376,20,52,1448,13,36007,2115,21073,1524,30,22627,57,24799,56,2802,3003,3,5808,16,5880,47,20,3,106,129,0,176,2218,23895,4530,139,28564,73,30855,29,72,21,3,96,100,225,36793,25343,4571,194,30108,186,67087,45729,1633,35,45
SOSR102,28537,642,7,49,698,13,29248,856,1605,56,4,1665,0,2521,18,137,77,0,214,0,232,41,3,0,38,41,0,82,915,1745,133,42,1920,0,2835,7,3,0,0,3,3,13,29459,2390,140,91,2621,16,32096,26508,527,6,42,575,12,27095,677,1297,48,0,1345,5,2027,12,117,79,0,196,0,208,35,3,0,38,41,0,76,724,1417,127,38,1582,5,2311,4,0,0,0,0,5,9,27236,1944,133,80,2157,22,29415,15653,262,6,24,292,8,15953,365,689,32,3,724,0,1089,9,49,55,0,104,0,113,35,0,0,30,30,0,65,409,738,87,33,858,0,1267,0,3,0,0,3,6,9,16062,1003,93,57,1153,14,17229,10534,161,3,14,178,0,10712,222,401,25,5,431,0,653,7,23,33,0,56,0,63,16,0,0,17,17,0,33,245,424,58,22,504,0,749,3,3,0,0,3,3,9,10782,588,61,36,685,3,11470,13388,173,4,21
SOSR103,9429,366,3,18,387,4,9820,422,1357,56,0,1413,0,1835,8,146,63,0,209,0,217,16,3,0,18,21,0,37,446,1506,119,18,1643,0,2089,6,9,3,0,12,10,28,9881,1881,125,36,2042,14,11937,8977,293,3,16,312,3,9292,303,1247,60,3,1310,0,1613,7,89,75,0,164,0,171,12,3,0,12,15,0,27,322,1339,135,15,1489,0,1811,7,5,0,0,5,6,18,9306,1637,138,31,1806,9,11121,5390,170,0,10,180,3,5573,177,710,36,3,749,3,929,5,49,51,0,100,0,105,10,3,0,3,6,0,16,192,762,87,6,855,3,1050,0,0,0,0,0,4,4,5582,932,87,16,1035,10,6627,3397,91,3,8,102,0,3499,101,518,27,0,545,0,646,4,21,39,0,60,0,64,0,3,0,3,6,0,6,105,542,66,3,611,0,716,0,0,0,0,0,3,3,3502,633,69,11,713,3,4218,4454,117,0,11
SOSR111,5517,79,0,10,89,0,5606,113,189,9,3,201,0,314,3,20,16,0,36,3,42,9,4,0,12,16,0,25,125,213,25,15,253,3,381,0,0,0,0,0,4,4,5642,292,25,25,342,7,5991,4944,52,0,7,59,0,5003,101,179,3,0,182,0,283,6,11,18,0,29,3,38,5,0,0,3,3,0,8,112,190,21,3,214,3,329,3,0,0,0,0,0,3,5059,242,21,10,273,3,5335,2925,22,0,5,27,0,2952,44,106,0,0,106,0,150,0,6,11,0,17,0,17,0,0,0,4,4,0,4,44,112,11,4,127,0,171,0,3,0,0,3,0,3,2969,137,11,9,157,0,3126,1924,16,0,0,16,0,1940,26,60,0,0,60,0,86,0,6,15,0,21,0,21,3,0,0,4,4,0,7,29,66,15,4,85,0,114,0,3,0,0,3,3,6,1953,85,15,4,104,3,2060,2307,17,3,0
SOSR112,17629,221,0,33,254,4,17887,325,612,21,7,640,3,968,9,64,67,0,131,3,143,37,7,3,24,34,0,71,371,683,91,31,805,6,1182,5,3,0,0,3,0,8,18005,907,91,64,1062,10,19077,15434,183,3,16,202,3,15639,225,615,31,0,646,3,874,9,49,64,0,113,0,122,26,7,0,27,34,0,60,260,671,95,27,793,3,1056,5,4,0,0,4,0,9,15699,858,98,43,999,6,16704,8923,97,4,14,115,3,9041,127,332,14,3,349,0,476,8,19,47,0,66,0,74,16,0,0,17,17,0,33,151,351,61,20,432,0,583,4,3,0,0,3,3,10,9078,451,65,34,550,6,9634,5822,57,3,13,73,3,5898,81,205,11,0,216,0,297,0,20,29,0,49,0,49,10,3,0,11,14,0,24,91,228,40,11,279,0,370,0,0,0,0,0,0,0,5913,285,43,24,352,3,6268,7277,56,0,14
SOSR113,11132,200,0,17,217,3,11352,278,548,30,0,578,3,859,5,76,27,0,103,0,108,16,0,0,28,28,0,44,299,624,57,28,709,3,1011,4,3,0,0,3,3,10,11435,827,57,45,929,9,12373,10473,169,0,11,180,0,10653,237,548,36,3,587,0,824,3,43,27,0,70,0,73,17,0,0,34,34,0,51,257,591,63,37,691,0,948,0,0,0,0,0,3,3,10730,760,63,48,871,3,11604,6194,79,0,10,89,3,6286,126,295,9,3,307,0,433,3,28,22,0,50,0,53,7,0,0,22,22,0,29,136,323,31,25,379,0,515,0,0,0,0,0,0,0,6330,402,31,35,468,3,6801,4271,58,0,12,70,0,4341,99,169,8,0,177,0,276,0,7,17,0,24,0,24,7,0,0,9,9,0,16,106,176,25,9,210,0,316,0,0,0,0,0,3,3,4377,234,25,21,280,3,4660,5114,52,0,9
SOSR114,9649,115,3,6,124,3,9776,188,254,10,4,268,0,456,7,24,9,0,33,0,40,19,0,0,21,21,0,40,214,278,19,25,322,0,536,5,3,0,0,3,0,8,9868,396,22,31,449,3,10320,8752,93,0,10,103,3,8858,138,204,11,0,215,0,353,0,15,20,0,35,0,35,20,0,0,22,22,0,42,158,219,31,22,272,0,430,3,0,0,0,0,3,6,8913,312,31,32,375,6,9294,5041,40,0,0,40,3,5084,85,107,4,4,115,0,200,0,5,11,0,16,0,16,8,0,0,12,12,0,20,93,112,15,16,143,0,236,0,0,0,0,0,0,0,5134,152,15,16,183,3,5320,3468,26,0,7,33,0,3501,45,67,5,0,72,0,117,0,3,12,0,15,0,15,6,4,0,0,4,0,10,51,74,17,0,91,0,142,0,0,0,0,0,0,0,3519,100,17,7,124,0,3643,3986,41,0,3
SOSR115,14578,208,3,17,228,0,14806,346,436,21,0,457,0,803,9,44,17,0,61,0,70,16,0,0,22,22,0,38,371,480,38,22,540,0,911,4,0,0,0,0,3,7,14953,688,41,39,768,3,15724,13879,142,3,13,158,3,14040,265,385,19,0,404,0,669,6,7,32,0,39,0,45,27,0,0,38,38,0,65,298,392,51,38,481,0,779,4,6,0,0,6,0,10,14181,540,54,51,645,3,14829,8406,89,0,7,96,0,8502,118,227,11,0,238,0,356,4,15,17,0,32,0,36,17,0,0,18,18,0,35,139,242,28,18,288,0,427,5,0,0,0,0,0,5,8550,331,28,25,384,0,8934,5511,54,0,11,65,3,5579,73,113,9,0,122,0,195,3,6,9,0,15,0,18,9,0,0,5,5,0,14,85,119,18,5,142,0,227,3,0,0,0,0,3,6,5599,173,18,16,207,6,5812,6602,50,0,4
SOSR121,4178,76,0,12,88,0,4266,79,121,0,0,121,3,203,3,4,0,0,4,0,7,7,0,0,3,3,0,10,89,125,0,3,128,3,220,0,0,0,0,0,0,0,4267,201,0,15,216,3,4486,4441,60,0,8,68,3,4512,63,158,3,0,161,0,224,0,4,0,0,4,0,4,4,0,0,5,5,0,9,67,162,3,5,170,0,237,0,0,0,0,0,0,0,4508,222,3,13,238,3,4749,2659,38,0,3,41,0,2700,41,92,3,0,95,0,136,0,0,3,0,3,0,3,3,0,0,3,3,0,6,44,92,6,3,101,0,145,0,0,0,0,0,0,0,2703,130,6,6,142,0,2845,1902,22,0,0,22,0,1924,26,61,0,0,61,0,87,0,0,0,0,0,0,0,4,0,0,6,6,0,10,30,61,0,6,67,0,97,0,0,0,0,0,0,0,1932,83,0,6,89,0,2021,2283,28,0,0
SOSR122,2250,44,0,0,44,0,2294,39,33,0,0,33,0,72,0,3,6,0,9,0,9,0,0,0,4,4,3,7,39,36,6,4,46,3,88,0,0,0,0,0,0,0,2289,80,6,4,90,3,2382,2315,25,0,4,29,0,2344,50,39,6,0,45,0,95,0,3,0,0,3,0,3,3,0,0,3,3,0,6,53,42,6,3,51,0,104,0,0,0,0,0,0,0,2368,67,6,7,80,0,2448,1493,6,0,8,14,0,1507,37,29,0,0,29,0,66,0,3,0,0,3,0,3,3,3,0,0,3,0,6,40,35,0,0,35,0,75,0,0,0,0,0,3,3,1533,41,0,8,49,3,1585,999,11,0,0,11,0,1010,20,28,0,0,28,0,48,0,3,0,0,3,0,3,0,0,0,0,0,0,0,20,31,0,0,31,0,51,0,0,0,0,0,0,0,1019,42,0,0,42,0,1061,1167,3,0,0
