region_id,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_Married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_Married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_Married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_Married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_Married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_Married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_Married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_Married,M_75_84_yr_Tot,M_85ov_Married,M_85ov_Separated,M_85ov_Divorced,M_85ov_Widowed,M_85ov_Never_Married,M_85ov_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_Married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_Married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_Married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_Married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_Married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_Married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_Married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_Married,F_75_84_yr_Tot,F_85ov_Married,F_85ov_Separated,F_85ov_Divorced,F_85ov_Widowed,F_85ov_Never_Married,F_85ov_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_Married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_Married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_Married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_Married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_Married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_Married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_Married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_Married,P_75_84_yr_Tot,P_85ov_Married,P_85ov_Separated,P_85ov_Divorced,P_85ov_Widowed,P_85ov_Never_Married,P_85ov_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_Married,P_Tot_Tot
SOSR101,268,55,60,78,124134,124595,6121,267,180,97,133819,140484,119787,4121,5101,233,180700,309942,185904,8627,16736,602,76596,288465,176263,10434,26988,1624,43758,259067,143976,8087,25387,3677,21650,202777,90949,4297,12933,5960,9252,123391,49489,1689,4528,9667,4274,69647,12810,297,899,8132,1155,23293,785567,37874,92812,30070,595338,1541661,700,57,69,47,116905,117778,14880,770,420,114,123494,139678,152116,7241,8836,535,149358,318086,196125,12891,26635,1985,62861,300497,174123,13424,39477,5987,34127,267138,133793,9104,35932,14916,17083,210828,75104,3870,18137,26571,6951,130633,33788,1273,7158,42210,4200,88629,6528,240,1993,35260,2453,46474,787157,48870,138657,127625,517432,1619741,968,112,129,125,241039,242373,21001,1037,600,211,257313,280162,271903,11362,13937,768,330058,628028,382029,21518,43371,2587,139457,588962,350386,23858,66465,7611,77885,526205,277769,17191,61319,18593,38733,413605,166053,8167,31070,32531,16203,254024,83277,2962,11686,51877,8474,158276,19338,537,2892,43392,3608,69767,1572724,86744,231469,157695,1112770,3161402
SOSR102,32,10,21,8,23514,23585,709,34,36,11,21123,21913,13578,742,679,47,24533,39579,25426,1965,3417,108,13319,44235,27760,2427,6614,403,8950,46154,27226,1989,6941,855,4169,41180,21114,1053,4131,1771,1799,29868,13305,447,1554,3066,880,19252,3613,90,272,2533,236,6744,132763,8757,23665,8802,98523,272510,44,6,12,19,22056,22137,1456,109,36,9,19977,21587,17695,1237,1283,90,20602,40907,27580,2791,5319,376,11002,47068,28753,3216,9507,1170,6441,49087,26665,2112,9220,2937,2881,43815,19232,950,5336,6501,1223,33242,10049,333,2247,11871,743,25243,2024,55,503,9533,397,12512,133498,10809,33463,32506,85322,295598,76,16,33,27,45570,45722,2165,143,72,20,41100,43500,31273,1979,1962,137,45135,80486,53006,4756,8736,484,24321,91303,56513,5643,16121,1573,15391,95241,53891,4101,16161,3792,7050,84995,40346,2003,9467,8272,3022,63110,23354,780,3801,14937,1623,44495,5637,145,775,12066,633,19256,266261,19566,57128,41308,183845,568108
SOSR103,18,4,10,4,8580,8616,235,26,12,5,8777,9055,5570,247,278,11,9166,15272,9658,643,1189,31,4554,16075,10390,769,2215,141,3154,16669,9634,632,1976,298,1243,13783,7204,295,1104,604,549,9756,4425,103,354,1025,275,6182,992,21,76,664,59,1812,48126,2740,7214,2783,36357,97220,24,7,11,0,8182,8224,630,30,15,8,7875,8558,7036,419,457,26,7168,15106,10443,959,1774,110,3524,16810,10539,999,2976,414,2076,17004,9413,562,2564,999,764,14302,6579,253,1428,2253,264,10777,3151,116,527,3803,146,7743,506,14,118,2522,83,3243,48321,3359,9870,10135,30082,101767,42,11,21,4,16762,16840,865,56,27,13,16652,17613,12606,666,735,37,16334,30378,20101,1602,2963,141,8078,32885,20929,1768,5191,555,5230,33673,19047,1194,4540,1297,2007,28085,13783,548,2532,2857,813,20533,7576,219,881,4828,421,13925,1498,35,194,3186,142,5055,96447,6099,17084,12918,66439,198987
SOSR111,6,3,0,4,3988,4001,157,19,3,0,3516,3695,2818,147,159,4,4099,7227,4466,338,587,18,1999,7408,4613,357,995,60,1185,7210,4451,245,944,146,551,6337,2963,109,491,220,201,3984,1603,45,161,321,118,2248,371,12,26,230,29,668,21448,1275,3366,1003,15686,42778,5,0,0,0,4012,4017,337,27,10,3,3478,3855,3503,229,233,9,3408,7382,4790,470,930,63,1675,7928,4689,467,1475,186,838,7655,4338,302,1236,460,356,6692,2562,113,607,975,153,4410,1178,42,203,1524,106,3053,209,10,41,1159,52,1471,21611,1660,4735,4379,14078,46463,11,3,0,4,8000,8018,494,46,13,3,6994,7550,6321,376,392,13,7507,14609,9256,808,1517,81,3674,15336,9302,824,2470,246,2023,14865,8789,547,2180,606,907,13029,5525,222,1098,1195,354,8394,2781,87,364,1845,224,5301,580,22,67,1389,81,2139,43059,2935,8101,5382,29764,89241
SOSR112,33,13,11,4,13856,13917,592,27,24,15,12093,12751,7960,457,431,27,13613,22488,13160,1165,1977,80,7530,23912,14761,1444,3589,202,5066,25062,14954,1155,3903,488,2623,23123,11379,518,2156,951,1110,16114,6959,214,705,1530,541,9949,1707,41,134,1182,124,3188,71505,5034,12930,4479,56556,150504,49,14,11,11,13363,13448,1110,87,26,10,11773,13006,9902,818,750,69,12149,23688,14047,1624,3140,239,6593,25643,15388,1920,5257,695,4068,27328,14562,1245,5183,1621,1808,24419,10292,547,2799,3801,866,18305,5066,202,1090,6529,532,13419,930,36,277,5218,283,6744,71346,6493,18533,18193,51435,166000,82,27,22,15,27219,27365,1702,114,50,25,23866,25757,17862,1275,1181,96,25762,46176,27207,2789,5117,319,14123,49555,30149,3364,8846,897,9134,52390,29516,2400,9086,2109,4431,47542,21671,1065,4955,4752,1976,34419,12025,416,1795,8059,1073,23368,2637,77,411,6400,407,9932,142851,11527,31463,22672,107991,316504
SOSR113,21,5,12,4,9894,9936,381,37,13,7,8181,8619,5102,370,314,19,9018,14823,8851,811,1308,47,5387,16404,10845,1100,2751,176,3823,18695,12118,922,3067,441,1891,18439,10679,490,1873,929,922,14893,6781,217,723,1474,468,9663,1723,34,119,1138,114,3128,56501,3986,10180,4235,39698,114600,20,4,0,14,9796,9834,784,83,20,16,7735,8638,6382,567,505,34,7706,15194,9631,1261,2064,174,4467,17597,11439,1389,3812,538,2763,19941,12234,946,3751,1508,1233,19672,9865,431,2221,3319,604,16440,4990,156,854,5875,358,12233,1025,19,202,4654,178,6078,56370,4856,13429,16132,34840,125627,41,9,12,18,19690,19770,1165,120,33,23,15916,17257,11484,937,819,53,16724,30017,18482,2072,3372,221,9854,34001,22284,2489,6563,714,6586,38636,24352,1868,6818,1949,3124,38111,20544,921,4094,4248,1526,31333,11771,373,1577,7349,826,21896,2748,53,321,5792,292,9206,112871,8842,23609,20367,74538,240227
SOSR114,16,8,5,6,7077,7112,265,21,5,6,5219,5516,3902,234,213,16,6345,10710,7025,597,937,45,3961,12565,7942,844,2006,140,2901,13833,8847,612,2214,340,1491,13504,8240,393,1433,725,760,11551,4905,162,516,1219,376,7178,1194,23,70,855,95,2237,42336,2894,7399,3352,28225,84206,13,4,7,0,6727,6751,546,58,18,7,4857,5486,4974,457,360,39,5662,11492,7708,914,1555,132,3457,13766,8409,1003,2581,407,2033,14433,9029,703,2558,1119,842,14251,7583,339,1548,2671,412,12553,3603,132,561,4369,252,8917,630,21,132,3381,165,4329,42495,3631,9320,12125,24407,91978,29,12,12,6,13804,13863,811,79,23,13,10076,11002,8876,691,573,55,12007,22202,14733,1511,2492,177,7418,26331,16351,1847,4587,547,4934,28266,17876,1315,4772,1459,2333,27755,15823,732,2981,3396,1172,24104,8508,294,1077,5588,628,16095,1824,44,202,4236,260,6566,84831,6525,16719,15477,52632,176184
SOSR115,22,5,24,4,11733,11788,357,23,25,10,8311,8726,5703,306,323,28,9768,16128,11125,943,1480,71,6767,20386,13352,1297,3317,217,5221,23404,15660,1210,4063,557,2745,24235,13016,745,2473,1231,1228,18693,7518,297,863,1879,640,11197,1780,37,138,1317,159,3431,68533,4863,12706,5314,46572,137988,34,11,5,12,10626,10688,706,74,26,10,7547,8363,7471,596,520,62,8574,17223,12305,1396,2494,202,5766,22163,14411,1679,4519,651,3853,25113,15542,1072,4404,1729,1710,24457,11790,557,2402,3996,646,19391,5429,172,842,6489,411,13343,942,33,231,4996,208,6410,68630,5590,15443,18147,39341,147151,56,16,29,16,22359,22476,1063,97,51,20,15858,17089,13174,902,843,90,18342,33351,23430,2339,3974,273,12533,42549,27763,2976,7836,868,9074,48517,31202,2282,8467,2286,4455,48692,24806,1302,4875,5227,1874,38084,12947,469,1705,8368,1051,24540,2722,70,369,6313,367,9841,137163,10453,28149,23461,85913,285139
SOSR121,13,5,0,0,3459,3477,90,7,4,0,2102,2203,1544,71,61,9,2280,3965,3519,200,387,19,1688,5813,4519,341,865,63,1357,7145,4846,320,1064,178,640,7048,3597,206,606,285,290,4984,1714,73,227,427,129,2570,351,8,31,208,26,624,20193,1231,3245,1189,11971,37829,8,0,0,8,3146,3162,175,16,0,3,1848,2042,2084,144,125,11,2025,4389,4046,349,643,49,1350,6437,4738,369,1112,168,979,7366,4716,293,1064,408,370,6851,3106,102,561,875,166,4810,1177,35,132,1215,81,2640,140,3,28,795,34,1000,20190,1311,3665,3532,9999,38697,21,5,0,8,6605,6639,265,23,4,3,3950,4245,3628,215,186,20,4305,8354,7565,549,1030,68,3038,12250,9257,710,1977,231,2336,14511,9562,613,2128,586,1010,13899,6703,308,1167,1160,456,9794,2891,108,359,1642,210,5210,491,11,59,1003,60,1624,40383,2542,6910,4721,21970,76526
SOSR122,0,6,0,0,1764,1770,43,5,0,3,1102,1153,810,45,41,3,1369,2268,1853,139,262,15,1102,3371,2452,223,638,33,942,4288,2759,211,744,110,503,4327,2126,143,466,228,254,3217,947,49,175,251,100,1522,180,8,20,123,22,353,11170,829,2346,766,7158,22269,3,0,0,0,1766,1769,107,14,4,0,954,1079,1087,79,74,7,1147,2394,2134,215,362,33,891,3635,2561,249,707,106,628,4251,2726,180,733,297,272,4208,1828,93,370,525,90,2906,601,19,97,686,49,1452,96,0,14,386,22,518,11143,849,2361,2040,5819,22212,3,6,0,0,3530,3539,150,19,4,3,2056,2232,1897,124,115,10,2516,4662,3987,354,624,48,1993,7006,5013,472,1345,139,1570,8539,5485,391,1477,407,775,8535,3954,236,836,753,344,6123,1548,68,272,937,149,2974,276,8,34,509,44,871,22313,1678,4707,2806,12977,44481
