region_id,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Emp_wkd_Tot_15_19,P_Emp_wkd_Tot_20_24,P_Emp_wkd_Tot_25_34,P_Emp_wkd_Tot_35_44,P_Emp_wkd_Tot_45_54,P_Emp_wkd_Tot_55_64,P_Emp_wkd_Tot_65_74,P_Emp_wkd_Tot_75_84,P_Emp_wkd_Tot_85ov,P_Emp_wkd_Tot_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Unem_look_Tot_15_19,P_Unem_look_Tot_20_24,P_Unem_look_Tot_25_34,P_Unem_look_Tot_35_44,P_Unem_look_Tot_45_54,P_Unem_look_Tot_55_64,P_Unem_look_Tot_65_74,P_Unem_look_Tot_75_84,P_Unem_look_Tot_85ov,P_Unem_look_Tot_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SOSR101,46845,97316,228392,212215,194351,111816,18879,1794,256,911864,65958,34175,70870,73858,60740,88792,103679,78639,39736,616447,4974,8186,18824,14423,12047,10219,8075,8198,6484,91430,117777,139677,318086,300496,267138,210827,130633,88631,46476,1619741,17758,97002,343329,309802,280044,156643,22438,1365,153,1228534,51384,69744,92600,107755,94846,70520,24095,3343,375,514662,3662,5713,18478,14690,10518,9059,2363,399,75,64957,3049,5951,9814,8521,8063,4589,1190,354,113,41644,75853,178410,464221,440768,393471,240811,50086,5461,716,1849797,5099,10553,16914,13066,11859,6900,410,28,11,64840,11159,9759,8013,7464,5816,4202,783,114,27,47337,16258,20312,24927,20530,17675,11102,1193,142,38,112177,92111,198722,489148,461298,411146,251913,51279,5603,754,1961974,139134,63350,97758,96756,88990,140531,186617,138257,59636,1011029,11129,18090,41121,30907,26069,21160,16129,14417,9378,188400,242374,280162,628027,588961,526205,413604,254025,158277,69768,3161403
SOSR102,12962,16384,29805,35051,37164,21187,2813,282,32,155680,8390,4372,9522,10326,10123,20955,28587,22552,10576,125403,783,831,1580,1689,1803,1674,1842,2409,1905,14516,22135,21587,40907,47066,49090,43816,33242,25243,12513,295599,5340,17346,40889,44616,47938,26630,2885,161,13,185818,13835,11275,15166,21125,20299,15328,4059,511,31,101629,937,1200,3150,2692,2603,2224,412,73,9,13300,707,837,1172,1303,1293,712,197,58,32,6311,20819,30658,60377,69736,72133,44894,7553,803,85,307058,1858,2238,2505,2129,2010,1209,52,12,0,12013,2471,1194,1150,1248,1001,751,138,10,11,7974,4329,3432,3655,3377,3011,1960,190,22,11,19987,25148,34090,64032,73113,75144,46854,7743,825,96,327045,18784,7481,12858,14420,16106,34594,51831,39567,16378,212019,1790,1929,3596,3769,3992,3548,3536,4103,2783,29046,45722,43500,80486,91302,95242,84996,63110,44495,19257,568110
SOSR103,4252,5992,10648,12194,12241,6214,701,71,15,52328,3701,2209,3942,4103,4237,7567,9512,6931,2931,45133,270,358,516,513,525,522,566,740,301,4311,8223,8559,15106,16810,17003,14303,10779,7742,3247,101772,1700,5755,14513,15578,16485,8584,804,47,11,63477,4267,4385,5697,7626,6972,4370,1010,118,6,34451,333,475,1208,977,932,747,128,26,3,4829,245,349,407,449,491,267,52,14,3,2277,6545,10964,21825,24630,24880,13968,1994,205,23,105034,652,983,1058,818,763,348,10,3,0,4635,1070,653,544,476,321,233,31,3,3,3334,1722,1636,1602,1294,1084,581,41,6,3,7969,8267,12600,23427,25924,25964,14549,2035,211,26,113003,7964,4211,5689,5764,6474,12418,17402,12447,4552,76921,609,803,1263,1196,1233,1118,1096,1267,480,9065,16840,17614,30379,32884,33671,28085,20533,13925,5058,198989
SOSR111,2346,2849,5207,5871,5804,3248,388,34,9,25756,1517,847,1914,1769,1580,3204,3780,2724,1303,18638,155,157,262,291,269,240,239,295,162,2070,4018,3853,7383,7931,7653,6692,4407,3053,1474,46464,1100,3396,7555,7684,7928,4349,441,25,0,32478,2397,1731,2647,3410,3004,2337,568,67,0,16161,160,216,545,441,349,372,80,11,4,2178,107,163,212,217,185,130,16,13,5,1048,3764,5506,10959,11752,11466,7188,1105,116,9,51865,314,325,414,313,267,151,3,0,0,1787,393,153,206,205,138,108,6,7,0,1216,707,478,620,518,405,259,9,7,0,3003,4471,5984,11579,12270,11871,7447,1114,123,9,54868,3198,1235,2431,2419,2378,5065,6809,4688,1888,30111,349,331,598,648,613,516,471,492,243,4261,8018,7550,14608,15337,14862,13028,8394,5303,2140,89240
SOSR112,7393,9084,16519,19089,20745,12661,1827,213,27,87558,5455,3337,6237,5508,5532,10786,15443,12000,5842,70140,601,586,931,1045,1053,970,1034,1207,875,8302,13449,13007,23687,25642,27330,24417,18304,13420,6744,166000,3464,10456,21948,23825,26021,15720,1838,133,14,103419,7655,5439,8615,11044,11102,8799,2524,373,29,55580,557,635,1629,1284,1374,1220,302,63,12,7076,392,424,627,685,627,406,135,48,17,3361,12068,16954,32819,36838,39124,26145,4799,617,72,169436,1053,1363,1648,1310,1121,695,31,0,0,7221,1258,712,739,721,565,460,76,14,4,4549,2311,2075,2387,2031,1686,1155,107,14,4,11770,14379,19029,35206,38869,40810,27300,4906,631,76,181206,11692,5382,8863,8461,9196,18133,27534,20683,8610,118554,1294,1345,2106,2224,2386,2110,1979,2054,1246,16744,27365,25756,46175,49554,52392,47543,34419,23368,9932,316504
SOSR113,5107,5725,9843,12460,14603,8895,1438,119,21,58211,4263,2453,4640,4355,4531,9947,14017,10903,5178,60287,466,459,711,784,806,828,984,1211,876,7125,9836,8637,15194,17599,19940,19670,16439,12233,6075,125623,2346,6558,13145,15116,17973,10892,1313,100,15,67458,5285,3525,5642,7577,8259,6529,2019,256,18,39110,425,446,980,853,1056,1004,204,39,7,5014,324,334,463,578,521,376,126,32,20,2774,8380,10863,20230,24124,27809,18801,3662,427,60,114356,793,1032,1133,1051,903,560,24,0,0,5496,875,476,566,553,451,373,60,9,0,3363,1668,1508,1699,1604,1354,933,84,9,0,8859,10048,12371,21929,25728,29163,19734,3746,436,60,123215,8754,3896,6497,6545,7653,16591,25688,19376,7827,102827,967,990,1590,1729,1819,1784,1897,2085,1319,14180,19769,17257,30016,34002,38635,38109,31331,21897,9206,240222
SOSR114,3492,3683,7578,9971,10759,6539,1082,133,23,43260,2921,1536,3388,3177,3111,7084,10760,7851,3615,43443,340,268,526,621,562,628,710,932,689,5276,6753,5487,11492,13769,14432,14251,12552,8916,4327,91979,1840,4823,10185,12386,13509,7934,1123,97,9,51906,3569,2043,4208,5933,6078,4834,1500,230,18,28413,254,244,739,669,704,740,194,46,10,3600,253,187,321,403,389,257,101,40,12,1963,5916,7297,15453,19391,20680,13765,2918,413,49,85882,567,677,813,772,714,437,23,0,0,4003,560,242,323,351,334,289,61,9,3,2172,1127,919,1136,1123,1048,726,84,9,3,6175,7043,8216,16589,20514,21728,14491,3002,422,52,92057,6131,2171,4405,4517,5282,11943,19698,14100,5496,73743,689,615,1209,1301,1256,1322,1404,1573,1017,10386,13863,11002,22203,26332,28266,27756,24104,16095,6565,176186
SOSR115,5212,5639,11362,16084,18735,11252,1712,202,29,70227,5002,2332,5167,5186,5411,12240,16605,11871,5501,69315,474,393,694,892,967,965,1074,1269,880,7608,10688,8364,17223,22162,25113,24457,19391,13342,6410,147150,3063,7011,14890,19267,22391,13673,1783,167,12,82257,5362,3457,6530,10035,11015,8910,2419,334,33,48095,434,390,1177,1117,1343,1291,305,69,17,6143,365,382,582,782,699,487,148,66,13,3524,9224,11240,23179,31201,35448,24361,4655,636,75,140019,803,940,1176,1216,1186,733,34,11,0,6099,832,396,562,638,577,485,91,9,0,3590,1635,1336,1738,1854,1763,1218,125,20,0,9689,10859,12576,24917,33055,37211,25579,4780,656,75,149708,10569,3562,6893,7529,9155,21013,31141,21670,8447,119979,1048,951,1542,1966,2151,2101,2162,2213,1318,15452,22476,17089,33352,42550,48517,48693,38083,24539,9840,285139
SOSR121,1630,1456,2944,4714,5662,3265,467,70,3,20211,1414,479,1292,1502,1438,3337,4102,2337,870,16771,120,104,152,221,264,249,242,234,128,1714,3164,2039,4388,6437,7364,6851,4811,2641,1001,38696,861,1866,3795,5800,7120,4175,505,54,0,24176,1667,890,1703,2853,3323,2580,662,101,6,13785,153,103,304,351,397,382,90,17,3,1800,97,106,122,191,207,131,42,13,5,914,2778,2965,5924,9195,11047,7268,1299,185,14,40675,246,231,289,320,289,186,11,4,3,1579,257,90,122,174,165,156,26,4,0,994,503,321,411,494,454,342,37,8,3,2573,3281,3286,6335,9689,11501,7610,1336,193,17,43248,3087,732,1683,2068,2446,5737,7941,4565,1415,29674,271,227,333,493,565,554,516,451,193,3603,6639,4245,8351,12250,14512,13901,9793,5209,1625,76525
SOSR122,776,702,1531,2587,3081,1897,343,28,6,10951,918,327,756,898,1012,2128,2406,1300,461,10206,72,51,107,150,158,181,157,124,52,1052,1766,1080,2394,3635,4251,4206,2906,1452,519,22209,425,874,2095,3085,3886,2353,350,30,6,13104,794,468,835,1595,1864,1478,452,60,0,7546,64,57,175,180,222,235,66,10,3,1012,43,42,80,131,120,88,25,7,0,536,1326,1441,3185,4991,6092,4154,893,107,9,22198,134,154,174,232,248,133,13,0,0,1088,113,39,56,96,112,107,20,3,0,546,247,193,230,328,360,240,33,3,0,1634,1573,1634,3415,5319,6452,4394,926,110,9,23832,1821,478,1026,1349,1709,3743,4864,2575,768,18333,144,120,220,338,378,396,333,290,94,2313,3538,2232,4661,7006,8539,8533,6123,2975,871,44478
