region_id,M15_19_Managers,M15_19_Professionals,M15_19_TechnicTrades_Wrs,M15_19_CommunPersnlSvc_W,M15_19_ClericalAdminis_W,M15_19_Sales_W,M15_19_Mach_oper_drivers,M15_19_Labourers,M15_19_Occu_ID_NS,M15_19_Tot,M20_24_Managers,M20_24_Professionals,M20_24_TechnicTrades_W,M20_24_CommunPersnlSvc_W,M20_24_ClericalAdminis_W,M20_24_Sales_W,M20_24_Mach_oper_drivers,M20_24_Labourers,M20_24_Occu_ID_NS,M20_24_Tot,M25_34_Managers,M25_34_Professionals,M25_34_TechnicTrades_W,M25_34_CommunPersnlSvc_W,M25_34_ClericalAdminis_W,M25_34_Sales_W,M25_34_Mach_oper_drivers,M25_34_Labourers,M25_34_Occu_ID_NS,M25_34_Tot,M35_44_Managers,M35_44_Professionals,M35_44_TechnicTrades_W,M35_44_CommunPersnlSvc_W,M35_44_ClericalAdminis_W,M35_44_Sales_W,M35_44_Mach_oper_drivers,M35_44_Labourers,M35_44_Occu_ID_NS,M35_44_Tot,M45_54_Managers,M45_54_Professionals,M45_54_TechnicTrades_W,M45_54_CommunPersnlSvc_W,M45_54_ClericalAdminis_W,M45_54_Sales_W,M45_54_Mach_oper_drivers,M45_54_Labourers,M45_54_Occu_ID_NS,M45_54_Tot,M55_64_Managers,M55_64_Professionals,M55_64_TechnicTrades_W,M55_64_CommunPersnlSvc_W,M55_64_ClericalAdminis_W,M55_64_Sales_W,M55_64_Mach_oper_drivers,M55_64_Labourers,M55_64_Occu_ID_NS,M55_64_Tot,M65_74_Managers,M65_74_Professionals,M65_74_TechnicTrades_W,M65_74_CommunPersnlSvc_W,M65_74_ClericalAdminis_W,M65_74_Sales_W,M65_74_Mach_oper_drivers,M65_74_Labourers,M65_74_Occu_ID_NS,M65_74_Tot,M75_84_Managers,M75_84_Professionals,M75_84_TechnicTrades_W,M75_84_CommunPersnlSvc_W,M75_84_ClericalAdminis_W,M75_84_Sales_W,M75_84_Mach_oper_drivers,M75_84_Labourers,M75_84_Occu_ID_NS,M75_84_Tot,M85_ov_Managers,M85_ov_Professionals,M85_ov_TechnicTrades_W,M85_ov_CommunPersnlSvc_W,M85_ov_ClericalAdminis_W,M85_ov_Sales_W,M85_ov_Mach_oper_drivers,M85_ov_Labourers,M85_ov_Occu_ID_NS,M85_ov_Tot,M_Tot_Managers,M_Tot_Professionals,M_Tot_TechnicTrades_W,M_Tot_CommunPersnlSvc_W,M_Tot_ClericalAdminis_W,M_Tot_Sales_W,M_Tot_Mach_oper_drivers,M_Tot_Labourers,M_Tot_Occu_ID_NS,M_Tot_Tot,F15_19_Managers,F15_19_Professionals,F15_19_TechnicTrades_Wrs,F15_19_CommunPersnlSvc_W,F15_19_ClericalAdminis_W,F15_19_Sales_W,F15_19_Mach_oper_drivers,F15_19_Labourers,F15_19_Occu_ID_NS,F15_19_Tot,F20_24_Managers,F20_24_Professionals,F20_24_TechnicTrades_W,F20_24_CommunPersnlSvc_W,F20_24_ClericalAdminis_W,F20_24_Sales_W,F20_24_Mach_oper_drivers,F20_24_Labourers,F20_24_Occu_ID_NS,F20_24_Tot,F25_34_Managers,F25_34_Professionals,F25_34_TechnicTrades_W,F25_34_CommunPersnlSvc_W,F25_34_ClericalAdminis_W,F25_34_Sales_W,F25_34_Mach_oper_drivers,F25_34_Labourers,F25_34_Occu_ID_NS,F25_34_Tot,F35_44_Managers,F35_44_Professionals,F35_44_TechnicTrades_W,F35_44_CommunPersnlSvc_W,F35_44_ClericalAdminis_W,F35_44_Sales_W,F35_44_Mach_oper_drivers,F35_44_Labourers,F35_44_Occu_ID_NS,F35_44_Tot,F45_54_Managers,F45_54_Professionals,F45_54_TechnicTrades_W,F45_54_CommunPersnlSvc_W,F45_54_ClericalAdminis_W,F45_54_Sales_W,F45_54_Mach_oper_drivers,F45_54_Labourers,F45_54_Occu_ID_NS,F45_54_Tot,F55_64_Managers,F55_64_Professionals,F55_64_TechnicTrades_W,F55_64_CommunPersnlSvc_W,F55_64_ClericalAdminis_W,F55_64_Sales_W,F55_64_Mach_oper_drivers,F55_64_Labourers,F55_64_Occu_ID_NS,F55_64_Tot,F65_74_Managers,F65_74_Professionals,F65_74_TechnicTrades_W,F65_74_CommunPersnlSvc_W,F65_74_ClericalAdminis_W,F65_74_Sales_W,F65_74_Mach_oper_drivers,F65_74_Labourers,F65_74_Occu_ID_NS,F65_74_Tot,F75_84_Managers,F75_84_Professionals,F75_84_TechnicTrades_W,F75_84_CommunPersnlSvc_W,F75_84_ClericalAdminis_W,F75_84_Sales_W,F75_84_Mach_oper_drivers,F75_84_Labourers,F75_84_Occu_ID_NS,F75_84_Tot,F85ov_Managers,F85ov_Professionals,F85ov_TechnicTrades_W,F85ov_CommunPersnlSvc_W,F85ov_ClericalAdminis_W,F85ov_Sales_W,F85ov_Mach_oper_drivers,F85ov_Labourers,F85ov_Occu_ID_NS,F85ov_Tot,F_Tot_Managers,F_Tot_Professionals,F_Tot_TechnicTrades_W,F_Tot_CommunPersnlSvc_W,F_Tot_ClericalAdminis_W,F_Tot_Sales_W,F_Tot_Mach_oper_drivers,F_Tot_Labourers,F_Tot_Occu_ID_NS,F_Tot_Tot
SOSR101,597,1436,8744,4241,1826,8312,1783,8780,944,36663,4630,13764,21685,10827,8659,11737,6222,10370,2309,90203,31490,72073,46946,15569,22147,17098,18576,18559,5540,247998,48482,63383,42318,11486,18199,12742,21722,16224,4814,239370,42871,47797,37089,8543,16053,10416,23973,16939,4325,208006,23946,31514,22159,5136,11701,7248,16307,12270,2732,133013,5152,8649,4329,1199,2800,2165,3258,3071,896,31519,641,1267,309,121,330,274,167,287,316,3712,100,137,41,7,34,42,12,27,79,479,157909,240020,183620,57129,81749,70034,92020,86527,21955,990963,598,1610,1568,8903,5182,17790,220,2602,719,39192,4835,18005,4030,17623,20935,17574,699,2936,1570,88207,24425,81095,8721,22604,49439,18064,1825,6385,3665,216223,27374,63922,7791,20266,51869,15308,2693,8868,3304,201395,21044,49760,6985,20347,51909,14871,3987,13615,2947,185465,10023,28571,3584,10782,33717,8911,2064,8376,1771,107799,1518,4725,543,1693,6466,1664,204,1228,527,18568,169,390,44,104,540,153,15,106,225,1746,29,30,8,11,54,17,4,5,80,238,90015,248108,33274,102333,220111,94352,11711,44121,14808,858833
SOSR102,151,159,2600,752,211,2201,437,3122,186,9819,628,1502,5594,1509,729,1817,1188,2537,235,15739,3287,6279,9336,2273,1853,1968,3116,3619,528,32259,5875,6935,8732,2439,2234,1911,3895,3709,694,36424,6036,6464,8255,2162,2561,1806,4636,3820,688,36428,3566,4873,5055,1256,1821,1485,3315,2603,463,24437,747,1049,701,207,387,397,644,528,127,4787,81,164,48,17,48,44,38,46,39,525,8,6,0,3,7,7,3,0,26,60,20379,27431,40321,10618,9851,11636,17272,19984,2986,160478,180,213,471,2220,956,5658,62,1072,166,10998,768,2191,961,3536,2989,3501,132,657,184,14919,2479,8695,1477,4138,6683,2920,217,1117,394,28120,3175,8722,1541,4794,8892,3242,401,2106,439,33312,3108,8665,1413,5241,9728,3701,489,2939,420,35704,1620,5042,731,2779,5934,2082,283,1725,260,20456,259,592,71,292,910,282,45,239,76,2766,18,48,11,27,73,30,0,22,47,276,3,3,3,0,0,4,0,0,17,30,11610,34171,6679,23027,36165,21420,1629,9877,2003,146581
SOSR103,48,89,944,290,85,572,128,908,55,3119,201,698,1898,629,271,588,450,792,114,5641,1067,2282,3313,895,584,673,1564,1339,183,11900,1868,2287,3157,921,747,596,1981,1311,232,13100,1937,2203,3065,693,846,515,2198,1419,248,13124,1089,1540,1728,359,511,344,1441,800,153,7965,172,300,228,62,76,78,193,145,47,1301,20,26,14,7,7,8,16,15,24,137,3,5,4,0,0,0,0,0,0,12,6405,9430,14351,3856,3127,3374,7971,6729,1056,56299,46,117,169,784,320,1581,17,339,54,3427,278,818,312,1408,1037,1131,31,224,82,5321,836,3043,538,1565,2411,1035,52,333,115,9928,953,3009,481,1739,3221,1196,118,677,135,11529,999,2876,494,1861,3020,1200,118,1038,150,11756,418,1663,236,815,1614,520,78,590,67,6001,51,164,20,78,201,74,8,66,30,692,10,11,0,8,13,7,0,4,17,70,3,0,0,0,0,0,0,0,4,7,3594,11701,2250,8258,11837,6744,422,3271,654,48731
SOSR111,23,19,548,93,43,377,78,546,30,1757,120,204,1238,183,97,273,293,450,36,2894,570,837,1978,303,265,305,935,755,102,6050,942,897,1534,337,319,289,1089,637,111,6155,923,846,1387,210,340,276,1118,661,100,5861,617,695,773,164,285,202,796,432,79,4043,117,140,109,28,49,64,125,66,23,721,17,20,10,0,6,6,3,10,13,85,0,0,0,0,0,0,0,0,0,0,3329,3658,7577,1318,1404,1792,4437,3557,494,27566,32,47,106,379,187,986,21,223,24,2005,138,364,188,626,486,601,38,143,27,2611,356,1425,270,748,1123,567,68,294,60,4911,475,1319,270,783,1523,605,97,464,61,5597,489,1289,234,811,1502,533,81,597,68,5604,246,701,124,417,888,311,60,359,40,3146,41,71,17,40,121,34,3,49,8,384,3,7,0,5,5,3,0,4,7,34,3,0,0,0,0,0,0,0,6,9,1783,5223,1209,3809,5835,3640,368,2133,301,24301
SOSR112,131,66,1670,373,119,1367,235,1711,98,5770,465,591,3374,764,321,917,683,1533,131,8779,1740,2561,5211,1304,844,1289,1833,2367,249,17398,2782,3252,4214,1472,1038,1144,2355,2206,327,18790,3157,3163,3966,1359,1209,1116,2520,2381,307,19178,2178,2660,2594,702,1037,903,1984,1665,214,13937,487,599,429,132,216,238,469,346,92,3008,101,94,35,15,17,43,35,38,34,412,13,7,3,0,3,0,0,0,17,43,11054,12993,21496,6121,4804,7017,10114,12247,1469,87315,85,120,276,1297,484,3254,36,654,93,6299,432,1177,560,2082,1406,1807,76,538,97,8175,1179,4346,880,2638,3244,1878,139,941,173,15418,1572,4687,834,2941,4424,1774,152,1459,207,18050,1728,4841,805,3184,5024,1949,221,1997,196,19945,1015,3152,446,1790,3056,1156,151,1287,156,12209,203,436,67,191,472,167,26,182,50,1794,36,24,8,12,46,22,3,17,36,204,3,3,3,0,0,0,0,4,14,27,6253,18786,3879,14135,18156,12007,804,7079,1022,82121
SOSR113,75,57,1111,224,77,907,177,1300,104,4032,261,385,2203,399,163,533,625,1108,99,5776,1033,1324,3469,711,351,683,1795,1606,176,11148,1798,1716,3066,850,517,648,2095,1551,226,12467,2151,1958,3207,831,708,687,2394,1661,264,13861,1597,1745,1935,488,641,601,1808,1257,191,10263,445,420,337,101,152,157,312,253,70,2247,95,68,26,7,19,21,19,33,26,314,19,4,4,0,3,0,0,5,6,41,7474,7677,15358,3611,2631,4237,9225,8774,1162,60149,71,74,210,864,379,2161,27,477,82,4345,295,603,360,1245,980,1136,66,358,44,5087,707,2163,548,1644,1944,1178,169,628,100,9081,1016,2478,564,2069,2779,1388,177,1036,152,11659,1300,3048,572,2400,3306,1485,178,1510,149,13948,794,2019,336,1294,2058,923,111,877,125,8537,168,301,38,168,383,124,23,153,54,1412,23,17,3,8,26,10,3,5,20,115,4,0,0,0,0,3,0,4,11,22,4378,10703,2631,9692,11855,8408,754,5048,737,54206
SOSR114,56,41,931,139,39,624,119,924,73,2946,210,197,1632,202,94,322,403,873,61,3994,823,907,2707,486,255,466,1171,1464,132,8411,1450,1364,2541,627,399,551,1471,1390,199,9992,1629,1253,2425,561,548,587,1698,1524,212,10437,1208,992,1501,338,432,485,1270,1144,139,7509,401,271,281,63,112,176,276,239,49,1868,105,46,25,4,19,20,19,21,21,280,9,4,0,0,0,0,0,3,14,30,5891,5075,12043,2420,1898,3231,6427,7582,900,45467,38,42,155,585,180,1532,16,372,52,2972,152,429,263,820,559,719,45,278,36,3301,505,1734,472,1304,1463,875,77,523,90,7043,848,1995,506,1692,2255,1072,98,827,106,9399,966,2065,426,1792,2386,1183,119,1200,107,10244,613,1311,249,1037,1533,644,69,701,101,6258,153,183,25,113,290,99,17,128,43,1051,36,18,4,7,22,11,0,9,24,131,3,0,0,4,7,0,0,0,6,20,3314,7777,2100,7354,8695,6135,441,4038,565,40419
SOSR115,102,58,1689,287,66,804,206,1399,100,4711,281,329,2577,411,131,404,675,1251,94,6153,1244,1274,4027,889,376,629,2003,1945,238,12625,2324,2127,4043,1195,613,752,2602,2100,306,16062,2715,2206,4120,1053,844,785,3039,2437,375,17574,2229,2029,2691,667,734,698,2317,1890,257,13512,662,428,423,125,177,220,491,365,85,2976,157,77,43,10,17,26,25,42,44,441,22,7,8,3,0,0,0,5,4,49,9736,8535,19621,4640,2958,4318,11358,11434,1503,74103,61,81,276,1076,376,2003,36,515,87,4511,230,627,442,1275,954,1024,70,414,52,5088,824,2559,706,2071,2151,1237,133,751,121,10553,1391,3352,785,2707,3502,1627,217,1350,208,15139,1626,3856,818,3245,4098,1868,245,1907,211,17874,1129,2491,459,1702,2451,1067,154,1224,173,10850,251,314,63,192,422,153,33,200,51,1679,55,22,3,7,42,12,6,13,36,196,8,3,0,0,0,0,0,0,15,26,5575,13305,3552,12275,13996,8991,894,6374,954,65916
SOSR121,29,17,471,85,17,273,71,388,33,1384,77,92,678,89,45,131,172,318,31,1633,372,332,998,189,91,172,483,475,50,3162,780,569,1262,331,174,225,736,574,87,4738,956,723,1393,295,248,234,938,682,126,5595,708,638,857,162,228,209,725,518,82,4127,211,127,120,33,53,56,131,87,24,842,58,11,4,3,10,4,6,11,12,119,0,3,0,0,0,0,0,0,9,12,3191,2512,5783,1187,866,1304,3262,3053,454,21612,13,27,82,308,107,628,12,189,28,1394,50,163,89,352,275,256,22,110,15,1332,208,666,157,535,643,324,27,168,32,2760,415,1039,250,740,1144,416,54,345,55,4458,510,1219,255,922,1347,544,71,526,58,5452,360,756,142,449,769,279,41,302,40,3138,82,91,15,47,110,37,6,48,20,456,27,10,3,3,10,3,0,9,5,70,0,0,0,0,0,3,0,0,0,3,1665,3971,993,3356,4405,2490,233,1697,253,19063
SOSR122,11,5,241,34,6,109,37,201,14,658,33,35,316,65,32,57,81,185,8,812,210,164,566,108,38,69,286,277,24,1742,427,298,623,210,99,91,382,385,52,2567,527,403,707,169,133,127,512,524,62,3164,455,340,427,108,102,105,414,333,46,2330,151,95,67,23,31,32,75,70,18,562,35,4,9,0,7,5,4,10,5,79,0,0,0,0,0,0,0,0,0,0,1849,1344,2956,717,448,595,1791,1985,229,11914,9,9,45,169,64,281,3,74,16,670,18,86,45,173,118,119,10,56,3,628,115,360,83,270,302,149,23,122,22,1446,287,535,122,367,590,231,41,213,39,2425,316,647,132,519,636,273,49,319,37,2928,249,411,70,259,421,154,21,212,26,1823,71,58,16,39,67,17,10,44,10,332,8,6,0,5,4,0,0,0,3,26,3,0,0,0,0,0,0,0,4,7,1076,2112,513,1801,2202,1224,157,1040,160,10285
