POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,4,0,0,0,3,0,15,0,3,0,9,0,9,0,3,0,0,0,27,0,0,0,8,0,10,0,3,0,0,0,23,3,3,0,11,3,14,3,0,0,3,0,36,5,0,0,15,0,6,0,0,0,0,0,33,8,0,0,36,0,10,0,0,0,5,0,69,11,0,0,18,0,10,0,4,0,7,0,52,11,0,0,8,0,3,0,0,0,0,0,33,11,0,0,7,0,18,0,0,0,0,0,48,41,3,0,42,3,16,0,0
POA2158,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,0,0,0,0,0,3,0,3,0,6,0,12,0,0,0,0,0,3,0,3,0,3,0,12,3,0,0,0,0,3,0,3,0,4,0,19,0,3,0,8,0,8,0,3,0,6,0,35,10,3,0,12,0,14,0,5,0,3,0,48,4,4,3,22,0,16,0,3,0,0,0,49,4,5,0,16,3,19,0,0,0,4,0,51,21,8,0,30,6,37,3,10,0,7,0,115,30,7,0,51,4,13,0,3,0,3,0,110,36,7,0,33,3,16,3,0,0,6,0,101,37,3,0,31,5,42,0,0,3,3,0,115,149,16,0,119,13,54,4,3
POA2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,4,0,9,0,0,0,3,0,3,0,0,0,4,0,13,3,0,0,3,0,4,0,0,0,3,0,19,3,0,0,13,3,4,0,0,3,8,0,36,6,0,0,14,3,8,0,7,0,3,0,45,5,0,0,13,0,7,0,5,0,3,0,28,12,5,0,30,0,9,0,4,0,3,0,66,26,6,0,38,3,6,0,4,0,3,0,83,20,0,0,26,3,5,0,0,0,0,0,59,14,0,0,16,4,15,0,3,0,3,0,62,73,4,3,61,0,21,0,0
POA2160,0,0,0,0,0,3,0,0,0,56,0,58,0,0,0,0,0,0,0,3,0,15,0,16,0,0,0,0,0,5,0,6,0,28,0,41,0,0,0,0,0,3,0,13,0,15,0,33,0,0,0,0,3,7,0,29,4,75,0,120,0,4,3,0,0,34,0,38,5,67,0,151,3,10,0,5,0,70,4,58,9,100,0,253,4,16,3,8,3,104,0,79,6,90,0,313,8,20,0,55,0,157,3,71,15,87,3,420,38,10,4,65,5,175,5,31,12,68,3,422,36,15,0,66,5,117,4,19,3,44,0,314,50,15,3,71,13,93,0,24,10,45,3,325,127,14,6,125,16,146,0,35,11,71,3,544,103,14,5,95,11,61,0,19,0,47,0,354,75,3,0,64,8,27,4,4,4,16,3,216,49,0,0,30,4,36,0,6,0,18,0,145,106,5,8,62,6,42,3,16
POA2161,0,0,0,0,0,0,0,0,0,55,0,62,0,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,18,3,31,0,54,0,3,0,0,0,4,0,9,0,15,0,25,0,0,0,0,0,10,0,21,0,93,0,131,0,3,0,0,0,25,3,50,8,71,0,174,5,6,0,9,0,39,0,64,16,100,0,233,3,15,0,13,3,110,3,79,10,101,6,339,10,14,3,34,0,142,4,69,9,80,3,374,21,15,3,61,3,112,3,53,7,57,0,345,29,11,3,39,0,99,0,17,4,52,0,254,45,8,0,53,7,77,0,11,3,45,0,246,94,13,4,80,16,108,5,33,3,74,0,429,106,13,0,72,5,51,7,14,0,29,0,311,54,3,4,36,5,26,0,9,0,19,0,155,39,0,3,17,4,29,0,9,0,15,0,113,54,0,0,37,8,25,0,10
POA2162,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,5,0,11,0,3,0,0,0,0,0,0,0,17,0,20,0,0,0,0,0,4,0,6,0,13,0,19,0,0,0,0,0,4,0,19,4,29,0,49,0,0,0,3,0,15,0,20,3,40,0,81,0,4,0,4,0,31,0,25,6,47,0,118,3,6,0,11,0,55,0,37,4,48,3,169,8,7,0,22,3,87,0,35,6,62,3,244,19,14,0,31,0,73,3,30,3,44,0,222,21,7,0,33,0,64,0,17,3,33,0,182,22,6,0,36,0,46,0,10,4,33,0,158,67,16,3,69,5,83,0,25,0,39,3,307,74,9,3,50,10,36,4,10,0,22,0,223,51,0,0,24,3,21,0,4,5,3,0,120,42,3,0,17,4,11,0,0,0,11,0,94,59,3,3,38,6,21,0,4
POA2163,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,20,0,0,0,0,0,3,0,5,0,9,0,15,0,0,0,0,0,3,0,7,0,32,0,40,0,3,0,0,0,8,0,12,0,24,0,40,0,3,0,0,0,13,0,11,3,29,0,67,3,4,0,0,0,24,3,21,7,31,3,94,4,3,0,8,0,35,0,13,0,28,0,104,5,9,0,15,0,34,0,19,6,25,0,114,9,7,0,12,5,22,0,6,3,12,3,77,14,3,0,9,0,11,0,9,0,19,3,60,21,4,0,13,3,21,0,8,0,19,0,89,15,3,0,10,0,4,0,3,3,8,0,39,5,0,0,3,0,7,0,0,0,0,0,16,4,0,0,4,0,8,0,0,0,4,0,25,9,0,0,4,3,7,0,0
POA2164,0,0,0,0,0,0,0,0,0,22,0,23,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,8,0,13,0,25,0,0,0,0,0,3,0,0,3,9,0,16,0,0,0,0,0,0,0,7,0,46,0,53,0,0,0,0,0,4,0,13,5,37,3,65,0,0,0,3,0,22,0,22,0,58,3,106,0,6,0,6,0,41,0,34,4,67,0,157,6,17,0,12,3,60,3,17,7,79,3,219,10,7,3,34,7,82,4,17,3,60,0,229,19,6,0,47,0,70,0,10,0,42,0,195,29,3,0,40,0,53,4,11,3,45,0,203,94,8,4,90,10,82,3,16,8,64,0,382,76,9,0,50,6,44,3,10,3,19,0,212,60,3,0,41,3,22,0,8,0,30,0,170,33,7,0,21,3,18,0,0,0,13,0,98,53,7,3,43,4,30,3,5
POA2165,0,0,0,0,0,3,0,3,0,85,0,90,0,0,0,0,0,0,0,3,0,19,0,29,0,0,0,0,0,5,0,8,0,31,0,46,0,0,0,0,0,0,0,13,0,16,0,30,0,3,0,3,0,5,0,28,3,150,3,194,0,3,0,0,3,19,0,54,5,146,3,236,0,8,0,11,0,56,0,63,4,251,8,408,9,15,3,19,3,115,0,95,10,222,3,489,12,9,0,36,0,169,7,65,9,256,3,567,34,16,0,68,3,146,4,55,3,159,3,506,24,15,3,47,7,98,5,33,5,117,0,363,52,14,4,60,3,97,4,30,7,104,0,380,142,7,8,98,7,145,7,26,11,111,3,559,114,7,3,80,13,89,0,21,4,81,0,405,63,6,0,58,10,32,0,13,0,38,0,231,41,0,0,19,3,29,0,3,3,15,0,113,75,4,0,26,7,37,0,7
POA2166,0,0,0,0,0,5,0,3,3,87,0,99,3,3,0,0,0,3,0,4,0,31,0,46,0,0,0,0,0,3,3,30,4,46,0,91,0,0,0,0,0,5,0,40,3,23,0,70,0,10,0,0,0,16,0,60,5,105,3,199,3,18,0,3,0,37,0,84,8,97,0,257,3,24,3,8,0,105,3,82,14,160,0,406,9,18,0,27,3,199,0,66,14,160,0,498,27,40,4,60,8,249,7,95,16,174,3,683,81,31,3,67,3,199,3,59,19,112,9,582,64,21,6,75,3,136,7,51,10,105,0,483,96,16,3,65,4,110,3,34,3,94,0,428,199,28,15,112,18,169,0,43,6,100,3,698,127,10,7,80,11,68,0,35,3,69,0,412,97,4,3,46,8,43,0,11,4,47,0,271,60,6,3,18,4,30,0,10,0,17,0,152,92,7,3,21,3,28,0,11
POA2167,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,3,0,14,0,0,0,0,0,5,0,3,0,4,0,18,0,3,0,0,0,6,0,12,0,3,0,23,4,3,0,3,0,26,0,10,0,12,0,60,5,8,0,13,0,46,0,10,3,9,0,94,9,5,0,29,0,47,0,9,4,12,0,115,21,8,0,31,3,51,3,5,0,4,0,119,29,3,0,34,4,27,0,7,4,11,0,118,79,5,0,70,8,67,0,3,7,12,3,262,75,3,0,51,12,22,0,0,0,8,0,174,58,0,0,35,8,9,0,5,0,3,0,118,41,0,0,15,0,12,0,0,0,0,0,76,54,0,0,27,3,3,0,3
POA2168,0,3,0,0,0,0,0,0,0,39,3,47,0,0,0,0,0,0,0,0,4,12,0,20,0,0,0,0,0,4,0,20,3,31,0,58,0,0,0,0,0,0,0,3,0,11,0,17,0,6,0,0,0,12,0,19,0,83,0,117,3,4,0,3,0,20,0,45,10,94,0,175,3,4,3,5,0,58,0,52,8,142,0,282,5,12,3,10,3,111,3,64,13,124,0,350,12,18,0,53,6,176,4,78,13,145,4,512,42,23,3,87,14,171,7,39,11,108,0,498,60,22,5,84,4,151,4,34,10,89,3,462,71,9,0,97,5,119,4,31,14,65,0,408,202,33,3,172,19,154,7,34,9,100,7,740,183,13,6,119,24,92,4,18,3,44,4,499,126,7,3,66,9,54,4,13,7,32,3,312,63,6,0,34,8,34,3,6,3,9,0,169,133,4,4,66,6,33,0,9
POA2170,3,0,0,0,0,5,0,4,3,93,0,106,0,0,0,0,0,3,0,4,0,31,0,40,0,0,0,0,0,4,0,14,3,53,0,80,0,0,0,0,0,3,0,20,4,46,0,71,0,3,0,0,0,23,0,41,9,204,4,291,0,3,3,10,0,53,0,92,9,157,0,334,3,21,0,20,0,144,4,108,13,232,4,549,14,25,5,54,0,282,0,133,18,264,4,799,39,57,3,111,5,414,7,155,30,296,8,1126,72,60,6,231,26,430,7,105,21,229,9,1199,139,42,3,246,20,364,7,76,23,171,3,1093,176,26,7,281,29,349,10,51,14,138,3,1085,610,64,17,525,75,455,17,61,18,186,6,2027,550,33,9,409,70,213,15,37,14,101,3,1453,423,21,16,245,43,96,11,24,3,59,3,942,262,10,5,133,21,109,3,16,10,23,0,583,493,19,11,271,35,128,8,16
POA2171,3,0,3,0,0,0,0,0,0,21,0,27,0,0,0,0,0,0,0,4,0,6,0,10,0,0,0,3,0,0,0,6,0,13,0,22,0,0,0,0,0,0,0,3,0,9,0,14,0,4,0,0,0,4,0,9,0,29,0,50,0,4,0,0,0,10,0,31,4,40,0,88,0,10,0,6,0,36,0,20,0,40,0,115,10,13,0,18,0,75,0,49,6,36,0,202,14,20,0,64,0,133,3,47,10,62,0,350,30,27,3,89,5,113,3,22,8,62,0,369,48,21,0,132,10,134,8,30,3,54,3,437,62,21,0,133,8,128,0,28,3,25,0,418,294,29,5,267,32,232,4,34,10,65,0,981,313,6,4,250,36,108,6,21,3,39,3,783,246,6,0,141,22,69,0,9,0,24,0,517,171,3,3,75,19,48,0,7,0,20,0,346,313,16,3,166,33,64,3,3
POA2172,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,3,0,6,0,8,0,0,3,0,0,17,4,0,0,12,0,8,0,0,0,3,0,28,11,0,0,10,0,7,0,3,0,0,0,30,13,0,0,16,3,15,0,4,0,4,0,60,20,0,0,13,4,12,0,0,0,0,0,51,16,0,0,16,8,3,0,0,0,0,3,43,29,0,0,11,3,5,0,3,0,3,0,54,81,0,3,41,8,8,0,3
POA2173,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,7,0,11,0,0,0,0,0,0,0,7,0,3,0,9,0,0,0,0,0,3,0,5,0,5,0,17,0,0,0,5,0,25,0,16,0,8,0,59,3,4,0,13,3,45,0,9,3,4,0,84,8,6,0,46,0,57,0,3,3,6,0,132,14,3,0,62,3,56,0,3,3,6,0,161,24,4,0,67,4,82,3,7,5,3,0,199,112,10,5,160,12,91,3,10,4,14,0,415,135,11,4,135,23,28,4,4,0,7,0,347,118,5,3,81,11,28,0,0,0,7,0,247,80,0,0,39,7,38,0,0,0,3,0,175,152,9,0,67,18,31,3,0
POA2174,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,12,0,3,0,0,0,3,0,0,0,3,0,9,0,3,0,0,0,3,0,3,0,0,0,16,0,3,0,6,3,9,0,5,0,3,0,28,3,0,0,3,0,13,0,0,0,0,0,21,9,0,0,11,0,8,0,0,0,3,0,31,27,0,0,21,5,23,0,0,0,3,0,78,27,0,0,20,0,3,0,0,0,0,0,54,20,0,0,3,3,4,0,0,0,0,0,34,17,0,0,3,0,8,0,0,0,0,0,30,22,0,0,3,3,7,0,0
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,0,3,0,0,0,3,0,0,0,0,0,13,0,3,0,3,0,4,0,0,3,4,0,13,0,0,0,3,0,3,0,0,0,3,0,17,0,0,0,0,0,4,3,0,0,3,0,20,11,0,0,13,3,6,0,3,0,6,0,32,7,0,0,11,0,5,0,0,3,0,0,19,12,0,0,7,0,0,0,0,0,0,0,14,3,0,0,3,0,3,0,0,0,0,0,14,16,0,0,18,3,9,0,0
POA2176,4,0,0,0,0,0,0,0,0,59,0,73,0,0,0,0,0,0,0,3,0,11,0,23,0,0,0,0,0,3,0,7,4,20,0,37,0,0,0,0,0,0,0,13,0,13,0,35,0,4,0,0,0,6,3,30,0,77,0,126,0,4,0,6,0,20,0,46,0,97,0,169,8,12,0,10,0,62,0,53,4,133,0,284,5,14,0,18,0,111,0,64,7,135,0,370,17,19,0,44,3,137,0,60,16,176,3,484,27,17,3,94,8,169,0,61,7,153,0,547,46,25,3,89,6,157,0,40,5,146,0,519,75,12,4,99,4,140,3,32,13,116,3,492,237,27,3,221,24,215,6,49,11,188,0,976,185,14,3,221,30,123,4,40,9,105,3,734,173,10,0,114,18,79,6,23,7,62,0,487,139,10,4,75,11,59,3,17,4,32,0,345,280,11,3,166,20,76,3,15
POA2177,0,0,0,0,0,0,0,0,0,21,0,24,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,3,0,10,0,14,0,0,0,0,0,0,0,5,0,10,0,8,0,0,0,0,0,4,0,4,0,21,0,30,0,3,0,0,0,5,0,12,0,32,0,60,3,3,0,3,0,16,0,15,3,65,0,110,4,3,0,4,0,41,0,21,0,43,0,131,6,7,0,17,3,69,0,19,0,58,0,185,17,6,0,27,0,73,0,13,0,61,0,198,18,14,0,34,3,55,3,9,4,41,0,179,33,0,3,36,0,39,0,8,0,37,0,167,71,6,0,55,3,74,0,16,0,48,0,283,76,3,0,48,8,36,0,10,0,29,0,210,47,3,0,40,6,26,3,3,0,22,0,145,31,3,0,13,3,14,0,5,0,14,0,85,69,0,3,29,3,24,0,5
POA2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,6,0,11,3,0,0,0,0,3,0,3,0,7,0,19,3,3,0,7,0,11,3,6,0,7,0,29,0,3,0,9,3,13,0,4,0,6,0,34,3,0,0,10,0,7,0,0,0,3,0,30,6,4,0,9,0,10,0,4,0,3,0,38,19,4,0,24,3,13,3,0,0,3,0,71,22,0,0,17,0,4,3,3,0,3,0,61,14,5,0,10,0,8,0,0,0,4,0,44,15,0,0,7,0,3,0,0,0,5,0,36,44,3,0,37,3,14,0,0
POA2179,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,3,3,5,0,16,0,0,0,0,0,5,0,5,0,5,0,21,0,5,0,3,0,14,0,0,0,7,0,33,3,5,0,4,0,12,0,3,0,9,0,39,12,3,3,24,0,18,0,0,0,12,0,71,9,7,0,14,0,8,3,0,0,8,0,55,9,0,0,19,4,11,0,4,3,3,0,59,25,5,0,38,7,23,0,5,3,10,0,121,29,3,0,20,6,12,0,6,0,4,0,83,19,0,0,21,0,14,0,4,0,0,0,63,10,0,0,11,0,8,0,0,0,5,0,39,44,3,3,22,3,11,0,3
POA2190,0,0,0,0,0,0,0,3,0,34,0,40,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,3,0,3,0,22,0,30,0,0,0,0,0,3,0,4,0,6,0,19,0,0,0,0,0,4,0,23,0,50,0,83,0,4,0,0,0,18,0,33,4,48,0,117,4,6,3,6,0,47,0,42,4,84,0,193,0,12,0,11,3,76,0,62,7,63,3,243,13,14,4,31,3,116,0,64,6,91,0,343,20,19,3,57,4,106,3,46,6,69,0,334,19,9,0,48,3,85,13,26,3,41,7,263,27,5,0,56,3,78,3,18,3,41,0,239,80,18,3,87,11,103,3,31,8,53,0,402,54,12,0,58,5,42,0,16,3,31,0,225,56,8,3,59,8,26,0,12,3,22,0,189,41,3,0,23,3,33,0,5,0,14,0,136,72,3,3,77,9,43,0,4
POA2191,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,8,3,7,0,15,0,0,0,0,0,6,0,0,0,6,0,18,0,3,0,5,0,19,0,10,0,11,0,49,3,12,0,3,0,19,0,11,0,8,0,60,3,6,0,21,0,19,0,11,0,14,0,73,14,4,0,13,0,19,0,8,0,4,0,60,10,5,0,22,0,17,0,4,3,10,0,69,27,5,0,46,6,25,0,0,0,12,0,127,27,3,0,32,8,13,0,3,0,7,0,94,20,0,0,15,4,3,0,3,0,0,0,48,18,0,0,4,5,10,0,0,0,3,0,34,63,0,0,27,5,20,0,0
POA2192,0,0,0,0,0,0,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,16,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,5,0,9,0,26,0,0,0,0,0,14,0,19,0,15,0,50,0,5,3,4,0,18,0,17,0,16,0,67,0,4,0,4,0,37,3,19,4,22,0,96,10,24,0,20,0,59,0,17,0,35,0,159,9,8,0,20,3,47,0,8,0,21,0,116,10,5,0,28,3,35,3,7,3,26,0,130,19,4,0,22,0,29,3,7,0,19,0,107,59,13,3,54,5,43,6,12,3,31,0,225,42,8,3,32,11,12,0,5,0,23,0,133,36,0,0,17,3,7,3,0,0,6,0,75,19,4,0,13,5,9,0,0,0,3,0,52,30,6,0,20,3,12,3,0
POA2193,0,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,4,0,3,0,4,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,5,0,3,0,8,0,21,0,3,0,0,0,3,0,5,0,3,0,14,0,3,0,3,0,16,0,13,3,11,0,47,3,9,0,3,0,28,0,10,0,10,0,65,4,11,0,15,0,44,3,15,3,15,0,102,10,4,0,30,3,32,0,10,0,32,0,123,15,12,0,25,3,30,0,14,0,27,0,125,18,5,0,27,3,32,0,6,0,12,0,103,60,9,0,83,9,64,3,18,0,27,0,271,62,7,0,93,4,22,0,11,0,7,0,204,68,0,0,63,11,10,0,9,0,4,0,167,56,5,0,37,9,28,0,3,0,3,0,144,149,8,3,117,16,23,0,4
POA2194,0,0,0,0,0,4,0,0,0,23,0,34,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,10,3,13,0,34,0,0,0,0,0,0,0,12,0,10,0,22,0,8,0,0,0,11,0,18,7,25,0,68,0,10,0,3,0,27,0,50,4,30,0,119,5,7,0,8,0,55,0,34,4,49,0,163,11,21,0,22,0,110,0,58,12,33,0,258,12,26,3,57,4,137,3,35,7,39,4,335,34,10,0,70,8,111,3,20,3,28,0,292,41,11,3,57,6,64,0,14,3,30,3,243,47,15,0,41,4,57,4,14,0,29,0,201,136,15,3,78,14,75,3,13,3,32,0,369,75,9,0,48,7,25,3,4,4,23,0,187,49,0,0,24,8,13,0,6,0,12,0,121,27,5,0,7,3,17,0,3,0,11,0,66,36,4,0,26,3,11,3,4
