POA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
POA2126,0,0,3,3,6,9,14,3,0,0,0,0,0,0,0,33,0,5,10,6,41,225,395,262,47,42,47,36,64,29,28,1239,0,3,9,3,0,5,0,0,0,0,0,0,0,0,0,20,0,0,8,21,3,16,12,0,0,4,0,0,0,0,4,67,0,0,0,8,17,32,15,6,0,0,3,0,0,0,3,84,0,7,8,3,3,4,6,8,3,0,0,0,0,0,0,57,0,0,13,8,0,0,3,0,0,0,0,0,0,0,0,30,0,0,3,4,61,273,138,14,3,3,0,14,3,0,3,518,3,0,0,36,57,257,492,226,18,23,6,40,36,23,20,1239,3,0,3,3,39,47,58,6,0,3,8,4,0,5,0,175,0,0,0,17,49,61,60,45,13,9,4,6,0,0,4,267,0,0,0,4,6,3,4,0,0,0,0,0,0,0,0,18,0,0,0,7,4,12,10,12
POA2127,0,0,0,3,0,0,11,11,3,3,0,0,4,0,0,33,0,3,7,9,30,189,521,615,75,94,60,91,88,46,55,1871,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,6,3,25,7,18,3,3,0,0,4,0,0,73,0,0,0,0,6,9,26,4,0,0,0,3,5,0,0,55,0,3,0,0,6,3,12,7,3,3,0,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,52,119,74,24,3,8,9,11,3,8,0,323,0,0,0,11,13,53,116,97,12,15,30,27,19,21,11,427,0,0,0,3,9,26,91,20,4,4,4,8,15,3,0,192,0,0,0,0,4,15,22,51,22,22,19,3,13,10,0,188,0,0,0,0,0,3,7,5,3,0,4,0,0,0,0,33,0,0,3,0,0,3,0,18
POA2128,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,9,0,0,4,0,0,14,27,28,3,3,3,4,4,4,60,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,3,3,11,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,12,18,3,3,3,7,7,3,6,71,0,0,0,0,0,4,10,7,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,5,0,0,3,0,4,0,12,27,0,0,0,0,0,3,6,6,0,0,0,0,0,0,21,42,0,0,0,0,0,0,0,0
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,0,0,3,4,0,4,5,3,0,0,3,0,0,0,0,24,0,0,3,0,11,84,85,70,8,7,12,23,14,12,25,348,0,0,4,6,0,3,0,0,0,0,0,0,0,0,3,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,18,0,0,3,10,3,3,3,3,0,0,0,0,0,0,3,28,0,3,19,12,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,11,12,5,4,0,0,0,3,0,0,0,0,42,0,0,0,12,5,3,13,25,14,8,11,9,7,0,0,100,0,0,0,0,0,5,14,8,5,0,0,6,0,3,0,41,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,4,9,7
POA2131,0,0,0,5,8,3,9,4,0,0,4,7,0,0,0,44,5,4,17,35,98,685,741,699,120,186,200,214,266,130,110,3507,0,0,19,18,3,3,0,0,0,0,0,3,0,0,3,51,0,0,6,17,5,3,0,4,4,0,7,4,0,0,5,56,0,0,3,3,20,22,16,0,0,3,0,0,3,0,0,76,0,7,3,13,5,3,12,6,0,0,0,0,0,0,5,64,0,20,111,34,3,3,7,4,0,0,0,3,4,0,11,200,0,0,8,24,60,85,37,13,5,9,16,12,3,4,8,282,0,0,0,19,15,59,164,290,74,109,105,136,133,85,29,1205,0,0,3,6,13,25,47,38,7,15,12,16,11,3,6,196,0,0,0,0,0,9,3,7,7,12,9,7,3,0,0,56,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,13,0,0,11,19,12,14,17,27
POA2132,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,23,0,4,21,11,37,288,322,184,32,44,41,56,52,35,30,1155,0,0,26,40,0,3,0,0,0,0,0,0,0,0,0,62,0,0,0,8,3,0,3,0,0,0,0,0,0,0,4,21,0,0,0,3,10,13,3,5,0,0,0,0,0,0,3,47,0,8,4,5,0,3,0,0,4,0,0,0,0,0,4,29,0,8,96,30,0,4,0,0,0,0,0,0,0,0,10,155,0,0,3,11,30,44,16,13,0,3,3,0,6,0,3,125,0,0,0,10,3,18,39,36,4,6,9,7,13,10,3,157,0,0,0,0,7,10,5,9,0,0,0,3,4,3,3,45,0,0,0,0,0,3,0,3,0,0,3,3,0,3,0,27,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,3,4,6,8,14,6,12
POA2133,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,3,13,6,25,210,216,95,20,18,20,29,32,11,17,711,0,0,9,23,3,4,0,0,0,0,0,5,0,0,0,45,0,0,8,18,0,10,0,0,0,4,5,0,0,0,3,45,0,0,0,3,13,12,7,7,0,0,3,0,0,0,0,52,0,8,4,4,0,0,4,0,0,0,0,0,0,0,0,23,0,19,61,43,0,0,0,0,0,0,0,0,4,0,3,136,0,0,0,5,32,49,21,3,0,0,0,0,0,0,3,119,0,0,0,6,3,27,48,43,0,11,13,3,11,7,4,187,0,0,0,6,5,12,14,3,3,0,0,3,0,0,0,54,0,0,0,0,0,3,0,5,0,5,4,4,0,0,0,23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,6,9,20,36
POA2134,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,12,3,10,35,30,114,628,914,1063,281,345,437,535,599,291,218,5527,0,0,39,37,0,3,0,0,0,0,0,0,0,0,3,83,0,0,0,7,3,7,0,0,0,0,3,3,0,3,0,32,0,0,0,5,5,23,11,3,0,0,7,0,3,3,0,56,0,11,3,0,0,0,0,3,0,0,4,0,0,0,3,31,0,7,56,27,0,0,0,0,0,0,4,0,3,0,6,105,0,0,3,21,80,100,66,53,14,19,30,23,22,13,15,454,0,0,0,12,16,34,53,113,23,31,50,85,116,54,24,615,0,0,0,3,12,18,33,40,7,8,18,8,6,3,8,164,0,0,0,0,3,0,0,6,0,3,8,0,0,0,0,29,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,0,3,6,0,9,0,4
POA2135,0,0,0,0,3,3,3,0,0,0,4,0,3,0,3,25,4,22,54,36,102,537,539,469,100,126,156,141,150,49,94,2578,0,4,23,33,3,0,0,0,0,0,0,0,0,0,4,74,0,7,6,39,26,42,9,9,4,0,0,3,3,0,8,161,0,0,0,8,19,29,3,3,6,0,3,0,0,0,3,73,0,30,3,3,3,0,5,0,0,0,0,3,0,0,3,55,3,24,75,26,3,3,0,0,0,0,0,0,0,0,8,142,3,3,13,46,125,177,65,33,16,17,12,16,10,7,10,552,0,0,0,73,92,191,210,342,83,139,228,274,406,332,77,2443,0,0,0,12,14,28,42,24,7,0,5,3,5,3,3,154,0,0,0,0,7,4,0,5,3,7,0,0,3,0,3,32,0,0,0,0,8,3,8,3,0,0,0,0,0,0,0,18,0,0,5,12,3,17,13,7
POA2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,3,15,155,187,122,20,24,33,18,35,17,25,665,0,0,13,14,4,0,0,0,0,0,0,0,0,0,3,31,0,0,9,10,3,16,3,0,0,0,4,3,3,0,0,49,0,0,0,3,3,11,3,3,0,0,0,0,0,0,0,40,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,12,0,15,41,30,3,0,0,0,0,0,0,0,0,0,4,90,0,0,0,13,30,38,21,3,4,3,10,0,3,0,8,129,0,0,0,15,8,49,74,72,10,3,8,7,14,10,3,271,0,0,0,7,0,3,15,4,0,0,0,0,0,0,0,40,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,6,0,3,9,11
POA2137,0,0,0,6,4,5,3,8,4,0,4,3,0,0,4,46,3,9,27,16,63,413,530,400,60,65,100,83,70,40,80,1955,0,0,19,23,0,12,0,3,0,0,0,0,0,0,0,58,0,11,21,22,9,21,6,8,4,4,3,0,0,0,0,102,0,0,3,5,11,17,11,0,3,0,0,3,0,0,0,58,0,18,6,7,6,10,8,8,0,0,3,0,0,0,3,74,0,23,121,53,4,3,0,4,0,0,0,0,0,0,7,216,0,3,6,37,70,143,59,15,8,4,3,0,3,0,5,367,0,0,0,46,38,67,133,74,23,35,41,44,63,48,19,620,0,3,0,4,14,15,24,13,0,3,3,0,3,0,3,87,0,0,0,0,5,16,5,13,3,7,8,3,3,0,0,60,0,0,0,4,6,3,3,0,0,0,0,0,0,0,0,20,0,0,3,15,9,29,23,28
POA2138,0,0,0,0,3,4,3,8,0,3,7,3,3,0,0,40,0,0,14,15,28,235,830,1411,331,402,440,497,448,167,237,5062,0,0,7,18,3,0,0,0,0,0,3,0,0,0,0,37,0,0,0,15,8,18,9,10,8,3,3,3,6,10,4,94,0,0,0,6,8,17,7,0,0,5,3,0,0,0,0,52,0,7,3,9,4,3,3,0,0,0,3,3,0,0,0,26,0,9,30,28,0,4,0,0,0,0,5,0,0,0,3,85,0,0,3,8,44,131,107,66,16,17,16,15,14,7,7,459,0,0,0,15,5,61,161,196,42,72,51,92,72,59,19,862,0,3,0,3,9,3,59,30,4,8,6,15,8,6,0,155,0,0,0,0,4,8,18,42,22,24,13,9,24,0,3,171,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,15,0,0,0,8,5,12,9,17
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,0,0,0,0,0,3,3,5,0,0,0,5,3,0,0,19,0,3,16,0,48,326,616,642,104,96,108,111,87,40,85,2282,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,9,4,3,0,4,0,0,0,0,0,0,0,20,0,0,0,0,11,14,25,4,3,3,0,0,0,0,0,61,0,7,0,6,0,0,4,0,0,0,0,0,0,0,0,17,0,3,11,6,0,0,0,0,0,3,0,0,0,0,0,20,0,0,0,4,34,62,42,21,9,7,14,10,9,9,3,223,0,0,0,11,5,63,359,673,109,164,262,350,399,281,91,2776,0,0,0,0,0,7,57,36,5,3,0,5,6,0,3,123,0,0,0,0,0,0,3,5,4,7,8,0,6,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,4,0,3,8,9
POA2141,0,0,0,0,0,3,3,4,0,0,0,0,0,5,3,19,0,8,50,23,129,683,899,877,158,128,152,161,145,81,117,3602,0,0,29,142,6,10,9,3,0,0,0,3,0,0,4,203,0,0,0,15,3,3,9,7,3,3,0,0,5,0,3,44,0,0,0,8,19,54,22,20,0,3,3,3,0,0,10,140,0,12,3,0,0,0,6,3,0,0,0,0,0,0,0,33,0,6,34,30,0,0,0,0,0,3,0,0,0,0,3,81,0,0,0,14,59,124,61,36,11,11,7,10,18,24,11,391,0,0,0,15,19,89,97,179,9,27,32,63,58,30,25,655,0,0,0,3,19,29,75,34,14,0,6,10,4,6,9,217,0,0,0,0,3,3,9,16,4,11,22,0,3,0,0,69,0,0,0,0,4,5,47,13,0,8,8,0,0,0,0,86,0,3,4,14,0,0,5,5
POA2142,0,0,0,0,3,3,7,3,0,0,0,0,3,4,0,22,0,0,7,3,42,320,413,465,78,68,77,72,56,29,54,1690,0,0,6,11,3,8,7,0,0,0,0,0,0,0,0,30,0,0,0,15,5,16,14,9,7,0,5,0,8,5,9,89,0,0,0,11,30,65,60,41,3,3,7,5,3,3,0,237,0,8,5,0,3,4,0,3,0,0,0,3,0,0,0,22,0,0,21,20,0,4,3,0,0,0,0,0,0,0,3,51,0,0,0,4,25,41,23,22,0,3,6,3,4,3,3,140,0,0,0,11,10,50,258,976,101,123,211,334,348,222,91,2742,0,0,0,7,11,16,25,17,5,0,4,0,0,0,6,88,0,0,0,3,3,30,53,62,52,75,154,17,17,3,12,488,0,0,0,3,3,25,167,70,22,25,24,3,3,0,7,361,0,0,0,6,0,0,3,3
POA2143,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,3,21,122,167,181,20,23,25,22,18,11,13,632,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,7,4,6,7,0,0,0,0,0,0,0,0,26,0,0,0,0,16,36,24,8,0,0,0,5,7,0,3,104,0,9,0,4,0,0,3,3,0,0,0,0,0,0,0,22,0,0,10,7,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,9,10,15,5,0,0,0,3,0,0,3,51,0,0,0,3,0,15,23,66,0,5,11,13,12,4,5,165,0,0,0,0,4,8,18,8,5,0,0,0,0,0,0,50,0,0,0,0,0,4,3,8,0,4,7,0,0,0,0,24,0,0,0,4,0,8,50,7,6,4,5,7,0,0,0,101,0,0,3,5,0,0,3,4
POA2144,0,0,0,3,0,0,4,0,0,0,0,0,0,5,3,20,0,3,33,13,112,833,1201,1232,184,195,198,240,209,108,172,4726,0,0,18,32,0,0,0,0,0,0,0,0,0,0,0,57,0,0,4,10,4,11,29,35,8,4,3,7,9,4,9,144,0,0,4,3,19,50,43,27,3,7,0,4,3,0,3,166,0,8,0,3,3,3,11,0,0,0,4,0,0,0,8,45,0,3,49,19,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,4,29,77,49,16,3,5,9,16,11,0,7,235,0,0,0,22,14,53,223,629,72,92,122,222,230,129,56,1858,0,0,0,0,10,19,52,24,10,6,7,0,3,3,7,150,0,0,0,0,0,18,66,42,18,50,55,10,11,8,11,282,0,0,0,3,3,71,295,89,45,26,41,34,40,3,14,665,0,0,0,4,0,0,0,0
POA2145,0,0,0,8,4,10,10,12,4,0,3,7,4,4,0,67,0,3,32,18,84,546,734,488,78,73,81,77,68,32,76,2393,0,4,50,127,7,33,8,0,0,0,3,0,0,0,19,253,0,12,21,59,22,50,29,34,6,8,7,8,12,3,3,275,0,0,3,15,76,300,233,91,20,12,11,11,11,7,21,823,0,60,44,22,10,14,10,6,0,0,0,0,4,3,8,178,0,20,142,92,18,10,10,0,0,0,0,0,0,0,21,314,0,0,3,23,58,164,85,25,3,9,7,8,6,0,4,392,0,0,9,91,64,468,2529,4464,558,727,919,1289,1272,880,364,13626,0,0,0,11,31,42,85,44,0,4,0,0,9,0,4,233,0,0,0,20,12,96,109,72,22,44,70,30,22,5,22,532,0,0,0,22,19,48,166,70,4,13,7,7,11,14,4,387,3,4,10,53,11,27,18,13
POA2146,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,12,0,0,0,6,28,118,166,104,12,11,8,29,14,6,10,504,0,0,3,17,0,0,4,0,0,0,0,0,0,0,0,31,0,0,0,18,4,5,3,0,0,0,0,0,0,0,0,39,0,0,0,3,26,77,62,16,0,0,4,0,3,0,5,198,0,9,3,3,4,0,6,0,0,0,3,0,0,0,4,32,0,4,15,5,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,8,18,42,15,3,0,0,0,0,0,0,0,101,0,0,3,23,16,89,531,749,81,101,125,182,146,87,56,2195,0,0,0,3,9,9,27,21,3,0,7,0,0,0,0,87,0,0,0,0,5,12,14,9,0,0,0,0,0,3,0,44,0,0,0,0,0,3,6,4,0,0,0,0,0,3,0,13,0,0,5,11,5,8,6,0
POA2147,0,0,4,12,3,7,14,3,0,0,0,3,0,0,0,49,0,0,14,8,23,162,205,173,22,26,20,33,17,7,20,724,0,3,23,78,5,8,13,0,0,0,0,0,0,0,0,131,0,11,13,40,11,29,18,15,0,6,4,0,3,0,3,150,4,0,0,13,35,132,57,27,5,10,7,0,0,0,18,311,0,54,23,15,14,6,3,7,0,0,0,0,0,0,0,120,0,4,36,43,5,3,0,0,0,3,0,0,0,0,9,105,0,0,4,8,26,66,29,6,3,0,0,3,0,3,0,151,0,6,3,38,23,193,475,680,45,71,115,136,110,86,70,2045,0,0,0,6,23,36,70,22,3,5,5,4,3,0,4,190,0,0,0,4,11,23,44,22,8,21,16,8,6,4,8,172,0,0,0,6,4,8,16,8,4,3,0,0,0,0,0,43,0,0,10,24,7,18,15,7
POA2148,0,3,0,4,3,6,4,3,3,0,4,0,3,0,3,37,0,4,13,11,36,308,350,342,38,57,41,57,36,23,37,1355,0,8,56,131,10,42,65,0,0,0,3,0,0,0,3,319,0,8,15,68,31,93,70,33,8,0,22,12,9,3,9,384,0,0,0,20,82,408,356,144,32,31,23,24,15,19,24,1187,0,95,58,25,18,11,20,14,0,3,3,6,3,0,15,272,0,14,80,99,18,13,5,7,0,3,6,0,3,0,3,246,0,0,0,11,36,64,29,11,3,0,0,3,5,0,10,190,0,4,4,61,56,253,1170,2978,225,278,440,663,578,342,227,7272,0,5,4,5,28,40,82,26,0,3,4,8,6,0,8,222,0,0,0,12,9,39,78,52,37,26,22,10,15,0,5,307,0,0,0,3,7,10,58,31,0,13,9,0,8,0,6,151,0,0,3,36,13,22,10,14
POA2150,0,0,3,3,4,3,7,4,3,0,6,0,0,6,0,39,0,0,11,22,38,410,883,893,161,169,183,210,185,101,119,3391,0,0,4,6,4,14,8,0,0,0,0,0,0,0,0,45,0,0,3,3,7,21,16,0,3,0,14,0,5,8,5,87,0,0,0,5,15,60,42,21,3,3,3,7,8,0,4,178,0,7,0,10,3,6,3,11,4,0,0,3,3,0,0,44,0,15,49,37,4,0,0,0,0,0,0,0,0,0,18,125,0,0,0,9,34,73,70,36,9,7,19,20,16,3,15,321,0,0,0,4,15,107,706,2473,485,622,1016,1511,1736,1372,344,10398,0,0,0,0,10,10,62,28,0,4,0,7,3,0,0,137,0,0,0,0,0,28,77,47,38,41,112,19,21,8,11,411,0,0,0,0,0,11,34,8,5,7,18,0,3,6,10,114,0,0,0,3,0,3,3,9
POA2151,0,0,3,3,3,9,3,9,0,0,0,3,5,0,0,39,0,3,7,7,36,281,453,309,59,56,40,45,38,27,46,1414,0,0,5,10,0,8,4,0,0,0,0,0,0,0,0,34,0,3,4,6,5,14,3,3,0,0,3,0,12,6,4,66,0,0,0,11,18,48,40,10,0,3,0,0,10,0,8,157,0,9,15,0,3,0,8,8,0,0,3,0,3,0,3,53,0,11,34,13,4,0,0,0,0,3,0,3,3,0,3,72,0,0,0,8,51,116,59,23,0,3,3,0,7,0,3,282,0,0,0,21,10,86,216,335,43,63,60,96,123,85,35,1182,0,0,0,3,7,29,28,22,0,4,0,0,0,0,7,98,0,0,0,4,15,70,110,79,35,42,117,27,27,6,14,554,0,0,0,5,3,6,25,12,4,4,14,3,0,0,0,86,0,3,0,12,3,10,3,7
POA2152,0,0,0,3,0,3,3,0,3,0,3,0,0,0,0,18,0,3,4,0,3,61,133,89,14,7,21,9,16,4,15,379,0,0,8,10,0,4,0,0,0,0,0,0,0,0,0,28,0,0,3,3,0,12,0,3,0,0,3,0,4,0,0,32,0,0,0,0,9,24,22,7,8,0,0,0,0,0,4,72,0,5,7,5,3,0,0,0,0,0,0,0,0,3,0,30,0,5,15,5,0,0,0,3,0,0,0,0,0,0,0,26,0,0,0,3,8,36,24,6,3,0,0,0,0,0,0,79,0,0,0,8,6,28,124,184,28,30,26,36,24,17,7,522,0,0,0,3,9,11,27,13,3,4,0,0,4,0,0,72,0,0,0,3,10,20,44,40,21,38,36,3,10,3,4,237,0,0,0,3,0,9,19,7,0,0,8,0,0,0,0,53,0,3,0,4,0,0,7,6
POA2153,0,0,0,15,14,13,25,11,0,4,8,7,12,4,3,120,0,15,31,13,44,575,1143,730,107,112,133,144,122,58,136,3360,0,0,38,95,8,15,12,0,0,0,0,0,0,0,4,179,0,14,25,56,9,67,16,7,0,0,7,0,3,0,6,210,0,0,5,17,41,156,66,16,4,0,3,4,3,3,8,326,0,62,36,34,18,10,32,11,0,0,3,7,5,11,16,245,0,17,68,38,7,4,0,0,0,0,0,4,0,0,0,146,0,9,8,28,109,330,163,49,0,7,7,14,10,4,12,727,0,5,7,89,108,464,981,543,58,66,74,78,83,62,46,2669,0,3,3,12,39,51,95,34,3,8,7,3,3,10,4,271,0,0,0,4,26,106,120,132,45,40,29,20,22,7,13,567,0,0,0,5,5,9,28,9,3,0,0,0,0,5,0,61,0,6,13,35,22,36,33,21
POA2154,3,0,3,4,4,12,16,12,0,6,0,3,4,0,3,73,3,9,13,8,50,473,923,539,83,117,103,109,110,25,106,2684,0,0,14,39,4,10,4,0,0,0,0,0,0,0,3,82,0,7,8,35,6,41,29,11,0,8,10,3,0,0,3,173,4,0,3,4,29,41,30,9,0,0,0,0,0,5,0,127,0,48,17,16,18,16,19,12,0,0,0,0,0,0,7,163,0,5,34,18,0,0,5,4,0,3,0,0,0,0,3,71,0,0,9,22,79,338,96,33,0,4,14,6,19,3,6,617,0,0,11,73,62,281,385,206,28,25,43,32,38,21,31,1246,0,0,8,17,35,39,107,23,3,0,3,3,10,9,3,256,0,0,3,4,36,102,130,98,29,36,26,11,31,4,10,515,0,0,0,8,3,17,3,3,3,0,0,0,0,0,0,44,0,8,8,30,10,32,14,9
