POA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
POA2135,0,15,283,584,260,186,99,66,29,1529,0,0,0,3,5,11,9,15,3,44,0,3,3,14,21,14,15,5,3,79,0,11,5,16,9,9,12,13,5,79,0,0,0,13,11,8,5,3,0,44,0,0,0,0,0,3,0,0,0,5,0,0,3,3,3,0,11,0,5,28,0,0,0,0,7,4,19,37,8,78,3,3,44,87,47,70,34,16,3,310,31,61,86,531,84,68,38,25,16,931,0,0,8,50,8,11,3,3,0,89,0,0,0,12,0,0,3,0,0,17,0,0,0,10,0,0,0,0,0,10,0,0,3,15,9,4,3,3,0,35,0,0,0,7,10,25,51,43,40,176,0,3,6,30,3,0,0,0,0,49,7,32,222,512,195,132,59,36,3,1192,0,0,0,44,46,30,12,21,6,161,0,3,12,40,24,24,22,18,0,145,0,0,0,0,0,0,4,0,0,11
POA2136,5,16,46,140,80,41,19,14,4,364,0,0,0,0,0,0,5,7,0,17,0,0,0,3,6,8,4,3,0,20,0,7,3,7,4,9,10,0,3,37,0,0,5,4,3,9,0,3,0,22,0,0,0,0,3,0,0,0,0,4,0,0,0,5,3,0,0,0,0,5,0,0,0,0,3,6,17,15,6,49,0,0,10,14,13,26,7,0,0,77,0,12,3,76,18,19,3,0,0,134,0,0,3,14,0,0,3,3,0,20,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,3,3,0,0,13,0,3,3,9,8,20,39,41,14,144,0,0,0,7,0,0,0,0,0,6,0,4,21,47,29,22,3,9,0,128,0,3,0,14,18,19,10,4,6,76,0,0,4,15,3,3,0,4,0,27,0,0,0,0,4,0,7,0,0,7
POA2137,11,20,109,477,200,166,74,43,16,1109,0,0,0,3,10,8,9,5,3,33,0,0,0,10,4,13,9,6,6,56,3,23,16,70,64,42,41,22,7,280,0,3,0,8,9,3,7,4,0,32,0,0,0,6,3,0,0,0,0,21,0,0,5,16,9,9,12,5,0,46,0,0,4,3,3,13,40,36,10,110,0,3,8,62,28,52,19,5,0,188,12,10,14,160,34,23,18,16,0,290,0,0,3,29,3,3,3,3,0,50,0,0,0,22,0,6,0,0,0,27,0,0,0,4,7,3,0,0,0,8,0,3,3,33,16,10,3,0,0,73,0,5,3,32,53,103,157,180,69,603,0,0,8,15,9,0,3,0,0,33,0,22,41,203,77,45,13,13,7,427,0,3,0,28,33,29,22,6,3,126,0,3,10,38,26,23,21,11,0,129,0,0,0,0,0,3,10,6,5,21
POA2138,30,24,772,1476,186,221,50,20,5,2787,0,0,0,3,0,3,5,11,0,24,0,3,0,17,5,12,5,3,0,50,3,5,5,41,19,10,10,7,4,109,0,0,0,18,9,4,0,0,0,28,0,0,0,3,0,0,0,0,0,8,0,0,0,6,3,3,7,3,0,22,0,0,0,5,0,5,12,17,0,38,5,0,31,122,27,37,16,4,0,240,13,19,23,302,27,18,8,4,0,410,0,0,13,52,7,5,3,0,0,75,0,3,0,75,0,3,0,0,0,85,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,0,0,0,0,24,0,3,0,9,18,24,38,33,17,141,0,3,6,26,5,3,0,0,0,41,10,9,124,486,98,64,37,8,3,841,0,0,0,3,4,3,8,0,0,19,0,3,12,77,16,13,11,0,0,129,0,0,0,0,0,0,3,0,0,6
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,8,14,151,597,211,177,58,38,16,1264,0,0,0,0,0,0,3,3,0,14,0,0,0,0,0,0,0,3,0,4,0,7,6,15,4,3,3,4,0,36,0,0,3,24,8,0,0,0,0,39,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,9,0,3,0,0,0,0,3,9,0,11,0,5,20,49,18,22,6,5,0,114,68,112,66,797,60,24,17,0,3,1143,0,0,9,54,6,0,0,0,0,76,0,0,3,10,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,4,10,0,0,0,0,0,14,0,0,0,7,3,9,9,4,0,25,0,0,0,14,8,0,0,0,0,27,3,19,94,320,91,56,18,11,3,614,0,0,0,4,8,4,5,3,0,27,0,0,23,38,12,8,0,5,0,95,0,0,0,0,0,0,3,0,0,4
POA2141,18,37,178,741,376,305,100,79,46,1880,0,0,0,3,4,28,41,29,4,109,0,9,0,3,3,7,7,4,0,24,5,0,3,15,0,3,6,3,8,46,0,0,3,28,12,15,11,3,0,74,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,14,0,0,0,0,0,5,13,12,4,40,3,3,25,69,40,38,10,0,0,197,6,8,36,136,37,24,13,13,0,267,0,5,17,71,7,9,6,5,0,120,0,7,0,7,3,0,0,0,0,21,0,0,0,29,10,3,0,0,0,39,0,0,0,3,0,0,7,3,3,19,0,0,0,3,9,7,10,17,9,56,0,3,8,10,3,4,0,0,0,32,26,36,233,791,268,158,52,20,4,1579,0,6,4,56,52,55,24,12,3,212,0,3,14,61,15,24,9,0,0,134,0,0,0,0,0,0,3,3,0,11
POA2142,4,13,84,382,171,148,54,37,5,897,0,0,0,3,3,0,3,7,0,20,3,3,0,6,11,3,8,3,0,42,0,0,3,8,9,6,7,3,3,37,0,5,7,54,32,26,12,4,0,137,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,4,12,10,0,29,0,0,0,36,8,14,4,0,0,67,39,74,117,856,37,43,12,7,0,1183,0,3,8,27,10,6,0,0,0,49,0,13,25,89,15,13,0,8,0,160,0,8,23,85,26,7,4,3,0,156,0,0,0,3,0,0,0,0,0,3,0,0,0,4,7,3,7,9,3,35,0,0,0,18,0,0,0,0,0,22,5,9,14,50,18,10,11,3,0,112,0,10,40,221,182,169,108,48,10,789,0,0,6,31,8,7,3,3,0,62,0,0,0,0,0,3,3,3,0,11
POA2143,3,5,38,115,73,53,19,11,9,323,0,0,0,0,0,0,10,7,0,19,0,0,0,0,0,6,3,0,0,12,0,3,0,4,4,0,7,0,0,20,0,0,7,21,11,11,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,12,0,0,0,0,0,4,10,3,0,12,0,0,10,3,6,10,0,0,0,30,0,0,9,40,10,3,3,0,0,71,0,0,8,16,10,3,0,3,0,31,0,0,0,4,0,0,0,0,0,15,0,0,7,19,10,9,0,3,0,53,0,0,0,0,0,0,4,0,0,7,0,0,0,0,0,6,7,5,3,26,0,0,0,0,0,0,0,0,0,5,0,4,18,47,20,13,7,3,0,116,0,3,7,40,42,37,10,3,0,141,0,0,7,10,11,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3
POA2144,13,35,236,946,484,374,163,89,23,2370,0,0,0,0,0,7,5,9,3,29,6,15,3,23,3,9,9,0,5,65,0,0,3,6,3,8,12,6,4,40,0,3,4,37,15,15,7,6,0,87,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,4,0,3,18,0,0,0,0,3,10,15,10,0,40,0,3,8,42,23,23,5,3,0,118,35,74,89,454,34,32,15,9,11,745,3,9,7,31,16,10,6,4,0,81,3,14,29,42,6,9,0,3,0,101,0,24,51,125,63,13,3,6,3,286,0,0,0,0,0,0,3,0,0,3,0,0,0,0,5,5,20,24,17,76,0,0,0,9,0,0,0,0,0,9,0,3,17,84,23,29,13,12,0,185,7,10,39,142,158,131,75,26,14,613,3,6,19,36,5,7,3,4,0,93,0,0,0,0,0,0,3,8,3,20
POA2145,0,29,73,499,279,244,100,82,24,1332,0,0,3,15,21,34,38,22,5,142,5,10,11,26,11,20,20,17,3,121,9,19,16,53,61,83,80,64,40,423,0,5,31,165,83,73,48,12,3,431,0,0,0,5,3,8,4,0,0,22,0,0,6,17,9,7,36,20,11,109,0,0,0,6,12,22,59,60,12,168,0,3,8,63,40,63,18,10,0,209,253,602,387,4304,427,264,99,49,9,6396,0,0,9,73,32,17,3,9,0,141,3,9,32,111,44,16,10,14,4,245,3,3,23,74,42,17,6,8,5,187,0,8,4,13,13,11,19,4,3,78,0,3,0,7,28,53,78,68,43,278,0,3,0,19,5,4,3,0,0,36,0,5,12,111,43,41,35,6,8,253,6,10,30,245,257,197,117,44,27,939,0,5,14,63,26,48,24,4,7,201,0,0,0,3,17,82,251,150,63,574
POA2146,0,4,17,96,69,53,15,17,7,282,0,0,0,0,4,0,3,4,0,11,0,0,3,0,3,4,6,3,0,20,0,8,3,16,16,24,26,20,11,124,0,0,5,44,26,23,8,9,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,0,20,0,0,0,0,0,0,6,10,0,15,0,0,0,14,9,15,3,9,0,48,20,66,87,692,87,75,15,13,3,1054,0,0,6,17,13,9,3,0,0,50,0,0,0,8,4,4,0,0,0,21,0,0,0,3,5,0,0,0,0,10,0,0,0,3,5,3,7,0,0,15,0,0,0,0,0,0,12,9,0,29,0,0,0,3,3,0,0,0,0,11,0,0,12,36,24,12,7,0,0,91,0,0,0,21,17,20,13,3,3,76,0,0,3,9,9,9,8,0,0,46,0,0,0,0,3,16,41,21,3,81
POA2147,5,4,24,153,70,77,34,14,6,390,0,0,0,3,10,16,19,12,5,66,0,6,3,8,6,14,24,6,4,76,3,15,7,61,65,75,79,33,26,370,0,8,9,58,40,41,23,6,0,179,0,0,3,7,6,3,3,0,0,24,0,0,0,11,6,6,27,12,10,67,0,0,0,3,7,13,16,16,7,57,0,0,3,26,18,29,7,3,0,74,11,68,90,527,123,60,33,22,7,934,0,0,8,49,24,14,10,3,0,109,0,3,8,43,14,10,6,0,0,77,0,0,0,5,5,4,0,0,0,19,0,3,0,17,6,5,8,8,0,47,0,0,0,0,10,22,26,17,9,89,0,0,0,6,3,0,3,0,0,15,0,9,8,53,33,23,17,9,0,148,0,3,4,44,30,30,19,9,5,137,0,3,0,28,24,23,22,7,0,124,0,0,0,3,8,35,62,16,14,139
POA2148,0,16,58,283,133,134,54,39,10,725,0,0,3,16,30,30,45,25,16,170,3,23,10,38,25,34,39,9,3,189,5,11,8,44,79,97,98,71,23,429,0,9,38,267,140,95,52,19,4,626,0,0,0,3,3,0,4,4,0,12,0,0,9,10,3,10,41,29,52,149,0,0,0,8,11,33,36,20,3,115,0,0,4,35,21,31,10,0,0,102,61,208,340,2232,236,170,71,16,10,3352,3,3,7,55,22,23,10,6,4,128,0,11,21,51,26,13,10,3,0,138,0,6,8,28,9,5,3,5,0,72,0,3,0,17,5,13,11,3,0,44,0,0,0,12,20,26,64,63,32,222,0,3,0,15,3,3,0,0,0,24,4,0,14,65,37,46,15,19,0,211,0,3,11,62,62,71,19,8,0,236,0,0,11,30,20,35,14,12,0,129,0,0,3,0,13,67,111,68,29,289
POA2150,13,31,235,916,298,244,108,93,42,1972,0,0,6,9,3,9,3,3,0,26,0,5,4,14,0,3,6,6,5,42,3,8,9,20,11,17,9,6,0,83,0,0,5,52,12,20,12,0,3,105,0,0,0,10,0,0,0,0,0,11,0,3,0,9,3,0,0,0,0,21,0,0,0,0,3,14,26,16,7,62,0,0,23,79,18,25,9,6,4,162,350,345,326,3268,117,96,39,11,0,4555,0,0,0,49,16,4,4,0,0,69,0,11,19,90,18,11,7,11,4,164,0,3,7,19,11,8,0,3,0,44,0,0,4,8,0,0,0,0,0,11,0,0,0,13,0,8,6,3,0,29,0,0,8,22,8,4,0,0,0,43,0,0,45,115,30,31,9,11,0,246,0,5,5,38,44,53,33,26,10,211,0,0,17,57,13,9,8,4,3,118,0,0,0,0,0,3,4,0,0,7
POA2151,5,26,39,336,152,128,65,37,7,799,0,0,0,0,3,4,3,0,0,16,3,0,0,8,5,6,0,5,3,36,0,12,8,27,46,26,41,25,17,196,0,0,3,37,20,13,12,3,0,97,0,0,0,4,0,0,0,0,0,8,0,0,3,12,3,3,10,3,3,33,0,3,0,5,0,4,15,6,0,35,0,3,14,42,30,40,6,0,0,137,25,48,39,365,52,26,14,6,3,581,0,5,0,40,6,13,3,3,0,68,3,22,17,112,30,36,13,4,4,241,0,0,0,13,15,3,3,3,0,41,0,0,0,7,0,3,8,0,3,29,0,0,0,0,6,12,6,6,4,38,0,0,3,8,0,0,0,0,0,21,0,17,14,126,56,35,20,5,0,274,0,0,7,35,40,48,33,20,9,184,0,0,5,30,14,24,12,6,0,91,0,0,0,0,0,3,7,0,0,14
POA2152,0,0,22,98,40,26,13,8,0,218,0,0,0,3,3,3,4,0,0,11,0,3,0,9,0,3,0,0,0,15,0,0,3,20,17,19,22,25,10,113,0,0,7,23,6,4,4,3,0,46,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,6,0,18,0,0,0,4,4,0,4,7,3,19,0,0,0,24,11,7,0,0,0,43,5,6,18,170,19,14,5,3,0,233,0,3,0,26,11,3,0,0,0,46,0,4,7,59,16,10,3,3,0,100,0,0,3,12,4,0,3,0,0,24,0,0,0,3,3,0,0,3,0,12,0,0,0,0,4,4,6,7,9,31,0,0,0,0,0,0,0,0,0,0,0,4,7,42,21,13,5,5,0,105,0,0,0,10,17,9,3,4,0,37,0,0,0,26,5,5,11,0,0,54,0,0,0,0,0,0,5,3,0,14
POA2153,21,62,60,892,334,267,132,47,18,1829,0,0,3,7,13,14,28,17,3,81,0,3,3,15,18,22,31,14,10,109,8,36,27,146,146,126,127,87,24,723,0,0,5,71,41,39,22,7,4,188,0,0,0,12,4,3,0,0,0,23,0,0,15,25,5,10,48,10,6,122,0,3,0,7,0,13,28,13,0,69,4,11,26,92,85,106,27,9,0,366,22,91,75,697,208,116,77,47,14,1338,0,12,14,75,24,14,17,0,3,156,3,21,21,157,42,32,10,4,0,283,0,0,0,12,9,0,4,3,0,30,0,12,6,38,13,9,14,4,4,98,0,0,3,13,10,23,41,30,11,137,0,4,4,21,19,4,3,0,0,51,3,39,35,232,111,65,21,11,0,523,0,4,8,48,58,46,28,11,0,203,3,12,16,78,57,87,58,17,9,336,0,0,0,7,3,17,36,17,4,77
POA2154,18,57,73,675,295,214,105,52,34,1516,0,0,0,3,8,11,18,3,0,43,0,3,4,21,15,15,16,12,0,86,9,45,55,124,135,97,131,78,66,742,0,0,0,33,16,11,9,4,0,71,0,0,3,3,9,0,6,0,0,17,0,0,4,13,7,10,27,5,12,78,0,0,0,3,7,11,13,5,0,40,3,5,27,78,65,104,26,10,0,318,6,24,33,280,100,86,39,26,14,615,0,3,8,53,31,25,11,4,3,138,0,11,20,112,58,31,9,0,3,249,0,0,3,8,0,7,3,3,0,25,0,3,7,16,15,20,14,10,3,72,0,0,4,4,9,18,30,29,16,116,0,4,8,21,9,4,8,0,0,50,0,36,55,197,105,54,18,9,0,480,0,0,0,20,31,17,9,8,0,81,3,13,11,65,47,83,47,13,4,284,0,0,0,0,0,8,18,3,5,30
POA2155,6,26,41,548,144,177,58,25,3,1028,0,0,0,10,22,13,9,11,0,61,0,7,9,41,29,29,20,6,0,144,7,74,91,201,186,115,80,31,10,799,0,3,18,129,78,47,24,4,0,302,0,0,3,3,0,3,0,0,0,13,0,4,6,15,14,8,18,9,5,82,0,0,0,5,3,7,3,0,0,23,0,4,20,49,35,45,5,4,0,154,5,59,96,666,239,120,61,25,5,1282,0,7,27,101,38,23,19,3,0,216,0,13,20,167,65,47,7,3,4,325,0,0,0,20,13,6,0,3,0,42,0,12,8,29,15,8,13,0,0,84,0,0,0,11,18,30,37,31,25,147,0,0,4,8,3,4,0,0,0,25,3,22,34,124,61,25,12,3,0,284,0,0,0,34,34,22,11,3,0,102,0,15,16,91,45,42,26,10,0,252,0,0,0,8,4,28,33,19,0,88
POA2156,0,3,4,26,24,8,11,3,0,86,0,0,0,0,10,8,3,3,0,28,0,0,0,3,3,0,5,0,0,7,0,14,15,24,74,49,67,39,18,301,0,0,0,8,6,7,3,0,0,22,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,3,23,6,0,34,0,0,0,0,0,0,3,3,0,7,0,3,0,4,5,4,3,0,3,19,0,0,5,12,12,10,10,4,0,55,0,0,0,3,3,0,0,0,0,12,0,0,0,10,7,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,13,0,0,0,0,3,17,16,19,9,66,0,0,0,0,0,0,0,0,0,3,0,0,3,8,12,6,0,0,0,31,0,0,0,10,9,7,3,0,0,27,0,0,0,6,3,20,8,3,0,36,0,0,0,0,0,8,9,4,4,22
POA2157,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,3,6,17,16,16,12,3,0,73,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,3,4,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,15,13,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,17,0,0,0,10,10,3,5,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3
POA2158,0,8,10,45,22,16,18,0,3,118,0,0,0,0,3,3,0,0,0,6,0,0,0,0,3,3,0,3,0,12,0,8,12,24,34,35,41,19,11,181,0,0,0,0,6,3,0,3,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,13,3,9,27,0,3,0,0,0,3,3,0,0,15,0,0,6,12,11,9,4,0,0,40,0,4,3,24,16,12,3,3,0,69,0,0,0,7,0,4,4,0,0,14,0,0,0,11,3,9,3,0,0,23,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,0,0,3,7,0,0,0,0,3,9,12,17,15,49,0,0,0,0,3,0,0,0,0,3,0,0,5,10,5,4,0,0,0,33,0,0,0,6,12,7,14,6,0,48,0,3,12,5,18,13,7,0,0,69,0,0,0,0,0,0,0,0,3,8
POA2159,0,0,0,9,0,4,6,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,5,3,10,29,31,24,14,5,122,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,3,9,22,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,7,0,9,0,14,0,0,0,3,3,6,0,0,0,7,0,0,0,0,0,0,3,3,0,3
POA2160,6,11,68,339,209,134,68,51,16,904,0,0,3,3,12,22,37,30,3,110,3,10,7,22,10,16,11,12,0,92,0,3,0,16,13,23,11,15,13,98,0,0,12,87,44,39,17,7,4,217,0,0,0,0,0,0,0,0,0,4,0,3,3,4,3,3,8,3,3,26,0,0,4,5,3,11,38,15,0,78,0,0,3,32,9,22,5,4,3,76,9,21,57,384,27,27,24,18,6,573,0,3,7,32,19,16,3,3,0,83,4,34,68,135,27,14,7,0,0,286,10,27,46,147,63,25,11,6,3,329,0,0,0,3,0,8,10,3,3,18,0,0,0,6,4,14,45,56,30,166,0,0,0,7,0,0,0,3,0,8,0,0,8,32,14,8,0,4,0,68,3,14,52,402,339,273,144,70,18,1317,0,4,3,26,18,17,4,3,0,71,0,0,0,0,3,7,27,34,12,88
POA2161,0,3,54,191,121,83,31,36,19,538,0,0,0,3,3,8,9,9,3,36,0,8,4,14,4,13,4,3,3,55,0,0,0,10,13,20,18,5,15,80,0,0,7,62,40,19,18,7,0,146,0,0,0,0,0,0,0,0,0,0,0,0,7,6,3,0,7,3,4,27,0,0,0,0,0,3,6,5,3,19,0,0,3,9,5,12,3,0,0,35,3,9,14,120,19,8,17,9,8,202,0,0,4,29,5,4,0,0,0,48,0,23,42,105,14,19,10,4,0,213,3,23,43,154,55,24,12,6,3,326,0,0,0,0,0,0,0,0,0,6,0,0,0,5,12,9,31,24,20,109,0,0,0,5,0,0,0,0,0,7,0,0,0,18,3,8,11,5,0,50,3,28,84,478,386,296,129,58,20,1482,0,0,4,7,5,6,6,0,0,31,0,0,0,0,0,7,11,15,7,43
POA2162,0,8,44,147,94,56,29,35,13,432,0,0,0,8,3,3,11,7,6,29,0,0,0,3,6,8,0,3,0,20,0,0,0,4,9,10,11,10,11,62,0,0,7,22,16,3,11,3,0,56,0,0,0,3,0,0,0,0,0,6,0,0,3,4,4,0,13,6,0,35,0,0,0,0,0,10,11,7,0,38,0,0,3,12,4,10,3,0,0,37,0,0,8,13,10,3,4,3,3,45,0,0,0,16,3,7,0,0,0,25,0,10,14,8,0,3,0,0,0,38,0,10,23,55,20,7,7,0,0,115,0,0,0,0,0,4,0,0,0,3,0,0,0,3,3,10,20,23,8,65,0,0,0,0,0,0,0,0,0,4,0,4,4,26,17,15,3,4,0,73,3,13,33,189,174,118,58,23,14,617,0,3,3,15,15,6,4,0,0,42,0,0,0,3,0,0,0,0,3,7
POA2163,3,3,4,33,24,29,9,18,8,143,0,0,0,0,3,3,0,3,0,14,0,3,0,3,0,4,4,0,0,16,0,0,0,3,0,5,3,7,4,24,0,0,3,23,14,13,10,0,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,4,18,0,0,0,0,0,0,3,0,0,4,0,0,0,8,0,0,0,0,0,14,0,0,0,9,3,3,0,0,0,13,0,0,0,18,3,5,0,0,0,28,0,10,3,11,0,4,0,0,0,27,0,4,12,35,15,8,7,3,3,78,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,3,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,15,84,57,48,10,6,0,232,0,0,4,14,0,3,4,0,0,23,0,0,0,0,0,3,3,4,3,11
POA2164,0,0,9,40,21,12,16,6,3,111,0,0,0,7,7,21,26,22,0,85,0,0,0,3,0,9,11,8,0,29,0,0,0,5,9,24,27,10,5,82,0,0,0,34,18,19,10,3,0,92,0,0,0,0,0,0,0,0,4,8,0,0,0,3,0,0,15,5,3,27,0,0,0,5,3,3,9,13,0,33,0,0,0,10,0,3,0,0,0,8,0,3,3,20,8,3,3,3,3,40,0,3,3,14,5,8,3,0,0,43,0,0,12,24,8,15,4,10,6,83,5,97,160,447,182,176,107,46,15,1234,0,0,0,0,3,3,5,0,0,7,0,0,0,6,19,54,106,100,30,316,0,0,0,3,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,8,5,16,18,52,47,38,15,6,3,194,0,0,0,8,0,3,0,0,0,8,0,0,7,4,0,29,48,38,5,124
