POA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
POA2028,0,0,0,0,0,0,0,7,3,19,0,3,5,15,5,7,0,0,0,35,0,0,0,6,0,0,3,0,0,22,0,0,3,3,0,9,0,0,0,11,0,0,0,7,0,0,3,0,0,13,0,0,0,0,0,0,0,3,0,3,0,0,0,35,5,0,5,0,0,45,0,0,0,15,0,3,3,4,0,28,0,0,0,4,0,0,3,0,0,14,0,0,0,3,0,0,0,0,0,6,0,0,0,3,3,0,0,0,3,5,0,0,0,12,0,6,5,3,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,20,82,18,28,18,10,4,165,0,0,0,8,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5
POA2029,0,0,0,5,3,9,10,10,9,35,3,12,11,6,8,6,3,0,0,55,3,3,3,17,5,6,12,7,3,58,0,0,5,12,3,3,0,4,0,23,0,0,0,15,4,4,3,0,0,25,0,0,0,3,3,0,0,0,3,9,0,5,3,58,3,8,4,0,0,84,0,0,0,26,5,3,12,13,3,73,0,3,3,11,12,0,0,4,0,37,0,0,4,13,3,3,0,0,0,20,0,0,0,0,8,4,0,0,0,9,0,3,0,16,3,4,4,0,0,30,0,0,0,0,0,0,4,0,0,5,0,0,3,3,0,0,0,0,0,6,0,0,0,3,3,0,0,3,0,5,0,0,0,6,0,0,0,0,0,6,0,0,0,5,4,0,5,4,0,17,0,9,14,91,36,32,27,10,0,233,0,0,0,13,5,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0
POA2030,3,0,0,3,11,11,22,17,11,78,3,38,22,13,15,12,3,6,0,112,0,0,0,6,9,9,11,9,3,53,0,0,0,16,6,12,10,0,4,50,0,0,0,16,7,5,9,0,0,37,0,0,0,0,0,0,3,3,0,13,0,0,0,34,12,6,0,0,0,56,0,3,4,28,17,16,18,14,10,112,0,3,4,10,7,3,7,0,0,38,0,0,0,11,3,8,0,0,0,21,0,0,0,8,6,0,0,0,0,15,0,3,6,13,12,4,5,0,0,52,0,0,0,0,0,0,8,3,0,5,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,7,3,0,28,0,12,19,67,63,41,27,4,0,242,0,0,0,3,0,0,0,0,0,6,0,0,0,9,0,4,0,0,0,12
POA2031,4,0,0,11,8,13,43,70,29,173,7,5,31,63,23,21,17,6,0,174,5,18,55,188,26,19,24,12,8,362,3,3,20,96,28,14,8,6,0,177,0,0,0,53,7,9,0,0,0,70,0,0,3,11,5,8,3,3,0,32,0,9,56,1043,74,31,22,11,6,1259,0,7,17,92,17,21,33,38,19,245,0,9,9,66,34,13,7,3,0,149,3,12,14,66,7,0,3,0,0,112,0,0,6,17,11,8,7,13,8,61,0,4,94,106,32,33,28,8,5,308,0,0,0,0,0,4,9,8,5,30,0,0,0,11,3,3,0,0,0,21,0,0,0,0,0,3,0,0,0,14,0,0,3,26,0,0,0,0,0,32,5,4,3,35,9,10,9,4,8,91,4,18,28,386,159,120,60,26,3,813,0,0,9,60,10,3,5,3,0,97,0,3,8,34,0,0,0,0,0,43
POA2032,0,4,0,6,14,29,77,173,62,367,0,8,121,77,36,38,26,3,0,302,0,13,61,147,21,22,6,3,0,269,7,17,138,291,72,65,27,16,3,635,0,0,7,53,7,10,0,0,0,78,0,0,3,7,3,5,5,0,0,26,0,0,15,115,18,8,4,4,0,160,0,0,3,16,5,12,25,41,9,107,0,0,9,20,12,9,4,0,0,50,0,0,10,51,10,7,6,0,0,90,0,0,0,10,10,11,10,4,5,49,0,0,202,111,43,36,33,14,3,452,0,0,0,0,0,4,11,7,6,28,0,0,0,4,0,3,0,0,0,12,0,0,22,9,0,0,0,0,0,35,0,3,3,21,0,0,0,0,0,35,0,4,3,14,4,4,4,3,0,34,3,6,21,64,47,43,14,12,0,201,0,0,0,8,3,0,0,0,0,11,0,3,8,42,0,3,0,0,0,60
POA2033,0,3,0,6,4,15,34,75,27,165,0,0,59,56,23,34,12,5,0,191,6,7,38,98,5,7,6,3,0,162,0,3,118,153,48,20,18,10,0,375,0,0,6,53,4,0,0,0,0,69,0,0,0,14,0,0,4,0,0,17,0,0,5,110,9,4,3,0,0,131,0,0,7,31,3,4,10,19,4,84,0,5,3,31,7,8,0,0,0,48,0,3,23,56,10,6,0,0,0,103,0,0,0,0,4,10,0,3,0,23,0,0,78,71,15,26,10,3,0,205,0,0,0,0,0,0,3,3,0,8,0,0,0,3,3,3,0,0,0,9,0,0,5,3,0,0,0,0,0,9,0,0,3,26,0,0,0,0,0,34,0,0,0,10,0,0,0,3,0,24,4,3,23,80,34,19,15,4,0,185,0,0,0,9,0,4,0,0,0,13,0,0,5,20,3,0,0,0,0,28
POA2034,0,0,3,6,6,11,20,36,17,112,0,4,6,31,16,16,7,0,0,82,0,0,7,35,14,11,5,13,0,89,3,0,15,39,12,15,0,3,0,88,0,0,0,13,3,3,0,0,0,18,0,0,3,4,8,8,8,0,0,31,7,7,22,515,39,20,14,8,3,629,0,11,8,74,17,12,21,18,6,159,0,4,3,23,14,3,0,0,0,49,0,0,3,26,0,3,0,0,0,37,0,0,0,16,18,11,11,6,4,63,0,3,8,40,17,23,15,6,0,112,0,0,0,0,0,4,6,0,0,12,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,0,3,5,36,4,4,9,3,0,62,0,10,23,249,75,77,38,10,3,487,0,0,8,28,11,3,6,3,0,55,0,0,3,3,3,0,0,0,0,12
POA2035,0,3,3,17,24,61,156,243,87,591,11,17,98,167,77,91,38,22,4,524,5,3,17,114,25,16,37,27,4,246,3,23,160,397,130,103,64,33,8,917,0,0,0,56,4,12,3,3,0,83,0,0,9,23,13,9,8,3,3,71,0,4,14,310,44,21,17,10,3,422,0,5,8,76,15,42,85,66,44,334,0,3,9,48,30,5,0,0,0,98,3,4,18,62,13,14,7,3,3,131,0,0,4,18,24,33,14,18,10,112,0,3,50,131,57,93,79,21,9,439,0,0,0,3,3,12,40,34,13,105,0,0,0,9,5,7,8,0,0,29,0,0,7,0,6,0,0,0,0,16,0,0,4,18,6,0,0,0,0,38,0,3,7,19,7,5,6,3,4,58,5,18,46,251,130,79,46,20,3,592,0,0,0,9,5,0,10,7,4,36,0,4,0,21,3,3,0,0,0,31
POA2036,0,4,6,14,13,32,56,52,16,187,0,5,19,83,53,67,28,6,3,269,7,20,30,134,52,34,47,11,6,342,3,16,45,165,90,56,27,8,8,421,0,3,4,62,14,11,9,4,0,111,0,11,24,97,67,46,16,12,3,275,0,13,8,208,37,16,30,19,3,342,0,7,3,24,24,27,51,58,26,213,5,0,8,20,12,11,7,0,0,54,3,3,10,50,15,13,7,4,0,110,0,3,0,26,28,23,21,4,0,104,0,4,35,79,48,64,50,18,3,301,0,3,0,0,0,23,64,38,8,136,0,0,0,9,7,17,14,0,0,41,0,0,0,3,0,0,0,0,0,5,0,0,3,13,0,0,0,0,0,19,0,4,0,10,9,9,15,7,0,41,0,34,51,191,105,107,58,17,3,572,0,0,0,20,7,6,18,8,0,57,3,0,14,25,3,3,4,0,0,53
POA2037,0,0,0,3,8,6,17,21,3,51,0,5,32,38,7,18,0,0,0,106,4,0,17,106,17,0,3,0,0,145,0,0,21,41,4,16,13,0,0,92,0,3,4,37,3,0,0,0,0,47,0,0,0,3,0,0,0,0,0,3,0,0,0,76,20,9,8,4,0,120,0,0,16,48,10,11,17,12,3,107,3,3,17,42,20,11,0,0,0,98,0,3,14,46,3,8,0,0,0,71,0,0,0,16,7,7,0,0,0,32,0,0,31,75,13,16,10,0,0,148,0,0,0,0,3,0,10,0,0,17,0,0,0,4,0,0,0,0,0,11,0,0,9,12,0,3,3,0,0,25,0,0,0,12,0,0,0,0,0,12,3,3,7,14,4,3,4,3,3,48,5,10,40,169,84,82,39,8,6,438,0,0,0,8,5,5,0,0,0,16,0,0,3,13,0,0,0,0,0,17
POA2038,0,0,0,3,0,6,9,15,4,39,0,0,3,26,6,4,3,0,0,47,0,0,18,31,4,6,3,3,0,57,0,0,3,21,3,4,6,4,0,42,0,0,0,21,0,4,0,0,0,28,0,0,0,4,0,0,0,0,0,3,0,0,4,29,8,3,4,0,0,55,0,0,10,19,11,12,18,17,15,99,0,0,0,16,4,3,0,0,0,24,0,0,6,16,0,3,0,0,0,22,0,0,0,6,4,0,4,6,0,19,0,0,10,15,3,11,8,0,0,44,0,0,0,0,0,3,8,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,7,3,0,26,0,0,12,97,56,41,25,6,4,237,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
POA2039,0,3,3,3,5,3,8,18,4,45,0,3,0,14,3,12,0,0,0,36,0,0,4,33,13,12,0,0,0,60,0,0,3,7,0,0,0,0,0,17,0,0,0,13,0,4,0,0,0,20,0,0,0,3,0,0,0,0,0,5,0,3,3,73,18,8,4,3,0,108,0,0,3,14,14,4,6,4,3,53,0,0,0,7,8,0,4,0,0,26,0,0,3,18,9,0,0,0,0,40,0,0,0,0,6,3,0,0,0,16,0,0,0,34,5,3,0,0,0,41,0,0,0,0,0,5,6,3,0,15,0,0,3,0,3,6,0,0,0,12,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,5,0,0,0,14,6,3,0,0,0,27,0,10,10,102,59,49,18,9,0,262,0,0,0,9,3,0,0,0,0,15,0,3,0,0,0,0,0,0,0,3
POA2040,0,0,0,4,12,17,39,51,10,139,3,3,8,50,14,7,6,3,0,94,3,0,7,67,8,15,8,6,5,121,0,0,0,43,3,4,4,0,0,63,0,0,0,32,12,3,0,0,0,45,0,0,0,0,0,3,0,0,0,5,3,9,4,110,36,16,5,8,6,200,3,12,14,105,55,75,119,173,86,641,0,3,10,39,18,3,3,0,0,80,0,6,9,36,8,6,0,3,0,70,0,0,0,11,4,8,3,3,3,39,0,0,0,43,13,11,6,3,3,82,0,0,0,0,4,14,14,15,6,58,0,0,0,3,5,0,5,0,0,13,0,0,0,0,0,0,3,3,0,12,0,0,0,10,0,0,0,0,0,9,0,0,0,11,7,9,11,0,0,38,10,15,33,247,137,98,39,14,3,592,0,0,0,9,5,3,4,0,0,30,0,0,0,10,0,0,0,0,0,10
POA2041,0,0,0,4,4,8,11,15,5,42,0,9,0,14,8,5,6,0,0,41,3,3,4,46,12,3,11,0,0,85,0,0,0,8,3,3,4,0,0,21,0,0,0,12,0,5,0,0,0,27,0,0,4,3,3,3,0,0,0,10,0,6,0,104,58,30,13,7,0,217,3,3,3,34,14,12,9,15,8,107,0,5,3,17,15,4,0,0,0,48,0,3,0,19,8,0,0,0,0,30,0,0,0,13,4,7,0,0,0,26,0,4,3,25,11,12,3,0,0,63,0,0,0,0,0,4,3,6,0,16,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,22,11,3,9,4,0,59,3,10,18,187,123,89,64,17,0,509,0,0,0,5,6,3,4,3,0,21,0,0,0,0,0,0,0,0,0,3
POA2042,0,0,3,9,7,19,30,76,29,178,0,0,35,48,12,7,3,3,0,106,0,0,23,73,6,8,4,0,0,111,0,0,10,52,4,5,0,0,0,78,0,0,3,35,4,0,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,6,104,27,8,9,0,3,158,0,0,4,71,13,8,7,3,3,100,0,0,15,53,18,4,0,0,0,95,0,3,10,56,3,0,0,0,0,73,0,0,0,9,8,3,9,4,0,33,0,0,45,57,17,17,3,0,0,152,0,0,0,0,0,3,7,4,0,16,0,0,0,0,5,0,0,0,0,6,0,0,0,16,0,6,3,0,0,24,0,0,14,27,3,0,0,0,0,44,0,0,3,21,3,4,3,3,0,46,0,3,50,271,96,80,20,8,0,529,0,0,0,11,10,3,3,0,0,33,0,0,0,9,0,0,0,0,0,9
POA2043,0,0,0,3,3,3,6,0,0,17,0,0,5,34,3,7,3,0,0,49,0,0,0,36,6,5,0,0,0,43,0,0,0,16,4,0,0,0,0,20,0,0,0,10,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,3,0,0,0,98,0,0,0,23,0,0,0,0,0,30,0,0,3,16,10,3,0,0,0,25,0,3,3,27,3,0,0,0,0,40,0,0,0,3,0,0,0,0,0,5,0,0,4,54,10,0,3,0,0,69,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,21,0,3,11,146,47,30,12,3,0,256,0,0,0,14,5,0,0,0,0,16,0,0,0,4,0,0,0,0,0,7
POA2044,0,0,0,9,3,10,50,39,15,120,0,0,3,19,3,8,0,0,3,36,3,0,5,28,3,3,3,0,0,51,0,3,17,33,13,6,7,0,0,86,0,0,0,3,0,0,0,0,0,4,0,0,0,10,3,0,0,0,0,13,0,0,3,28,14,3,3,0,0,46,0,0,5,15,6,9,6,4,5,44,0,0,0,9,8,0,0,0,0,17,0,0,3,11,3,3,0,0,0,20,0,0,0,3,7,3,7,3,3,28,0,0,5,14,7,9,3,0,0,37,0,0,0,0,0,0,3,3,3,16,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,16,37,0,3,0,0,0,57,0,0,0,6,3,0,0,0,0,9,0,3,12,95,35,36,11,0,0,193,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA2045,0,0,0,4,5,8,15,19,8,51,0,3,0,15,3,3,0,0,0,24,0,0,0,8,6,4,3,0,0,25,0,0,0,3,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,7,7,0,0,26,0,0,10,24,40,112,196,275,151,815,0,0,3,8,5,0,0,0,0,11,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,8,5,9,8,0,0,26,0,0,0,0,0,4,6,0,0,13,0,0,0,3,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,3,6,0,0,7,3,0,5,27,29,18,7,0,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4
POA2046,0,0,0,11,16,33,59,71,25,213,3,4,10,79,39,46,32,6,0,227,9,3,5,96,33,17,15,17,3,188,0,0,9,27,22,12,6,3,0,76,0,0,0,36,14,8,5,0,0,67,0,0,0,3,0,4,3,0,0,14,0,3,0,107,29,21,15,14,0,186,0,11,19,85,137,297,509,576,258,1898,5,0,3,22,19,7,0,0,0,49,0,7,11,52,41,30,18,8,0,167,0,0,0,30,24,19,17,9,3,107,0,3,3,44,15,23,9,0,0,105,0,0,0,6,0,12,15,8,3,50,0,0,0,7,0,7,3,0,0,25,0,0,0,8,3,3,0,0,3,23,0,0,0,3,0,0,0,0,0,7,0,0,7,6,11,4,3,0,0,31,0,25,23,185,98,73,34,11,3,452,0,0,0,17,4,0,8,0,0,30,0,0,0,11,4,3,3,0,0,19
POA2047,0,0,0,6,5,24,33,50,19,135,5,3,0,31,11,17,9,3,3,79,0,3,6,49,16,8,12,6,0,104,0,0,3,11,5,3,5,0,3,32,0,0,0,19,4,0,0,0,0,28,0,0,0,3,0,0,0,0,0,7,0,3,0,68,12,6,7,4,4,97,0,0,0,19,18,23,57,80,86,288,0,6,4,18,5,6,4,0,0,38,0,0,0,35,3,6,3,0,0,48,0,0,0,11,8,9,5,0,0,32,0,0,3,33,12,9,13,3,4,82,0,0,0,0,0,0,0,0,3,7,0,0,0,4,0,3,0,0,0,9,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,4,0,0,0,9,0,0,0,7,9,6,3,0,3,23,0,10,13,99,53,45,35,14,3,269,0,0,0,4,3,3,4,5,0,13,0,0,0,0,5,0,0,0,0,5
POA2048,0,0,4,10,9,11,18,46,8,103,0,0,0,13,4,3,0,0,0,23,0,3,4,47,0,3,4,0,0,65,0,0,0,8,0,4,3,0,0,18,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,42,5,3,4,0,0,51,0,0,3,22,11,9,17,39,15,118,0,0,3,18,3,0,0,0,0,23,0,0,0,15,0,0,0,0,0,22,0,0,0,0,3,3,0,3,0,10,0,0,0,11,7,0,0,0,0,21,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,3,8,0,0,0,0,0,6,0,4,0,12,0,0,0,0,0,18,0,0,16,83,43,28,10,0,0,185,0,0,0,9,3,0,3,0,0,13,0,0,0,3,0,0,0,0,0,3
POA2049,0,0,0,7,9,14,36,50,14,120,0,0,7,16,4,0,0,0,0,33,0,0,5,36,7,5,3,0,0,63,0,3,3,17,4,4,4,0,0,41,0,0,0,7,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0,8,0,0,0,42,7,10,5,6,0,70,0,3,6,34,12,10,28,42,14,146,0,0,0,28,6,0,0,0,0,35,0,3,3,23,4,0,0,0,0,35,0,0,0,3,3,19,22,7,4,48,0,0,8,30,6,13,6,0,0,68,0,0,0,0,0,3,3,0,0,9,0,0,0,8,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,7,23,0,0,0,0,0,32,0,0,0,5,3,0,3,0,0,14,0,0,23,109,56,38,11,0,0,248,0,0,0,3,3,0,3,3,0,9,0,0,0,3,0,0,0,0,0,3
POA2050,0,0,0,0,0,0,4,6,5,15,0,0,41,43,3,8,6,3,0,97,0,0,30,62,4,0,4,0,0,102,0,0,24,36,3,3,3,0,0,74,0,0,4,31,3,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,47,11,5,3,0,0,71,0,0,3,38,5,0,4,3,0,52,0,3,5,31,4,4,3,0,0,52,0,0,20,36,5,0,0,0,0,69,0,0,0,7,5,0,3,3,0,19,0,0,42,66,9,7,9,0,0,132,0,0,0,0,0,0,3,3,0,6,0,0,3,3,0,0,0,0,0,7,0,0,5,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,15,4,3,0,0,0,20,0,0,27,125,35,26,14,0,0,236,0,0,0,3,3,0,0,0,0,9,0,0,7,6,0,0,0,0,0,16
POA2052,0,0,0,0,0,0,0,0,0,0,0,0,236,10,0,0,0,0,0,253,0,0,81,27,0,0,0,0,0,101,0,0,52,9,0,0,0,0,0,61,0,0,8,52,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,11,4,0,0,0,0,0,17,0,0,24,14,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,164,16,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,24,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,35,5,0,4,0,0,0,40,0,0,3,0,0,0,0,0,0,3,0,0,18,6,0,0,0,0,0,29
POA2060,0,0,0,0,0,0,3,3,0,12,0,6,18,102,28,35,25,4,0,220,12,14,15,326,30,21,5,8,0,430,0,0,7,29,3,0,3,0,0,56,0,0,0,74,5,6,6,0,0,102,0,0,0,3,3,0,0,0,0,4,0,0,0,52,11,10,4,3,0,88,0,0,3,40,3,10,3,4,3,73,4,15,10,95,33,14,9,0,0,187,0,0,11,75,8,4,4,0,3,116,0,0,3,0,0,6,0,0,0,8,0,0,6,69,15,17,20,0,3,130,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,0,0,20,0,0,0,0,3,0,0,0,0,3,0,3,6,42,0,0,0,0,0,48,0,0,3,10,3,3,6,9,0,44,8,12,33,193,58,67,31,17,5,427,0,0,0,15,3,3,6,0,0,29,0,0,0,23,0,4,0,0,0,22
POA2061,0,0,0,3,0,0,3,6,0,11,0,3,8,32,7,26,25,3,0,107,3,0,3,89,8,12,11,8,0,130,0,0,7,16,3,9,0,5,0,32,0,0,3,23,0,6,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,3,28,3,3,6,0,0,47,0,0,0,26,3,5,10,0,0,45,6,6,0,44,19,4,3,0,0,84,0,0,3,32,4,0,4,3,0,55,0,0,0,0,3,3,3,0,0,12,0,0,0,37,11,11,21,0,0,83,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,12,5,3,4,0,0,21,0,0,11,72,35,46,16,3,3,197,0,0,0,3,3,4,3,0,0,13,0,0,0,5,0,0,0,0,0,5
POA2062,0,0,0,0,3,0,0,0,3,6,3,8,3,24,12,13,4,7,0,68,3,15,0,62,12,3,3,0,0,105,0,0,0,11,0,0,3,0,0,13,0,0,3,16,8,4,0,0,0,31,0,0,3,0,0,0,0,0,0,6,0,0,3,15,8,10,4,0,0,38,0,0,0,5,5,7,7,4,0,37,0,10,0,39,15,5,3,0,0,78,0,0,3,12,3,3,0,0,0,23,0,0,0,0,0,3,5,0,0,8,0,3,0,10,7,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,18,0,0,0,3,3,3,0,0,0,17,0,5,9,72,32,36,26,10,0,192,0,0,0,7,3,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3
POA2063,0,0,0,0,0,0,12,5,0,17,7,17,8,33,13,20,12,7,0,120,0,4,0,6,3,5,3,4,0,32,0,0,0,0,0,3,0,3,0,9,0,0,0,4,0,4,3,4,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,10,11,6,3,0,0,30,0,0,0,0,0,3,11,4,6,27,4,16,7,25,34,16,9,7,0,119,0,0,0,5,4,3,0,0,0,14,0,0,0,3,3,6,0,0,0,14,0,0,3,14,18,15,11,3,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,13,0,5,0,0,4,0,0,3,0,15,0,9,3,38,29,24,3,3,3,116,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
