POA_CODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA2164,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,4,0,7,0,3,0,7,0,0,3,10,28,0,43,0,4,0,10,0,3,3,8,26,0,34,0,18,0,21,3,3,4,25,39,0,63,4,13,0,22,3,5,7,27,44,0,69,11,21,3,33,0,3,3,40,50,0,90,21,12,0,29,3,0,3,36,54,0,89,37,21,3,55,3,3,4,62,52,0,120,36,16,0,54,0,0,0,49,43,0,96,23,5,4,33,0,0,0,28,32,0,62,22,6,0,31,0,0,0,33,22,0,53,35,15,0,54,0,0,0,49,42,0,90,22,7,0,30,0,0,0,29,23,0,51,12,5,0,11,0,0,3,12,7,0,23,4,0,0,4,0,0,0,4,0,0,9,6,0,0,6,0,0,0,10,7,0,13,24,18,3,43,0,5,6,48,43,3,88,0,0
POA2165,0,0,0,3,4,4,11,9,67,3,81,3,4,0,6,0,0,3,10,16,0,25,3,24,0,24,5,21,27,51,79,0,130,4,8,5,11,0,9,11,20,66,0,90,5,19,0,27,6,14,21,48,126,0,175,16,55,0,66,10,16,24,91,133,0,223,45,32,3,82,0,3,5,88,187,3,269,59,29,3,90,3,11,11,100,186,0,288,47,30,8,79,7,9,14,98,192,0,283,40,29,4,73,3,4,11,82,106,0,191,34,23,4,59,3,0,6,67,74,0,140,38,8,0,45,0,3,3,46,73,0,123,57,15,3,70,6,0,9,81,71,0,156,25,4,0,32,0,0,3,29,24,0,55,9,7,0,17,0,0,0,17,13,0,33,9,3,0,14,0,0,0,12,6,0,23,6,0,0,10,0,0,0,8,17,0,26,36,20,10,66,4,3,9,78,100,6,183,4,0
POA2166,0,3,0,5,9,20,34,39,137,0,171,0,9,0,9,0,5,5,13,35,0,46,3,66,0,69,12,34,50,118,129,0,249,7,38,3,47,10,14,26,75,106,0,184,10,53,4,69,4,17,28,90,175,0,271,28,80,0,108,8,21,33,139,215,0,356,69,74,10,155,6,16,27,179,211,3,391,83,62,9,150,25,11,40,184,204,3,393,95,47,7,152,4,8,13,163,199,0,365,73,38,7,119,11,8,22,138,141,0,277,52,21,0,82,0,8,4,84,89,0,182,43,21,3,58,6,3,5,66,81,0,149,62,19,5,84,0,4,8,98,87,3,185,27,10,0,38,0,3,3,46,42,0,83,19,3,3,24,3,0,4,25,24,0,45,18,6,0,22,0,0,0,25,4,0,32,18,0,0,19,0,0,0,19,13,0,26,48,29,11,86,5,6,12,101,130,15,240,0,5
POA2167,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,5,0,9,0,9,0,0,0,11,4,0,15,0,0,0,0,3,4,5,5,9,0,17,4,0,0,5,3,0,5,9,18,0,24,3,8,3,15,0,3,3,19,8,0,25,5,12,0,17,0,0,0,19,17,0,35,12,14,0,27,0,0,0,27,14,0,39,20,10,0,31,0,0,3,31,18,0,51,15,4,0,18,0,0,0,18,12,0,35,8,3,0,18,0,0,0,18,10,0,23,13,7,0,17,0,0,0,17,4,0,23,16,5,0,23,0,0,0,23,4,0,28,9,0,0,9,0,0,0,9,3,0,12,8,0,0,8,0,0,0,8,0,0,10,4,0,0,4,0,0,0,4,3,0,5,3,0,0,3,0,0,0,6,0,0,9,11,3,0,14,0,0,0,14,9,4,23,0,0
POA2168,0,0,0,0,6,4,10,9,58,0,72,0,3,0,5,3,0,5,5,15,0,27,0,18,3,19,5,12,14,32,58,3,94,0,24,0,21,3,3,6,31,86,0,117,3,24,0,31,8,9,24,52,130,0,186,14,46,0,61,12,10,23,83,163,0,242,36,48,4,85,9,10,19,103,184,0,289,57,60,4,125,5,6,8,130,167,0,300,70,38,4,108,3,3,9,120,134,0,258,63,35,3,102,6,3,14,116,96,0,211,46,23,4,71,0,5,3,75,73,0,153,39,19,3,55,4,3,6,61,48,0,108,60,18,3,87,0,0,0,83,68,0,155,38,5,3,50,0,0,0,50,24,0,72,25,4,0,25,0,0,0,30,9,0,39,14,3,0,17,0,0,0,20,5,0,26,11,0,0,12,0,0,0,12,17,0,27,50,30,12,88,3,5,8,95,127,13,238,3,3
POA2170,3,0,3,6,11,16,28,30,102,0,138,3,7,3,14,0,0,0,15,32,0,50,7,26,0,30,7,28,29,63,102,0,165,0,28,0,32,8,13,24,53,163,0,222,11,61,0,75,15,22,37,107,199,0,312,29,89,12,126,19,27,48,175,287,0,463,80,110,7,198,13,15,26,224,297,0,521,132,100,14,253,5,10,18,271,272,3,542,174,99,15,288,8,13,17,304,233,3,540,169,60,9,236,3,8,6,247,196,3,439,136,48,7,189,5,10,15,198,111,4,311,128,43,3,169,0,3,7,176,77,0,253,167,40,9,218,0,3,3,221,93,3,320,88,10,8,108,0,0,4,109,55,0,168,43,15,5,61,0,0,0,62,21,0,86,33,7,3,41,0,0,0,41,21,0,63,35,3,0,39,0,0,0,39,17,0,57,109,42,19,168,12,12,22,188,178,13,380,4,3
POA2171,0,0,0,0,3,3,6,6,21,3,26,0,0,0,4,3,0,3,6,8,0,11,0,12,0,12,0,4,5,19,21,0,41,0,13,0,19,0,0,3,18,24,0,43,0,11,0,12,0,3,8,17,27,0,48,3,24,0,30,0,5,5,35,42,0,79,10,20,0,35,3,3,9,45,32,0,76,36,34,3,80,3,0,8,87,35,0,124,57,29,0,87,3,4,3,87,36,0,125,43,25,4,69,0,0,3,70,41,0,116,54,11,0,67,0,0,0,66,38,0,103,40,11,0,49,0,0,0,53,27,0,77,70,10,4,86,0,0,0,86,20,0,105,28,8,3,44,0,0,0,45,20,0,60,19,5,0,28,0,0,0,28,5,0,29,16,0,0,15,0,0,0,13,11,0,24,19,4,0,26,0,0,0,26,3,0,35,35,27,11,71,0,0,4,73,37,6,121,3,3
POA2172,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,4,0,0,4,0,4,0,4,0,0,0,4,3,0,3,4,3,0,5,0,0,0,5,0,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3,0,0
POA2173,0,0,0,0,0,0,0,0,7,0,7,0,0,0,3,0,0,0,3,4,0,3,0,3,0,3,0,0,0,4,7,0,11,0,0,0,0,0,0,0,0,5,0,8,3,5,0,4,0,0,0,4,10,0,16,4,8,0,12,0,0,0,12,6,0,21,12,16,0,21,0,0,0,21,14,0,38,13,16,0,34,0,0,0,34,17,0,46,27,20,0,47,0,0,0,44,9,0,55,15,9,0,33,0,0,0,32,16,0,46,30,8,0,33,0,0,0,33,9,0,40,26,9,0,28,0,0,0,33,3,0,33,33,3,3,45,0,0,0,45,11,0,51,10,4,0,19,0,0,0,19,8,0,24,12,0,0,16,0,0,0,16,0,0,13,9,0,0,11,0,0,0,11,0,0,12,8,0,0,8,0,0,0,8,0,0,7,26,14,3,35,0,0,0,41,6,0,47,0,0
POA2174,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,4,0,0,0,4,3,0,6,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,4,0,0,4,3,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,3,6,0,6,3,0,0,4,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,3,0,10,3,0,0,6,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,0,0,0,5,4,0,11,0,0
POA2176,3,0,0,3,4,0,5,11,60,0,70,0,5,0,6,0,0,0,8,16,0,22,0,19,0,20,9,12,21,43,38,0,78,0,17,3,18,0,8,5,25,58,0,83,3,25,0,34,0,6,9,45,78,0,120,17,31,3,46,7,9,19,64,94,0,162,32,26,3,64,4,7,13,80,136,0,214,36,48,8,93,5,4,11,106,122,0,225,60,23,7,88,4,0,7,100,141,0,237,58,22,5,88,4,0,8,90,97,0,187,49,20,3,79,4,0,3,78,58,0,140,59,22,3,88,0,0,3,89,71,0,155,93,30,3,126,3,0,0,132,80,0,208,33,12,3,51,0,0,0,53,35,0,85,26,7,3,34,0,0,0,34,24,0,56,20,6,0,23,0,0,0,22,9,0,34,15,0,0,16,0,0,3,15,25,0,47,46,19,5,72,3,0,3,76,103,3,181,3,0
POA2177,0,0,0,0,6,0,6,6,34,0,37,0,0,0,0,0,4,4,4,13,0,13,0,16,0,20,4,5,9,28,28,0,57,0,9,0,10,7,5,9,21,43,0,63,3,13,0,17,9,3,13,28,48,0,80,4,25,0,30,0,8,7,39,54,0,98,7,11,0,25,0,4,6,27,50,0,84,17,24,0,37,0,3,4,42,74,0,116,20,22,3,43,3,0,3,45,50,0,96,17,15,3,31,4,6,5,39,40,0,83,17,14,3,25,0,0,0,30,36,0,69,13,5,0,24,0,0,0,25,25,0,50,25,10,0,33,0,3,3,37,25,0,65,11,3,0,18,0,4,6,16,18,0,36,6,5,0,7,0,0,0,7,6,0,15,3,0,0,7,0,0,0,7,0,0,8,6,3,3,13,0,0,0,13,3,0,14,17,8,0,25,3,0,3,30,38,5,75,0,4
POA2178,0,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,3,3,7,3,0,10,0,5,0,5,0,0,0,5,5,0,13,8,0,0,8,0,0,0,11,0,0,13,0,0,0,3,0,0,0,5,6,0,9,3,0,0,4,0,0,0,4,3,0,10,0,3,0,3,0,0,0,3,3,0,9,0,0,0,5,0,0,0,5,3,0,7,11,0,0,12,0,0,0,12,6,0,19,0,0,0,3,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,5,3,0,3,8,5,5,14,0,0
POA2179,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,9,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,3,3,3,14,0,15,0,4,0,9,0,3,3,12,11,0,14,3,5,0,3,0,0,0,3,13,0,17,8,0,0,8,0,0,0,8,16,0,28,8,9,0,9,0,0,0,9,16,0,25,6,4,0,8,0,0,0,8,11,0,15,8,0,0,7,0,0,0,7,8,0,16,4,0,0,4,0,0,0,8,6,0,6,4,4,0,12,0,0,0,12,3,0,14,10,0,0,10,0,0,0,10,3,0,12,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,0,9,0,0,3,13,13,0,23,3,0
POA2190,0,0,0,0,3,5,4,5,28,0,36,0,4,0,5,0,0,0,7,5,0,16,0,11,0,13,0,5,5,14,26,0,43,0,10,0,10,0,0,3,11,24,0,38,0,13,3,16,0,3,3,20,56,0,74,4,17,3,29,0,11,12,36,64,0,97,17,19,3,34,0,0,3,37,92,0,133,11,14,0,31,0,6,5,36,64,0,101,24,13,0,40,0,0,0,38,53,0,95,23,12,0,33,0,3,3,37,55,0,95,11,6,4,25,0,3,3,25,36,0,56,15,8,0,20,0,0,0,18,25,0,47,30,10,0,41,0,3,7,47,30,0,74,12,5,0,17,0,0,0,17,24,0,42,6,3,0,5,0,0,0,5,5,0,15,9,3,0,12,0,0,0,12,4,0,21,10,6,0,19,0,0,0,18,8,0,30,23,14,3,32,6,3,4,39,67,5,115,4,0
POA2191,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,5,0,5,3,0,0,3,0,0,0,3,4,0,7,0,4,0,9,0,0,0,9,0,0,11,0,4,0,4,0,0,0,5,3,0,9,0,8,0,8,0,0,0,8,7,0,14,8,8,0,13,0,0,0,14,11,0,22,3,7,0,9,0,0,0,9,17,0,28,4,5,3,15,0,0,0,15,22,0,33,10,5,0,16,0,0,0,16,15,0,28,11,3,0,11,0,0,0,11,17,0,28,12,6,0,16,0,0,0,16,4,0,20,16,3,0,17,0,0,0,17,3,0,28,6,3,0,8,0,0,0,8,5,0,16,7,3,0,10,0,0,0,10,3,0,10,3,0,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,4,3,0,3,4,5,0,12,0,0,0,12,14,0,24,0,0
POA2192,0,0,0,0,0,0,3,3,18,0,17,0,0,0,0,0,0,0,0,0,0,4,4,8,0,10,0,3,4,14,16,0,30,0,7,0,7,0,0,0,10,13,0,24,0,15,0,15,0,0,0,12,32,0,43,3,10,3,19,0,3,6,26,25,0,54,9,13,4,21,0,0,0,22,38,0,63,9,20,0,27,3,3,3,31,37,0,73,21,5,3,31,0,0,0,34,42,0,75,24,20,0,46,0,0,0,46,31,0,72,15,7,0,23,0,0,0,25,25,0,45,10,3,0,17,0,0,0,16,12,0,29,31,5,0,33,0,0,0,36,14,0,48,9,8,3,17,0,0,0,19,14,0,26,6,0,0,6,0,0,0,6,4,0,8,3,0,0,3,0,0,0,3,3,0,9,8,0,0,8,0,0,0,8,0,0,6,11,11,0,19,0,0,3,26,32,4,58,0,0
POA2193,0,0,0,0,3,0,4,4,7,0,11,0,0,0,0,0,0,0,0,7,0,7,0,3,0,3,0,0,0,3,10,0,13,0,5,0,4,3,0,3,10,8,0,15,0,0,0,3,0,3,8,8,10,0,19,7,17,3,21,4,7,10,36,16,0,54,6,14,0,28,0,0,3,28,26,0,53,11,11,4,28,0,0,4,29,27,0,50,29,16,0,44,0,0,3,49,25,0,75,17,17,0,35,0,0,0,34,35,0,70,21,15,0,37,0,0,3,41,14,0,52,16,13,0,27,0,0,0,31,23,0,52,27,8,0,33,0,0,0,33,20,0,47,15,0,0,15,0,0,0,13,9,0,24,3,0,0,9,0,0,0,9,0,0,13,3,0,0,4,0,0,0,4,0,0,6,9,3,0,14,0,0,0,14,0,0,12,22,6,0,33,0,0,0,33,18,4,56,0,3
POA2194,0,3,0,3,6,3,7,8,52,0,58,0,0,0,5,5,0,6,5,6,0,16,0,14,0,14,0,12,14,20,29,0,55,0,10,0,14,3,0,6,14,19,0,31,3,19,0,22,3,7,9,30,38,0,70,16,37,3,52,0,9,8,61,42,0,105,29,33,0,62,4,4,10,69,53,0,122,29,24,0,55,0,0,0,57,49,0,104,29,22,5,54,4,3,9,65,41,3,107,44,14,7,65,3,0,3,69,38,0,108,28,7,0,34,0,0,0,36,18,0,56,26,13,0,34,0,0,0,39,17,0,61,37,5,4,49,0,0,0,51,18,0,71,10,0,0,9,0,0,0,9,14,0,24,7,3,0,11,0,0,0,11,5,0,12,3,0,0,4,0,0,0,4,4,0,9,3,0,0,3,0,0,0,3,6,0,11,19,18,10,44,0,0,4,52,32,4,84,0,0
POA2195,0,0,0,0,4,3,5,5,32,0,41,0,6,0,3,4,0,4,9,12,0,18,0,11,0,14,0,3,7,17,17,0,40,0,10,0,10,0,6,4,17,28,0,41,5,11,0,23,3,7,9,32,45,0,78,5,14,4,25,3,7,12,31,48,0,83,20,21,0,42,9,0,9,50,58,0,102,22,14,3,39,0,3,8,45,57,0,99,27,22,0,48,6,0,6,53,51,0,104,22,8,0,31,3,0,3,39,28,0,64,4,7,0,16,0,0,0,16,31,0,53,20,4,0,24,0,0,0,22,17,0,39,12,0,3,15,0,0,0,15,18,0,35,16,3,0,16,0,0,0,16,8,0,24,4,0,0,4,0,0,0,4,3,0,12,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,3,0,5,20,7,0,25,3,7,9,31,41,3,77,0,3
POA2196,3,4,0,3,0,4,3,10,48,0,56,0,3,0,3,0,0,0,3,13,0,17,0,9,0,9,8,5,6,17,40,0,63,0,8,0,8,0,0,0,13,40,0,47,5,14,4,23,0,7,7,32,55,0,94,11,50,0,59,0,6,12,70,87,0,153,22,31,0,49,0,6,6,60,87,0,145,26,26,3,55,0,0,3,61,80,0,139,25,32,3,64,0,0,3,64,73,0,143,35,16,0,53,0,3,4,56,50,3,111,37,18,0,53,0,3,9,55,43,0,98,22,10,0,30,0,0,0,31,28,0,64,38,10,4,53,0,3,4,53,34,0,93,17,6,0,30,0,0,0,30,30,0,55,7,0,0,9,0,0,0,9,5,0,16,6,3,0,14,0,0,0,14,9,0,21,8,3,3,14,0,0,0,12,4,0,17,20,11,3,33,3,0,3,36,57,0,99,0,3
POA2197,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,3,0,4,0,4,0,4,0,3,3,8,12,0,19,0,0,0,0,0,0,0,3,17,0,20,4,3,0,3,3,0,3,10,23,0,28,4,4,0,10,3,8,6,18,27,0,43,3,4,0,6,0,4,4,8,29,0,35,4,9,0,12,0,0,0,16,16,0,34,6,11,0,17,0,0,0,23,27,0,43,7,10,0,16,0,0,0,17,16,0,39,8,3,0,16,0,0,0,13,12,0,23,14,4,0,21,0,0,0,21,3,0,26,15,4,0,21,0,0,0,21,21,0,37,9,5,0,17,0,0,0,17,3,0,19,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,5,0,0,0,5,4,0,5,8,4,7,14,0,0,0,16,25,3,44,0,0
POA2198,0,0,0,0,0,0,3,3,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,0,13,0,4,0,4,0,0,0,3,6,0,11,0,4,0,7,0,0,3,7,6,0,17,0,7,0,8,0,0,0,6,23,0,31,0,5,0,8,3,0,3,10,15,0,30,8,10,0,17,0,0,0,17,17,0,34,7,8,3,16,0,0,0,16,21,0,43,11,4,0,16,0,0,0,19,7,0,29,10,3,0,16,0,0,0,16,15,0,23,13,3,0,19,0,0,0,19,12,0,30,12,3,3,13,0,0,0,13,10,0,24,12,0,0,13,0,0,0,13,10,0,20,9,0,0,7,0,0,0,5,0,0,8,9,0,0,9,0,0,0,9,0,0,7,4,0,0,4,0,0,0,4,3,0,7,9,5,0,14,0,3,4,20,17,0,35,0,0
POA2199,0,3,0,3,3,3,10,11,19,0,26,0,0,0,0,0,0,0,0,13,0,13,5,6,0,13,5,4,5,18,14,0,29,0,11,0,10,0,5,5,10,22,0,34,3,11,3,21,4,5,7,22,42,0,68,6,23,4,33,3,7,10,46,64,0,108,8,12,3,23,0,3,4,31,55,0,82,17,15,3,34,0,3,3,40,50,0,89,32,11,3,47,4,3,10,50,44,0,96,25,16,0,37,0,0,3,39,23,0,69,21,0,0,23,0,0,0,24,19,0,48,17,8,0,27,4,0,4,23,11,0,37,27,6,3,42,3,0,4,45,17,0,61,13,3,0,10,0,0,0,12,5,0,25,12,0,0,12,0,0,0,12,4,0,9,6,0,0,9,0,0,0,9,0,0,11,3,0,0,3,0,0,0,3,3,0,5,16,5,0,28,0,0,0,24,28,0,59,0,0
POA2200,0,4,3,3,5,4,8,14,65,0,83,0,4,0,4,3,0,3,9,23,0,31,6,28,4,41,10,12,16,55,51,0,108,3,29,3,35,3,12,18,53,65,0,113,6,33,0,35,7,6,13,52,92,0,140,20,63,9,89,6,14,21,110,131,0,236,34,33,3,76,8,6,14,86,129,0,215,53,36,4,93,10,3,12,112,109,0,224,59,28,3,90,6,10,16,103,108,0,211,66,23,4,90,7,3,8,97,72,0,170,44,18,3,66,3,0,3,68,64,0,135,38,8,0,48,3,5,7,59,32,0,89,46,15,3,62,3,3,8,68,51,0,115,22,6,0,25,0,0,0,27,26,0,55,15,3,0,16,0,0,0,16,11,0,33,11,3,0,11,0,3,3,17,8,0,27,12,0,0,16,0,0,0,16,5,0,20,38,24,10,66,5,0,5,77,75,5,163,3,0
POA2203,0,0,0,0,0,0,4,3,7,0,8,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,0,0,0,8,9,0,17,0,5,0,5,0,0,0,3,8,0,14,3,3,0,5,0,0,0,11,18,0,26,0,15,0,12,3,0,3,19,25,0,44,3,9,0,18,0,0,0,16,20,0,35,9,11,0,23,0,3,3,23,25,0,53,20,16,0,30,3,0,5,39,27,3,65,25,9,0,38,0,0,3,35,15,0,54,16,12,0,26,3,0,3,29,18,0,46,22,10,0,33,0,0,0,33,13,0,38,39,6,0,40,0,0,0,40,15,0,57,20,7,0,23,0,0,0,23,8,0,33,3,0,0,3,0,0,0,3,0,0,3,8,0,0,8,0,0,0,8,3,0,12,11,3,0,15,0,0,0,15,3,0,14,12,5,0,17,0,0,0,17,20,0,42,0,0
