POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA2132,0,0,0,0,0,0,0,0,0,27,0,27,0,0,0,0,0,0,0,0,0,21,0,17,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,5,0,55,3,59,0,0,0,0,0,6,0,6,0,9,0,20,0,4,0,0,0,3,0,5,0,88,0,104,0,3,0,6,0,11,0,6,0,31,0,51,3,3,0,6,0,14,0,6,0,25,0,66,10,6,0,8,0,7,0,10,0,11,0,53,7,3,0,13,0,3,0,0,0,6,0,30,11,0,0,11,3,10,0,4,0,9,0,49,36,3,0,13,3,7,0,7,0,7,0,85,45,0,0,7,0,9,0,3,0,3,0,70,27,4,0,5,0,0,0,0,0,0,0,43,33,0,0,8,0,4,0,0,0,0,0,51,46,3,0,7,0,3,0,7
POA2133,0,0,0,0,0,0,0,0,0,29,0,33,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,34,0,38,0,0,0,0,0,3,0,6,0,17,0,30,0,0,0,0,0,3,0,18,0,94,3,116,0,3,0,8,0,15,0,5,0,22,0,49,3,5,0,7,0,22,0,13,0,27,0,79,5,5,0,16,0,13,0,8,0,14,0,60,11,3,0,14,0,8,0,3,0,0,0,37,13,0,0,10,0,14,0,4,0,6,0,44,42,3,0,18,0,12,0,4,0,9,0,86,46,0,0,16,0,3,3,0,0,0,0,73,28,0,0,5,0,3,0,0,0,0,0,44,23,0,0,0,0,6,0,0,0,0,0,32,31,0,0,8,0,0,0,0
POA2134,0,0,0,0,0,0,3,0,0,120,4,128,0,0,0,0,0,0,0,3,0,27,0,28,0,0,0,0,0,0,0,5,0,11,0,20,0,0,0,0,0,0,0,7,0,6,0,12,0,4,0,0,0,0,0,16,0,43,0,65,0,3,0,0,0,12,0,25,0,21,0,64,0,10,0,0,0,17,0,11,0,74,3,116,0,9,0,6,0,23,0,7,3,26,0,80,0,27,0,25,0,34,0,15,0,25,0,133,20,9,0,48,0,17,3,11,0,11,0,118,25,7,0,19,3,21,0,9,0,9,0,90,34,9,5,21,3,13,0,0,0,12,0,82,84,6,0,17,4,28,3,3,3,11,0,163,46,0,0,12,0,7,0,0,0,7,0,73,28,0,0,8,0,3,0,0,0,6,0,47,22,0,3,4,0,3,0,0,0,0,0,33,47,3,0,5,9,8,0,0
POA2135,0,0,0,0,0,0,0,0,0,96,3,98,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,12,0,8,0,20,0,0,0,0,0,0,0,14,0,3,0,14,0,3,0,0,0,3,0,15,0,41,0,67,0,8,0,3,0,4,0,13,0,17,0,53,3,19,3,0,0,21,0,21,0,128,0,201,0,23,0,7,0,16,0,21,0,65,0,134,4,17,0,23,0,32,3,17,4,53,0,167,23,12,0,39,0,34,0,13,4,38,0,157,28,10,0,30,6,24,8,5,0,21,0,142,34,10,0,31,0,13,4,0,0,14,0,110,81,13,0,44,0,30,3,9,5,21,3,201,68,15,0,21,3,12,0,9,0,8,0,138,65,6,0,19,0,6,0,4,0,9,0,114,35,3,0,4,0,4,0,3,0,3,0,55,71,13,3,29,8,18,0,9
POA2136,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,23,0,0,0,0,0,6,0,3,0,3,0,10,0,7,0,0,0,7,0,8,0,57,0,71,0,3,0,3,0,4,0,0,0,24,0,35,0,3,0,5,0,8,0,6,0,4,0,34,4,4,0,8,0,8,0,4,0,13,0,43,10,0,0,5,0,4,0,0,0,8,0,26,14,4,0,5,3,3,0,0,0,5,0,28,32,0,0,18,0,11,0,6,0,0,0,64,29,0,0,12,0,9,0,0,0,3,0,56,12,0,0,7,0,0,0,0,0,0,0,26,11,0,0,4,0,0,0,0,0,0,0,14,22,0,0,12,0,3,0,0
POA2137,0,0,0,0,0,0,0,0,0,42,3,53,0,0,0,0,0,0,0,0,0,32,0,34,0,0,0,0,0,0,0,7,0,18,0,20,0,0,0,0,0,0,0,3,0,3,0,10,0,3,0,0,0,0,0,12,0,86,0,105,0,3,0,0,0,3,0,17,0,26,0,52,0,16,0,4,0,12,0,17,0,195,0,245,3,6,0,8,0,22,3,24,0,77,0,147,15,17,0,13,0,35,0,25,0,97,3,206,10,7,0,26,0,27,0,15,0,65,0,160,12,9,0,18,0,29,0,15,0,43,0,125,29,7,0,30,4,25,3,11,0,36,0,157,98,11,0,45,6,46,3,20,0,49,0,286,116,11,0,50,11,10,3,16,7,30,0,240,131,8,0,21,0,3,0,9,0,18,0,185,89,3,0,15,3,27,0,5,3,7,0,145,216,9,0,59,16,44,7,14
POA2138,0,0,0,0,0,3,0,0,0,161,0,165,0,0,0,0,0,0,0,6,0,24,0,23,0,0,0,0,0,0,0,11,0,14,0,29,0,0,0,0,0,3,0,11,0,3,0,13,0,8,0,0,0,3,0,18,0,57,0,82,0,4,0,0,0,13,0,16,0,18,0,42,3,9,0,4,0,29,0,14,8,83,3,146,3,8,3,3,0,28,0,14,4,35,0,101,5,13,0,22,0,49,4,19,0,33,3,151,30,13,3,39,3,39,4,10,3,27,0,169,32,3,0,21,3,31,0,8,0,8,0,113,53,14,0,28,0,28,3,0,0,13,0,139,154,11,3,42,3,64,0,5,5,20,0,314,122,5,0,34,7,16,0,3,0,11,0,199,106,3,0,16,4,5,0,4,0,3,0,140,97,3,0,9,0,25,0,0,0,3,0,136,151,3,0,19,5,15,0,8
POA2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2140,0,0,0,0,0,0,0,0,0,67,0,67,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,6,0,10,0,0,0,0,0,3,0,9,0,30,0,40,0,0,0,0,0,10,0,16,0,8,0,36,0,14,0,0,0,18,0,7,0,51,0,91,3,15,4,3,0,19,0,9,0,9,0,62,12,20,3,18,0,41,3,12,3,18,0,125,16,10,0,31,0,23,0,5,3,13,3,104,21,10,0,31,3,19,0,7,0,3,0,95,42,6,0,35,3,17,0,0,0,0,0,108,130,0,3,33,5,36,0,0,0,4,0,225,98,0,3,17,4,13,0,4,0,4,0,145,55,4,0,10,3,0,0,0,0,0,0,73,42,0,0,0,3,6,0,0,0,0,0,57,54,0,0,3,5,0,0,0
POA2141,0,0,0,0,0,0,0,0,0,131,0,129,0,0,0,0,0,0,0,0,0,22,0,24,0,0,0,0,0,0,0,11,0,17,0,26,0,0,0,0,0,0,0,11,3,7,0,28,3,6,0,0,0,5,0,19,3,80,0,114,0,4,0,0,0,11,0,28,0,31,0,81,0,27,0,4,0,33,3,29,4,175,4,283,3,22,0,13,0,54,0,26,3,41,0,167,5,25,3,40,0,41,3,26,4,48,0,190,33,20,0,54,6,32,0,9,3,27,4,182,38,9,0,22,6,19,0,5,0,5,0,115,52,3,0,28,0,18,0,3,0,8,0,116,104,7,0,29,10,28,0,0,0,10,0,188,73,3,0,20,3,9,0,0,0,10,0,121,52,3,0,17,0,3,0,0,0,3,0,78,32,0,0,4,0,7,0,0,0,0,0,46,53,0,0,8,0,4,0,0
POA2142,0,0,0,0,0,0,0,0,3,79,0,82,0,0,0,0,0,0,0,5,0,15,0,25,0,0,0,0,0,0,0,5,0,15,0,15,0,0,0,0,0,3,0,8,0,11,0,24,0,6,0,0,0,4,0,8,0,79,0,97,0,8,0,0,0,8,0,16,0,26,0,58,0,15,0,3,0,27,0,11,7,126,4,195,3,14,0,9,0,37,0,15,8,42,0,124,3,28,0,32,0,61,0,13,3,39,0,172,20,17,3,53,3,43,0,10,0,20,0,162,31,11,3,37,0,35,0,3,3,3,0,132,49,6,0,33,8,21,0,3,0,8,0,133,136,7,3,54,4,26,0,4,0,6,0,239,94,3,0,30,10,5,0,0,0,0,0,145,62,3,0,5,3,4,0,0,0,0,0,79,20,0,0,4,0,3,0,0,0,0,0,32,20,0,0,3,3,3,0,0
POA2143,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,3,0,7,0,9,0,3,0,0,0,0,0,5,0,21,3,32,0,0,0,0,0,3,0,3,0,9,0,17,0,6,0,3,0,13,0,4,0,73,4,98,0,3,0,4,0,9,0,4,0,16,4,34,3,9,0,4,0,9,0,6,0,16,0,44,15,6,0,8,0,5,0,3,0,12,0,52,3,3,0,9,0,6,0,4,0,4,0,37,10,0,0,3,0,7,0,3,0,3,0,30,27,4,0,6,3,8,0,0,0,3,0,56,22,0,0,0,0,3,0,0,0,3,0,30,12,0,0,0,0,3,0,0,0,0,0,18,6,0,0,0,0,3,0,0,0,0,0,7,7,0,0,0,0,0,0,0
POA2144,0,0,0,0,0,3,0,3,0,130,0,135,0,0,0,0,0,0,0,3,0,30,0,37,0,0,0,0,0,0,0,11,0,24,0,37,0,0,0,0,0,3,0,14,0,22,4,40,0,0,0,0,0,3,0,16,0,117,3,140,0,8,0,3,0,21,0,27,7,37,0,105,6,32,3,4,0,48,4,46,3,209,3,358,7,34,0,14,0,77,3,17,7,40,0,203,16,52,3,40,4,68,4,21,0,35,0,238,24,28,4,65,0,44,0,12,0,27,5,212,33,10,0,46,9,21,3,10,0,11,0,146,52,9,0,20,3,12,3,4,0,3,0,120,99,12,0,46,9,30,0,9,0,12,0,214,56,3,0,16,3,6,0,0,0,6,0,93,18,0,0,4,0,0,0,0,0,0,0,32,16,0,0,0,0,4,0,0,0,5,0,25,6,3,0,5,3,3,0,0
POA2145,0,0,0,0,0,0,0,0,0,242,0,246,0,0,0,0,0,0,0,3,0,64,0,69,0,0,0,0,0,0,0,4,0,25,0,36,0,0,0,0,0,0,0,5,0,16,0,26,0,3,0,0,0,5,0,26,4,241,0,289,0,3,0,0,0,12,0,29,0,84,0,141,3,20,3,3,0,45,0,64,8,572,5,722,5,18,0,19,0,103,3,44,5,205,4,410,18,28,3,47,0,120,0,43,9,211,4,485,56,28,5,89,4,99,3,27,4,113,0,428,72,22,3,84,6,109,0,12,3,37,0,336,116,12,5,80,9,72,3,18,3,35,0,342,400,13,12,126,14,124,6,17,0,52,3,760,275,6,6,73,6,27,3,9,0,9,0,416,199,7,4,33,3,13,0,0,0,8,0,263,108,0,0,11,4,25,0,0,0,5,0,157,136,5,0,19,14,13,0,7
POA2146,0,0,0,0,0,0,0,0,0,61,0,68,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,4,0,11,0,15,0,0,0,0,0,0,0,7,3,52,0,61,0,0,0,0,0,5,0,15,0,26,0,44,0,3,0,0,0,6,0,8,6,151,0,176,0,5,0,3,0,14,0,9,0,58,3,97,6,4,0,17,0,28,0,15,5,59,0,129,13,9,0,22,0,28,0,7,0,34,0,111,13,3,0,16,3,18,0,5,0,5,0,70,21,0,0,18,0,12,0,4,0,4,0,62,81,8,0,28,7,18,0,4,0,15,0,164,68,0,0,12,0,11,0,0,0,3,0,91,46,0,0,8,0,0,0,0,0,3,0,63,30,0,0,3,0,0,0,3,0,0,0,35,31,4,0,6,3,6,0,0
POA2147,0,0,0,0,0,0,0,0,0,83,0,87,0,0,0,0,0,0,0,3,3,37,3,44,0,0,0,0,0,0,0,4,0,14,0,24,0,0,0,0,0,0,0,5,0,8,0,18,0,0,0,0,0,0,0,9,0,109,5,125,0,5,0,0,0,12,0,22,0,50,0,88,0,6,0,0,0,26,0,16,0,308,7,359,3,9,0,8,0,42,0,25,3,106,0,210,9,19,0,28,0,57,3,29,3,115,0,266,38,14,3,48,4,52,4,13,3,64,0,248,40,15,0,40,3,38,3,12,0,25,0,184,61,8,0,40,4,33,0,3,3,22,0,179,182,17,3,61,7,46,3,4,4,20,0,346,145,4,0,41,6,18,0,6,0,6,0,231,108,3,0,20,0,6,0,0,3,3,0,146,51,0,0,3,3,12,0,0,0,0,0,73,71,3,3,22,0,13,0,0
POA2148,0,0,0,0,0,0,0,0,0,163,3,172,0,0,0,0,0,0,0,3,0,27,0,37,0,0,0,0,0,0,0,13,0,14,0,28,0,0,0,0,0,0,0,7,0,24,0,34,0,4,0,0,0,3,0,17,3,200,3,236,0,9,0,4,0,16,0,29,3,59,0,122,0,14,0,3,0,45,0,42,7,503,8,636,4,21,0,18,0,112,0,49,4,128,4,343,15,30,3,67,0,137,0,31,7,139,7,434,65,28,0,82,5,97,3,25,6,80,6,406,76,8,7,73,5,74,0,8,6,32,0,301,142,14,3,56,12,46,3,5,0,11,0,286,358,13,5,105,21,78,0,16,0,32,3,627,259,3,0,51,6,20,3,4,0,11,0,354,115,7,0,28,3,7,0,4,0,7,0,166,66,0,3,8,0,12,0,0,0,0,0,81,67,5,0,14,10,8,0,3
POA2150,0,0,0,0,0,0,0,0,0,122,0,119,0,3,0,0,0,0,0,0,0,20,0,25,0,0,0,3,0,0,0,7,0,16,0,27,0,0,0,0,0,3,0,11,0,11,0,22,0,0,0,0,0,4,0,16,3,67,0,92,0,0,0,3,0,11,0,21,0,21,0,53,3,12,4,0,0,39,0,18,0,88,0,167,0,25,0,14,0,59,0,9,3,17,0,138,17,35,0,45,0,84,0,24,3,33,0,243,46,18,6,56,4,90,3,15,0,16,0,257,50,9,3,56,0,89,0,7,0,9,0,230,92,11,0,52,3,71,3,3,0,7,3,253,244,6,4,66,7,95,3,8,0,5,0,440,201,9,0,44,12,13,0,3,0,0,0,283,146,9,5,18,3,9,0,0,0,0,0,183,84,0,0,9,0,20,0,0,0,3,0,114,93,0,3,13,3,15,0,0
POA2151,0,0,0,0,0,3,0,0,0,55,3,64,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,3,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,53,0,55,0,0,0,0,0,8,0,8,0,11,0,32,0,8,0,6,0,3,0,12,0,103,0,133,0,6,0,6,0,27,0,17,0,61,0,115,3,14,0,23,0,33,0,11,0,54,0,147,20,8,0,25,0,34,3,8,0,50,0,141,16,0,0,21,0,21,0,8,0,17,0,88,40,8,0,29,0,12,0,7,0,19,0,121,118,4,0,42,8,24,0,12,0,24,0,236,105,4,0,21,3,10,0,12,0,11,0,169,81,3,0,16,5,5,3,0,0,0,0,109,60,0,0,10,0,6,0,0,0,3,0,78,80,0,0,17,6,9,0,8
POA2152,0,0,0,0,0,0,0,0,0,18,0,18,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,3,0,7,0,6,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,3,3,38,0,44,0,0,0,0,0,3,0,9,0,10,0,19,0,4,0,0,0,4,0,7,0,88,4,109,4,3,0,4,0,14,0,6,0,61,0,98,3,9,0,6,0,25,0,5,0,51,0,108,9,0,0,12,0,13,0,10,0,25,0,79,13,3,0,11,0,11,0,3,0,13,0,54,24,3,0,9,0,8,0,7,4,10,0,64,69,4,0,16,4,20,0,0,3,15,0,140,79,3,0,25,3,5,0,0,0,5,0,112,62,3,3,3,0,7,0,0,0,8,0,82,39,0,0,4,3,3,0,0,0,3,0,51,60,0,0,10,3,0,0,0
POA2153,5,0,0,0,0,0,0,0,0,156,0,162,0,3,0,0,0,0,0,5,0,51,0,62,0,0,0,0,0,0,0,12,0,34,0,51,0,0,0,0,0,0,0,13,0,14,0,26,0,9,0,0,0,0,0,13,0,151,3,172,0,7,0,0,0,13,0,27,0,61,0,110,0,14,0,3,0,11,0,36,0,382,3,455,0,15,0,12,0,24,3,49,8,224,7,331,9,29,3,28,5,47,0,58,8,309,3,495,17,26,0,42,3,45,4,43,3,171,0,360,23,12,4,32,3,43,0,26,0,70,0,223,51,5,0,46,3,50,0,24,3,64,0,252,204,19,3,95,13,89,3,24,3,52,0,510,182,21,3,87,10,24,0,11,3,29,0,371,179,3,5,35,4,15,0,11,0,9,0,278,117,4,0,10,5,26,3,4,0,3,0,182,247,10,7,59,6,43,0,12
POA2154,0,0,0,4,0,0,0,0,3,125,0,138,0,0,0,0,0,0,0,0,0,35,3,44,0,0,0,0,0,0,0,4,0,13,0,22,0,0,0,0,0,0,0,0,0,7,0,12,0,5,0,0,0,0,0,7,0,102,0,117,0,0,0,5,0,3,0,14,0,36,0,65,0,14,0,4,0,9,0,19,0,220,3,270,0,14,0,6,0,27,0,22,0,169,3,244,7,16,0,11,0,33,0,35,3,197,0,300,25,16,0,19,0,19,0,37,5,164,3,284,12,11,0,33,0,39,4,27,4,55,0,186,26,9,3,27,0,25,0,8,3,60,0,172,87,24,0,63,8,56,4,31,4,85,0,357,117,15,0,45,3,42,0,20,3,31,0,273,82,10,0,41,3,11,3,7,0,17,0,173,65,5,0,16,5,26,0,0,3,13,0,129,162,21,0,80,5,40,0,7
POA2155,3,0,0,0,0,0,0,0,0,130,0,134,0,0,0,0,0,3,0,3,0,34,0,45,0,0,0,0,0,0,0,3,0,21,0,27,0,0,0,0,0,0,0,7,0,3,0,11,0,0,0,0,0,3,0,9,0,101,0,119,0,4,0,4,0,6,0,12,0,26,0,58,5,16,0,0,0,15,0,22,0,197,0,255,3,5,3,12,0,22,0,24,3,111,0,176,13,23,0,27,0,41,0,23,3,132,3,266,23,21,0,38,0,50,4,17,3,70,0,225,20,8,0,41,3,45,0,9,3,32,0,169,26,16,0,48,0,26,0,19,3,25,0,161,183,14,0,58,9,68,3,6,0,33,0,390,198,7,3,94,7,20,3,8,0,14,0,347,180,6,7,30,7,7,0,6,0,5,0,258,132,0,0,13,4,39,0,3,0,3,0,188,203,5,0,52,11,21,0,5
POA2156,0,0,0,0,0,0,0,3,0,25,0,34,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,47,0,50,0,0,0,0,0,3,0,10,0,12,0,23,0,3,0,3,0,0,0,3,0,88,0,112,5,4,0,8,0,7,0,7,0,73,0,101,4,8,0,6,0,8,0,5,4,88,0,132,3,8,0,12,0,8,0,15,0,65,0,114,3,4,0,12,0,13,0,10,0,26,0,63,5,6,0,12,4,12,0,9,0,29,0,75,27,8,0,17,3,18,0,8,3,32,0,121,30,12,0,25,0,4,0,6,0,15,0,98,35,7,0,20,0,4,0,3,0,13,0,74,17,0,0,5,0,17,0,3,0,9,0,55,55,3,0,40,4,16,0,13
POA2157,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,4,0,7,5,3,0,0,0,0,0,3,0,28,0,39,0,0,0,0,0,4,0,0,0,11,0,22,0,7,0,3,0,5,0,0,4,16,0,31,3,3,0,8,0,0,0,0,0,10,0,29,3,0,0,3,0,0,0,3,0,3,0,12,3,6,0,8,0,3,0,3,0,6,0,22,5,3,0,5,0,8,0,3,0,3,0,25,5,4,0,9,0,0,0,0,0,3,0,21,6,0,0,8,0,0,0,0,0,0,0,21,5,0,0,0,0,4,0,0,0,0,0,9,9,0,0,5,0,0,0,0
POA2158,0,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,42,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,5,0,7,4,47,0,60,0,0,0,3,0,0,0,3,0,31,0,41,0,8,0,3,0,4,0,7,0,25,0,57,3,0,0,6,0,3,0,13,0,34,0,60,5,5,0,8,0,10,0,7,0,10,0,34,3,0,0,7,0,4,0,3,0,7,3,36,29,0,0,13,0,18,4,5,0,18,0,90,10,3,0,9,0,4,0,6,0,19,0,58,8,3,0,6,0,3,0,4,0,3,0,28,12,0,0,3,0,14,0,3,0,3,0,35,32,3,0,28,4,8,4,4
POA2159,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,7,0,42,0,44,0,0,0,0,0,3,0,3,0,16,0,28,3,3,0,8,0,3,0,12,0,32,0,57,3,6,0,4,0,3,0,4,0,13,0,34,3,3,0,4,0,8,0,3,0,9,0,26,4,3,0,9,0,3,0,0,0,12,0,33,15,7,0,3,0,9,0,0,0,8,0,44,12,0,0,15,0,0,0,3,0,12,0,44,10,3,0,7,0,3,0,4,0,3,0,24,10,0,0,3,0,4,0,3,0,3,0,18,17,3,0,14,3,6,0,0
