POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA2172,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,22,0,0,0,5,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
POA2173,0,0,0,3,9,8,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,3,19,6,3,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,19,17,39,25,14,4,0,0,121,0,0,0,0,0,0,0,3,0,4,0,3,4,14,3,3,0,0,0,27,0,0,0,3,0,0,0,0,0,3,3,4,10,57,45,53,14,4,3,202,0,0,0,5,0,5,0,0,0,22,0,0,0,3,4,6,0,3,0,16,3,0,0,4,3,3,0,0,0,8,0,3,3,18,10,12,3,0,0,51,0,0,0,0,3,4,3,0,0,10,0,0,5,9,6,3,0,0,0,33,0,0,0,6,5,0,0,0,0,11,0,0,3,28,3,0,0,0,0,39,0,0,0,6,7,10,4,3,0,24,0,0,0,7,0,0,0,0,0,7,0,0,4,3,0,3,0,0,0,12
POA2174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,19,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,4,6,13,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,6,18,6,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2176,0,3,0,7,3,6,9,4,0,38,0,0,0,0,3,4,3,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,7,3,3,0,17,6,39,82,95,34,26,5,3,0,297,0,0,0,0,3,0,0,3,0,9,0,0,3,3,0,9,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,11,117,52,113,96,12,4,418,0,0,0,6,3,18,13,6,9,43,0,0,0,7,3,9,5,3,3,24,0,0,0,3,0,4,3,0,0,20,0,0,7,0,3,3,5,0,0,22,0,0,0,12,16,37,32,19,3,125,0,0,0,0,0,12,10,4,0,24,0,0,0,5,3,9,0,0,0,21,0,0,6,49,19,12,4,0,0,98,0,0,0,22,44,57,36,15,0,172,0,3,10,23,22,31,14,3,3,107,0,5,11,7,0,4,0,0,0,27
POA2177,0,0,0,0,0,12,7,4,0,23,0,0,0,0,6,3,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,24,21,38,3,6,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,6,0,8,7,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,3,11,43,21,34,19,3,4,132,0,0,0,6,0,10,7,0,0,21,0,3,0,0,0,3,3,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,3,0,0,0,10,0,0,0,13,9,20,10,10,5,64,0,0,0,4,3,4,3,0,0,14,0,0,0,0,0,0,0,0,0,3,3,0,3,58,6,15,3,0,0,82,0,0,0,9,10,16,9,0,0,43,0,0,0,4,10,4,10,0,0,31,0,3,4,4,0,0,0,0,0,8
POA2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,4,4,0,0,18,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA2179,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,6,0,0,3,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,21,7,10,3,0,0,40,0,0,0,3,0,0,3,0,0,8,0,0,0,0,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA2190,0,0,0,4,0,5,10,4,0,28,0,0,0,4,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,3,3,0,8,6,18,24,28,24,15,5,5,0,121,0,0,0,0,0,0,0,0,0,0,6,23,15,90,34,5,3,0,0,171,0,0,0,0,3,0,0,0,0,4,0,0,3,44,28,16,15,8,0,116,0,0,0,0,3,3,4,8,10,30,0,0,0,0,0,0,3,3,0,8,0,4,3,0,9,3,3,0,0,20,0,0,0,7,3,0,0,0,0,19,0,0,0,0,0,3,3,0,0,7,0,0,3,19,14,15,5,3,4,61,0,0,0,0,3,3,0,0,0,5,0,3,0,6,5,3,0,0,0,20,0,0,0,5,8,0,3,4,0,17,0,3,0,10,4,4,0,3,0,27,0,0,0,7,3,0,0,0,0,14
POA2191,0,0,0,3,3,0,3,3,0,10,0,0,0,3,0,0,0,0,0,11,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,13,6,7,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,3,17,12,5,3,3,0,51,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,0,15,0,0,0,0,4,0,0,0,0,6,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3
POA2192,0,0,0,3,4,3,3,0,0,23,0,0,3,5,3,0,0,0,0,12,0,4,13,52,5,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,4,6,16,32,12,10,7,0,0,90,0,0,0,0,0,0,0,0,0,0,0,5,4,29,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,3,18,67,26,23,8,3,3,149,0,0,0,3,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,5,0,0,0,11,0,0,0,8,0,3,0,0,0,16,0,0,3,20,3,8,0,0,0,38,0,0,0,3,0,6,3,3,0,13,0,0,0,4,3,3,0,0,0,14,0,0,0,3,0,0,0,0,0,5
POA2193,0,0,0,0,3,3,0,0,0,7,0,0,0,4,0,0,3,0,0,7,0,5,16,83,3,5,0,0,0,111,0,0,0,0,0,0,0,0,0,4,0,3,12,40,16,17,13,0,0,99,0,0,0,3,0,0,0,0,0,4,3,0,0,11,0,0,3,0,0,16,0,0,3,0,4,0,0,0,0,5,0,3,9,84,27,29,23,3,0,175,0,0,0,10,4,0,3,3,0,23,0,0,0,3,6,8,4,0,6,27,0,0,0,3,3,0,0,0,0,10,0,0,0,9,5,0,0,0,0,24,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,3,0,0,0,13,0,0,0,14,0,0,0,0,0,14,0,3,7,51,10,3,0,0,0,76,0,0,0,4,0,7,0,4,0,12,0,0,0,8,8,0,3,0,0,20,0,3,4,11,5,3,0,0,0,26
POA2194,0,0,0,8,3,3,3,3,4,26,0,0,7,17,18,0,0,3,0,51,4,31,208,529,15,15,0,0,0,806,0,0,0,0,0,0,0,0,0,0,0,15,26,24,17,5,4,0,0,98,0,0,0,0,0,0,0,0,0,0,0,3,3,36,3,0,0,0,0,51,0,0,0,0,0,0,0,4,0,9,8,15,27,198,73,71,20,5,0,424,0,0,0,12,0,0,0,0,0,23,0,0,0,0,0,0,0,4,0,4,0,3,5,15,4,4,4,0,0,29,0,0,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,5,0,9,0,3,0,0,4,23,0,0,11,22,7,5,0,0,0,45,0,0,7,85,9,9,0,0,0,114,0,0,0,4,0,0,0,0,0,4,0,0,0,8,0,5,0,0,0,13,4,0,0,11,0,0,3,0,0,13
POA2195,0,0,0,3,0,4,9,3,3,26,3,28,45,93,24,15,0,0,0,203,0,3,18,34,0,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,3,26,22,40,13,5,6,4,0,124,0,0,0,0,0,0,0,0,0,0,38,93,57,351,39,14,3,3,0,585,0,0,0,0,0,0,0,4,0,5,0,0,14,63,44,45,25,3,0,199,0,0,0,0,5,0,5,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,0,0,0,0,14,0,0,0,3,0,0,0,3,0,10,0,0,0,0,0,0,0,3,0,10,0,0,0,7,5,0,0,0,0,17,0,0,0,8,5,0,0,0,0,10,0,3,3,29,14,9,6,0,0,62,0,0,0,3,3,8,0,0,0,17,0,0,0,5,0,0,3,0,0,12,0,3,3,3,0,0,0,0,0,8
POA2196,0,0,0,4,7,9,10,6,3,36,0,0,3,9,4,0,0,0,0,20,0,0,7,26,0,3,0,0,0,38,0,0,0,0,0,3,0,0,0,6,3,22,33,78,26,17,3,7,0,185,0,0,0,0,0,0,0,0,0,0,7,25,31,141,22,7,3,0,0,232,0,0,0,0,0,0,0,0,0,3,3,10,23,76,40,35,21,3,0,213,0,0,0,6,0,0,3,0,0,10,0,0,0,0,0,0,4,3,3,9,0,0,0,6,0,4,0,0,0,12,0,0,5,7,8,5,3,0,0,26,0,0,0,0,4,0,3,0,0,9,0,0,3,3,0,3,3,3,0,23,0,0,3,8,3,3,0,0,0,18,0,0,4,38,7,12,5,0,0,67,0,0,0,6,18,13,12,4,0,56,0,0,0,4,8,3,0,0,0,16,3,3,9,5,3,0,0,0,0,25
POA2197,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,21,8,8,0,0,0,42,0,0,0,0,0,0,3,0,0,3,0,5,3,9,0,0,0,0,0,23,0,0,0,0,3,3,0,0,0,3,0,0,3,17,7,3,3,0,0,43,0,0,0,0,0,3,0,5,0,6,0,0,0,0,0,0,4,4,0,15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,10,4,4,0,0,0,15,0,0,0,7,9,8,5,5,0,36,0,0,0,3,10,3,5,0,0,21,0,3,0,3,0,0,0,0,0,10
POA2198,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,6,24,7,6,0,0,0,57,0,0,0,0,0,0,3,0,0,3,3,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,4,3,13,7,5,0,0,0,34,0,0,0,3,0,0,7,6,9,25,0,0,0,0,0,0,3,3,3,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,3,12,19,10,4,3,52,0,0,0,7,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5
POA2199,0,0,0,6,0,8,7,3,0,25,0,0,0,7,0,0,3,0,0,7,0,3,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,4,32,22,39,14,12,3,3,0,121,0,0,0,0,0,0,0,0,0,0,0,8,4,36,3,0,0,0,0,51,0,0,0,0,0,0,0,0,0,3,0,3,0,30,21,16,6,3,3,76,0,0,0,0,3,0,0,4,11,25,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,0,3,0,0,6,0,3,0,3,0,3,0,3,0,16,0,0,0,0,0,3,7,0,0,8,0,0,0,0,4,3,3,4,0,16,0,0,0,4,0,0,0,0,0,6,0,0,3,18,0,3,0,0,0,31,0,0,6,20,42,50,43,20,11,189,0,0,3,5,4,0,0,3,0,14,0,0,3,0,0,0,0,0,0,10
POA2200,0,3,0,9,3,4,3,3,3,30,0,5,5,15,5,4,0,0,0,37,0,0,4,34,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,11,42,62,100,25,17,4,3,0,260,0,0,0,0,0,0,3,0,0,3,26,48,37,265,26,15,5,0,0,425,0,0,0,0,0,0,0,0,0,3,3,7,36,121,57,52,23,3,0,299,0,0,0,13,5,11,15,12,17,77,0,0,0,3,0,3,0,0,0,7,0,0,0,9,0,3,5,3,0,25,0,0,3,13,3,7,4,0,0,27,0,0,0,0,3,9,10,3,0,23,0,0,3,9,3,0,4,3,0,22,0,0,3,24,3,10,3,0,0,41,0,3,16,49,13,3,4,0,0,92,0,3,7,48,47,68,78,45,10,307,0,0,0,15,9,6,9,3,0,37,0,6,0,7,0,3,0,0,0,25
POA2203,0,0,0,3,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,6,13,0,0,0,0,0,23,0,0,0,3,0,0,3,0,0,11,0,3,9,69,48,17,7,0,0,161,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,11,5,8,12,58,23,16,4,3,0,131,0,0,0,16,0,5,0,0,0,29,0,0,0,13,5,9,4,0,0,34,0,0,4,7,3,3,0,0,0,17,0,0,4,9,5,0,0,0,0,20,0,0,0,4,0,3,0,0,0,6,0,0,0,3,4,4,0,0,0,15,0,0,0,10,4,3,0,0,0,20,0,6,5,41,6,10,4,0,0,64,0,0,0,3,0,3,0,5,0,12,0,0,0,7,3,4,6,0,0,22,0,3,0,24,3,4,0,0,0,35
POA2204,0,0,0,7,3,0,4,0,0,12,0,0,0,8,3,4,3,0,0,18,3,3,21,82,3,0,0,0,0,113,0,0,0,7,0,3,0,0,0,12,0,7,19,132,49,34,15,0,5,262,0,0,0,3,3,3,0,0,0,7,0,0,3,11,4,0,0,0,0,18,0,0,0,4,8,3,0,0,0,11,0,12,12,102,30,19,11,3,5,192,0,0,5,17,0,5,0,3,3,29,0,0,0,16,5,3,0,0,0,28,0,3,0,15,3,0,3,0,0,34,0,0,0,27,3,5,0,0,0,41,0,0,0,0,3,0,0,0,3,11,0,0,0,12,0,0,3,0,0,14,0,0,0,16,0,0,0,0,0,13,0,0,18,98,15,18,7,0,0,149,0,0,0,0,3,5,7,8,4,26,0,0,3,17,15,4,5,0,0,49,3,0,12,41,12,3,4,3,0,84
POA2205,0,0,0,3,0,0,4,0,0,11,0,0,0,7,0,0,0,0,0,7,0,0,22,60,0,0,0,0,0,87,0,0,0,10,0,0,0,0,0,12,0,6,15,60,20,13,4,0,0,128,0,0,0,5,0,0,0,0,0,5,0,3,3,11,3,3,0,0,0,29,0,0,0,0,4,0,0,0,0,4,0,4,15,128,33,21,10,0,0,217,0,0,0,26,4,0,0,0,0,34,0,0,0,5,3,3,6,0,0,16,0,0,11,25,7,6,0,0,0,42,0,0,0,4,3,0,0,3,0,11,0,0,0,0,3,3,3,3,5,23,0,0,3,12,3,0,0,0,0,14,0,0,10,50,7,0,0,0,0,66,0,0,19,119,5,11,0,0,0,155,0,3,7,22,44,52,74,36,8,244,0,0,0,4,0,0,0,0,0,7,3,11,8,17,0,0,0,0,0,38
POA2206,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,9,49,26,25,4,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,3,0,0,0,14,0,0,0,3,0,0,0,0,0,6,0,3,3,26,23,22,13,0,3,86,0,0,0,8,3,0,3,0,0,18,0,0,0,3,0,7,3,3,0,14,0,3,0,3,0,3,0,0,0,13,0,0,0,14,0,3,0,0,0,21,0,0,0,0,0,0,5,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,5,0,4,3,24,5,13,3,0,0,50,0,0,0,3,5,3,4,7,0,34,0,0,0,9,6,9,0,0,0,24,0,0,0,4,5,0,4,0,0,17
POA2207,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,4,0,4,36,87,6,3,0,0,0,136,0,0,0,0,0,0,8,0,3,9,0,17,30,73,46,43,18,0,0,231,0,0,0,0,3,0,4,0,0,4,0,3,0,17,0,0,0,0,0,19,0,0,0,7,0,0,0,0,0,9,4,10,21,92,49,47,22,14,3,248,0,0,0,6,3,0,3,4,3,18,0,0,0,10,5,9,5,3,5,38,0,0,7,13,3,3,0,0,0,26,0,0,4,15,4,4,9,5,3,39,0,0,0,0,0,5,6,3,0,22,0,0,0,8,0,5,0,0,0,11,0,0,3,19,5,9,4,0,0,39,0,0,3,41,12,6,3,0,0,71,0,0,7,63,69,101,93,49,19,405,0,3,0,6,14,4,4,0,0,31,0,0,7,14,4,4,3,0,0,35
POA2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,10,6,46,18,18,6,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,4,0,0,4,0,0,8,0,3,4,36,16,16,3,0,0,84,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,9,0,0,0,4,5,7,5,4,0,22,0,0,3,9,3,0,0,0,0,10,0,0,0,0,0,3,0,0,0,8,0,0,0,3,3,0,0,0,0,4,0,0,0,9,0,7,0,0,0,22,0,0,0,21,3,3,0,0,0,24,0,0,0,0,11,11,7,4,3,31,0,0,0,5,3,0,3,0,0,9,0,0,0,3,0,0,0,0,0,6
POA2209,0,0,0,4,0,5,3,5,0,19,0,0,0,4,0,0,3,0,0,11,0,0,5,34,0,0,0,0,0,40,0,0,0,0,0,0,3,0,0,11,0,17,36,48,19,18,8,5,0,155,0,0,0,0,0,0,3,0,0,0,0,3,3,12,3,0,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,14,8,87,19,26,14,4,0,166,0,0,0,4,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,9,0,0,4,3,3,9,3,0,0,31,0,0,0,3,5,4,0,3,0,19,0,0,0,0,0,3,0,0,0,4,0,0,0,3,7,3,0,0,0,14,0,0,8,31,6,0,0,0,0,47,0,0,7,39,9,9,4,0,0,68,0,0,3,9,8,11,7,0,3,42,0,0,0,3,0,3,0,0,0,8,0,0,0,8,3,0,3,0,0,12
POA2210,0,0,0,3,5,0,3,3,0,20,0,0,3,3,4,3,0,0,3,15,0,0,17,57,3,3,0,0,0,79,0,0,0,0,0,0,5,5,3,17,0,23,33,92,58,34,23,11,3,287,0,0,0,0,0,0,3,3,0,7,3,0,3,13,0,3,0,0,0,26,0,0,0,0,5,4,0,0,0,7,0,6,16,88,48,45,27,6,0,240,0,0,3,10,0,3,3,0,7,25,0,0,0,0,4,6,12,6,4,34,0,4,3,3,8,7,7,0,0,25,0,0,0,10,4,3,0,0,0,26,0,0,0,0,4,7,3,3,3,14,0,0,0,11,3,3,0,0,0,19,0,0,3,23,6,7,0,0,0,40,0,3,3,40,11,5,0,0,0,76,0,0,5,23,28,39,27,14,5,140,0,0,0,0,7,0,3,0,0,15,0,0,4,10,3,6,7,3,0,32
POA2211,0,0,0,5,9,7,3,0,3,30,0,0,0,0,5,0,0,0,0,6,0,0,7,25,0,6,0,0,0,42,0,0,0,0,0,3,0,3,3,13,0,5,21,52,32,24,9,3,4,145,0,0,0,0,0,0,0,0,0,3,0,0,3,9,5,4,0,0,0,28,0,0,0,0,0,0,0,0,0,3,0,6,15,44,33,15,6,3,0,124,0,0,0,6,0,0,3,3,0,17,0,0,0,4,0,3,3,0,0,14,0,0,5,0,3,4,0,0,0,21,0,0,3,3,4,4,3,4,0,24,0,0,0,0,3,0,3,0,0,9,0,0,0,3,3,7,4,0,0,28,0,3,0,11,0,3,0,0,0,19,0,4,0,13,8,3,0,0,0,34,0,3,0,8,20,12,11,4,4,63,0,0,0,3,0,0,0,0,0,3,0,3,4,5,0,3,0,0,0,19
