POA_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA2115,4230,4331,8558,103,110,209,426,418,846,9,14,26,20,12,35,0,0,4,6,7,20,3,0,3,9,10,18,3,7,7,0,0,0,474,473,948,81,83,169,16,3,17,677,668,1342,364,315,676,5271,5309,10581
POA2116,2667,2720,5389,53,74,129,237,227,463,9,14,20,4,5,13,7,7,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,256,248,506,69,64,136,4,3,5,387,395,777,195,200,402,3246,3316,6564
POA2117,8084,8532,16617,220,192,416,973,1014,1992,23,18,34,26,25,49,7,7,19,16,12,26,0,0,3,3,3,3,7,9,18,0,0,0,1052,1091,2138,178,243,422,21,18,38,1474,1538,3015,690,690,1377,10250,10761,21010
POA2118,9510,9865,19379,306,290,591,1038,1018,2048,30,33,63,22,32,57,13,15,32,18,21,36,0,6,4,0,0,0,12,9,27,0,0,0,1139,1131,2267,336,388,727,21,13,34,1799,1816,3616,544,553,1098,11854,12240,24097
POA2119,4645,5191,9835,82,107,187,344,389,730,7,3,5,15,8,18,4,4,6,3,6,13,0,0,0,0,3,3,4,0,6,0,0,0,374,412,783,79,95,170,17,13,35,545,623,1175,283,276,565,5476,6088,11564
POA2120,8318,8683,17006,165,176,342,613,640,1249,15,15,26,23,15,38,5,7,17,19,15,31,0,0,0,3,0,3,3,5,6,0,0,0,680,697,1373,146,175,321,11,11,19,1003,1057,2059,492,454,949,9815,10201,20019
POA2121,10712,11209,21917,447,451,900,1204,1134,2344,33,34,69,36,27,63,17,11,31,18,14,36,4,0,9,0,0,0,9,16,21,0,0,0,1331,1240,2568,666,668,1335,15,14,27,2457,2380,4835,629,616,1245,13791,14203,27990
POA2122,11368,12205,23576,505,507,1014,1243,1327,2571,34,22,56,33,30,71,13,16,33,25,13,39,11,0,13,0,0,0,15,12,28,0,0,0,1378,1429,2807,825,912,1736,30,19,53,2742,2867,5612,779,883,1663,14892,15957,30846
POA2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2125,7002,7211,14219,98,100,206,470,476,949,10,11,17,20,15,30,0,6,6,9,3,17,0,0,3,0,0,0,0,0,5,0,0,0,508,512,1021,95,95,192,4,0,4,708,716,1420,318,299,621,8022,8229,16253
POA2126,7876,8163,16041,129,138,269,561,593,1151,14,14,31,7,13,18,0,3,3,6,3,14,0,0,0,4,0,3,7,9,10,0,0,0,597,629,1228,169,191,364,6,9,17,913,971,1885,374,357,728,9158,9492,18649
POA2127,4439,4657,9099,328,337,669,1046,1072,2115,36,35,68,44,45,89,15,13,23,22,19,36,3,8,10,4,3,3,9,7,20,0,0,0,1176,1194,2367,241,280,521,11,9,28,1759,1822,3581,797,779,1572,6990,7262,14252
POA2128,826,761,1588,42,35,77,158,131,289,4,3,6,7,3,7,11,0,12,9,0,8,0,0,0,0,0,0,0,3,4,0,0,0,190,137,326,44,39,89,8,0,8,281,218,499,1631,405,2034,2744,1378,4122
POA2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2130,2572,2765,5340,70,64,130,405,458,865,14,10,24,10,10,20,11,5,12,6,4,7,0,0,0,3,3,5,9,9,14,0,0,0,457,495,953,96,96,189,3,5,11,623,664,1285,319,291,610,3516,3717,7231
POA2131,8232,8598,16837,467,432,896,1225,1194,2415,29,36,66,22,20,49,18,16,32,12,13,19,11,3,13,0,3,0,12,13,22,0,0,0,1327,1294,2618,623,651,1275,28,28,54,2446,2395,4841,978,930,1907,11652,11932,23583
POA2132,4007,4491,8501,105,102,205,403,414,819,3,0,10,7,9,14,3,4,7,9,3,10,3,4,7,0,4,9,4,3,5,0,0,0,434,433,870,126,133,256,20,8,28,682,680,1364,334,327,668,5024,5509,10526
POA2133,4287,4738,9024,81,102,183,399,431,830,7,7,15,8,3,12,0,0,0,0,0,0,0,0,3,0,0,0,0,7,5,0,0,0,423,455,877,68,81,150,3,5,9,578,639,1218,300,359,657,5157,5729,10889
POA2134,4979,5446,10423,367,430,794,951,1023,1980,28,35,68,24,24,42,9,9,18,14,12,22,0,4,6,0,0,0,8,6,19,0,0,0,1036,1114,2147,682,718,1398,25,31,57,2105,2285,4391,528,557,1089,7610,8292,15897
POA2135,9032,9426,18456,467,359,826,1062,1047,2108,33,18,50,43,42,81,7,3,12,13,6,18,0,3,3,0,3,3,13,17,27,0,0,0,1163,1140,2305,910,695,1605,37,32,76,2580,2234,4816,942,848,1793,12559,12509,25061
POA2136,2826,2976,5797,52,60,113,324,370,694,11,12,20,6,14,16,0,0,0,10,3,16,0,0,0,0,0,5,3,3,3,0,0,0,351,403,756,69,86,158,3,4,7,480,547,1027,245,236,473,3549,3758,7306
POA2137,9961,10727,20689,351,357,708,1048,1086,2138,45,25,73,40,30,70,6,6,18,26,21,48,3,9,9,3,0,6,10,17,21,0,0,0,1186,1200,2382,264,293,559,18,17,36,1815,1871,3686,886,952,1840,12669,13547,26216
POA2138,6622,6874,13494,517,493,1009,1142,1156,2298,39,25,64,41,50,89,19,16,32,23,17,41,3,0,3,6,3,14,7,18,24,0,0,0,1282,1286,2570,573,715,1288,24,12,35,2391,2510,4900,638,673,1314,9654,10058,19710
POA2139,22,6,29,0,0,0,6,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,3,0,0,0,8,3,10,8,5,12,37,18,57
POA2140,5416,4976,10396,338,266,602,970,881,1849,64,39,97,37,28,68,14,10,21,19,6,21,0,3,0,6,4,7,7,8,12,0,0,0,1114,979,2087,538,580,1119,35,15,55,2020,1837,3861,962,706,1665,8406,7520,15923
POA2141,11201,10804,22006,439,368,806,1122,947,2065,36,13,52,45,35,77,33,9,45,27,8,38,0,3,4,4,4,10,6,3,7,0,0,0,1279,1025,2305,712,594,1304,44,35,84,2469,2025,4496,965,874,1838,14639,13707,28344
POA2142,9654,9145,18795,455,386,837,1304,993,2291,50,31,78,45,27,71,29,17,49,32,5,40,4,3,7,9,3,9,12,8,21,3,0,3,1475,1091,2567,572,555,1124,29,21,46,2534,2044,4581,1299,1141,2435,13484,12328,25809
POA2143,3462,3560,7022,74,80,154,412,397,811,8,3,8,9,11,17,3,3,4,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,434,426,856,75,81,153,15,14,28,593,602,1196,315,284,594,4369,4440,8811
POA2144,14726,12855,27581,769,475,1244,1740,1115,2854,93,35,126,64,17,75,88,11,99,73,4,78,4,7,13,13,0,13,7,0,9,0,0,0,2077,1188,3268,1185,860,2043,83,37,116,4114,2561,6670,1447,1101,2550,20286,16521,36808
POA2145,30206,30792,61000,1029,945,1974,3228,2923,6155,117,68,189,86,55,148,46,22,59,59,41,103,4,3,8,10,5,14,17,15,29,0,0,0,3569,3137,6703,1270,1371,2646,64,71,137,5927,5528,11453,2860,2679,5533,38995,38992,77991
POA2146,6944,7008,13949,195,175,379,684,656,1341,14,16,34,27,20,42,3,0,3,7,10,20,0,0,0,0,0,3,0,3,7,0,0,0,745,709,1451,179,207,385,9,4,15,1131,1099,2224,566,518,1086,8642,8623,17259
POA2147,14692,14792,29479,316,326,643,1426,1244,2666,23,11,36,35,24,60,10,6,13,14,8,22,0,5,5,0,0,0,8,8,10,0,0,0,1510,1306,2816,217,214,430,38,26,65,2078,1876,3954,1231,1213,2445,18003,17877,35878
POA2148,24530,24487,49011,580,536,1119,2947,2688,5637,68,39,112,72,50,126,21,17,40,21,22,46,5,0,5,6,4,9,11,6,12,0,0,0,3149,2836,5982,710,878,1587,38,42,73,4475,4296,8765,2203,2119,4320,31206,30900,62102
POA2150,9833,9313,19145,976,758,1739,1646,1363,3010,82,67,154,75,50,130,47,30,77,44,29,73,3,3,6,8,0,13,19,13,36,3,0,3,1941,1560,3501,1705,1701,3402,54,44,90,4673,4060,8732,1659,1414,3075,16165,14791,30948
POA2151,7935,8175,16107,277,294,574,972,938,1912,27,22,49,30,29,59,10,4,18,9,8,18,3,0,4,0,0,0,6,10,16,0,0,0,1063,1014,2083,233,279,516,30,23,52,1612,1611,3215,838,869,1704,10376,10646,21025
POA2152,4145,4685,8827,110,98,213,506,555,1058,11,3,11,8,4,18,6,3,8,8,0,6,0,0,0,3,3,4,7,11,19,0,0,0,548,584,1135,88,103,193,13,7,19,756,801,1559,315,367,685,5216,5847,11064
POA2153,23111,24128,47237,394,456,852,2002,2118,4121,72,45,113,43,51,98,21,18,36,25,24,47,3,3,6,0,0,3,6,6,20,0,0,0,2175,2276,4450,471,557,1028,23,21,48,3068,3310,6377,1154,1161,2316,27331,28600,55936
POA2154,15747,16949,32694,194,170,356,1587,1612,3197,35,34,69,62,63,124,9,11,18,28,19,49,0,3,4,0,0,0,12,5,18,0,0,0,1736,1746,3481,328,388,722,35,54,87,2289,2356,4646,952,972,1922,18996,20275,39269
POA2155,21725,22283,44006,612,596,1210,2785,2878,5663,46,45,88,65,48,115,20,26,46,40,36,72,5,3,7,12,9,19,26,18,36,4,0,3,2997,3060,6060,363,422,783,30,21,55,4008,4106,8106,1344,1310,2660,27076,27694,54768
POA2156,5501,5551,11052,69,68,130,450,450,897,9,3,11,5,10,14,0,0,3,3,0,3,0,0,0,0,0,0,8,7,15,0,0,0,474,472,942,33,48,77,3,8,11,572,585,1161,299,328,628,6376,6466,12842
POA2157,1554,1565,3115,50,38,86,101,107,210,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,104,109,215,4,9,10,0,0,0,154,155,309,142,144,288,1845,1865,3713
POA2158,3504,3603,7114,60,72,131,304,342,645,9,6,15,12,5,17,4,6,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,327,363,688,35,49,85,0,5,7,425,490,917,236,251,485,4165,4349,8511
POA2159,2084,2127,4213,26,42,70,182,173,355,0,0,0,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,178,367,15,11,28,0,0,0,233,236,464,121,135,251,2440,2489,4927
POA2160,13847,13839,27683,498,433,933,1653,1422,3078,58,24,79,46,35,76,11,3,16,43,24,70,0,0,6,5,3,10,5,0,10,0,0,4,1834,1519,3349,415,437,851,42,46,84,2789,2436,5220,1255,1223,2477,17891,17491,35383
POA2161,12259,12243,24496,348,357,705,1268,1136,2402,29,22,49,40,25,62,14,6,17,14,16,29,0,0,0,0,3,8,6,3,6,0,0,0,1367,1207,2574,281,270,551,37,24,56,2032,1858,3885,1272,1235,2510,15559,15335,30897
POA2162,7357,7664,15018,179,180,361,675,620,1297,17,8,26,8,4,10,3,3,8,12,4,16,3,8,13,0,0,0,6,0,10,0,0,0,722,651,1372,117,131,251,23,10,31,1046,970,2018,667,662,1327,9074,9297,18369
POA2163,3533,3563,7097,73,81,158,392,348,738,3,6,7,5,7,10,3,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,405,361,765,79,77,156,10,14,25,568,537,1101,829,457,1282,4929,4549,9479
POA2164,7945,8147,16087,136,175,315,690,656,1345,14,14,25,9,15,26,4,0,7,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,723,686,1405,145,181,321,7,15,27,1017,1051,2066,629,603,1236,9594,9797,19387
POA2165,16665,17314,33986,488,468,955,1425,1409,2835,29,18,48,21,17,35,3,6,10,16,7,19,0,0,0,3,0,3,3,0,3,0,0,0,1495,1460,2960,628,722,1355,33,23,62,2649,2675,5328,1392,1234,2628,20710,21221,41938
POA2166,20950,21950,42899,710,698,1403,1673,1711,3379,32,35,71,37,40,82,12,9,25,7,7,18,0,0,0,0,0,0,3,3,8,3,0,3,1780,1801,3583,447,548,997,70,58,121,3005,3106,6106,1611,1579,3185,25563,26636,52197
POA2167,3647,3712,7364,111,90,202,385,385,772,7,3,5,11,7,25,3,0,3,5,4,12,0,0,0,5,3,7,3,0,4,0,0,0,421,406,825,64,102,172,14,26,45,618,631,1243,375,511,887,4633,4854,9496
POA2168,17366,18054,35426,257,249,509,1455,1489,2941,16,23,46,15,21,37,3,3,9,10,3,12,0,0,0,4,0,4,7,0,7,0,0,0,1510,1541,3055,178,219,398,37,36,74,1983,2049,4038,1714,1731,3444,21066,21836,42901
POA2170,40145,41414,81556,1140,1188,2325,3937,3967,7897,63,52,112,103,90,196,16,24,40,24,17,45,0,0,7,12,12,22,18,17,36,0,0,0,4174,4176,8353,843,947,1792,84,65,156,6244,6383,12621,4834,4829,9658,51222,52621,103840
POA2171,13991,14193,28189,220,225,447,1600,1643,3245,14,12,30,15,18,30,8,3,8,7,8,15,0,0,0,5,4,10,10,4,12,0,0,0,1662,1691,3355,127,167,291,29,23,46,2030,2106,4138,1034,966,1998,17053,17274,34324
POA2172,1197,1166,2360,22,23,41,88,86,175,0,0,3,7,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,91,193,6,6,9,0,0,3,126,124,245,68,65,131,1389,1350,2742
POA2173,5805,5755,11560,193,195,390,461,422,884,60,22,76,103,74,182,9,3,15,5,3,9,9,0,9,30,16,44,30,7,37,0,0,0,711,547,1256,67,97,161,4,3,8,981,837,1817,510,342,850,7288,6938,14229
POA2174,651,648,1296,45,36,84,294,317,611,3,3,3,8,3,12,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,330,631,9,25,29,0,0,3,362,388,755,86,81,169,1101,1118,2218
POA2175,809,748,1559,12,4,20,29,39,72,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,40,75,8,4,13,0,0,0,45,55,103,92,72,167,946,881,1825
POA2176,20103,20831,40938,234,223,452,1463,1572,3036,32,28,55,15,17,26,5,4,7,11,3,21,0,0,0,0,0,0,0,0,3,0,0,0,1525,1624,3144,268,337,598,41,23,61,2059,2197,4263,1085,1066,2153,23250,24100,47346
POA2177,6625,6983,13606,96,97,188,525,533,1057,7,4,16,5,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,542,1087,66,78,149,10,3,15,718,721,1441,387,406,791,7727,8112,15838
POA2178,1776,1714,3496,15,27,46,114,120,238,0,0,3,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,129,251,4,9,10,0,0,5,144,164,307,222,178,394,2144,2060,4198
POA2179,2369,2246,4608,42,53,89,483,510,988,0,3,3,4,9,9,4,3,3,6,0,9,0,0,0,0,0,0,0,3,5,0,0,0,499,525,1020,15,19,31,0,5,6,556,592,1149,346,336,686,3270,3172,6440
POA2190,10392,10691,21085,308,311,623,700,686,1383,9,6,12,3,0,3,0,3,3,4,5,14,0,0,0,0,6,7,0,3,8,0,0,0,718,701,1422,142,136,277,14,21,32,1184,1164,2351,932,890,1816,12512,12742,25252
POA2191,2564,2760,5322,63,58,112,203,216,414,0,0,5,7,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,217,430,21,26,53,0,0,0,289,298,596,158,174,330,3009,3236,6241
POA2192,4943,5062,10002,148,125,277,466,446,913,7,6,15,14,4,18,3,3,12,6,5,7,0,0,0,0,0,0,5,3,6,0,0,0,498,469,968,129,146,273,35,26,60,809,765,1574,498,489,988,6251,6312,12563
POA2193,5786,5985,11768,113,102,212,715,788,1505,18,24,41,11,5,16,5,3,13,4,8,13,3,3,7,5,3,11,3,3,5,0,0,0,757,843,1601,173,197,372,14,19,33,1062,1154,2215,557,567,1119,7398,7700,15101
POA2194,8964,8986,17949,606,579,1188,992,961,1952,16,18,38,16,20,38,6,5,10,7,10,15,0,0,0,3,0,3,8,3,8,0,0,0,1046,1017,2069,642,644,1283,34,14,50,2333,2259,4589,858,809,1664,12150,12051,24204
POA2195,10666,9509,20174,665,429,1097,958,706,1668,24,15,44,36,18,55,25,18,38,28,24,49,0,0,0,7,4,8,3,0,4,0,0,0,1077,784,1862,598,601,1197,29,12,35,2371,1827,4194,1227,1010,2240,14270,12344,26615
POA2196,12855,12754,25608,297,246,541,1133,1055,2186,15,12,32,14,14,26,7,3,15,3,5,8,0,0,0,0,3,4,4,4,4,0,0,0,1179,1095,2279,284,267,549,37,17,51,1800,1626,3428,1187,1133,2325,15839,15514,31355
POA2197,3654,3755,7406,75,75,150,361,402,759,6,0,6,3,7,15,0,0,0,8,0,7,0,0,0,0,0,0,0,0,3,0,0,0,375,410,788,41,39,76,14,5,17,504,528,1030,260,268,534,4419,4550,8969
POA2198,3667,3830,7496,109,116,226,238,299,539,7,3,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,252,308,558,38,42,73,9,13,22,406,482,885,273,285,555,4343,4594,8929
POA2199,7192,7299,14490,164,161,327,687,661,1344,16,7,24,10,6,15,4,4,5,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,725,680,1407,125,110,235,17,17,34,1034,965,2000,669,613,1285,8898,8881,17775
POA2200,16546,17060,33604,404,380,784,1840,1792,3633,23,27,52,29,23,51,19,10,30,17,26,36,0,0,3,8,5,13,3,3,6,0,0,0,1934,1879,3817,476,530,1009,32,34,70,2846,2824,5666,1813,1836,3653,21205,21719,42928
POA2203,4858,5353,10211,123,143,262,687,761,1451,12,13,25,12,26,42,3,0,8,7,3,10,0,0,0,0,0,0,3,11,14,0,0,0,727,815,1546,136,136,271,25,19,39,1006,1104,2119,596,638,1231,6461,7099,13557
POA2204,9518,9999,19519,278,312,588,1322,1400,2719,48,39,93,27,39,72,8,11,22,21,23,45,0,0,3,4,10,11,14,19,33,0,0,0,1460,1538,2996,294,318,609,30,53,85,2064,2220,4284,1239,1158,2396,12818,13380,26204
POA2205,6378,6307,12686,314,315,637,1330,1288,2617,30,30,59,29,35,64,8,7,16,21,12,32,3,0,3,0,3,4,6,16,27,0,0,0,1426,1403,2829,688,698,1381,34,22,58,2464,2440,4904,834,752,1585,9677,9496,19173
POA2206,7844,8182,16028,137,117,257,583,607,1189,4,5,12,12,11,22,5,4,7,7,7,15,0,0,0,0,0,0,4,0,3,0,0,0,615,637,1253,95,96,190,8,12,22,849,865,1711,750,728,1481,9441,9775,19222
POA2207,11119,11664,22776,249,219,471,945,999,1939,11,11,23,20,18,37,8,6,13,11,10,26,3,3,6,3,0,4,3,8,9,0,0,0,995,1052,2052,235,293,526,47,55,103,1527,1616,3147,1099,1198,2294,13744,14475,28219
POA2208,5075,5365,10443,67,69,138,385,402,788,0,0,0,6,8,13,3,0,3,3,3,7,0,4,3,0,0,0,0,0,0,0,0,0,396,418,817,97,94,189,10,0,10,567,586,1152,369,364,730,6014,6313,12325
POA2209,6169,6664,12838,123,139,263,591,569,1157,6,3,9,7,15,18,0,0,3,3,4,7,0,0,0,0,3,4,0,0,5,0,0,0,614,598,1210,166,183,346,4,3,4,904,923,1827,454,497,951,7524,8082,15608
POA2210,12077,12757,24835,267,245,506,1057,1158,2221,20,14,31,27,24,48,11,8,20,15,7,22,0,0,0,3,0,4,7,7,15,0,0,0,1132,1221,2351,272,301,573,26,39,71,1701,1803,3500,945,990,1939,14725,15553,30275
POA2211,6698,7043,13742,95,107,201,687,699,1386,7,6,15,6,5,14,0,3,3,0,4,9,0,0,0,0,0,0,0,3,6,0,0,0,710,718,1426,106,127,233,16,19,37,929,962,1894,544,512,1054,8167,8519,16685
POA2212,6049,6519,12576,110,121,228,733,796,1526,10,9,18,11,21,31,4,8,13,5,4,7,0,0,0,0,0,0,0,0,0,0,0,0,766,831,1595,131,127,257,6,9,16,1007,1091,2099,497,484,980,7555,8097,15651
POA2213,8819,9242,18059,209,214,421,689,742,1435,5,5,13,11,11,19,3,0,4,4,10,10,0,0,0,3,0,3,7,7,7,0,0,0,722,769,1496,89,98,185,10,12,24,1034,1091,2128,645,683,1330,10500,11020,21515
POA2214,1665,1740,3401,18,20,36,102,94,193,3,0,3,4,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,111,96,203,21,19,36,3,0,5,149,139,281,115,111,226,1924,1987,3912
POA2216,10248,10322,20573,444,353,796,1233,1149,2381,26,25,54,34,22,57,10,3,17,18,12,34,4,3,10,8,3,14,6,6,15,3,0,5,1341,1235,2574,681,671,1354,31,31,63,2504,2287,4791,1210,1107,2323,13965,13723,27686
POA2217,10005,10355,20361,307,300,608,1171,1177,2343,28,21,51,26,33,63,3,4,12,12,15,28,3,3,7,3,8,13,9,13,18,0,0,0,1261,1270,2527,533,537,1074,13,6,22,2117,2115,4232,942,925,1868,13061,13391,26457
POA2218,6305,6365,12672,150,166,313,764,711,1478,11,7,19,15,15,35,5,4,10,3,0,8,0,0,0,3,3,4,4,0,3,0,0,0,812,747,1556,315,326,639,24,13,34,1294,1253,2547,503,492,993,8110,8102,16208
POA2219,4961,5625,10590,144,160,303,438,460,901,4,6,14,13,9,20,4,0,4,4,3,3,0,0,0,0,0,0,6,7,10,0,0,0,465,485,953,57,65,124,3,3,6,670,714,1389,539,537,1069,6171,6878,13045
POA2220,11684,12094,23773,526,609,1138,1601,1597,3197,31,18,55,29,28,55,18,14,28,19,16,28,9,3,16,0,3,8,19,25,39,0,0,0,1721,1702,3423,932,1124,2057,49,35,79,3223,3473,6701,870,804,1671,15777,16369,32148
POA2221,6591,6965,13551,181,200,382,549,570,1121,9,14,19,16,17,34,3,0,11,7,4,11,0,0,0,0,0,0,0,3,3,0,0,0,582,609,1194,98,131,229,7,10,17,872,956,1828,468,490,956,7932,8411,16340
POA2222,4838,5183,10022,123,120,244,490,508,999,5,9,13,11,12,17,5,3,5,3,0,4,3,0,3,3,0,3,4,6,12,0,0,0,522,532,1053,202,231,435,14,0,13,862,889,1744,421,447,865,6116,6517,12631
POA2223,8060,8608,16670,254,276,533,831,826,1654,8,9,18,18,14,38,3,8,9,12,18,26,0,0,0,0,0,3,7,5,13,0,0,0,880,881,1764,187,225,414,21,13,36,1348,1394,2739,619,651,1272,10017,10661,20682
POA2224,5566,5992,11560,119,131,249,513,581,1092,5,8,15,15,16,35,0,6,9,3,3,9,0,0,0,0,3,3,0,3,5,0,0,0,542,614,1161,44,47,93,22,48,71,724,841,1567,461,475,937,6755,7315,14068
POA2225,2282,2383,4666,31,44,77,131,148,278,0,3,3,4,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,164,297,17,22,39,0,0,0,186,228,417,135,118,258,2609,2727,5335
POA2226,5169,5371,10538,109,98,200,354,347,705,0,3,4,15,10,25,3,0,4,7,8,14,0,0,0,7,4,9,4,3,7,0,0,0,386,379,762,34,40,79,6,5,15,535,525,1062,381,360,744,6084,6259,12341
POA2227,5904,6213,12120,109,127,237,531,545,1078,11,12,25,14,15,31,3,3,7,8,3,14,0,0,0,0,0,0,0,4,9,0,0,0,571,585,1158,48,54,102,10,5,14,747,767,1518,381,426,810,7037,7409,14448
POA2228,6953,7587,14538,214,208,426,776,823,1596,10,7,15,14,22,40,0,0,3,18,11,29,0,0,5,4,0,4,3,3,4,0,0,0,820,870,1691,97,106,203,19,13,29,1148,1196,2348,641,618,1256,8746,9402,18142
POA2229,11237,12018,23258,263,246,506,1173,1209,2380,21,18,40,32,33,70,3,0,3,8,7,19,3,0,7,3,0,3,4,9,11,0,0,3,1250,1287,2536,115,106,221,18,21,40,1641,1656,3298,870,949,1815,13752,14622,28373
POA2230,10764,11197,21963,507,529,1040,1224,1291,2511,14,15,32,42,35,77,3,4,7,14,14,29,0,0,0,0,0,3,10,3,11,0,0,0,1314,1355,2669,138,154,292,26,23,51,1984,2066,4048,1268,1224,2491,14020,14483,28503
POA2231,963,963,1923,48,48,93,44,43,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,91,3,3,5,3,0,3,100,98,196,72,51,121,1132,1113,2238
POA2232,12964,13801,26772,305,324,632,1211,1266,2478,18,19,37,20,29,44,5,5,6,11,8,17,0,0,0,3,5,4,12,4,17,0,0,0,1276,1333,2616,127,155,283,41,48,87,1754,1868,3618,986,1065,2054,15704,16737,32436
POA2233,12624,13111,25736,202,226,432,753,796,1547,5,8,7,22,22,40,0,3,6,3,5,8,0,0,0,0,0,0,5,4,8,0,0,0,787,832,1622,56,57,116,16,17,36,1061,1139,2199,631,610,1244,14318,14861,29182
POA2234,13072,13381,26457,242,259,493,802,842,1640,9,11,21,28,17,41,0,0,3,3,4,7,0,0,5,4,0,0,9,3,15,0,0,0,860,876,1732,91,109,197,10,18,29,1197,1263,2461,704,667,1376,14981,15307,30291
POA2250,25514,27115,52628,751,839,1585,2940,3139,6074,39,39,76,66,90,158,7,11,23,33,33,64,7,7,15,6,11,22,13,13,26,0,0,0,3111,3338,6451,214,268,476,78,71,157,4159,4516,8672,2558,2584,5139,32226,34221,66445
POA2251,12637,13631,26271,364,408,770,1273,1372,2647,13,14,21,40,36,78,7,3,14,7,17,27,0,0,0,3,3,12,5,10,14,0,0,0,1352,1463,2808,74,97,170,28,38,62,1814,2001,3810,1089,1210,2298,15535,16843,32377
