region_id,CF_no_children_F,CF_no_children_P,CF_ChU15_a_DSs_a_NdCh_F,CF_ChU15_a_DSs_a_NdCh_P,CF_ChU15_a_DSs_a_no_NdCh_F,CF_ChU15_a_DSs_a_no_NdCh_P,CF_ChU15_a_no_DSs_a_NdCh_F,CF_ChU15_a_no_DSs_a_NdCh_P,CF_ChU15_a_no_DSs_a_no_NdCh_F,CF_ChU15_a_no_DSs_a_no_NdCh_P,CF_ChU15_a_Total_F,CF_ChU15_a_Total_P,CF_no_ChU15_a_DSs_a_NdCh_F,CF_no_ChU15_a_DSs_a_NdCh_P,CF_no_ChU15_a_DSs_a_no_NdCh_F,CF_no_ChU15_a_DSs_a_no_NdCh_P,CF_no_ChU15_a_no_DSs_a_NdCh_F,CF_no_ChU15_a_no_DSs_a_NdCh_P,CF_no_ChU15_a_Total_F,CF_no_ChU15_a_Total_P,CF_Total_F,CF_Total_P,OPF_ChU15_a_DSs_a_NdCh_F,OPF_ChU15_a_DSs_a_NdCh_P,OPF_ChU15_a_DSs_a_no_NdCh_F,OPF_ChU15_a_DSs_a_no_NdCh_P,OPF_ChU15_a_no_DSs_a_NdCh_F,OPF_ChU15_a_no_DSs_a_NdCh_P,OPF_ChU15_a_no_DSs_no_NdCh_F,OPF_ChU15_a_no_DSs_no_NdCh_P,OPF_ChU15_a_Total_F,OPF_ChU15_a_Total_P,OPF_no_ChU15_a_DSs_a_NdCh_F,OPF_no_ChU15_a_DSs_a_NdCh_P,OPF_no_ChU15_a_DSs_no_NdCh_F,OPF_no_ChU15_a_DSs_no_NdCh_P,OPF_no_ChU15_no_DSs_a_NdCh_F,OPF_no_ChU15_no_DSs_a_NdCh_P,OPF_no_ChU15_a_Total_F,OPF_no_ChU15_a_Total_P,OPF_Total_F,OPF_Total_P,Other_family_F,Other_family_P,Total_F,Total_P
SOS10,434760,867776,10308,58390,59025,274862,15797,72975,322541,1256692,407671,1662919,35775,152593,53468,185122,115828,375986,205071,713701,612742,2376620,2641,12421,13851,49710,7281,26199,73277,198507,97050,286837,9474,30843,22317,51078,76828,169000,108619,250921,205669,537758,24039,51170,1277210,3833324
SOS11,153166,302927,2527,14029,13802,64034,4859,22202,77248,306907,98436,407172,5607,22793,10039,32063,23961,74275,39607,129131,138043,536303,970,4405,5350,19116,2849,10397,32723,90605,41892,124523,2035,6237,6022,12909,20072,42257,28129,61403,70021,185926,4988,10321,366218,1035477
SOS12,17819,35147,357,1997,1818,8477,648,2966,8896,35892,11719,49332,773,3178,1377,4356,2976,9191,5126,16725,16845,66057,86,387,515,1861,274,1018,2951,8389,3826,11655,196,595,603,1274,1915,4063,2714,5932,6540,17587,430,902,41634,119693
SOS13,63273,124830,1493,8196,7623,35138,2249,10228,31412,128273,42777,181835,3269,13273,5476,17184,12697,39520,21442,69977,64219,251812,200,888,1133,4012,519,1878,6535,18032,8387,24810,465,1453,1449,3035,5374,11380,7288,15868,15675,40678,1320,2797,144487,420117
SOS17,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
SOS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
