region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SOS10,307052,169202,98764,42881,2318549
SOS11,94818,63357,40539,16361,578556
SOS12,12242,7403,3487,1006,63017
SOS13,49149,25634,8825,2136,229412
SOS17,14,13,13,3,64
SOS19,1020,562,138,71,7324
