region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SOS10,83735,101418,185153,380233,431347,811580,4069,4452,8521,33577,37689,71266,2009,2105,4114,648973,708595,1357568,2571,3190,5761,99866,102407,202273,6375,8305,14680,6289,6978,13267,9202,10183,19385,11615,11428,23043,7069,8116,15185,24745,28952,53697,57642,65314,122956,4546,5773,10319,5970,7258,13228,68979,84994,153973,38829,44338,83167,3342,3682,7024,1415901,1575106,2991007,61319,54149,115468,110831,102972,213803,18315,19858,38173,219,199,418,20971,20096,41067,21190,20295,41485,464218,405999,870217,20107,11971,32078,190690,173957,364647,2386306,2465725,4852031
SOS11,4368,5866,10234,178266,202374,380640,14,9,23,9212,10294,19506,1450,1550,3000,175070,192851,367921,727,836,1563,2786,2716,5502,2706,3670,6376,1029,1180,2209,3931,4646,8577,243,212,455,1109,1321,2430,5680,6890,12570,27726,31384,59110,2797,3481,6278,3194,3894,7088,34273,43214,77487,12416,14487,26903,683,805,1488,463312,525814,989126,1688,1628,3316,2097,1628,3725,478,471,949,261,215,476,2889,3671,6560,3150,3886,7036,129425,114160,243585,6523,4160,10683,58794,52455,111249,669835,710068,1379903
SOS12,489,683,1172,21493,22462,43955,9,8,17,1040,1069,2109,36,47,83,18859,19726,38585,67,88,155,409,350,759,332,397,729,88,102,190,608,608,1216,22,20,42,100,138,238,612,654,1266,2959,3088,6047,286,349,635,220,272,492,4040,4525,8565,1387,1527,2914,94,111,205,52661,55541,108202,102,93,195,123,99,222,52,52,104,32,20,52,255,351,606,287,371,658,15486,13447,28933,747,503,1250,5972,5385,11357,75919,76174,152093
SOS13,1884,2346,4230,70430,69774,140204,76,63,139,3409,3421,6830,78,91,169,69099,67052,136151,190,236,426,1616,1409,3025,983,1145,2128,310,373,683,1944,1907,3851,84,70,154,375,383,758,1816,2014,3830,12342,11194,23536,765,869,1634,1267,1343,2610,15200,15494,30694,5048,5506,10554,371,335,706,185403,182679,368082,374,352,726,737,632,1369,241,229,470,75,58,133,1136,1367,2503,1211,1425,2636,51867,42952,94819,2487,1689,4176,24963,19126,44089,269167,251430,520597
SOS17,0,0,0,11,13,24,0,0,0,0,3,3,0,0,0,12,18,30,0,0,0,0,3,3,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,34,43,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21,4,0,4,7,3,10,57,55,112
SOS19,118,126,244,1096,886,1982,3,3,6,84,78,162,0,3,3,1160,978,2138,5,0,5,75,51,126,19,23,42,37,22,59,26,32,58,5,6,11,19,18,37,71,75,146,180,144,324,22,27,49,34,30,64,210,155,365,140,114,254,16,10,26,3202,2655,5857,63,32,95,153,106,259,19,15,34,7,5,12,50,55,105,57,60,117,1703,1254,2957,126,113,239,2152,966,3118,7593,5327,12920
