region_id,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1999_15_19_yrs,F_1500_1999_20_24_yrs,F_1500_1999_25_34_yrs,F_1500_1999_35_44_yrs,F_1500_1999_45_54_yrs,F_1500_1999_55_64_yrs,F_1500_1999_65_74_yrs,F_1500_1999_75_84_yrs,F_1500_1999_85ov,F_1500_1999_Tot,F_2000_more_15_19_yrs,F_2000_more_20_24_yrs,F_2000_more_25_34_yrs,F_2000_more_35_44_yrs,F_2000_more_45_54_yrs,F_2000_more_55_64_yrs,F_2000_more_65_74_yrs,F_2000_more_75_84_yrs,F_2000_more_85ov,F_2000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_199_15_19_yrs,P_1_199_20_24_yrs,P_1_199_25_34_yrs,P_1_199_35_44_yrs,P_1_199_45_54_yrs,P_1_199_55_64_yrs,P_1_199_65_74_yrs,P_1_199_75_84_yrs,P_1_199_85ov,P_1_199_Tot,P_200_299_15_19_yrs,P_200_299_20_24_yrs,P_200_299_25_34_yrs,P_200_299_35_44_yrs,P_200_299_45_54_yrs,P_200_299_55_64_yrs,P_200_299_65_74_yrs,P_200_299_75_84_yrs,P_200_299_85ov,P_200_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_599_15_19_yrs,P_400_599_20_24_yrs,P_400_599_25_34_yrs,P_400_599_35_44_yrs,P_400_599_45_54_yrs,P_400_599_55_64_yrs,P_400_599_65_74_yrs,P_400_599_75_84_yrs,P_400_599_85ov,P_400_599_Tot,P_600_799_15_19_yrs,P_600_799_20_24_yrs,P_600_799_25_34_yrs,P_600_799_35_44_yrs,P_600_799_45_54_yrs,P_600_799_55_64_yrs,P_600_799_65_74_yrs,P_600_799_75_84_yrs,P_600_799_85ov,P_600_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1999_15_19_yrs,P_1500_1999_20_24_yrs,P_1500_1999_25_34_yrs,P_1500_1999_35_44_yrs,P_1500_1999_45_54_yrs,P_1500_1999_55_64_yrs,P_1500_1999_65_74_yrs,P_1500_1999_75_84_yrs,P_1500_1999_85ov,P_1500_1999_Tot,P_2000_more_15_19_yrs,P_2000_more_20_24_yrs,P_2000_more_25_34_yrs,P_2000_more_35_44_yrs,P_2000_more_45_54_yrs,P_2000_more_55_64_yrs,P_2000_more_65_74_yrs,P_2000_more_75_84_yrs,P_2000_more_85ov,P_2000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SOS10,190,9893,41971,30483,29189,18652,4629,1764,899,137670,63,2947,31616,23886,20756,12031,2517,1047,524,95387,57,1120,30324,31148,27459,15671,2607,1083,578,110047,103,394,17002,28938,22176,10839,2821,1378,674,84325,13349,12197,25640,22024,19466,16651,13414,14687,13773,151201,148136,169822,374098,364373,333228,268950,174651,121618,62232,2017108,128391,46259,52270,42704,36849,40303,15476,7247,2858,372357,89503,38788,30793,34491,26155,27040,19464,10144,3186,279564,20527,35835,37735,39169,42337,59163,77836,53954,13976,380532,13898,30289,36423,36997,40732,47223,66603,57904,27356,357425,13512,46489,66685,64030,64155,56626,51004,33054,14613,410168,5943,48628,86019,71896,71891,54088,26077,11484,4792,380818,1734,31717,84267,64775,63275,45641,15942,5658,2544,315553,632,22116,90372,69343,63331,44489,13224,3975,1795,309277,200,8080,70041,56998,48398,30271,7480,2366,1038,224872,163,3909,73643,81123,69042,40841,7576,2412,1086,279795,278,1570,53494,104080,86832,46455,10891,3437,1410,308447,30154,27595,57147,47544,42118,34545,26099,25062,19425,309689,304935,341275,738889,713150,655115,526685,337672,216697,94079,3928497
SOS11,81,1702,5883,6397,7345,4393,1045,467,235,27548,19,384,3536,3967,4522,2624,519,248,127,15946,16,186,2569,4804,6010,3586,435,224,105,17935,40,90,940,1884,2172,1488,400,272,144,7430,4464,2540,4345,5088,5189,5335,5235,6378,5378,43952,44742,39348,74979,87101,94473,89484,71097,50963,25028,577215,28111,3944,5377,5804,7198,10359,3015,1486,605,65899,29784,6583,8040,8390,7797,9979,6813,3117,1023,81526,7482,9867,11830,12495,14294,25042,36646,23409,5392,146457,6259,8124,11089,13358,16740,22169,33151,27664,12063,150617,6440,14837,19890,22328,24027,24270,23646,15363,6804,157605,2364,14190,22815,23452,25210,20070,9777,4597,1907,124382,679,6848,16887,17422,19312,14898,5196,1956,923,84121,253,4532,15188,16278,17283,12352,3371,1089,496,70842,89,1667,9865,11463,11809,7549,1638,578,267,44925,60,1242,9057,14966,16314,10212,1416,496,240,54003,104,691,5633,9981,10848,6930,1527,620,288,36622,9863,6127,10685,11838,11846,11299,10135,10823,7672,90288,91488,78652,146356,167775,182678,175129,136331,91198,37680,1107287
SOS12,3,114,489,679,857,508,112,33,13,2808,0,26,326,461,510,311,69,23,5,1731,5,11,248,565,667,433,54,13,9,2005,3,11,70,242,295,182,45,25,10,883,493,216,385,533,644,639,531,456,223,4120,4931,3120,6783,10073,11618,11059,7716,4092,1522,60914,3457,328,504,781,1037,1503,411,150,56,8227,3290,622,859,1111,1114,1440,858,317,77,9688,719,744,1110,1518,1982,3484,4608,2327,504,16996,661,669,1010,1584,2057,2845,3657,2342,788,15613,615,1293,1908,2583,3082,2940,2595,1337,468,16821,235,1195,1951,2547,3132,2497,1138,396,117,13208,64,535,1455,2036,2433,1881,582,174,46,9206,26,363,1295,1809,2184,1486,387,95,32,7677,10,125,852,1321,1441,948,196,52,15,4960,8,79,859,1683,1854,1192,178,49,18,5920,10,43,407,1107,1325,839,186,56,18,3991,1088,482,804,1174,1410,1377,1120,890,360,8705,10183,6478,13014,19254,23051,22432,15916,8185,2499,121012
SOS13,20,399,1490,2527,3250,2323,652,152,40,10853,6,105,957,1790,2170,1497,310,91,25,6951,3,46,791,2156,3098,1970,333,64,20,8481,12,10,355,1254,1749,1172,386,113,24,5075,1764,650,1307,2185,2491,2688,1754,1055,506,14400,17008,9832,20169,35542,43249,39932,22775,9273,2993,200773,13201,1276,2029,3374,4864,6431,2208,781,193,34357,10363,2152,2515,4046,4330,5238,3260,1144,260,33308,2372,2334,3312,5097,6854,10353,11491,5367,1027,48207,2225,2064,3171,5179,7129,8786,9356,4786,1509,44205,2372,4066,5459,8868,11194,11131,8161,2981,808,55040,994,3936,5679,8777,10942,9342,4102,1222,277,45271,276,1990,4365,6700,8865,7102,2619,669,145,32731,118,1281,3976,6428,7934,6255,2003,455,98,28548,35,476,2572,4784,5526,3942,1052,259,69,18715,13,284,2340,5957,7425,5037,1068,192,58,22374,35,151,1554,5040,6661,4730,1424,350,70,20015,4049,1955,3606,5085,5978,5987,4031,2204,838,33733,36053,21965,40578,69335,87702,84334,50775,20410,5352,416504
SOS17,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,7,16,11,14,3,57,0,0,3,0,0,0,3,0,0,6,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,3,3,5,0,11,0,3,0,3,3,4,0,3,0,16,0,0,0,0,0,3,8,6,3,20,0,0,0,3,0,3,3,3,0,12,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,0,0,9,0,0,0,0,4,3,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,3,0,12,0,3,6,9,16,28,26,23,3,114
SOS19,3,18,79,39,29,20,0,0,0,188,0,5,52,19,14,9,0,0,0,99,0,3,52,23,25,19,3,0,0,125,3,0,23,32,7,7,0,3,3,78,39,73,137,107,78,86,59,29,26,634,373,610,1159,732,672,720,346,96,72,4780,183,209,262,178,167,159,38,11,8,1215,237,122,167,150,118,107,27,9,6,943,85,199,356,386,355,322,259,48,13,2023,40,116,203,273,309,282,264,66,29,1582,55,164,268,178,156,205,115,29,16,1186,44,137,242,136,131,110,58,6,0,864,13,99,217,107,98,80,23,8,0,645,6,53,184,116,68,53,12,4,0,496,0,25,128,57,46,30,3,0,0,289,0,14,141,78,70,52,11,0,0,366,3,5,100,112,63,28,5,3,3,322,94,169,388,332,311,253,154,58,46,1805,760,1312,2656,2103,1892,1681,969,242,121,11736
