region_id,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
SOS10,1448,2779,5532,5263,4927,2929,881,298,94,24151,53618,108446,254268,246242,232926,134257,22031,2088,268,1054144,199,465,1037,1063,1273,961,474,115,25,5612,75,703,2562,2395,2167,1416,169,14,0,9501,5030,12820,39671,48947,51437,29902,4995,409,59,193270,325,1382,4894,5598,5406,3534,445,16,4,21604,6748,16733,39758,39921,32286,18747,3597,261,27,158078,1918,7384,27562,30448,26523,14979,3139,351,47,112351,27636,37949,50282,41808,38665,23580,5124,551,46,225641,30015,27497,32416,21391,19658,10984,2022,258,33,144274,1366,6323,23628,29860,32094,20050,3740,227,11,117299,1833,5818,20054,17637,11753,5586,1011,112,9,63813,1166,10941,47899,42017,26171,11875,2071,310,70,142520,1569,3852,9605,9151,7776,5174,1583,319,64,39093,2786,17370,63003,54723,39889,24678,6437,818,68,209772,1761,7466,20955,18875,16735,10457,2202,177,8,78636,1389,9011,31597,34603,33849,19953,2864,204,11,133481,3883,12306,35991,39310,44535,32760,5501,467,27,174780,4719,20217,53835,58498,65844,43917,8540,767,84,256421,3161,5502,8653,7305,5877,3560,1016,179,17,35270
SOS11,412,381,743,963,965,802,295,136,50,4747,20130,24264,47007,59839,67611,40999,6321,684,107,266962,510,1065,2158,2348,2740,2386,1222,450,60,12939,248,1406,4507,4087,3475,1725,144,6,0,15598,2832,4987,10035,11120,11615,6679,1055,69,11,48403,156,574,1671,2224,2583,1440,158,4,0,8810,2687,5446,9436,9641,9585,6460,1073,90,6,44424,709,1485,3265,3913,3887,2567,594,63,3,16486,12308,9007,12321,12972,13453,8980,1831,204,15,71091,11137,6930,7749,7587,8169,5397,1100,120,16,48205,423,1078,3286,5266,6710,5802,1486,115,6,24172,332,665,1195,1299,1361,893,172,20,3,5940,264,945,2285,2857,2716,1475,318,56,13,10929,541,749,1469,1795,1866,1469,396,79,10,8374,597,1890,4609,5549,5161,4125,1145,138,3,23217,564,1181,2821,3820,4376,3010,555,49,0,16376,619,2324,7783,11244,11202,6588,686,37,6,40489,612,2295,8069,11754,14099,10148,1359,108,3,48447,1403,4956,11992,16886,23004,15001,2084,159,8,75493,608,743,1244,1443,1478,978,253,36,0,6783
SOS12,55,37,67,131,128,91,42,10,6,567,2065,1957,4204,6882,8383,4962,787,92,15,29347,109,195,456,518,682,547,270,95,3,2875,25,80,257,345,306,169,10,0,0,1192,295,434,842,1276,1437,852,135,13,0,5284,18,54,145,244,289,160,10,0,0,920,332,509,1040,1455,1483,985,126,10,0,5940,73,120,277,472,477,313,70,9,3,1814,1137,682,923,1284,1599,1037,200,16,7,6885,1115,554,679,837,1044,688,166,18,0,5101,53,102,335,708,1028,828,212,20,0,3286,40,34,74,151,174,98,21,5,0,597,23,60,184,302,299,179,40,10,0,1097,40,69,130,166,220,149,49,7,0,830,69,156,408,613,669,523,145,8,3,2594,61,92,241,417,509,344,82,6,0,1752,52,180,673,1205,1345,783,84,6,0,4328,80,213,729,1330,1871,1309,153,16,0,5701,156,387,950,1761,2562,1631,203,8,0,7658,85,85,132,225,237,170,40,6,0,980
SOS13,185,135,261,501,599,509,272,107,11,2580,7042,6591,12828,25336,32104,21612,5395,983,117,112008,1124,1762,4690,7892,10917,11573,7401,2347,300,48006,83,308,933,1443,1295,682,79,5,0,4828,1156,1376,2298,4009,4849,3172,700,80,6,17646,71,155,331,781,925,502,69,4,4,2842,1324,1866,2986,5240,5573,3648,608,28,4,21277,316,537,1057,1901,2236,1527,448,74,3,8099,3852,2024,2300,3917,4793,3175,703,79,7,20850,3239,1390,1329,1970,2429,1632,387,43,4,12423,189,328,984,2265,3154,2491,620,50,0,10081,97,142,246,479,592,383,88,9,0,2036,74,246,587,1054,1093,551,147,19,4,3775,181,220,388,740,839,649,162,31,0,3210,270,635,1399,2711,3085,2574,688,57,3,11422,160,302,647,1258,1709,1158,210,11,3,5458,311,733,1804,3842,4543,2513,299,22,0,14067,282,650,1994,4538,6594,5004,703,51,3,19819,512,1121,2274,5156,8445,5989,842,69,3,24411,304,276,434,655,772,555,161,31,0,3188
SOS17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,0,12,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,3
SOS19,3,13,23,8,5,5,3,0,0,60,81,254,492,230,229,146,11,0,0,1443,6,27,43,20,22,22,3,0,0,143,0,7,17,23,7,9,3,0,0,66,11,31,77,60,42,33,3,0,3,260,0,5,7,10,0,5,0,0,0,27,11,41,98,83,68,32,4,0,0,337,3,11,54,40,22,13,0,0,0,143,27,47,80,38,37,25,3,0,0,257,43,96,122,54,36,19,3,0,0,373,0,9,45,41,40,37,3,0,0,175,3,25,30,20,15,6,3,0,0,102,0,13,38,27,12,8,3,0,0,101,3,6,17,10,6,3,0,0,0,45,0,30,141,46,41,25,3,0,0,286,3,21,50,23,21,14,3,0,0,135,46,65,60,41,33,23,0,0,0,268,6,18,69,40,40,29,3,0,0,205,6,40,101,58,76,45,8,0,0,334,3,25,39,24,15,3,0,0,0,109
