region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
SOS10,98753,90122,188875,51232,60844,112076,3972,2588,6560,619,555,1174,3992,2336,6328,711214,534418,1245632,44074,62185,106259,21549,394,21943,12585,1681,14266,14607,3546,18153,7030,3048,10078,44304,45744,90048,1013931,807461,1821392,21788,22116,43904,677,533,1210,344,256,600,15110,11515,26625,3648,6159,9807,1972,795,2767,43539,41374,84913,745,782,1527,70,94,164,2196,2375,4571,1163,2505,3668,870,753,1623,5044,6509,11553,7495,3805,11300,56078,51688,107766,5797,5366,11163,541,513,1054,538,208,746,6876,6087,12963,35360,47466,82826,77335,126278,203613,18165,15166,33331,1207745,1054146,2261891
SOS11,1575,1305,2880,1715,1409,3124,90,42,132,27,24,51,580,642,1222,200564,171747,372311,18863,18472,37335,8011,230,8241,2995,328,3323,3499,869,4368,1980,925,2905,12341,12474,24815,252240,208467,460707,167,172,339,12,7,19,7,7,14,509,399,908,125,163,288,87,36,123,907,784,1691,5,5,10,0,0,0,99,51,150,97,151,248,28,30,58,229,237,466,2233,1096,3329,3369,2117,5486,180,134,314,29,33,62,113,37,150,322,204,526,8129,12854,20983,25556,39010,64566,4981,4311,9292,294597,266963,561560
SOS12,201,174,375,181,124,305,10,5,15,7,3,10,28,7,35,22351,18652,41003,1755,1545,3300,1448,28,1476,235,43,278,212,79,291,285,141,426,1459,1441,2900,28172,22242,50414,18,27,45,5,11,16,0,0,0,128,91,219,27,38,65,11,6,17,189,173,362,3,0,3,0,0,0,15,10,25,15,15,30,0,0,0,33,25,58,252,129,381,474,327,801,24,23,47,9,3,12,15,4,19,48,30,78,1339,1885,3224,2868,4391,7259,624,474,1098,33525,29349,62874
SOS13,380,349,729,530,434,964,36,18,54,17,6,23,81,49,130,79605,67336,146941,4985,5212,10197,6612,264,6876,1523,216,1739,411,95,506,2007,772,2779,6608,3580,10188,102795,78331,181126,41,43,84,4,0,4,4,0,4,382,327,709,55,61,116,25,10,35,511,441,952,5,0,5,0,0,0,96,93,189,58,86,144,15,12,27,174,191,365,1132,466,1598,1817,1098,2915,114,71,185,9,8,17,165,27,192,288,106,394,19520,16482,36002,9427,14042,23469,2466,1950,4416,136313,112009,248322
SOS17,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,3,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,3,5,8,3,0,3,25,9,34
SOS19,134,105,239,85,104,189,11,12,23,0,3,3,12,4,16,952,512,1464,169,99,268,45,3,48,18,4,22,28,14,42,49,19,68,237,150,387,1740,1029,2769,46,36,82,0,4,4,0,0,0,11,9,20,8,3,11,5,3,8,70,55,125,3,0,3,0,0,0,0,4,4,3,4,7,0,0,0,6,8,14,17,6,23,93,69,162,12,6,18,3,3,6,4,0,4,19,9,28,46,49,95,252,258,510,56,31,87,2206,1445,3651
