region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
SOS10,75744,17260,94078,778896,269243,30206,1078345,2543789,306360,3928494
SOS11,30197,7202,37681,207893,84777,11784,304454,710452,92383,1107289
SOS12,2054,431,2501,23757,8950,1287,33994,78130,8889,121013
SOS13,4413,844,5351,82812,32599,3860,119271,265870,31366,416507
SOS17,0,0,0,0,3,3,6,87,15,108
SOS19,71,51,122,1114,551,43,1708,7210,2821,11739
