region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
SOS10,135903,36972,43858,49912,45770,38375,21173,41971,1045631,3492,844,984,276,292,461,418,340,237,1266,8610,840911,165615,188281,49535,57503,65097,59685,53670,30448,64995,1575740
SOS11,4334,1498,1745,2139,2297,1983,1255,2519,37466,143,14,37,14,7,33,26,29,18,70,391,87854,7422,9959,2999,3177,3822,3803,3400,2157,7450,132043
SOS12,204,86,45,89,95,96,50,175,2980,20,0,4,0,0,0,0,3,0,6,33,11064,712,775,232,164,207,207,209,124,695,14389
SOS13,843,239,276,335,305,269,175,1131,14287,78,11,9,6,8,3,6,3,3,38,165,40454,2905,2959,667,665,824,701,644,403,2990,53212
SOS17,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,3,0,0,3,39,0,0,0,0,0,3,3,0,3,48
SOS19,129,42,63,86,96,115,206,359,1547,4,0,0,0,0,0,0,3,0,4,11,1127,156,239,62,95,134,138,222,463,481,3117
