region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SOS10,45433,41861,87294,130689,122024,252713,40138,39160,79298,22793,21468,44261,193620,182652,376272,90426,88121,178547,40224,39062,79286,26800,25971,52771,157450,153154,310604,11334,10939,22273,7139,12253,19392,18686,9560,28246,18156,26615,44771,794,700,1494,56109,60067,116176,62822,74291,137113,20265,22082,42347,7599,8829,16428,24660,33212,57872,789,878,1667,116135,139292,255427,6503,7625,14128,9244,16383,25627,346,450,796,16093,24458,40551,174057,164920,338977,758897,766404,1525301
SOS11,13988,12807,26795,40045,37903,77948,12033,11597,23630,5414,5066,10480,57492,54566,112058,30988,29999,60987,9083,9806,18889,5232,5615,10847,45303,45420,90723,2282,2627,4909,1300,2845,4145,6597,4088,10685,5903,10184,16087,241,226,467,16323,19970,36293,5174,8898,14072,1975,3493,5468,965,1641,2606,3933,7631,11564,73,106,179,12120,21769,33889,647,829,1476,1582,3547,5129,66,81,147,2295,4457,6752,51030,49354,100384,198551,208343,406894
SOS12,1514,1416,2930,5185,4934,10119,1118,1038,2156,628,579,1207,6931,6551,13482,3870,3757,7627,931,1161,2092,664,671,1335,5465,5589,11054,176,232,408,85,217,302,711,411,1122,553,1028,1581,27,19,46,1552,1907,3459,407,574,981,106,286,392,81,139,220,352,761,1113,5,10,15,951,1770,2721,62,85,147,170,399,569,5,12,17,237,496,733,4948,4827,9775,21598,22556,44154
SOS13,4887,4620,9507,15933,15060,30993,5426,5187,10613,2886,2671,5557,24245,22918,47163,12087,11695,23782,4481,4632,9113,3148,3211,6359,19716,19538,39254,655,706,1361,299,689,988,2775,1249,4024,1763,3481,5244,87,61,148,5579,6186,11765,1635,2754,4389,447,986,1433,295,514,809,1112,2747,3859,22,31,53,3511,7032,10543,309,348,657,515,1244,1759,28,14,42,852,1606,2458,19555,15018,34573,78345,76918,155263
SOS17,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,11,13,4,17
SOS19,36,40,76,157,141,298,18,13,31,20,20,40,195,174,369,118,121,239,16,14,30,17,13,30,151,148,299,42,34,76,27,30,57,29,32,61,34,73,107,3,4,7,135,173,308,94,136,230,56,63,119,14,13,27,44,63,107,0,5,5,208,280,488,27,34,61,23,33,56,6,0,6,56,67,123,1957,863,2820,2738,1745,4483
