region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SOS10,403321,54585,63779,3087,324,525096,425830,66316,91481,707,441,584775,105573,49457,172271,2135,683,330119,31016,21083,31783,41,323,84246,44379,14243,33666,1161,282,93731,2735,2935,5256,28,40,10994,6389,2340,3233,1134,118,13214,4155,1209,2692,118,30,8204,194247,91267,248901,4617,1476,540508,5084,3272,4617,92,87,13152,22993,6287,12295,423,90,42088,1051475,221727,421073,8926,2418,1705619
SOS11,169749,10528,6604,3662,107,190650,150189,5249,3192,479,82,159191,55122,12989,18368,590,114,87183,16353,2958,4465,26,13,23815,24426,3158,4008,583,73,32248,2456,1150,1337,7,16,4966,4849,543,858,1525,42,7817,2253,324,449,101,10,3137,105459,21122,29485,2832,268,159166,2282,1148,939,125,27,4521,11245,1664,2155,631,41,15736,438924,39711,42375,7729,525,529264
SOS12,21987,355,179,767,60,23348,19312,178,109,109,24,19732,3850,310,307,42,6,4515,419,18,77,0,15,529,3418,119,194,99,10,3840,414,60,113,4,5,596,777,17,95,232,10,1131,349,22,28,26,3,428,9227,546,814,403,49,11039,264,53,10,16,5,348,1337,50,51,88,41,1567,52127,1182,1163,1383,179,56034
SOS13,78775,454,107,1500,77,80913,59753,333,53,393,62,60594,8043,153,84,30,7,8317,241,4,7,0,0,252,13578,152,172,309,20,14231,590,10,27,15,3,645,4756,50,40,396,23,5265,3429,25,38,133,4,3629,30637,394,368,883,57,32339,2200,79,29,84,5,2397,3807,44,22,246,20,4139,175172,1304,579,3106,221,180382
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
