region_id,Sme_Usl_ad_5_yr_ago_as_2011_M,Sme_Usl_ad_5_yr_ago_as_2011_F,Sme_Usl_ad_5_yr_ago_as_2011_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SOS10,1251694,1314938,2566632,138631,144079,282710,478997,502252,981249,10639,10313,20952,16381,17430,33811,3363,3413,6776,4136,4335,8471,1357,1419,2776,1237,1153,2390,5101,5329,10430,30,16,46,521241,545660,1066901,155298,163633,318931,9548,9480,19028,824718,862852,1687570,141778,128672,270450,2218190,2306462,4524652
SOS11,343908,366423,710331,80102,88409,168511,115528,128289,243817,7443,8204,15647,11899,12702,24601,1557,1703,3260,1887,1971,3858,899,984,1883,1098,1096,2194,3286,3565,6851,19,19,38,143616,158533,302149,10648,11491,22139,3237,3053,6290,237603,261486,499089,41211,37260,78471,622722,665169,1287891
SOS12,44620,44016,88636,6171,6623,12794,12527,13239,25766,699,763,1462,1315,1363,2678,116,117,233,211,205,416,76,97,173,83,73,156,429,443,872,6,5,11,15462,16305,31767,751,802,1553,286,248,534,22670,23978,46648,3752,3435,7187,71042,71429,142471
SOS13,168389,156109,324498,16268,15742,32010,40209,40511,80720,1956,1955,3911,4309,4247,8556,464,419,883,601,595,1196,207,218,425,402,379,781,1920,1995,3915,8,10,18,50076,50329,100405,2435,2720,5155,928,814,1742,69707,69605,139312,16144,11475,27619,254240,237189,491429
SOS17,33,37,70,0,0,0,7,4,11,0,3,3,0,0,0,3,0,3,6,8,14,4,0,4,0,0,0,0,0,0,0,0,0,20,15,35,4,0,4,0,0,0,24,15,39,3,3,6,60,55,115
SOS19,876,479,1355,298,126,424,2490,2171,4661,200,160,360,330,276,606,71,60,131,78,71,149,37,35,72,25,20,45,43,45,88,0,0,0,3274,2838,6112,645,682,1327,104,51,155,4321,3697,8018,2089,902,2991,7286,5078,12364
